,ts_code,symbol,name,industry,COL_CHG,COL_PROBABILITY,COL_CIRC_MV
153,300982.SZ,300982,苏文电能,建筑工程,18.95,1.57,18.13
154,300117.SZ,300117,嘉寓股份,装修装饰,27.2,1.57,32.18
155,600354.SH,600354,敦煌种业,种植业,15.38,1.56,32.46
156,600478.SH,600478,科力远,元器件,28.43,1.56,85.5
157,300701.SZ,300701,森霸传感,元器件,23.84,1.55,45.45
158,002129.SZ,002129,中环股份,半导体,25.91,1.54,1060.43
159,300709.SZ,300709,精研科技,元器件,17.58,1.54,44.8
160,600699.SH,600699,均胜电子,汽车配件,42.04,1.54,316.16
161,300373.SZ,300373,扬杰科技,半导体,29.21,1.53,277.47
162,603283.SH,603283,赛腾股份,专用机械,13.44,1.52,50.68
163,300007.SZ,300007,汉威科技,电器仪表,9.81,1.52,45.72
164,300363.SZ,300363,博腾股份,化学制药,1.15,1.52,367.99
165,600418.SH,600418,江淮汽车,汽车整车,47.45,1.52,242.34
166,002274.SZ,002274,华昌化工,农药化肥,14.24,1.51,96.33
167,002870.SZ,002870,香山股份,汽车配件,25.0,1.51,15.86
168,605186.SH,605186,健麾信息,医疗保健,18.9,1.51,12.17
169,002685.SZ,002685,华东重机,工程机械,17.72,1.51,37.87
170,603986.SH,603986,兆易创新,半导体,32.02,1.51,1098.4
171,002023.SZ,002023,海特高新,航空,28.17,1.51,96.74
172,601566.SH,601566,九牧王,服饰,22.49,1.51,82.0
173,002139.SZ,002139,拓邦股份,元器件,16.91,1.49,185.46
174,002620.SZ,002620,瑞和股份,装修装饰,36.33,1.49,23.02
175,300432.SZ,300432,富临精工,汽车配件,6.4,1.49,100.97
176,600215.SH,600215,长春经开,园区开发,28.83,1.47,39.9
177,300376.SZ,300376,易事特,电气设备,23.37,1.47,192.53
178,300526.SZ,300526,中潜股份,专用机械,47.45,1.46,61.88
179,300480.SZ,300480,光力科技,专用机械,12.62,1.46,40.72
180,300722.SZ,300722,新余国科,专用机械,14.82,1.46,98.07
181,002614.SZ,002614,奥佳华,医疗保健,23.96,1.45,100.3
182,300649.SZ,300649,杭州园林,建筑工程,-0.95,1.45,18.31
183,002119.SZ,002119,康强电子,半导体,23.62,1.45,52.7
184,002724.SZ,002724,海洋王,半导体,19.53,1.44,49.52
185,600586.SH,600586,金晶科技,玻璃,35.3,1.43,127.59
186,603396.SH,603396,金辰股份,专用机械,23.43,1.43,49.93
187,300421.SZ,300421,力星股份,机械基件,28.09,1.43,30.24
188,300870.SZ,300870,欧陆通,元器件,24.5,1.42,16.65
189,300831.SZ,300831,派瑞股份,元器件,20.13,1.42,30.38
190,603777.SH,603777,来伊份,食品,5.37,1.41,56.74
191,002916.SZ,002916,深南电路,元器件,19.34,1.4,530.3
192,002760.SZ,002760,凤形股份,机械基件,8.49,1.39,18.09
193,603958.SH,603958,哈森股份,服饰,25.11,1.39,17.76
194,601696.SH,601696,中银证券,证券,36.01,1.39,309.79
195,300415.SZ,300415,伊之密,专用机械,34.56,1.39,88.86
196,601127.SH,601127,小康股份,汽车配件,18.13,1.38,727.65
197,300616.SZ,300616,尚品宅配,家居用品,24.98,1.38,118.62
198,300182.SZ,300182,捷成股份,影视音像,16.51,1.38,99.88
199,603938.SH,603938,三孚股份,化工原料,27.0,1.37,57.2
200,000803.SZ,000803,北清环能,环境保护,16.72,1.36,19.08
201,600884.SH,600884,杉杉股份,综合类,12.16,1.36,345.3
202,603223.SH,603223,恒通股份,供气供热,3.5,1.36,84.76
203,002664.SZ,002664,长鹰信质,汽车配件,17.61,1.35,66.64
204,300346.SZ,300346,南大光电,元器件,10.3,1.34,144.6
205,002011.SZ,002011,盾安环境,工程机械,17.32,1.34,52.13
206,300118.SZ,300118,东方日升,电气设备,22.36,1.34,155.51
207,300069.SZ,300069,金利华电,电气设备,8.12,1.34,25.39
208,000158.SZ,000158,常山北明,软件服务,20.14,1.34,189.6
209,300568.SZ,300568,星源材质,化工原料,34.77,1.34,215.43
210,300925.SZ,300925,法本信息,软件服务,3.21,1.33,14.26
211,603738.SH,603738,泰晶科技,元器件,11.85,1.33,54.63
212,002547.SZ,002547,春兴精工,通信设备,-3.45,1.32,34.59
213,000811.SZ,000811,冰轮环境,工程机械,35.66,1.32,76.89
214,300191.SZ,300191,潜能恒信,石油开采,0.77,1.32,48.71
215,605111.SH,605111,新洁能,半导体,31.31,1.31,58.55
216,300324.SZ,300324,旋极信息,软件服务,5.41,1.3,53.78
217,002858.SZ,002858,力盛赛车,文教休闲,35.63,1.3,17.7
218,300680.SZ,300680,隆盛科技,汽车配件,25.13,1.3,35.99
219,002335.SZ,002335,科华数据,电气设备,26.64,1.3,81.71
220,300055.SZ,300055,万邦达,环境保护,7.44,1.3,78.54
221,300134.SZ,300134,大富科技,通信设备,0.62,1.3,80.93
222,603806.SH,603806,福斯特,塑料,12.55,1.29,927.68
223,600563.SH,600563,法拉电子,元器件,19.61,1.29,357.75
224,000983.SZ,000983,山西焦煤,煤炭开采,7.71,1.29,349.02
225,603722.SH,603722,阿科力,化工原料,26.63,1.28,42.67
226,300301.SZ,300301,长方集团,半导体,15.68,1.28,30.89
227,603688.SH,603688,石英股份,矿物制品,7.67,1.27,83.23
228,300489.SZ,300489,中飞股份,铝,3.43,1.27,31.79
229,601567.SH,601567,三星医疗,电器仪表,46.83,1.27,299.08
230,603300.SH,603300,华铁应急,多元金融,9.05,1.27,94.12
231,300672.SZ,300672,国科微,半导体,42.44,1.27,175.07
232,603290.SH,603290,斯达半导,半导体,20.5,1.26,237.66
233,600421.SH,600421,华嵘控股,综合类,17.87,1.26,25.55
234,002154.SZ,002154,报喜鸟,服饰,29.59,1.26,66.6
235,300623.SZ,300623,捷捷微电,半导体,18.85,1.26,238.37
236,601038.SH,601038,一拖股份,农用机械,8.76,1.26,97.34
237,603733.SH,603733,仙鹤股份,造纸,16.39,1.26,245.68
238,300089.SZ,300089,文化长城,文教休闲,31.37,1.26,20.05
239,600753.SH,600753,东方银星,商贸代理,6.78,1.25,80.25
240,002835.SZ,002835,同为股份,元器件,1.15,1.25,15.42
241,300270.SZ,300270,中威电子,通信设备,4.47,1.25,12.5
242,605098.SH,605098,行动教育,文教休闲,34.04,1.25,11.6
243,600663.SH,600663,陆家嘴,园区开发,2.97,1.24,406.58
244,000737.SZ,000737,南风化工,日用化工,7.12,1.24,48.73
245,603926.SH,603926,铁流股份,汽车配件,19.3,1.23,25.06
246,600976.SH,600976,健民集团,中成药,31.96,1.23,78.84
247,603486.SH,603486,科沃斯,家用电器,18.71,1.23,1251.18
248,603822.SH,603822,嘉澳环保,环境保护,1.15,1.23,19.92
249,300624.SZ,300624,万兴科技,软件服务,2.2,1.22,66.07
250,300205.SZ,300205,天喻信息,元器件,7.26,1.22,50.35
251,300382.SZ,300382,斯莱克,专用机械,22.9,1.22,79.99
252,300915.SZ,300915,海融科技,食品,5.02,1.22,13.26
253,002010.SZ,002010,传化智联,仓储物流,1.22,1.21,250.67
254,600577.SH,600577,精达股份,电气设备,20.63,1.21,124.7
255,600509.SH,600509,天富能源,火力发电,16.55,1.21,94.88
256,300615.SZ,300615,欣天科技,元器件,1.55,1.21,11.88
257,002803.SZ,002803,吉宏股份,互联网,33.21,1.2,85.11
258,603897.SH,603897,长城科技,电气设备,12.27,1.2,41.96
259,300776.SZ,300776,帝尔激光,专用机械,8.22,1.2,67.73
260,605305.SH,605305,中际联合,专用机械,1.89,1.2,14.2
261,002135.SZ,002135,东南网架,建筑工程,19.49,1.19,75.82
262,300560.SZ,300560,中富通,通信设备,2.31,1.19,16.54
263,002472.SZ,002472,双环传动,机械基件,17.84,1.19,85.65
264,002075.SZ,002075,沙钢股份,特种钢,28.6,1.19,267.9
265,002885.SZ,002885,京泉华,元器件,7.53,1.18,19.23
266,603116.SH,603116,红蜻蜓,服饰,17.1,1.18,44.19
267,600746.SH,600746,江苏索普,化工原料,4.72,1.18,49.66
268,002167.SZ,002167,东方锆业,小金属,17.72,1.18,39.26
269,300237.SZ,300237,美晨生态,建筑工程,11.19,1.17,42.91
270,002967.SZ,002967,广电计量,综合类,7.59,1.17,83.5
271,300782.SZ,300782,卓胜微,元器件,13.04,1.17,985.09
272,002407.SZ,002407,多氟多,化工原料,9.02,1.17,196.99
273,000848.SZ,000848,承德露露,软饮料,42.42,1.17,124.32
274,601886.SH,601886,江河集团,装修装饰,28.7,1.16,102.48
275,002805.SZ,002805,丰元股份,化工原料,8.22,1.16,21.38
276,300131.SZ,300131,英唐智控,元器件,15.89,1.16,69.71
277,300279.SZ,300279,和晶科技,元器件,1.27,1.16,28.04
278,600834.SH,600834,申通地铁,公共交通,3.97,1.15,58.81
279,002180.SZ,002180,纳思达,IT设备,26.71,1.15,326.26
280,300579.SZ,300579,数字认证,软件服务,6.01,1.14,79.7
281,300327.SZ,300327,中颖电子,半导体,19.24,1.14,200.1
282,002940.SZ,002940,昂利康,化学制药,13.4,1.14,18.67
283,002223.SZ,002223,鱼跃医疗,医疗保健,12.38,1.14,315.2
284,300286.SZ,300286,安科瑞,电器仪表,8.99,1.14,27.95
285,603303.SH,603303,得邦照明,家用电器,24.13,1.13,76.55
286,603348.SH,603348,文灿股份,汽车配件,17.35,1.12,89.62
287,689009.SH,689009,九号公司-WD,摩托车,10.66,1.12,52.17
288,002923.SZ,002923,润都股份,化学制药,15.86,1.12,34.13
289,601012.SH,601012,隆基股份,电气设备,19.5,1.12,4638.8
290,300447.SZ,300447,全信股份,电气设备,10.49,1.12,28.75
291,002418.SZ,002418,康盛股份,机械基件,30.3,1.12,34.19
292,600821.SH,600821,津劝业,新型电力,17.44,1.12,36.8
293,300735.SZ,300735,光弘科技,通信设备,13.54,1.12,95.0
294,300793.SZ,300793,佳禾智能,IT设备,12.38,1.11,16.56
295,605168.SH,605168,三人行,互联网,15.24,1.11,47.34
296,300705.SZ,300705,九典制药,化学制药,16.75,1.11,48.88
297,600993.SH,600993,马应龙,中成药,28.31,1.11,115.84
298,603069.SH,603069,海汽集团,公路,0.1,1.1,65.32
299,300542.SZ,300542,新晨科技,软件服务,1.28,1.1,32.33
300,002651.SZ,002651,利君股份,专用机械,16.03,1.1,66.38
301,003022.SZ,003022,联泓新科,化工原料,13.08,1.1,58.81
302,601699.SH,601699,潞安环能,煤炭开采,2.72,1.1,372.73
303,603633.SH,603633,徕木股份,元器件,22.84,1.09,28.91
304,300260.SZ,300260,新莱应材,机械基件,16.42,1.09,30.14
305,300317.SZ,300317,珈伟新能,半导体,15.9,1.09,52.15
306,002978.SZ,002978,安宁股份,小金属,7.6,1.09,59.29
307,600070.SH,600070,浙江富润,互联网,2.57,1.09,44.49
308,300587.SZ,300587,天铁股份,橡胶,1.93,1.08,62.31
309,601222.SH,601222,林洋能源,电器仪表,14.39,1.08,143.23
310,300487.SZ,300487,蓝晓科技,化工原料,37.23,1.08,106.28
311,000906.SZ,000906,浙商中拓,批发业,3.31,1.08,86.72
312,601866.SH,601866,中远海发,水运,22.37,1.08,295.08
313,002869.SZ,002869,金溢科技,通信设备,32.9,1.07,36.46
314,003016.SZ,003016,欣贺股份,服饰,21.49,1.07,16.04
315,300661.SZ,300661,圣邦股份,元器件,17.89,1.07,489.67
316,603825.SH,603825,华扬联众,互联网,15.49,1.07,44.06
317,002156.SZ,002156,通富微电,半导体,15.94,1.06,315.07
318,002006.SZ,002006,精功科技,专用机械,18.99,1.06,37.64
319,300592.SZ,300592,华凯创意,软件服务,3.64,1.06,25.49
320,600996.SH,600996,贵广网络,影视音像,28.08,1.06,59.0
321,600063.SH,600063,皖维高新,化纤,8.26,1.05,98.41
322,300890.SZ,300890,翔丰华,矿物制品,11.8,1.04,13.01
323,603787.SH,603787,新日股份,摩托车,-5.22,1.04,50.71
324,300416.SZ,300416,苏试试验,电器仪表,10.95,1.04,60.21
325,300473.SZ,300473,德尔股份,汽车配件,27.95,1.04,27.13
326,601969.SH,601969,海南矿业,普钢,14.35,1.04,200.95
327,002625.SZ,002625,光启技术,汽车配件,1.16,1.04,325.19
328,600410.SH,600410,华胜天成,软件服务,2.73,1.04,86.69
329,300685.SZ,300685,艾德生物,生物制药,27.28,1.04,233.21
330,603033.SH,603033,三维股份,橡胶,0.74,1.03,61.5
331,600428.SH,600428,中远海特,水运,25.0,1.03,110.55
332,002709.SZ,002709,天赐材料,化工原料,19.11,1.03,971.31
333,300469.SZ,300469,信息发展,软件服务,1.72,1.03,21.46
334,603392.SH,603392,万泰生物,医疗保健,9.35,1.03,398.15
335,002993.SZ,002993,奥海科技,元器件,22.35,1.03,26.5
336,300655.SZ,300655,晶瑞股份,化工原料,21.39,1.03,86.08
337,300274.SZ,300274,阳光电源,电气设备,18.21,1.03,1197.56
338,300516.SZ,300516,久之洋,电器仪表,18.98,1.03,59.71
339,600641.SH,600641,万业企业,区域地产,23.13,1.02,177.98
340,002091.SZ,002091,江苏国泰,商贸代理,3.94,1.02,127.92
341,000818.SZ,000818,航锦科技,化工原料,10.49,1.02,198.29
342,603906.SH,603906,龙蟠科技,化工原料,15.63,1.01,164.44
343,300034.SZ,300034,钢研高纳,小金属,11.68,1.01,141.37
344,300576.SZ,300576,容大感光,染料涂料,9.34,1.01,36.51
345,300479.SZ,300479,神思电子,软件服务,15.83,1.01,23.82
