,ts_code,symbol,name,industry,COL_IS_MEDICAL,COL_LASTPRICE,COL_DAILY_BREAK,COL_RECENT_AGGRESSIVE,COL_UP_RANGE,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
70,300412.SZ,300412,迦南科技,医疗保健,True,8.69,True,False,0.18,"北信瑞丰基金-平安银行-北信瑞丰基金浙商汇融5号资产管理计划
中央汇金资产管理有限责任公司",2.0
71,600566.SH,600566,济川药业,中成药,True,26.1,True,False,0.18,"中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金
全国社保基金一一六组合
中国银行股份有限公司-东方红睿华沪港深灵活配置混合型证券投资基金(LOF)
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-东方红睿玺三年定期开放灵活配置混合型证券投资基金",6.0
72,300683.SZ,300683,海特生物,生物制药,True,59.5,True,False,0.19,"德同新能(上海)股权投资基金企业(有限合伙)
山东省国际信托股份有限公司-山东信托·柒伍玖单一证券投资信托
上海天倚道投资管理有限公司-天倚道-幻方星辰3号私募基金
山西恒天成投资管理有限公司-恒立7号私募证券投资基金",4.0
73,300482.SZ,300482,万孚生物,医疗保健,True,98.0,True,False,0.19,"中国银行股份有限公司-工银瑞信医疗保健行业股票型证券投资基金
广州汇垠天粤股权投资基金管理有限公司
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
北京磐沣投资管理合伙企业(有限合伙)-磐沣价值私募证券投资基金
香港中央结算有限公司(陆股通)",5.0
74,002923.SZ,002923,润都股份,化学制药,True,20.72,True,False,0.19,广东中科白云新兴产业创业投资基金有限公司,1.0
75,600594.SH,600594,益佰制药,中成药,True,6.61,True,False,0.19,"金元顺安基金-海通证券-渤海国际信托-渤海信托·恒利丰123号·益佰艾康一号集合资金信托计划
中央汇金资产管理有限责任公司",2.0
76,002252.SZ,002252,上海莱士,生物制药,True,9.73,True,False,0.19,"陕西省国际信托股份有限公司-陕国投·鑫鑫向荣76号证券投资集合资金信托计划
陕西省国际信托股份有限公司-陕国投·鑫鑫向荣82号证券投资集合资金信托计划
陕西省国际信托股份有限公司-陕国投·如意69号定向投资集合资金信托计划
民生通惠资产-民生银行-民生通惠聚鑫2号资产管理产品
香港中央结算有限公司(陆股通)",5.0
77,600276.SH,600276,恒瑞医药,化学制药,True,96.35,True,False,0.2,"香港中央结算有限公司(陆股通)
奥本海默基金公司-中国基金
中央汇金资产管理有限责任公司",3.0
78,000538.SZ,000538,云南白药,中成药,True,104.17,True,False,0.21,"香港中央结算有限公司(陆股通)
瑞银资产管理(新加坡)有限公司-瑞银卢森堡投资SICAV
全国社保基金一一二组合
中央汇金资产管理有限责任公司",4.0
79,300653.SZ,300653,正海生物,医疗保健,True,72.9,True,False,0.21,蓝色经济区产业投资基金(有限合伙),1.0
80,600673.SH,600673,东阳光,化学制药,True,7.76,True,False,0.21,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-景顺长城优选混合型证券投资基金",2.0
81,600436.SH,600436,片仔癀,中成药,True,182.9,True,False,0.22,"深圳市林园投资管理有限责任公司-林园投资29号私募投资基金
中国工商银行股份有限公司-汇添富价值精选混合型证券投资基金
深圳市林园投资管理有限责任公司-林园投资21号私募投资基金
深圳市林园投资管理有限责任公司-林园投资36号私募投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",6.0
82,300760.SZ,300760,迈瑞医疗,医疗保健,True,330.7,True,False,0.22,"香港中央结算有限公司(陆股通)
全国社保基金一零二组合",2.0
83,000153.SZ,000153,丰原药业,化学制药,True,9.0,True,True,0.22,,0.0
84,300289.SZ,300289,利德曼,生物制药,True,6.53,True,False,0.23,"湖南蠡源晟投资管理有限公司-蠡源晟价值平衡二号私募基金
上海赛领并购投资基金合伙企业(有限合伙)
成都力鼎银科股权投资基金中心(有限合伙)",3.0
85,300723.SZ,300723,一品红,化学制药,True,48.2,True,False,0.23,"中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金
招商银行股份有限公司-国泰聚优价值灵活配置混合型证券投资基金
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金",4.0
86,300529.SZ,300529,健帆生物,医疗保健,True,74.01,True,False,0.23,"中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
全国社保基金四零六组合
全国社保基金一一零组合
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
香港中央结算有限公司(陆股通)
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)",6.0
87,000963.SZ,000963,华东医药,化学制药,True,27.22,True,False,0.24,"基本养老保险基金一五零四一组合
全国社保基金一零六组合
国泰君安证券资管-光大银行-国泰君安君得明混合型集合资产管理计划
香港中央结算有限公司(陆股通)
泰康资产管理有限责任公司-积极配置投资产品",5.0
88,603858.SH,603858,步长制药,中成药,True,30.17,True,False,0.24,"蓝色经济区产业投资基金(有限合伙)
香港中央结算有限公司(陆股通)",2.0
89,688277.SH,688277,天智航-U,医疗保健,True,106.6,True,True,0.24,,0.0
90,300171.SZ,300171,东富龙,医疗保健,True,16.4,True,False,0.24,汇添富基金管理股份有限公司-社保基金一五零二组合,1.0
91,002007.SZ,002007,华兰生物,生物制药,True,49.99,True,False,0.25,"交通银行-易方达50指数证券投资基金
中国银行股份有限公司-易方达蓝筹精选混合型证券投资基金
中央汇金资产管理有限责任公司
中国银行股份有限公司-易方达中小盘混合型证券投资基金
香港中央结算有限公司(陆股通)",5.0
92,000513.SZ,000513,丽珠集团,化学制药,True,48.9,True,False,0.25,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国建设银行股份有限公司-安信价值精选股票型证券投资基金
中国华融资产管理股份有限公司
中央汇金资产管理有限责任公司
全国社保基金一零八组合
香港中央结算有限公司(陆股通)",7.0
93,600196.SH,600196,复星医药,化学制药,True,38.55,True,True,0.25,"全国社保基金一一三组合
基本养老保险基金八零二组合
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金一一零组合",5.0
94,600267.SH,600267,海正药业,化学制药,True,15.6196,True,False,0.25,"上海融昌资产管理有限公司
宁波梅山保税港区盛麒资产管理有限公司-盛麒盛华私募证券投资基金
中央汇金资产管理有限责任公司",3.0
95,603883.SH,603883,老百姓,医药商业,True,101.09,True,False,0.26,"交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
国泰基金管理有限公司-社保基金1102组合
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
香港中央结算有限公司(陆股通)
国泰基金管理有限公司-社保基金四二一组合",6.0
96,603259.SH,603259,药明康德,化学制药,True,100.58,True,False,0.27,香港中央结算有限公司(陆股通),1.0
97,002020.SZ,002020,京新药业,化学制药,True,13.17,True,False,0.27,"建信基金-杭州银行-杭州玖擎投资管理合伙企业(有限合伙)
香港中央结算有限公司(陆股通)
上海国际集团资产管理有限公司
芜湖弘唯基石投资基金管理合伙企业(有限合伙)-信保基石1号专项私募投资基金",4.0
98,000813.SZ,000813,德展健康,化学制药,True,7.01,True,False,0.28,"北京凯世富乐资产管理股份有限公司-凯世富乐稳健9号私募证券投资基金
北京凯世富乐资产管理股份有限公司-凯世富乐稳健11号私募证券投资基金",2.0
99,002382.SZ,002382,蓝帆医疗,医疗保健,True,30.71,True,False,0.28,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金
共青城胜恒投资管理有限公司-胜恒普惠一期私募投资基金
国信国投基金管理(北京)有限公司-北京华宇瑞泰股权投资合伙企业(有限合伙)
中泰证券资管-证券行业支持民企发展中泰资管2号FOF集合资管计划-证券行业支持民企发展系列之中泰资管11号单一资产管理计划
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金
富安达基金-南京银行-富安达-富享14号股票型资产管理计划",7.0
100,688363.SH,688363,华熙生物,生物制药,True,144.55,True,False,0.29,"中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
中国工商银行股份有限公司-申万菱信盛利精选证券投资基金
基本养老保险基金一二零六组合
招商银行股份有限公司-兴全合润分级混合型证券投资基金
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
基本养老保险基金八零四组合
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)",7.0
101,300142.SZ,300142,沃森生物,生物制药,True,57.01,True,False,0.29,"全国社保基金四零一组合
香港中央结算有限公司(陆股通)
珠海横琴长乐汇资本管理有限公司-智汇3号私募证券投资基金",3.0
102,300558.SZ,300558,贝达药业,化学制药,True,138.01,True,False,0.29,香港中央结算有限公司(陆股通),1.0
103,002773.SZ,002773,康弘药业,化学制药,True,45.7,True,False,0.29,"招商银行股份有限公司-兴全轻资产投资混合型证券投资基金(LOF)
招商银行股份有限公司-兴全合泰混合型证券投资基金
中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
兴业全球基金-兴业银行-兴全-股票红利特定多客户资产管理计划
香港中央结算有限公司(陆股通)",6.0
104,300381.SZ,300381,溢多利,生物制药,True,14.84,True,False,0.3,深圳菁英时代基金管理股份有限公司-菁英时代久盈1号基金,1.0
105,603456.SH,603456,九洲药业,化学制药,True,30.09,True,False,0.3,"中国建设银行股份有限公司-华夏医疗健康混合型发起式证券投资基金
全国社保基金六零二组合",2.0
106,300347.SZ,300347,泰格医药,医疗保健,True,107.19,True,False,0.3,"安本标准投资管理(亚洲)有限公司-安本标准-中国A股股票基金
全国社保基金四零六组合
国寿安保基金-建设银行-人寿保险-中国人寿保险(集团)公司委托国寿安保基金混合型组合
中央汇金资产管理有限责任公司
高瓴资本管理有限公司-HCM中国基金
香港中央结算有限公司(陆股通)",6.0
107,300439.SZ,300439,美康生物,医疗保健,True,19.64,True,False,0.3,广东金百合财富管理有限公司-金百合八号证券投资基金,1.0
108,002173.SZ,002173,创新医疗,医疗保健,True,6.7,True,False,0.3,,0.0
109,600079.SH,600079,人福医药,化学制药,True,29.14,True,False,0.31,"全国社保基金一一三组合
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中央汇金资产管理有限责任公司
基本养老保险基金八零二组合",4.0
110,300009.SZ,300009,安科生物,生物制药,True,18.75,True,False,0.32,"中信银行股份有限公司-九泰锐益定增灵活配置混合型证券投资基金
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-博时精选混合型证券投资基金
上海固信资产管理有限公司-长三角(上海)产业创新股权投资基金合伙企业(有限合伙)",5.0
111,300358.SZ,300358,楚天科技,医疗保健,True,10.42,True,False,0.33,"西藏德传投资管理有限公司-德传附子证券投资基金
湖南省资产管理有限公司
鹏华资产-兴业银行-鹏华资产德传医疗资产管理计划
中投天琪期货-浙商金汇信托股份有限公司-浙金·浦发-津杉-国泰定增1号集合资金信托计划
中央汇金资产管理有限责任公司",5.0
112,688098.SH,688098,申联生物,生物制药,True,25.85,True,False,0.33,,0.0
113,300086.SZ,300086,康芝药业,化学制药,True,6.37,True,True,0.34,云南国际信托有限公司-聚鑫2026号集合资金信托计划,1.0
114,002562.SZ,002562,兄弟科技,化学制药,True,7.07,True,True,0.37,"中国国际金融香港资产管理有限公司-客户资金
中国建设银行股份有限公司-华夏兴华混合型证券投资基金
中央汇金资产管理有限责任公司",3.0
115,600976.SH,600976,健民集团,中成药,True,21.11,True,False,0.38,"深圳市南方鑫泰投资发展有限公司-南方鑫泰-私募学院菁英145号基金
招商银行股份有限公司-东方红京东大数据灵活配置混合型证券投资基金
中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金
泰康资管-交通银行-泰康资产管理有限责任公司优势精选资产管理产品
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)",6.0
116,603590.SH,603590,康辰药业,化学制药,True,46.23,True,True,0.38,香港中央结算有限公司(陆股通),1.0
117,300702.SZ,300702,天宇股份,化学制药,True,110.0,True,False,0.39,"平安资产-邮储银行-如意10号资产管理产品
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金
中信银行股份有限公司-农银汇理创新医疗混合型证券投资基金
中国农业银行股份有限公司-泰康新机遇灵活配置混合型证券投资基金
中国工商银行股份有限公司-汇添富医药保健混合型证券投资基金
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-国泰聚优价值灵活配置混合型证券投资基金
招商银行股份有限公司-泰康弘实3个月定期开放混合型发起式证券投资基金",10.0
118,002198.SZ,002198,嘉应制药,中成药,True,6.15,True,False,0.4,深圳市老虎汇资产管理有限公司,1.0
