,ts_code,symbol,name,industry,COL_EIGEN_SLOPE,COL_LAST_PCT_CHG,COL_LASTPRICE
45,300086.SZ,300086,康芝药业,化学制药,2.56,-1.9663,6.98
46,002758.SZ,002758,华通医药,医药商业,2.52,7.3791,12.66
47,002462.SZ,002462,嘉事堂,医药商业,2.39,-2.416,18.58
48,601607.SH,601607,上海医药,医药商业,2.38,-0.6129,21.08
49,600062.SH,600062,华润双鹤,化学制药,2.34,-2.4341,14.43
50,002317.SZ,002317,众生药业,中成药,2.28,-3.9815,10.37
51,300630.SZ,300630,普利制药,化学制药,2.18,-0.5833,71.59
52,000806.SZ,000806,ST银河,生物制药,2.0,-0.9901,5.0
53,603567.SH,603567,珍宝岛,中成药,1.8,-1.0029,13.82
54,600332.SH,600332,白云山,中成药,1.77,-0.5509,41.52
55,000953.SZ,000953,*ST河化,农药化肥,1.7,0.0,4.8
56,603259.SH,603259,药明康德,化学制药,1.7,-3.3662,93.01
57,002412.SZ,002412,汉森制药,中成药,1.69,-1.0147,19.51
58,300683.SZ,300683,海特生物,生物制药,1.67,0.1695,35.46
59,600673.SH,600673,东阳光科,铝,1.62,-2.0875,9.85
60,600329.SH,600329,中新药业,中成药,1.52,-1.2911,16.82
61,000915.SZ,000915,山大华特,化学制药,1.42,0.1641,24.41
62,600713.SH,600713,南京医药,医药商业,1.33,-0.9381,5.28
63,002424.SZ,002424,贵州百灵,中成药,1.31,-1.0851,11.85
64,300204.SZ,300204,舒泰神,生物制药,1.29,-1.4384,17.13
65,600511.SH,600511,国药股份,医药商业,0.97,-1.6228,27.28
66,600851.SH,600851,海欣股份,纺织,0.86,1.7897,9.1
67,002411.SZ,002411,延安必康,化学制药,0.39,-0.2051,19.46
68,300723.SZ,300723,一品红,化学制药,-0.68,0.0,45.0
69,002294.SZ,002294,信立泰,化学制药,-0.69,-0.8756,27.17
70,002515.SZ,002515,金字火腿,食品,-0.71,-0.6557,6.06
71,300111.SZ,300111,向日葵,半导体,-0.71,-1.0714,2.77
72,000931.SZ,000931,中关村,生物制药,-0.73,-0.3261,9.17
73,603139.SH,603139,康惠制药,中成药,-0.75,-3.1233,18.3
74,600976.SH,600976,健民集团,中成药,-0.77,0.1517,19.81
75,603858.SH,603858,步长制药,中成药,-0.85,-0.8135,31.7
76,000949.SZ,000949,新乡化纤,化纤,-0.87,-1.7493,3.37
77,002393.SZ,002393,力生制药,化学制药,-0.95,-0.807,28.27
78,002326.SZ,002326,永太科技,化工原料,-1.01,-2.4169,9.69
79,600090.SH,600090,同济堂,医药商业,-1.01,0.4637,6.5
80,300108.SZ,300108,吉药控股,中成药,-1.04,-0.6865,8.68
81,603811.SH,603811,诚意药业,化学制药,-1.06,-0.6122,19.48
82,600272.SH,600272,开开实业,中成药,-1.07,-1.9979,9.32
83,600085.SH,600085,同仁堂,中成药,-1.09,-0.566,31.62
84,300109.SZ,300109,新开源,化工原料,-1.12,-2.1479,19.59
85,300026.SZ,300026,红日药业,中成药,-1.18,-1.3699,3.6
86,600538.SH,600538,国发股份,医药商业,-1.18,-1.1215,5.29
87,300583.SZ,300583,赛托生物,生物制药,-1.25,0.4374,36.74
88,000623.SZ,000623,吉林敖东,中成药,-1.33,0.9852,18.45
89,300485.SZ,300485,赛升药业,生物制药,-1.33,-1.63,12.07
90,002399.SZ,002399,海普瑞,化学制药,-1.33,-1.892,24.89
91,002435.SZ,002435,长江润发,化学制药,-1.35,-1.4066,7.71
92,603520.SH,603520,司太立,化学制药,-1.36,-0.9947,29.86
93,002680.SZ,002680,*ST长生,生物制药,-1.36,0.6667,1.51
94,600535.SH,600535,天士力,中成药,-1.36,-0.7398,22.81
95,000650.SZ,000650,仁和药业,中成药,-1.37,-1.6973,6.95
96,603368.SH,603368,柳药股份,医药商业,-1.38,-2.6809,33.76
97,300636.SZ,300636,同和药业,化学制药,-1.39,-2.3496,20.78
98,600056.SH,600056,中国医药,医药商业,-1.39,-1.6907,15.7
99,300233.SZ,300233,金城医药,化学制药,-1.41,-2.4876,19.6
100,300149.SZ,300149,量子生物,食品,-1.41,-1.0465,17.02
101,002004.SZ,002004,华邦健康,化学制药,-1.42,-1.5332,5.78
102,002107.SZ,002107,沃华医药,中成药,-1.44,-1.1038,8.96
103,000999.SZ,000999,华润三九,中成药,-1.44,-0.6774,27.86
104,603707.SH,603707,健友股份,化学制药,-1.46,-1.4089,32.89
105,600521.SH,600521,华海药业,化学制药,-1.48,-3.6971,16.15
106,603669.SH,603669,灵康药业,化学制药,-1.49,0.0768,13.03
107,002275.SZ,002275,桂林三金,中成药,-1.51,-0.9352,14.83
108,603883.SH,603883,老百姓,医药商业,-1.54,-1.3174,57.68
109,600668.SH,600668,尖峰集团,水泥,-1.55,-1.6949,15.08
110,600671.SH,600671,天目药业,中成药,-1.55,-1.4078,20.31
111,600739.SH,600739,辽宁成大,商贸代理,-1.56,-0.4762,14.63
112,600566.SH,600566,济川药业,中成药,-1.56,-1.158,35.85
113,600833.SH,600833,第一医药,医药商业,-1.58,-2.5685,11.38
114,000989.SZ,000989,九芝堂,中成药,-1.59,-4.4427,12.26
115,002788.SZ,002788,鹭燕医药,医药商业,-1.6,-1.1823,15.88
116,300049.SZ,300049,福瑞股份,中成药,-1.61,-0.941,11.58
117,600227.SH,600227,圣济堂,农药化肥,-1.63,-0.978,4.05
118,000423.SZ,000423,东阿阿胶,中成药,-1.65,-0.3457,49.01
119,300759.SZ,300759,康龙化成,化学制药,-1.66,-0.8597,39.21
120,300601.SZ,300601,康泰生物,生物制药,-1.68,-0.1507,52.99
121,000661.SZ,000661,长春高新,生物制药,-1.68,0.7395,299.71
122,600488.SH,600488,天药股份,化学制药,-1.69,-0.818,4.85
123,600161.SH,600161,天坛生物,生物制药,-1.7,-0.9048,25.19
124,600873.SH,600873,梅花生物,食品,-1.7,0.8977,5.62
125,300318.SZ,300318,博晖创新,医疗保健,-1.71,0.0,4.91
126,603367.SH,603367,辰欣药业,化学制药,-1.72,-1.2155,17.88
127,600436.SH,600436,片仔癀,中成药,-1.73,-2.0417,116.11
128,002422.SZ,002422,科伦药业,化学制药,-1.74,0.7026,30.1
129,300003.SZ,300003,乐普医疗,医疗保健,-1.77,-1.0067,26.55
130,000153.SZ,000153,丰原药业,化学制药,-1.78,-1.4065,7.01
131,600129.SH,600129,太极集团,中成药,-1.82,-1.3261,12.65
132,300436.SZ,300436,广生堂,化学制药,-1.83,-1.2165,27.61
133,002898.SZ,002898,赛隆药业,化学制药,-1.83,-1.1501,16.33
134,300363.SZ,300363,博腾股份,化学制药,-1.84,-1.9645,10.48
135,002821.SZ,002821,凯莱英,生物制药,-1.84,-1.6127,84.8
136,002589.SZ,002589,瑞康医药,医药商业,-1.87,-0.4768,8.35
137,600252.SH,600252,中恒集团,中成药,-1.88,-0.8746,3.4
138,603590.SH,603590,康辰药业,化学制药,-1.89,-0.6766,36.7
139,000513.SZ,000513,丽珠集团,中成药,-1.92,-1.5639,33.99
140,600420.SH,600420,现代制药,化学制药,-1.92,-1.8298,10.73
141,000566.SZ,000566,海南海药,化学制药,-1.95,-2.3316,7.54
142,600993.SH,600993,马应龙,中成药,-1.96,-0.235,16.98
143,002653.SZ,002653,海思科,化学制药,-1.97,-2.4148,13.74
144,603233.SH,603233,大参林,医药商业,-1.97,-0.3287,45.49
145,600381.SH,600381,青海春天,医疗保健,-1.99,-0.5333,7.46
146,300452.SZ,300452,山河药辅,化学制药,-1.99,-3.1616,16.54
147,300142.SZ,300142,沃森生物,生物制药,-2.04,-2.0038,25.92
148,600380.SH,600380,健康元,化学制药,-2.05,-1.9016,8.77
149,300122.SZ,300122,智飞生物,生物制药,-2.06,0.4767,44.26
150,600285.SH,600285,羚锐制药,中成药,-2.06,-3.2225,9.31
151,000028.SZ,000028,国药一致,医药商业,-2.08,-0.2262,48.51
152,002513.SZ,002513,蓝丰生化,农药化肥,-2.09,-2.8649,7.12
153,002007.SZ,002007,华兰生物,生物制药,-2.1,-3.1706,42.45
154,600781.SH,600781,辅仁药业,中成药,-2.11,-3.6585,15.8
155,600998.SH,600998,九州通,医药商业,-2.12,0.0,15.56
156,300181.SZ,300181,佐力药业,中成药,-2.14,-1.1799,6.7
157,002603.SZ,002603,以岭药业,中成药,-2.15,-1.5579,13.27
158,002038.SZ,002038,双鹭药业,生物制药,-2.17,-0.1443,27.68
159,300238.SZ,300238,冠昊生物,医疗保健,-2.18,-1.2188,16.21
160,600223.SH,600223,鲁商置业,区域地产,-2.2,-0.4878,4.08
161,600682.SH,600682,南京新百,百货,-2.24,-0.9427,13.66
162,002864.SZ,002864,盘龙药业,中成药,-2.25,-1.9456,34.27
163,000788.SZ,000788,北大医药,化学制药,-2.28,-0.7353,8.1
164,002940.SZ,002940,昂利康,化学制药,-2.28,-0.9861,39.16
165,002566.SZ,002566,益盛药业,中成药,-2.29,1.1465,7.94
166,600518.SH,600518,康美药业,中成药,-2.3,-0.9009,11.0
167,002433.SZ,002433,太安堂,中成药,-2.33,-1.278,6.18
168,002773.SZ,002773,康弘药业,中成药,-2.36,2.6955,49.91
169,300725.SZ,300725,药石科技,化工原料,-2.37,-0.7784,91.78
170,600664.SH,600664,哈药股份,化学制药,-2.37,-0.1712,5.83
171,600866.SH,600866,星湖科技,食品,-2.37,-6.006,6.26
172,002755.SZ,002755,奥赛康,化学制药,-2.39,-1.2323,16.03
173,600079.SH,600079,人福医药,化学制药,-2.42,-3.0469,12.41
174,300147.SZ,300147,香雪制药,中成药,-2.47,-0.7444,8.0
175,600867.SH,600867,通化东宝,生物制药,-2.49,-1.9918,16.73
176,002900.SZ,002900,哈三联,化学制药,-2.5,-1.5374,14.73
177,600211.SH,600211,西藏药业,中成药,-2.5,-2.504,36.99
178,002728.SZ,002728,特一药业,中成药,-2.51,-0.1192,16.76
179,600351.SH,600351,亚宝药业,中成药,-2.51,-0.3681,8.12
180,603676.SH,603676,卫信康,化学制药,-2.55,-0.7692,12.9
181,002287.SZ,002287,奇正藏药,中成药,-2.55,-0.2695,29.61
182,603896.SH,603896,寿仙谷,中成药,-2.58,-0.0759,39.47
183,300199.SZ,300199,翰宇药业,化学制药,-2.67,-0.7782,10.2
184,600721.SH,600721,百花村,生物制药,-2.68,1.81,6.75
185,000590.SZ,000590,启迪古汉,中成药,-2.69,0.5528,16.37
186,002873.SZ,002873,新天药业,中成药,-2.71,0.8108,18.65
187,300255.SZ,300255,常山药业,生物制药,-2.82,-3.3981,7.96
188,300401.SZ,300401,花园生物,食品,-2.83,-1.2803,14.65
189,600479.SH,600479,千金药业,中成药,-2.86,-2.0499,10.99
190,300558.SZ,300558,贝达药业,化学制药,-2.88,2.3954,42.32
191,300534.SZ,300534,陇神戎发,中成药,-2.89,0.7916,7.64
192,000963.SZ,000963,华东医药,化学制药,-2.9,-0.4587,32.55
193,002826.SZ,002826,易明医药,中成药,-2.91,-0.4914,12.15
194,300497.SZ,300497,富祥股份,化学制药,-2.94,-3.1291,21.98
195,002365.SZ,002365,永安药业,化学制药,-2.94,-0.8123,12.21
196,000739.SZ,000739,普洛药业,化学制药,-2.94,-2.2901,10.24
197,002262.SZ,002262,恩华药业,化学制药,-2.95,-2.7322,12.46
198,002550.SZ,002550,千红制药,生物制药,-2.95,-1.5717,5.01
199,000908.SZ,000908,景峰医药,化学制药,-2.99,-1.6694,5.89
200,002020.SZ,002020,京新药业,化学制药,-3.0,-1.9349,11.15
201,603229.SH,603229,奥翔药业,化学制药,-3.11,-2.0449,14.85
202,002250.SZ,002250,联化科技,化工原料,-3.2,0.6397,9.44
203,002737.SZ,002737,葵花药业,中成药,-3.21,-0.5102,17.55
204,002332.SZ,002332,仙琚制药,生物制药,-3.25,-2.1574,7.71
205,000952.SZ,000952,广济药业,化学制药,-3.31,-2.6007,11.61
206,002675.SZ,002675,东诚药业,化学制药,-3.32,-1.9828,11.37
207,002437.SZ,002437,誉衡药业,化学制药,-3.38,-2.3857,4.91
208,300434.SZ,300434,金石东方,化学制药,-3.54,-2.7256,10.35
209,600080.SH,600080,金花股份,中成药,-3.71,-1.8223,8.62
210,600829.SH,600829,人民同泰,医药商业,-3.74,-1.0651,8.36
211,002198.SZ,002198,嘉应制药,中成药,-3.87,-9.9641,10.03
212,002880.SZ,002880,卫光生物,生物制药,-3.93,-1.6767,47.5
213,002923.SZ,002923,润都股份,化学制药,-3.94,-2.0036,27.39
214,300254.SZ,300254,仟源医药,化学制药,-3.98,-2.4044,8.93
215,600572.SH,600572,康恩贝,中成药,-4.15,-1.3039,9.84
216,300347.SZ,300347,泰格医药,医疗保健,-4.16,0.6032,65.05
217,600267.SH,600267,海正药业,化学制药,-4.23,-2.2222,11.88
218,000766.SZ,000766,通化金马,中成药,-4.26,-0.0985,10.14
219,002907.SZ,002907,华森制药,化学制药,-4.28,-3.6298,21.24
220,603538.SH,603538,美诺华,化学制药,-4.29,1.2267,22.28
221,603963.SH,603963,大理药业,化学制药,-4.34,-3.835,16.55
222,600200.SH,600200,江苏吴中,综合类,-4.42,-2.8796,7.42
223,000813.SZ,000813,德展健康,化学制药,-4.47,0.0,12.38
224,300110.SZ,300110,华仁药业,化学制药,-4.66,8.0882,7.35
225,600222.SH,600222,太龙药业,中成药,-5.31,-6.1538,6.1
226,002172.SZ,002172,澳洋健康,化纤,-5.44,3.2075,5.47
227,002390.SZ,002390,信邦制药,中成药,-5.5,-0.8666,5.72
228,000790.SZ,000790,泰合健康,中成药,-6.69,0.1727,5.8
229,002118.SZ,002118,紫鑫药业,中成药,-6.97,-1.8154,12.98
230,300584.SZ,300584,海辰药业,化学制药,-7.03,-3.9929,27.17
231,000756.SZ,000756,新华制药,化学制药,-7.44,-0.1148,8.7
232,002370.SZ,002370,亚太药业,化学制药,-7.53,-4.982,18.5
233,300267.SZ,300267,尔康制药,化学制药,-7.58,9.9846,7.16
234,300705.SZ,300705,九典制药,化学制药,-8.41,-2.5965,14.63
235,002099.SZ,002099,海翔药业,化学制药,-8.55,-2.2364,9.18
236,300016.SZ,300016,北陆药业,中成药,-8.72,-0.8316,9.54
237,002693.SZ,002693,双成药业,化学制药,-8.97,-3.0909,5.33
238,300006.SZ,300006,莱美药业,化学制药,-9.08,-6.0526,7.14
239,600613.SH,600613,神奇制药,中成药,-9.26,-2.2086,7.97
240,603127.SH,603127,昭衍新药,医疗保健,-16.6,0.2184,45.88
