,ts_code,name,industry,COL_DEEP_INDEX,COL_FALL_P_CHANGE,COL_CURRENT_PRICE,circ_mv
18,000023.SZ,深天地A,其他建材,3.0,-8.85,16.45,228254.0148
632,002170.SZ,芭田股份,农药化肥,4.0,-8.81,4.2,274944.7117
3001,601208.SH,东材科技,化工原料,0.0,-8.74,5.18,324579.318
493,002031.SZ,巨轮智能,汽车配件,3.0,-8.73,2.43,459419.645
1513,300126.SZ,锐奇股份,轻工机械,3.0,-8.72,5.6,117979.9762
775,002314.SZ,南山控股,区域地产,3.0,-8.49,3.51,399461.7722
591,002129.SZ,中环股份,半导体,0.0,-8.45,9.37,2477649.5686
2581,600552.SH,凯盛科技,玻璃,0.0,-8.45,5.66,432358.3457
626,002164.SZ,宁波东力,电气设备,4.0,-8.38,3.56,156619.8529
507,002045.SZ,国光电器,元器件,4.0,-8.31,5.57,231536.9767
1699,300313.SZ,天山生物,农业综合,3.0,-8.15,6.38,116214.0708
1660,300274.SZ,阳光电源,电气设备,0.0,-8.1,11.44,1219421.8047
1865,300481.SZ,濮阳惠成,化工原料,0.0,-8.07,15.87,403645.6737
3178,603063.SH,禾望电气,电气设备,3.0,-8.07,8.55,218281.5
2682,600666.SH,奥瑞德,元器件,3.0,-8.06,3.72,298959.8579
3055,601615.SH,明阳智能,机械基件,4.0,-8.06,12.38,341564.2
2484,600421.SH,ST仰帆,机械基件,0.0,-8.06,8.49,166064.4
1425,300037.SZ,新宙邦,化工原料,3.0,-8.04,27.12,675682.295
663,002201.SZ,九鼎新材,玻璃,3.0,-7.9,7.35,168585.9291
2552,600518.SH,康美药业,中成药,3.0,-7.9,9.65,4249080.2472
1973,300593.SZ,新雷能,电气设备,0.0,-7.87,20.41,136563.9509
1515,300128.SZ,锦富技术,元器件,0.0,-7.87,4.56,485966.807
953,002492.SZ,恒基达鑫,仓储物流,3.0,-7.84,6.01,239277.1769
36,000045.SZ,深纺织A,纺织,3.0,-7.76,6.91,315798.4699
2855,600857.SH,宁波中百,百货,3.0,-7.69,9.24,207271.6052
809,002348.SZ,高乐股份,文教休闲,3.0,-7.62,4.05,300951.6642
1521,300134.SZ,大富科技,通信设备,0.0,-7.58,14.1,1004507.2735
1850,300466.SZ,赛摩电气,电器仪表,3.0,-7.57,6.27,184059.8346
3571,603976.SH,正川股份,医疗保健,0.0,-7.55,17.78,68097.2898
1607,300221.SZ,银禧科技,塑料,3.0,-7.41,6.66,281966.0863
1316,002869.SZ,金溢科技,通信设备,3.0,-7.4,17.76,80726.7977
1771,300387.SZ,富邦股份,化工原料,3.0,-7.37,6.58,189576.0898
1642,300256.SZ,星星科技,元器件,3.0,-7.28,3.88,300806.2934
1332,002886.SZ,沃特股份,塑料,3.0,-7.25,18.41,91330.1929
1636,300250.SZ,初灵信息,软件服务,0.0,-7.25,14.95,207796.5293
3363,603535.SH,嘉诚国际,仓储物流,3.0,-7.22,20.66,136521.28
170,000591.SZ,太阳能,新型电力,3.0,-7.22,3.82,778171.7909
2921,600975.SH,新五丰,农业综合,0.0,-7.16,6.75,440556.0192
1664,300278.SZ,华昌达,专用机械,4.0,-7.13,6.09,163248.568
2092,300717.SZ,华信新材,塑料,3.0,-7.13,16.88,71733.248
1420,300032.SZ,金龙机电,元器件,3.0,-7.1,3.65,288115.4707
2847,600847.SH,万里股份,电气设备,3.0,-6.99,12.45,190842.813
106,000507.SZ,珠海港,港口,3.0,-6.97,7.79,601500.0031
113,000518.SZ,四环生物,生物制药,3.0,-6.95,4.95,509620.168
1263,002812.SZ,恩捷股份,广告包装,5.0,-6.93,54.91,697703.8939
3036,601515.SH,东风股份,广告包装,0.0,-6.9,8.91,990792.0
1372,002930.SZ,宏川智慧,仓储物流,5.0,-6.87,26.34,160226.22
438,000973.SZ,佛塑科技,塑料,3.0,-6.87,4.59,444036.5853
1335,002889.SZ,东方嘉盛,仓储物流,3.0,-6.86,25.86,96204.1884
574,002112.SZ,三变科技,电气设备,5.0,-6.82,6.78,124618.1364
2697,600684.SH,珠江实业,全国地产,3.0,-6.82,5.01,427583.8222
2126,300755.SZ,华致酒行,其他商业,3.0,-6.81,31.22,180728.4184
2482,600419.SH,天润乳业,乳制品,3.0,-6.81,15.91,329519.039
1149,002689.SZ,远大智能,运输设备,3.0,-6.77,5.15,536022.5621
1667,300281.SZ,金明精机,专用机械,0.0,-6.73,6.4,167760.1914
2010,300632.SZ,光莆股份,半导体,3.0,-6.68,17.13,82751.1209
2267,600163.SH,中闽能源,新型电力,3.0,-6.6,3.8,379796.7874
468,002006.SZ,精功科技,专用机械,3.0,-6.6,5.85,266268.6
1560,300173.SZ,智慧松德,轻工机械,3.0,-6.58,5.45,211114.6215
3237,603185.SH,上机数控,机床制造,3.0,-6.53,56.6,178290.0
1293,002845.SZ,同兴达,元器件,0.0,-6.49,19.16,141418.0287
1354,002910.SZ,庄园牧场,乳制品,3.0,-6.48,12.81,94945.0299
1367,002925.SZ,盈趣科技,元器件,0.0,-6.42,56.1,934180.3697
9,000011.SZ,深物业A,区域地产,3.0,-6.41,10.41,183072.9937
3435,603683.SH,晶华新材,化工原料,3.0,-6.39,14.97,66571.59
3296,603326.SH,我乐家居,家居用品,3.0,-6.38,11.19,72026.0016
55,000088.SZ,盐田港,港口,3.0,-6.36,6.35,1233297.0
3504,603828.SH,柯利达,装修装饰,3.0,-6.32,9.7,401747.9361
3554,603928.SH,兴业股份,化工原料,0.0,-6.32,14.41,90453.7315
260,000713.SZ,丰乐种业,种植业,3.0,-6.32,5.7,170359.3018
1128,002668.SZ,奥马电器,家用电器,4.0,-6.28,5.32,348088.3166
459,001872.SZ,招商港口,港口,3.0,-6.26,16.98,789331.0914
2430,600354.SH,敦煌种业,种植业,3.0,-6.26,4.3,226954.8944
3445,603700.SH,宁波水表,电器仪表,4.0,-6.25,32.29,126221.61
217,000659.SZ,珠海中富,广告包装,3.0,-6.22,3.63,466710.0148
719,002258.SZ,利尔化学,农药化肥,0.0,-6.2,15.25,797486.5241
305,000785.SZ,武汉中商,百货,3.0,-6.19,11.73,294532.9078
2079,300702.SZ,天宇股份,化学制药,3.0,-6.16,26.37,137798.215
1321,002875.SZ,安奈儿,服饰,4.0,-6.16,24.45,95053.0425
1369,002927.SZ,泰永长征,电气设备,0.0,-6.14,34.1,175192.16
3489,603803.SH,瑞斯康达,通信设备,0.0,-6.12,11.42,251001.9524
126,000533.SZ,万家乐,电气设备,3.0,-6.09,3.52,241085.6448
3310,603351.SH,威尔药业,化学制药,3.0,-6.07,62.91,104850.2097
3009,601228.SH,广州港,港口,3.0,-6.05,4.71,679737.78
1470,300083.SZ,劲胜智能,元器件,5.0,-5.97,3.45,430839.5745
503,002041.SZ,登海种业,种植业,3.0,-5.95,6.17,539172.9422
2134,600004.SH,白云机场,机场,3.0,-5.94,12.4,2565957.4374
1879,300495.SZ,美尚生态,环境保护,3.0,-5.93,13.1,405493.5407
3337,603421.SH,鼎信通讯,通信设备,0.0,-5.91,22.9,127084.3767
2504,600459.SH,贵研铂业,小金属,2.0,-5.86,14.49,491603.7732
2434,600359.SH,新农开发,农业综合,3.0,-5.84,4.69,178929.5126
3356,603517.SH,绝味食品,食品,3.0,-5.84,39.67,649407.4208
2397,600313.SH,农发种业,种植业,3.0,-5.8,2.77,282372.9986
51,000068.SZ,华控赛格,元器件,5.0,-5.77,7.37,741916.869
2286,600185.SH,格力地产,区域地产,3.0,-5.76,4.7,968257.4086
1383,002942.SZ,新农股份,农药化肥,3.0,-5.69,35.33,105990.0
1016,002556.SZ,辉隆股份,其他商业,3.0,-5.69,5.95,416045.686
887,002426.SZ,胜利精密,元器件,4.0,-5.65,3.38,729330.5286
16,000020.SZ,深华发A,元器件,4.0,-5.65,11.9,215586.8153
2407,600325.SH,华发股份,区域地产,3.0,-5.61,7.35,1546647.3553
3369,603558.SH,健盛集团,纺织,0.0,-5.57,10.15,314899.3774
1670,300284.SZ,苏交科,建筑施工,3.0,-5.57,11.93,649186.4852
1955,300575.SZ,中旗股份,农药化肥,4.0,-5.56,55.96,192452.1759
29,000036.SZ,华联控股,全国地产,3.0,-5.55,6.43,730668.8461
1561,300174.SZ,元力股份,化工原料,3.0,-5.54,12.64,279457.2354
1442,300054.SZ,鼎龙股份,化工原料,3.0,-5.48,8.67,593175.3961
3420,603658.SH,安图生物,医疗保健,3.0,-5.45,59.2,808303.776
118,000524.SZ,岭南控股,酒店餐饮,3.0,-5.44,7.56,205911.658
2870,600872.SH,中炬高新,食品,3.0,-5.43,32.0,2549239.0208
1712,300326.SZ,凯利泰,医疗保健,3.0,-5.42,9.59,618280.8794
58,000096.SZ,广聚能源,石油贸易,3.0,-5.42,10.23,522597.504
3411,603636.SH,南威软件,软件服务,5.0,-5.39,10.81,567146.3214
2207,600095.SH,哈高科,区域地产,4.0,-5.38,4.48,161846.0771
1282,002832.SZ,比音勒芬,服饰,3.0,-5.35,37.46,295927.6318
1750,300365.SZ,恒华科技,软件服务,3.0,-5.33,23.15,506002.3103
3540,603900.SH,莱绅通灵,服饰,3.0,-5.33,13.01,110739.1165
1384,002943.SZ,宇晶股份,机床制造,4.0,-5.32,45.51,113775.0
2120,300748.SZ,金力永磁,元器件,3.0,-5.28,25.74,107078.4
3011,601231.SH,环旭电子,元器件,0.0,-5.27,11.67,2539302.8179
3023,601333.SH,广深铁路,铁路,3.0,-5.26,3.84,2170459.008
3452,603711.SH,香飘飘,软饮料,3.0,-5.26,22.77,105419.9995
2368,600280.SH,中央商场,百货,3.0,-5.26,4.68,537420.7201
1103,002643.SZ,万润股份,化工原料,0.0,-5.26,11.08,988478.9985
2577,600548.SH,深高速,路桥,3.0,-5.23,9.27,1328641.5922
1680,300294.SZ,博雅生物,生物制药,3.0,-5.22,29.78,1194407.9046
497,002035.SZ,华帝股份,家用电器,3.0,-5.21,10.6,829846.9954
500,002038.SZ,双鹭药业,生物制药,3.0,-5.18,26.33,1492810.9671
3358,603519.SH,立霸股份,家用电器,3.0,-5.17,9.27,205738.2558
2719,600707.SH,彩虹股份,元器件,0.0,-5.16,6.05,779219.7144
2930,600984.SH,建设机械,工程机械,5.0,-5.16,5.94,466952.5856
714,002252.SZ,上海莱士,生物制药,3.0,-5.16,9.14,4544946.4365
494,002032.SZ,苏泊尔,家用电器,3.0,-5.15,61.16,3330919.9803
2293,600192.SH,长城电工,电气设备,3.0,-5.12,6.53,288461.444
2539,600503.SH,华丽家族,区域地产,5.0,-5.11,4.01,642518.29
2121,300749.SZ,顶固集创,家居用品,3.0,-5.09,38.5,109725.0
1493,300106.SZ,西部牧业,农业综合,3.0,-5.08,6.18,130501.1862
1190,002733.SZ,雄韬股份,电气设备,3.0,-5.08,25.27,826931.179
972,002511.SZ,中顺洁柔,造纸,3.0,-5.07,8.04,1011018.3597
3272,603283.SH,赛腾股份,专用机械,4.0,-5.06,19.0,76000.0
1048,002588.SZ,史丹利,农药化肥,3.0,-5.06,4.75,346582.7843
1394,300006.SZ,莱美药业,化学制药,3.0,-5.06,4.38,294051.1506
581,002119.SZ,康强电子,半导体,3.0,-5.03,9.79,276758.405
19,000025.SZ,特力A,汽车服务,3.0,-5.02,29.07,787452.8112
3408,603629.SH,利通电子,元器件,0.0,-5.02,38.0,95000.0
1460,300073.SZ,当升科技,矿物制品,3.0,-5.01,30.4,1075624.6134
2962,601038.SH,一拖股份,农用机械,4.0,-4.99,4.99,296361.09
3339,603444.SH,吉比特,互联网,3.0,-4.97,165.69,683441.5915
679,002217.SZ,合力泰,元器件,0.0,-4.94,7.19,1841589.172
872,002411.SZ,延安必康,化学制药,3.0,-4.93,20.38,2437729.3989
3006,601222.SH,林洋能源,电器仪表,4.0,-4.93,5.6,979367.4951
1719,300333.SZ,兆日科技,元器件,3.0,-4.91,8.87,293503.9244
3371,603566.SH,普莱柯,生物制药,3.0,-4.91,13.49,433698.104
2569,600537.SH,亿晶光电,半导体,3.0,-4.9,3.95,464661.9109
1378,002937.SZ,兴瑞科技,元器件,3.0,-4.84,29.38,135148.0
1445,300057.SZ,万顺股份,广告包装,0.0,-4.82,7.38,268321.8415
1743,300357.SZ,我武生物,生物制药,3.0,-4.82,39.75,1009604.8997
790,002329.SZ,皇氏集团,乳制品,4.0,-4.79,4.22,218861.4895
1084,002624.SZ,完美世界,影视音像,3.0,-4.78,29.4,1433065.6973
1189,002732.SZ,燕塘乳业,乳制品,3.0,-4.76,17.0,264556.2525
131,000539.SZ,粤电力A,火力发电,3.0,-4.76,4.42,1128826.9117
1841,300457.SZ,赢合科技,专用机械,3.0,-4.76,28.04,532055.181
1991,300612.SZ,宣亚国际,广告包装,4.0,-4.74,22.7,102916.0002
735,002274.SZ,华昌化工,农药化肥,3.0,-4.71,6.63,414595.6152
2844,600844.SH,丹化科技,化工原料,3.0,-4.71,3.99,328269.523
2233,600122.SH,宏图高科,其他商业,4.0,-4.7,4.3,498051.0905
642,002180.SZ,纳思达,电脑设备,3.0,-4.7,25.77,2571822.3122
833,002372.SZ,伟星新材,其他建材,3.0,-4.69,16.45,1927221.0083
1168,002709.SZ,天赐材料,化工原料,3.0,-4.69,33.4,1131336.9776
883,002422.SZ,科伦药业,化学制药,3.0,-4.68,23.41,2409799.457
1119,002659.SZ,凯文教育,文教休闲,3.0,-4.68,7.86,244441.8735
3106,601908.SH,京运通,电气设备,3.0,-4.66,4.1,817137.2574
1432,300044.SZ,赛为智能,软件服务,3.0,-4.65,8.25,438267.6334
2266,600162.SH,香江控股,全国地产,3.0,-4.65,2.7,803184.0009
1410,300022.SZ,吉峰科技,农用机械,3.0,-4.64,4.37,149794.9745
1491,300104.SZ,乐视网,互联网,3.0,-4.61,2.82,866649.5679
3496,603816.SH,顾家家居,家居用品,3.0,-4.6,52.12,464389.2
780,002319.SZ,乐通股份,染料涂料,3.0,-4.59,11.4,227956.7153
1239,002786.SZ,银宝山新,专用机械,5.0,-4.59,10.0,381240.0
161,000576.SZ,广东甘化,造纸,3.0,-4.55,7.84,341499.7274
2131,300760.SZ,迈瑞医疗,医疗保健,4.0,-4.55,115.73,1407276.8
13,000017.SZ,深中华A,文教休闲,5.0,-4.55,5.02,152096.466
2475,600406.SH,国电南瑞,软件服务,0.0,-4.52,18.41,4700451.0199
325,000810.SZ,创维数字,家用电器,3.0,-4.51,7.35,713271.6059
570,002108.SZ,沧州明珠,塑料,3.0,-4.49,4.91,696200.7817
2558,600525.SH,长园集团,电气设备,3.0,-4.49,7.08,924488.8076
1611,300225.SZ,金力泰,染料涂料,3.0,-4.48,5.73,268511.6282
879,002418.SZ,康盛股份,机械基件,3.0,-4.48,4.25,426533.5173
647,002185.SZ,华天科技,半导体,5.0,-4.48,5.51,1173871.8427
3413,603638.SH,艾迪精密,专用机械,3.0,-4.47,27.18,230980.0296
671,002209.SZ,达意隆,轻工机械,3.0,-4.46,7.52,115617.6786
3147,603018.SH,中设集团,建筑施工,3.0,-4.45,18.76,579461.1518
2500,600452.SH,涪陵电力,水力发电,3.0,-4.44,21.1,472640.0
3570,603970.SH,中农立华,其他商业,3.0,-4.42,16.47,131101.3318
2128,300757.SZ,罗博特科,专用机械,0.0,-4.41,67.62,135240.0
57,000090.SZ,天健集团,建筑施工,3.0,-4.41,5.85,840791.8128
4,000006.SZ,深振业A,区域地产,3.0,-4.38,5.96,803591.5513
1950,300569.SZ,天能重工,专用机械,3.0,-4.38,17.87,151168.1378
3449,603707.SH,健友股份,化学制药,5.0,-4.33,25.65,730009.4139
892,002431.SZ,棕榈股份,建筑施工,4.0,-4.33,4.53,600293.9394
2301,600201.SH,生物股份,生物制药,0.0,-4.33,15.99,1800858.1454
568,002106.SZ,莱宝高科,元器件,0.0,-4.32,7.92,557452.6864
650,002188.SZ,*ST巴士,广告包装,3.0,-4.32,3.61,79602.7487
117,000523.SZ,广州浪奇,日用化工,5.0,-4.31,4.71,295302.7409
1337,002891.SZ,中宠股份,饲料,3.0,-4.31,37.1,199807.6744
2382,600297.SH,广汇汽车,汽车服务,0.0,-4.31,5.12,4152474.496
2622,600598.SH,北大荒,种植业,3.0,-4.29,9.17,1630132.4766
603,002141.SZ,贤丰控股,元器件,5.0,-4.28,5.11,325306.688
1391,300003.SZ,乐普医疗,医疗保健,5.0,-4.27,24.43,3701836.5791
3161,603033.SH,三维股份,橡胶,0.0,-4.27,21.2,117236.0
1968,300588.SZ,熙菱信息,软件服务,4.0,-4.26,14.2,111697.2
710,002248.SZ,华东数控,机床制造,3.0,-4.23,9.52,282382.7903
330,000816.SZ,*ST慧业,农用机械,3.0,-4.21,1.98,264582.9395
890,002429.SZ,兆驰股份,家用电器,3.0,-4.2,2.76,1096529.1321
1763,300379.SZ,东方通,软件服务,3.0,-4.15,20.45,393172.79
2882,600885.SH,宏发股份,电气设备,0.0,-4.12,24.99,1861159.1184
3582,603991.SH,至正股份,塑料,3.0,-4.12,20.07,82445.3884
474,002012.SZ,凯恩股份,造纸,3.0,-4.12,4.71,219945.3404
618,002156.SZ,通富微电,半导体,5.0,-4.11,8.99,1037000.372
2614,600589.SH,广东榕泰,塑料,5.0,-4.09,4.69,310279.1975
1078,002618.SZ,丹邦科技,元器件,0.0,-4.06,15.31,838865.52
3576,603985.SH,恒润股份,机械基件,5.0,-4.06,25.69,170992.64
1896,300512.SZ,中亚股份,专用机械,0.0,-4.06,15.14,117826.9304
1317,002870.SZ,香山股份,电器仪表,5.0,-4.05,28.49,114301.88
103,000504.SZ,南华生物,环境保护,4.0,-4.05,13.27,412263.3377
2572,600540.SH,新赛股份,种植业,4.0,-4.04,4.55,214270.1074
2127,300756.SZ,中山金马,专用机械,3.0,-4.03,97.1,97100.0
1227,002773.SZ,康弘药业,中成药,3.0,-4.03,40.16,1913804.3465
1962,300582.SZ,英飞特,半导体,3.0,-4.03,17.08,203906.2374
1518,300131.SZ,英唐智控,元器件,5.0,-3.99,5.56,442465.7191
392,000912.SZ,*ST天化,农药化肥,3.0,-3.98,5.25,823200.0
793,002332.SZ,仙琚制药,生物制药,3.0,-3.98,7.02,634596.5511
3284,603308.SH,应流股份,专用机械,3.0,-3.97,10.32,412810.32
3135,603005.SH,晶方科技,半导体,5.0,-3.96,18.98,331449.9777
1037,002577.SZ,雷柏科技,电脑设备,5.0,-3.95,11.89,334457.9002
2540,600505.SH,西昌电力,水力发电,5.0,-3.95,6.61,240979.1175
3137,603007.SH,花王股份,建筑施工,0.0,-3.94,9.17,178229.954
1947,300566.SZ,激智科技,元器件,3.0,-3.94,15.38,145469.0646
2866,600868.SH,梅雁吉祥,水力发电,3.0,-3.94,3.34,633981.6588
2490,600429.SH,三元股份,乳制品,4.0,-3.93,5.67,501795.0
1755,300370.SZ,安控科技,电器仪表,4.0,-3.92,3.16,225611.3079
2686,600673.SH,东阳光科,铝,0.0,-3.92,8.7,2139265.8436
944,002483.SZ,润邦股份,工程机械,5.0,-3.92,4.42,296683.7245
707,002245.SZ,澳洋顺昌,仓储物流,4.0,-3.91,4.87,445315.2004
10,000012.SZ,南玻A,玻璃,3.0,-3.91,4.91,871575.2764
1150,002690.SZ,美亚光电,专用机械,3.0,-3.88,22.93,750717.7256
1852,300468.SZ,四方精创,软件服务,4.0,-3.88,15.16,282405.1553
636,002174.SZ,游族网络,互联网,3.0,-3.87,19.1,1226719.7687
3120,601975.SH,ST长油,水运,3.0,-3.86,2.33,442362.606
1385,002945.SZ,华林证券,证券,5.0,-3.85,15.28,412560.0
3293,603321.SH,梅轮电梯,运输设备,3.0,-3.85,8.8,102168.0
1076,002616.SZ,长青集团,环境保护,3.0,-3.85,8.04,369363.2634
2153,600027.SH,华电国际,火力发电,3.0,-3.84,4.45,3113105.6586
1183,002726.SZ,龙大肉食,食品,3.0,-3.84,8.42,631646.9231
2749,600738.SH,兰州民百,百货,3.0,-3.83,9.1,383345.1012
2210,600098.SH,广州发展,火力发电,3.0,-3.82,6.19,1687515.6694
897,002436.SZ,兴森科技,元器件,5.0,-3.82,5.37,643749.8901
1866,300482.SZ,万孚生物,生物制药,3.0,-3.81,30.8,684866.1204
957,002496.SZ,辉丰股份,农药化肥,3.0,-3.81,2.97,286931.1841
1478,300091.SZ,金通灵,机械基件,3.0,-3.79,4.78,504594.921
2090,300715.SZ,凯伦股份,其他建材,3.0,-3.79,23.58,91254.6
2170,600055.SH,万东医疗,医疗保健,3.0,-3.78,12.13,656010.0494
1827,300443.SZ,金雷股份,专用机械,0.0,-3.77,13.71,218607.5719
2940,600997.SH,开滦股份,煤炭开采,3.0,-3.77,6.71,828443.44
1173,002715.SZ,登云股份,汽车配件,3.0,-3.76,17.83,147925.338
1618,300232.SZ,洲明科技,半导体,5.0,-3.76,12.85,581690.3266
1483,300096.SZ,易联众,软件服务,3.0,-3.75,11.72,441283.8766
649,002187.SZ,广百股份,百货,4.0,-3.75,9.07,310577.2692
538,002076.SZ,雪莱特,家用电器,3.0,-3.75,3.58,159443.6282
2638,600615.SH,丰华股份,小金属,3.0,-3.75,10.74,201508.7216
3559,603938.SH,三孚股份,化工原料,3.0,-3.74,20.08,101979.4928
2772,600763.SH,通策医疗,医疗保健,0.0,-3.73,55.9,1792377.6
1075,002615.SZ,哈尔斯,家居用品,3.0,-3.73,5.88,135116.5512
1386,002946.SZ,新乳业,乳制品,4.0,-3.73,20.49,174925.3163
2237,600127.SH,金健米业,农业综合,3.0,-3.73,3.31,212430.2452
1556,300169.SZ,天晟新材,塑料,4.0,-3.72,5.78,148850.5054
3301,603332.SH,苏州龙杰,化纤,3.0,-3.72,40.95,121764.825
32,000039.SZ,中集集团,轻工机械,3.0,-3.71,13.17,1669345.9669
1400,300012.SZ,华测检测,电器仪表,5.0,-3.71,7.75,1166115.8795
15,000019.SZ,深深宝A,软饮料,3.0,-3.7,8.04,334427.5273
2140,600011.SH,华能国际,火力发电,3.0,-3.68,6.9,7245000.0
2398,600315.SH,上海家化,日用化工,3.0,-3.67,30.4,2040595.3214
677,002215.SZ,诺普信,农药化肥,3.0,-3.67,6.22,451092.8255
3354,603515.SH,欧普照明,电气设备,3.0,-3.67,29.9,380778.59
76,000403.SZ,振兴生化,生物制药,3.0,-3.66,27.8,737502.5137
3393,603603.SH,博天环境,环境保护,5.0,-3.65,21.18,497369.9718
760,002299.SZ,圣农发展,农业综合,3.0,-3.65,25.54,2837238.6
1732,300346.SZ,南大光电,元器件,5.0,-3.65,11.35,268939.1126
3322,603369.SH,今世缘,白酒,3.0,-3.65,20.4,2559180.0
3338,603429.SH,集友股份,广告包装,3.0,-3.64,27.09,264344.22
1974,300595.SZ,欧普康视,医疗保健,3.0,-3.64,46.92,646653.1197
1764,300380.SZ,安硕信息,软件服务,5.0,-3.63,22.95,283024.5041
1760,300376.SZ,易事特,电气设备,4.0,-3.63,5.26,1209494.647
3016,601298.SH,青岛港,港口,4.0,-3.63,8.0,363500.8
3290,603318.SH,派思股份,专用机械,5.0,-3.63,13.3,534875.8284
1221,002767.SZ,先锋电子,电器仪表,5.0,-3.63,15.39,190276.9583
643,002181.SZ,粤传媒,出版业,5.0,-3.62,5.24,594442.6703
2811,600807.SH,*ST天业,区域地产,3.0,-3.61,4.23,332908.8103
1202,002746.SZ,仙坛股份,农业综合,3.0,-3.61,22.47,544495.0421
1804,300420.SZ,五洋停车,机械基件,5.0,-3.61,6.41,300754.47
903,002442.SZ,龙星化工,化工原料,3.0,-3.6,7.54,361582.3965
3500,603822.SH,嘉澳环保,环境保护,5.0,-3.6,33.36,135458.0632
185,000609.SZ,中迪投资,区域地产,5.0,-3.6,6.09,177829.6272
3278,603299.SH,苏盐井神,化工原料,3.0,-3.59,6.31,353006.64
2352,600260.SH,凯乐科技,通信设备,5.0,-3.57,21.32,1339445.911
2305,600207.SH,安彩高科,元器件,3.0,-3.57,4.91,338790.0
2059,300682.SZ,朗新科技,软件服务,3.0,-3.57,19.49,320050.3964
3304,603336.SH,宏辉果蔬,农业综合,3.0,-3.57,16.93,116275.8444
1212,002757.SZ,南兴装备,家居用品,3.0,-3.57,31.0,304203.6975
2404,600321.SH,*ST正源,其他建材,3.0,-3.56,2.22,335342.1
174,000596.SZ,古井贡酒,白酒,3.0,-3.56,78.25,3001670.0
2208,600096.SH,云天化,农药化肥,3.0,-3.55,6.29,831147.4778
765,002304.SZ,洋河股份,白酒,3.0,-3.55,109.9,13672129.4578
968,002507.SZ,涪陵榨菜,食品,3.0,-3.55,25.98,2025848.5159
1243,002790.SZ,瑞尔特,家居用品,3.0,-3.55,12.69,81216.0
1175,002717.SZ,岭南股份,环境保护,3.0,-3.55,8.61,587718.1213
1137,002677.SZ,浙江美大,家用电器,3.0,-3.55,12.67,362297.9101
109,000513.SZ,丽珠集团,中成药,3.0,-3.55,32.0,1466406.7552
317,000799.SZ,酒鬼酒,白酒,3.0,-3.55,19.53,634586.2979
