,ts_code,symbol,name,industry,COL_CHG,COL_PROBABILITY,COL_CIRC_MV
56,002538.SZ,002538,司尔特,农药化肥,16.73,0.33,48.76
57,600193.SH,600193,ST创兴,装修装饰,15.18,0.33,37.77
58,002776.SZ,002776,ST柏龙,服饰,18.22,0.33,13.61
59,000906.SZ,000906,浙商中拓,批发业,23.17,0.33,81.63
60,600290.SH,600290,ST华仪,电气设备,22.11,0.33,18.47
61,605369.SH,605369,拱东医疗,医疗保健,15.89,0.33,28.55
62,002759.SZ,002759,天际股份,家用电器,42.79,0.33,129.49
63,600753.SH,600753,东方银星,商贸代理,34.45,0.33,81.89
64,000780.SZ,000780,*ST平能,煤炭开采,12.61,0.33,50.72
65,605186.SH,605186,健麾信息,医疗保健,37.02,0.33,11.68
66,600573.SH,600573,惠泉啤酒,啤酒,17.08,0.33,30.68
67,300339.SZ,300339,润和软件,软件服务,72.63,0.33,226.27
68,002411.SZ,002411,延安必康,化学制药,36.34,0.33,97.15
69,603876.SH,603876,鼎胜新材,铝,40.54,0.33,82.82
70,603787.SH,603787,新日股份,摩托车,27.1,0.33,52.77
71,600518.SH,600518,*ST康美,中成药,15.19,0.33,137.11
72,300710.SZ,300710,万隆光电,通信设备,33.35,0.33,21.36
73,300035.SZ,300035,中科电气,电气设备,41.26,0.33,102.86
74,002021.SZ,002021,ST中捷,纺织机械,15.08,0.33,14.16
75,002136.SZ,002136,安纳达,化工原料,49.25,0.33,33.96
76,603690.SH,603690,至纯科技,专用机械,11.62,0.33,101.86
77,603688.SH,603688,石英股份,矿物制品,18.36,0.33,76.31
78,000687.SZ,000687,*ST华讯,通信设备,18.34,0.33,15.06
79,603650.SH,603650,彤程新材,化工原料,29.15,0.33,57.36
80,300616.SZ,300616,尚品宅配,家居用品,12.86,0.33,102.8
81,000017.SZ,000017,*ST中华A,文教休闲,21.96,0.33,10.94
82,002250.SZ,002250,联化科技,化工原料,19.63,0.33,264.63
83,000408.SZ,000408,藏格控股,农药化肥,28.89,0.33,109.85
84,002280.SZ,002280,联络互动,软件服务,36.59,0.33,105.86
85,300588.SZ,300588,熙菱信息,软件服务,14.11,0.33,11.96
86,600084.SH,600084,*ST中葡,红黄酒,18.55,0.33,45.96
87,300363.SZ,300363,博腾股份,化学制药,23.17,0.33,341.65
88,000683.SZ,000683,远兴能源,化工原料,38.57,0.22,171.1
89,000609.SZ,000609,*ST中迪,区域地产,13.25,0.22,8.23
90,600884.SH,600884,杉杉股份,综合类,25.98,0.22,330.81
91,300071.SZ,300071,*ST嘉信,广告包装,16.76,0.22,13.32
92,300077.SZ,300077,国民技术,半导体,56.85,0.22,66.17
93,300915.SZ,300915,海融科技,食品,33.58,0.22,14.27
94,300046.SZ,300046,台基股份,半导体,11.08,0.22,52.13
95,600348.SH,600348,华阳股份,煤炭开采,21.5,0.22,167.15
96,300850.SZ,300850,新强联,机械基件,14.28,0.22,36.77
97,600771.SH,600771,广誉远,中成药,25.74,0.22,123.05
98,300484.SZ,300484,蓝海华腾,电气设备,22.09,0.22,19.25
99,300346.SZ,300346,南大光电,元器件,23.42,0.22,139.55
