,ts_code,symbol,name,industry,COL_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
18,002386.SZ,002386,天原股份,化工原料,56.25,83.91,"中央汇金资产管理有限责任公司
中国工商银行股份有限公司-万家科创板2年定期开放混合型证券投资基金
中国建设银行股份有限公司-万家科创主题3年封闭运作灵活配置混合型证券投资基金
中国东方资产管理股份有限公司",4.0
19,600327.SH,600327,大东方,汽车服务,54.16800165853106,72.37,上海国际集团资产管理有限公司,1.0
20,300077.SZ,300077,国民技术,半导体,54.08450704225351,59.63,上海广文投资管理有限公司-广文价值发现1期证券投资基金,1.0
21,300614.SZ,300614,百川畅银,环境保护,53.92757660167131,21.02,,0.0
22,600751.SH,600751,海航科技,软件服务,52.1551724137931,90.83,"上银基金-浦发银行-上银基金财富15号资产管理计划
方正富邦基金-华夏银行-天海定增2号资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",3.0
23,688051.SH,688051,佳华科技,软件服务,51.509325129782724,17.49,"上海久铭投资管理有限公司-久铭专享10号私募证券投资基金
中国建设银行股份有限公司-华夏盛世精选混合型证券投资基金",2.0
24,603059.SH,603059,倍加洁,家居用品,50.669856459330155,31.49,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
25,603650.SH,603650,彤程新材,化工原料,49.834765366820896,59.58,"朱雀基金-西部信托·陕煤-朱雀新材料产业投资单一资金信托-陕煤朱雀新材料产业资产管理计划
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
华润深国投信托有限公司-朱雀合伙专项证券投资集合资金信托计划
香港中央结算有限公司(陆股通)",4.0
26,600112.SH,600112,*ST天成,电气设备,47.61904761904763,11.05,,0.0
27,600696.SH,600696,ST岩石,区域地产,47.504708097928436,104.79,"五牛股权投资基金管理有限公司
华宝信托有限责任公司-天高资本20号单一资金信托",2.0
28,000995.SZ,000995,皇台酒业,白酒,47.30225248821374,49.89,甘肃西部资产管理股份有限公司,1.0
29,605499.SH,605499,东鹏饮料,软饮料,46.40552303767072,39.03,,0.0
30,688613.SH,688613,奥精医疗,医疗保健,44.69783352337515,34.77,,0.0
31,688329.SH,688329,艾隆科技,专用机械,44.61068702290076,7.44,,0.0
32,600078.SH,600078,*ST澄星,化工原料,43.684210526315795,18.09,,0.0
33,600173.SH,600173,卧龙地产,全国地产,43.18181818181819,48.54,,0.0
34,002667.SZ,002667,鞍重股份,工程机械,42.72727272727273,36.27,"中国对外经济贸易信托有限公司-外贸信托-汇沣8号结构化证券投资集合资金信托计划
陕西省国际信托股份有限公司-陕国投·易泓30号证券投资集合资金信托计划",2.0
35,603196.SH,603196,日播时尚,服饰,42.47648902821317,21.82,,0.0
36,300223.SZ,300223,北京君正,半导体,42.204115207679195,284.66,"中国工商银行股份有限公司-万家自主创新混合型证券投资基金
中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金
中国工商银行股份有限公司-诺安成长混合型证券投资基金
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
中央汇金资产管理有限责任公司",5.0
37,300464.SZ,300464,星徽股份,机械基件,42.13241616509029,48.0,"中信证券-建设银行-中信证券臻选价值成长混合型集合资产管理计划
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金",2.0
38,300340.SZ,300340,科恒股份,元器件,41.85393258426966,26.47,"深圳创富兆业金融管理有限公司-创富福星一号私募证券投资基金
中央汇金资产管理有限责任公司
深圳创富兆业金融管理有限公司-创富福星二号私募证券投资基金
深圳创富兆业金融管理有限公司-创富福星五号私募证券投资基金",4.0
39,600238.SH,600238,海南椰岛,红黄酒,41.458184417441025,88.07,,0.0
40,300537.SZ,300537,广信材料,染料涂料,40.536149471974014,21.69,,0.0
41,600753.SH,600753,东方银星,商贸代理,40.1557632398754,80.62,上海杰宇资产管理有限公司,1.0
42,300582.SZ,300582,英飞特,半导体,40.142857142857146,40.06,,0.0
43,688136.SH,688136,科兴制药,生物制药,39.98232174425458,19.44,,0.0
44,002464.SZ,002464,*ST众应,互联网,39.455782312925166,10.7,上海方圆达创投资合伙企业(有限合伙)-方圆-东方9号私募投资基金,1.0
45,688589.SH,688589,力合微,半导体,39.32584269662922,9.54,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
九坤投资(北京)有限公司-九坤私享33号私募证券投资基金",2.0
46,600076.SH,600076,康欣新材,其他建材,39.031339031339044,50.47,,0.0
47,688005.SH,688005,容百科技,电气设备,38.91218872870248,290.42,"湖北长江蔚来新能源产业发展基金合伙企业(有限合伙)
天津世纪金沙江股权投资基金合伙企业(有限合伙)",2.0
48,000663.SZ,000663,*ST永林,林业,38.834951456310684,24.04,,0.0
49,002348.SZ,002348,高乐股份,文教休闲,38.596491228070185,26.99,,0.0
50,002762.SZ,002762,金发拉比,服饰,37.65718067504964,40.07,,0.0
51,000158.SZ,000158,常山北明,纺织,37.566137566137584,163.64,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",2.0
52,603787.SH,603787,新日股份,摩托车,37.369251101754465,57.04,"中国工商银行股份有限公司-中欧品质消费股票型发起式证券投资基金
中国光大银行股份有限公司-长信企业精选两年定期开放灵活配置混合型证券投资基金
中国农业银行股份有限公司-长盛动态精选证券投资基金
中国工商银行股份有限公司-中欧消费主题股票型证券投资基金
中国农业银行股份有限公司-长盛国企改革主题灵活配置混合型证券投资基金",5.0
53,300069.SZ,300069,金利华电,电气设备,37.23241590214066,21.0,,0.0
54,603025.SH,603025,大豪科技,IT设备,36.48380700594842,380.74,香港中央结算有限公司(陆股通),1.0
55,300546.SZ,300546,雄帝科技,元器件,36.231884057971,16.88,深圳市远致富海投资管理有限公司-深圳远致富海并购股权投资基金合伙企业(有限合伙),1.0
56,002940.SZ,002940,昂利康,化学制药,35.97074468085106,20.38,"中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金
广发证券股份有限公司-长信睿进灵活配置混合型证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
中国光大银行股份有限公司-长信企业精选两年定期开放灵活配置混合型证券投资基金
中国民生银行股份有限公司-长信增利动态策略混合型证券投资基金",5.0
57,605305.SH,605305,中际联合,专用机械,35.73619631901841,14.6,,0.0
58,688630.SH,688630,芯碁微装,专用机械,35.632861635220124,16.95,,0.0
59,688359.SH,688359,三孚新科,化工原料,35.62621674237507,8.73,,0.0
60,605337.SH,605337,李子园,乳制品,35.59497288100544,31.26,,0.0
61,605369.SH,605369,拱东医疗,医疗保健,35.35872200827272,26.57,"广州天盈资产管理有限公司-天盈能胜一号私募证券投资基金
深圳德威资本投资管理有限公司-德威资本劲松1号私募基金",2.0
62,688510.SH,688510,航亚科技,航空,35.18608023199612,14.06,,0.0
63,300831.SZ,300831,派瑞股份,元器件,34.985133795837456,25.13,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
64,000993.SZ,000993,闽东电力,水力发电,34.929906542056074,50.79,中央汇金资产管理有限责任公司,1.0
65,300035.SZ,300035,中科电气,电气设备,34.88924050632911,90.03,"中国农业银行股份有限公司-国泰智能汽车股票型证券投资基金
广州农村商业银行股份有限公司-金鹰信息产业股票型证券投资基金",2.0
66,688314.SH,688314,康拓医疗,医疗保健,34.5565749235474,15.07,,0.0
67,002900.SZ,002900,哈三联,化学制药,34.308510638297875,51.75,"中瑞国信资产管理有限公司
中合供销一期(上海)股权投资基金合伙企业(有限合伙)",2.0
68,002824.SZ,002824,和胜股份,铝,34.26262626262624,35.74,,0.0
69,300604.SZ,300604,长川科技,专用机械,34.07494145199064,99.49,"中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
国家集成电路产业投资基金股份有限公司
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金",5.0
70,000822.SZ,000822,山东海化,化工原料,33.9344262295082,73.13,"平安资产-中国银行-众安乐享1号资产管理计划
平安资产-工商银行-平安资产如意28号保险资产管理产品
中国建设银行股份有限公司-万家科创主题3年封闭运作灵活配置混合型证券投资基金
中国工商银行股份有限公司-万家科创板2年定期开放混合型证券投资基金
平安资管-工商银行-平安资产睿享2号资产管理产品",5.0
71,601996.SH,601996,丰林集团,家居用品,33.83774160732451,45.48,"锦绣中和(北京)资本管理有限公司-锦绣118号私募投资基金
深圳悟空投资管理有限公司-悟空蓝海源饶8号私募证券投资基金
上海富善投资有限公司-致远CTA十七期私募基金
长和(天津)投资管理有限公司-锦绣509号私募投资基金",4.0
72,002591.SZ,002591,恒大高新,化工原料,33.793103448275865,16.69,磐厚蔚然(上海)资产管理有限公司-磐厚蔚然-PHC互联网金融产业投资基金,1.0
73,688159.SH,688159,有方科技,通信设备,33.647058823529406,17.91,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
广东莲花私募证券投资基金管理有限公司-智硕莲花1号私募证券投资基金
九坤投资(北京)有限公司-九坤私享33号私募证券投资基金",3.0
74,600518.SH,600518,*ST康美,中成药,33.632286995515706,131.38,"华夏基金-农业银行-华夏中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
五矿国际信托有限公司-五矿信托-优质精选上市公司投资单一资金信托",3.0
75,002723.SZ,002723,金莱特,家用电器,33.54037267080747,34.43,"中央汇金资产管理有限责任公司
华宝信托有限责任公司-“辉煌”22号单一资金信托",2.0
76,603348.SH,603348,文灿股份,汽车配件,33.46422338568935,77.0,"中国农业银行股份有限公司-光大保德信行业轮动混合型证券投资基金
中国农业银行股份有限公司-工银瑞信战略转型主题股票型证券投资基金",2.0
77,300736.SZ,300736,百邦科技,通信设备,33.37142857142857,14.86,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
78,600221.SH,600221,*ST海航,空运,33.33333333333333,394.46,"华福基金-兴业银行-长安国际信托-长安信托·海航定增1号单一资金信托
中信建投基金-华夏银行-西藏信托-西藏信托-顺景27号单一资金信托
申万菱信基金-工商银行-陕西省国际信托-陕国投·庆元8号定向投资集合资金信托计划
中铁信托有限责任公司-中铁信托·海南航空定向增发权益投资集合资金信托计划",4.0
79,688004.SH,688004,博汇科技,软件服务,33.22917493118831,6.0,九坤投资(北京)有限公司-九坤私享23号私募证券投资基金,1.0
80,600365.SH,600365,ST通葡,红黄酒,33.21033210332103,14.44,,0.0
81,000718.SZ,000718,苏宁环球,区域地产,33.03684879288438,239.68,"安徽省铁路发展基金股份有限公司
香港中央结算有限公司(陆股通)",2.0
82,000949.SZ,000949,新乡化纤,化纤,32.991803278688536,81.59,中原资产管理有限公司,1.0
83,688056.SH,688056,莱伯泰科,电器仪表,32.551528073916124,12.05,,0.0
84,002931.SZ,002931,锋龙股份,汽车配件,32.5213956550362,25.68,桐庐浙富桐君股权投资基金合伙企业(有限合伙),1.0
85,688559.SH,688559,海目星,专用机械,32.471655328798185,13.87,"中国工商银行股份有限公司-兴全可转债混合型证券投资基金
招商银行股份有限公司-景顺长城成长领航混合型证券投资基金
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金",3.0
86,600321.SH,600321,正源股份,其他建材,32.16080402010051,39.73,,0.0
87,688221.SH,688221,前沿生物-U,生物制药,32.15903371917464,22.85,,0.0
88,000972.SZ,000972,*ST中基,食品,31.550802139037426,18.97,,0.0
89,002256.SZ,002256,*ST兆新,新型电力,31.428571428571406,38.4,"上海隆升资产管理有限公司
深圳市汇通正源股权投资基金合伙企业(有限合伙)
中融国际信托有限公司",3.0
90,300966.SZ,300966,共同药业,化学制药,31.228565664716545,17.89,,0.0
91,603722.SH,603722,阿科力,化工原料,31.06562311860326,37.84,"中国农业银行股份有限公司-中邮核心成长混合型证券投资基金
中国工商银行股份有限公司-交银施罗德趋势优先混合型证券投资基金",2.0
92,688388.SH,688388,嘉元科技,铜,31.021341463414643,142.8,"深圳前海春阳资产管理有限公司-南平鑫阳股权投资合伙企业(有限合伙)
中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金
中国工商银行股份有限公司-嘉实产业先锋混合型证券投资基金
交通银行股份有限公司-平安研究睿选混合型证券投资基金
中国建设银行股份有限公司-南方信息创新混合型证券投资基金",5.0
93,300346.SZ,300346,南大光电,元器件,30.741014105193653,132.98,,0.0
94,000572.SZ,000572,海马汽车,汽车整车,30.681818181818166,94.42,"工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划",2.0
95,002617.SZ,002617,露笑科技,电气设备,30.673316708229436,125.6,中央汇金资产管理有限责任公司,1.0
96,300588.SZ,300588,熙菱信息,软件服务,30.536130536130536,11.75,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
云南卓晔投资管理有限公司-卓晔2号基金",2.0
97,300576.SZ,300576,容大感光,染料涂料,30.43585610434867,34.64,,0.0
98,600616.SH,600616,金枫酒业,红黄酒,30.41722745625841,64.83,,0.0
99,000683.SZ,000683,远兴能源,化工原料,30.409356725146196,151.71,"香港中央结算有限公司(陆股通)
北京中稷弘立资产管理有限公司
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-大成新锐产业混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
中国信达资产管理股份有限公司
广发证券股份有限公司-大成睿景灵活配置混合型证券投资基金",7.0
