,ts_code,symbol,name,industry,COL_EIGEN_SLOPE,COL_LAST_PCT_CHG,COL_LASTPRICE
70,600718.SH,600718,东软集团,软件服务,2.75,-1.8919,14.52
71,600446.SH,600446,金证股份,软件服务,-2.53,-1.9164,28.15
72,002235.SZ,002235,安妮股份,互联网,-3.24,-1.9301,10.67
73,002453.SZ,002453,华软科技,化工原料,2.84,-1.9337,7.1
74,000021.SZ,000021,深科技,电脑设备,3.14,-1.9651,8.98
75,002279.SZ,002279,久其软件,软件服务,-0.82,-1.9802,8.91
76,002095.SZ,002095,生意宝,互联网,-1.11,-1.9859,30.6
77,600570.SH,600570,恒生电子,软件服务,-1.62,-2.0195,88.3
78,603636.SH,603636,南威软件,软件服务,3.86,-2.0301,13.03
79,002063.SZ,002063,远光软件,软件服务,-2.43,-2.1101,10.67
80,000040.SZ,000040,东旭蓝天,新型电力,-6.14,-2.1505,9.1
81,300248.SZ,300248,新开普,软件服务,3.55,-2.2222,9.24
82,002104.SZ,002104,恒宝股份,元器件,1.19,-2.2333,7.88
83,300469.SZ,300469,信息发展,软件服务,2.08,-2.2383,27.08
84,300377.SZ,300377,赢时胜,软件服务,1.04,-2.2434,14.38
85,002369.SZ,002369,卓翼科技,通信设备,1.11,-2.3529,9.96
86,600797.SH,600797,浙大网新,软件服务,0.86,-2.4186,10.49
87,002400.SZ,002400,省广集团,广告包装,2.27,-2.4631,3.96
88,600652.SH,600652,游久游戏,互联网,-2.18,-2.4719,4.34
89,002447.SZ,002447,晨鑫科技,互联网,-7.38,-2.4876,3.92
90,000711.SZ,000711,京蓝科技,软件服务,-2.14,-2.5424,6.9
91,300418.SZ,300418,昆仑万维,互联网,-4.84,-2.5949,15.39
92,300018.SZ,300018,中元股份,电气设备,-1.49,-2.6273,5.93
93,002587.SZ,002587,奥拓电子,元器件,1.85,-2.6455,7.36
94,002131.SZ,002131,利欧股份,互联网,-2.59,-2.7273,2.14
95,002195.SZ,002195,二三四五,软件服务,1.22,-2.7287,6.06
96,300096.SZ,300096,易联众,软件服务,-1.54,-2.7508,12.02
97,000607.SZ,000607,华媒控股,广告包装,-8.97,-2.8302,6.18
98,002065.SZ,002065,东华软件,软件服务,2.57,-2.8571,8.5
99,603888.SH,603888,新华网,互联网,-2.19,-2.8651,27.8
100,300202.SZ,300202,聚龙股份,专用机械,2.41,-2.9947,9.07
101,002010.SZ,002010,传化智联,仓储物流,2.11,-3.1056,9.36
102,002711.SZ,002711,欧浦智网,仓储物流,2.97,-3.2389,4.78
103,300663.SZ,300663,科蓝软件,软件服务,-8.64,-3.2623,51.3
104,300007.SZ,300007,汉威科技,电器仪表,-1.07,-3.2667,14.51
105,300170.SZ,300170,汉得信息,软件服务,-2.59,-3.3808,16.29
106,002118.SZ,002118,紫鑫药业,中成药,6.25,-3.501,15.16
107,300339.SZ,300339,润和软件,软件服务,2.41,-3.5613,13.54
108,300079.SZ,300079,数码科技,通信设备,6.14,-3.7234,7.24
109,002012.SZ,002012,凯恩股份,造纸,-7.22,-4.0055,6.95
110,000681.SZ,000681,视觉中国,互联网,-11.73,-4.4098,21.46
111,002517.SZ,002517,恺英网络,互联网,3.91,-4.6358,4.32
112,300020.SZ,300020,银江股份,软件服务,1.72,-4.7161,9.9
113,600986.SH,600986,科达股份,互联网,-2.75,-4.9669,5.74
114,600209.SH,600209,*ST罗顿,综合类,2.34,-4.9917,5.71
115,002869.SZ,002869,金溢科技,通信设备,4.81,-5.1935,29.39
