,ts_code,symbol,name,industry,COL_IS_MEDICAL,COL_LASTPRICE,COL_DAILY_BREAK,COL_RECENT_AGGRESSIVE,COL_UP_RANGE,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
23,600196.SH,600196,复星医药,化学制药,True,42.83,True,True,0.39,"基本养老保险基金八零二组合
全国社保基金一一三组合
全国社保基金一一零组合
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",5.0
24,300439.SZ,300439,美康生物,医疗保健,True,21.18,True,True,0.4,广东金百合财富管理有限公司-金百合八号证券投资基金,1.0
25,002437.SZ,002437,誉衡药业,化学制药,True,4.31,True,True,0.42,,0.0
26,002382.SZ,002382,蓝帆医疗,医疗保健,True,34.11,True,True,0.43,"中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金
富安达基金-南京银行-富安达-富享14号股票型资产管理计划
共青城胜恒投资管理有限公司-胜恒普惠一期私募投资基金
中泰证券资管-证券行业支持民企发展中泰资管2号FOF集合资管计划-证券行业支持民企发展系列之中泰资管11号单一资产管理计划
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金
国信国投基金管理(北京)有限公司-北京华宇瑞泰股权投资合伙企业(有限合伙)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金",7.0
27,688139.SH,688139,海尔生物,医疗保健,True,61.66,True,True,0.44,"上海浦东发展银行股份有限公司-中海医药健康产业精选灵活配置混合型证券投资基金
中国工商银行股份有限公司-中海医疗保健主题股票型证券投资基金
全国社保基金一一八组合
寻常(上海)投资管理有限公司-汇玖3号私募证券投资基金
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
寻常(上海)投资管理有限公司-琚玖1号私募证券投资基金",6.0
28,002019.SZ,002019,亿帆医药,化学制药,True,28.51,True,True,0.47,"金元顺安基金-宁波银行-华润深国投信托-华润信托·韶夏增利32号单一资金信托
深圳国调招商并购股权投资基金合伙企业(有限合伙)
江苏一带一路投资基金(有限合伙)
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",5.0
29,688266.SH,688266,泽璟制药-U,化学制药,True,106.0,True,True,0.48,"上海乘安资产管理有限公司-乘安99传承1号私募证券投资基金
中信银行股份有限公司-农银汇理创新医疗混合型证券投资基金",2.0
30,688098.SH,688098,申联生物,生物制药,True,28.8,True,True,0.48,,0.0
31,300705.SZ,300705,九典制药,化学制药,True,17.02,True,True,0.52,"中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
招商银行股份有限公司-国泰聚优价值灵活配置混合型证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金",4.0
32,603590.SH,603590,康辰药业,化学制药,True,50.7,True,True,0.52,香港中央结算有限公司(陆股通),1.0
33,002562.SZ,002562,兄弟科技,化学制药,True,7.86,True,True,0.52,"中国建设银行股份有限公司-华夏兴华混合型证券投资基金
中国国际金融香港资产管理有限公司-客户资金
中央汇金资产管理有限责任公司",3.0
34,300030.SZ,300030,阳普医疗,医疗保健,True,12.9,True,True,0.52,"华夏基金-农业银行-华夏中证金融资产管理计划
中央汇金资产管理有限责任公司
长安基金-光大银行-长安睿享2号分级资产管理计划",3.0
35,600380.SH,600380,健康元,化学制药,True,20.38,True,True,0.53,"博时基金管理有限公司-社保基金四一九组合
全国社保基金一零八组合
全国社保基金五零二组合
基本养老保险基金一六零一一组合
招商银行股份有限公司-睿远均衡价值三年持有期混合型证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",7.0
36,600976.SH,600976,健民集团,中成药,True,23.45,True,True,0.53,"中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金
泰康资管-交通银行-泰康资产管理有限责任公司优势精选资产管理产品
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
招商银行股份有限公司-东方红京东大数据灵活配置混合型证券投资基金
深圳市南方鑫泰投资发展有限公司-南方鑫泰-私募学院菁英145号基金
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)",6.0
37,300122.SZ,300122,智飞生物,生物制药,True,126.83,True,True,0.54,"尚信健投资产管理(上海)有限责任公司-尚信健投-恒兴私募证券投资基金
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
尚信健投资产管理(上海)有限责任公司-尚投道私募证券投资基金
云南国际信托有限公司-云南信托-智飞生物2019第二期员工持股集合资金信托计划
香港中央结算有限公司(陆股通)
东莞信托有限公司-东莞信托·汇信-惠正稳健集合资金信托计划",6.0
38,000516.SZ,000516,国际医学,医疗保健,True,6.13,True,True,0.54,"广东粤财信托有限公司-粤财信托·粤中3号集合资金信托计划
泰达宏利基金-民生银行-泰达宏利价值成长定向增发170号资产管理计划",2.0
39,000566.SZ,000566,海南海药,化学制药,True,11.02,True,True,0.59,"金元顺安基金-农业银行-杭州通武投资管理合伙企业(有限合伙)
云南国际信托有限公司-聚利36号单一资金信托
国通信托有限责任公司-国通信托·方泰1号集合资金信托计划
泰达宏利基金-浦发银行-粤财信托-粤财信托·浦发绚丽2号结构化集合资金信托计划",4.0
40,688366.SH,688366,昊海生科,生物制药,True,128.0,True,True,0.61,"中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金
中国银行股份有限公司-博时医疗保健行业混合型证券投资基金
中国建设银行股份有限公司-交银施罗德蓝筹混合型证券投资基金",3.0
41,300238.SZ,300238,冠昊生物,医疗保健,True,29.99,True,True,0.84,"浙商金汇信托股份有限公司-浙金·冠昊生物1号员工持股集合资金信托计划
云南国际信托有限公司-云信-弘瑞29号集合资金信托计划
华融国际信托有限责任公司-华融·汇盈32号证券投资单一资金信托
广东智硕资产管理有限公司-智硕莲花1号私募证券投资基金",4.0
42,688108.SH,688108,赛诺医疗,医疗保健,True,36.56,True,True,1.01,深圳前海汇富雪球基金管理有限公司-汇富雪球医药医疗大健康一号基金,1.0
43,603718.SH,603718,海利生物,生物制药,True,37.59,True,True,1.17,,0.0
44,688399.SH,688399,硕世生物,医疗保健,True,364.31,True,True,1.2,,0.0
45,300677.SZ,300677,英科医疗,医疗保健,True,175.55,True,True,1.2,"中国建设银行股份有限公司-工银瑞信前沿医疗股票型证券投资基金
中国银行股份有限公司-广发医疗保健股票型证券投资基金
中国银行股份有限公司-工银瑞信医疗保健行业股票型证券投资基金
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金",4.0
46,603392.SH,603392,万泰生物,医疗保健,True,216.12,True,True,1.32,,0.0
47,600211.SH,600211,西藏药业,中成药,True,95.03,True,True,1.63,,0.0
48,603087.SH,603087,甘李药业,生物制药,True,286.18,True,True,2.14,,0.0
49,300841.SZ,300841,康华生物,生物制药,True,619.73,True,True,5.12,,0.0
