,ts_code,symbol,name,industry,COL_CONTINUOUS_LIMIT,COL_LASTPRICE,concept,circ_mv
28,300562.SZ,300562,乐心医疗,医疗保健,1.0,13.09,"医疗器械, 区块链, ",11.14亿
29,300636.SZ,300636,同和药业,化学制药,1.0,22.22,"高送转-预期, 医药, 化学药, ",10.48亿
30,002447.SZ,002447,晨鑫科技,互联网,1.0,3.83,"网络安全, 区块链, 股权转让, 电竞, 游戏, 手游, ",51.73亿
31,300008.SZ,300008,天海防务,船舶,1.0,3.95,"海工装备, 军工, 军民融合, 量子通信, ",23.79亿
32,300515.SZ,300515,三德科技,电器仪表,1.0,10.58,"物联网, 智能仪表, ",18.11亿
33,002012.SZ,002012,凯恩股份,造纸,1.0,5.07,"燃料电池, 造纸, 区块链, 资产重组, 壳公司, ",23.68亿
34,300347.SZ,300347,泰格医药,医疗保健,1.0,74.89,"MSCI, 新进指数成份股, 医药, 创新药, 高送转, ",264.26亿
35,300290.SZ,300290,荣科科技,软件服务,1.0,7.22,"兜底式增持, 高送转-填权, 大数据, 云计算, 互联网医疗, 智慧城市, 国产软件, 股权转让, 医疗信息化, 独角兽, ",34.87亿
36,300202.SZ,300202,聚龙股份,专用机械,1.0,8.09,"国家队重仓, 社保重仓, 物联网, 高质押率, 智能制造, 互联网金融, 区块链, 无人商店, 机器视觉, 资产重组, 人脸识别, ",33.28亿
37,300176.SZ,300176,派生科技,汽车配件,1.0,14.52,"特斯拉, 供应链金融, 汽车零部件, 宁德时代概念股, 互联网金融, 举牌股, 高送转, 股权转让, 垃圾分类, ",54.08亿
38,300163.SZ,300163,先锋新材,其他建材,1.0,4.54,"互联网金融, 股权转让, 资产重组, 壳公司, ",12.81亿
39,002656.SZ,002656,摩登大道,服饰,1.0,5.68,"纺织服装, 定增破发, 高质押率, 股权转让, VR&AR, 资产重组, ",27.97亿
40,300018.SZ,300018,中元股份,电气设备,1.0,7.5,"特高压, 北斗导航, 智能制造, 医疗器械, 药品信息化追溯, 互联网医疗, 区块链, 股权转让, 医疗信息化, 国资入股, 机器人, 壳公司, ",27.69亿
41,000607.SZ,000607,华媒控股,广告包装,1.0,5.15,"阿里巴巴概念股, 教育, 浙江国企改革, 房地产, 区块链, 知识产权, ",45.57亿
