code,name,outstanding,p_change_range,normalizing_std,p_change_till_now,normalizing_std_till_now,stop_mark
000610,西安旅游,2.35,-25.979,0.111,71.153,0.168,
002652,扬子新材,5.1,-25.415,0.133,17.515,0.067,
600462,九有股份,5.34,-25.377,0.095,85.664,0.235,
000011,深物业A,1.76,-25.352,0.129,21.329,0.057,
000971,高升控股,5.92,-25.314,0.105,40.745,0.104,
002480,新筑股份,6.39,-25.278,0.119,9.886,0.044,
002446,盛路通信,4.22,-25.225,0.105,18.649,0.067,
002699,美盛文化,7.91,-25.212,0.111,4.009,0.07,
002517,恺英网络,8.74,-25.205,0.124,25.789,0.09,
600848,上海临港,7.88,-25.185,0.131,41.482,0.109,
002098,浔兴股份,3.1,-25.18,0.141,44.369,0.162,
601606,长城军工,1.48,-25.17,0.135,-1.559,0.032,
600209,*ST罗顿,4.39,-25.156,0.115,42.955,0.092,
600354,敦煌种业,5.28,-25.153,0.132,18.966,0.053,
002163,中航三鑫,8.03,-25.007,0.117,17.451,0.052,
600146,商赢环球,2.0,-24.953,0.127,22.642,0.087,
000820,神雾节能,2.88,-24.887,0.125,11.049,0.074,
000972,ST中基,7.71,-24.837,0.101,24.437,0.058,
002143,印纪传媒,9.74,-24.739,0.09,25.592,0.114,
000762,西藏矿业,4.76,-24.602,0.131,13.569,0.051,
600382,广东明珠,3.42,-24.494,0.135,23.441,0.069,
002876,三利谱,0.55,-24.339,0.13,11.475,0.077,
000976,华铁股份,5.87,-24.328,0.106,22.604,0.065,
002899,英派斯,0.79,-24.188,0.111,8.54,0.042,
600139,西部资源,6.62,-24.07,0.136,13.737,0.048,
002220,天宝食品,5.45,-23.999,0.117,22.685,0.092,
000677,恒天海龙,8.64,-23.912,0.113,21.901,0.06,
600622,光大嘉宝,8.69,-23.772,0.119,37.028,0.086,
600207,安彩高科,6.9,-23.763,0.105,24.392,0.081,
600734,实达集团,3.55,-23.718,0.119,16.821,0.063,
002933,新兴装备,0.29,-23.706,0.123,8.113,0.041,
002907,华森制药,0.59,-23.553,0.128,6.096,0.029,
002336,人人乐,3.39,-23.54,0.121,11.002,0.033,
600358,国旅联合,4.32,-23.412,0.116,24.703,0.067,
002660,茂硕电源,2.11,-23.385,0.112,42.094,0.139,
000042,中洲控股,4.85,-23.379,0.116,-3.244,0.027,
002377,国创高新,4.86,-23.348,0.107,30.701,0.053,
002571,德力股份,2.53,-23.206,0.129,47.43,0.171,
002709,天赐材料,1.96,-23.069,0.12,18.147,0.056,
002264,新 华 都,6.02,-23.066,0.118,14.112,0.038,
000988,华工科技,8.91,-22.926,0.12,8.111,0.055,
600877,ST嘉陵,6.87,-22.852,0.105,23.283,0.056,
002030,达安基因,7.64,-22.814,0.128,-6.536,0.046,
002041,登海种业,8.74,-22.783,0.127,11.993,0.047,
002076,雪 莱 特,4.45,-22.764,0.107,49.0,0.102,
600666,奥瑞德,7.95,-22.493,0.108,19.992,0.095,
002286,保龄宝,3.29,-22.483,0.106,15.776,0.057,
600416,湘电股份,8.81,-22.476,0.116,22.074,0.073,
002645,华宏科技,2.53,-22.46,0.088,9.815,0.036,
600686,金龙汽车,6.07,-22.433,0.133,4.316,0.031,
002908,德生科技,0.87,-22.431,0.101,1.8,0.042,
000633,合金投资,3.85,-22.407,0.133,55.087,0.145,
002925,盈趣科技,0.75,-22.33,0.132,31.618,0.11,
002357,富临运业,3.13,-22.235,0.103,29.153,0.087,
000957,中通客车,5.93,-22.233,0.115,17.471,0.057,
002170,芭田股份,6.55,-22.225,0.112,24.999,0.076,
002428,云南锗业,6.44,-22.163,0.125,14.792,0.049,
002938,鹏鼎控股,2.31,-22.161,0.094,-3.296,0.027,
600768,宁波富邦,1.34,-22.07,0.151,24.623,0.078,
000595,宝塔实业,7.54,-22.043,0.106,7.537,0.047,
002723,金莱特,1.74,-21.948,0.124,33.33,0.081,
002460,赣锋锂业,7.86,-21.918,0.144,1.119,0.031,
002529,海源复材,2.0,-21.899,0.117,17.846,0.074,
000155,川能动力,9.37,-21.712,0.137,10.692,0.062,
600712,南宁百货,5.38,-21.618,0.092,17.564,0.054,
002740,爱迪尔,1.64,-21.563,0.124,19.353,0.062,
600706,曲江文旅,1.78,-21.455,0.105,17.114,0.049,
002562,兄弟科技,4.98,-21.376,0.103,10.382,0.062,
000885,城发环境,4.48,-21.366,0.109,11.489,0.04,
002928,华夏航空,0.41,-21.27,0.1,18.257,0.077,
600355,精伦电子,4.92,-21.261,0.134,38.931,0.11,
002077,大港股份,5.32,-21.207,0.11,26.608,0.102,
600506,香梨股份,1.48,-21.121,0.136,26.899,0.062,
002638,勤上股份,9.79,-21.099,0.1,21.311,0.075,
002378,章源钨业,9.23,-21.037,0.115,14.362,0.047,
002348,高乐股份,7.38,-20.951,0.1,26.858,0.08,
002826,易明医药,1.32,-20.816,0.11,5.524,0.032,
002796,世嘉科技,0.3,-20.777,0.097,31.863,0.083,
002906,华阳集团,2.02,-20.733,0.098,11.323,0.042,
601038,一拖股份,5.94,-20.716,0.096,9.316,0.036,
002432,九安医疗,4.33,-20.672,0.111,25.855,0.094,
002676,顺威股份,7.2,-20.642,0.1,37.559,0.102,
002677,浙江美大,2.83,-20.59,0.07,2.491,0.071,
600773,西藏城投,7.29,-20.521,0.099,22.953,0.07,
002779,中坚科技,0.4,-20.499,0.113,27.889,0.068,
002346,柘中股份,3.92,-20.487,0.095,71.177,0.184,
002609,捷顺科技,3.67,-20.452,0.132,14.981,0.052,
002693,双成药业,4.03,-20.416,0.099,17.236,0.067,
600113,浙江东日,3.19,-20.387,0.112,24.864,0.082,
002903,宇环数控,0.66,-20.375,0.097,6.108,0.037,
600247,*ST成城,3.36,-20.356,0.096,54.69,0.107,
600829,人民同泰,5.8,-20.327,0.107,14.962,0.058,
600107,美尔雅,3.6,-20.227,0.125,44.161,0.136,
002354,天神娱乐,6.47,-20.215,0.107,27.771,0.103,
000571,新大洲Ａ,8.06,-20.187,0.091,41.119,0.121,
600870,*ST厦华,5.23,-20.185,0.093,61.292,0.141,
002902,铭普光磁,0.71,-20.149,0.098,23.11,0.077,
002178,延华智能,7.1,-20.098,0.098,24.584,0.075,
000150,宜华健康,5.76,-20.094,0.065,11.415,0.111,
000661,长春高新,1.7,-20.032,0.138,1.245,0.051,
600228,ST昌九,2.41,-20.022,0.083,37.121,0.07,
002497,雅化集团,8.15,-20.019,0.104,5.871,0.038,
600241,时代万恒,2.26,-20.008,0.098,18.45,0.062,
600200,江苏吴中,7.15,-19.998,0.121,30.178,0.096,
002568,百润股份,4.59,-19.99,0.123,13.314,0.057,
002167,东方锆业,5.86,-19.938,0.098,21.792,0.052,
000533,万 家 乐,6.85,-19.934,0.104,33.081,0.176,
600792,云煤能源,9.9,-19.826,0.09,12.56,0.039,
600884,杉杉股份,8.22,-19.771,0.098,14.395,0.064,
000697,炼石航空,4.54,-19.738,0.115,6.284,0.026,
600501,航天晨光,4.21,-19.735,0.103,12.131,0.042,
002606,大连电瓷,4.03,-19.635,0.101,34.364,0.123,
600393,粤泰股份,9.88,-19.607,0.1,36.841,0.13,
600371,万向德农,2.25,-19.593,0.118,27.571,0.074,
000692,惠天热电,5.33,-19.549,0.107,24.318,0.082,
002292,奥飞娱乐,7.63,-19.546,0.108,20.395,0.074,
600055,万东医疗,4.85,-19.513,0.1,36.228,0.104,
600343,航天动力,6.38,-19.504,0.1,11.251,0.041,
002909,集泰股份,0.79,-19.497,0.086,5.607,0.04,
002043,兔 宝 宝,6.94,-19.492,0.095,9.424,0.039,
002308,威创股份,9.02,-19.486,0.103,3.41,0.052,
002158,汉钟精机,5.29,-19.458,0.106,20.752,0.058,
600135,乐凯胶片,3.73,-19.452,0.113,23.929,0.069,
000829,天音控股,9.3,-19.449,0.094,10.66,0.052,
000928,中钢国际,7.43,-19.443,0.107,23.411,0.055,
000430,张家界,3.32,-19.409,0.102,16.395,0.059,
002130,沃尔核材,9.46,-19.381,0.112,16.417,0.056,
600851,海欣股份,7.38,-19.333,0.113,21.162,0.065,
000407,胜利股份,7.46,-19.319,0.096,9.126,0.046,
002703,浙江世宝,5.53,-19.261,0.101,18.537,0.054,
601116,三江购物,4.11,-19.252,0.109,12.071,0.038,
600898,国美通讯,2.53,-19.233,0.108,13.401,0.053,
002554,惠博普,7.69,-19.205,0.1,7.892,0.037,
000925,众合科技,4.57,-19.19,0.1,19.441,0.066,
600648,外高桥,9.35,-19.17,0.104,24.43,0.066,
002547,春兴精工,7.98,-19.167,0.107,39.669,0.139,
002435,长江润发,3.12,-19.154,0.063,-1.11,0.068,
002367,康力电梯,5.24,-19.138,0.108,48.057,0.139,
600821,津劝业,4.16,-19.094,0.094,18.664,0.057,
000713,丰乐种业,2.99,-19.088,0.052,10.006,0.07,
002430,杭氧股份,9.5,-19.048,0.105,14.742,0.05,
600552,凯盛科技,7.4,-19.047,0.102,16.259,0.056,
002164,宁波东力,4.4,-19.026,0.083,30.971,0.091,
002472,双环传动,5.5,-19.0,0.097,15.502,0.066,
600463,空港股份,3.0,-18.985,0.097,66.421,0.169,
000835,长城动漫,3.03,-18.984,0.109,43.563,0.156,
600303,曙光股份,6.2,-18.979,0.121,9.414,0.042,
002100,天康生物,9.63,-18.942,0.086,15.746,0.055,
002707,众信旅游,5.1,-18.939,0.088,13.165,0.067,
000969,安泰科技,9.05,-18.935,0.108,19.684,0.062,
002045,国光电器,4.16,-18.905,0.1,35.141,0.111,
000851,高鸿股份,8.35,-18.892,0.109,35.474,0.112,
000547,航天发展,9.71,-18.876,0.093,26.569,0.063,
002161,远 望 谷,6.99,-18.838,0.115,18.332,0.063,
002362,汉王科技,1.78,-18.823,0.113,16.579,0.064,
002387,维信诺,4.69,-18.809,0.104,6.556,0.034,
000910,大亚圣象,5.4,-18.798,0.101,11.423,0.052,
002433,太安堂,6.92,-18.757,0.102,20.656,0.058,
600815,厦工股份,9.59,-18.735,0.098,18.959,0.055,
600230,沧州大化,4.12,-18.731,0.111,5.466,0.031,
002261,拓维信息,9.72,-18.69,0.091,31.302,0.092,
002910,庄园牧场,0.74,-18.585,0.094,1.873,0.031,
600980,北矿科技,1.52,-18.585,0.102,15.508,0.047,
002058,威 尔 泰,1.43,-18.574,0.111,61.527,0.137,
002297,博云新材,3.98,-18.561,0.085,10.424,0.039,
002023,海特高新,6.59,-18.554,0.109,2.631,0.038,
600735,新华锦,3.76,-18.542,0.095,23.847,0.086,
002548,金新农,3.12,-18.541,0.075,5.51,0.052,
002091,江苏国泰,9.72,-18.508,0.101,16.152,0.055,
600682,南京新百,9.73,-18.495,0.118,23.229,0.09,
002553,南方轴承,2.34,-18.477,0.088,19.359,0.06,
600866,星湖科技,6.45,-18.466,0.088,18.208,0.061,
600634,*ST富控,5.76,-18.453,0.087,46.308,0.118,
002121,科陆电子,9.06,-18.453,0.096,8.022,0.049,
002694,顾地科技,4.99,-18.451,0.083,14.287,0.05,
002059,云南旅游,7.31,-18.45,0.094,17.223,0.05,
002322,理工环科,3.61,-18.431,0.095,16.958,0.051,
002114,罗平锌电,3.23,-18.429,0.091,23.787,0.075,
002721,金一文化,5.45,-18.42,0.098,23.274,0.069,
600366,宁波韵升,9.88,-18.394,0.097,36.941,0.109,
002565,顺灏股份,6.85,-18.383,0.086,14.76,0.052,
002260,*ST德奥,2.65,-18.366,0.079,62.038,0.149,
002504,弘高创意,4.15,-18.33,0.112,28.532,0.066,
600203,福日电子,3.6,-18.322,0.102,14.945,0.065,
002247,聚力文化,5.4,-18.303,0.111,19.349,0.098,
600119,长江投资,3.07,-18.296,0.127,43.44,0.096,
601155,新城控股,7.19,-18.266,0.091,16.715,0.038,
600353,旭光股份,5.44,-18.249,0.093,16.253,0.056,
002363,隆基机械,3.86,-18.228,0.095,22.735,0.065,
002829,星网宇达,0.61,-18.217,0.103,10.079,0.045,
002577,雷柏科技,2.81,-18.193,0.102,14.286,0.052,
000403,ST生化,2.65,-18.182,0.088,35.866,0.098,
600526,菲达环保,5.47,-18.156,0.101,18.798,0.059,
002685,华东重机,6.2,-18.141,0.096,8.745,0.029,
002667,鞍重股份,1.64,-18.122,0.149,21.184,0.065,
000716,黑芝麻,5.81,-18.117,0.087,22.818,0.072,
002169,智光电气,6.6,-18.068,0.103,14.896,0.05,
002540,亚太科技,7.19,-18.043,0.107,17.887,0.049,
002464,众应互联,2.83,-18.032,0.119,12.419,0.065,
600290,华仪电气,5.27,-17.994,0.099,67.864,0.208,
601086,国芳集团,1.66,-17.987,0.084,10.391,0.035,
600640,号百控股,5.89,-17.985,0.088,11.072,0.047,
000996,中国中期,3.45,-17.949,0.114,25.258,0.093,
600698,湖南天雁,7.37,-17.947,0.091,18.996,0.057,
600652,游久游戏,8.33,-17.905,0.107,22.853,0.088,
600855,航天长峰,3.3,-17.881,0.1,13.811,0.043,
000419,通程控股,5.43,-17.877,0.092,14.184,0.051,
600262,北方股份,1.7,-17.873,0.111,12.42,0.039,
000666,经纬纺机,4.74,-17.861,0.078,-12.003,0.084,
002289,宇顺电子,2.59,-17.829,0.111,16.534,0.074,
002268,卫 士 通,8.1,-17.817,0.11,2.592,0.036,
600099,林海股份,2.19,-17.813,0.099,24.209,0.066,
600888,新疆众和,8.34,-17.81,0.093,11.196,0.04,
600149,ST坊展,3.8,-17.783,0.077,21.888,0.073,
000609,中迪投资,2.92,-17.772,0.097,48.99,0.138,
600775,南京熊猫,6.72,-17.762,0.106,19.785,0.062,
601360,三六零,3.97,-17.73,0.102,7.774,0.046,
600218,全柴动力,3.69,-17.692,0.096,16.417,0.059,
002604,*ST龙力,5.08,-17.688,0.078,38.938,0.117,
600212,江泉实业,5.12,-17.677,0.104,43.911,0.147,
002443,金洲管道,5.07,-17.666,0.084,10.19,0.036,
002278,神开股份,3.44,-17.633,0.096,10.883,0.052,
600620,天宸股份,6.87,-17.621,0.096,36.423,0.11,
600365,通葡股份,4.0,-17.616,0.103,14.17,0.061,
600818,中路股份,2.38,-17.574,0.118,23.733,0.083,
000921,海信家电,9.02,-17.572,0.092,3.631,0.037,
002008,大族激光,9.93,-17.558,0.076,0.138,0.049,
002856,美芝股份,0.3,-17.549,0.072,18.978,0.056,
002618,丹邦科技,5.48,-17.548,0.085,12.5,0.061,
600692,亚通股份,2.55,-17.497,0.101,30.228,0.081,
002035,华帝股份,7.84,-17.451,0.085,8.105,0.045,
600616,金枫酒业,5.15,-17.446,0.094,17.255,0.059,
000978,桂林旅游,3.6,-17.429,0.09,11.495,0.042,
600278,东方创业,5.22,-17.423,0.119,0.601,0.058,
600758,红阳能源,6.76,-17.394,0.09,16.466,0.044,
002072,凯瑞德,1.69,-17.366,0.082,30.737,0.13,
000852,石化机械,5.98,-17.315,0.1,-0.321,0.05,
002920,德赛西威,1.0,-17.298,0.093,11.849,0.054,
002805,丰元股份,0.54,-17.298,0.077,13.538,0.044,
600405,动力源,5.53,-17.278,0.09,17.453,0.057,
002055,得润电子,4.26,-17.27,0.083,21.616,0.064,
002255,海陆重工,5.37,-17.265,0.085,9.089,0.041,
002550,千红制药,9.04,-17.255,0.092,9.774,0.038,
000815,美利云,3.17,-17.229,0.088,19.795,0.062,
600173,卧龙地产,7.25,-17.217,0.084,31.486,0.084,
601020,华钰矿业,2.84,-17.205,0.094,18.411,0.046,
002454,松芝股份,6.17,-17.17,0.081,15.357,0.053,
000998,隆平高科,9.65,-17.17,0.098,8.457,0.047,
002649,博彦科技,4.17,-17.166,0.101,20.419,0.068,
002575,群兴玩具,5.89,-17.153,0.103,133.949,0.307,
002767,先锋电子,1.24,-17.141,0.094,15.404,0.053,
600206,有研新材,8.39,-17.131,0.102,11.595,0.042,
601611,中国核建,9.62,-17.128,0.103,16.974,0.067,
600641,万业企业,8.06,-17.128,0.083,18.262,0.06,
002423,中原特钢,5.03,-17.123,0.101,27.606,0.069,
000519,中兵红箭,7.35,-17.068,0.1,9.496,0.039,
600237,铜峰电子,5.64,-17.063,0.095,20.238,0.075,
600594,益佰制药,7.92,-17.036,0.102,10.021,0.045,
600359,新农开发,3.82,-17.019,0.084,14.168,0.049,
600558,大西洋,8.98,-16.994,0.095,11.413,0.048,
000546,金圆股份,6.61,-16.99,0.106,8.807,0.022,
002684,猛狮科技,3.9,-16.987,0.093,18.061,0.072,
002073,软控股份,8.19,-16.981,0.085,14.717,0.052,
002590,万安科技,4.34,-16.96,0.088,16.127,0.053,
002079,苏州固锝,7.26,-16.956,0.096,24.773,0.099,
002407,多氟多,5.44,-16.896,0.097,25.889,0.069,
600171,上海贝岭,6.74,-16.888,0.097,13.247,0.057,
002208,合肥城建,3.19,-16.882,0.086,33.459,0.094,
002149,西部材料,4.25,-16.881,0.089,15.106,0.039,
002177,御银股份,6.45,-16.873,0.102,58.038,0.134,
600459,贵研铂业,3.39,-16.868,0.088,18.379,0.043,
002140,东华科技,4.4,-16.813,0.098,15.889,0.053,
002666,德联集团,4.43,-16.811,0.085,21.345,0.085,
600732,ST新梅,4.46,-16.798,0.078,23.755,0.056,
000938,紫光股份,2.89,-16.798,0.067,9.831,0.05,
600781,辅仁药业,1.78,-16.79,0.099,24.02,0.066,
002103,广博股份,3.74,-16.777,0.092,15.927,0.079,
600679,上海凤凰,1.91,-16.775,0.086,23.802,0.076,
002872,天圣制药,2.11,-16.775,0.095,14.008,0.05,
000795,英洛华,8.86,-16.746,0.091,18.426,0.06,
002642,荣之联,5.16,-16.738,0.1,13.793,0.05,
002265,西仪股份,3.03,-16.667,0.081,12.176,0.04,
002082,万邦德,2.38,-16.667,0.095,16.021,0.056,
002802,洪汇新材,0.39,-16.663,0.091,9.456,0.048,
600082,海泰发展,6.34,-16.652,0.092,61.643,0.223,
002009,天奇股份,2.71,-16.632,0.101,8.648,0.054,
000721,西安饮食,4.36,-16.629,0.079,23.467,0.063,
600071,凤凰光学,2.37,-16.621,0.085,20.329,0.081,
000779,三毛派神,1.86,-16.617,0.097,16.402,0.054,
600730,中国高科,5.87,-16.609,0.088,43.88,0.147,
002712,思美传媒,3.08,-16.607,0.263,-5.164,0.083,
002137,麦达数字,2.85,-16.601,0.087,40.954,0.139,
002588,史丹利,7.3,-16.594,0.088,14.654,0.051,
600838,上海九百,4.01,-16.591,0.088,21.226,0.056,
600560,金自天正,2.24,-16.576,0.093,29.2,0.114,
600776,东方通信,9.56,-16.558,0.091,19.127,0.062,
600843,上工申贝,3.05,-16.552,0.093,33.203,0.077,
000905,厦门港务,5.31,-16.549,0.093,13.172,0.05,
002284,亚太股份,6.86,-16.547,0.087,18.38,0.058,
002196,方正电机,3.12,-16.51,0.089,14.621,0.048,
600158,中体产业,6.57,-16.506,0.094,12.78,0.052,
002891,中宠股份,0.54,-16.503,0.074,18.66,0.08,
600721,百花村,3.05,-16.478,0.123,27.924,0.076,
002809,红墙股份,0.61,-16.476,0.079,20.71,0.06,
002596,海南瑞泽,8.63,-16.47,0.077,7.971,0.035,
600114,东睦股份,6.34,-16.45,0.097,7.988,0.044,
600540,新赛股份,4.71,-16.416,0.08,16.193,0.053,
600052,浙江广厦,8.72,-16.413,0.084,23.632,0.061,
600543,莫高股份,3.21,-16.39,0.084,12.964,0.045,
002231,奥维通信,3.06,-16.387,0.092,18.449,0.069,
002290,中科新材,2.1,-16.386,0.089,24.467,0.073,
600929,湖南盐业,1.5,-16.379,0.075,4.031,0.031,
600661,昂立教育,2.59,-16.377,0.077,6.218,0.045,
000622,恒立实业,4.25,-16.358,0.08,267.765,0.439,
600862,中航高科,7.91,-16.347,0.091,31.114,0.099,
600695,绿庭投资,3.66,-16.342,0.099,138.731,0.218,
000657,中钨高新,4.54,-16.326,0.087,23.674,0.072,
000561,烽火电子,5.94,-16.325,0.09,6.834,0.031,
600599,熊猫金控,1.66,-16.308,0.108,27.186,0.08,
600128,弘业股份,2.47,-16.296,0.096,148.541,0.366,
002168,深圳惠程,7.84,-16.291,0.081,12.495,0.057,
002033,丽江旅游,5.49,-16.287,0.08,8.196,0.032,
002291,星期六,3.97,-16.283,0.1,24.145,0.085,
000687,华讯方舟,7.53,-16.255,0.087,22.33,0.068,
002104,恒宝股份,6.03,-16.241,0.093,10.57,0.048,
002887,绿茵生态,0.51,-16.221,0.088,15.792,0.051,
002139,拓邦股份,7.84,-16.216,0.099,19.072,0.073,
002093,国脉科技,9.74,-16.202,0.094,9.191,0.046,
002006,精功科技,4.55,-16.202,0.084,9.373,0.043,
000151,中成股份,2.67,-16.194,0.085,25.661,0.047,
002184,海得控制,1.36,-16.189,0.084,15.814,0.05,
000554,泰山石油,3.63,-16.189,0.085,10.863,0.037,
002762,金发拉比,1.9,-16.179,0.088,20.466,0.061,
000638,万方发展,3.09,-16.177,0.093,68.94,0.224,
000679,大连友谊,3.56,-16.174,0.102,29.398,0.095,
600148,长春一东,1.42,-16.172,0.093,13.748,0.036,
002246,北化股份,4.14,-16.168,0.084,13.074,0.045,
002780,三夫户外,0.65,-16.156,0.096,23.734,0.075,
002245,澳洋顺昌,9.14,-16.152,0.095,19.958,0.081,
600257,大湖股份,4.27,-16.145,0.078,23.769,0.094,
002675,东诚药业,7.0,-16.14,0.079,18.362,0.063,
002222,福晶科技,4.23,-16.122,0.095,11.368,0.049,
600613,神奇制药,4.79,-16.114,0.087,15.206,0.048,
002086,东方海洋,4.76,-16.106,0.114,29.311,0.107,
000553,沙隆达Ａ,2.44,-16.106,0.1,4.78,0.029,
002572,索菲亚,6.38,-16.098,0.099,5.894,0.044,
600562,国睿科技,6.02,-16.081,0.095,13.091,0.078,
601330,绿色动力,1.16,-16.064,0.06,15.243,0.059,
002551,尚荣医疗,4.08,-16.051,0.088,14.065,0.051,
600163,中闽能源,9.99,-16.026,0.083,29.321,0.109,
000635,英 力 特,3.03,-16.019,0.136,5.119,0.03,
000888,峨眉山Ａ,5.27,-16.015,0.08,12.509,0.043,
600654,ST中安,7.55,-16.008,0.078,17.459,0.073,
600249,两面针,5.5,-15.992,0.092,23.806,0.059,
600165,新日恒力,6.85,-15.982,0.095,53.143,0.142,
600822,上海物贸,3.96,-15.975,0.095,10.581,0.035,
002112,三变科技,1.84,-15.974,0.092,33.972,0.064,
600731,湖南海利,3.27,-15.97,0.084,18.747,0.063,
600391,航发科技,3.3,-15.927,0.089,10.592,0.05,
002028,思源电气,5.8,-15.926,0.087,9.528,0.042,
002793,东音股份,0.64,-15.919,0.098,10.748,0.05,
000809,铁岭新城,8.25,-15.917,0.087,22.988,0.082,
600336,澳柯玛,7.32,-15.904,0.092,23.97,0.072,
000752,西藏发展,2.64,-15.904,0.081,13.202,0.044,
002172,澳洋健康,6.94,-15.861,0.085,14.353,0.043,
002270,华明装备,4.31,-15.831,0.081,18.253,0.064,
002188,*ST巴士,1.83,-15.83,0.076,35.423,0.114,
600133,东湖高新,5.38,-15.804,0.091,47.572,0.177,
600962,国投中鲁,2.54,-15.798,0.079,28.899,0.054,
000153,丰原药业,3.12,-15.783,0.093,15.872,0.051,
002584,西陇科学,3.64,-15.78,0.098,49.166,0.161,
002329,皇氏集团,5.19,-15.78,0.089,18.704,0.066,
000701,厦门信达,3.78,-15.775,0.087,16.488,0.066,
002544,杰赛科技,5.12,-15.75,0.084,11.688,0.065,
600468,百利电气,7.98,-15.736,0.088,23.934,0.085,
600072,中船科技,6.01,-15.734,0.086,13.35,0.046,
002556,辉隆股份,6.99,-15.731,0.094,17.213,0.058,
002769,普路通,2.32,-15.73,0.045,-11.045,0.104,
600841,上柴股份,5.22,-15.727,0.083,14.519,0.045,
600509,天富能源,9.06,-15.705,0.075,12.873,0.044,
600225,天津松江,9.32,-15.704,0.071,21.673,0.056,
000037,深南电A,3.39,-15.689,0.069,13.523,0.049,
002175,东方网络,5.24,-15.681,0.074,15.167,0.066,
002828,贝肯能源,1.0,-15.677,0.106,10.804,0.041,
600814,杭州解百,7.15,-15.67,0.086,12.133,0.04,
002296,辉煌科技,3.23,-15.639,0.084,12.811,0.048,
002627,宜昌交运,2.77,-15.623,0.113,5.906,0.027,
002166,莱茵生物,3.54,-15.594,0.084,8.162,0.036,
000951,中国重汽,6.71,-15.565,0.076,8.523,0.035,
002527,新时达,4.22,-15.556,0.086,12.105,0.05,
002935,天奥电子,0.27,-15.551,0.12,5.912,0.042,
600576,祥源文化,4.8,-15.55,0.087,13.882,0.062,
002847,盐津铺子,0.36,-15.544,0.077,6.805,0.034,
000090,天健集团,9.28,-15.537,0.076,7.48,0.032,
002725,跃岭股份,1.1,-15.533,0.077,29.049,0.075,
002200,云投生态,1.32,-15.527,0.102,21.618,0.076,
600360,华微电子,7.38,-15.527,0.087,9.665,0.05,
600846,同济科技,6.25,-15.49,0.092,43.919,0.119,
600592,龙溪股份,4.0,-15.482,0.096,15.961,0.052,
000856,冀东装备,2.27,-15.446,0.088,21.603,0.055,
002038,双鹭药业,5.67,-15.427,0.092,12.797,0.056,
002496,ST辉丰,9.67,-15.424,0.084,21.569,0.079,
002420,毅昌股份,3.92,-15.414,0.091,21.699,0.095,
000952,广济药业,2.52,-15.401,0.076,6.886,0.032,
002696,百洋股份,2.1,-15.394,0.082,34.716,0.107,
002897,意华股份,0.67,-15.394,0.076,8.124,0.05,
002279,久其软件,5.8,-15.387,0.099,7.79,0.043,
600831,广电网络,5.63,-15.378,0.092,24.627,0.071,
000822,山东海化,8.95,-15.357,0.087,7.823,0.039,
002535,林州重机,5.9,-15.356,0.079,12.293,0.044,
600381,青海春天,5.83,-15.344,0.084,10.982,0.042,
