,ts_code,symbol,name,industry,COL_HISTORY_BREAK,COL_LAST_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
19,002714.SZ,002714,牧原股份,农业综合,True,9.265,2914.87,香港中央结算有限公司(陆股通),1.0
20,600176.SH,600176,中国巨石,玻璃,True,9.1211,921.81,"兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
全国社保基金一零一组合
基本养老保险基金八零八组合
中国农业银行股份有限公司-工银瑞信高质量成长混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-汇添富价值精选混合型证券投资基金
中央汇金资产管理有限责任公司",7.0
21,300121.SZ,300121,阳谷华泰,化工原料,True,8.32,48.78,"济南纾困盛鲁股权投资基金合伙企业(有限合伙)
中国工商银行股份有限公司-诺安先锋混合型证券投资基金
中国建设银行股份有限公司-银华核心价值优选混合型证券投资基金",3.0
22,300470.SZ,300470,中密控股,机械基件,True,8.1663,90.22,"施罗德投资管理(香港)有限公司-施罗德环球基金系列中国A股(交易所)
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
全国社保基金一一四组合",3.0
23,000786.SZ,000786,北新建材,其他建材,True,7.8879,917.4,"挪威中央银行-自有资金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金四一六组合
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金",5.0
24,601966.SH,601966,玲珑轮胎,汽车配件,True,7.7088,686.39,"全国社保基金一零一组合
全国社保基金四一八组合
中国农业银行股份有限公司-富兰克林国海弹性市值混合型证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-富兰克林国海中小盘股票型证券投资基金
招商银行股份有限公司-中欧瑞丰灵活配置混合型证券投资基金",6.0
25,600132.SH,600132,重庆啤酒,啤酒,True,7.4537,732.59,"中国建设银行股份有限公司-银华富裕主题混合型证券投资基金
汇添富基金管理股份有限公司-社保基金1103组合
全国社保基金一一五组合
香港中央结算有限公司(陆股通)
基本养老保险基金八零五组合
中国工商银行-广发稳健增长证券投资基金
中央汇金资产管理有限责任公司",7.0
26,600966.SH,600966,博汇纸业,造纸,True,7.401,250.26,"中国银行-华夏大盘精选证券投资基金
全国社保基金一零二组合
中国工商银行-广发策略优选混合型证券投资基金
平安资产-工商银行-平安资产如意28号保险资产管理产品
上海彤源投资发展有限公司-彤源同祥私募证券投资基金
中国工商银行股份有限公司-东方红启元三年持有期混合型证券投资基金
兴业国际信托有限公司-兴业信托·兴享进取彤源1号证券投资集合资金信托计划",7.0
27,002271.SZ,002271,东方雨虹,其他建材,True,7.187,933.01,"中国农业银行股份有限公司-交银施罗德精选混合型证券投资基金
挪威中央银行-自有资金
招商银行股份有限公司-交银施罗德新成长混合型证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-睿远成长价值混合型证券投资基金
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
中国建设银行股份有限公司-交银施罗德内核驱动混合型证券投资基金
中央汇金资产管理有限责任公司",8.0
28,603338.SH,603338,浙江鼎力,专用机械,True,7.1186,613.65,"全国社保基金六零一组合
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
中国建设银行股份有限公司-华泰柏瑞景气优选混合型证券投资基金
全国社保基金四零六组合
中国工商银行-易方达价值成长混合型证券投资基金
香港中央结算有限公司(陆股通)",6.0
29,000338.SZ,000338,潍柴动力,汽车配件,True,6.6234,1045.38,"华夏基金-农业银行-华夏中证金融资产管理计划
香港中央结算有限公司(陆股通)
交通银行-融通行业景气证券投资基金
大成基金-农业银行-大成中证金融资产管理计划
中央汇金资产管理有限责任公司",5.0
30,600309.SH,600309,万华化学,化工原料,True,6.5778,1877.79,"全国社保基金一零三组合
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
全国社保基金一一一组合
全国社保基金一零八组合
招商银行股份有限公司-睿远成长价值混合型证券投资基金
中央汇金资产管理有限责任公司",7.0
31,600426.SH,600426,华鲁恒升,农药化肥,True,6.5003,754.92,"兴全合宜灵活配置混合型证券投资基金(LOF)
博时主题行业混合型证券投资基金(LOF)
汇添富价值精选混合型证券投资基金
汇添富基金管理股份有限公司-社保基金1103组合
香港中央结算有限公司(陆股通)
全国社保基金一零八组合
全国社保基金一一七组合
全国社保基金一零六组合
中央汇金资产管理有限责任公司",9.0
32,600219.SH,600219,南山铝业,铝,True,6.3492,480.41,"中国工商银行股份有限公司-南方中证申万有色金属交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金一一四组合",4.0
33,603236.SH,603236,移远通信,通信设备,True,6.245,189.68,"重庆信展股权投资基金管理有限公司-重庆信展云达投资中心(有限合伙)
重庆信展股权投资基金管理有限公司-重庆信展保达投资中心(有限合伙)
香港中央结算有限公司(陆股通)
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金",4.0
34,003035.SZ,003035,南网能源,环境保护,True,6.1693,56.06,,0.0
35,003012.SZ,003012,东鹏控股,陶瓷,True,6.0099,30.77,,0.0
36,600623.SH,600623,华谊集团,汽车配件,True,5.7143,124.02,"中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
平安基金-平安银行-深圳平安大华汇通财富管理有限公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",3.0
37,603801.SH,603801,志邦家居,家居用品,True,5.6998,113.49,"香港中央结算有限公司(陆股通)
全国社保基金一一四组合",2.0
38,002311.SZ,002311,海大集团,饲料,True,5.646,1367.91,"全国社保基金一零四组合
中国银行股份有限公司-景顺长城鼎益混合型证券投资基金(LOF)
挪威中央银行-自有资金
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-景顺长城新兴成长混合型证券投资基金
中央汇金资产管理有限责任公司",7.0
39,002867.SZ,002867,周大生,服饰,True,5.5077,247.91,"广发基金管理有限公司-社保基金四二零组合
全国社保基金一零一组合
招商银行股份有限公司-安信价值回报三年持有期混合型证券投资基金
招商银行股份有限公司-东方阿尔法精选灵活配置混合型发起式证券投资基金
中国建设银行股份有限公司-安信价值精选股票型证券投资基金
香港中央结算有限公司(陆股通)",6.0
40,002572.SZ,002572,索菲亚,家居用品,True,5.1558,236.62,"华鑫国际信托有限公司-华鑫信托·国鑫38号集合资金信托计划
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划
中国对外经济贸易信托有限公司-外贸信托-广荣2号结构化证券投资集合资金信托计划
天达资产管理有限公司-天达环球策略基金-全中国股票基金(交易所)
香港中央结算有限公司(陆股通)
国泰基金管理有限公司-社保基金四二一组合
北京磐沣投资管理合伙企业(有限合伙)-磐沣价值私募证券投资基金
中央汇金资产管理有限责任公司",8.0
41,603225.SH,603225,新凤鸣,化纤,True,4.8635,288.95,,0.0
42,002353.SZ,002353,杰瑞股份,化工机械,True,4.7687,308.71,"全国社保基金四一八组合
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
全国社保基金一一四组合",4.0
43,000703.SZ,000703,恒逸石化,化纤,True,4.7685,512.17,"华润深国投信托有限公司-华润信托·华颖6号单一资金信托
南华基金-浙商银行-南华基金鑫华1号资产管理计划
长安国际信托股份有限公司-长安信托-恒逸石化第三期员工持股集合资金信托计划
华能贵诚信托有限公司-华能信托·锦溢欣诚集合资金信托计划
香港中央结算有限公司(陆股通)
汇安基金-浙商银行-汇安基金-湖畔1号资产管理计划
西藏信托有限公司-西藏信托-泓景19号集合资金信托计划",7.0
44,600210.SH,600210,紫江企业,广告包装,True,4.646,71.74,香港中央结算有限公司(陆股通),1.0
45,300015.SZ,300015,爱尔眼科,医疗保健,True,4.6362,2953.3,"高瓴资本管理有限公司-HCM中国基金
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国银行股份有限公司-易方达蓝筹精选混合型证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",5.0
46,603008.SH,603008,喜临门,家居用品,True,4.5411,84.73,"中国建设银行-上投摩根阿尔法股票型证券投资基金
浙商证券资管-中国银行-证券行业支持民企发展系列之浙商证券1号分级集合资产管理计划
上海蓝墨投资管理有限公司-蓝墨专享4号私募投资基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
天堂硅谷资产管理集团有限公司-天堂硅谷久盈10号私募投资基金
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金",6.0
47,002444.SZ,002444,巨星科技,轻工机械,True,4.4444,389.29,"招商银行股份有限公司-交银施罗德创新领航混合型证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
招商银行股份有限公司-嘉实远见精选两年持有期混合型证券投资基金
招商银行股份有限公司-睿远成长价值混合型证券投资基金
中央汇金资产管理有限责任公司
招商银行股份有限公司-睿远均衡价值三年持有期混合型证券投资基金",8.0
48,002078.SZ,002078,太阳纸业,造纸,True,4.2192,496.93,"中国工商银行股份有限公司-中欧消费主题股票型证券投资基金
中国光大银行股份有限公司-国投瑞银创新动力混合型证券投资基金
基本养老保险基金一二零一组合
基本养老保险基金一二零六组合
香港中央结算有限公司(陆股通)
全国社保基金一一八组合
中国农业银行股份有限公司-中邮核心成长混合型证券投资基金
博时基金管理有限公司-社保基金16011组合
全国社保基金一零八组合",9.0
49,601166.SH,601166,兴业银行,银行,True,3.8432,5247.08,香港中央结算有限公司(陆股通),1.0
50,002791.SZ,002791,坚朗五金,其他建材,True,3.8028,295.49,"中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
香港中央结算有限公司(陆股通)
全国社保基金四一三组合",3.0
51,002469.SZ,002469,三维工程,建筑工程,True,3.6364,29.77,中央汇金资产管理有限责任公司,1.0
52,000403.SZ,000403,双林生物,生物制药,True,3.6167,242.85,"中国银行股份有限公司-易方达均衡成长股票型证券投资基金
中国信达资产管理股份有限公司",2.0
53,600315.SH,600315,上海家化,日用化工,True,3.494,330.05,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
上海重阳战略投资有限公司-重阳战略聚智基金
上海太富祥尔股权投资基金合伙企业(有限合伙)
上海重阳战略投资有限公司-重阳战略同智基金
香港中央结算有限公司(陆股通)
全国社保基金一一七组合
国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划",7.0
54,601888.SH,601888,中国中免,旅游服务,True,3.182,6989.67,"中国工商银行-上证50交易型开放式指数证券投资基金
安本标准投资管理(亚洲)有限公司-安本标准-中国A股股票基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-景顺长城新兴成长混合型证券投资基金
中央汇金资产管理有限责任公司",5.0
55,600763.SH,600763,通策医疗,医疗保健,True,3.0811,1139.23,"深圳市新智达投资管理有限公司-新智达成长一号基金
中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国建设银行股份有限公司-银华富裕主题混合型证券投资基金
中国银行股份有限公司-易方达中小盘混合型证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
浙江存济医疗教育基金会
香港中央结算有限公司(陆股通)",8.0
56,300725.SZ,300725,药石科技,化学制药,True,2.8708,226.25,"中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金
中国银行股份有限公司-博时医疗保健行业混合型证券投资基金
香港中央结算有限公司(陆股通)",4.0
57,002430.SZ,002430,杭氧股份,化工机械,True,2.7948,322.57,"全国社保基金一一四组合
全国社保基金一一六组合
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
中国华融资产管理股份有限公司
交通银行股份有限公司-工银瑞信养老产业股票型证券投资基金
中央汇金资产管理有限责任公司
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金",8.0
58,002138.SZ,002138,顺络电子,元器件,True,2.7539,245.81,"中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
深圳市投控资本有限公司-深圳投控共赢股权投资基金合伙企业(有限合伙)
全国社保基金四零六组合
香港中央结算有限公司(陆股通)
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金",6.0
59,600519.SH,600519,贵州茅台,白酒,True,2.4125,29756.8,"中国工商银行-上证50交易型开放式指数证券投资基金
珠海市瑞丰汇邦资产管理有限公司-瑞丰汇邦三号私募证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
深圳市金汇荣盛财富管理有限公司-金汇荣盛三号私募证券投资基金",5.0
60,603786.SH,603786,科博达,汽车配件,True,2.3609,35.64,"全国社保基金五零一组合
大家资产-民生银行-大家资产-盛世精选2号集合资产管理产品(第二期)
招商银行股份有限公司-汇添富绝对收益策略定期开放混合型发起式证券投资基金
招商银行股份有限公司-汇添富策略增长两年封闭运作灵活配置混合型证券投资基金
中国工商银行-易方达价值成长混合型证券投资基金
香港中央结算有限公司(陆股通)
国泰基金管理有限公司-社保基金四二一组合
中国建设银行股份有限公司-易方达信息产业混合型证券投资基金
全国社保基金一一六组合
中国农业银行股份有限公司-国泰智能汽车股票型证券投资基金",10.0
61,300529.SZ,300529,健帆生物,医疗保健,True,2.1648,426.75,"中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中国银行股份有限公司-招商国证生物医药指数分级证券投资基金",5.0
62,603816.SH,603816,顾家家居,家居用品,True,2.0757,557.45,"中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
海通证券资管-工商银行-海通投融宝1号集合资产管理计划
中国建设银行股份有限公司-交银施罗德内核驱动混合型证券投资基金",6.0
63,603517.SH,603517,绝味食品,食品,True,2.0593,618.37,"全国社保基金一零一组合
中国农业银行股份有限公司-交银施罗德精选混合型证券投资基金
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
招商银行股份有限公司-交银施罗德新成长混合型证券投资基金
香港中央结算有限公司(陆股通)
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金",6.0
64,601658.SH,601658,邮储银行,银行,True,1.6393,699.02,"香港中央结算有限公司(陆股通)
全国社保基金一一四组合",2.0
65,603345.SH,603345,安井食品,食品,True,1.6198,655.44,"安联环球投资新加坡有限公司-安联神州A股基金(交易所)
中国工商银行股份有限公司-中欧消费主题股票型证券投资基金
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
全国社保基金四零六组合",5.0
66,603833.SH,603833,欧派家居,家居用品,True,1.4297,994.33,"中国建设银行股份有限公司-华安聚优精选混合型证券投资基金
中国农业银行股份有限公司-易方达消费行业股票型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
中国银行-华夏回报证券投资基金
香港中央结算有限公司(陆股通)
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金",6.0
67,300628.SZ,300628,亿联网络,通信设备,True,1.3253,427.82,"全国社保基金六零一组合
中国农业银行股份有限公司-宝盈鸿利收益灵活配置混合型证券投资基金
全国社保基金一零九组合
上海浦东发展银行股份有限公司-易方达裕丰回报债券型证券投资基金
中国农业银行股份有限公司-大成创业板两年定期开放混合型证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-宝盈先进制造灵活配置混合型证券投资基金
中国工商银行股份有限公司-易方达安心回报债券型证券投资基金
中国农业银行股份有限公司-富国互联科技股票型证券投资基金
中国工商银行股份有限公司-泓德泓富灵活配置混合型证券投资基金",10.0
68,300595.SZ,300595,欧普康视,医疗保健,True,1.2369,508.58,"中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国建设银行股份有限公司-农银汇理医疗保健主题股票型证券投资基金
上海彤源投资发展有限公司-彤源同祥私募证券投资基金
全国社保基金四零六组合
中国银行股份有限公司-广发医疗保健股票型证券投资基金
香港中央结算有限公司(陆股通)",6.0
69,605376.SH,605376,博迁新材,小金属,True,1.1829,35.24,,0.0
70,603489.SH,603489,八方股份,电气设备,True,1.1308,162.83,"中国工商银行股份有限公司-泰康策略优选灵活配置混合型证券投资基金
中国农业银行股份有限公司-华夏复兴混合型证券投资基金
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
全国社保基金四零六组合
中国农业银行股份有限公司-富兰克林国海弹性市值混合型证券投资基金
中国邮政储蓄银行有限责任公司-中欧中小盘股票型证券投资基金(LOF)
中国银行股份有限公司-富兰克林国海中小盘股票型证券投资基金
香港中央结算有限公司(陆股通)",8.0
71,600036.SH,600036,招商银行,银行,True,0.9499,11399.6,香港中央结算有限公司(陆股通),1.0
72,000568.SZ,000568,泸州老窖,白酒,True,0.9417,4253.81,"中国农业银行股份有限公司-易方达消费行业股票型证券投资基金
中国银行股份有限公司-易方达蓝筹精选混合型证券投资基金
中国银行股份有限公司-招商中证白酒指数分级证券投资基金
中国银行股份有限公司-易方达中小盘混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-景顺长城新兴成长混合型证券投资基金
中央汇金资产管理有限责任公司",7.0
73,600926.SH,600926,杭州银行,银行,True,0.8187,869.13,香港中央结算有限公司(陆股通),1.0
74,601021.SH,601021,春秋航空,空运,True,0.8135,579.2,"上海明河投资管理有限公司-明河2016私募证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-中欧瑞丰灵活配置混合型证券投资基金
全国社保基金一零六组合
民生加银基金-平安银行-民生加银鑫牛定向增发82号资产管理计划",5.0
75,002142.SZ,002142,宁波银行,银行,True,0.3953,2559.23,"宁兴(宁波)资产管理有限公司
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",3.0
76,300122.SZ,300122,智飞生物,生物制药,True,0.3725,1771.03,"尚信健投资产管理(上海)有限责任公司-尚信健投-恒兴私募证券投资基金
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
尚信健投资产管理(上海)有限责任公司-尚投道私募证券投资基金
云南国际信托有限公司-云南信托-智飞生物2019第二期员工持股集合资金信托计划
香港中央结算有限公司(陆股通)
中国银行股份有限公司-招商国证生物医药指数分级证券投资基金",6.0
77,601808.SH,601808,中海油服,石油开采,True,-0.0581,508.9,"中国农业银行股份有限公司-华夏中证央企结构调整交易型开放式指数证券投资基金
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划
招商银行股份有限公司-博时中证央企结构调整交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",6.0
78,601577.SH,601577,长沙银行,银行,True,-0.1857,107.0,湖南发展资产管理集团有限公司,1.0
79,600177.SH,600177,雅戈尔,服饰,True,-0.7481,368.47,"昆仑信托有限责任公司-昆仑信托·添盈投资一号集合资金信托计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",3.0
80,300274.SZ,300274,阳光电源,电气设备,True,-1.9444,1227.11,"挪威中央银行-自有资金
交通银行股份有限公司-工银瑞信互联网加股票型证券投资基金
上海浦东发展银行股份有限公司-广发高端制造股票型发起式证券投资基金
香港中央结算有限公司(陆股通)
上海浦东发展银行股份有限公司-易方达裕祥回报债券型证券投资基金
中央汇金资产管理有限责任公司
全国社保基金四一三组合",7.0
81,603987.SH,603987,康德莱,医疗保健,True,-2.2222,88.33,"中国工商银行股份有限公司-融通健康产业灵活配置混合型证券投资基金
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
中国建设银行股份有限公司-国泰研究精选两年持有期混合型证券投资基金
中国工商银行股份有限公司-海富通中小盘混合型证券投资基金
中国建设银行股份有限公司-国泰价值经典灵活配置混合型证券投资基金(LOF)
中国建设银行股份有限公司-国泰医药健康股票型证券投资基金
中国建设银行股份有限公司-国泰大健康股票型证券投资基金",8.0
82,600882.SH,600882,妙可蓝多,乳制品,True,-2.546,271.04,"中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金",4.0
83,600908.SH,600908,无锡银行,银行,True,-3.4014,122.38,"华能贵诚信托有限公司-华能信托·鸿源锡诚1号集合资金信托计划
国联信托股份有限公司",2.0
84,300763.SZ,300763,锦浪科技,电气设备,True,-3.5616,116.29,"中国农业银行股份有限公司-广发科创主题3年封闭运作灵活配置混合型证券投资基金
上海浦东发展银行股份有限公司-广发高端制造股票型发起式证券投资基金
中国农业银行股份有限公司-申万菱信新能源汽车主题灵活配置混合型证券投资基金
中信银行股份有限公司-中银智能制造股票型证券投资基金",4.0
85,002668.SZ,002668,奥马电器,家用电器,True,-4.0541,48.03,"前海开源基金-海通证券-前海开源定增二十二号资产管理计划
上海一村投资管理有限公司-一村盛汇1号私募证券投资基金",2.0
86,000812.SZ,000812,陕西金叶,广告包装,True,-8.802,25.0,,0.0
87,003036.SZ,003036,泰坦股份,纺织机械,True,-9.9932,7.1,,0.0
88,601963.SH,601963,重庆银行,银行,True,-10.0,48.78,,0.0
89,000633.SZ,000633,合金投资,综合类,True,-10.0503,27.57,,0.0
