,ts_code,name,industry,COL_MA_20,COL_MA_20_SLOPE,COL_MA_20_SLOPE_CHANGE,COL_CRIMSON_RATE
86,603939.SH,益丰药房,医药商业,82.69,1.4725733218799997,177.5971941199844,0.53
87,600321.SH,正源股份,其他建材,2.15,1.4150943396226356,198.58490566036605,0.8
88,000760.SZ,*ST斯太,汽车配件,1.45,1.3986013986013957,inf,0.67
89,002152.SZ,广电运通,IT设备,9.48,1.3903743315508033,115.27629233511485,0.47
90,603079.SH,圣达生物,食品,41.89,1.3304305757135815,291.5267122814333,0.6
91,300119.SZ,瑞普生物,生物制药,15.28,1.3262599469495928,232.00707338637687,0.8
92,603882.SH,金域医学,医疗保健,55.24,1.3206162876008731,110.44408959474663,0.67
93,688019.SH,安集科技,半导体,150.86,1.30951581492178,122.82841521956614,0.6
94,300332.SZ,天壕环境,环境保护,4.0,1.2658227848101111,398.73417721517137,0.53
95,300782.SZ,卓胜微,元器件,473.22,1.2646851126661085,187.02799781415726,0.6
96,688008.SH,澜起科技,半导体,84.25,1.237683249218935,108.96639838343862,0.6
97,002469.SZ,三维工程,建筑工程,4.19,1.2077294685990614,148.79227053140673,0.4
98,000525.SZ,红太阳,农药化肥,9.32,1.1943539630836053,173.8056460369061,0.53
99,002866.SZ,传艺科技,IT设备,14.47,1.1180992313067684,218.88190076869415,0.53
100,601012.SH,隆基股份,电气设备,27.62,1.0980966325036645,113.18761765321344,0.47
101,600201.SH,生物股份,生物制药,20.64,1.0773751224289807,265.5892915442248,0.47
102,600077.SH,宋都股份,全国地产,2.85,1.0638297872340496,198.93617021277822,0.53
103,603668.SH,天马科技,饲料,8.58,1.0600706713780994,123.93992932862025,0.67
104,002384.SZ,东山精密,元器件,25.14,1.0044194455604671,211.49558055443157,0.53
