,ts_code,symbol,name,industry,COL_CONTINUOUS_LIMIT,COL_LASTPRICE,concept,circ_mv
27,600251.SH,600251,冠农股份,农业综合,1.0,7.35,"回购, 棉花, 食品, 新疆, 化肥, 农垦, 白糖, 新疆国企改革, 大数据, ",57.69亿
28,601226.SH,601226,华电重工,专用机械,1.0,4.76,"电改, 央企改革, 风电, 大基建, ",54.98亿
29,603650.SH,603650,彤程新材,化工原料,1.0,28.68,"新进指数成份股, 石墨烯, 橡胶, ",16.86亿
30,600311.SH,600311,荣华实业,黄金,1.0,4.69,"壳公司, 黄金, ",31.22亿
31,600338.SH,600338,西藏珠峰,铅锌,1.0,26.57,"有色-锌, 有色金属, 西藏, ",173.5亿
32,603336.SH,603336,宏辉果蔬,农业综合,1.0,18.96,"农业种植, 苹果期货, ",16.93亿
33,601212.SH,601212,白银有色,铜,1.0,4.79,"有色金属, 定增破发, 有色-铜, 黄金, ",94.11亿
34,600354.SH,600354,敦煌种业,种植业,1.0,8.17,"棉花, 农业种植, ",43.12亿
35,603258.SH,603258,电魂网络,互联网,1.0,18.37,"阿里巴巴概念股, 腾讯概念股, 游戏, 手游, ",21.41亿
36,600844.SH,600844,丹化科技,化工原料,1.0,3.92,"有色-锌, 有色金属, 资产重组, ",
37,600360.SH,600360,华微电子,半导体,1.0,7.01,"半导体, ",66.95亿
38,600525.SH,600525,长园集团,电气设备,1.0,6.82,"特高压, 特斯拉, 粤港澳大湾区, 新能源汽车, 充电桩, ",89.05亿
39,601908.SH,601908,京运通,电气设备,1.0,3.76,"风电, 光伏, ",74.94亿
40,000017.SZ,000017,深中华A,文教休闲,1.0,4.75,"深圳本地股/深汕合作, ",14.39亿
41,300706.SZ,300706,阿石创,元器件,1.0,28.55,"半导体, ",16.06亿
42,300635.SZ,300635,达安股份,建筑施工,1.0,19.14,"5G, 资产重组, ",8.37亿
43,000586.SZ,000586,汇源通信,通信设备,1.0,16.2,"5G, 光通信, 举牌股, 智慧安防, 壳公司, ",31.34亿
44,000587.SZ,000587,金洲慈航,批发业,1.0,2.29,"破净股, 低价股, 黄金, ",27.78亿
45,000633.SZ,000633,合金投资,综合类,1.0,5.56,"有色金属, 新疆, 股权转让, 壳公司, ",21.41亿
46,000861.SZ,000861,海印股份,房产服务,1.0,3.15,"供应链金融, 低价股, 股权转让, 共享经济, ",62.23亿
47,002041.SZ,002041,登海种业,种植业,1.0,10.45,"转基因, 乡村振兴, 农业种植, 人造肉, ",91.32亿
48,002077.SZ,002077,大港股份,区域地产,1.0,8.54,"房地产, 锂电池, 新能源汽车, 半导体, 科创板概念股, ",46.17亿
49,002125.SZ,002125,湘潭电化,化工原料,1.0,6.31,"硅锰, 业绩预增, 湖南国企改革, 锂电池, 高送转-填权, 环保, 新能源汽车, 污水处理, ",34.89亿
50,002412.SZ,002412,汉森制药,中成药,1.0,10.35,"金改, 二胎, 医药, 中药, 高送转, ",50.64亿
51,002547.SZ,002547,春兴精工,通信设备,1.0,12.58,"5G, 特斯拉, 华为产业链, 3D玻璃, 强势人气股, ",82.35亿
52,002606.SZ,002606,大连电瓷,电气设备,1.0,5.96,"特高压, 股权转让, 壳公司, ",24.07亿
53,002805.SZ,002805,丰元股份,化工原料,1.0,22.28,"锂电池, 新能源汽车, 高送转, ",11.95亿
54,002919.SZ,002919,名臣健康,日用化工,1.0,32.23,"高送转, 化妆品, ",9.08亿
55,300152.SZ,300152,科融环境,环境保护,1.0,4.19,"固废处理, 雄安-园林环保, 大气治理, 燃料电池, 环保, 雄安新区, 污水处理, ",29.86亿
56,300189.SZ,300189,神农科技,种植业,1.0,4.36,"海南自由贸易港, 自贸区, 农业种植, 自由贸易港, 海南, ",38.49亿
57,300328.SZ,300328,宜安科技,铝,1.0,9.88,"有色-铝, 特斯拉, 华为产业链, 有色金属, 汽车零部件, 医疗器械, 国资入股, ",45.48亿
58,300339.SZ,300339,润和软件,软件服务,1.0,13.23,"阿里巴巴概念股, 华为产业链, 无人驾驶, 云计算, 人工智能, 区块链, 国产软件, 国资入股, 独角兽, 蚂蚁金服概念股, 无人银行, ",98.31亿
59,300517.SZ,300517,海波重科,建筑施工,1.0,16.14,,6.64亿
60,000037.SZ,000037,深南电A,火力发电,1.0,11.66,"火电, 电改, ",39.52亿
61,300593.SZ,300593,新雷能,电气设备,1.0,23.09,"5G, 高送转-预期, 军工, 军民融合, ",15.45亿
62,603933.SH,603933,睿能科技,纺织机械,1.0,15.06,"工业自动化, 智能制造, 半导体, 共享经济, 手势识别, ",7.58亿
