code,name,p_change_01,p_change_02,past_average_turnover,normalizing_std,next_day_to_ma5,close_to_ma5,stop_mark
002213,特 尔 佳,3.81,-12.804,3.23,0.074,14.062,,
601200,上海环境,1.039,-12.763,1.62,0.007,18.625,★,
601155,新城控股,3.346,-12.684,2.24,0.024,35.158,★,
000426,兴业矿业,0.828,-12.647,0.947,0.015,9.768,★,
002153,石基信息,12.08,-12.607,3.437,0.042,27.0,,
000823,超声电子,4.924,-12.548,4.233,0.035,9.747,★,
002045,国光电器,5.479,-12.451,5.347,0.046,12.43,★,
002308,威创股份,0.728,-12.286,0.857,0.014,9.82,,
000528,柳 工,5.35,-12.216,3.01,0.036,8.81,★,
300097,智云股份,7.448,-12.212,4.283,0.039,23.948,★,
002009,天奇股份,0.203,-12.153,2.457,0.023,15.16,,
600810,神马股份,1.147,-12.141,2.597,0.018,8.805,,
000050,深天马Ａ,0.563,-12.085,1.333,0.019,15.905,,
601689,拓普集团,4.131,-11.944,1.897,0.013,20.715,★,
600793,宜宾纸业,3.79,-11.856,0.797,0.024,20.17,★,
000547,航天发展,10.747,-11.732,6.16,0.046,11.188,,
002698,博实股份,4.301,-11.659,1.06,0.028,10.922,★,
300292,吴通控股,0.993,-11.54,1.26,0.014,5.163,,
600110,诺德股份,0.255,-11.532,2.203,0.013,8.06,★,
300585,奥联电子,6.176,-11.502,7.923,0.035,16.305,★,
002807,江阴银行,0.149,-11.454,1.153,0.009,7.145,,
002514,宝馨科技,0.003,-11.438,0.99,0.006,6.065,★,
601009,南京银行,0.119,-11.428,0.45,0.014,8.125,,
600029,南方航空,2.259,-11.37,1.32,0.026,10.308,,
300031,宝通科技,1.982,-11.339,1.103,0.018,14.065,★,
600887,伊利股份,0.571,-11.204,1.01,0.021,28.25,★,
002430,杭氧股份,11.418,-11.026,1.58,0.048,13.85,,
600693,东百集团,0.439,-10.961,1.017,0.019,6.728,★,
300566,激智科技,7.542,-10.946,3.803,0.038,27.11,★,
600376,首开股份,1.083,-10.886,0.13,0.011,8.47,,
300320,海达股份,1.085,-10.572,1.637,0.014,7.395,★,
300360,炬华科技,7.467,-10.571,1.24,0.02,9.468,,
600153,建发股份,0.463,-10.544,0.293,0.01,11.127,★,
600409,三友化工,1.5,-10.442,1.27,0.016,8.682,★,
600872,中炬高新,3.202,-10.427,1.02,0.029,24.04,,
002463,沪电股份,1.65,-10.316,0.893,0.016,4.345,★,
600293,三峡新材,2.943,-10.296,1.633,0.014,6.892,,
600699,均胜电子,0.939,-10.258,0.883,0.021,29.545,,
300011,鼎汉技术,6.043,-10.202,0.753,0.022,10.005,★,
601100,恒立液压,3.344,-10.201,0.39,0.015,30.67,,
600745,闻泰科技,12.15,-10.182,1.037,0.033,28.44,,
002386,天原集团,5.036,-10.011,1.903,0.026,7.03,★,
300503,昊志机电,13.904,-9.964,8.32,0.061,13.898,,
002644,佛慈制药,5.703,-9.904,1.007,0.018,11.16,,
000788,北大医药,1.003,-9.858,0.86,0.01,7.225,,
002444,巨星科技,0.084,-9.836,1.107,0.019,11.642,,
002132,恒星科技,0.55,-9.779,0.937,0.017,3.66,,
002756,永兴特钢,1.558,-9.746,1.563,0.013,22.213,★,
002398,建研集团,7.413,-9.727,2.85,0.027,13.16,,
300537,广信材料,8.494,-9.699,3.777,0.028,15.492,,
000933,神火股份,0.678,-9.683,2.343,0.013,7.54,★,
002583,海能达,1.945,-9.666,1.407,0.011,11.968,★,
000088,盐 田 港,1.109,-9.635,0.313,0.007,7.275,★,
300341,麦迪电气,34.437,-9.625,0.527,0.115,7.488,,
600787,中储股份,5.648,-9.612,0.833,0.021,9.132,,
002241,歌尔股份,0.494,-9.565,2.303,0.022,13.815,,
300505,川金诺,3.674,-9.476,3.853,0.019,27.838,★,
002158,汉钟精机,5.531,-9.428,2.033,0.02,11.692,★,
002081,金 螳 螂,1.578,-9.424,0.493,0.009,12.935,★,
002124,天邦股份,3.289,-9.396,1.263,0.027,8.8,,
300314,戴维医疗,1.109,-9.385,1.4,0.012,12.94,★,
002347,泰尔股份,4.257,-9.355,1.04,0.016,5.1,★,
300227,光韵达,10.528,-9.352,4.37,0.033,20.148,,
000863,三湘印象,0.643,-9.289,0.277,0.015,4.752,★,
002455,百川股份,3.773,-9.211,5.133,0.04,8.412,,
002282,博深工具,3.962,-9.128,2.64,0.028,12.518,,
000708,大冶特钢,2.067,-9.115,0.69,0.013,10.31,★,
002548,金新农,1.835,-9.08,0.867,0.016,9.198,,
002076,雪 莱 特,21.839,-9.013,3.823,0.084,5.455,,
600747,*ST大控,0.488,-9.013,0.873,0.009,2.018,★,
002192,融捷股份,7.824,-8.973,7.04,0.048,28.37,,
002892,科力尔,0.831,-8.969,5.3,0.017,33.685,,
300346,南大光电,16.667,-8.942,4.093,0.062,28.212,★,
600126,杭钢股份,10.294,-8.941,2.037,0.045,6.555,,
600486,扬农化工,4.834,-8.888,0.777,0.033,48.195,,
600758,红阳能源,0.651,-8.819,0.667,0.008,6.193,,
601878,浙商证券,0.318,-8.8,3.94,0.012,12.7,★,
002416,爱施德,3.811,-8.798,0.57,0.015,8.58,,
002251,步 步 高,1.112,-8.782,1.067,0.014,14.535,★,
600439,瑞贝卡,3.957,-8.751,3.543,0.016,6.178,,
002142,宁波银行,3.041,-8.741,0.347,0.018,19.035,,
600875,东方电气,2.018,-8.719,0.503,0.009,9.042,★,
600958,东方证券,0.402,-8.718,0.32,0.007,12.413,★,
000905,厦门港务,3.594,-8.677,0.98,0.018,9.698,,
000049,德赛电池,0.862,-8.652,1.647,0.016,33.72,★,
000524,岭南控股,2.177,-8.637,0.477,0.008,9.855,★,
002636,金安国纪,2.931,-8.604,1.863,0.019,13.235,,
002197,证通电子,4.964,-8.598,1.26,0.016,10.275,★,
002572,索菲亚,2.318,-8.534,0.707,0.021,33.872,★,
600835,上海机电,7.372,-8.532,1.21,0.034,21.858,,
601228,广州港,0.013,-8.502,0.823,0.006,5.458,★,
300437,清水源,13.162,-8.485,4.25,0.044,15.64,,
002157,正邦科技,2.191,-8.456,2.153,0.025,4.448,,
300393,中来股份,2.625,-8.453,0.793,0.022,34.752,,
600426,华鲁恒升,3.157,-8.445,1.72,0.039,16.29,★,
601618,中国中冶,0.785,-8.413,0.14,0.012,3.81,★,
002232,启明信息,0.814,-8.399,2.383,0.018,10.205,,
600219,南山铝业,0.64,-8.371,0.547,0.007,3.182,★,
601000,唐山港,2.335,-8.34,0.4,0.012,4.82,★,
600345,长江通信,15.652,-8.321,2.84,0.056,26.795,,
001979,招商蛇口,1.658,-8.309,1.413,0.018,21.785,,
300263,隆华节能,13.151,-8.308,8.91,0.061,6.03,,
002273,水晶光电,2.515,-8.308,3.427,0.022,20.222,★,
002032,苏 泊 尔,11.053,-8.304,0.603,0.054,40.868,,
601595,上海电影,0.107,-8.29,1.227,0.011,18.5,,
601567,三星医疗,2.355,-8.238,0.17,0.012,8.998,,
002195,二三四五,4.654,-8.22,1.813,0.02,5.74,,
300201,海伦哲,3.597,-8.182,1.06,0.022,6.035,★,
601186,中国铁建,1.227,-8.168,0.183,0.009,9.805,★,
000507,珠海港,1.471,-8.158,2.12,0.009,8.952,★,
300335,迪森股份,7.419,-8.154,2.47,0.024,15.222,,
300120,经纬电材,3.618,-8.136,0.903,0.021,10.828,★,
002350,北京科锐,0.594,-8.123,1.24,0.015,8.708,,
002774,快意电梯,3.934,-8.118,2.503,0.016,8.975,★,
000060,中金岭南,2.902,-8.098,1.127,0.013,9.425,,
600466,蓝光发展,3.143,-8.057,1.437,0.016,9.898,★,
300161,华中数控,19.883,-8.043,14.99,0.071,17.992,★,
600844,丹化科技,1.214,-7.991,0.45,0.022,5.82,★,
600708,光明地产,3.468,-7.99,0.833,0.019,6.76,,
600743,华远地产,2.373,-7.965,0.443,0.012,3.43,★,
002519,银河电子,1.223,-7.924,0.54,0.019,6.525,★,
002325,洪涛股份,4.065,-7.901,0.837,0.017,4.582,★,
002658,雪迪龙,4.436,-7.893,1.187,0.008,11.012,★,
000968,蓝焰控股,0.079,-7.883,0.737,0.017,12.692,,
000002,万 科Ａ,8.442,-7.878,0.527,0.029,33.645,★,
300275,梅安森,1.556,-7.877,3.15,0.018,13.282,,
000837,秦川机床,5.194,-7.876,2.147,0.028,5.685,★,
600851,海欣股份,1.902,-7.864,0.183,0.005,10.673,★,
000892,欢瑞世纪,5.13,-7.843,0.553,0.013,7.678,,
000657,中钨高新,6.755,-7.843,1.633,0.024,11.11,,
000718,苏宁环球,0.755,-7.83,0.38,0.013,4.075,,
600392,盛和资源,1.811,-7.803,3.947,0.025,16.995,★,
300257,开山股份,2.154,-7.8,0.33,0.021,16.09,★,
601939,建设银行,0.258,-7.785,1.51,0.017,7.6,,
002218,拓日新能,1.01,-7.775,0.613,0.008,3.98,★,
002445,中南文化,2.127,-7.755,0.64,0.016,12.372,,
300613,富瀚微,17.034,-7.741,14.343,0.07,176.52,,
600545,卓郎智能,0.439,-7.7,0.667,0.008,9.302,★,
601788,光大证券,2.809,-7.691,0.26,0.014,12.385,★,
000068,华控赛格,7.125,-7.653,0.473,0.018,4.51,,
600649,城投控股,0.122,-7.638,0.25,0.009,7.958,,
002795,永和智控,10.561,-7.603,8.19,0.033,14.285,,
600909,华安证券,0.431,-7.598,0.517,0.01,7.015,★,
000537,广宇发展,0.315,-7.587,4.26,0.023,12.808,,
002605,姚记扑克,3.812,-7.577,1.593,0.02,11.252,,
002244,滨江集团,0.271,-7.564,1.417,0.02,7.377,,
002097,山河智能,1.851,-7.559,0.863,0.014,7.085,★,
600822,上海物贸,3.163,-7.533,2.327,0.015,12.138,,
300570,太辰光,6.4,-7.529,5.023,0.03,18.23,,
300241,瑞丰光电,2.836,-7.508,1.987,0.024,16.522,★,
300044,赛为智能,16.657,-7.507,13.62,0.066,17.565,,
600657,信达地产,0.388,-7.485,0.663,0.011,5.307,,
300088,长信科技,1.995,-7.484,2.603,0.021,7.353,,
300412,迦南科技,27.816,-7.444,7.043,0.07,11.678,★,
300431,暴风集团,0.27,-7.398,9.047,0.017,26.482,,
000599,青岛双星,0.845,-7.376,0.607,0.013,5.955,★,
002305,南国置业,0.008,-7.376,0.463,0.009,3.827,,
000750,国海证券,0.924,-7.347,0.297,0.011,4.342,★,
600026,中远海能,1.12,-7.327,0.207,0.008,5.395,★,
600605,汇通能源,1.144,-7.319,0.67,0.004,12.265,★,
002500,山西证券,9.569,-7.314,1.943,0.035,7.865,,
002845,同兴达,13.402,-7.294,13.113,0.06,23.04,,
000961,中南建设,6.645,-7.282,0.783,0.008,7.178,★,
000672,上峰水泥,3.023,-7.225,4.377,0.021,12.27,★,
002369,卓翼科技,4.133,-7.219,5.867,0.028,8.745,★,
002621,三垒股份,0.074,-7.186,0.68,0.009,13.918,★,
300075,数字政通,12.082,-7.163,9.517,0.033,17.005,★,
601377,兴业证券,3.695,-7.14,0.387,0.017,6.652,,
002093,国脉科技,3.948,-7.113,1.177,0.021,9.045,★,
300107,建新股份,7.025,-7.07,14.42,0.015,9.183,,
600228,*ST昌九,0.739,-7.069,0.31,0.007,10.905,★,
300353,东土科技,8.371,-7.062,15.397,0.038,16.598,,
002139,拓邦股份,11.854,-7.062,6.543,0.027,11.315,★,
002150,通润装备,2.112,-7.045,0.403,0.014,8.228,★,
002289,宇顺电子,14.618,-7.033,3.507,0.065,8.985,,
601800,中国交建,2.086,-6.998,0.107,0.01,12.965,,
600582,天地科技,1.175,-6.997,0.39,0.017,4.28,★,
600675,中华企业,1.701,-6.997,0.27,0.02,5.482,,
600277,亿利洁能,2.2,-6.985,0.343,0.016,5.51,,
601169,北京银行,0.14,-6.976,0.11,0.005,6.88,★,
600333,长春燃气,5.417,-6.966,1.46,0.023,5.635,,
300395,菲利华,4.657,-6.957,0.907,0.013,14.575,,
300303,聚飞光电,0.644,-6.948,0.833,0.011,3.117,★,
600611,大众交通,2.48,-6.947,1.253,0.015,4.922,★,
601163,三角轮胎,0.303,-6.945,0.823,0.006,17.028,★,
002703,浙江世宝,17.271,-6.897,4.427,0.075,6.778,,
000755,*ST三维,0.638,-6.88,0.233,0.01,6.325,,
002573,清新环境,0.684,-6.879,1.103,0.01,14.952,,
002916,深南电路,20.481,-6.86,32.25,0.084,79.898,,
600173,卧龙地产,1.804,-6.858,0.717,0.01,5.118,★,
600278,东方创业,0.497,-6.844,0.577,0.007,10.108,★,
601901,方正证券,1.31,-6.839,0.123,0.006,6.218,★,
600373,中文传媒,2.496,-6.827,0.653,0.014,15.535,★,
002501,利源精制,1.272,-6.812,0.713,0.018,8.805,★,
000062,深圳华强,0.787,-6.804,0.35,0.014,19.525,,
300676,华大基因,5.311,-6.799,6.21,0.018,168.983,,
002333,罗普斯金,0.201,-6.798,0.28,0.005,14.988,★,
600172,黄河旋风,3.172,-6.773,2.67,0.035,8.583,,
002429,兆驰股份,0.011,-6.741,0.597,0.014,3.218,,
002920,德赛西威,6.788,-6.733,12.043,0.046,38.022,,
600475,华光股份,1.072,-6.683,0.85,0.007,12.305,★,
600469,风神股份,1.034,-6.678,0.803,0.014,4.895,★,
000811,冰轮环境,1.559,-6.66,0.93,0.009,7.055,★,
002895,川恒股份,19.331,-6.624,34.977,0.069,24.858,,
600790,轻纺城,2.196,-6.615,0.523,0.013,5.615,★,
002504,*ST弘高,8.002,-6.613,1.73,0.011,3.5,★,
002267,陕天然气,3.028,-6.606,0.36,0.014,6.982,,
300480,光力科技,9.342,-6.601,5.153,0.031,13.808,,
300212,易华录,14.893,-6.572,6.497,0.061,32.798,,
600837,海通证券,2.363,-6.568,0.56,0.014,11.548,,
000988,华工科技,2.27,-6.556,1.473,0.022,15.378,★,
600498,烽火通信,5.117,-6.517,1.127,0.02,28.575,,
600238,海南椰岛,0.423,-6.516,2.577,0.012,7.495,,
000762,西藏矿业,4.082,-6.505,2.473,0.02,13.47,,
600125,铁龙物流,1.021,-6.481,1.813,0.012,8.798,,
002487,大金重工,0.226,-6.463,0.313,0.009,4.375,★,
002185,华天科技,5.279,-6.45,3.557,0.03,7.652,,
002378,章源钨业,0.48,-6.435,0.823,0.008,8.323,★,
600380,健康元,1.164,-6.432,1.737,0.016,12.22,★,
600280,中央商场,4.818,-6.428,0.937,0.024,8.115,,
000697,炼石有色,7.613,-6.427,1.517,0.025,19.435,★,
600109,国金证券,13.395,-6.393,2.023,0.048,8.648,,
600155,宝硕股份,2.274,-6.387,0.773,0.008,9.522,★,
000498,山东路桥,1.788,-6.385,1.847,0.018,6.198,★,
002033,丽江旅游,0.588,-6.376,0.833,0.01,8.413,★,
002602,世纪华通,5.492,-6.374,0.293,0.032,33.38,,
000042,中洲控股,0.343,-6.34,0.427,0.026,15.188,,
300209,天泽信息,8.509,-6.303,2.437,0.031,18.615,,
000582,北部湾港,0.47,-6.298,0.98,0.008,8.53,★,
600237,铜峰电子,1.771,-6.26,2.257,0.017,4.625,★,
000728,国元证券,2.338,-6.257,0.613,0.012,9.195,★,
000559,万向钱潮,2.811,-6.256,0.51,0.025,8.685,★,
600917,重庆燃气,3.953,-6.244,0.3,0.016,7.915,,
002138,顺络电子,14.859,-6.225,3.63,0.068,17.752,,
600330,天通股份,9.325,-6.223,2.53,0.03,8.897,,
002893,华通热力,12.845,-6.207,22.85,0.047,26.195,,
002056,横店东磁,2.558,-6.199,0.877,0.014,9.64,★,
000848,承德露露,0.764,-6.185,0.573,0.011,9.087,,
000639,西王食品,8.584,-6.176,1.087,0.035,15.648,,
002348,高乐股份,0.009,-6.172,0.627,0.017,4.322,,
000591,太阳能,2.109,-6.149,0.6,0.013,4.78,,
002385,大北农,0.342,-6.133,1.123,0.009,5.795,,
601555,东吴证券,3.09,-6.119,0.49,0.014,8.282,★,
000782,美达股份,7.735,-6.113,1.323,0.037,6.845,,
300660,江苏雷利,4.739,-6.06,1.72,0.017,59.118,★,
601137,博威合金,1.623,-6.051,0.603,0.017,10.548,,
002725,跃岭股份,3.955,-6.05,1.63,0.027,13.62,★,
002334,英威腾,12.16,-6.05,5.983,0.054,9.04,,
002673,西部证券,1.895,-6.027,0.653,0.014,9.72,★,
300486,东杰智能,7.398,-6.013,5.133,0.04,19.02,★,
600477,杭萧钢构,7.086,-6.004,1.59,0.032,9.13,★,
300152,科融环境,0.234,-5.992,2.46,0.014,4.312,,
600684,珠江实业,4.545,-5.986,1.32,0.019,6.15,★,
300580,贝斯特,5.267,-5.961,3.047,0.023,19.248,★,
000680,山推股份,0.709,-5.954,0.703,0.013,4.318,★,
300293,蓝英装备,12.49,-5.93,2.697,0.055,10.328,,
002817,黄山胶囊,5.302,-5.928,1.963,0.019,27.11,,
600823,世茂股份,2.846,-5.925,0.537,0.011,5.052,★,
002117,东港股份,5.532,-5.925,1.623,0.034,16.095,,
300197,铁汉生态,6.668,-5.915,2.027,0.02,11.152,★,
300310,宜通世纪,11.36,-5.914,4.127,0.028,11.14,★,
002099,海翔药业,0.767,-5.907,0.52,0.004,5.305,★,
300242,明家联合,0.587,-5.907,1.777,0.013,6.967,★,
002542,中化岩土,0.539,-5.905,1.617,0.026,7.678,,
600537,亿晶光电,2.656,-5.881,0.527,0.011,4.202,★,
000902,新洋丰,0.109,-5.874,0.273,0.008,9.68,★,
002499,科林环保,6.785,-5.868,1.133,0.027,18.295,,
300635,达安股份,12.293,-5.84,11.04,0.033,16.86,,
600183,生益科技,2.583,-5.823,1.69,0.021,17.435,,
600770,综艺股份,2.441,-5.822,1.367,0.023,7.13,★,
000596,古井贡酒,1.29,-5.82,0.357,0.009,58.785,★,
600959,江苏有线,0.973,-5.812,0.383,0.008,7.22,★,
300013,新宁物流,4.819,-5.812,1.52,0.023,12.992,,
002314,南山控股,2.916,-5.804,0.773,0.011,5.952,★,
000401,冀东水泥,1.328,-5.779,2.773,0.017,14.088,,
300536,农尚环境,4.167,-5.752,3.97,0.017,14.538,★,
300127,银河磁体,0.378,-5.731,1.56,0.014,16.132,★,
002392,北京利尔,3.265,-5.724,1.143,0.013,4.382,,
600983,惠而浦,0.804,-5.708,0.237,0.01,6.372,★,
601211,国泰君安,0.823,-5.706,0.39,0.009,17.13,★,
002833,弘亚数控,3.687,-5.705,1.233,0.025,54.25,,
000967,盈峰环境,2.604,-5.703,0.673,0.018,7.835,★,
300276,三丰智能,6.892,-5.703,5.977,0.034,13.675,,
600509,天富能源,2.766,-5.682,0.593,0.01,5.855,,
000677,恒天海龙,2.542,-5.675,0.48,0.016,3.218,★,
600896,览海投资,4.385,-5.659,0.86,0.019,5.755,,
002507,涪陵榨菜,33.784,-5.654,4.14,0.087,19.918,,
300625,三雄极光,11.306,-5.653,4.023,0.024,23.722,,
600206,有研新材,14.888,-5.641,10.737,0.073,10.728,,
300054,鼎龙股份,9.271,-5.632,3.417,0.049,10.593,,
300697,电工合金,9.17,-5.628,16.167,0.025,22.602,,
600846,同济科技,6.322,-5.626,4.443,0.027,8.933,★,
600641,万业企业,7.332,-5.622,1.457,0.037,12.582,,
002551,尚荣医疗,7.889,-5.62,1.757,0.022,8.148,,
002693,双成药业,32.825,-5.618,3.707,0.089,6.17,,
300307,慈星股份,3.044,-5.615,1.053,0.023,7.485,★,
300137,先河环保,6.432,-5.6,5.067,0.01,19.388,★,
002363,隆基机械,0.98,-5.576,0.607,0.014,7.23,★,
600654,*ST中安,0.663,-5.559,1.203,0.006,3.082,★,
000502,绿景控股,1.358,-5.538,0.643,0.018,9.1,,
600776,东方通信,6.167,-5.536,0.98,0.021,6.413,,
600369,西南证券,1.874,-5.517,0.197,0.011,4.365,★,
000888,峨眉山Ａ,1.691,-5.498,1.077,0.009,9.755,,
000021,深科技,3.657,-5.474,1.92,0.024,8.73,★,
300332,天壕环境,6.331,-5.466,1.76,0.018,5.855,★,
300052,中青宝,1.713,-5.459,4.347,0.015,14.3,,
002064,华峰氨纶,0.418,-5.445,0.477,0.008,4.885,★,
600018,上港集团,1.118,-5.44,0.163,0.01,7.098,,
002792,通宇通讯,3.651,-5.416,4.963,0.018,27.498,★,
300603,立昂技术,19.049,-5.384,11.183,0.069,36.278,,
002036,联创电子,7.469,-5.368,3.387,0.043,16.425,,
002809,红墙股份,1.767,-5.363,4.223,0.019,27.755,,
300006,莱美药业,0.359,-5.359,1.23,0.01,5.53,★,
002115,三维通信,2.334,-5.348,1.71,0.008,8.35,★,
601375,中原证券,0.655,-5.327,0.963,0.01,6.257,★,
300561,汇金科技,6.887,-5.325,6.923,0.027,40.68,,
300401,花园生物,4.734,-5.321,2.977,0.021,48.538,★,
002119,康强电子,2.805,-5.314,1.12,0.025,17.712,,
601099,太平洋,0.002,-5.292,0.733,0.007,2.883,★,
002344,海宁皮城,0.164,-5.288,0.557,0.008,6.152,★,
300487,蓝晓科技,61.036,-5.284,18.257,0.134,39.218,,
600057,象屿股份,2.235,-5.282,0.44,0.015,8.148,,
002632,道明光学,14.074,-5.274,3.223,0.051,8.665,,
600225,*ST松江,3.748,-5.228,0.183,0.014,4.162,★,
002441,众业达,0.576,-5.225,0.623,0.01,8.87,,
000536,华映科技,2.254,-5.212,0.44,0.009,4.057,★,
002418,康盛股份,4.548,-5.184,1.367,0.021,8.818,,
002783,凯龙股份,2.18,-5.162,1.533,0.015,17.355,★,
300010,立思辰,19.207,-5.149,5.87,0.067,11.162,,
002599,盛通股份,1.417,-5.143,0.887,0.011,11.992,,
002915,中欣氟材,13.256,-5.12,33.483,0.043,37.248,,
300215,电科院,8.676,-5.085,1.327,0.027,7.89,,
600055,万东医疗,7.247,-5.058,1.297,0.028,14.215,,
002028,思源电气,2.157,-5.043,0.48,0.015,16.438,★,
600367,红星发展,3.196,-5.022,2.657,0.025,10.27,★,
300222,科大智能,4.246,-4.996,4.96,0.03,22.215,★,
002453,天马精化,4.94,-4.976,1.313,0.038,7.052,,
600984,建设机械,1.079,-4.972,0.983,0.012,6.47,★,
600388,龙净环保,1.254,-4.968,0.637,0.006,14.567,★,
002891,中宠股份,6.704,-4.963,2.93,0.025,33.065,,
300451,创业软件,10.362,-4.947,8.553,0.031,33.325,,
000571,新大洲Ａ,15.367,-4.945,2.04,0.039,5.058,,
300153,科泰电源,0.102,-4.943,1.167,0.015,10.1,,
300385,雪浪环境,1.154,-4.94,0.803,0.01,22.2,★,
300413,快乐购,2.936,-4.937,3.78,0.021,40.655,,
002579,中京电子,3.495,-4.923,1.047,0.018,8.612,★,
002712,思美传媒,4.777,-4.922,2.593,0.033,20.445,★,
601688,华泰证券,6.921,-4.914,1.02,0.027,17.515,,
002181,粤 传 媒,1.404,-4.908,0.233,0.011,4.365,★,
002590,万安科技,9.681,-4.903,2.46,0.036,11.452,,
600366,宁波韵升,0.923,-4.898,1.023,0.012,16.61,★,
300668,杰恩设计,7.489,-4.882,11.497,0.024,81.78,,
601118,海南橡胶,7.85,-4.875,1.433,0.022,6.138,,
300391,康跃科技,5.425,-4.855,2.233,0.022,13.035,,
300223,北京君正,27.484,-4.848,13.953,0.096,30.662,,
002083,孚日股份,0.008,-4.845,0.573,0.01,5.618,★,
002793,东音股份,6.756,-4.841,4.21,0.028,15.532,★,
002166,莱茵生物,1.202,-4.828,1.123,0.005,10.265,★,
600149,*ST坊展,2.242,-4.827,0.673,0.011,8.26,★,
000669,金鸿控股,4.53,-4.808,1.09,0.021,11.602,,
002021,中捷资源,3.98,-4.805,0.743,0.022,3.825,,
600674,川投能源,1.56,-4.802,0.34,0.01,9.038,★,
002352,顺丰控股,0.065,-4.801,0.17,0.008,49.402,,
002152,广电运通,1.442,-4.8,1.143,0.015,7.098,★,
600419,天润乳业,5.826,-4.793,1.137,0.019,43.93,,
002462,嘉事堂,3.897,-4.783,0.577,0.008,24.352,★,
600097,开创国际,0.583,-4.778,0.387,0.016,13.66,★,
002191,劲嘉股份,3.941,-4.778,1.253,0.012,8.638,★,
300692,中环环保,18.29,-4.757,24.867,0.052,36.988,,
300118,东方日升,0.173,-4.753,0.763,0.009,11.65,★,
300526,中潜股份,2.695,-4.752,6.313,0.02,15.868,,
600858,银座股份,2.967,-4.727,0.44,0.011,7.148,,
600894,广日股份,2.698,-4.722,0.327,0.015,8.76,★,
002065,东华软件,3.208,-4.7,1.96,0.022,8.332,★,
300488,恒锋工具,3.564,-4.699,1.07,0.017,30.772,★,
002909,集泰股份,11.243,-4.696,25.98,0.046,20.56,,
002307,北新路桥,0.408,-4.689,1.567,0.012,10.44,,
000885,同力水泥,1.426,-4.687,1.18,0.012,14.935,★,
000686,东北证券,2.194,-4.669,0.6,0.012,7.895,★,
300374,恒通科技,2.606,-4.665,3.24,0.019,13.73,,
000783,长江证券,1.258,-4.656,0.233,0.006,7.242,★,
000678,襄阳轴承,0.643,-4.653,0.483,0.005,6.2,★,
300057,万顺股份,0.483,-4.652,0.48,0.016,8.6,,
300172,中电环保,4.442,-4.647,1.193,0.009,7.185,,
