,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_15,COL_RECENT_LIMIT_COUNT_3,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
17,300120.SZ,300120,经纬辉开,元器件,16.78,6.0,1.0,39.76,"华夏基金-农业银行-华夏中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
中央汇金资产管理有限责任公司
中欧基金-农业银行-中欧中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划",11.0
18,605199.SH,605199,葫芦娃,中成药,35.36,6.0,0.0,14.18,,0.0
19,002108.SZ,002108,沧州明珠,塑料,6.7,6.0,3.0,95.0,"深圳福星资本管理有限公司-福星高照1号私募投资基金
中央汇金资产管理有限责任公司
云南国际信托有限公司-云南信托·大西部丝绸之路1号集合资金信托计划",3.0
20,002151.SZ,002151,北斗星通,通信设备,64.8,6.0,0.0,237.71,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金
全国社保基金一零二组合
中国建设银行股份有限公司-摩根士丹利华鑫多元收益债券型证券投资基金
国家集成电路产业投资基金股份有限公司",5.0
21,603069.SH,603069,海汽集团,公路,48.31,6.0,1.0,152.66,,0.0
22,002625.SZ,002625,光启技术,汽车配件,23.35,6.0,0.0,272.05,,0.0
23,000411.SZ,000411,英特集团,医药商业,21.92,6.0,1.0,45.44,"全国社保基金六零四组合
基本养老保险基金九零三组合",2.0
24,603167.SH,603167,渤海轮渡,水运,17.0,6.0,2.0,79.17,"招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF)
中国工商银行股份有限公司-兴业上证红利低波动交易型开放式指数证券投资基金",3.0
25,300318.SZ,300318,博晖创新,医疗保健,10.42,6.0,0.0,75.5,中央汇金资产管理有限责任公司,1.0
26,002651.SZ,002651,利君股份,专用机械,9.9,6.0,1.0,52.19,领航投资澳洲有限公司-领航新兴市场股指基金(交易所),1.0
27,002992.SZ,002992,宝明科技,元器件,39.88,6.0,0.0,13.76,,0.0
28,600139.SH,600139,西部资源,综合类,4.25,6.0,2.0,28.13,,0.0
29,300554.SZ,300554,三超新材,矿物制品,21.27,5.0,0.0,11.89,,0.0
30,600151.SH,600151,航天机电,汽车配件,8.5,5.0,1.0,121.91,"中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金",3.0
31,002009.SZ,002009,天奇股份,工程机械,12.82,5.0,1.0,47.5,"创金合信基金-包商银行-华润深国投信托-天奇持股计划1期集合资金信托计划
云南国际信托有限公司-云南信托-招信智赢19号集合资金信托计划",2.0
32,002082.SZ,002082,万邦德,铝,15.16,5.0,1.0,29.27,中央汇金资产管理有限责任公司,1.0
33,600351.SH,600351,亚宝药业,中成药,6.83,5.0,0.0,52.59,"中央汇金资产管理有限责任公司
山西省科技基金发展有限公司",2.0
34,600363.SH,600363,联创光电,元器件,24.5,5.0,1.0,108.65,,0.0
35,002417.SZ,002417,深南股份,软件服务,10.75,5.0,0.0,24.67,,0.0
36,002163.SZ,002163,海南发展,装修装饰,22.63,5.0,2.0,181.82,"中国对外经济贸易信托有限公司-鸿道3期
中航基金-浙商银行-中航基金同达1号资产管理计划
华润深国投信托有限公司-华润信托·鸿道聚利集合资金信托计划",3.0
37,600166.SH,600166,福田汽车,汽车整车,3.08,5.0,1.0,202.52,中央汇金资产管理有限责任公司,1.0
38,605399.SH,605399,晨光新材,化工原料,22.73,5.0,0.0,10.46,,0.0
39,000798.SZ,000798,中水渔业,渔业,9.65,5.0,1.0,30.82,,0.0
40,605318.SH,605318,法狮龙,装修装饰,22.43,5.0,0.0,7.24,,0.0
41,300853.SZ,300853,申昊科技,机械基件,70.18,5.0,0.0,14.32,,0.0
42,605158.SH,605158,华达新材,钢加工,13.93,4.0,0.0,13.71,,0.0
43,002662.SZ,002662,京威股份,汽车配件,5.16,4.0,2.0,77.4,,0.0
44,300729.SZ,300729,乐歌股份,家居用品,66.29,4.0,0.0,15.84,南京雷奥投资管理有限公司-雷奥2期证券投资基金,1.0
45,603035.SH,603035,常熟汽饰,汽车配件,15.88,4.0,1.0,49.56,深圳菁英时代资本管理有限公司-菁英时代常盈1号私募基金,1.0
46,300778.SZ,300778,新城市,建筑工程,55.99,4.0,0.0,25.81,,0.0
47,002919.SZ,002919,名臣健康,日用化工,32.63,4.0,0.0,13.8,,0.0
48,600435.SH,600435,北方导航,专用机械,10.49,4.0,0.0,156.23,"中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中兵投资-广发证券-17中兵EB担保及信托财产专户
中欧基金-农业银行-中欧中证金融资产管理计划
中国农业银行股份有限公司-华夏中证央企结构调整交易型开放式指数证券投资基金",6.0
49,002173.SZ,002173,创新医疗,医疗保健,7.19,4.0,0.0,26.67,,0.0
50,002288.SZ,002288,超华科技,元器件,9.46,4.0,2.0,75.71,天风天成资管-招商证券-天风天成科瑞集合资产管理计划,1.0
51,605366.SH,605366,宏柏新材,化工原料,17.08,4.0,1.0,14.18,,0.0
52,002827.SZ,002827,高争民爆,化工原料,20.9,4.0,0.0,57.68,全国社会保障基金理事会转持一户,1.0
53,600316.SH,600316,洪都航空,航空,38.11,4.0,0.0,273.29,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)",3.0
54,601882.SH,601882,海天精工,机床制造,15.64,4.0,1.0,81.64,,0.0
55,600295.SH,600295,鄂尔多斯,小金属,10.73,4.0,1.0,65.67,香港中央结算有限公司(陆股通),1.0
56,300312.SZ,300312,邦讯技术,通信设备,6.13,4.0,1.0,12.35,基本养老保险基金一三零一组合,1.0
57,300512.SZ,300512,中亚股份,专用机械,19.62,4.0,1.0,42.47,,0.0
58,002985.SZ,002985,北摩高科,航空,204.9,4.0,0.0,76.92,"中国工商银行股份有限公司-广发多策略灵活配置混合型证券投资基金
招商银行股份有限公司-兴全轻资产投资混合型证券投资基金(LOF)
中国农业银行股份有限公司-宝盈鸿利收益灵活配置混合型证券投资基金
中国工商银行-广发聚富开放式证券投资基金
泰康资产管理有限责任公司-积极配置投资产品
全国社保基金一零七组合
中国建设银行股份有限公司-易方达国防军工混合型证券投资基金",7.0
59,300378.SZ,300378,鼎捷软件,软件服务,34.76,4.0,0.0,92.03,,0.0
60,300368.SZ,300368,汇金股份,IT设备,11.9,4.0,1.0,56.83,中央汇金资产管理有限责任公司,1.0
61,600988.SH,600988,赤峰黄金,黄金,22.57,4.0,2.0,321.93,"中国银行股份有限公司-银华优质增长混合型证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-华夏经典配置混合型证券投资基金
长安国际信托股份有限公司-长安信托-定增长信汇智集合资金信托计划
华夏成长证券投资基金
中国国际金融香港资产管理有限公司-客户资金
中国建设银行股份有限公司-华宝行业精选混合型证券投资基金",7.0
62,002041.SZ,002041,登海种业,种植业,25.31,4.0,2.0,222.73,"华夏基金-农业银行-华夏中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
中央汇金资产管理有限责任公司
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划",6.0
63,601611.SH,601611,中国核建,建筑工程,9.36,4.0,1.0,245.7,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金
中国信达资产管理股份有限公司",3.0
64,000088.SZ,000088,盐田港,港口,9.07,4.0,0.0,176.16,"博时基金-农业银行-博时中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
中央汇金资产管理有限责任公司
中欧基金-农业银行-中欧中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划",9.0
65,300218.SZ,300218,安利股份,塑料,10.05,4.0,0.0,21.74,中央汇金资产管理有限责任公司,1.0
66,605100.SH,605100,华丰股份,机械基件,60.33,4.0,0.0,13.09,,0.0
67,603809.SH,603809,豪能股份,汽车配件,28.05,4.0,0.0,32.28,"工银瑞信基金管理有限公司
华宝信托有限责任公司",2.0
68,000505.SZ,000505,京粮控股,食品,12.56,4.0,3.0,51.01,"招商基金-国新投资有限公司-招商基金-国新1号单一资产管理计划
鑫牛润瀛(天津)股权投资基金管理有限公司-鑫牛润瀛(天津)股权投资基金合伙企业(有限合伙)",2.0
69,002400.SZ,002400,省广集团,广告包装,9.1,4.0,1.0,152.4,中国工商银行-华安中小盘成长混合型证券投资基金,1.0
70,605066.SH,605066,天正电气,电气设备,17.1,4.0,0.0,12.14,,0.0
71,600496.SH,600496,精工钢构,钢加工,7.1,3.0,1.0,107.24,"中国建设银行-上投摩根阿尔法股票型证券投资基金
全国社保基金六零三组合
中国银行股份有限公司-华泰紫金泰盈混合型证券投资基金
中央汇金资产管理有限责任公司
长安国际信托股份有限公司-银帆3期(长安投资78号)集合资金信托计划
交通银行-中海优质成长证券投资基金",6.0
72,002965.SZ,002965,祥鑫科技,汽车配件,41.3,3.0,0.0,15.56,"中国银行股份有限公司-景顺长城优选混合型证券投资基金
中国农业银行股份有限公司-景顺长城资源垄断混合型证券投资基金(LOF)
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金
中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金
北京银行股份有限公司-景顺长城景颐双利债券型证券投资基金
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金",6.0
73,300719.SZ,300719,安达维尔,航空,17.9,3.0,1.0,23.77,中国工商银行股份有限公司-南方大数据100指数证券投资基金,1.0
74,002699.SZ,002699,美盛文化,服饰,7.66,3.0,0.0,54.65,"浙商产融融乐资产管理(上海)有限公司
香港中央结算有限公司(陆股通)",2.0
75,300531.SZ,300531,优博讯,软件服务,25.43,3.0,1.0,71.2,,0.0
76,002866.SZ,002866,传艺科技,IT设备,21.4,3.0,0.0,27.97,"中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
中国农业银行股份有限公司-交银施罗德定期支付双息平衡混合型证券投资基金
中国农业银行股份有限公司-交银施罗德数据产业灵活配置混合型证券投资基金
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
中国建设银行股份有限公司-华夏盛世精选混合型证券投资基金",5.0
77,002835.SZ,002835,同为股份,元器件,18.24,3.0,0.0,21.39,"中国国际金融香港资产管理有限公司-客户资金
兴业证券股份有限公司-博道久航混合型证券投资基金
中国建设银行股份有限公司-博道伍佰智航股票型证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",4.0
78,002826.SZ,002826,易明医药,中成药,13.62,3.0,0.0,18.21,,0.0
79,300600.SZ,300600,瑞特股份,电气设备,18.08,3.0,0.0,37.2,"全国社保基金一零二组合
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
华泰证券股份有限公司-中庚价值领航混合型证券投资基金",4.0
80,600511.SH,600511,国药股份,医药商业,47.41,3.0,1.0,262.34,"全国社保基金一一五组合
香港中央结算有限公司(陆股通)
博时主题行业混合型证券投资基金(LOF)
全国社保基金四一三组合
中央汇金资产管理有限责任公司
广发稳健增长证券投资基金
全国社保基金一零一组合
全国社保基金一零三组合",8.0
81,002799.SZ,002799,环球印务,广告包装,19.83,3.0,0.0,35.69,,0.0
82,600391.SH,600391,航发科技,航空,29.63,3.0,0.0,97.82,"中国国际金融香港资产管理有限公司-客户资金
中国银行股份有限公司-国投瑞银国家安全灵活配置混合型证券投资基金
北京国际信托有限公司
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金",4.0
83,300579.SZ,300579,数字认证,软件服务,58.05,3.0,0.0,101.03,"广东天贝合资产管理有限公司-天贝合狼朗号私募证券投资基金
广东天贝合资产管理有限公司-天贝合拾贝2号私募证券投资基金",2.0
84,300350.SZ,300350,华鹏飞,仓储物流,5.94,3.0,2.0,18.29,"珠海安赐互联捌号股权投资基金企业(有限合伙)
珠海安赐互联柒号股权投资基金企业(有限合伙)",2.0
85,300776.SZ,300776,帝尔激光,专用机械,105.05,3.0,0.0,47.75,"中国银行股份有限公司-广发中证环保产业交易型开放式指数证券投资基金
中信信托有限责任公司-中信信托成泉汇涌八期金融投资集合资金信托计划
中国农业银行股份有限公司-新华优选分红混合型证券投资基金
中信信托有限责任公司-中信信托鑫涌成泉金融投资集合资金信托计划",4.0
86,002993.SZ,002993,奥海科技,元器件,46.84,3.0,3.0,21.17,,0.0
87,300323.SZ,300323,华灿光电,半导体,11.7,3.0,1.0,97.43,上海虎铂新能股权投资基金合伙企业(有限合伙),1.0
88,300366.SZ,300366,创意信息,软件服务,13.93,3.0,0.0,47.98,"四川省集成电路和信息安全产业投资基金有限公司
安信乾盛财富-宁波银行-安信乾盛兴源2号专项资产管理计划
贵州铁路发展基金管理有限公司-贵州铁路壹期伍号股权投资基金中心(有限合伙)",3.0
89,600095.SH,600095,哈高科,证券,18.3,3.0,2.0,66.11,,0.0
90,600118.SH,600118,中国卫星,航空,45.38,3.0,2.0,536.61,"中国建设银行股份有限公司-广发多元新兴股票型证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金",8.0
91,300370.SZ,300370,安控科技,电器仪表,3.25,3.0,0.0,23.48,,0.0
92,600158.SH,600158,中体产业,文教休闲,13.0,3.0,2.0,85.47,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",2.0
93,300222.SZ,300222,科大智能,电气设备,11.82,3.0,1.0,64.24,,0.0
94,002471.SZ,002471,中超控股,电气设备,2.94,3.0,2.0,37.18,深圳市鑫腾华资产管理有限公司,1.0
95,300189.SZ,300189,神农科技,种植业,6.03,3.0,1.0,58.07,湖南省财信产业基金管理有限公司,1.0
96,300157.SZ,300157,恒泰艾普,石油开采,4.79,3.0,1.0,33.87,,0.0
97,600187.SH,600187,国中水务,水务,2.96,3.0,0.0,48.96,"中央汇金资产管理有限责任公司
上海方圆达创投资合伙企业(有限合伙)-方圆-东方11号私募投资基金",2.0
98,600211.SH,600211,西藏药业,中成药,109.34,3.0,0.0,271.1,"中国银行股份有限公司-华夏鼎沛债券型证券投资基金
全国社保基金四零三组合",2.0
99,300139.SZ,300139,晓程科技,元器件,9.55,3.0,1.0,21.0,"中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金",3.0
100,600313.SH,600313,农发种业,种植业,6.42,3.0,2.0,65.45,现代种业发展基金有限公司,1.0
101,300823.SZ,300823,建科机械,专用机械,45.25,3.0,0.0,10.59,,0.0
102,300087.SZ,300087,荃银高科,种植业,22.35,3.0,0.0,88.05,"全国社保基金一一一组合
全国社保基金一一六组合
中国农业银行股份有限公司-大成景阳领先混合型证券投资基金",3.0
103,300799.SZ,300799,左江科技,软件服务,73.3,3.0,1.0,18.69,,0.0
104,600336.SH,600336,澳柯玛,家用电器,7.91,3.0,0.0,61.44,,0.0
105,300787.SZ,300787,海能实业,通信设备,54.07,3.0,3.0,26.94,,0.0
106,300856.SZ,300856,科思股份,化工原料,85.64,3.0,0.0,24.17,,0.0
107,300021.SZ,300021,大禹节水,农业综合,6.16,3.0,2.0,39.94,中信建投基金-广发银行-方信1号资产管理计划,1.0
108,300455.SZ,300455,康拓红外,运输设备,18.43,3.0,1.0,92.22,"中国建设银行股份有限公司-广发多元新兴股票型证券投资基金
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)",3.0
109,300464.SZ,300464,星徽精密,机械基件,23.49,3.0,1.0,60.56,"深圳宝丰股权投资基金管理有限公司-深圳宝丰一号股权投资基金合伙企业(有限合伙)
深圳狄道投资基金管理有限公司-狄道三号私募证券投资基金
深圳市前海九派明家移动互联网产业基金合伙企业(有限合伙)",3.0
110,300612.SZ,300612,宣亚国际,广告包装,37.48,3.0,0.0,37.33,,0.0
111,300613.SZ,300613,富瀚微,半导体,148.64,3.0,1.0,112.09,中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金,1.0
112,603408.SH,603408,建霖家居,家居用品,22.9,3.0,0.0,10.3,,0.0
113,002190.SZ,002190,成飞集成,汽车配件,34.36,3.0,1.0,118.61,,0.0
114,605088.SH,605088,冠盛股份,汽车配件,27.13,3.0,3.0,10.85,,0.0
115,603995.SH,603995,甬金股份,特种钢,33.11,3.0,0.0,19.09,,0.0
116,603976.SH,603976,正川股份,医疗保健,67.62,3.0,0.0,25.9,,0.0
117,002286.SZ,002286,保龄宝,食品,21.68,3.0,1.0,80.05,"中央汇金资产管理有限责任公司
宁波趵朴富通资产管理中心(有限合伙)
中国工商银行股份有限公司-南方大数据100指数证券投资基金",3.0
118,002285.SZ,002285,世联行,房产服务,4.54,3.0,0.0,91.46,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",3.0
119,603898.SH,603898,好莱客,家居用品,20.78,3.0,0.0,64.34,"中国建设银行股份有限公司-中欧养老产业混合型证券投资基金
香港中央结算有限公司(陆股通)
建投拓安(安徽)股权投资管理有限公司-中德制造业(安徽)投资基金(有限合伙)",3.0
120,000877.SZ,000877,天山股份,水泥,22.09,3.0,0.0,194.41,"中国工商银行股份有限公司—东方红启元三年持有期混合型证券投资基金
全国社保基金一一六组合
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
香港中央结算有限公司(陆股通)
寻常(上海)投资管理有限公司-汇玖3号私募证券投资基金
中国银行股份有限公司-东方红睿华沪港深灵活配置混合型证券投资基金(LOF)
中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国建设银行股份有限公司-华安核心优选混合型证券投资基金
中央汇金资产管理有限责任公司
招商银行股份有限公司-东方红恒阳五年定期开放混合型证券投资基金
中国工商银行股份有限公司-华安沪港深机会灵活配置混合型证券投资基金
全国社保基金四一二组合",13.0
121,002209.SZ,002209,达意隆,轻工机械,7.79,3.0,0.0,12.04,,0.0
122,000886.SZ,000886,海南高速,路桥,6.45,3.0,0.0,62.69,华润深国投信托有限公司-华润信托·昀沣9号集合资金信托计划,1.0
123,603105.SH,603105,芯能科技,电气设备,12.24,3.0,0.0,37.74,"中国工商银行股份有限公司-南方大数据100指数证券投资基金
嘉兴铭朗二号股权投资基金合伙企业(有限合伙)",2.0
124,603161.SH,603161,科华控股,汽车配件,18.35,3.0,2.0,12.73,"扬州尚颀股权投资基金中心(有限合伙)
上海尚颀股权投资基金一期合伙企业(有限合伙)
上海翎巧资产管理有限公司-速赢二号私募证券投资基金
上海翎巧资产管理有限公司-翎巧2号私募证券投资基金",4.0
125,000757.SZ,000757,浩物股份,汽车配件,4.88,3.0,0.0,22.04,"宁夏宁金基金管理有限公司-宁金丰和日利私募证券投资基金
北方国际信托股份有限公司-旭富证券投资单一资金信托计划
宁夏宁金基金管理有限公司-宁金丰和月满私募证券投资基金
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
北方国际信托股份有限公司-汇富证券投资单一资金信托计划
宁夏宁金基金管理有限公司-宁金华盈6号私募证券投资基金
北方国际信托股份有限公司-易富证券投资单一资金信托计划",7.0
126,002167.SZ,002167,东方锆业,小金属,6.97,3.0,1.0,39.58,,0.0
127,002165.SZ,002165,红宝丽,化工原料,6.47,3.0,0.0,38.44,"中央汇金资产管理有限责任公司
兴全睿众资产-招商银行-兴全睿众-兴全睿众定增9号特定多客户资产管理计划
博时基金管理有限公司-社保基金四一九组合",3.0
128,603212.SH,603212,赛伍技术,塑料,31.05,3.0,0.0,12.42,,0.0
129,000887.SZ,000887,中鼎股份,橡胶,12.0,3.0,1.0,146.17,"挪威中央银行-自有资金
香港中央结算有限公司(陆股通)
中融基金-北京银行-中融国际信托-中融-融琨89号单一资金信托
深圳平安大华汇通财富-包商银行-安徽高新致远智慧城市产业基金(有限合伙)
安徽省铁路发展基金股份有限公司
鹏华资产-平安银行-四川信托-四川信托-平安恒盈1号单一资金信托",6.0
130,603283.SH,603283,赛腾股份,专用机械,54.39,3.0,0.0,26.67,"交通银行-中海优质成长证券投资基金)
香港中央结算有限公司(陆股通)
中国建设银行-上投摩根成长先锋股票型证券投资基金
中国农业银行股份有限公司-新华优选成长混合型证券投资基金
中国工商银行-易方达价值成长混合型证券投资基金
中国银行-南方高增长股票型开放式证券投资基金
全国社保基金四零一组合
交通银行-中海优质成长证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",9.0
131,603319.SH,603319,湘油泵,汽车配件,35.05,3.0,2.0,36.77,"湖南省财信资产管理有限公司
湖南省资产管理有限公司",2.0
132,603856.SH,603856,东宏股份,塑料,19.71,3.0,3.0,18.02,,0.0
133,002096.SZ,002096,南岭民爆,化工原料,9.02,3.0,0.0,33.45,"华菱津杉(天津)产业投资基金合伙企业(有限合伙
中央汇金资产管理有限责任公司
华菱津杉(天津)产业投资基金合伙企业(有限合伙)",3.0
134,000908.SZ,000908,景峰医药,化学制药,5.78,3.0,0.0,41.44,"中国长城资产管理股份有限公司
华菱津杉(天津)产业投资管理有限公司-华菱津杉-融创未来资产管理计划
平江县国有资产管理局",3.0
135,002081.SZ,002081,金螳螂,装修装饰,11.95,3.0,0.0,311.31,"香港中央结算有限公司(陆股通)
大连通和投资有限公司-通和宏观对冲一期私募投资基金
大连通和投资有限公司-通和富享一期投资基金
中央汇金资产管理有限责任公司
大连通和投资有限公司-通和进取十二期私募投资基金",5.0
136,002315.SZ,002315,焦点科技,互联网,18.06,3.0,0.0,30.11,"中央汇金资产管理有限责任公司
中国工商银行股份有限公司-南方大数据100指数证券投资基金",2.0
137,002287.SZ,002287,奇正藏药,中成药,31.81,3.0,0.0,167.92,"中央汇金资产管理有限责任公司
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金",2.0
138,603733.SH,603733,仙鹤股份,造纸,23.5,3.0,0.0,31.89,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-国泰金泰平衡混合型证券投资基金
中国建设银行股份有限公司-长城量化小盘股票型证券投资基金
中信银行股份有限公司-建信中证500指数增强型证券投资基金",4.0
139,605222.SH,605222,起帆电缆,电气设备,26.32,3.0,0.0,13.16,,0.0
140,688189.SH,688189,南新制药,化学制药,65.5,3.0,0.0,20.99,,0.0
141,000591.SZ,000591,太阳能,新型电力,4.82,3.0,0.0,98.19,"申万宏源证券-四川三新创业投资有限责任公司-证券行业支持民企发展系列之申万宏源三新创投单一资产管理计划
长安基金-民生银行-长安悦享定增25号分级资产管理计划",2.0
142,002386.SZ,002386,天原集团,化工原料,6.65,3.0,1.0,51.91,"中央汇金资产管理有限责任公司
中国东方资产管理股份有限公司",2.0
143,002451.SZ,002451,摩恩电气,电气设备,10.7,3.0,2.0,45.29,上海丰煜投资有限公司-丰煜稳盈7号私募投资基金,1.0
144,688357.SH,688357,建龙微纳,化工原料,72.95,2.0,1.0,10.02,"银华基金-建设银行-中国人寿-中国人寿委托银华基金公司股票型组合
上海明汯投资管理有限公司-明汯朱庇特2号私募证券投资基金",2.0
145,603877.SH,603877,太平鸟,服饰,22.17,2.0,1.0,105.69,香港中央结算有限公司(陆股通),1.0
146,300715.SZ,300715,凯伦股份,其他建材,64.0,2.0,1.0,50.14,"中国银行股份有限公司-国泰融安多策略灵活配置混合型证券投资基金
交通银行股份有限公司-农银汇理行业成长混合型证券投资基金",2.0
147,300680.SZ,300680,隆盛科技,汽车配件,29.6,2.0,1.0,25.87,,0.0
148,603859.SH,603859,能科股份,软件服务,48.09,2.0,0.0,62.4,"全国社保基金六零三组合
全国社保基金一一八组合
国金证券-横琴人寿保险有限公司-国金证券-横琴人寿委托投资2号单一资产管理计划",3.0
149,300671.SZ,300671,富满电子,半导体,53.3,2.0,1.0,75.08,中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金,1.0
150,603838.SH,603838,四通股份,陶瓷,10.72,2.0,1.0,28.59,,0.0
151,688311.SH,688311,盟升电子,元器件,141.0,2.0,0.0,37.13,,0.0
