,ts_code,symbol,name,industry,COL_RECENT_LIMIT_COUNT
151,603161.SH,603161,科华控股,汽车配件,1.0
152,603179.SH,603179,新泉股份,汽车配件,1.0
153,603198.SH,603198,迎驾贡酒,白酒,1.0
154,603220.SH,603220,中贝通信,通信设备,1.0
155,603290.SH,603290,斯达半导,半导体,1.0
156,603319.SH,603319,湘油泵,汽车配件,1.0
157,603330.SH,603330,上海天洋,塑料,1.0
158,603518.SH,603518,锦泓集团,服饰,1.0
159,603527.SH,603527,众源新材,铜,1.0
160,603535.SH,603535,嘉诚国际,仓储物流,1.0
161,600081.SH,600081,东风科技,汽车配件,1.0
162,000048.SZ,000048,京基智农,饲料,1.0
163,600075.SH,600075,新疆天业,化工原料,1.0
164,300916.SZ,300916,C朗特,元器件,1.0
165,002258.SZ,002258,利尔化学,农药化肥,1.0
166,002272.SZ,002272,川润股份,机械基件,1.0
167,002287.SZ,002287,奇正藏药,中成药,1.0
168,002297.SZ,002297,博云新材,矿物制品,1.0
169,002331.SZ,002331,皖通科技,软件服务,1.0
170,002348.SZ,002348,高乐股份,文教休闲,1.0
171,002350.SZ,002350,北京科锐,电气设备,1.0
172,002363.SZ,002363,隆基机械,汽车配件,1.0
173,002385.SZ,002385,大北农,饲料,1.0
174,002404.SZ,002404,嘉欣丝绸,纺织,1.0
175,002407.SZ,002407,多氟多,化工原料,1.0
176,002429.SZ,002429,兆驰股份,家用电器,1.0
177,002451.SZ,002451,摩恩电气,电气设备,1.0
178,002453.SZ,002453,华软科技,软件服务,1.0
179,002466.SZ,002466,天齐锂业,小金属,1.0
180,002506.SZ,002506,协鑫集成,电气设备,1.0
181,002514.SZ,002514,宝馨科技,机械基件,1.0
182,002610.SZ,002610,爱康科技,电气设备,1.0
183,002612.SZ,002612,朗姿股份,服饰,1.0
184,002631.SZ,002631,德尔未来,家居用品,1.0
185,002674.SZ,002674,兴业科技,纺织,1.0
186,002696.SZ,002696,百洋股份,渔业,1.0
187,002724.SZ,002724,海洋王,半导体,1.0
188,002756.SZ,002756,永兴材料,特种钢,1.0
189,002805.SZ,002805,丰元股份,化工原料,1.0
190,002806.SZ,002806,华锋股份,元器件,1.0
191,002810.SZ,002810,山东赫达,化工原料,1.0
192,002824.SZ,002824,和胜股份,铝,1.0
193,002857.SZ,002857,三晖电气,电器仪表,1.0
194,002249.SZ,002249,大洋电机,电气设备,1.0
195,002235.SZ,002235,安妮股份,互联网,1.0
196,002232.SZ,002232,启明信息,软件服务,1.0
197,000691.SZ,000691,亚太实业,化工原料,1.0
198,000150.SZ,000150,宜华健康,医疗保健,1.0
199,000413.SZ,000413,东旭光电,元器件,1.0
200,000517.SZ,000517,荣安地产,区域地产,1.0
201,000526.SZ,000526,紫光学大,文教休闲,1.0
202,000540.SZ,000540,中天金融,多元金融,1.0
203,000558.SZ,000558,莱茵体育,文教休闲,1.0
204,000573.SZ,000573,粤宏远A,区域地产,1.0
205,000609.SZ,000609,中迪投资,区域地产,1.0
206,000615.SZ,000615,奥园美谷,化纤,1.0
207,000616.SZ,000616,海航投资,全国地产,1.0
208,000619.SZ,000619,海螺型材,其他建材,1.0
209,000638.SZ,000638,万方发展,软件服务,1.0
210,000655.SZ,000655,金岭矿业,普钢,1.0
211,000700.SZ,000700,模塑科技,汽车配件,1.0
212,002193.SZ,002193,如意集团,纺织,1.0
213,000711.SZ,000711,京蓝科技,软件服务,1.0
214,000751.SZ,000751,锌业股份,铅锌,1.0
215,000809.SZ,000809,铁岭新城,区域地产,1.0
216,000850.SZ,000850,华茂股份,纺织,1.0
217,000861.SZ,000861,海印股份,房产服务,1.0
218,000869.SZ,000869,张裕A,红黄酒,1.0
219,000923.SZ,000923,河钢资源,普钢,1.0
220,000936.SZ,000936,华西股份,化纤,1.0
221,000966.SZ,000966,长源电力,火力发电,1.0
222,002006.SZ,002006,精功科技,专用机械,1.0
223,002149.SZ,002149,西部材料,小金属,1.0
224,002172.SZ,002172,澳洋健康,化纤,1.0
225,002190.SZ,002190,成飞集成,汽车配件,1.0
226,002859.SZ,002859,洁美科技,元器件,1.0
227,002865.SZ,002865,钧达股份,汽车配件,1.0
228,002870.SZ,002870,香山股份,电器仪表,1.0
229,300741.SZ,300741,华宝股份,食品,1.0
230,300581.SZ,300581,晨曦航空,航空,1.0
231,300586.SZ,300586,美联新材,化工原料,1.0
232,300589.SZ,300589,江龙船艇,船舶,1.0
233,300593.SZ,300593,新雷能,电气设备,1.0
234,300604.SZ,300604,长川科技,专用机械,1.0
235,300650.SZ,300650,太龙照明,电气设备,1.0
236,300711.SZ,300711,广哈通信,通信设备,1.0
237,300713.SZ,300713,英可瑞,电气设备,1.0
238,300717.SZ,300717,华信新材,塑料,1.0
239,300720.SZ,300720,海川智能,电器仪表,1.0
240,300726.SZ,300726,宏达电子,元器件,1.0
241,300730.SZ,300730,科创信息,软件服务,1.0
242,300733.SZ,300733,西菱动力,汽车配件,1.0
243,000100.SZ,000100,TCL科技,元器件,1.0
244,300542.SZ,300542,新晨科技,软件服务,1.0
245,300769.SZ,300769,德方纳米,化工原料,1.0
246,300816.SZ,300816,艾可蓝,环境保护,1.0
247,300819.SZ,300819,聚杰微纤,化纤,1.0
248,300829.SZ,300829,金丹科技,食品,1.0
249,300852.SZ,300852,四会富仕,元器件,1.0
250,300858.SZ,300858,科拓生物,食品,1.0
251,300869.SZ,300869,康泰医学,医疗保健,1.0
252,300898.SZ,300898,熊猫乳品,乳制品,1.0
253,300910.SZ,300910,瑞丰新材,化工原料,1.0
254,300911.SZ,300911,C亿田,家用电器,1.0
255,300912.SZ,300912,N凯龙,环境保护,1.0
256,300913.SZ,300913,N兆龙,电气设备,1.0
257,300915.SZ,300915,C海融,食品,1.0
258,300549.SZ,300549,优德精密,专用机械,1.0
259,300492.SZ,300492,华图山鼎,建筑工程,1.0
260,002922.SZ,002922,伊戈尔,电气设备,1.0
261,300139.SZ,300139,晓程科技,元器件,1.0
262,002936.SZ,002936,郑州银行,银行,1.0
263,002938.SZ,002938,鹏鼎控股,元器件,1.0
264,002945.SZ,002945,华林证券,证券,1.0
265,002997.SZ,002997,瑞鹄模具,汽车配件,1.0
266,002998.SZ,002998,优彩资源,化纤,1.0
267,003002.SZ,003002,壶化股份,化工原料,1.0
268,003011.SZ,003011,海象新材,家居用品,1.0
269,003012.SZ,003012,东鹏控股,陶瓷,1.0
270,003015.SZ,003015,日久光电,元器件,1.0
271,003021.SZ,003021,兆威机电,电气设备,1.0
272,300008.SZ,300008,天海防务,船舶,1.0
273,300065.SZ,300065,海兰信,软件服务,1.0
274,300076.SZ,300076,GQY视讯,IT设备,1.0
275,300208.SZ,300208,青岛中程,电气设备,1.0
276,300469.SZ,300469,信息发展,软件服务,1.0
277,300219.SZ,300219,鸿利智汇,元器件,1.0
278,300220.SZ,300220,金运激光,元器件,1.0
279,300221.SZ,300221,银禧科技,塑料,1.0
280,300225.SZ,300225,金力泰,染料涂料,1.0
281,300241.SZ,300241,瑞丰光电,半导体,1.0
282,300283.SZ,300283,温州宏丰,电气设备,1.0
283,300318.SZ,300318,博晖创新,医疗保健,1.0
284,300356.SZ,300356,光一科技,电气设备,1.0
285,300390.SZ,300390,天华超净,元器件,1.0
286,300402.SZ,300402,宝色股份,专用机械,1.0
287,300444.SZ,300444,双杰电气,电气设备,1.0
288,300452.SZ,300452,山河药辅,化学制药,1.0
289,300460.SZ,300460,惠伦晶体,元器件,1.0
290,300742.SZ,300742,越博动力,汽车配件,1.0
