,ts_code,symbol,name,industry,COL_CONTINUOUS_LIMIT,COL_LASTPRICE,concept,circ_mv
21,600366.SH,600366,宁波韵升,电器仪表,2.0,10.31,"特斯拉, 回购, 稀土磁材, 苹果产业链, 创投, ",101.98亿
22,300510.SZ,300510,金冠股份,电气设备,2.0,11.8,"定增破发, 智能仪表, 锂电池, 新能源汽车, 高送转, 股权转让, 国资入股, 资产重组, 充电桩, ",44.72亿
23,000677.SZ,000677,恒天海龙,化纤,2.0,3.52,"轮胎, 石墨烯, 粘胶短纤, 强势人气股, 工业大麻, ",30.41亿
24,300560.SZ,300560,中富通,通信设备,2.0,22.85,"5G, 华为产业链, 军工, 军民融合, 数字中国, ",15.3亿
25,300555.SZ,300555,路通视信,通信设备,2.0,12.12,"物联网, 智慧城市, 智慧安防, 广电, ",10.58亿
26,300553.SZ,300553,集智股份,电器仪表,2.0,38.94,,6.52亿
27,300090.SZ,300090,盛运环保,环境保护,2.0,1.41,"固废处理, 环保, 低价股, 股权转让, 壳公司, ",16.1亿
28,002123.SZ,002123,梦网集团,互联网,2.0,12.66,"密集调研, 物联网, 直播/短视频, 云计算, 区块链, 国资入股, 独角兽, ",78.87亿
29,600095.SH,600095,哈高科,区域地产,1.0,5.87,"雄安-园林环保, 雄安新区, 壳公司, 人造肉, ",21.21亿
30,300778.SZ,300778,新城市,建筑施工,1.0,43.73,"次新股, 智慧停车, 装修装饰, ",8.75亿
31,300691.SZ,300691,联合光电,元器件,1.0,18.49,"华为产业链, 高送转, 智慧安防, ",17.99亿
32,600300.SH,600300,维维股份,软饮料,1.0,3.72,"回购, 饮料, 食品, 人造肉, ",62.2亿
33,300732.SZ,300732,设研院,建筑施工,1.0,21.42,"定增破发, 雄安新区, 资产重组, 雄安-设计, ",25.29亿
34,300748.SZ,300748,金力永磁,元器件,1.0,67.95,"稀土磁材, ",28.27亿
35,300668.SZ,300668,杰恩设计,装修装饰,1.0,19.81,"社保重仓, 雄安新区, 国资入股, 装修装饰, 雄安-设计, ",8.52亿
36,300659.SZ,300659,中孚信息,软件服务,1.0,39.05,"网络安全, 国产软件, 资产重组, ",25.38亿
37,600330.SH,600330,天通股份,元器件,1.0,8.84,"OLED, 特斯拉, 军工研究所, 业绩预增, 军工, 稀土磁材, 无线充电, 新能源汽车, 半导体, 充电桩, ",88.1亿
38,300775.SZ,300775,三角防务,航空,1.0,29.85,,14.79亿
39,300675.SZ,300675,建科院,建筑施工,1.0,19.91,"雄安新区, 雄安-设计, ",16.06亿
40,600604.SH,600604,市北高新,园区开发,1.0,14.23,"阿里巴巴概念股, 房地产, 上海国企改革, 住房租赁, 强势人气股, 创投, ",189.85亿
41,600425.SH,600425,青松建化,水泥,1.0,4.04,"一带一路, 业绩预增, 新疆, 水泥, 新疆国企改革, ",55.7亿
42,601519.SH,601519,大智慧,软件服务,1.0,6.57,"互联网金融, 国产软件, 彩票, 强势人气股, ",130.59亿
43,603383.SH,603383,顶点软件,软件服务,1.0,69.96,"数字中国, 互联网金融, 国产软件, 知识产权, 强势人气股, ",40.59亿
44,603189.SH,603189,网达软件,软件服务,1.0,16.67,"直播/短视频, 人工智能, 智慧城市, 国产软件, 国产操作系统, 独角兽, ",18.35亿
45,603186.SH,603186,华正新材,元器件,1.0,29.26,"5G, 锂电池, 新能源汽车, ",21.57亿
46,603183.SH,603183,建研院,建筑施工,1.0,11.56,,11.93亿
47,603032.SH,603032,德新交运,公路,1.0,27.47,"社保重仓, 业绩预增, 新疆, 资产重组, 强势人气股, ",21.54亿
48,603020.SH,603020,爱普股份,食品,1.0,8.61,"人造肉, ",27.55亿
49,603018.SH,603018,中设集团,建筑施工,1.0,13.55,"回购, 大基建, ",61.94亿
50,601969.SH,601969,海南矿业,普钢,1.0,5.72,"油服, 铁矿石, 海南自由贸易港, 自贸区, 自由贸易港, 海南, ",111.81亿
51,601881.SH,601881,中国银河,证券,1.0,10.56,"券商, ",129.73亿
52,601860.SH,601860,紫金银行,银行,1.0,6.8,"银行, 强势人气股, ",24.89亿
53,601608.SH,601608,中信重工,专用机械,1.0,4.07,"业绩预增, 工业自动化, 智能制造, 工业互联网, 机器人, 强势人气股, ",176.61亿
54,601515.SH,601515,东风股份,广告包装,1.0,8.09,"食品, 乳业（奶粉）, 包装印刷, 工业大麻, ",107.95亿
55,600463.SH,600463,空港股份,园区开发,1.0,9.12,"机场, 北京城市规划, 军工, 军民融合, 房地产, 雄安新区, 雄安-工程基建, 京津冀, 科创板概念股, ",27.36亿
56,601068.SH,601068,中铝国际,建筑施工,1.0,8.03,"央企改革, 大基建, PPP, ",23.76亿
57,601038.SH,601038,一拖股份,农用机械,1.0,6.06,"央企改革, 乡村振兴, 债转股-AMC, 农机, ",35.99亿
58,600980.SH,600980,北矿科技,元器件,1.0,20.08,"央企改革, 稀土磁材, ",30.56亿
59,600864.SH,600864,哈投股份,证券,1.0,6.99,"券商, 参股券商, 破净股, ",110.32亿
60,600844.SH,600844,丹化科技,化工原料,1.0,3.92,"有色-锌, 有色金属, 资产重组, ",
61,600819.SH,600819,耀皮玻璃,玻璃,1.0,5.13,"业绩预增, 上海国企改革, 玻璃, ",38.34亿
62,600751.SH,600751,海航科技,水运,1.0,3.15,"破净股, 京津冀, 云计算, 自贸区, 天津自贸区, 资产重组, 独角兽, ",81.06亿
63,600720.SH,600720,祁连山,水泥,1.0,8.83,"央企改革, 水泥, ",68.54亿
64,600703.SH,600703,三安光电,半导体,1.0,11.13,"5G, 光通信, 白马股, MSCI, 半导体, 3D感应, 国产芯片, LED, ",453.93亿
65,600532.SH,600532,宏达矿业,普钢,1.0,5.34,"铁矿石, 壳公司, ",27.56亿
66,600517.SH,600517,置信电气,电气设备,1.0,7.62,"特高压, 券商, 国家队重仓, 央企改革, 信托, 碳交易, ",94.83亿
67,300631.SZ,300631,久吾高科,环境保护,1.0,19.8,"高送转-预期, 社保重仓, 锂电池, 环保, 新能源汽车, 污水处理, 燃料乙醇, ",13.72亿
68,000505.SZ,000505,京粮控股,食品,1.0,7.5,"定增破发, 海南自由贸易港, 自贸区, 自由贸易港, 海南, 人造肉, ",30.46亿
69,300612.SZ,300612,宣亚国际,广告包装,1.0,20.9,"回购, 网络安全, 直播/短视频, 区块链, ",9.48亿
70,002189.SZ,002189,利达光电,元器件,1.0,22.01,"混改, 军工混改, 央企改革, 华为产业链, 军工研究所, 业绩预增, 军工, 智能制造, 3D感应, VR&AR, 机器视觉, 资产重组, 人脸识别, ",43.85亿
71,002702.SZ,002702,海欣食品,食品,1.0,5.3,"大消费, 食品, 壳公司, 人造肉, ",16.9亿
72,002670.SZ,002670,国盛金控,证券,1.0,11.03,"券商, 互联网金融, 区块链, ",179.01亿
73,002630.SZ,002630,华西能源,专用机械,1.0,3.05,"石墨烯, 资产重组, ",29.63亿
74,002600.SZ,002600,领益智造,元器件,1.0,6.52,"OLED, 华为产业链, 稀土磁材, 小米概念股, 苹果产业链, 强势人气股, ",112.42亿
75,002570.SZ,002570,贝因美,乳制品,1.0,6.5,"二胎, 回购, 食品, 乳业（奶粉）, 股权转让, ST摘帽, ",66.46亿
76,002548.SZ,002548,金新农,饲料,1.0,14.36,"回购, 饲料, 养猪, 股权转让, 动物保健, ",55.62亿
77,002517.SZ,002517,恺英网络,互联网,1.0,3.21,"回购, 直播/短视频, 区块链, 电竞, VR&AR, 游戏, 手游, 动漫, ",68.03亿
78,002310.SZ,002310,东方园林,建筑施工,1.0,5.8,"社保重仓, 旅游, 园林, 雄安-园林环保, 特色小镇, PPP, 环保, 雄安新区, 污水处理, 股权转让, 国资入股, ",94.45亿
79,002297.SZ,002297,博云新材,矿物制品,1.0,8.99,"碳纤维, 大飞机, 通用航空, 军工, 军民融合, 股权转让, 高校系, ",42.26亿
80,002247.SZ,002247,聚力文化,互联网,1.0,2.92,"低价股, 游戏, 手游, 创投, ",15.89亿
81,002166.SZ,002166,莱茵生物,中成药,1.0,8.43,"广西, 工业大麻, ",47.65亿
82,300604.SZ,300604,长川科技,专用机械,1.0,32.21,"高送转, 半导体, 资产重组, ",21.48亿
83,002130.SZ,002130,沃尔核材,电气设备,1.0,5.39,"一带一路, 特斯拉, 核电, 风电, 互联网金融, ",53.58亿
84,002090.SZ,002090,金智科技,软件服务,1.0,10.25,"社保重仓, 信托, 储能, 智能制造, 高送转, 智慧城市, 独角兽, 机器人, ",39.85亿
85,002058.SZ,002058,威尔泰,电器仪表,1.0,14.08,"智能仪表, 壳公司, ",20.2亿
86,002002.SZ,002002,鸿达兴业,化工原料,1.0,5.26,"PVC, 供应链金融, 定增破发, 稀土磁材, 土地流转, 燃料电池, ",134.11亿
87,000877.SZ,000877,天山股份,水泥,1.0,10.98,"一带一路, 央企改革, 业绩预增, 新疆, 水泥, 新疆国企改革, ",96.63亿
88,000831.SZ,000831,五矿稀土,小金属,1.0,16.87,"央企改革, 业绩预增, 稀土磁材, ",165.48亿
89,000812.SZ,000812,陕西金叶,广告包装,1.0,4.03,"教育, 信托, 包装印刷, ",27.01亿
90,000795.SZ,000795,英洛华,矿物制品,1.0,8.8,"业绩预增, 稀土磁材, 智能制造, 机器人, ",78.0亿
91,000789.SZ,000789,万年青,水泥,1.0,9.89,"业绩预增, 水泥, 创投, ",78.86亿
92,000655.SZ,000655,金岭矿业,普钢,1.0,5.51,"山东国企改革, 铁矿石, 股权转让, ST摘帽, ",32.8亿
93,002771.SZ,002771,真视通,软件服务,1.0,11.18,"军工, 军民融合, 云计算, 独角兽, ",14.36亿
94,002783.SZ,002783,凯龙股份,化工原料,1.0,12.75,"军工, 军民融合, 化肥, 燃料电池, 股权转让, 民爆, ",35.01亿
95,002882.SZ,002882,金龙羽,电气设备,1.0,13.86,"业绩预增, 新能源汽车, 充电桩, ",11.5亿
96,002902.SZ,002902,铭普光磁,元器件,1.0,41.72,"5G, 光通信, 华为产业链, 高送转, ",30.15亿
97,300579.SZ,300579,数字认证,软件服务,1.0,24.0,"雄安-智慧城市, 网络安全, 高送转-填权, 雄安新区, 区块链, 国产软件, 彩票, 知识产权, ",15.86亿
98,300563.SZ,300563,神宇股份,通信设备,1.0,35.33,"5G, ",11.33亿
99,300518.SZ,300518,盛讯达,软件服务,1.0,24.0,"高质押率, 游戏, 手游, ",11.23亿
100,000609.SZ,000609,中迪投资,区域地产,1.0,5.4,"房地产, 互联网金融, 壳公司, ",15.77亿
101,300407.SZ,300407,凯发电气,电气设备,1.0,8.09,"雄安新区, 雄安-工程基建, 京津冀, 股权转让, 高铁轨交, ",13.9亿
102,300404.SZ,300404,博济医药,医疗保健,1.0,21.87,"医药, 创新药, ",24.18亿
103,300399.SZ,300399,京天利,互联网,1.0,16.15,"互联网金融, 国产软件, ",21.65亿
104,300397.SZ,300397,天和防务,通信设备,1.0,19.99,"5G, 军工, 军民融合, 太赫兹, 智慧安防, ",30.86亿
105,300384.SZ,300384,三联虹普,纺织机械,1.0,15.97,"锦纶（尼龙）, 工业自动化, 智能制造, 互联网金融, 大数据, ",29.04亿
106,300379.SZ,300379,东方通,软件服务,1.0,20.82,"5G, 华为产业链, 回购, 网络安全, 大数据, 云计算, 人工智能, 区块链, 国产软件, ",41.54亿
107,300333.SZ,300333,兆日科技,元器件,1.0,11.85,"网络安全, 国产芯片, ",39.21亿
108,300332.SZ,300332,天壕环境,环境保护,1.0,4.48,"天然气, 互联网金融, 京津冀, 独角兽, 科创板概念股, 创投, ",31.88亿
109,300284.SZ,300284,苏交科,建筑施工,1.0,9.54,"大基建, 定增破发, 地下管廊, 海绵城市, PPP, 雄安新区, 雄安-设计, ",62.3亿
110,300239.SZ,300239,东宝生物,生物制药,1.0,4.47,"内蒙古, 中科院系, 保健品, 食品, 人造肉, ",19.89亿
111,300176.SZ,300176,派生科技,汽车配件,1.0,12.14,"特斯拉, 供应链金融, 汽车零部件, 宁德时代概念股, 互联网金融, 举牌股, 高送转, 股权转让, ",45.21亿
112,300103.SZ,300103,达刚路机,工程机械,1.0,10.53,"一带一路, 固废处理, 机械, 环保, ",25.81亿
113,300095.SZ,300095,华伍股份,机械基件,1.0,6.14,"大飞机, 风电, 军工, 军民融合, 股权转让, 高铁轨交, 国资入股, 壳公司, ",16.91亿
114,300033.SZ,300033,同花顺,软件服务,1.0,88.09,"MSCI, 创业板人气股, 互联网金融, 大数据, 人工智能, 国产软件, 彩票, ",232.82亿
115,002949.SZ,002949,华阳国际,建筑施工,1.0,21.78,"次新股, 装配式建筑, 装修装饰, ",10.68亿
116,002945.SZ,002945,华林证券,证券,1.0,15.14,"券商, ",40.88亿
117,002937.SZ,002937,兴瑞科技,元器件,1.0,18.1,"高送转-预期, 业绩预增, 汽车零部件, 高送转-填权, 智能制造, VR&AR, ",13.32亿
118,300500.SZ,300500,启迪设计,建筑施工,1.0,16.87,"装配式建筑, 特色小镇, 定增破发, 雄安新区, 高校系, 雄安-设计, ",25.94亿
