,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK,COL_DAILY_BREAK_OFFSET1,COL_FLOAT_HOLDERS
56,601636.SH,601636,旗滨集团,玻璃,5.92,True,True,"香港中央结算有限公司(陆股通)
全国社保基金四一八组合
中信证券股份有限公司-社保基金1106组合
中信证券-中信银行-中信证券卓越成长股票集合资产管理计划
全国社保基金一一四组合
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
基本养老保险基金三一零组合
中信证券-中信银行-中信证券卓越成长股票集合资产管理计划"
57,000088.SZ,000088,盐田港,港口,5.92,True,True,"中央汇金资产管理有限责任公司
嘉实基金-农业银行-嘉实中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划"
58,600649.SH,600649,城投控股,区域地产,5.94,True,True,"弘毅(上海)股权投资基金中心(有限合伙)
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金"
59,002487.SZ,002487,大金重工,钢加工,5.96,True,False,"中国建设银行股份有限公司-长城量化小盘股票型证券投资基金
全国社保基金一一八组合
中国农业银行股份有限公司-工银瑞信战略转型主题股票型证券投资基金"
60,300061.SZ,300061,旗天科技,多元金融,6.03,True,False,"博时资本-宁波银行-博时资本康耐特2号专项资产管理计划
博时资本-宁波银行-博时资本康耐特1号专项资产管理计划"
61,600638.SH,600638,新黄浦,区域地产,6.1,True,False,"上海盛誉莲花股权投资基金合伙企业(有限合伙)
西藏信托有限公司-安坤5号集合资金信托计划
西藏信托有限公司-安坤8号集合资金信托计划
西藏信托有限公司-丹泽1号集合资金信托计划
北京禾晟源投资管理有限公司-禾晟源稳进二期私募证券投资基金
深圳市千榕资产管理有限公司-千榕稳健1号私募证券投资基金
北京禾晟源投资管理有限公司-禾晟源稳进三期私募证券投资基金"
62,600353.SH,600353,旭光电子,元器件,6.18,True,True,
63,600606.SH,600606,绿地控股,全国地产,6.18,True,False,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
全国社保基金四一二组合"
64,000100.SZ,000100,TCL科技,元器件,6.2,True,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划"
65,300261.SZ,300261,雅本化学,农药化肥,6.2,True,True,"金元顺安基金-中信银行-中诚信托-2017年中信银行组合投资单一资金信托
金鹰基金-中信银行-华宝信托-华宝-中信1号单一资金信托
华商基金-浙商银行-上海爱建信托-爱建信托欣欣14号定向增发事务管理类单一资金信托
中央汇金资产管理有限责任公司
金元顺安基金-中信银行-中诚信托-2017年中信银行组合投资单一资金信托
金鹰基金-中信银行-华宝信托-华宝-中信1号单一资金信托
华商基金-浙商银行-上海爱建信托-爱建信托欣欣14号定向增发事务管理类单一资金信托
中央汇金资产管理有限责任公司"
66,300208.SZ,300208,青岛中程,电气设备,6.28,True,True,"宁波梅山保税港区荟金投资管理有限公司-荟金2号私募证券投资基金
宁波梅山保税港区荟金投资管理有限公司-荟金1号私募证券投资基金"
67,002585.SZ,002585,双星新材,塑料,6.29,True,False,"皓熙股权投资管理(上海)有限公司-南京高科皓熙定增私募证券投资基金
中央汇金资产管理有限责任公司
鹏华基金-招商银行-中山证券有限责任公司"
68,601369.SH,601369,陕鼓动力,机械基件,6.29,True,False,中央汇金资产管理有限责任公司
69,002640.SZ,002640,跨境通,互联网,6.49,True,False,"珠海横琴安赐文化互联叁号股权投资基金企业(有限合伙)
广州开发区新兴产业投资基金管理有限公司
上海中平国瑀资产管理有限公司-上海中平国璟并购股权投资基金合伙企业(有限合伙)"
70,600552.SH,600552,凯盛科技,玻璃,6.5,True,True,
71,600199.SH,600199,金种子酒,白酒,6.52,True,True,"中央汇金资产管理有限责任公司
中国银行股份有限公司-招商中证白酒指数分级证券投资基金"
72,002443.SZ,002443,金洲管道,钢加工,6.81,True,True,"交通银行股份有限公司-长信量化先锋混合型证券投资基金
博时基金-北京诚通金控投资有限公司-博时基金-诚通金控1号单一资产管理计划"
73,000006.SZ,000006,深振业A,区域地产,6.81,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
74,601377.SH,601377,兴业证券,证券,6.85,True,False,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
75,000426.SZ,000426,兴业矿业,铅锌,6.88,True,True,"北信瑞丰基金-民生银行-四川信托-辰星2号证券投资集合资金信托计划
上海中汇金锐投资管理有限公司-中汇金锐定增2期私募投资基金"
76,002539.SZ,002539,云图控股,农药化肥,6.9,True,False,"全国社保基金六零四组合
全国社保基金四零一组合"
77,600594.SH,600594,益佰制药,中成药,6.95,True,True,"中央汇金资产管理有限责任公司
金元顺安基金-海通证券-渤海国际信托-渤海信托·恒利丰123号·益佰艾康一号集合资金信托计划"
78,600830.SH,600830,香溢融通,多元金融,6.96,True,False,
79,603980.SH,603980,吉华集团,染料涂料,6.97,True,False,
80,600609.SH,600609,金杯汽车,汽车配件,7.0,True,False,北京桑海汇通资产管理中心(有限合伙)
81,603085.SH,603085,天成自控,汽车配件,7.05,True,True,
82,600325.SH,600325,华发股份,区域地产,7.06,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
83,300289.SZ,300289,利德曼,生物制药,7.06,True,True,"成都力鼎银科股权投资基金中心(有限合伙)
上海赛领并购投资基金合伙企业(有限合伙)
湖南蠡源晟投资管理有限公司-蠡源晟价值平衡二号私募基金"
84,002666.SZ,002666,德联集团,化工原料,7.08,True,True,"交通银行股份有限公司-浦银安盛增长动力灵活配置混合型证券投资基金
中国工商银行-浦银安盛价值成长混合型证券投资基金"
85,603030.SH,603030,全筑股份,装修装饰,7.12,True,True,招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
86,300345.SZ,300345,红宇新材,钢加工,7.13,True,True,珠海回声资产管理有限公司-回声1号私募基金
87,300173.SZ,300173,智慧松德,轻工机械,7.16,True,True,"中央汇金资产管理有限责任公司
上海汐泰投资管理有限公司-小棉袄私募证券投资基金"
88,300539.SZ,300539,横河模具,塑料,7.21,True,True,
89,300315.SZ,300315,掌趣科技,互联网,7.33,True,True,"中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国工商银行股份有限公司-银华中小盘精选混合型证券投资基金
中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金
全国社保基金一一八组合
香港中央结算有限公司(陆股通)
基本养老保险基金一二零六组合
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国工商银行股份有限公司-银华中小盘精选混合型证券投资基金
中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金
全国社保基金一一八组合
香港中央结算有限公司(陆股通)
基本养老保险基金一二零六组合
中国工商银行股份有限公司-银华中小盘精选混合型证券投资基金
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
香港中央结算有限公司(陆股通)
基本养老保险基金一二零六组合
中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金
中国建设银行股份有限公司-前海开源再融资主题精选股票型证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金"
90,000920.SZ,000920,南方汇通,环境保护,7.41,True,True,
91,300281.SZ,300281,金明精机,专用机械,7.71,True,True,"上海方圆达创投资合伙企业(有限合伙)-方圆-东方22号私募投资基金
华泰柏瑞基金-民生银行-华泰柏瑞价值精选集合资产管理计划"
92,600898.SH,600898,*ST美讯,通信设备,7.74,True,True,
93,603021.SH,603021,山东华鹏,玻璃,7.77,True,True,"芜湖瑞尚股权投资基金(有限合伙)
上海财通-中信证券-财通资产-磁峰·富盈定增1号特定多个客户专项资产管理计划
长安国际信托股份有限公司-长安信托·长安投资541号单一资金信托
上海小村资产管理有限公司-小村产业升级私募投资8号基金"
94,000762.SZ,000762,西藏矿业,小金属,7.77,True,False,中央汇金资产管理有限责任公司
95,000058.SZ,000058,深赛格,元器件,7.86,True,False,
96,601577.SH,601577,长沙银行,银行,7.94,True,False,湖南发展资产管理集团有限公司
97,002532.SZ,002532,新界泵业,农用机械,7.95,True,True,
98,000045.SZ,000045,深纺织A,元器件,7.97,True,True,
99,600838.SH,600838,上海九百,百货,7.99,True,False,重庆国际信托股份有限公司-兴国1号集合资金信托计划
100,002388.SZ,002388,新亚制程,元器件,8.01,True,True,
101,002112.SZ,002112,三变科技,电气设备,8.17,True,True,中央汇金资产管理有限责任公司
102,300121.SZ,300121,阳谷华泰,化工原料,8.22,True,True,"济南纾困盛鲁股权投资基金合伙企业(有限合伙)
全国社保基金一零二组合"
103,300175.SZ,300175,朗源股份,食品,8.25,True,True,中央汇金资产管理有限责任公司
104,000851.SZ,000851,高鸿股份,软件服务,8.27,True,False,"中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中国农业银行股份有限公司-银华中证5G通信主题交易型开放式指数证券投资基金"
105,600723.SH,600723,首商股份,百货,8.38,True,False,"基本养老保险基金八零五组合
中国工商银行股份有限公司-广发睿阳三年定期开放混合型证券投资基金
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
中央汇金资产管理有限责任公司"
106,000728.SZ,000728,国元证券,证券,8.4,True,True,"安徽国元信托有限责任公司
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)"
107,002292.SZ,002292,奥飞娱乐,影视音像,8.42,True,True,"中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
全国社保基金一零六组合
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国建设银行股份有限公司-嘉实泰和混合型证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金"
108,000009.SZ,000009,中国宝安,综合类,8.51,True,True,"全国社保基金五零三组合
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
全国社保基金一一八组合
中国建设银行股份有限公司-华夏能源革新股票型证券投资基金"
109,600119.SH,600119,ST长投,仓储物流,8.57,True,True,
110,600596.SH,600596,新安股份,化工原料,8.6,True,True,"中央汇金资产管理有限责任公司
上海迎水投资管理有限公司-迎水钱塘1号私募证券投资基金
上海迎水投资管理有限公司-迎水钱塘2号私募证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
上海迎水投资管理有限公司-迎水钱塘2号私募证券投资基金
香港中央结算有限公司(陆股通)
上海迎水投资管理有限公司-迎水钱塘1号私募证券投资基金"
111,603838.SH,603838,四通股份,陶瓷,8.76,True,True,
112,002282.SZ,002282,博深股份,轻工机械,8.8,True,True,
113,603818.SH,603818,曲美家居,家居用品,8.87,True,False,民生证券-招商银行-民生证券曲美家居1号集合资产管理计划
114,600116.SH,600116,三峡水利,水力发电,8.89,True,False,"基本养老保险基金一零零三组合
全国社保基金一零七组合"
115,000961.SZ,000961,中南建设,建筑工程,8.9,True,True,"香港中央结算有限公司(陆股通)
全国社保基金一零七组合
中国银行-华夏回报证券投资基金
全国社保基金一一六组合
全国社保基金一一七组合
全国社保基金一一四组合
中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金
招商银行股份有限公司-东方红睿泽三年定期开放灵活配置混合型证券投资基金
全国社保基金四零三组合"
116,300243.SZ,300243,瑞丰高材,化工原料,9.1,True,True,中央汇金资产管理有限责任公司
117,002636.SZ,002636,金安国纪,元器件,9.11,True,True,香港中央结算有限公司(陆股通)
118,300412.SZ,300412,迦南科技,医疗保健,9.22,True,True,"北信瑞丰基金-平安银行-北信瑞丰基金浙商汇融5号资产管理计划
中央汇金资产管理有限责任公司"
119,002753.SZ,002753,永东股份,化工原料,9.3,True,False,
120,603106.SH,603106,恒银金融,IT设备,9.33,True,False,
121,002171.SZ,002171,楚江新材,铜,9.34,True,True,"皓熙股权投资管理(上海)有限公司-南京高科皓熙定增私募证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
全国社保基金一零五组合
华泰证券股份有限公司-中庚价值领航混合型证券投资基金"
122,600285.SH,600285,羚锐制药,中成药,9.35,True,False,"香港中央结算有限公司(陆股通)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国建设银行股份有限公司-华夏医疗健康混合型发起式证券投资基金
中国工商银行股份有限公司-诺安先锋混合型证券投资基金
方正证券-宁波银行-民族-羚锐小羚羊资产管理计划"
123,600604.SH,600604,市北高新,园区开发,9.41,True,True,中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
124,603058.SH,603058,永吉股份,广告包装,9.44,True,True,
125,002078.SZ,002078,太阳纸业,造纸,9.52,True,True,"中信证券-中信银行-中信证券卓越成长股票集合资产管理计划
香港中央结算有限公司(陆股通)
全国社保基金四一八组合
齐鲁证券资管-民生银行-齐鲁民生2号集合资产管理计划
中国农业银行股份有限公司-中邮核心成长混合型证券投资基金
博时基金管理有限公司-社保基金16011组合
全国社保基金一一八组合
中信证券-中信银行-中信证券卓越成长股票集合资产管理计划
全国社保基金一零八组合
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)"
126,600223.SH,600223,鲁商发展,区域地产,9.6,True,True,
127,600761.SH,600761,安徽合力,工程机械,9.64,True,True,"全国社保基金一一三组合
首域投资管理(英国)有限公司-首域中国A股基金
上海宽远资产管理有限公司-宽远价值进取证券投资基金
中欧基金-农业银行-中欧中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
中央汇金资产管理有限责任公司"
128,300360.SZ,300360,炬华科技,电器仪表,9.72,True,False,"创金合信基金-浦发银行-粤财信托-粤财信托-菁英158期单一资金信托计划
建信基金-杭州银行-华润深国投信托-华润信托·增利51号单一资金信托
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金"
129,600064.SH,600064,南京高科,园区开发,9.72,True,True,"中央汇金资产管理有限责任公司
博时基金-农业银行-博时中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
130,300095.SZ,300095,华伍股份,机械基件,9.8,True,True,华宝信托有限责任公司-大地32号单一资金信托
131,600822.SH,600822,上海物贸,商贸代理,9.92,True,True,中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
132,600624.SH,600624,复旦复华,化学制药,9.99,True,True,
133,600338.SH,600338,西藏珠峰,铅锌,10.0,True,True,"西藏信托有限公司-西藏信托-鼎证48号集合资金信托计划
香港中央结算有限公司(陆股通)"
134,002461.SZ,002461,珠江啤酒,啤酒,10.02,True,False,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金一一四组合
中国工商银行股份有限公司-富国高新技术产业混合型证券投资基金
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金"
135,000989.SZ,000989,九芝堂,中成药,10.08,True,False,"绵阳科技城产业投资基金(有限合伙)
鹏华资产管理-浦发银行-鹏华资产金润18号资产管理计划
香港中央结算有限公司(陆股通)
鹏华资产-浦发银行-鹏华资产金润28号资产管理计划
鹏华资产-浦发银行-鹏华资产金润25号资产管理计划
鹏华资产-浦发银行-鹏华资产金润21号资产管理计划"
136,000931.SZ,000931,中关村,生物制药,10.14,True,True,"北京天鑫财富投资管理有限公司-天鑫医药价值成长1号私募证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)"
137,600966.SH,600966,博汇纸业,造纸,10.15,True,True,"中国建设银行股份有限公司-鹏华价值优势混合型证券投资基金(LOF)
上海彤源投资发展有限公司-彤源同祥私募证券投资基金
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
平安资产-工商银行-平安资产如意28号保险资产管理产品
建信基金-建设银行-中国人寿-中国人寿委托建信基金股票型组合
招商银行股份有限公司-汇添富中盘积极成长混合型证券投资基金"
138,600765.SH,600765,中航重机,机械基件,10.22,True,True,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
中国华融资产管理股份有限公司
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
基本养老保险基金一二零四组合"
139,300245.SZ,300245,天玑科技,软件服务,10.28,True,False,新华基金-浦发银行-粤财信托-粤财信托·弘盛6号单一资金信托计划
140,300509.SZ,300509,新美星,专用机械,10.43,True,True,深圳赞道资本管理有限公司-赞道杰出成长6号私募证券投资基金
141,300736.SZ,300736,百邦科技,通信设备,10.45,True,False,
142,300227.SZ,300227,光韵达,元器件,10.49,True,True,"交通银行股份有限公司-博时新兴成长混合型证券投资基金
交通银行股份有限公司-工银瑞信互联网加股票型证券投资基金"
143,300358.SZ,300358,楚天科技,医疗保健,10.54,True,True,"湖南省资产管理有限公司
中投天琪期货-浙商金汇信托股份有限公司-浙金·浦发-津杉-国泰定增1号集合资金信托计划
中央汇金资产管理有限责任公司
西藏德传投资管理有限公司-德传附子证券投资基金
鹏华资产-兴业银行-鹏华资产德传医疗资产管理计划"
144,300330.SZ,300330,华虹计通,软件服务,10.56,True,False,
145,603819.SH,603819,神力股份,电气设备,10.6,True,True,
146,002674.SZ,002674,兴业科技,纺织,10.61,True,True,"深圳市方德智联投资管理有限公司-方德-香山10号证券投资基金
深圳市上元资本管理有限公司-上元5号私募基金"
147,300441.SZ,300441,鲍斯股份,机床制造,10.77,True,False,"上海大藏资产管理有限公司-大藏宏达私募证券投资基金
深圳前海粤资基金管理有限公司-粤资价值成长7号证券投资私募基金
聚惠(深圳)基金管理有限公司-聚惠7号私募基金
深圳前海粤资基金管理有限公司-粤资价值成长壹号证券投资私募基金"
148,600732.SH,600732,爱旭股份,电气设备,10.79,True,True,博时新兴成长混合型证券投资基金
149,000014.SZ,000014,沙河股份,全国地产,10.82,True,False,
150,300515.SZ,300515,三德科技,电器仪表,10.87,True,False,
151,002524.SZ,002524,光正集团,医疗保健,10.87,True,True,稷定资产管理(嘉兴)有限公司-稷定健康私募证券投资基金
152,002646.SZ,002646,青青稞酒,白酒,10.93,True,True,"中央汇金资产管理有限责任公司
南方基金-农业银行-南方中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
中国银行股份有限公司-招商中证白酒指数分级证券投资基金"
153,603298.SH,603298,杭叉集团,专用机械,11.02,True,True,"全国社保基金一零二组合
全国社保基金四一三组合
香港中央结算有限公司(陆股通)"
