,ts_code,symbol,name,industry,COL_CONTINUOUS_LIMIT,COL_LASTPRICE,concept,circ_mv
40,600533.SH,600533,栖霞建设,区域地产,1.0,3.98,"业绩预增, 破净股, 雄安-金融, 房地产, 锂电池, 雄安新区, 互联网金融, 新能源汽车, 独角兽, ",41.79亿
41,600525.SH,600525,长园集团,电气设备,1.0,5.74,"特高压, 特斯拉, 粤港澳大湾区, 新能源汽车, 充电桩, ",74.95亿
42,002828.SZ,002828,贝肯能源,石油开采,1.0,12.95,"油服, 油气改革, 可燃冰, 页岩气, 天然气, 新疆, ",12.81亿
43,002842.SZ,002842,翔鹭钨业,小金属,1.0,23.03,"社保重仓, 有色金属, 业绩预增, 有色-钨, 高送转, ",16.54亿
44,600313.SH,600313,农发种业,种植业,1.0,4.47,"央企改革, 转基因, 乡村振兴, 农垦, 土地流转, 农业种植, ",45.57亿
45,002049.SZ,002049,紫光国微,元器件,1.0,45.11,"物联网, 移动支付, 半导体, 高校系, 国产芯片, ",
46,002930.SZ,002930,宏川智慧,仓储物流,1.0,18.18,"业绩预增, 粤港澳大湾区, 快递物流, 强势人气股, ",25.04亿
47,000852.SZ,000852,石化机械,化工机械,1.0,9.06,"油服, 海工装备, 油气改革, 可燃冰, 央企改革, 页岩气, 天然气, 雄安-公共服务, 雄安新区, 地热, ",54.19亿
48,300054.SZ,300054,鼎龙股份,化工原料,1.0,9.55,"回购, 半导体, 国产芯片, ",65.76亿
49,300667.SZ,300667,必创科技,电器仪表,1.0,31.31,"军工, 军民融合, 物联网, 强势人气股, ",15.59亿
50,300644.SZ,300644,南京聚隆,塑料,1.0,30.15,"高送转-预期, 高铁轨交, ",10.11亿
51,300526.SZ,300526,中潜股份,专用机械,1.0,14.58,"纺织服装, 智能制造, 机器人, 体育产业, ",8.76亿
52,000586.SZ,000586,汇源通信,通信设备,1.0,13.26,"5G, 光通信, 举牌股, 智慧安防, 壳公司, ",25.65亿
