,ts_code,symbol,name,industry,COL_HISTORY_BREAK,COL_LAST_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
28,002440.SZ,002440,闰土股份,染料涂料,True,6.8871,110.56,"嘉实基金-农业银行-嘉实中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
挪威中央银行-自有资金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",5.0
29,300211.SZ,300211,亿通科技,通信设备,True,6.7086,30.23,中央汇金资产管理有限责任公司,1.0
30,300122.SZ,300122,智飞生物,生物制药,True,6.5664,1914.18,"香港中央结算有限公司(陆股通)
尚信健投资产管理(上海)有限责任公司-尚投道私募证券投资基金
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
云南国际信托有限公司-云南信托-智飞生物2019第二期员工持股集合资金信托计划
中国银行股份有限公司-招商国证生物医药指数分级证券投资基金
尚信健投资产管理(上海)有限责任公司-尚信健投-恒兴私募证券投资基金",6.0
31,601899.SH,601899,紫金矿业,黄金,True,6.5256,2372.55,"中信信托有限责任公司-中信信托锐进43期高毅晓峰投资集合资金信托计划
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
全国社保基金一零三组合
全国社保基金一一四组合
上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金
香港中央结算有限公司(陆股通)
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金",7.0
32,002430.SZ,002430,杭氧股份,化工机械,True,6.2426,347.72,"中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
中国华融资产管理股份有限公司
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
全国社保基金一一六组合
全国社保基金一一四组合
交通银行股份有限公司-工银瑞信养老产业股票型证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",8.0
33,603392.SH,603392,万泰生物,医疗保健,True,6.1015,147.16,"华安财保资管-浦发银行-华安财保资管安源11号定向资产管理产品
中国银行股份有限公司-招商创新增长混合型证券投资基金
中国银行股份有限公司-招商医药健康产业股票型证券投资基金
中国银行股份有限公司-广发医疗保健股票型证券投资基金
中国建设银行股份有限公司-南方医药保健灵活配置混合型证券投资基金",5.0
34,600438.SH,600438,通威股份,饲料,True,6.0,2318.01,"华能贵诚信托有限公司-华能信托·丹华成长集合资金信托计划
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中国建设银行股份有限公司-广发多元新兴股票型证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
交通银行股份有限公司-南方成长先锋混合型证券投资基金",8.0
35,002714.SZ,002714,牧原股份,农业综合,True,6.0,3163.77,香港中央结算有限公司(陆股通),1.0
36,300327.SZ,300327,中颖电子,半导体,True,5.9382,124.35,"中国工商银行股份有限公司-嘉实产业先锋混合型证券投资基金
全国社保基金五零二组合
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金",6.0
37,600519.SH,600519,贵州茅台,白酒,True,5.8854,32673.7,"中国工商银行-上证50交易型开放式指数证券投资基金
珠海市瑞丰汇邦资产管理有限公司-瑞丰汇邦三号私募证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
深圳市金汇荣盛财富管理有限公司-金汇荣盛三号私募证券投资基金",5.0
38,300274.SZ,300274,阳光电源,电气设备,True,5.8296,1293.7,"全国社保基金四一三组合
交通银行股份有限公司-工银瑞信互联网加股票型证券投资基金
挪威中央银行-自有资金
上海浦东发展银行股份有限公司-广发高端制造股票型发起式证券投资基金
上海浦东发展银行股份有限公司-易方达裕祥回报债券型证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",7.0
39,603337.SH,603337,杰克股份,纺织机械,True,5.7554,163.35,"大成基金管理有限公司-社保基金1101组合
兴业国际信托有限公司-杰克股份1号员工持股集合资金信托
中国农业银行-大成创新成长混合型证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-大成睿享混合型证券投资基金
大成基金管理有限公司-社保基金17011组合",6.0
40,000568.SZ,000568,泸州老窖,白酒,True,5.3304,4597.78,"中国工商银行股份有限公司-景顺长城新兴成长混合型证券投资基金
中国银行股份有限公司-易方达中小盘混合型证券投资基金
中国农业银行股份有限公司-易方达消费行业股票型证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-易方达蓝筹精选混合型证券投资基金
中央汇金资产管理有限责任公司
中国银行股份有限公司-招商中证白酒指数分级证券投资基金",7.0
41,603313.SH,603313,梦百合,家居用品,True,5.2771,165.79,"全国社保基金一一一组合
红塔证券-红塔证券股份有限公司-证券行业支持民企发展系列之红塔证券1号单一资产管理计划
中国工商银行股份有限公司-泓德泓富灵活配置混合型证券投资基金
国泰基金管理有限公司-社保基金四二一组合",4.0
42,000333.SZ,000333,美的集团,家用电器,True,5.1129,7361.74,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
43,600132.SH,600132,重庆啤酒,啤酒,True,5.0516,784.03,"基本养老保险基金八零五组合
全国社保基金一一五组合
中国建设银行股份有限公司-银华富裕主题混合型证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
汇添富基金管理股份有限公司-社保基金1103组合
中国工商银行-广发稳健增长证券投资基金",7.0
44,601636.SH,601636,旗滨集团,玻璃,True,4.8571,394.34,"上海盘京投资管理中心(有限合伙)-盛信2期私募证券投资基金
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
全国社保基金四一八组合
中信证券-中信银行-中信证券卓越成长两年持有期混合型集合资产管理计划
全国社保基金一一四组合
香港中央结算有限公司(陆股通)
中信证券股份有限公司-社保基金1106组合",7.0
45,000902.SZ,000902,新洋丰,农药化肥,True,4.6944,253.99,"全国社保基金五零二组合
广发证券股份有限公司-大成睿景灵活配置混合型证券投资基金
基本养老保险基金一零零三组合
长安国际信托股份有限公司-长安信托-新洋丰员工持股集合资金信托计划
香港中央结算有限公司(陆股通)",5.0
46,600315.SH,600315,上海家化,日用化工,True,4.4458,345.36,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
全国社保基金一一七组合
上海重阳战略投资有限公司-重阳战略同智基金
上海太富祥尔股权投资基金合伙企业(有限合伙)
国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划
香港中央结算有限公司(陆股通)
上海重阳战略投资有限公司-重阳战略聚智基金",7.0
47,600966.SH,600966,博汇纸业,造纸,True,4.3478,256.67,"兴业国际信托有限公司-兴业信托·兴享进取彤源1号证券投资集合资金信托计划
中国工商银行-广发策略优选混合型证券投资基金
平安资产-工商银行-平安资产如意28号保险资产管理产品
上海彤源投资发展有限公司-彤源同祥私募证券投资基金
中国工商银行股份有限公司-东方红启元三年持有期混合型证券投资基金
全国社保基金一零二组合
中国银行-华夏大盘精选证券投资基金",7.0
48,601233.SH,601233,桐昆股份,化纤,True,4.3273,656.29,"华润深国投信托有限公司-华润信托·华颖1号单一资金信托
华能贵诚信托有限公司-华能信托·尊溢同盈1号集合资金信托计划
陕西省国际信托股份有限公司-陕国投·财富81号单一资金信托
华润深国投信托有限公司-华润信托·华颖2号单一资金信托
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",6.0
49,300323.SZ,300323,华灿光电,半导体,True,4.2923,149.93,上海虎铂新能股权投资基金合伙企业(有限合伙),1.0
50,000960.SZ,000960,锡业股份,小金属,True,4.2394,209.26,"全国社保基金一零九组合
农银汇理(上海)资产-农业银行-华宝信托-投资【6】号集合资金信托计划
农银汇理(上海)资产-农业银行-华宝信托-投资(6)号集合资金信托计划
香港中央结算有限公司(陆股通)
中国银行-易方达积极成长证券投资基金",5.0
51,600763.SH,600763,通策医疗,医疗保健,True,4.189,1244.08,"中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
中国银行股份有限公司-易方达中小盘混合型证券投资基金
浙江存济医疗教育基金会
中国建设银行股份有限公司-银华富裕主题混合型证券投资基金
香港中央结算有限公司(陆股通)
深圳市新智达投资管理有限公司-新智达成长一号基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金",8.0
52,000858.SZ,000858,五粮液,白酒,True,3.9909,13006.3,"中国银行股份有限公司-易方达中小盘混合型证券投资基金
中国农业银行股份有限公司-易方达消费行业股票型证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国银行股份有限公司-招商中证白酒指数分级证券投资基金
中国银行股份有限公司-易方达蓝筹精选混合型证券投资基金",6.0
53,002747.SZ,002747,埃斯顿,机械基件,True,3.9179,284.12,"中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
中国工商银行-广发聚丰混合型证券投资基金
中国银行股份有限公司-富国周期优势混合型证券投资基金
中国建设银行股份有限公司-富国新动力灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)",5.0
54,300725.SZ,300725,药石科技,化学制药,True,3.871,244.73,"中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金
中国银行股份有限公司-博时医疗保健行业混合型证券投资基金
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
香港中央结算有限公司(陆股通)",4.0
55,300685.SZ,300685,艾德生物,生物制药,True,3.7672,208.14,"博时基金管理有限公司-社保基金四一九组合
全国社保基金四零六组合
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)",4.0
56,600346.SH,600346,恒力石化,化纤,True,3.6155,3247.84,"平安资管-平安银行-平安资产创赢5号资产管理产品
西藏信托有限公司-西藏信托-恒力石化第四期员工持股集合资金信托计划
全国社保基金一零一组合
香港中央结算有限公司(陆股通)",4.0
57,300470.SZ,300470,中密控股,机械基件,True,3.5409,93.55,"全国社保基金一一四组合
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
施罗德投资管理(香港)有限公司-施罗德环球基金系列中国A股(交易所)",3.0
58,603801.SH,603801,志邦家居,家居用品,True,3.3689,122.29,"全国社保基金一一四组合
香港中央结算有限公司(陆股通)",2.0
59,002568.SZ,002568,百润股份,红黄酒,True,3.3348,485.15,"招商银行股份有限公司-东方红睿泽三年定期开放灵活配置混合型证券投资基金
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)",4.0
60,603177.SH,603177,德创环保,环境保护,True,3.3106,21.43,中阅资本管理股份公司-中阅聚焦3号私募证券投资基金,1.0
61,300595.SZ,300595,欧普康视,医疗保健,True,3.1711,548.14,"中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
上海彤源投资发展有限公司-彤源同祥私募证券投资基金
中国建设银行股份有限公司-农银汇理医疗保健主题股票型证券投资基金
全国社保基金四零六组合
香港中央结算有限公司(陆股通)
中国银行股份有限公司-广发医疗保健股票型证券投资基金",6.0
62,600096.SH,600096,云天化,农药化肥,True,3.1464,102.58,"中国长城资产管理股份有限公司
全国社保基金一零七组合",2.0
63,000703.SZ,000703,恒逸石化,化纤,True,3.0473,559.81,"西藏信托有限公司-西藏信托-泓景19号集合资金信托计划
汇安基金-浙商银行-汇安基金-湖畔1号资产管理计划
长安国际信托股份有限公司-长安信托-恒逸石化第三期员工持股集合资金信托计划
华能贵诚信托有限公司-华能信托·锦溢欣诚集合资金信托计划
南华基金-浙商银行-南华基金鑫华1号资产管理计划
香港中央结算有限公司(陆股通)
华润深国投信托有限公司-华润信托·华颖6号单一资金信托",7.0
64,003037.SZ,003037,三和管桩,水泥,True,3.0253,8.57,,0.0
65,603599.SH,603599,广信股份,农药化肥,True,3.0013,148.88,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
安徽高新毅达皖江产业发展创业投资基金(有限合伙)
国信国投基金管理(北京)有限公司-北京华宇瑞泰股权投资合伙企业(有限合伙)
全国社保基金一一四组合
香港中央结算有限公司(陆股通)",6.0
66,600436.SH,600436,片仔癀,中成药,True,2.8616,2376.83,"深圳市林园投资管理有限责任公司-林园投资29号私募投资基金
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-广发医疗保健股票型证券投资基金
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-汇添富价值精选混合型证券投资基金",6.0
67,600219.SH,600219,南山铝业,铝,True,2.6961,500.73,"全国社保基金一一四组合
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-南方中证申万有色金属交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",4.0
68,002311.SZ,002311,海大集团,饲料,True,2.4527,1416.81,"中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
挪威中央银行-自有资金
全国社保基金一零四组合
中国银行股份有限公司-景顺长城鼎益混合型证券投资基金(LOF)
中国工商银行股份有限公司-景顺长城新兴成长混合型证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",7.0
69,600031.SH,600031,三一重工,工程机械,True,2.3271,4063.75,"中央汇金资产管理有限责任公司
全国社保基金一零二组合
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
香港中央结算有限公司(陆股通)",4.0
70,002088.SZ,002088,鲁阳节能,矿物制品,True,2.3057,49.02,"中国工商银行股份有限公司-富国中证红利指数增强型证券投资基金
中央汇金资产管理有限责任公司
上海混沌道然资产管理有限公司-混沌价值一号基金",3.0
71,603489.SH,603489,八方股份,电气设备,True,2.2797,169.78,"香港中央结算有限公司(陆股通)
中国邮政储蓄银行有限责任公司-中欧中小盘股票型证券投资基金(LOF)
中国银行股份有限公司-富兰克林国海中小盘股票型证券投资基金
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
中国农业银行股份有限公司-华夏复兴混合型证券投资基金
全国社保基金四零六组合
中国农业银行股份有限公司-富兰克林国海弹性市值混合型证券投资基金
中国工商银行股份有限公司-泰康策略优选灵活配置混合型证券投资基金",8.0
72,600882.SH,600882,妙可蓝多,乳制品,True,2.2657,282.67,"中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金",4.0
73,600309.SH,600309,万华化学,化工原料,True,2.2054,1999.24,"招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
全国社保基金一零三组合
全国社保基金一一一组合
招商银行股份有限公司-睿远成长价值混合型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金一零八组合
中央汇金资产管理有限责任公司",7.0
74,600166.SH,600166,福田汽车,汽车整车,True,2.1333,251.83,中央汇金资产管理有限责任公司,1.0
75,300408.SZ,300408,三环集团,元器件,True,2.0303,723.96,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国工商银行股份有限公司-富国创新科技混合型证券投资基金
全国社保基金一一五组合
挪威中央银行-自有资金
全国社保基金一一一组合
香港中央结算有限公司(陆股通)",6.0
76,002648.SZ,002648,卫星石化,化工原料,True,1.8885,488.02,"鹏华基金管理有限公司-社保基金16051组合
长城(天津)股权投资基金管理有限责任公司-长城国泰-高端装备并购契约型私募投资基金
中国建设银行股份有限公司-富国低碳新经济混合型证券投资基金
香港中央结算有限公司(陆股通)",4.0
77,300124.SZ,300124,汇川技术,电器仪表,True,1.875,1605.32,"招商银行股份有限公司-泓德丰润三年持有期混合型证券投资基金
中央汇金资产管理有限责任公司
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)",4.0
78,600426.SH,600426,华鲁恒升,农药化肥,True,1.8615,790.13,"全国社保基金一零六组合
全国社保基金一一七组合
兴全合宜灵活配置混合型证券投资基金(LOF)
汇添富价值精选混合型证券投资基金
博时主题行业混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
全国社保基金一零八组合
中央汇金资产管理有限责任公司
汇添富基金管理股份有限公司-社保基金1103组合",9.0
79,002092.SZ,002092,中泰化学,化工原料,True,1.7486,199.82,"中央汇金资产管理有限责任公司
广州市玄元投资管理有限公司-玄元六度元宝8号私募投资基金
香港中央结算有限公司(陆股通)",3.0
80,600754.SH,600754,锦江酒店,酒店餐饮,True,1.6593,461.84,"招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
弘毅(上海)股权投资基金中心(有限合伙)
中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)
中国长城资产管理股份有限公司
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
香港中央结算有限公司(陆股通)
华安未来资产-工商银行-安信信托股份有限公司
中国银行-华夏大盘精选证券投资基金",8.0
81,600176.SH,600176,中国巨石,玻璃,True,1.6587,965.94,"中国农业银行股份有限公司-工银瑞信高质量成长混合型证券投资基金
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
全国社保基金一零一组合
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
基本养老保险基金八零八组合
中国工商银行股份有限公司-汇添富价值精选混合型证券投资基金",7.0
82,603259.SH,603259,药明康德,化学制药,True,1.6316,2614.42,"高瓴资本管理有限公司-HCM基金二期(QFII)
中国银行股份有限公司-招商国证生物医药指数分级证券投资基金
香港中央结算有限公司(陆股通)",3.0
83,603338.SH,603338,浙江鼎力,专用机械,True,1.591,660.31,"中国建设银行股份有限公司-华泰柏瑞景气优选混合型证券投资基金
全国社保基金六零一组合
中国工商银行-易方达价值成长混合型证券投资基金
全国社保基金四零六组合
香港中央结算有限公司(陆股通)
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划",6.0
84,603127.SH,603127,昭衍新药,医疗保健,True,1.5419,366.1,"中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
华夏未来资本管理有限公司-华夏未来欣耀1期私募证券投资基金
中国建设银行股份有限公司-工银瑞信前沿医疗股票型证券投资基金
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
全国社保基金四零六组合
香港中央结算有限公司(陆股通)",6.0
85,603008.SH,603008,喜临门,家居用品,True,1.5124,85.81,"天堂硅谷资产管理集团有限公司-天堂硅谷久盈10号私募投资基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
浙商证券资管-中国银行-证券行业支持民企发展系列之浙商证券1号分级集合资产管理计划
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国建设银行-上投摩根阿尔法股票型证券投资基金
上海蓝墨投资管理有限公司-蓝墨专享4号私募投资基金",6.0
86,003022.SZ,003022,联泓新科,化工原料,True,1.4973,51.94,,0.0
87,603027.SH,603027,千禾味业,食品,True,1.4236,330.2,"全国社保基金一一七组合
中国工商银行-广发聚丰混合型证券投资基金
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
中国工商银行股份有限公司-汇添富蓝筹稳健灵活配置混合型证券投资基金
中国工商银行-汇添富成长焦点混合型证券投资基金
全国社保基金四零六组合
汇添富基金管理股份有限公司-社保基金四二三组合",7.0
88,002841.SZ,002841,视源股份,元器件,True,1.3528,579.14,,0.0
89,000157.SZ,000157,中联重科,工程机械,True,1.2916,973.25,"中央汇金资产管理有限责任公司
中航信托股份有限公司-中航信托·天顺【2018】220号中联单一资金信托
香港中央结算有限公司(陆股通)",3.0
90,600406.SH,600406,国电南瑞,电气设备,True,1.1983,1548.36,"上海重阳战略投资有限公司-重阳战略汇智基金
中央汇金资产管理有限责任公司
中国国有企业结构调整基金股份有限公司
香港中央结算有限公司(陆股通)",4.0
91,002027.SZ,002027,分众传媒,影视音像,True,1.1523,1803.91,"中国工商银行股份有限公司-富国创新科技混合型证券投资基金
中金公司-阿里网络-祥瑞1号定向资产管理计划
全国社保基金四一六组合
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
香港中央结算有限公司(陆股通)",5.0
92,002138.SZ,002138,顺络电子,元器件,True,1.1511,249.0,"中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
深圳市投控资本有限公司-深圳投控共赢股权投资基金合伙企业(有限合伙)
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
全国社保基金四零六组合
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金",6.0
93,603737.SH,603737,三棵树,染料涂料,True,1.0901,469.02,"挪威中央银行-自有资金
交通银行-融通行业景气证券投资基金
中国银行股份有限公司-华泰柏瑞价值增长混合型证券投资基金
香港中央结算有限公司(陆股通)
富达基金(香港)有限公司-客户资金
北京磐沣投资管理合伙企业(有限合伙)-磐沣价值私募证券投资基金
广州市玄元投资管理有限公司-玄元树道1号私募证券投资基金",7.0
94,603225.SH,603225,新凤鸣,化纤,True,0.8578,305.49,,0.0
95,600926.SH,600926,杭州银行,银行,True,0.7497,880.73,香港中央结算有限公司(陆股通),1.0
96,300760.SZ,300760,迈瑞医疗,医疗保健,True,0.598,2468.47,"中国工商银行股份有限公司-景顺长城新兴成长混合型证券投资基金
全国社保基金一零二组合
香港中央结算有限公司(陆股通)",3.0
