,ts_code,symbol,name,industry,COL_CONTINUOUS_LIMIT,COL_LASTPRICE,concept,circ_mv
15,002404.SZ,002404,嘉欣丝绸,纺织,1.0,6.26,"供应链金融, 纺织服装, 环杭州湾大湾区, 人民币贬值受益, 举牌股, ",28.74亿
16,300345.SZ,300345,红宇新材,钢加工,1.0,6.39,"军工, 军民融合, 工业自动化, 3D打印, 智能制造, ",23.56亿
17,002656.SZ,002656,摩登大道,服饰,1.0,6.42,"纺织服装, 定增破发, 高质押率, 股权转让, VR&AR, 资产重组, ",30.28亿
18,002211.SZ,002211,宏达新材,橡胶,2.0,6.55,"有机硅, 雄安-园林环保, 雄安新区, 股权转让, ",28.33亿
19,600469.SH,600469,风神股份,汽车配件,2.0,6.6,"央企改革, 回购, 重卡, 轮胎, ",37.12亿
20,300292.SZ,300292,吴通控股,软件服务,2.0,6.97,"5G, 光通信, 华为产业链, 物联网, 滴滴出行概念股, 独角兽, ",71.76亿
21,002442.SZ,002442,龙星化工,化工原料,1.0,7.18,"业绩预增, 炭黑, 煤化工, 新能源汽车, 京津冀, ",34.43亿
22,600778.SH,600778,友好集团,百货,2.0,7.35,"转基因, 新疆, 举牌股, 复牌股, 壳公司, ST摘帽, ",22.86亿
23,600284.SH,600284,浦东建设,建筑施工,1.0,7.43,"国家队重仓, 大基建, 环杭州湾大湾区, 上海国企改革, 自贸区, 自由贸易港, 上海自由贸易港, 创投, ",72.09亿
24,002077.SZ,002077,大港股份,区域地产,5.0,8.27,"房地产, 锂电池, 新能源汽车, 半导体, 科创板概念股, ",43.97亿
25,002417.SZ,002417,深南股份,多元金融,1.0,9.66,"供应链金融, 互联网金融, 大数据, 云计算, ",
26,603128.SH,603128,华贸物流,仓储物流,2.0,9.83,"央企改革, 回购, 快递物流, 自贸区, 自由贸易港, 上海自由贸易港, ",95.81亿
27,002835.SZ,002835,同为股份,元器件,1.0,9.83,"人民币贬值受益, 智慧安防, 人脸识别, ",8.3亿
28,002582.SZ,002582,好想你,食品,1.0,10.1,"社保重仓, 回购, 新零售, 食品, 休闲食品, 股权转让, ",26.4亿
29,300302.SZ,300302,同有科技,软件服务,1.0,10.32,"大数据, 云计算, 资产重组, ",25.45亿
30,300103.SZ,300103,达刚路机,工程机械,1.0,10.52,"一带一路, 固废处理, 机械, 环保, ",25.78亿
31,000713.SZ,000713,丰乐种业,种植业,1.0,10.95,"农药, 安徽国企改革, 转基因, 乡村振兴, 业绩预增, 农业种植, 人造肉, ",32.73亿
32,300199.SZ,300199,翰宇药业,化学制药,1.0,11.28,"国家队重仓, 回购, 医药, 创新药, 化学药, 互联网医疗, 国资入股, 独角兽, ",64.46亿
33,002605.SZ,002605,姚记扑克,文教休闲,1.0,11.77,"回购, 业绩预增, 彩票, 独角兽, ",28.98亿
34,600410.SH,600410,华胜天成,软件服务,2.0,12.07,"阿里巴巴概念股, 国家队重仓, 回购, 业绩预增, 军工, 军民融合, 物联网, 智慧物流, 网络安全, 智能制造, 大数据, 云计算, 人工智能, 工业互联网, 智慧城市, 国产软件, 国产芯片, 科创板概念股, 透明工厂, ",132.62亿
35,000586.SZ,000586,汇源通信,通信设备,2.0,12.07,"5G, 光通信, 智慧安防, 壳公司, ",23.35亿
36,002057.SZ,002057,中钢天源,元器件,2.0,12.71,"硅锰, 央企改革, 债转股-AMC, 稀土磁材, 锂电池, 燃料电池, 新能源汽车, 高送转, ",40.63亿
37,600146.SH,600146,商赢环球,服饰,1.0,12.75,"纺织服装, 高质押率, 互联网金融, 区块链, 跨境电商, 宁夏, 强势人气股, ",25.5亿
38,300480.SZ,300480,光力科技,电器仪表,3.0,13.15,"军工, 军民融合, 定增破发, 半导体, ",13.88亿
39,600679.SH,600679,上海凤凰,文教休闲,1.0,13.45,"上海国企改革, 共享经济, ",31.02亿
40,300526.SZ,300526,中潜股份,专用机械,1.0,13.71,"纺织服装, 智能制造, 机器人, 体育产业, ",8.24亿
41,300542.SZ,300542,新晨科技,软件服务,1.0,15.02,"高送转, 区块链, 国产软件, ",12.72亿
42,603697.SH,603697,有友食品,食品,3.0,15.08,,11.99亿
43,000998.SZ,000998,隆平高科,种植业,1.0,15.39,"安邦系, MSCI, 新进指数成份股, 转基因, 乡村振兴, 定增破发, 举牌股, 农业种植, 股权争夺, 资产重组, ",148.55亿
44,300509.SZ,300509,新美星,专用机械,1.0,15.85,"工业自动化, 智能制造, 高送转, 包装印刷, ",11.81亿
45,300123.SZ,300123,亚光科技,船舶,3.0,17.73,"5G, 回购, 业绩预增, 军工, 军民融合, 高送转, 半导体, 股权转让, 国产芯片, 智慧安防, ",54.46亿
46,300703.SZ,300703,创源文化,文教休闲,1.0,17.75,"二胎, 人民币贬值受益, 高送转, ",13.71亿
47,002953.SZ,002953,日丰股份,电气设备,2.0,18.34,,7.89亿
48,300576.SZ,300576,容大感光,染料涂料,3.0,18.87,"PCB板, 国资入股, ",7.53亿
49,600903.SH,600903,贵州燃气,供气供热,1.0,19.25,"天然气, ",86.86亿
50,300772.SZ,300772,运达股份,电气设备,8.0,20.13,"风电, ",14.79亿
51,300656.SZ,300656,民德电子,电脑设备,1.0,22.33,"无人机, 无人驾驶, 移动支付, 半导体, 国产芯片, ",10.12亿
52,002871.SZ,002871,伟隆股份,机械基件,2.0,24.71,,7.14亿
53,300119.SZ,300119,瑞普生物,生物制药,1.0,24.75,"动物保健, ",47.67亿
54,300644.SZ,300644,南京聚隆,塑料,1.0,30.06,"高送转-预期, 高铁轨交, ",10.08亿
55,300220.SZ,300220,金运激光,元器件,1.0,30.56,"3D打印, 智能制造, ",38.18亿
56,603520.SH,603520,司太立,化学制药,1.0,32.78,"回购, 医药, 化学药, 资产重组, ",39.34亿
57,300768.SZ,300768,迪普科技,软件服务,2.0,41.14,"次新股, 网络安全, ",16.46亿
58,300778.SZ,300778,新城市,建筑施工,1.0,43.3,,8.66亿
