,ts_code,symbol,name,industry,COL_IS_MEDICAL,COL_LASTPRICE,COL_DAILY_BREAK,COL_RECENT_AGGRESSIVE,COL_UP_RANGE,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
32,600763.SH,600763,通策医疗,医疗保健,True,156.3,True,False,0.21,"中国建设银行股份有限公司-银华富裕主题混合型证券投资基金
交通银行股份有限公司-博时新兴成长混合型证券投资基金
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
全国社保基金四零六组合
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
深圳市新智达投资管理有限公司-新智达成长一号基金
中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
香港中央结算有限公司(陆股通)",8.0
33,603590.SH,603590,康辰药业,化学制药,True,38.83,True,False,0.21,香港中央结算有限公司(陆股通),1.0
34,603127.SH,603127,昭衍新药,医疗保健,True,94.61,True,False,0.22,"中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国建设银行股份有限公司-银河行业优选混合型证券投资基金
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
中国银行股份有限公司-工银瑞信医疗保健行业股票型证券投资基金
全国社保基金四零六组合
香港中央结算有限公司(陆股通)
华夏未来资本管理有限公司-华夏未来欣耀1期私募证券投资基金
全国社保基金四一八组合",8.0
35,300412.SZ,300412,迦南科技,医疗保健,True,8.36,True,False,0.22,"中央汇金资产管理有限责任公司
北信瑞丰基金-平安银行-北信瑞丰基金浙商汇融5号资产管理计划",2.0
36,300347.SZ,300347,泰格医药,医疗保健,True,97.62,True,False,0.23,"安本标准投资管理(亚洲)有限公司-安本标准-中国A股股票基金
国寿安保基金-建设银行-人寿保险-中国人寿保险(集团)公司委托国寿安保基金混合型组合
高瓴资本管理有限公司-HCM中国基金
全国社保基金四零六组合
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",6.0
37,603658.SH,603658,安图生物,医疗保健,True,167.15,True,False,0.23,"招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
中信银行股份有限公司-农银汇理创新医疗混合型证券投资基金
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
全国社保基金四零六组合
香港中央结算有限公司(陆股通)
安图实业-国泰君安-19安图EB担保及信托财产专户",6.0
38,300314.SZ,300314,戴维医疗,医疗保健,True,12.75,True,True,0.24,中国工商银行股份有限公司-嘉实事件驱动股票型证券投资基金,1.0
39,000028.SZ,000028,国药一致,医药商业,True,47.9,True,False,0.24,"富达基金(香港)有限公司-客户资金
基本养老保险基金一五零六一组合
中国银行股份有限公司-嘉实医疗保健股票型证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金一一八组合",6.0
40,002614.SZ,002614,奥佳华,医疗保健,True,10.22,True,False,0.24,"香港中央结算有限公司(陆股通)
全国社保基金一零二组合",2.0
41,002727.SZ,002727,一心堂,医药商业,True,33.73,True,False,0.24,"中国工商银行-广发聚丰混合型证券投资基金
中国工商银行股份有限公司-景顺长城精选蓝筹混合型证券投资基金
中国农业银行股份有限公司-景顺长城核心竞争力混合型证券投资基金
中国工商银行股份有限公司-景顺长城沪港深精选股票型证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-景顺长城品质成长混合型证券投资基金",6.0
42,300294.SZ,300294,博雅生物,生物制药,True,39.09,True,False,0.25,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中意资管-招商银行-中意资产-招商银行-定增精选87号资产管理产品
北信瑞丰基金-渤海银行-北信瑞丰基金宏瑞2号资产管理计划
全国社保基金一一四组合
香港中央结算有限公司(陆股通)",5.0
43,603858.SH,603858,步长制药,中成药,True,27.33,True,False,0.25,"香港中央结算有限公司(陆股通)
蓝色经济区产业投资基金(有限合伙)",2.0
44,603987.SH,603987,康德莱,医疗保健,True,16.91,True,True,0.25,"中国建设银行股份有限公司-国泰大健康股票型证券投资基金
中国建设银行股份有限公司-国泰研究精选两年持有期混合型证券投资基金
平安资管-邮储银行-如意10号资产管理产品
基本养老保险基金一六零四一组合
全国社保基金五零二组合",5.0
45,600993.SH,600993,马应龙,中成药,True,21.03,True,True,0.26,"中国农业银行股份有限公司-大成睿享混合型证券投资基金
全国社保基金五零三组合
中国工商银行股份有限公司-景顺长城精选蓝筹混合型证券投资基金
中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
摩根士丹利投资管理公司-摩根士丹利中国A股基金",7.0
46,000513.SZ,000513,丽珠集团,化学制药,True,47.18,True,False,0.26,"中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国华融资产管理股份有限公司
全国社保基金一零八组合
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国建设银行股份有限公司-安信价值精选股票型证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",7.0
47,300122.SZ,300122,智飞生物,生物制药,True,99.9,True,False,0.26,"云南国际信托有限公司-云南信托-智飞生物2019第二期员工持股集合资金信托计划
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
东莞信托有限公司-东莞信托·汇信-惠正稳健集合资金信托计划
尚信健投资产管理(上海)有限责任公司-尚信健投-恒兴私募证券投资基金
尚信健投资产管理(上海)有限责任公司-尚投道私募证券投资基金
香港中央结算有限公司(陆股通)",6.0
48,603939.SH,603939,益丰药房,医药商业,True,84.5,True,False,0.26,"招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
全国社保基金一一五组合
中国工商银行-广发稳健增长证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金一一六组合",5.0
49,688029.SH,688029,南微医学,医疗保健,True,241.02,True,False,0.26,"中国工商银行-易方达价值成长混合型证券投资基金
基本养老保险基金一二零一组合
中国银行股份有限公司-易方达医疗保健行业混合型证券投资基金
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
中信银行股份有限公司-农银汇理创新医疗混合型证券投资基金
中国建设银行股份有限公司-大成科创主题3年封闭运作灵活配置混合型证券投资基金
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
中国银行股份有限公司-易方达全球医药行业混合型发起式证券投资基金
北京磐沣投资管理合伙企业(有限合伙)-磐沣价值私募证券投资基金
中国建设银行股份有限公司-农银汇理医疗保健主题股票型证券投资基金",10.0
50,300146.SZ,300146,汤臣倍健,医疗保健,True,22.01,True,False,0.26,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
前海开源再融资主题精选股票型证券投资基金
易方达创业板交易型开放式指数证券投资基金",4.0
51,300452.SZ,300452,山河药辅,化学制药,True,25.22,True,False,0.28,"中国工商银行股份有限公司-诺安灵活配置混合型证券投资基金
中国银行股份有限公司-国投瑞银医疗保健行业灵活配置混合型证券投资基金",2.0
52,600594.SH,600594,益佰制药,中成药,True,6.62,True,False,0.28,"金元顺安基金-海通证券-渤海国际信托-渤海信托·恒利丰123号·益佰艾康一号集合资金信托计划
中央汇金资产管理有限责任公司",2.0
53,002901.SZ,002901,大博医疗,医疗保健,True,111.718,True,False,0.28,"中国工商银行-博时第三产业成长混合型证券投资基金
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
汇添富基金管理股份有限公司-社保基金四二三组合
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划
博时基金管理有限公司-社保基金四一九组合
香港中央结算有限公司(陆股通)
招商银行股份有限公司-中欧瑞丰灵活配置混合型证券投资基金
招商银行股份有限公司-光大保德信优势配置混合型证券投资基金",10.0
54,300562.SZ,300562,乐心医疗,医疗保健,True,21.07,True,False,0.29,"中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金
中国银行股份有限公司-景顺长城优选混合型证券投资基金",4.0
55,002773.SZ,002773,康弘药业,化学制药,True,44.7,True,False,0.29,"兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
兴业全球基金-兴业银行-兴全-股票红利特定多客户资产管理计划
招商银行股份有限公司-兴全合泰混合型证券投资基金
招商银行股份有限公司-兴全轻资产投资混合型证券投资基金(LOF)
中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
香港中央结算有限公司(陆股通)",6.0
56,600216.SH,600216,浙江医药,化学制药,True,19.6812,True,False,0.29,"中国银行股份有限公司-易方达医疗保健行业混合型证券投资基金
寻常(上海)投资管理有限公司-汇玖3号私募证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金",5.0
57,688085.SH,688085,三友医疗,医疗保健,True,76.63,True,False,0.29,,0.0
58,000661.SZ,000661,长春高新,生物制药,True,417.6,True,False,0.3,"全国社保基金一零四组合
全国社保基金一零一组合
交通银行-易方达50指数证券投资基金
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
招商银行股份有限公司-鹏华价值成长混合型证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金一一八组合
全国社保基金一一六组合",9.0
59,300142.SZ,300142,沃森生物,生物制药,True,53.67,True,False,0.3,"珠海横琴长乐汇资本管理有限公司-智汇3号私募证券投资基金
全国社保基金四零一组合
香港中央结算有限公司(陆股通)",3.0
60,002007.SZ,002007,华兰生物,生物制药,True,48.03,True,False,0.3,"中国银行股份有限公司-易方达蓝筹精选混合型证券投资基金
中国银行股份有限公司-易方达中小盘混合型证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
交通银行-易方达50指数证券投资基金",5.0
61,603896.SH,603896,寿仙谷,中成药,True,33.1,True,False,0.31,,0.0
62,603259.SH,603259,药明康德,化学制药,True,95.88,True,False,0.31,香港中央结算有限公司(陆股通),1.0
63,002932.SZ,002932,明德生物,医疗保健,True,60.14,True,True,0.31,"科华(宜都)科技创业投资基金(有限合伙)
武汉光谷生物城华岭基金合伙企业(有限合伙)
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",3.0
64,688202.SH,688202,美迪西,医疗保健,True,127.19,True,True,0.32,"中国工商银行股份有限公司-融通健康产业灵活配置混合型证券投资基金
博时基金-国新投资有限公司-博时基金-国新2号单一资产管理计划
中国建设银行股份有限公司-工银瑞信前沿医疗股票型证券投资基金
中国建设银行股份有限公司-长城医疗保健混合型证券投资基金
中国银行股份有限公司-博时医疗保健行业混合型证券投资基金
中国建设银行股份有限公司-华宝医药生物优选混合型证券投资基金
中国建设银行股份有限公司-南方医药保健灵活配置混合型证券投资基金
中国工商银行股份有限公司-博时科创主题3年封闭运作灵活配置混合型证券投资基金",8.0
65,002524.SZ,002524,光正集团,医疗保健,True,10.71,True,False,0.32,稷定资产管理(嘉兴)有限公司-稷定健康私募证券投资基金,1.0
66,300289.SZ,300289,利德曼,生物制药,True,6.81,True,True,0.33,"上海赛领并购投资基金合伙企业(有限合伙)
湖南蠡源晟投资管理有限公司-蠡源晟价值平衡二号私募基金
成都力鼎银科股权投资基金中心(有限合伙)",3.0
67,300725.SZ,300725,药石科技,化学制药,True,115.86,True,True,0.33,"中国建设银行股份有限公司-农银汇理医疗保健主题股票型证券投资基金
中信银行股份有限公司-农银汇理创新医疗混合型证券投资基金
中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金",3.0
68,300685.SZ,300685,艾德生物,生物制药,True,71.39,True,False,0.33,"全国社保基金四零六组合
兴业全球基金-兴业银行-兴全-股票红利特定多客户资产管理计划
香港中央结算有限公司(陆股通)
博时基金管理有限公司-社保基金四一九组合",4.0
69,688139.SH,688139,海尔生物,医疗保健,True,53.41,True,False,0.34,"寻常(上海)投资管理有限公司-琚玖1号私募证券投资基金
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
寻常(上海)投资管理有限公司-汇玖3号私募证券投资基金
中国工商银行股份有限公司-中海医疗保健主题股票型证券投资基金
上海浦东发展银行股份有限公司-中海医药健康产业精选灵活配置混合型证券投资基金
全国社保基金一一八组合",6.0
70,300396.SZ,300396,迪瑞医疗,医疗保健,True,28.3,True,False,0.34,"中央汇金资产管理有限责任公司
上海仟榕资产管理有限公司-仟晟3号私募基金
上海仟榕资产管理有限公司-仟晟4号私募基金",3.0
71,688108.SH,688108,赛诺医疗,医疗保健,True,22.2532,True,False,0.34,深圳前海汇富雪球基金管理有限公司-汇富雪球医药医疗大健康一号基金,1.0
72,300653.SZ,300653,正海生物,医疗保健,True,74.23,True,False,0.34,蓝色经济区产业投资基金(有限合伙),1.0
73,688222.SH,688222,成都先导,化学制药,True,53.5729,True,False,0.36,,0.0
74,688166.SH,688166,博瑞医药,化学制药,True,61.2,True,False,0.36,"嘉实基金-招商银行-华润深国投信托-华润信托·恒盛集合资金信托计划
包商银行股份有限公司-银华中证全指医药卫生指数增强型发起式证券投资基金
中国建设银行股份有限公司-银华富裕主题混合型证券投资基金
银华基金-国新投资有限公司-银华基金-国新1号单一资产管理计划
中国银行股份有限公司-银华优质增长混合型证券投资基金
基本养老保险基金一六零六一组合",6.0
75,300595.SZ,300595,欧普康视,医疗保健,True,66.5,True,False,0.37,"中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国工商银行-广发聚丰混合型证券投资基金
交通银行股份有限公司-工银瑞信双利债券型证券投资基金
全国社保基金四零六组合
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
全国社保基金一一六组合",7.0
76,300558.SZ,300558,贝达药业,化学制药,True,135.71,True,True,0.37,香港中央结算有限公司(陆股通),1.0
77,688363.SH,688363,华熙生物,生物制药,True,138.01,True,False,0.38,"中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
招商银行股份有限公司-兴全合润分级混合型证券投资基金
基本养老保险基金八零四组合
中国工商银行股份有限公司-申万菱信盛利精选证券投资基金
基本养老保险基金一二零六组合
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金",7.0
78,603387.SH,603387,基蛋生物,医疗保健,True,40.49,True,False,0.41,"香港中央结算有限公司(陆股通)
宁波梅山保税港区晟维资产管理中心(有限合伙)-晟维汇智证券投资基金",2.0
79,000931.SZ,000931,中关村,生物制药,True,12.36,True,True,0.42,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
北京天鑫财富投资管理有限公司-天鑫医药价值成长1号私募证券投资基金",3.0
80,688399.SH,688399,硕世生物,医疗保健,True,232.41,True,False,0.43,,0.0
81,600645.SH,600645,中源协和,生物制药,True,26.56,True,False,0.44,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1.0
82,300244.SZ,300244,迪安诊断,医疗保健,True,34.4,True,False,0.45,"中国华融资产管理股份有限公司
北信瑞丰资产-民生银行-北信瑞丰资产民生民生凤凰1号专项资产管理计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)",5.0
83,300759.SZ,300759,康龙化成,化学制药,True,89.5008,True,False,0.46,香港中央结算有限公司(陆股通),1.0
84,300363.SZ,300363,博腾股份,化学制药,True,32.2,True,False,0.46,"中国工商银行-广发聚丰混合型证券投资基金
华泰瑞联基金管理有限公司-南京华泰瑞联并购基金二号(有限合伙)
重庆慧林股权投资基金合伙企业(有限合伙)
华泰瑞联基金管理有限公司-南京华泰瑞联并购基金三号(有限合伙)
中央汇金资产管理有限责任公司",5.0
85,300143.SZ,300143,盈康生命,医疗保健,True,16.57,True,True,0.46,"浙商金汇信托股份有限公司-浙金·天府1号证券投资集合资金信托计划
建信基金-建设银行-中国人寿-中国人寿委托建信基金股票型组合",2.0
86,300636.SZ,300636,同和药业,化学制药,True,39.75,True,True,0.47,"中国工商银行股份有限公司-诺安先锋混合型证券投资基金
中国-比利时直接股权投资基金
平安资产-邮储银行-如意10号资产管理产品
国泰基金管理有限公司-社保基金四二一组合
中国银行股份有限公司-国泰融安多策略灵活配置混合型证券投资基金",5.0
87,300702.SZ,300702,天宇股份,化学制药,True,106.96,True,True,0.48,"招商银行股份有限公司-国泰聚优价值灵活配置混合型证券投资基金
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
中国工商银行股份有限公司-汇添富医药保健混合型证券投资基金
中信银行股份有限公司-农银汇理创新医疗混合型证券投资基金
招商银行股份有限公司-泰康弘实3个月定期开放混合型发起式证券投资基金
平安资产-邮储银行-如意10号资产管理产品
中国农业银行股份有限公司-泰康新机遇灵活配置混合型证券投资基金
中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)",10.0
88,002294.SZ,002294,信立泰,化学制药,True,27.49,True,False,0.48,"中信建投证券股份有限公司-富国中证科技50策略交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
北京市中国人民大学教育基金会",4.0
89,688016.SH,688016,心脉医疗,医疗保健,True,331.3,True,True,0.5,"中国工商银行股份有限公司-万家自主创新混合型证券投资基金
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
中国工商银行股份有限公司-汇添富医药保健混合型证券投资基金
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
汇添富基金管理股份有限公司-社保基金17021组合
中国建设银行股份有限公司-上投摩根医疗健康股票型证券投资基金
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
中国银行股份有限公司-广发医疗保健股票型证券投资基金",8.0
90,603880.SH,603880,南卫股份,医疗保健,True,15.67,True,False,0.54,,0.0
91,603976.SH,603976,正川股份,医疗保健,True,31.579,True,False,0.56,,0.0
92,300639.SZ,300639,凯普生物,医疗保健,True,48.88,True,False,0.56,"中国建设银行股份有限公司-上投摩根医疗健康股票型证券投资基金
中国建设银行股份有限公司-华夏医疗健康混合型发起式证券投资基金
上海盛宇股权投资中心(有限合伙)-盛宇十七号私募证券投资基金
中国工商银行股份有限公司-富国龙头优势混合型证券投资基金
北京磐沣投资管理合伙企业(有限合伙)-磐沣价值私募证券投资基金
武汉比邻之家股权投资基金管理中心(有限合伙)",6.0
93,603811.SH,603811,诚意药业,化学制药,True,29.51,True,False,0.6,全国社保基金六零四组合,1.0
94,300298.SZ,300298,三诺生物,医疗保健,True,32.11,True,False,0.64,"广东省铁路发展基金有限责任公司
湖南省信托有限责任公司-湖南信托·三诺生物1号集合资金信托计划
香港中央结算有限公司(陆股通)
招商银行股份有限公司-睿远成长价值混合型证券投资基金
招商银行股份有限公司-睿远均衡价值三年持有期混合型证券投资基金",5.0
95,002219.SZ,002219,*ST恒康,中成药,True,1.67,True,False,0.65,"长安基金-工商银行-华鑫信托-鑫康财富3号单一资金信托
新余恒道资产管理中心(有限合伙)
盛世金泉(天津)股权投资基金管理有限公司
四川产业振兴发展投资基金有限公司
上海朴沃资产管理有限公司",5.0
96,300171.SZ,300171,东富龙,医疗保健,True,15.54,True,True,0.67,汇添富基金管理股份有限公司-社保基金一五零二组合,1.0
97,600511.SH,600511,国药股份,医药商业,True,49.52,True,True,0.77,"全国社保基金一零三组合
博时主题行业混合型证券投资基金(LOF)
全国社保基金四一三组合
全国社保基金一一五组合
全国社保基金一零一组合
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
广发稳健增长证券投资基金",8.0
98,300149.SZ,300149,量子生物,生物制药,True,19.74,True,False,0.77,香港中央结算有限公司(陆股通),1.0
99,300841.SZ,300841,康华生物,生物制药,True,179.52,True,True,0.77,,0.0
100,000509.SZ,000509,*ST华塑,医疗保健,True,1.68,True,False,0.83,,0.0
101,000403.SZ,000403,双林生物,生物制药,True,73.65,True,False,0.87,"中国信达资产管理股份有限公司
基本养老保险基金三零九组合
交通银行股份有限公司-易方达科讯混合型证券投资基金",3.0
