,ts_code,symbol,name,industry,COL_EIGEN_SLOPE,COL_LAST_PCT_CHG,COL_LASTPRICE
98,300094.SZ,300094,国联水产,渔业,-1.52,0.8,6.3
99,300268.SZ,300268,佳沃股份,农业综合,2.28,0.7991,17.66
100,002123.SZ,002123,梦网集团,互联网,-0.96,0.7692,13.1
101,300438.SZ,300438,鹏辉能源,电气设备,3.11,0.7634,22.44
102,600797.SH,600797,浙大网新,软件服务,-2.27,0.7626,10.57
103,002405.SZ,002405,四维图新,软件服务,8.62,0.7576,26.6
104,002722.SZ,002722,金轮股份,纺织机械,-1.19,0.7558,17.33
105,300045.SZ,300045,华力创通,电脑设备,-1.84,0.7505,10.74
106,000829.SZ,000829,天音控股,其他商业,7.9,0.6906,7.29
107,002055.SZ,002055,得润电子,元器件,1.62,0.6906,14.58
108,300007.SZ,300007,汉威科技,电器仪表,-2.96,0.6892,14.61
109,600865.SH,600865,百大集团,百货,1.18,0.6849,7.35
110,600704.SH,600704,物产中大,商贸代理,-3.16,0.6612,6.09
111,603533.SH,603533,掌阅科技,互联网,-1.14,0.6461,21.81
112,601801.SH,601801,皖新传媒,出版业,-2.34,0.646,7.79
113,600606.SH,600606,绿地控股,全国地产,-0.58,0.6427,7.83
114,000821.SZ,000821,京山轻机,轻工机械,1.38,0.6243,9.67
115,002280.SZ,002280,联络互动,软件服务,2.87,0.6036,5.0
116,600371.SH,600371,万向德农,种植业,1.99,0.6017,8.36
117,002642.SZ,002642,荣之联,软件服务,-1.9,0.5952,6.76
118,600082.SH,600082,海泰发展,园区开发,1.25,0.5671,5.32
119,002208.SZ,002208,合肥城建,区域地产,2.08,0.5642,14.26
120,002663.SZ,002663,普邦股份,建筑施工,2.16,0.5333,3.77
121,600533.SH,600533,栖霞建设,区域地产,0.78,0.5089,3.95
122,600120.SH,600120,浙江东方,商贸代理,-0.85,0.5079,17.81
123,002488.SZ,002488,金固股份,汽车配件,-0.86,0.4897,10.26
124,000027.SZ,000027,深圳能源,火力发电,-2.38,0.4717,6.39
125,600535.SH,600535,天士力,中成药,1.6,0.4711,23.46
126,600400.SH,600400,红豆股份,服饰,-0.52,0.463,4.34
127,300071.SZ,300071,华谊嘉信,广告包装,-1.82,0.4598,4.37
128,300725.SZ,300725,药石科技,化工原料,-1.26,0.4189,93.49
129,000625.SZ,000625,长安汽车,汽车整车,4.25,0.4073,9.86
130,601811.SH,601811,新华文轩,出版业,3.46,0.3587,13.99
131,002681.SZ,002681,奋达科技,家用电器,2.85,0.3571,5.62
132,603380.SH,603380,易德龙,元器件,0.97,0.3331,18.07
133,300367.SZ,300367,东方网力,电脑设备,3.2,0.33,12.16
134,002126.SZ,002126,银轮股份,汽车配件,1.8,0.3286,9.16
135,002236.SZ,002236,大华股份,电器仪表,2.99,0.2892,17.34
136,002782.SZ,002782,可立克,电气设备,1.38,0.2708,14.81
137,600728.SH,600728,佳都科技,软件服务,-2.15,0.2671,11.26
138,300324.SZ,300324,旋极信息,软件服务,-1.38,0.2587,7.75
139,600208.SH,600208,新湖中宝,全国地产,-0.78,0.2584,3.88
140,601010.SH,601010,文峰股份,超市连锁,1.3,0.2558,3.92
141,000948.SZ,000948,南天信息,软件服务,4.66,0.25,12.03
142,000069.SZ,000069,华侨城A,旅游景点,-0.86,0.237,8.46
143,600380.SH,600380,健康元,化学制药,-1.94,0.2281,8.79
144,600655.SH,600655,豫园股份,百货,-0.56,0.202,9.92
145,002117.SZ,002117,东港股份,广告包装,-0.65,0.198,20.24
146,002226.SZ,002226,江南化工,化工原料,-0.91,0.1517,6.6
147,002403.SZ,002403,爱仕达,家用电器,1.37,0.1031,9.71
148,300300.SZ,300300,汉鼎宇佑,软件服务,1.11,0.0805,12.44
149,000887.SZ,000887,中鼎股份,橡胶,2.34,0.0,13.09
150,000100.SZ,000100,TCL集团,家用电器,-2.11,0.0,3.82
151,603366.SH,603366,日出东方,家用电器,2.84,0.0,5.09
152,600588.SH,600588,用友网络,软件服务,3.08,-0.0614,32.55
153,601928.SH,601928,凤凰传媒,出版业,1.01,-0.1171,8.53
154,600919.SH,600919,江苏银行,银行,0.68,-0.1348,7.41
155,300436.SZ,300436,广生堂,化学制药,1.57,-0.1388,28.77
156,002024.SZ,002024,苏宁易购,电器连锁,-3.25,-0.1436,13.91
157,601169.SH,601169,北京银行,银行,0.86,-0.156,6.4
158,600689.SH,600689,上海三毛,纺织,7.78,-0.1585,12.6
159,002407.SZ,002407,多氟多,化工原料,-1.43,-0.1923,15.57
160,000620.SZ,000620,新华联,全国地产,2.07,-0.1992,5.01
161,002153.SZ,002153,石基信息,软件服务,0.97,-0.2174,32.13
162,000156.SZ,000156,华数传媒,影视音像,2.42,-0.249,12.02
163,002230.SZ,002230,科大讯飞,软件服务,-2.25,-0.2849,35.0
164,300392.SZ,300392,腾信股份,互联网,6.88,-0.2988,10.01
165,300511.SZ,300511,雪榕生物,种植业,1.93,-0.3074,9.73
166,601238.SH,601238,广汽集团,汽车整车,5.23,-0.347,14.36
167,600986.SH,600986,科达股份,互联网,-2.55,-0.3484,5.72
168,002244.SZ,002244,滨江集团,区域地产,-1.84,-0.3759,5.3
169,300171.SZ,300171,东富龙,医疗保健,-2.18,-0.382,10.43
170,600633.SH,600633,浙数文化,互联网,-2.44,-0.3861,10.32
171,601216.SH,601216,君正集团,化工原料,-0.99,-0.4902,4.06
172,603017.SH,603017,中衡设计,建筑施工,-1.41,-0.5472,14.54
173,000882.SZ,000882,华联股份,百货,-0.79,-0.6211,3.2
174,002029.SZ,002029,七匹狼,服饰,1.52,-0.646,7.69
175,300100.SZ,300100,双林股份,汽车服务,2.52,-0.6542,10.63
176,002504.SZ,002504,弘高创意,装修装饰,-1.11,-0.6593,4.52
177,300290.SZ,300290,荣科科技,软件服务,2.25,-0.6711,10.36
178,000721.SZ,000721,西安饮食,酒店餐饮,1.48,-0.6838,5.81
179,300688.SZ,300688,创业黑马,综合类,-1.68,-0.6956,41.4
180,300067.SZ,300067,安诺其,染料涂料,4.26,-0.6993,7.1
181,600015.SH,600015,华夏银行,银行,0.74,-0.8,8.68
182,002605.SZ,002605,姚记扑克,文教休闲,0.73,-0.8021,11.13
183,300115.SZ,300115,长盈精密,元器件,4.28,-0.8076,13.51
184,600895.SH,600895,张江高科,园区开发,4.37,-0.8784,21.44
185,000876.SZ,000876,新希望,饲料,-4.91,-0.92,14.0
186,300063.SZ,300063,天龙集团,染料涂料,2.04,-0.9368,4.23
187,600791.SH,600791,京能置业,全国地产,1.69,-0.9597,5.16
188,300413.SZ,300413,芒果超媒,影视音像,1.44,-0.9693,41.89
189,600229.SH,600229,城市传媒,出版业,1.26,-1.0101,8.82
190,002489.SZ,002489,浙江永强,家居用品,2.7,-1.061,3.73
191,002202.SZ,002202,金风科技,电气设备,1.61,-1.0744,12.89
192,002316.SZ,002316,亚联发展,软件服务,3.49,-1.0967,9.92
193,600335.SH,600335,国机汽车,汽车配件,-5.79,-1.1587,8.53
194,300603.SZ,300603,立昂技术,通信设备,-0.85,-1.2216,29.11
195,603598.SH,603598,引力传媒,影视音像,5.33,-1.3245,11.92
196,000936.SZ,000936,华西股份,化纤,-2.17,-1.3265,9.67
197,002084.SZ,002084,海鸥住工,家居用品,2.99,-1.3865,5.69
198,600240.SH,600240,华业资本,全国地产,8.08,-1.4085,3.5
199,300199.SZ,300199,翰宇药业,化学制药,1.5,-1.4679,10.74
200,600848.SH,600848,上海临港,园区开发,-0.59,-1.4722,35.47
201,300682.SZ,300682,朗新科技,软件服务,4.46,-1.5273,27.08
202,600422.SH,600422,昆药集团,中成药,-2.76,-1.5714,13.78
203,300451.SZ,300451,创业慧康,软件服务,-1.21,-1.6956,23.77
204,000530.SZ,000530,大冷股份,机械基件,2.43,-1.7176,5.15
205,002445.SZ,002445,ST中南,影视音像,3.37,-1.7182,2.86
206,600755.SH,600755,厦门国贸,商贸代理,2.54,-1.8124,9.21
207,600825.SH,600825,新华传媒,出版业,-2.13,-1.8605,6.33
208,601727.SH,601727,上海电气,电气设备,4.95,-1.8895,6.75
209,002090.SZ,002090,金智科技,软件服务,-1.06,-1.8946,21.23
210,601599.SH,601599,鹿港文化,影视音像,1.25,-1.8957,4.14
211,600736.SH,600736,苏州高新,园区开发,-2.08,-1.9187,8.69
212,600578.SH,600578,京能电力,火力发电,1.18,-1.9943,3.44
213,002292.SZ,002292,奥飞娱乐,影视音像,6.41,-2.0906,8.43
214,300212.SZ,300212,易华录,软件服务,3.28,-2.1713,31.99
215,300462.SZ,300462,华铭智能,专用机械,-2.02,-2.2142,18.99
216,300571.SZ,300571,平治信息,互联网,1.64,-2.3944,53.4
217,600278.SH,600278,东方创业,商贸代理,-6.09,-2.8534,14.64
218,002429.SZ,002429,兆驰股份,家用电器,4.17,-4.7198,3.23
219,600352.SH,600352,浙江龙盛,染料涂料,2.25,-8.9407,21.49
