,ts_code,name,industry,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
17,300456.SZ,耐威科技,元器件,27.1,37.24,"中央汇金资产管理有限责任公司
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划"
18,300432.SZ,富临精工,汽车配件,11.27,36.4,
19,300460.SZ,惠伦晶体,元器件,16.61,35.18,中央汇金资产管理有限责任公司
20,600712.SH,南宁百货,百货,11.08,32.2,惠州市三想投资管理有限公司-三想投资实现3号私募证券投资基金
21,002079.SZ,苏州固锝,半导体,12.86,31.87,"山东省国际信托股份有限公司-天乙1期证券投资集合资金信托计划
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金"
22,600640.SH,号百控股,影视音像,26.51,30.92,"中国电信集团实业资产管理有限公司
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
23,002846.SZ,英联股份,广告包装,19.48,30.77,
24,300173.SZ,智慧松德,轻工机械,6.49,30.14,"中央汇金资产管理有限责任公司
广州佑昌融资产管理有限公司"
25,300344.SZ,太空智造,软件服务,6.05,30.12,"上海云门投资管理有限公司-云门智造1号私募证券投资基金
中央汇金资产管理有限责任公司"
26,601231.SH,环旭电子,元器件,19.5,30.04,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
全国社保基金一一三组合
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
27,300303.SZ,聚飞光电,半导体,5.97,30.03,"交通银行股份有限公司-长信量化先锋混合型证券投资基金
汇添富基金管理股份有限公司-社保基金一五零二组合"
28,603825.SH,华扬联众,互联网,19.18,30.0,"东方富海(芜湖)股权投资基金(有限合伙)
东方富海(芜湖)二号股权投资基金(有限合伙)
上海通怡投资管理有限公司-通怡金牛2号私募证券投资基金"
29,300643.SZ,万通智控,汽车配件,24.6,29.96,
30,603690.SH,至纯科技,专用机械,32.99,29.43,"全国社保基金一零四组合
基本养老保险基金一二零二组合
中国银行股份有限公司-宝盈核心优势灵活配置混合型证券投资基金
全国社保基金四一一组合
中国工商银行股份有限公司-中海量化策略股票型证券投资基金
中国银行股份有限公司-海富通股票混合型证券投资基金"
31,000009.SZ,中国宝安,综合类,6.36,28.6,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)"
32,603662.SH,柯力传感,电器仪表,56.97,28.18,
33,300598.SZ,诚迈科技,软件服务,126.79,26.59,"上海国和现代服务业股权投资基金合伙企业(有限合伙)
中国工商银行股份有限公司-南方大数据100指数证券投资基金"
34,600223.SH,鲁商发展,区域地产,6.96,25.8,
35,002131.SZ,利欧股份,互联网,2.89,25.28,"华润深国投信托有限公司-华润信托·增利26号单一资金信托
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
36,603069.SH,海汽集团,公路,10.1,25.09,全国社会保障基金理事会转持二户
37,601066.SH,中信建投,证券,28.81,24.52,"香港中央结算有限公司(陆股通)
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
四川信托有限公司-四川信托-价值成长2号证券投资单一资金信托
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金"
38,002174.SZ,游族网络,互联网,23.19,24.45,
39,002192.SZ,融捷股份,专用机械,23.35,23.22,
40,603035.SH,常熟汽饰,汽车配件,12.73,22.26,深圳菁英时代资本管理有限公司-菁英时代常盈1号私募基金
41,002181.SZ,粤传媒,出版业,5.9,21.27,
42,300223.SZ,北京君正,半导体,85.8,21.17,"中央汇金资产管理有限责任公司
中国工商银行股份有限公司-诺安成长混合型证券投资基金
全国社保基金六零二组合"
43,603799.SH,华友钴业,小金属,38.85,20.72,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
中国农业银行股份有限公司-万家品质生活灵活配置混合型证券投资基金
招商银行股份有限公司-光大保德信优势配置混合型证券投资基金
中国工商银行股份有限公司-富国创新科技混合型证券投资基金
中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金"
44,600289.SH,*ST信通,软件服务,3.54,20.27,
45,600876.SH,洛阳玻璃,玻璃,14.96,20.03,香港中央结算有限公司(陆股通)
46,300035.SZ,中科电气,电气设备,7.69,20.03,
47,300701.SZ,森霸传感,元器件,34.2,20.01,
48,002655.SZ,共达电声,元器件,14.47,20.01,"中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
中国工商银行-华安中小盘成长混合型证券投资基金
中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)
中国农业银行股份有限公司-华安智能装备主题股票型证券投资基金"
49,300661.SZ,圣邦股份,元器件,258.1,20.0,"全国社保基金四零六组合
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
中国工商银行股份有限公司-诺安成长混合型证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金四零六组合
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
全国社保基金六零二组合"
50,600641.SH,万业企业,区域地产,19.36,20.0,"国家集成电路产业投资基金股份有限公司
香港中央结算有限公司(陆股通)
申万宏源证券-四川三新创业投资有限责任公司-证券行业支持民企发展系列之申万宏源三新创投单一资产管理计划
沈阳森木投资管理有限公司-森木价值发现1号证券投资基金"
51,601872.SH,招商轮船,水运,7.64,19.92,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
平安信托有限责任公司-投资精英之淡水泉"
52,300659.SZ,中孚信息,软件服务,60.0,18.17,"中国银行股份有限公司-海富通股票混合型证券投资基金
基本养老保险基金一二零二组合
中国对外经济贸易信托有限公司-鸿道3期
中国银行股份有限公司-嘉实逆向策略股票型证券投资基金
中国工商银行股份有限公司-嘉实主题新动力混合型证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金"
53,002156.SZ,通富微电,半导体,16.47,17.59,"国家集成电路产业投资基金股份有限公司
南通招商江海产业发展基金合伙企业(有限合伙)
香港中央结算有限公司(陆股通)
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
全国社保基金一一四组合"
54,300037.SZ,新宙邦,化工原料,36.51,17.56,"中央汇金资产管理有限责任公司
招商银行股份有限公司-光大保德信优势配置混合型证券投资基金
中国农业银行股份有限公司-嘉实环保低碳股票型证券投资基金
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
招商银行股份有限公司-睿远成长价值混合型证券投资基金"
55,603986.SH,兆易创新,半导体,200.0,17.18,"国家集成电路产业投资基金股份有限公司
陕西省国际信托股份有限公司-陕国投·财富28号单一资金信托
香港中央结算有限公司(陆股通)
全国社保基金四零一组合
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金"
56,002213.SZ,特尔佳,汽车配件,11.65,17.13,"深圳前海大千华严投资有限公司-千般龙腾七号私募证券投资基金
上海之上资产管理有限公司-之上浦德二号私募证券投资基金"
57,300088.SZ,长信科技,元器件,9.85,16.9,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
鹏华资产管理-浦发银行-鹏华资产大拇指泰然1号资产管理计划
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
58,300464.SZ,星徽精密,机械基件,15.98,16.63,"浙江牧容资产管理有限公司-牧容定制荣耀5号私募基金
浙江晖鸿投资管理有限公司-晖鸿掘金9号私募证券投资基金
浙江晖鸿投资管理有限公司-晖鸿掘金8号私募证券投资基金
浙江晖鸿投资管理有限公司-晖鸿掘金6号私募证券投资基金"
59,002460.SZ,赣锋锂业,小金属,34.18,16.22,"中国农业银行股份有限公司-万家品质生活灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金"
60,300438.SZ,鹏辉能源,电气设备,26.72,16.14,全国社保基金一一八组合
61,002530.SZ,金财互联,软件服务,11.58,15.82,"全国社保基金一零二组合
香港中央结算有限公司(陆股通)"
62,603999.SH,读者传媒,出版业,7.49,15.8,"中国化工资产管理有限公司
广州市玄元投资管理有限公司-玄元科新12号私募证券投资基金"
63,300655.SZ,晶瑞股份,化工原料,32.7,15.77,上海聚源聚芯集成电路产业股权投资基金中心(有限合伙)
64,300052.SZ,中青宝,互联网,16.72,15.76,上海天倚道投资管理有限公司-天倚道-幻方星辰2号私募基金
65,600580.SH,卧龙电驱,电气设备,12.09,15.54,"光大保德信基金-建设银行-光大卧龙战略投资资产管理计划
安徽省铁路发展基金股份有限公司"
66,002733.SZ,雄韬股份,电气设备,27.57,15.43,"中国工商银行-中海能源策略混合型证券投资基金
中央汇金资产管理有限责任公司"
67,002005.SZ,*ST德豪,家用电器,1.94,15.42,"国寿安保基金-广发银行-华鑫信托-华鑫信托·慧智投资105号集合资金信托计划
陕西省国际信托股份有限公司-陕国投·聚宝盆5号证券投资集合资金信托计划
建信基金-兴业银行-华鑫信托-华鑫信托·慧智投资103号集合资金信托计划
北信瑞丰基金-招商银行-华鑫国际信托-华鑫信托·慧智投资104号集合资金信托计划"
68,000981.SZ,ST银亿,汽车配件,2.04,15.4,
69,002629.SZ,*ST仁智,石油开采,2.88,15.27,
70,603133.SH,碳元科技,元器件,23.82,15.13,"浙江九章资产管理有限公司-九章幻方青溪1号私募基金
福弘(常州)股权投资基金合伙企业(有限合伙)"
71,300429.SZ,强力新材,化工原料,17.4,15.03,"敦和资产管理有限公司-敦和云栖2号稳健增长私募基金
香港中央结算有限公司(陆股通)
敦和资产管理有限公司-敦和云栖1号积极成长私募基金
广东润行投资管理有限公司-润行新周期1号私募证券投资基金"
72,300507.SZ,苏奥传感,汽车配件,15.17,15.03,
73,000021.SZ,深科技,IT设备,12.53,14.44,"深圳市和沣资产管理有限公司-和沣融慧私募基金
平安银行股份有限公司-中证800交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
重庆国际信托股份有限公司-重庆信托-麒麟投资1号集合资金信托计划"
74,300709.SZ,精研科技,元器件,99.98,13.99,"中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国建设银行股份有限公司-中欧明睿新常态混合型证券投资基金
中国工商银行股份有限公司-中欧远见两年定期开放混合型证券投资基金"
75,603031.SH,安德利,百货,23.44,13.76,
76,002918.SZ,蒙娜丽莎,其他建材,19.15,12.95,"招商银行股份有限公司-中泰玉衡价值优选灵活配置混合型证券投资基金
中国光大银行股份有限公司-国投瑞银创新动力混合型证券投资基金
中国银行股份有限公司-长城环保主题灵活配置混合型证券投资基金
中国工商银行股份有限公司-诺安先锋混合型证券投资基金"
77,300750.SZ,宁德时代,电气设备,104.2,12.93,"上海尚颀投资管理合伙企业(有限合伙)-常州颀德股权投资基金中心(有限合伙)
先进制造产业投资基金(有限合伙)"
78,300415.SZ,伊之密,专用机械,10.12,12.71,中国银行股份有限公司-东方红睿华沪港深灵活配置混合型证券投资基金(LOF)
79,002876.SZ,三利谱,元器件,50.7,12.39,中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)
80,300767.SZ,震安科技,橡胶,61.25,12.34,"中国建设银行股份有限公司-交银施罗德主题优选灵活配置混合型证券投资基金
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金
中国工商银行股份有限公司-易方达科翔混合型证券投资基金
中国建设银行股份有限公司-华安沪港深通精选灵活配置混合型证券投资基金
中国建设银行股份有限公司-博时回报灵活配置混合型证券投资基金
中国工商银行股份有限公司-易方达新经济灵活配置混合型证券投资基金"
81,002555.SZ,三七互娱,互联网,26.45,12.14,"香港中央结算有限公司(陆股通)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
汇添富基金-宁波银行-珠海融玺股权投资合伙企业(有限合伙)
汇添富基金-宁波银行-汇添富-顺荣三七定增计划2号资产管理计划
汇添富基金-宁波银行-汇添富-顺荣三七定增计划1号资产管理计划"
82,300416.SZ,苏试试验,电器仪表,32.35,11.79,"中国工商银行股份有限公司-泓德远见回报混合型证券投资基金
江苏省现代服务业发展创业投资基金(有限合伙)
中央汇金资产管理有限责任公司
招商银行股份有限公司-泓德三年封闭运作丰泽混合型证券投资基金"
83,002021.SZ,*ST中捷,纺织机械,2.61,10.25,三希(北京)资产管理有限公司-三希赤霄一号私募证券投资基金
84,002766.SZ,*ST索菱,汽车配件,3.48,10.19,
85,002684.SZ,*ST猛狮,电气设备,6.33,10.08,"深圳前海易德资本优势股权投资基金合伙企业(有限合伙)
深圳前海易德顺升股权投资基金合伙企业(有限合伙)"
86,002343.SZ,慈文传媒,影视音像,11.65,10.04,"中山证券-招商银行-中山证券启晨1号集合资产管理计划
全国社保基金四一三组合
中央汇金资产管理有限责任公司
易方达基金-工商银行-易方达基金臻选2号资产管理计划
中国农业银行股份有限公司-工银瑞信战略转型主题股票型证券投资基金
交通银行股份有限公司-泰达宏利价值优化型成长类行业混合型证券投资基金"
87,002351.SZ,漫步者,IT设备,24.94,10.02,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-融通通乾研究精选灵活配置混合型证券投资基金
融通新蓝筹证券投资基金"
88,300397.SZ,天和防务,通信设备,29.2,10.02,
89,300113.SZ,顺网科技,互联网,25.99,10.02,"兴业国际信托有限公司-兴业信托·顺网科技1号员工持股集合资金信托计划
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-宝盈科技30灵活配置混合型证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金"
90,002292.SZ,奥飞娱乐,影视音像,10.0,10.01,"中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金
招商银行股份有限公司-东方红睿丰灵活配置混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
红塔红土基金-中信证券-光大兴陇信托-光大信托·增利1号单一资金信托"
91,300311.SZ,任子行,软件服务,9.68,10.01,中央汇金资产管理有限责任公司
92,300458.SZ,全志科技,元器件,32.2,10.01,"香港中央结算有限公司(陆股通)
北京芯动能投资基金(有限合伙)
中央汇金资产管理有限责任公司"
93,002552.SZ,宝鼎科技,机械基件,26.72,10.0,
94,603005.SH,晶方科技,半导体,42.2,10.0,"国家集成电路产业投资基金股份有限公司
中央汇金资产管理有限责任公司"
95,300379.SZ,东方通,软件服务,47.0,10.0,"长安基金-工商银行-大业信托-大业信托·平安富贵东方通单一资金信托
中央汇金资产管理有限责任公司"
96,300548.SZ,博创科技,元器件,70.78,10.0,"中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
上海韫然投资管理有限公司-新兴成长五期私募证券投资基金"
97,002456.SZ,欧菲光,元器件,15.6,10.0,"四川信托有限公司-四川信托-价值成长2号证券投资单一资金信托
四川信托有限公司-四川信托-价值成长1号证券投资单一资金信托
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金一零一组合
云南国际信托有限公司-欧菲7号集合资金信托计划
中国工商银行-南方绩优成长股票型证券投资基金"
98,002761.SZ,多喜爱,纺织,11.68,10.0,中央汇金资产管理有限责任公司
99,002605.SZ,姚记科技,文教休闲,19.15,9.98,全国社保基金六零四组合
100,002512.SZ,达华智能,元器件,6.6,9.98,
101,300319.SZ,麦捷科技,元器件,12.7,9.98,"上海隆华汇股权投资基金合伙企业(有限合伙)
皓熙股权投资管理(上海)有限公司-南京高科皓熙定增私募证券投资基金
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)"
102,600812.SH,华北制药,化学制药,9.22,9.96,"工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
中央汇金资产管理有限责任公司
博时基金-农业银行-博时中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划"
103,000810.SZ,创维数字,家用电器,11.66,9.96,
104,002320.SZ,海峡股份,水运,12.27,9.03,香港中央结算有限公司(陆股通)
105,300315.SZ,掌趣科技,互联网,6.43,8.96,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
基本养老保险基金一二零六组合"
106,603613.SH,国联股份,互联网,67.05,8.92,"中国农业银行股份有限公司-中邮信息产业灵活配置混合型证券投资基金
全国社保基金六零四组合
中国工商银行股份有限公司-汇添富科技创新灵活配置混合型证券投资基金"
107,002371.SZ,北方华创,专用机械,88.81,8.66,"中国工商银行股份有限公司-诺安成长混合型证券投资基金
北京芯动能投资基金(有限合伙)
北京京国瑞国企改革发展基金(有限合伙)
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
国家集成电路产业投资基金股份有限公司
国家集成电路产业投资基金股份有限公司
北京京国瑞国企改革发展基金(有限合伙)
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
北京芯动能投资基金(有限合伙)
招商银行股份有限公司-国泰新经济灵活配置混合型证券投资基金"
108,002276.SZ,万马股份,电气设备,8.13,8.56,"皓熙股权投资管理(上海)有限公司-南京高科皓熙定增私募证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金一一八组合
#皓熙股权投资管理(上海)有限公司-南京高科皓熙定增私募证券投资基金
嘉实基金-邮储银行-建信资本管理有限责任公司"
109,002850.SZ,科达利,机械基件,44.66,8.32,"中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
中国农业银行股份有限公司-华夏复兴混合型证券投资基金"
110,300360.SZ,炬华科技,电器仪表,12.43,8.3,"创金合信基金-浦发银行-粤财信托-粤财信托-菁英158期单一资金信托计划
建信基金-杭州银行-华润深国投信托-华润信托·增利51号单一资金信托"
111,300207.SZ,欣旺达,元器件,19.44,7.68,"北信瑞丰基金-招商银行-北信瑞丰基金丰悦45号资产管理计划
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
北信瑞丰基金-招商银行-北信瑞丰基金-爱奇新能源资产管理计划
广发基金管理有限公司-社保基金四二零组合
招商银行股份有限公司-光大保德信优势配置混合型证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
陕西省国际信托股份有限公司-陕国投·欣旺达员工持股集合资金信托计划"
112,603501.SH,韦尔股份,半导体,147.6,7.58,"全国社保基金四零一组合
全国社保基金一一四组合
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
全国社保基金一零四组合"
113,002065.SZ,东华软件,软件服务,10.05,7.53,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金
招商银行股份有限公司-光大保德信优势配置混合型证券投资基金
中央汇金资产管理有限责任公司"
114,300541.SZ,先进数通,软件服务,22.99,7.33,
115,000859.SZ,国风塑业,塑料,6.11,7.27,
116,002681.SZ,奋达科技,家用电器,6.06,7.09,"金元顺安基金-浙商银行-华润信托-华润信托·增利42号单一资金信托
建信基金-杭州银行-华润深国投信托-华润信托·增利33号单一资金信托
中央汇金资产管理有限责任公司
广州市玄元投资管理有限公司-玄元六度元宝5号私募投资基金"
117,300770.SZ,新媒股份,影视音像,122.72,7.07,"全国社保基金四零六组合
中国建设银行股份有限公司-嘉实新消费股票型证券投资基金
中国银行股份有限公司-景顺长城优选混合型证券投资基金
中国建设银行股份有限公司-嘉实泰和混合型证券投资基金
中国建设银行股份有限公司-华宝服务优选混合型证券投资基金
中国农业银行股份有限公司-大成积极成长混合型证券投资基金
中国银行-嘉实服务增值行业证券投资基金
中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金
中国银行-嘉实增长开放式证券投资基金
中国银行-大成财富管理2020生命周期证券投资基金"
118,002577.SZ,雷柏科技,IT设备,13.33,6.9,香港中央结算有限公司(陆股通)
119,002161.SZ,远望谷,通信设备,9.61,6.83,"中国工商银行股份有限公司-南方大数据100指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)"
120,300115.SZ,长盈精密,元器件,17.97,6.81,"中央汇金资产管理有限责任公司
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
全国社保基金四零一组合
香港中央结算有限公司(陆股通)
深圳市远致瑞信股权投资管理有限公司-深圳市远致瑞信混改股权投资基金合伙企业(有限合伙)"
121,603197.SH,保隆科技,汽车配件,31.3,6.7,"中国农业银行股份有限公司-景顺长城资源垄断混合型证券投资基金(LOF)
中信信托有限责任公司-中信信托锐进58期源乐晟投资集合资金信托计划
上汽杰思(山南)股权投资基金合伙企业(有限合伙)
中国银行股份有限公司-景顺长城优选混合型证券投资基金"
122,300014.SZ,亿纬锂能,电气设备,48.55,6.66,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国农业银行股份有限公司-上投摩根新兴动力混合型证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
交通银行-海富通精选证券投资基金
中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金"
123,002241.SZ,歌尔股份,元器件,20.14,6.65,"香港中央结算有限公司(陆股通)
中国对外经济贸易信托有限公司-淡水泉精选1期
挪威中央银行-自有资金
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
全国社保基金一一六组合
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国对外经济贸易信托有限公司-淡水泉精选1期
挪威中央银行-自有资金
中央汇金资产管理有限责任公司
全国社保基金一一六组合"
124,002624.SZ,完美世界,影视音像,44.36,6.62,"中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
全国社保基金一零八组合
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)"
125,002891.SZ,中宠股份,饲料,27.08,6.56,"全国社保基金五零二组合
中国农业银行股份有限公司-景顺长城中小板创业板精选股票型证券投资基金
中国农业银行股份有限公司-博时裕隆灵活配置混合型证券投资基金"
126,300348.SZ,长亮科技,软件服务,20.8,6.46,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-嘉实前沿科技沪港深股票型证券投资基金
中国建设银行-华夏红利混合型开放式证券投资基金"
127,603688.SH,石英股份,矿物制品,18.29,6.46,"中国工商银行股份有限公司-嘉实周期优选混合型证券投资基金
上海趣时资产管理有限公司-趣时分红增长1号证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
招商银行股份有限公司-中银稳健双利债券型证券投资基金"
128,603308.SH,应流股份,专用机械,13.8,6.45,"安徽省铁路发展基金股份有限公司
全国社保基金一零八组合
溪牛投资管理(北京)有限公司-溪牛长期回报私募证券投资基金
安徽省铁路发展基金股份有限公司
全国社保基金一零八组合
溪牛投资管理(北京)有限公司-溪牛长期回报私募证券投资基金"
129,002600.SZ,领益智造,元器件,10.98,6.4,"招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行-南方绩优成长股票型证券投资基金
全国社保基金一零一组合
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
全国社保基金一零八组合
交通银行股份有限公司-博时新兴成长混合型证券投资基金
招商银行股份有限公司-睿远成长价值混合型证券投资基金"
130,600703.SH,三安光电,半导体,18.76,6.37,"国家集成电路产业投资基金股份有限公司
香港中央结算有限公司(陆股通)
兴业国际信托有限公司-兴业信托·三安增持2期集合资金信托计划
中央汇金资产管理有限责任公司"
131,002541.SZ,鸿路钢构,钢加工,10.46,6.32,"华泰证券股份有限公司-中庚价值领航混合型证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金
中央汇金资产管理有限责任公司"
132,601100.SH,恒立液压,工程机械,49.8,6.2,"香港中央结算有限公司(陆股通)
中国银行-华夏大盘精选证券投资基金
天达资产管理有限公司-天达环球策略基金-全中国股票基金(交易所)
全国社保基金一零八组合
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
全国社保基金四零六组合"
133,002045.SZ,国光电器,元器件,13.07,6.08,"华宝信托有限责任公司-“辉煌”73号单一资金信托
财通基金-浦发银行-海际证券有限责任公司
财通基金-浦发银行-海际证券有限责任公司
香港中央结算有限公司(陆股通)
财通基金-浦发银行-海际证券有限责任公司
中国国际金融香港资产管理有限公司-客户资金"
134,600584.SH,长电科技,半导体,21.97,5.87,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
挪威中央银行-自有资金"
