ts_code,buy,sell,net_buy
000038.SZ,2325.03,2016.24,308.79
000058.SZ,6085.18,13536.26,-7451.06
000521.SZ,1872.62,323.71,1548.91
000576.SZ,3093.94,4370.41,-1276.48
000622.SZ,4693.1,6886.09,-2192.97
000922.SZ,820.86,3013.48,-2192.6
000936.SZ,4868.65,2709.65,2159.02
000969.SZ,2814.06,786.73,2027.33
000979.SZ,1490.39,2909.63,-1419.23
002181.SZ,4978.15,2400.65,2577.5
002337.SZ,9897.22,5815.06,4082.12
002512.SZ,5606.49,3071.2,2535.3
002549.SZ,11537.88,10600.51,937.36
002575.SZ,19538.78,12328.48,7210.3
002686.SZ,1006.56,659.21,347.35
002708.SZ,5787.26,6726.36,-939.13
002856.SZ,2672.87,3416.05,-743.16
002865.SZ,7669.85,6562.55,1107.3
002886.SZ,6290.43,8350.87,-2060.45
002888.SZ,2073.61,6493.55,-4419.93
002925.SZ,8489.19,3910.99,4578.2
002937.SZ,3802.22,6056.74,-2254.54
200521.SZ,82.65,132.82,-50.17
300074.SZ,3208.4,4337.68,-1129.28
300170.SZ,6511.29,13715.64,-7204.37
300173.SZ,2689.01,2974.84,-285.83
300181.SZ,5635.99,4788.4,847.59
300292.SZ,4360.38,1792.8,2567.57
300588.SZ,1817.62,636.03,1181.61
300597.SZ,6432.33,1436.61,4995.72
300606.SZ,7192.96,2678.4,4514.56
300645.SZ,2572.17,4767.47,-2195.3
300670.SZ,5479.04,5475.42,3.64
300674.SZ,5402.12,4085.96,1316.16
300682.SZ,1339.78,2461.52,-1121.74
300748.SZ,2205.37,1880.97,324.4
300751.SZ,10757.47,4121.43,6636.07
600310.SH,1462.46,1852.71,-390.25
600538.SH,4393.45,12690.89,-8297.44
600604.SH,28468.68,27274.91,1193.77
600776.SH,6471.34,2817.62,3653.72
600825.SH,18410.87,39180.82,-20769.95
601319.SH,11037.47,14057.59,-3020.12
603017.SH,1347.43,487.07,860.36
603220.SH,4745.04,8267.62,-3522.58
603389.SH,1064.85,2112.83,-1047.98


,trade_date,ts_code,exalter,buy,buy_rate,sell,sell_rate,net_buy
106,20181127,002181.SZ,光大证券股份有限公司广州番禺环城东路证券营业部,547.99,2.1,600.68,2.31,-52.69
107,20181127,002181.SZ,中国银河证券股份有限公司绍兴证券营业部,93.87,0.36,484.91,1.86,-391.04
108,20181127,002181.SZ,华泰证券股份有限公司北京西三环北路证券营业部,43.75,0.17,318.55,1.22,-274.81
109,20181127,002181.SZ,华安证券股份有限公司武汉沿江大道证券营业部,107.87,0.41,259.94,1.0,-152.07
110,20181127,002337.SZ,华泰证券股份有限公司淮安分公司,1173.45,2.49,238.24,0.5,935.21
111,20181127,002337.SZ,华泰证券股份有限公司青岛宁夏路证券营业部,1014.92,2.15,8.8,0.02,1006.12
112,20181127,002337.SZ,恒泰证券股份有限公司宁波甬江大道证券营业部,1010.81,2.14,87.36,0.19,923.45
113,20181127,002337.SZ,长城证券股份有限公司仙桃钱沟路证券营业部,949.14,2.01,11.54,0.02,937.59
114,20181127,002337.SZ,安信证券股份有限公司南昌胜利路证券营业部,777.59,1.65,6.75,0.01,770.84
115,20181127,002337.SZ,中信建投证券股份有限公司成都南一环路证券营业部,0.31,0.0,580.7,1.23,-580.39
116,20181127,002337.SZ,大同证券有限责任公司朔州开发南路证券营业部,0.0,0.0,550.09,1.17,-550.09
117,20181127,002337.SZ,国信证券股份有限公司杭州市心中路证券营业部,8.59,0.02,491.74,1.04,-483.15
118,20181127,002337.SZ,中信证券股份有限公司上海溧阳路证券营业部,0.24,0.0,473.1,1.0,-472.86
119,20181127,002337.SZ,华泰证券股份有限公司湖南分公司,13.56,0.03,459.21,0.97,-445.66
120,20181127,002337.SZ,华泰证券股份有限公司淮安分公司,1173.45,2.49,238.24,0.5,935.21
121,20181127,002337.SZ,华泰证券股份有限公司青岛宁夏路证券营业部,1014.92,2.15,8.8,0.02,1006.12
122,20181127,002337.SZ,恒泰证券股份有限公司宁波甬江大道证券营业部,1010.81,2.14,87.36,0.19,923.45
123,20181127,002337.SZ,长城证券股份有限公司仙桃钱沟路证券营业部,949.14,2.01,11.54,0.02,937.59
124,20181127,002337.SZ,安信证券股份有限公司南昌胜利路证券营业部,777.59,1.65,6.75,0.01,770.84
125,20181127,002337.SZ,中信建投证券股份有限公司成都南一环路证券营业部,0.31,0.0,580.7,1.23,-580.39
126,20181127,002337.SZ,大同证券有限责任公司朔州开发南路证券营业部,0.0,0.0,550.09,1.17,-550.09
127,20181127,002337.SZ,国信证券股份有限公司杭州市心中路证券营业部,8.59,0.02,491.74,1.04,-483.15
128,20181127,002337.SZ,中信证券股份有限公司上海溧阳路证券营业部,0.24,0.0,473.1,1.0,-472.86
129,20181127,002337.SZ,华泰证券股份有限公司湖南分公司,13.56,0.03,459.21,0.97,-445.66
130,20181127,002512.SZ,国泰君安证券股份有限公司顺德大良证券营业部,1998.86,7.82,20.16,0.08,1978.71
131,20181127,002512.SZ,平安证券股份有限公司福州长乐北路证券营业部,913.8,3.58,451.15,1.77,462.65
132,20181127,002512.SZ,中信建投证券股份有限公司上海徐家汇路证券营业部,604.8,2.37,0.54,0.0,604.26
133,20181127,002512.SZ,海通证券股份有限公司北京中关村南大街证券营业部,537.6,2.1,0.0,0.0,537.6
134,20181127,002512.SZ,方正证券股份有限公司长沙黄兴中路证券营业部,490.62,1.92,1.27,0.0,489.35
135,20181127,002512.SZ,国泰君安证券股份有限公司深圳香蜜湖路证券营业部,0.0,0.0,712.94,2.79,-712.94
136,20181127,002512.SZ,上海证券有限责任公司深圳福虹路证券营业部,6.84,0.03,521.73,2.04,-514.89
137,20181127,002512.SZ,招商证券股份有限公司深圳后海证券营业部,20.19,0.08,476.09,1.86,-455.9
138,20181127,002512.SZ,平安证券股份有限公司福州长乐北路证券营业部,913.8,3.58,451.15,1.77,462.65
139,20181127,002512.SZ,中信证券股份有限公司广州临江大道证券营业部,119.98,0.47,436.17,1.71,-316.19
140,20181127,002549.SZ,方正证券股份有限公司温州小南路证券营业部,2722.58,7.26,0.68,0.0,2721.9
141,20181127,002549.SZ,长江证券股份有限公司武汉金融港证券营业部,1508.87,4.03,155.05,0.41,1353.82
142,20181127,002549.SZ,华创证券有限责任公司上海芦恒路证券营业部,1495.07,3.99,0.0,0.0,1495.07
143,20181127,002549.SZ,广州证券股份有限公司苏州华池街证券营业部,1399.87,3.73,1604.29,4.28,-204.43
144,20181127,002549.SZ,国联证券股份有限公司湖北分公司,1376.37,3.67,1539.9,4.11,-163.53
145,20181127,002549.SZ,平安证券股份有限公司深圳红岭基金产业园证券营业部,2.05,0.01,1840.98,4.91,-1838.92
146,20181127,002549.SZ,广州证券股份有限公司苏州华池街证券营业部,1399.87,3.73,1604.29,4.28,-204.43
147,20181127,002549.SZ,国联证券股份有限公司湖北分公司,1376.37,3.67,1539.9,4.11,-163.53
148,20181127,002549.SZ,平安证券股份有限公司深圳商报路天健创业大厦证券营业部,256.83,0.69,1243.93,3.32,-987.1
149,20181127,002549.SZ,中信建投证券股份有限公司常州广电西路证券营业部,0.0,0.0,1071.49,2.86,-1071.49
150,20181127,002575.SZ,华泰证券股份有限公司南京中华路证券营业部,2203.92,2.68,78.78,0.1,2125.14
151,20181127,002575.SZ,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,1900.03,2.31,165.6,0.2,1734.43
152,20181127,002575.SZ,长城证券股份有限公司仙桃钱沟路证券营业部,1470.85,1.79,17.82,0.02,1453.03
153,20181127,002575.SZ,南京证券股份有限公司张家港东环路证券营业部,1424.16,1.73,1.76,0.0,1422.4
154,20181127,002575.SZ,中国中投证券有限责任公司北京北三环东路证券营业部,1218.79,1.48,0.0,0.0,1218.79
155,20181127,002575.SZ,华泰证券股份有限公司武汉友谊大道证券营业部,0.35,0.0,1652.6,2.01,-1652.26
156,20181127,002575.SZ,财通证券股份有限公司杭州体育馆证券营业部,1035.69,1.26,1379.18,1.67,-343.49
157,20181127,002575.SZ,中国银河证券股份有限公司绍兴证券营业部,35.41,0.04,1040.7,1.26,-1005.28
158,20181127,002575.SZ,东方证券股份有限公司深圳金田路证券营业部,0.0,0.0,961.88,1.17,-961.88
159,20181127,002575.SZ,中国中投证券有限责任公司上海静安区西康路证券营业部,480.19,0.58,865.92,1.05,-385.73
160,20181127,002575.SZ,华泰证券股份有限公司南京中华路证券营业部,2203.92,2.68,78.78,0.1,2125.14
161,20181127,002575.SZ,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,1900.03,2.31,165.6,0.2,1734.43
162,20181127,002575.SZ,长城证券股份有限公司仙桃钱沟路证券营业部,1470.85,1.79,17.82,0.02,1453.03
163,20181127,002575.SZ,南京证券股份有限公司张家港东环路证券营业部,1424.16,1.73,1.76,0.0,1422.4
164,20181127,002575.SZ,中国中投证券有限责任公司北京北三环东路证券营业部,1218.79,1.48,0.0,0.0,1218.79
165,20181127,002575.SZ,华泰证券股份有限公司武汉友谊大道证券营业部,0.35,0.0,1652.6,2.01,-1652.26
166,20181127,002575.SZ,财通证券股份有限公司杭州体育馆证券营业部,1035.69,1.26,1379.18,1.67,-343.49
167,20181127,002575.SZ,中国银河证券股份有限公司绍兴证券营业部,35.41,0.04,1040.7,1.26,-1005.28
168,20181127,002575.SZ,东方证券股份有限公司深圳金田路证券营业部,0.0,0.0,961.88,1.17,-961.88
169,20181127,002575.SZ,中国中投证券有限责任公司上海静安区西康路证券营业部,480.19,0.58,865.92,1.05,-385.73
170,20181127,002686.SZ,中信证券股份有限公司杭州市心南路证券营业部,277.51,4.25,0.0,0.0,277.51
171,20181127,002686.SZ,广发证券股份有限公司中山小榄证券营业部,233.8,3.58,0.0,0.0,233.8
172,20181127,002686.SZ,中信证券股份有限公司义乌城中中路证券营业部,195.36,2.99,5.62,0.09,189.74
173,20181127,002686.SZ,中国银河证券股份有限公司台州邮电路证券营业部,153.01,2.34,55.19,0.85,97.82
174,20181127,002686.SZ,财通证券股份有限公司义乌丹溪北路证券营业部,145.7,2.23,1.81,0.03,143.89
175,20181127,002686.SZ,中信证券股份有限公司北京首体南路证券营业部,0.07,0.0,168.0,2.57,-167.93
176,20181127,002686.SZ,方正证券股份有限公司怀化芷江路证券营业部,0.0,0.0,125.99,1.93,-125.99
177,20181127,002686.SZ,光大证券股份有限公司上海淮海中路证券营业部,1.11,0.02,110.29,1.69,-109.18
178,20181127,002686.SZ,中国银河证券股份有限公司上海东宝兴路证券营业部,0.0,0.0,103.21,1.58,-103.21
179,20181127,002686.SZ,华林证券股份有限公司大连中山路证券营业部,0.0,0.0,89.1,1.36,-89.1
180,20181127,002708.SZ,中国银河证券股份有限公司杭州新塘路证券营业部,1187.08,1.74,0.0,0.0,1187.08
181,20181127,002708.SZ,国元证券股份有限公司重庆观音桥步行街证券营业部,1006.04,1.48,6.14,0.01,999.89
182,20181127,002708.SZ,东兴证券股份有限公司厦门鹭江道证券营业部,934.91,1.37,0.0,0.0,934.91
183,20181127,002708.SZ,中国银河证券股份有限公司武汉武珞路证券营业部,735.0,1.08,40.97,0.06,694.03
184,20181127,002708.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,609.66,0.89,808.19,1.19,-198.53
185,20181127,002708.SZ,华泰证券股份有限公司台州中心大道证券营业部,246.31,0.36,2028.28,2.98,-1781.97
186,20181127,002708.SZ,国盛证券有限责任公司宁波桑田路证券营业部,5.57,0.01,1374.22,2.02,-1368.66
187,20181127,002708.SZ,华泰证券股份有限公司上海徐汇区天钥桥路证券营业部,39.21,0.06,841.11,1.23,-801.91
188,20181127,002708.SZ,中信建投证券股份有限公司苏州工业园区星海街证券营业部,413.82,0.61,819.26,1.2,-405.44
189,20181127,002708.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,609.66,0.89,808.19,1.19,-198.53
190,20181127,002856.SZ,广州证券股份有限公司丽水中山街证券营业部,1410.68,6.29,139.47,0.62,1271.21
191,20181127,002856.SZ,兴业证券股份有限公司深圳侨香路证券营业部,257.12,1.15,0.88,0.0,256.24
192,20181127,002856.SZ,西藏东方财富证券股份有限公司泉州田安路证券营业部,195.29,0.87,111.18,0.5,84.11
193,20181127,002856.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,195.18,0.87,167.94,0.75,27.24
194,20181127,002856.SZ,财富证券有限责任公司杭州庆春路证券营业部,180.02,0.8,69.12,0.31,110.9
195,20181127,002856.SZ,金元证券股份有限公司长沙韶山中路证券营业部,153.5,0.68,1205.87,5.37,-1052.37
196,20181127,002856.SZ,平安证券股份有限公司广西分公司,176.03,0.78,505.03,2.25,-328.99
197,20181127,002856.SZ,东海证券股份有限公司福建厦门分公司,1.32,0.01,502.7,2.24,-501.38
198,20181127,002856.SZ,方正证券股份有限公司绍兴胜利东路证券营业部,102.15,0.46,369.73,1.65,-267.58
199,20181127,002856.SZ,光大证券股份有限公司南京中山东路证券营业部,1.58,0.01,344.13,1.53,-342.54
200,20181127,002865.SZ,东海证券股份有限公司福建厦门分公司,1725.04,5.83,688.42,2.33,1036.62
201,20181127,002865.SZ,西藏东方财富证券股份有限公司杭州和汇路证券营业部,1641.27,5.55,0.0,0.0,1641.27
202,20181127,002865.SZ,金元证券股份有限公司长沙韶山中路证券营业部,1190.5,4.02,0.0,0.0,1190.5
203,20181127,002865.SZ,平安证券股份有限公司泉州安吉南路证券营业部,517.82,1.75,523.3,1.77,-5.48
204,20181127,002865.SZ,华鑫证券有限责任公司乐清双雁路证券营业部,492.56,1.66,0.0,0.0,492.56
205,20181127,002865.SZ,广州证券股份有限公司丽水中山街证券营业部,0.0,0.0,1703.73,5.76,-1703.73
