,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
35,000488.SZ,000488,晨鸣纸业,造纸,6.9,1.0,1.0,114.5,"全国社保基金四一八组合
基本养老保险基金一二零八组合
中信证券股份有限公司-社保基金1106组合
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",5.0
36,600798.SH,600798,宁波海运,水运,3.97,1.0,1.0,40.92,,0.0
37,600188.SH,600188,兖州煤业,煤炭开采,11.04,1.0,1.0,326.77,"中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF)
中国银行股份有限公司-富国中证国企一带一路交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
全国社保基金四一二组合",5.0
38,600841.SH,600841,上柴股份,机械基件,9.44,1.0,1.0,49.27,,0.0
39,300821.SZ,300821,东岳硅材,化工原料,16.81,1.0,1.0,50.43,"中国国际金融香港资产管理有限公司-客户资金2
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",2.0
40,600391.SH,600391,航发科技,航空,25.61,1.0,1.0,84.55,"中国银行股份有限公司-国投瑞银国家安全灵活配置混合型证券投资基金
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
北京国际信托有限公司",3.0
41,600381.SH,600381,青海春天,医疗保健,6.44,1.0,1.0,37.81,,0.0
42,600331.SH,600331,宏达股份,铅锌,2.69,1.0,1.0,54.66,,0.0
43,600057.SH,600057,厦门象屿,仓储物流,6.85,1.0,1.0,147.79,"鹏华基金-工商银行-鹏华鹏润1号资产管理计划
云南国际信托有限公司-聚利33号单一资金信托
广东粤财信托有限公司-粤财信托·粤中3号集合资金信托计划
全国社保基金五零三组合
全国社保基金一一四组合
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
鹏华基金-建设银行-中国人寿-中国人寿保险(集团)公司委托鹏华基金管理有限公司定增组合
香港中央结算有限公司(陆股通)",8.0
44,600733.SH,600733,北汽蓝谷,汽车整车,8.51,1.0,1.0,155.28,上海中平国瑀并购股权投资基金合伙企业(有限合伙),1.0
45,600199.SH,600199,金种子酒,白酒,11.61,1.0,1.0,70.41,"中国银行股份有限公司-招商中证白酒指数分级证券投资基金
中央汇金资产管理有限责任公司",2.0
46,601456.SH,601456,国联证券,证券,18.46,1.0,1.0,87.82,"中国工商银行股份有限公司-万家科创板2年定期开放混合型证券投资基金
中国工商银行股份有限公司-申万菱信中证申万证券行业指数分级证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-万家科创主题3年封闭运作灵活配置混合型证券投资基金",4.0
47,600095.SH,600095,湘财股份,证券,13.66,1.0,1.0,41.41,"深圳德威资本投资管理有限公司-德威资本劲松1号私募基金
中国工商银行股份有限公司-申万菱信中证申万证券行业指数分级证券投资基金
北京中金众鑫投资管理有限公司-金明2号私募投资基金",3.0
48,600197.SH,600197,伊力特,白酒,26.85,1.0,1.0,116.69,"中国银行股份有限公司-易方达均衡成长股票型证券投资基金
中国工商银行股份有限公司-易方达价值精选混合型证券投资基金
中国银行股份有限公司-招商中证白酒指数分级证券投资基金
招商银行股份有限公司-汇添富绝对收益策略定期开放混合型发起式证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
全国社保基金五零二组合
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-东方红启元三年持有期混合型证券投资基金
中国工商银行股份有限公司—东方红启元三年持有期混合型证券投资基金",9.0
49,689009.SH,689009,九号公司-UWD,专用机械,83.4,1.0,1.0,48.09,,0.0
50,601919.SH,601919,中远海控,水运,10.67,1.0,1.0,923.73,"中国国有企业结构调整基金股份有限公司
香港中央结算有限公司(陆股通)
国新央企运营投资基金管理(广州)有限公司-国新央企运营(广州)投资基金(有限合伙)",3.0
51,300274.SZ,300274,阳光电源,电气设备,50.9,1.0,1.0,551.85,"全国社保基金四一三组合
交通银行股份有限公司-工银瑞信互联网加股票型证券投资基金
中央汇金资产管理有限责任公司
挪威中央银行-自有资金
上海浦东发展银行股份有限公司-广发高端制造股票型发起式证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-嘉实环保低碳股票型证券投资基金
上海浦东发展银行股份有限公司-易方达裕祥回报债券型证券投资基金
基本养老保险基金一二零六组合",9.0
52,000949.SZ,000949,新乡化纤,化纤,3.77,1.0,1.0,47.39,"中原资产管理有限公司
中央汇金资产管理有限责任公司",2.0
53,002221.SZ,002221,东华能源,石油贸易,11.97,1.0,1.0,183.35,"天津祎童源资产管理有限公司-祎童源汇财一号私募投资基金
深圳亿库资本管理有限公司-亿库创赢一号私募投资基金
金鹰基金-浦发银行-渤海信托-渤海信托科闻1号单一资金信托",3.0
54,002196.SZ,002196,方正电机,纺织机械,7.26,1.0,1.0,30.08,"上海长风汇信股权投资基金管理有限公司-上海长风汇信股权投资中心(有限合伙)
红塔资产-浙商银行-红塔资产鑫瑞1号资产管理计划",2.0
55,002165.SZ,002165,红宝丽,化工原料,6.89,1.0,1.0,40.93,"中央汇金资产管理有限责任公司
兴全睿众资产-招商银行-兴全睿众-兴全睿众定增9号特定多客户资产管理计划",2.0
56,002149.SZ,002149,西部材料,小金属,11.7,1.0,1.0,49.76,中央汇金资产管理有限责任公司,1.0
57,688133.SH,688133,泰坦科技,化工原料,127.9,1.0,1.0,19.91,,0.0
58,002096.SZ,002096,南岭民爆,化工原料,15.61,1.0,1.0,57.89,"中央汇金资产管理有限责任公司
华菱津杉(天津)产业投资基金合伙企业(有限合伙)",2.0
59,000983.SZ,000983,西山煤电,煤炭开采,5.83,1.0,1.0,238.83,"全国社保基金一一七组合
中央汇金资产管理有限责任公司
招商银行股份有限公司-汇添富绝对收益策略定期开放混合型发起式证券投资基金
香港中央结算有限公司(陆股通)",4.0
60,000957.SZ,000957,中通客车,汽车整车,8.38,1.0,1.0,49.68,"中国农业银行股份有限公司-融通产业趋势先锋股票型证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
深圳齐兴资产管理有限公司",3.0
61,000929.SZ,000929,兰州黄河,啤酒,10.68,1.0,1.0,19.84,,0.0
62,600732.SH,600732,爱旭股份,电气设备,16.93,1.0,1.0,75.57,"银华大数据灵活配置定期开放混合型发起式证券投资基金
寻常(上海)投资管理有限公司-汇玖3号私募证券投资基金
中国人寿委托建信基金股票型组合
中邮科技创新精选混合型证券投资基金
东方红睿玺三年定期开放灵活配置混合型证券投资基金
博时新兴成长混合型证券投资基金
银华基金-中国银行-中银国际证券有限责任公司
广发高端制造股票型发起式证券投资基金
东方红智远三年持有期混合型证券投资基金
兴全合泰混合型证券投资基金
嘉实主题新动力混合型证券投资基金
东方红启元三年持有期混合型证券投资基金
申万菱信盛利精选证券投资基金
东方红睿泽三年定期开放灵活配置混合型证券投资基金
富国清洁能源产业灵活配置混合型证券投资基金",15.0
63,000887.SZ,000887,中鼎股份,橡胶,14.21,1.0,1.0,173.09,"基本养老保险基金三零三组合
全国社保基金一一六组合
深圳平安大华汇通财富-包商银行-安徽高新致远智慧城市产业基金(有限合伙)
中融基金-北京银行-中融国际信托-中融-融琨89号单一资金信托
香港中央结算有限公司(陆股通)
挪威中央银行-自有资金
安徽省铁路发展基金股份有限公司
鹏华资产-平安银行-四川信托-四川信托-平安恒盈1号单一资金信托",8.0
64,000869.SZ,000869,张裕A,红黄酒,39.17,1.0,1.0,177.62,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
65,000851.SZ,000851,高鸿股份,软件服务,7.6,1.0,1.0,66.18,"中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中国农业银行股份有限公司-银华中证5G通信主题交易型开放式指数证券投资基金",2.0
66,000816.SZ,000816,智慧农业,农用机械,4.58,1.0,1.0,61.2,香港中央结算有限公司(陆股通),1.0
67,688298.SH,688298,东方生物,医疗保健,141.47,1.0,1.0,41.84,"中国农业银行股份有限公司-宝盈鸿利收益灵活配置混合型证券投资基金
交通银行股份有限公司-博时新兴成长混合型证券投资基金
中国建设银行股份有限公司-宝盈先进制造灵活配置混合型证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金
中国建设银行股份有限公司-兴全社会责任混合型证券投资基金",6.0
68,000573.SZ,000573,粤宏远A,区域地产,3.4,1.0,1.0,21.49,,0.0
69,000559.SZ,000559,万向钱潮,汽车配件,6.97,1.0,1.0,191.89,"中央汇金资产管理有限责任公司
国机资产管理有限公司
香港中央结算有限公司(陆股通)",3.0
70,688599.SH,688599,天合光能,电气设备,20.8,1.0,1.0,61.27,"兴业国际信托有限公司-兴享进取景林1号证券投资集合资金信托计划
萍乡皓熙汇达新能源产业投资基金(有限合伙)",2.0
71,002326.SZ,002326,永太科技,化工原料,9.49,1.0,1.0,63.59,"广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
深圳市纵贯资本管理有限公司-纵贯日升私募证券投资基金
中国建设银行股份有限公司-国泰大制造两年持有期混合型证券投资基金
海通证券资管-工商银行-海通投融宝1号集合资产管理计划
香港中央结算有限公司(陆股通)",5.0
72,600722.SH,600722,金牛化工,化工原料,4.71,1.0,1.0,32.04,,0.0
73,603982.SH,603982,泉峰汽车,汽车配件,20.32,1.0,1.0,16.55,"杭州东方嘉富资产管理有限公司-杭州梦飞投资管理合伙企业(有限合伙)
香港中央结算有限公司(陆股通)",2.0
74,002756.SZ,002756,永兴材料,特种钢,26.17,1.0,1.0,56.56,"基本养老保险基金一零零三组合
基本养老保险基金一零零二组合
香港中央结算有限公司(陆股通)",3.0
75,603025.SH,603025,大豪科技,IT设备,8.69,1.0,1.0,79.8,"先锋基金-匀丰灵活配置-定制2号私募投资基金-先锋基金匀丰2号单一资产管理计划
先锋基金-匀丰灵活配置-定制9号私募证券投资基金-先锋基金博鳌伟霖单一资产管理计划
先锋基金-匀丰灵活配置-定制1号私募投资基金-先锋基金匀丰1号单一资产管理计划
香港中央结算有限公司(陆股通)",4.0
76,603185.SH,603185,上机数控,机床制造,77.23,1.0,1.0,44.95,"兴业银行股份有限公司-中银顺兴回报一年持有期混合型证券投资基金
中国建设银行股份有限公司-富国国家安全主题混合型证券投资基金
中国建设银行股份有限公司-富国低碳新经济混合型证券投资基金
中国农业银行股份有限公司-富国创业板两年定期开放混合型证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
香港中央结算有限公司(陆股通)
全国社保基金五零二组合",7.0
77,300002.SZ,300002,神州泰岳,软件服务,6.16,1.0,1.0,100.34,"北京同舟一号股权基金(有限合伙)
中央汇金资产管理有限责任公司",2.0
78,603232.SH,603232,格尔软件,软件服务,29.15,1.0,1.0,50.2,"中国银行股份有限公司-易方达均衡成长股票型证券投资基金
全国社保基金六零二组合
中国建设银行股份有限公司-易方达信息产业混合型证券投资基金",3.0
79,603299.SH,603299,苏盐井神,化工原料,7.15,1.0,1.0,40.0,,0.0
80,002906.SZ,002906,华阳集团,汽车配件,27.94,1.0,1.0,131.35,"中国建设银行股份有限公司-博时产业新趋势灵活配置混合型证券投资基金
中国工商银行股份有限公司-宝盈人工智能主题股票型证券投资基金
中国工商银行股份有限公司-南方大数据100指数证券投资基金
交通银行股份有限公司-宝盈创新驱动股票型证券投资基金
珠海横琴中科白云股权投资基金合伙企业(有限合伙)
广州农村商业银行股份有限公司-金鹰信息产业股票型证券投资基金
上海少薮派投资管理有限公司-称心如意8号证券投资基金
中国工商银行股份有限公司-新华趋势领航混合型证券投资基金
华润深国投信托有限公司-朱雀合伙专项证券投资信托
中国工商银行-宝盈泛沿海区域增长混合型证券投资基金",10.0
81,002466.SZ,002466,天齐锂业,小金属,24.86,1.0,1.0,366.3,"中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金
中国工商银行-汇添富均衡增长混合型证券投资基金
中央汇金资产管理有限责任公司
中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
基本养老保险基金八零四组合
基本养老保险基金一二零六组合",7.0
82,002805.SZ,002805,丰元股份,化工原料,14.53,1.0,1.0,14.08,,0.0
83,603348.SH,603348,文灿股份,汽车配件,37.06,1.0,1.0,34.69,"平安资管-工商银行-平安资产MOM1号资产管理计划
中国农业银行股份有限公司-光大保德信行业轮动混合型证券投资基金
中国农业银行股份有限公司-工银瑞信战略转型主题股票型证券投资基金",3.0
84,603612.SH,603612,索通发展,矿物制品,18.37,1.0,1.0,78.26,"招商银行股份有限公司-兴全合泰混合型证券投资基金
上海彤源投资发展有限公司-彤源同祥私募证券投资基金
招商银行股份有限公司-中欧瑞丰灵活配置混合型证券投资基金
中国农业银行股份有限公司-光大保德信行业轮动混合型证券投资基金
中瑞合作基金",5.0
85,603615.SH,603615,茶花股份,家居用品,12.21,1.0,1.0,29.53,瀚川投资管理(珠海)有限公司-瀚川一号私募投资基金,1.0
86,603787.SH,603787,新日股份,摩托车,38.9,1.0,1.0,79.36,"中国农业银行股份有限公司-长盛国企改革主题灵活配置混合型证券投资基金
中国光大银行股份有限公司-长信企业精选两年定期开放灵活配置混合型证券投资基金
中国银行股份有限公司-长盛生态环境主题灵活配置混合型证券投资基金
中国农业银行股份有限公司-长盛动态精选证券投资基金
中国工商银行股份有限公司-中欧消费主题股票型证券投资基金
中国工商银行股份有限公司-中欧品质消费股票型发起式证券投资基金",6.0
87,603948.SH,603948,建业股份,化工原料,26.08,1.0,1.0,10.43,,0.0
88,600933.SH,600933,爱柯迪,汽车配件,16.8,1.0,0.0,143.51,"招商银行股份有限公司-鹏华稳健回报混合型证券投资基金
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
全国社保基金五零一组合
中国工商银行股份有限公司-圆信永丰研究精选混合型证券投资基金
香港中央结算有限公司(陆股通)
大家资产-民生银行-大家资产-盛世精选2号集合资产管理产品(第二期)
上海浦东发展银行股份有限公司-易方达裕祥回报债券型证券投资基金",7.0
89,603738.SH,603738,泰晶科技,元器件,22.2,1.0,0.0,37.78,四川信托有限公司-四川信托-福泽1号证券投资集合资金信托计划,1.0
90,600818.SH,600818,中路股份,文教休闲,10.2,1.0,0.0,24.27,上海昂岳投资管理有限公司-昂岳元心1号私募投资基金,1.0
91,600983.SH,600983,惠而浦,家用电器,7.02,1.0,0.0,37.4,中央汇金资产管理有限责任公司,1.0
92,605007.SH,605007,五洲特纸,造纸,26.06,1.0,0.0,10.43,,0.0
93,000004.SZ,000004,国农科技,互联网,31.21,1.0,0.0,26.19,"中科汇通(厦门)股权投资基金有限公司
交银施罗德基金-宁波银行-交银施罗德恒远一号集合资产管理计划
中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金
中国建设银行股份有限公司-交银施罗德内核驱动混合型证券投资基金
中国工商银行股份有限公司-交银施罗德持续成长主题混合型证券投资基金
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金",7.0
94,600316.SH,600316,洪都航空,航空,36.17,1.0,0.0,259.38,"中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
交通银行股份有限公司-博时新兴成长混合型证券投资基金
深圳市和沣资产管理有限公司-和沣融慧私募基金
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国银行股份有限公司-国投瑞银国家安全灵活配置混合型证券投资基金
中国建设银行股份有限公司-富国低碳新经济混合型证券投资基金
中央汇金资产管理有限责任公司
深圳市和沣资产管理有限公司-和沣远景私募证券投资基金
招商银行股份有限公司-睿远成长价值混合型证券投资基金",11.0
95,002917.SZ,002917,金奥博,化工原料,11.71,1.0,0.0,9.52,北京航天科工军民融合科技成果转化创业投资基金(有限合伙),1.0
96,000545.SZ,000545,金浦钛业,化工原料,4.61,1.0,0.0,44.23,,0.0
97,000768.SZ,000768,中航飞机,航空,30.0,1.0,0.0,830.59,"中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
上海雷钧资产管理有限公司-雷钧瞭望者7号私募证券投资基金
中央汇金资产管理有限责任公司
上海雷钧资产管理有限公司-雷钧瞭望者6号私募证券投资基金
香港中央结算有限公司(陆股通)",5.0
98,002101.SZ,002101,广东鸿图,汽车配件,8.1,1.0,0.0,42.84,,0.0
99,002283.SZ,002283,天润工业,汽车配件,7.31,1.0,0.0,72.44,交通银行-融通行业景气证券投资基金,1.0
100,002331.SZ,002331,皖通科技,软件服务,12.31,1.0,0.0,47.15,,0.0
101,002383.SZ,002383,合众思壮,通信设备,8.52,1.0,0.0,49.13,香港中央结算有限公司(陆股通),1.0
102,002495.SZ,002495,佳隆股份,食品,2.78,1.0,0.0,19.85,,0.0
103,002612.SZ,002612,朗姿股份,服饰,14.02,1.0,0.0,36.64,"江苏中韩晨晖朗姿股权投资基金(有限合伙)
中国建设银行股份有限公司-华安生态优先混合型证券投资基金
中国建设银行股份有限公司-博时裕益灵活配置混合型证券投资基金
广东逸信基金管理有限公司-逸信汇富1号朗姿股份私募投资基金
中原信托有限公司-金融产品投资20160303号单一资金信托",5.0
104,002646.SZ,002646,青青稞酒,白酒,20.52,1.0,0.0,92.3,"易方达基金-农业银行-易方达中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
中国银行股份有限公司-招商中证白酒指数分级证券投资基金
中央汇金资产管理有限责任公司
广发基金-农业银行-广发中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划",8.0
105,002651.SZ,002651,利君股份,专用机械,10.05,1.0,0.0,53.58,"广发基金管理有限公司-社保基金四二零组合
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
中国民生银行股份有限公司-中邮新思路灵活配置混合型证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
华宝信托有限责任公司-大地32号单一资金信托
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金",6.0
106,002670.SZ,002670,国盛金控,证券,10.03,1.0,0.0,162.77,中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金,1.0
107,002752.SZ,002752,昇兴股份,广告包装,6.2,1.0,0.0,51.44,"福建省宽客投资管理有限公司-宽客锦泓量化组合一号私募证券投资基金
福建省宽客投资管理有限公司-宽客吉星6号私募证券投资基金
福建省宽客投资管理有限公司-宽客兴福3号私募证券投资基金
中央汇金资产管理有限责任公司",4.0
108,002977.SZ,002977,天箭科技,通信设备,117.09,1.0,0.0,20.96,"上海泾溪投资管理合伙企业(有限合伙)-泾溪佳盈3号基金
青骊投资管理(上海)有限公司-青骊长兴私募投资基金
中国银行股份有限公司-国投瑞银国家安全灵活配置混合型证券投资基金
中国建设银行股份有限公司-博时军工主题股票型证券投资基金
上海于翼资产管理合伙企业(有限合伙)-东方点赞证券投资基金
中国建设银行股份有限公司-富国低碳新经济混合型证券投资基金
中国工商银行股份有限公司-富国军工主题混合型证券投资基金
青骊投资管理(上海)有限公司-青骊银鞍私募证券投资基金
中国建设银行股份有限公司-万家科创主题3年封闭运作灵活配置混合型证券投资基金",9.0
109,600158.SH,600158,中体产业,文教休闲,14.8,1.0,0.0,97.31,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-银华核心价值优选混合型证券投资基金
中国工商银行股份有限公司-银华丰享一年持有期混合型证券投资基金",4.0
110,300008.SZ,300008,天海防务,船舶,7.13,1.0,0.0,52.98,东方富华(北京)投资基金管理有限公司-东方富华-上海佳豪专项资产管理计划,1.0
111,300116.SZ,300116,保力新,电气设备,2.71,1.0,0.0,99.92,"上海国泰君安君彤投资管理有限公司-君彤二期投资基金
华润深国投信托有限公司-华润信托·招利13号单一资金信托
深圳市招商平安资产管理有限责任公司",3.0
112,300185.SZ,300185,通裕重工,工程机械,4.13,1.0,0.0,117.26,中央汇金资产管理有限责任公司,1.0
113,300301.SZ,300301,长方集团,半导体,5.45,1.0,0.0,34.0,安信基金-浦发银行-深圳市鼎萨恒顺投资有限公司,1.0
