,ts_code,symbol,name,industry,COL_HISTORY_BREAK,COL_MONTHLY_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
32,002230.SZ,002230,科大讯飞,软件服务,True,0.10089999999999999,990.54,"安徽省铁路发展基金股份有限公司
国新央企运营投资基金管理(广州)有限公司-国新央企运营(广州)投资基金(有限合伙)
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",4.0
33,000680.SZ,000680,山推股份,工程机械,True,0.1016,42.91,中央汇金资产管理有限责任公司,1.0
34,300413.SZ,300413,芒果超媒,影视音像,True,0.1183,791.65,"中国邮政储蓄银行股份有限公司-中欧中小盘股票型证券投资基金(LOF)
全国社保基金一零一组合
中国工商银行股份有限公司-富国创新科技混合型证券投资基金
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
中国建设银行股份有限公司-交银施罗德内核驱动混合型证券投资基金
香港中央结算有限公司(陆股通)",7.0
35,601155.SH,601155,新城控股,区域地产,True,0.12080000000000002,1061.33,"全国社保基金一零六组合
东莞市惠丰资产管理有限公司-惠丰财富策略1号证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-交银施罗德新成长混合型证券投资基金",4.0
36,300363.SZ,300363,博腾股份,化学制药,True,0.1239,185.8,"华泰瑞联基金管理有限公司-南京华泰瑞联并购基金三号(有限合伙)
中国建设银行股份有限公司-工银瑞信前沿医疗股票型证券投资基金
中国工商银行-广发聚丰混合型证券投资基金
华泰瑞联基金管理有限公司-南京华泰瑞联并购基金二号(有限合伙)
重庆慧林股权投资基金合伙企业(有限合伙)
中国银行股份有限公司-广发医疗保健股票型证券投资基金",6.0
37,600516.SH,600516,方大炭素,矿物制品,True,0.13119999999999998,340.63,"中国工商银行股份有限公司-南方中证申万有色金属交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",3.0
38,600875.SH,600875,东方电气,电气设备,True,0.1358,251.01,"南方基金-农业银行-南方中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
中央汇金资产管理有限责任公司
大成基金-农业银行-大成中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
易方达基金-农业银行-易方达中证金融资产管理计划",8.0
39,002410.SZ,002410,广联达,软件服务,True,0.1473,868.7,"中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
香港中央结算有限公司(陆股通)",2.0
40,601369.SH,601369,陕鼓动力,机械基件,True,0.14739999999999998,155.52,中央汇金资产管理有限责任公司,1.0
41,002645.SZ,002645,华宏科技,专用机械,True,0.1517,45.22,"全国社保基金一一六组合
中央汇金资产管理有限责任公司",2.0
42,300725.SZ,300725,药石科技,化学制药,True,0.1561,203.15,"中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金
中国银行股份有限公司-博时医疗保健行业混合型证券投资基金",4.0
43,603501.SH,603501,韦尔股份,半导体,True,0.16830000000000003,2352.54,"中国工商银行股份有限公司-诺安成长股票型证券投资基金
香港中央结算有限公司(陆股通)",2.0
44,000528.SZ,000528,柳工,工程机械,True,0.1696,119.79,"易方达基金-农业银行-易方达中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
香港中央结算有限公司(陆股通)
中欧基金-农业银行-中欧中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
中央汇金资产管理有限责任公司
博时基金-农业银行-博时中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划",8.0
45,600774.SH,600774,汉商集团,百货,True,0.17409999999999998,34.4,,0.0
46,600160.SH,600160,巨化股份,化工原料,True,0.18380000000000002,238.39,"汇添富基金-俞红-汇添富-添富牛190号单一资产管理计划
香港中央结算有限公司(陆股通)",2.0
47,603583.SH,603583,捷昌驱动,电气设备,True,0.19240000000000002,137.82,"全国社保基金一一六组合
全国社保基金四零六组合
香港中央结算有限公司(陆股通)
中信信托有限责任公司-中信信托锐进58期源乐晟投资集合资金信托计划",4.0
48,603833.SH,603833,欧派家居,家居用品,True,0.20010000000000003,902.48,"兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
中国银行-华夏回报证券投资基金
中国建设银行股份有限公司-华安聚优精选混合型证券投资基金
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
中国农业银行股份有限公司-易方达消费行业股票型证券投资基金
香港中央结算有限公司(陆股通)",6.0
49,002353.SZ,002353,杰瑞股份,化工机械,True,0.20099999999999996,272.46,"全国社保基金四一八组合
全国社保基金一一四组合
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)",4.0
50,300595.SZ,300595,欧普康视,医疗保健,True,0.20900000000000002,498.91,"中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
上海彤源投资发展有限公司-彤源同祥私募证券投资基金
中国建设银行股份有限公司-农银汇理医疗保健主题股票型证券投资基金
全国社保基金四零六组合
中国银行股份有限公司-广发医疗保健股票型证券投资基金
香港中央结算有限公司(陆股通)",6.0
51,002705.SZ,002705,新宝股份,家用电器,True,0.2128,423.85,"兴业银行股份有限公司-广发稳健优选六个月持有期混合型证券投资基金
中央汇金资产管理有限责任公司
全国社保基金四零四组合
基本养老保险基金一二零三组合
鹏华基金-建设银行-中国人寿-中国人寿委托鹏华基金公司混合型组合
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
中国工商银行股份有限公司-中欧消费主题股票型证券投资基金
香港中央结算有限公司(陆股通)",8.0
52,002008.SZ,002008,大族激光,电器仪表,True,0.21349999999999997,474.3,"挪威中央银行-自有资金
中国国际金融香港资产管理有限公司-客户资金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",4.0
53,300316.SZ,300316,晶盛机电,专用机械,True,0.2151,510.08,"上海高毅资产管理合伙企业(有限合伙)-高毅庆瑞6号瑞行基金
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
大家资产-工商银行-大家资产-蓝筹精选5号集合资产管理产品
香港中央结算有限公司(陆股通)
中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金",5.0
54,300454.SZ,300454,深信服,软件服务,True,0.2178,626.92,"交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)",2.0
55,603027.SH,603027,千禾味业,食品,True,0.23199999999999998,334.7,"中国工商银行股份有限公司-汇添富蓝筹稳健灵活配置混合型证券投资基金
全国社保基金一一七组合
中国工商银行-汇添富成长焦点混合型证券投资基金
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
汇添富基金管理股份有限公司-社保基金四二三组合
中国工商银行-广发聚丰混合型证券投资基金
全国社保基金四零六组合",7.0
56,000541.SZ,000541,佛山照明,家用电器,True,0.23220000000000002,69.92,中央汇金资产管理有限责任公司,1.0
57,002054.SZ,002054,德美化工,化工原料,True,0.2375,30.13,中央汇金资产管理有限责任公司,1.0
58,600997.SH,600997,开滦股份,煤炭开采,True,0.24459999999999998,126.39,"中央汇金资产管理有限责任公司
华宝标普中国A股红利机会指数证券投资基金(LOF)
中融中证煤炭指数分级证券投资基金
招商中证煤炭等权指数分级证券投资基金
中国信达资产管理股份有限公司",5.0
59,300791.SZ,300791,仙乐健康,医疗保健,True,0.24540000000000003,36.32,"中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
交通银行-华安宝利配置证券投资基金
珠海横琴长乐汇资本管理有限公司-专享1号私募证券投资基金
鹏华基金-建设银行-中国人寿-中国人寿委托鹏华基金公司混合型组合
招商银行股份有限公司-嘉实远见精选两年持有期混合型证券投资基金
中国银行股份有限公司-华安优质生活混合型证券投资基金
中国农业银行-华夏平稳增长混合型证券投资基金
中国建设银行股份有限公司-华安生态优先混合型证券投资基金
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国建设银行股份有限公司-嘉实泰和混合型证券投资基金",10.0
60,600237.SH,600237,铜峰电子,元器件,True,0.24630000000000002,28.84,铜陵市铜鑫先进结构材料产业纾困发展基金合伙企业(有限合伙),1.0
61,002145.SZ,002145,中核钛白,化工原料,True,0.2494,117.42,"香港中央结算有限公司(陆股通)
珠海汇尚创业投资有限公司-橡树湾8号私募证券投资基金",2.0
62,000831.SZ,000831,五矿稀土,小金属,True,0.2516,168.22,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)",3.0
63,002643.SZ,002643,万润股份,化工原料,True,0.2613,213.94,"交通银行股份有限公司-南方成长先锋混合型证券投资基金
全国社保基金四一三组合
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-睿远成长价值混合型证券投资基金",5.0
64,300357.SZ,300357,我武生物,生物制药,True,0.26459999999999995,442.55,"全国社保基金一一五组合
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
全国社保基金四零六组合
全国社保基金一一二组合
中国工商银行-广发稳健增长证券投资基金
中国银行股份有限公司-广发医疗保健股票型证券投资基金
香港中央结算有限公司(陆股通)",8.0
65,300759.SZ,300759,康龙化成,化学制药,True,0.26630000000000004,441.56,"中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国建设银行股份有限公司-农银汇理医疗保健主题股票型证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-招商国证生物医药指数分级证券投资基金",4.0
66,603260.SH,603260,合盛硅业,化工原料,True,0.26689999999999997,449.3,"上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金
香港中央结算有限公司(陆股通)",2.0
67,600096.SH,600096,云天化,农药化肥,True,0.2736,94.48,"中国长城资产管理股份有限公司
全国社保基金一零七组合",2.0
68,002821.SZ,002821,凯莱英,生物制药,True,0.2770000000000001,698.31,"中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
高瓴资本管理有限公司-HCM中国基金
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
全国社保基金一零一组合
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
中国银行股份有限公司-广发医疗保健股票型证券投资基金
香港中央结算有限公司(陆股通)",7.0
69,600356.SH,600356,恒丰纸业,造纸,True,0.2794,27.12,"华泰证券股份有限公司-中庚价值领航混合型证券投资基金
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金",3.0
70,002312.SZ,002312,三泰控股,化工原料,True,0.2841,95.62,,0.0
71,600970.SH,600970,中材国际,建筑工程,True,0.286,135.19,"交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-华宝研究精选混合型证券投资基金
招商银行股份有限公司-博时中证央企结构调整交易型开放式指数证券投资基金
中国银行股份有限公司-华宝先进成长混合型证券投资基金
香港中央结算有限公司(陆股通)",6.0
72,000725.SZ,000725,京东方A,元器件,True,0.28659999999999997,2270.45,"中意资管-招商银行-中意资产-承平1号资产管理产品
中意资管-招商银行-中意资产-启航1号资产管理产品
香港中央结算有限公司(陆股通)
招商银行股份有限公司-银河创新成长混合型证券投资基金",4.0
73,600406.SH,600406,国电南瑞,电气设备,True,0.2992,1426.44,"上海重阳战略投资有限公司-重阳战略汇智基金
中国国有企业结构调整基金股份有限公司
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",4.0
74,600803.SH,600803,新奥股份,综合类,True,0.3016,197.93,"中国建设银行股份有限公司-中欧创业板两年定期开放混合型证券投资基金
中信证券股份有限公司-社保基金1106组合
国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划
中央汇金资产管理有限责任公司
全国社保基金四一八组合
香港中央结算有限公司(陆股通)",6.0
75,600143.SH,600143,金发科技,塑料,True,0.303,680.72,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
76,600392.SH,600392,盛和资源,小金属,True,0.3114,277.14,香港中央结算有限公司(陆股通),1.0
77,300408.SZ,300408,三环集团,元器件,True,0.3129,685.87,"全国社保基金一一一组合
全国社保基金一一五组合
中国工商银行股份有限公司-富国创新科技混合型证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
挪威中央银行-自有资金
香港中央结算有限公司(陆股通)",6.0
78,000960.SZ,000960,锡业股份,小金属,True,0.3156,204.93,"农银汇理(上海)资产-农业银行-华宝信托-投资(6)号集合资金信托计划
农银汇理(上海)资产-农业银行-华宝信托-投资【6】号集合资金信托计划
全国社保基金一零九组合
中国银行-易方达积极成长证券投资基金
香港中央结算有限公司(陆股通)",5.0
79,002984.SZ,002984,森麒麟,汽车配件,True,0.3169,20.32,"招商银行股份有限公司-中信建投行业轮换混合型证券投资基金
中国工商银行股份有限公司-中信建投策略精选混合型证券投资基金
基本养老保险基金一零零三组合",3.0
80,603638.SH,603638,艾迪精密,专用机械,True,0.33049999999999996,477.94,香港中央结算有限公司(陆股通),1.0
81,603338.SH,603338,浙江鼎力,专用机械,True,0.33330000000000004,574.52,"香港中央结算有限公司(陆股通)
全国社保基金六零一组合
中国建设银行股份有限公司-华泰柏瑞景气优选混合型证券投资基金
全国社保基金四零六组合
中国工商银行-易方达价值成长混合型证券投资基金
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划",6.0
82,300285.SZ,300285,国瓷材料,陶瓷,True,0.3384,383.86,"华泰瑞联基金管理有限公司-江苏华泰瑞联并购基金(有限合伙)
国家第一养老金信托公司-自有资金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
招商银行股份有限公司-嘉实远见精选两年持有期混合型证券投资基金
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
招商银行股份有限公司-睿远成长价值混合型证券投资基金",7.0
83,600519.SH,600519,贵州茅台,白酒,True,0.3386,26892.6,"深圳市金汇荣盛财富管理有限公司-金汇荣盛三号私募证券投资基金
中国工商银行-上证50交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
珠海市瑞丰汇邦资产管理有限公司-瑞丰汇邦三号私募证券投资基金
香港中央结算有限公司(陆股通)",5.0
84,603456.SH,603456,九洲药业,化学制药,True,0.34409999999999996,321.24,"中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国建设银行股份有限公司-工银瑞信前沿医疗股票型证券投资基金
中国银行股份有限公司-工银瑞信医疗保健行业股票型证券投资基金
全国社保基金六零二组合",4.0
85,600733.SH,600733,北汽蓝谷,汽车整车,True,0.34970000000000007,185.02,上海中平国瑀并购股权投资基金合伙企业(有限合伙),1.0
86,003022.SZ,003022,联泓新科,化工原料,True,0.3508,38.43,,0.0
87,600740.SH,600740,山西焦化,焦炭加工,True,0.3541000000000001,67.5,"建信基金公司-民生-华鑫信托·慧智投资2号结构化集合资金信托计划
建信基金公司-民生-华鑫信托·慧智投资1号结构化集合资金信托计划
建信基金公司-民生-华鑫信托·慧智投资3号结构化集合资金信托计划
华鑫国际信托有限公司",4.0
88,603489.SH,603489,八方股份,电气设备,True,0.35419999999999996,153.47,"中国邮政储蓄银行有限责任公司-中欧中小盘股票型证券投资基金(LOF)
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
中国工商银行股份有限公司-泰康策略优选灵活配置混合型证券投资基金
全国社保基金四零六组合
中国农业银行股份有限公司-华夏复兴混合型证券投资基金
中国农业银行股份有限公司-富兰克林国海弹性市值混合型证券投资基金
中国银行股份有限公司-富兰克林国海中小盘股票型证券投资基金
香港中央结算有限公司(陆股通)",8.0
89,002092.SZ,002092,中泰化学,化工原料,True,0.35559999999999997,189.3,"广州市玄元投资管理有限公司-玄元六度元宝8号私募投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",3.0
90,603225.SH,603225,新凤鸣,化纤,True,0.3686,252.85,,0.0
91,603392.SH,603392,万泰生物,医疗保健,True,0.3811,132.2,"中国银行股份有限公司-招商创新增长混合型证券投资基金
中国银行股份有限公司-招商医药健康产业股票型证券投资基金
华安财保资管-浦发银行-华安财保资管安源11号定向资产管理产品
中国银行股份有限公司-广发医疗保健股票型证券投资基金
中国建设银行股份有限公司-南方医药保健灵活配置混合型证券投资基金",5.0
92,300012.SZ,300012,华测检测,电器仪表,True,0.3829,441.84,"中国邮政储蓄银行股份有限公司-中欧中小盘股票型证券投资基金(LOF)
全国社保基金一一五组合
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
中国工商银行-广发聚丰混合型证券投资基金
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
全国社保基金四零六组合
中国工商银行-广发稳健增长证券投资基金
香港中央结算有限公司(陆股通)",8.0
93,300760.SZ,300760,迈瑞医疗,医疗保健,True,0.3847,2305.15,"中国工商银行股份有限公司-景顺长城新兴成长混合型证券投资基金
全国社保基金一零二组合
香港中央结算有限公司(陆股通)",3.0
94,603113.SH,603113,金能科技,焦炭加工,True,0.3885,146.01,"全国社保基金六零二组合
国投创新(北京)投资基金有限公司
香港中央结算有限公司(陆股通)
北京国投协力股权投资基金(有限合伙)",4.0
95,000049.SZ,000049,德赛电池,电气设备,True,0.38980000000000004,154.01,"中国农业银行股份有限公司-嘉实环保低碳股票型证券投资基金
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-嘉实产业先锋混合型证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
中国银行股份有限公司-嘉实新能源新材料股票型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金",8.0
96,601689.SH,601689,拓普集团,汽车配件,True,0.39080000000000004,508.29,"中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
中国农业银行股份有限公司-上投摩根新兴动力混合型证券投资基金
中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金
中国工商银行股份有限公司-宝盈人工智能主题股票型证券投资基金
基本养老保险基金一二零六组合
香港中央结算有限公司(陆股通)",6.0
97,603259.SH,603259,药明康德,化学制药,True,0.397,2477.34,"高瓴资本管理有限公司-HCM基金二期(QFII)
香港中央结算有限公司(陆股通)
中国银行股份有限公司-招商国证生物医药指数分级证券投资基金",3.0
98,300001.SZ,300001,特锐德,电气设备,True,0.39710000000000006,371.56,"中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金
广州市玄元投资管理有限公司-玄元科新57号私募证券投资基金
香港中央结算有限公司(陆股通)
基本养老保险基金一六零六一组合",4.0
99,300782.SZ,300782,卓胜微,元器件,True,0.39780000000000004,711.06,"交通银行股份有限公司-诺安和鑫保本混合型证券投资基金
中国工商银行股份有限公司-诺安成长混合型证券投资基金
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",4.0
100,300677.SZ,300677,英科医疗,医疗保健,True,0.4030000000000001,670.78,"中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国建设银行股份有限公司-前海开源沪港深优势精选灵活配置混合型证券投资基金
中国工商银行股份有限公司-前海开源国家比较优势灵活配置混合型证券投资基金
中国银行股份有限公司-广发医疗保健股票型证券投资基金
香港中央结算有限公司(陆股通)",5.0
101,600497.SH,600497,驰宏锌锗,铅锌,True,0.407,266.27,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国建设银行股份有限公司-国泰国证有色金属行业指数分级证券投资基金
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-南方中证申万有色金属交易型开放式指数证券投资基金",4.0
102,002597.SZ,002597,金禾实业,食品,True,0.4092,253.14,"荷兰汇盈资产管理公司-荷兰汇盈新兴市场股票基金
基本养老保险基金八零八组合
全国社保基金一零一组合
中国银行股份有限公司-国投瑞银精选收益灵活配置混合型证券投资基金
中国光大银行股份有限公司-国投瑞银创新动力混合型证券投资基金
中国工商银行-广发稳健增长证券投资基金
香港中央结算有限公司(陆股通)
交通银行股份有限公司-华安策略优选混合型证券投资基金",8.0
