,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK_INDEX,COL_LOCAL_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
59,002009.SZ,002009,天奇股份,工程机械,12.29,0.0,2.0,45.54,"云南国际信托有限公司-云南信托-招信智赢19号集合资金信托计划
创金合信基金-包商银行-华润深国投信托-天奇持股计划1期集合资金信托计划",2.0
60,603017.SH,603017,中衡设计,建筑工程,12.49,0.0,1.0,34.09,,0.0
61,603105.SH,603105,芯能科技,电气设备,12.78,0.0,1.0,39.4,"嘉兴铭朗二号股权投资基金合伙企业(有限合伙)
中国工商银行股份有限公司-南方大数据100指数证券投资基金",2.0
62,002417.SZ,002417,深南股份,软件服务,12.88,0.0,2.0,29.55,,0.0
63,601882.SH,601882,海天精工,机床制造,13.45,1.0,1.0,70.21,,0.0
64,600071.SH,600071,凤凰光学,元器件,14.19,0.0,1.0,33.7,中铁宝盈资产-招商银行-外贸信托-昀沣3号证券投资集合资金信托计划,1.0
65,601456.SH,601456,国联证券,证券,14.42,0.0,3.0,68.6,,0.0
66,600127.SH,600127,金健米业,农业综合,14.52,0.0,1.0,93.19,湖南发展资产管理集团有限公司,1.0
67,603167.SH,603167,渤海轮渡,水运,14.53,0.0,2.0,67.66,"中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF)
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
中国工商银行股份有限公司-兴业上证红利低波动交易型开放式指数证券投资基金",3.0
68,605188.SH,605188,国光连锁,超市连锁,14.9,2.0,1.0,7.39,,0.0
69,601952.SH,601952,苏垦农发,种植业,14.93,0.0,1.0,205.74,"淡水泉(北京)投资管理有限公司-淡水泉成长7期私募基金
中国对外经济贸易信托有限公司-外贸信托-淡水泉精选3期私募证券投资基金
广发证券股份有限公司-大成睿景灵活配置混合型证券投资基金
平安信托有限责任公司-投资精英之淡水泉
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-南方品质优选灵活配置混合型证券投资基金
淡水泉(北京)投资管理有限公司-淡水泉成长基金1期
平安信托有限责任公司-平安财富.淡水泉成长一期集合资金信托
中国对外经济贸易信托有限公司-淡水泉精选1期",9.0
70,002232.SZ,002232,启明信息,软件服务,15.04,1.0,1.0,60.57,中央汇金资产管理有限责任公司,1.0
71,000524.SZ,000524,岭南控股,酒店餐饮,15.07,0.0,2.0,100.99,,0.0
72,603035.SH,603035,常熟汽饰,汽车配件,15.5,1.0,1.0,48.37,深圳菁英时代资本管理有限公司-菁英时代常盈1号私募基金,1.0
73,605366.SH,605366,N宏柏,化工原料,15.81,0.0,2.0,13.12,,0.0
74,000400.SZ,000400,许继电气,电气设备,16.67,0.0,1.0,168.08,"南方基金-农业银行-南方中证金融资产管理计划
中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
中央汇金资产管理有限责任公司",8.0
75,300859.SZ,300859,西域旅游,旅游服务,16.68,0.0,3.0,6.46,,0.0
76,600072.SH,600072,中船科技,船舶,16.8,0.0,1.0,123.69,"香港中央结算有限公司(陆股通)
交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金
中国银行股份有限公司-信诚中证基建工程指数型证券投资基金(LOF)
上海国际集团资产管理有限公司",4.0
77,300708.SZ,300708,聚灿光电,半导体,17.62,0.0,1.0,16.11,"交通银行股份有限公司-泰达宏利价值优化型成长类行业混合型证券投资基金
中国工商银行股份有限公司-嘉实企业变革股票型证券投资基金
中国工商银行股份有限公司-南方大数据100指数证券投资基金",3.0
78,002402.SZ,002402,和而泰,元器件,18.68,0.0,1.0,149.1,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-易方达创新驱动灵活配置混合型证券投资基金
全国社保基金四零六组合
中国建设银行股份有限公司-易方达新丝路灵活配置混合型证券投资基金",4.0
79,300600.SZ,300600,瑞特股份,电气设备,19.72,0.0,3.0,40.58,"全国社保基金一零二组合
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品",4.0
80,605066.SH,605066,天正电气,电气设备,19.77,0.0,2.0,14.04,,0.0
81,300610.SZ,300610,晨化股份,化工原料,20.12,0.0,1.0,22.26,中国比利时直接股权投资基金,1.0
82,002041.SZ,002041,登海种业,种植业,20.13,0.0,2.0,177.14,"大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
中央汇金资产管理有限责任公司
易方达基金-农业银行-易方达中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划",6.0
83,600363.SH,600363,联创光电,元器件,20.48,2.0,1.0,90.82,,0.0
84,300745.SZ,300745,欣锐科技,汽车配件,20.58,1.0,1.0,13.22,,0.0
85,002835.SZ,002835,同为股份,元器件,21.38,1.0,1.0,25.07,"中国国际金融香港资产管理有限公司-客户资金
中国建设银行股份有限公司-博道伍佰智航股票型证券投资基金
兴业证券股份有限公司-博道久航混合型证券投资基金",3.0
86,002163.SZ,002163,海南发展,装修装饰,22.03,0.0,1.0,177.0,"中航基金-浙商银行-中航基金同达1号资产管理计划
中国对外经济贸易信托有限公司-鸿道3期
华润深国投信托有限公司-华润信托·鸿道聚利集合资金信托计划",3.0
87,600641.SH,600641,万业企业,区域地产,22.85,2.0,1.0,218.89,"香港中央结算有限公司(陆股通)
沈阳森木投资管理有限公司-森木价值发现1号证券投资基金
国家集成电路产业投资基金股份有限公司
申万宏源证券-四川三新创业投资有限责任公司-证券行业支持民企发展系列之申万宏源三新创投单一资产管理计划",4.0
88,000738.SZ,000738,航发控制,航空,22.99,4.0,1.0,263.38,"中国华融资产管理股份有限公司
中央汇金资产管理有限责任公司
中国信达资产管理股份有限公司
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金",5.0
89,000877.SZ,000877,天山股份,水泥,23.45,1.0,2.0,206.38,"中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)
中国建设银行股份有限公司-华安核心优选混合型证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国工商银行股份有限公司-华安沪港深机会灵活配置混合型证券投资基金
全国社保基金四一二组合",8.0
90,603337.SH,603337,杰克股份,纺织机械,24.11,0.0,1.0,107.17,"中国农业银行股份有限公司-大成睿享混合型证券投资基金
兴业国际信托有限公司-杰克股份1号员工持股集合资金信托
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
国泰基金管理有限公司-社保基金四二一组合
大成基金管理有限公司-社保基金17011组合
大成基金管理有限公司-社保基金1101组合
中国农业银行-大成创新成长混合型证券投资基金",7.0
91,002286.SZ,002286,保龄宝,食品,24.29,0.0,1.0,89.69,"宁波趵朴富通资产管理中心(有限合伙)
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-南方大数据100指数证券投资基金",3.0
92,603809.SH,603809,豪能股份,汽车配件,25.96,3.0,1.0,29.87,"华宝信托有限责任公司
工银瑞信基金管理有限公司",2.0
93,605399.SH,605399,晨光新材,化工原料,26.78,1.0,1.0,12.32,,0.0
94,002919.SZ,002919,名臣健康,日用化工,27.2,0.0,2.0,11.5,,0.0
95,300721.SZ,300721,怡达股份,化工原料,27.4,1.0,1.0,11.51,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
96,002216.SZ,002216,三全食品,食品,31.16,2.0,1.0,176.23,"上海明河投资管理有限公司-明河成长2号私募证券投资基金
中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金
中国建设银行股份有限公司-交银施罗德蓝筹混合型证券投资基金",3.0
97,688313.SH,688313,N仕佳-U,通信设备,35.05,1.0,1.0,14.55,,0.0
98,603995.SH,603995,甬金股份,特种钢,35.21,0.0,1.0,20.31,,0.0
99,600316.SH,600316,洪都航空,航空,37.39,0.0,2.0,268.13,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)",3.0
100,300516.SZ,300516,久之洋,电器仪表,37.4,0.0,1.0,67.32,"深圳市君如资产管理顾问有限公司-君如价值1号私募证券投资基金
深圳市君如资产管理顾问有限公司-君如木兰1号私募证券投资基金
深圳市君如资产管理顾问有限公司-君如木兰2号私募证券投资基金
深圳市君如资产管理顾问有限公司-君如木兰3号私募证券投资基金",4.0
101,300823.SZ,300823,建科机械,专用机械,43.86,0.0,1.0,10.26,,0.0
102,000733.SZ,000733,振华科技,元器件,44.8,2.0,1.0,230.63,"中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
贵州省贵鑫瑞和创业投资管理有限责任公司-贵州新动能产业投资基金合伙企业(有限合伙)
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
全国社保基金一零二组合
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-易方达国防军工混合型证券投资基金
财通基金-招商银行-财通基金-长昕1号资产管理计划
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金",8.0
103,300857.SZ,300857,协创数据,IT设备,46.22,0.0,3.0,23.87,,0.0
104,300778.SZ,300778,新城市,建筑工程,51.43,1.0,1.0,23.71,,0.0
105,300855.SZ,300855,图南股份,钢加工,54.2,1.0,2.0,27.1,,0.0
106,688357.SH,688357,建龙微纳,化工原料,62.22,0.0,1.0,8.55,银华基金-建设银行-中国人寿-中国人寿委托银华基金公司股票型组合,1.0
107,603267.SH,603267,鸿远电子,元器件,65.41,3.0,1.0,103.03,"全国社保基金一零二组合
宁波金信资产管理中心(有限合伙)-金源私募证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-嘉实企业变革股票型证券投资基金
中国建设银行股份有限公司-泰康产业升级混合型证券投资基金",5.0
108,688155.SH,688155,先惠技术,专用机械,67.16,2.0,1.0,11.55,,0.0
109,605100.SH,605100,华丰股份,机械基件,68.71,0.0,3.0,14.91,,0.0
110,688196.SH,688196,卓越新能,环境保护,69.96,0.0,1.0,20.44,,0.0
111,300858.SZ,300858,科拓生物,食品,85.24,2.0,1.0,17.59,,0.0
112,002995.SZ,002995,天地在线,互联网,86.34,0.0,3.0,13.96,,0.0
113,300776.SZ,300776,帝尔激光,专用机械,116.27,0.0,2.0,52.85,"中国农业银行股份有限公司-新华优选分红混合型证券投资基金
中信信托有限责任公司-中信信托鑫涌成泉金融投资集合资金信托计划
中国银行股份有限公司-广发中证环保产业交易型开放式指数证券投资基金
中信信托有限责任公司-中信信托成泉汇涌八期金融投资集合资金信托计划",4.0
114,002991.SZ,002991,甘源食品,食品,131.6,0.0,3.0,30.67,,0.0
115,688065.SH,688065,N凯赛,化纤,137.88,1.0,1.0,52.15,,0.0
116,688185.SH,688185,康希诺-U,生物制药,393.11,0.0,1.0,89.03,,0.0
