,ts_code,symbol,name,industry,COL_CONTINUOUS_LIMIT,COL_LASTPRICE,concept,circ_mv
28,000408.SZ,000408,藏格控股,农药化肥,1.0,7.93,"有色-镁, 新进指数成份股, 社保重仓, 有色金属, 化肥, 高质押率, 锂电池, 新能源汽车, 资产重组, ",35.42亿
29,600531.SH,600531,豫光金铅,铅锌,1.0,4.68,"有色金属, 黄金, ",51.02亿
30,600616.SH,600616,金枫酒业,红黄药酒,1.0,6.27,"上海国企改革, 进口博览会, ",32.27亿
31,600703.SH,600703,三安光电,半导体,1.0,9.87,"5G, 光通信, 白马股, MSCI, 回购, 半导体, 3D感应, 国产芯片, LED, ",402.54亿
32,601137.SH,601137,博威合金,铜,1.0,8.97,"华为产业链, 回购, 有色金属, 光伏, 智能制造, 有色-铜, 机器人, ",50.58亿
33,601519.SH,601519,大智慧,软件服务,1.0,7.0,"互联网金融, 国产软件, 彩票, ST摘帽, 强势人气股, ",139.14亿
34,601700.SH,601700,风范股份,电气设备,1.0,7.3,"特高压, 高股息, 无人机, 债转股-AMC, 强势人气股, ",82.73亿
35,603085.SH,603085,天成自控,汽车配件,1.0,11.17,"二胎, 汽车零部件, 工业自动化, 智能制造, ",16.47亿
36,603110.SH,603110,东方材料,染料涂料,1.0,15.05,"回购, 石墨烯, ",8.17亿
37,603128.SH,603128,华贸物流,仓储物流,1.0,10.31,"央企改革, 回购, 快递物流, 自贸区, 自由贸易港, 上海自由贸易港, ",100.49亿
38,603186.SH,603186,华正新材,元器件,1.0,27.21,"5G, 锂电池, 新能源汽车, ",20.06亿
39,603617.SH,603617,君禾股份,专用机械,1.0,22.55,,6.86亿
40,603701.SH,603701,德宏股份,汽车配件,1.0,14.3,"汽车零部件, 稀土磁材, ",20.45亿
41,603718.SH,603718,海利生物,生物制药,1.0,15.86,"医药, 疫苗, 基因测序, 医疗器械, 举牌股, 动物保健, 体外诊断, ",102.14亿
42,603906.SH,603906,龙蟠科技,化工原料,1.0,12.88,"社保重仓, 石油化工, ",12.02亿
43,600624.SH,600624,复旦复华,综合类,1.0,13.16,"健康中国, 脑科学, 高校系, 强势人气股, 创投, ",90.11亿
44,300394.SZ,300394,天孚通信,通信设备,1.0,27.03,"5G, 光通信, ",44.23亿
45,300540.SZ,300540,深冷股份,专用机械,1.0,18.89,"天然气, 燃料电池, ",12.1亿
46,300471.SZ,300471,厚普股份,专用机械,1.0,11.58,"油服, 油气改革, 页岩气, 天然气, 燃料电池, 股权转让, 强势人气股, ",31.46亿
47,000650.SZ,000650,仁和药业,中成药,1.0,9.74,"医药, 中药, 互联网金融, 互联网医疗, 眼科, 工业大麻, ",114.97亿
48,000758.SZ,000758,中色股份,铅锌,1.0,5.39,"有色-铝, 有色-锌, 东盟博览会, 央企改革, 有色金属, 大基建, 稀土磁材, ",106.14亿
49,000831.SZ,000831,五矿稀土,小金属,1.0,15.91,"央企改革, 业绩预增, 稀土磁材, ",156.06亿
50,002006.SZ,002006,精功科技,专用机械,1.0,5.78,"碳纤维, 光伏, 智能制造, 机器人, ",26.31亿
51,002049.SZ,002049,紫光国微,元器件,1.0,45.11,"MSCI, 物联网, 移动支付, 半导体, 高校系, 国产芯片, ",
52,002057.SZ,002057,中钢天源,元器件,1.0,18.08,"硅锰, 央企改革, 债转股-AMC, 稀土磁材, 锂电池, 燃料电池, 新能源汽车, 高送转, ",57.79亿
53,002132.SZ,002132,恒星科技,钢加工,1.0,3.41,"特高压, 有机硅, 回购, 光伏, 低价股, ",42.71亿
54,002134.SZ,002134,天津普林,元器件,1.0,8.18,"PCB板, 债转股-AMC, 天津国企改革, ",20.11亿
55,002166.SZ,002166,莱茵生物,中成药,1.0,11.42,"广西, 工业大麻, ",64.55亿
56,002346.SZ,002346,柘中股份,电气设备,1.0,13.86,,54.7亿
57,002383.SZ,002383,合众思壮,通信设备,1.0,12.71,"军工, 军民融合, 物联网, 无人驾驶, 北斗导航, 股权转让, 共享经济, 国资入股, ",61.79亿
58,002456.SZ,002456,欧菲光,元器件,1.0,8.49,"白马股, OLED, MSCI, 北汽新能源, 华为产业链, 回购, 业绩预增, 汽车零部件, 无人驾驶, 小米概念股, 指纹识别, 3D感应, 3D玻璃, 股权转让, VR&AR, 苹果产业链, 国资入股, 虹膜识别, 人脸识别, ",226.5亿
59,002591.SZ,002591,恒大高新,化工原料,1.0,9.28,"PCB板, 回购, 定增破发, 腾讯概念股, 创投, ",17.0亿
60,002600.SZ,002600,领益智造,元器件,1.0,6.49,"OLED, 华为产业链, 稀土磁材, 小米概念股, 苹果产业链, 强势人气股, ",96.56亿
61,002703.SZ,002703,浙江世宝,汽车配件,1.0,6.91,"汽车零部件, 无人驾驶, ",38.22亿
62,002836.SZ,002836,新宏泽,广告包装,1.0,17.11,"业绩预增, 包装印刷, 资产重组, ",9.64亿
63,002905.SZ,002905,金逸影视,影视音像,1.0,26.98,"影视, ",18.13亿
64,300071.SZ,300071,华谊嘉信,广告包装,1.0,3.4,"新零售, 股权转让, 资产重组, 独角兽, ",15.98亿
65,300091.SZ,300091,金通灵,机械基件,1.0,5.58,"乡村振兴, 无人机, 燃料电池, 股权转让, 国资入股, ",58.9亿
66,300163.SZ,300163,先锋新材,其他建材,1.0,4.14,"互联网金融, 股权转让, 资产重组, ",11.68亿
67,300165.SZ,300165,天瑞仪器,电器仪表,1.0,5.82,"大气治理, 环保, 药品信息化追溯, 污水处理, 体外诊断, ",18.4亿
68,300238.SZ,300238,冠昊生物,医疗保健,1.0,31.54,"健康中国, 脑科学, 医药, 创新药, 医疗器械, 创投, ",77.32亿
69,300283.SZ,300283,温州宏丰,电气设备,1.0,5.23,"股权转让, ",11.14亿
70,300313.SZ,300313,天山生物,农业综合,1.0,5.5,"赛马, 新疆, 定增破发, 土地流转, ",10.04亿
71,000612.SZ,000612,焦作万方,铝,1.0,5.2,"有色-铝, 油服, 有色金属, 股权争夺, ",61.86亿
72,603909.SH,603909,合诚股份,建筑施工,1.0,31.13,,7.78亿
