,ts_code,symbol,name,industry,COL_CONTINUOUS_LIMIT,COL_LASTPRICE,concept,circ_mv
25,600759.SH,600759,洲际油气,石油开采,1.0,3.7,"油服, 油气改革, 海南自由贸易港, 燃料电池, 互联网金融, 自贸区, 自由贸易港, 资产重组, 海南, ",83.55亿
26,601162.SH,601162,天风证券,证券,1.0,11.13,"券商, ",57.65亿
27,600864.SH,600864,哈投股份,证券,1.0,7.8,"券商, 参股券商, 破净股, ",123.11亿
28,600983.SH,600983,惠而浦,家用电器,1.0,5.86,"白色家电, 家电, ",31.22亿
29,601066.SH,601066,中信建投,证券,1.0,22.3,"券商, 新进指数成份股, 强势人气股, ",192.76亿
30,601860.SH,601860,紫金银行,银行,1.0,7.7,"银行, 强势人气股, ",28.19亿
31,603103.SH,603103,横店影视,影视音像,1.0,19.6,"影视, 知识产权, ",14.54亿
32,603106.SH,603106,恒银金融,电脑设备,1.0,10.12,"雄安-金融, 雄安新区, 互联网金融, 区块链, 国产操作系统, 无人银行, ",13.19亿
33,603177.SH,603177,德创环保,环境保护,1.0,12.47,"大气治理, 环保, ",7.7亿
34,603332.SH,603332,苏州龙杰,化纤,1.0,30.92,"涤纶, ",9.19亿
35,603588.SH,603588,高能环境,环境保护,1.0,10.7,"业绩预增, PPP, 年报季报, ",71.11亿
36,603817.SH,603817,海峡环保,环境保护,1.0,7.32,"PPP, 环保, 污水处理, ",13.18亿
37,600318.SH,600318,新力金融,多元金融,1.0,7.68,"安徽国企改革, 互联网金融, 国产软件, ",37.17亿
38,000416.SZ,000416,民生控股,多元金融,1.0,5.98,"金改, 期货概念, 壳公司, ",31.79亿
39,600167.SH,600167,联美控股,供气供热,1.0,10.84,"小米概念股, 3D感应, 人脸识别, ",248.03亿
40,002824.SZ,002824,和胜股份,铝,1.0,12.07,"有色-铝, 有色金属, 锂电池, 新能源汽车, ",9.26亿
41,000563.SZ,000563,陕国投A,多元金融,1.0,4.55,"业绩预增, 信托, 债转股-AMC, ",180.36亿
42,000567.SZ,000567,海德股份,多元金融,1.0,8.42,"债转股-AMC, 高质押率, 海南自由贸易港, 自贸区, 自由贸易港, 海南, ",18.34亿
43,000570.SZ,000570,苏常柴A,机械基件,1.0,5.13,"汽车零部件, 农机, 锂电池, 新能源汽车, 科创板概念股, ",21.1亿
44,000711.SZ,000711,京蓝科技,软件服务,1.0,5.91,"阿里巴巴概念股, 固废处理, 回购, 园林, 物联网, 雄安-园林环保, 海绵城市, PPP, 环保, 雄安新区, 大数据, 区块链, 智慧城市, ",24.01亿
45,000826.SZ,000826,启迪桑德,环境保护,1.0,11.81,"MSCI, 固废处理, 雄安-园林环保, 定增破发, 锂电池, PPP, 环保, 雄安新区, 新能源汽车, 高校系, ",140.03亿
46,002002.SZ,002002,鸿达兴业,化工原料,1.0,6.29,"PVC, 供应链金融, 定增破发, 稀土磁材, 土地流转, 燃料电池, ",160.37亿
47,002006.SZ,002006,精功科技,专用机械,1.0,6.69,"碳纤维, 光伏, 智能制造, 机器人, ",30.45亿
48,002009.SZ,002009,天奇股份,工程机械,1.0,9.39,"业绩预增, 风电, 智慧物流, 工业自动化, 智能制造, 机器人, ",27.42亿
49,002209.SZ,002209,达意隆,轻工机械,1.0,7.76,"智能制造, 互联网金融, 机器人, 壳公司, ",11.93亿
50,002565.SZ,002565,顺灏股份,造纸,1.0,9.0,"高送转, 包装印刷, 强势人气股, 工业大麻, ",95.05亿
51,002842.SZ,002842,翔鹭钨业,小金属,1.0,19.89,"社保重仓, 有色金属, 业绩预增, 有色-钨, 高送转, ",31.76亿
52,300742.SZ,300742,越博动力,汽车配件,1.0,31.88,"高送转-预期, 无人驾驶, 新能源汽车, ",12.55亿
53,002935.SZ,002935,天奥电子,元器件,1.0,38.49,"高送转-预期, 军工, 军民融合, 北斗导航, 高送转, ",15.4亿
54,002956.SZ,002956,N西麦,食品,1.0,58.07,,11.61亿
55,300022.SZ,300022,吉峰科技,农用机械,1.0,4.81,"乡村振兴, 农机, 工业大麻, ",16.49亿
56,300187.SZ,300187,永清环保,环境保护,1.0,5.5,"固废处理, 雄安-园林环保, 高质押率, 大气治理, 环保, 雄安新区, 国资入股, 资产重组, ",34.94亿
57,300190.SZ,300190,维尔利,环境保护,1.0,7.67,"固废处理, 回购, 业绩预增, 定增破发, 环保, 污水处理, ",54.79亿
58,300197.SZ,300197,铁汉生态,环境保护,1.0,3.76,"乡村振兴, 园林, 雄安-园林环保, 特色小镇, PPP, 雄安新区, 股权转让, 国资入股, ",62.64亿
59,300266.SZ,300266,兴源环境,环境保护,1.0,4.46,"固废处理, 定增破发, 环保, 污水处理, 股权转让, 国资入股, 资产重组, ",65.13亿
60,300362.SZ,300362,天翔环境,环境保护,1.0,3.26,"环保, 污水处理, 股权转让, 资产重组, 壳公司, ",10.26亿
61,300573.SZ,300573,兴齐眼药,化学制药,1.0,55.55,"医药, 化学药, 眼科, 强势人气股, ",29.71亿
62,000544.SZ,000544,中原环保,环境保护,1.0,6.29,"水务, PPP, 环保, 污水处理, 国资入股, ",32.81亿
63,603998.SH,603998,方盛制药,中成药,1.0,7.39,"医药, 中药, 创新药, 眼科, 强势人气股, 工业大麻, ",31.42亿
