,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK_INDEX,COL_LOCAL_LIMIT_COUNT_5,COL_LOCAL_LIMIT_COUNT_10,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
18,603766.SH,603766,隆鑫通用,摩托车,4.3,0.0,1.0,1.0,88.3,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金",3.0
19,600581.SH,600581,八一钢铁,普钢,4.36,1.0,1.0,2.0,66.83,中央汇金资产管理有限责任公司,1.0
20,300283.SZ,300283,温州宏丰,电气设备,4.39,3.0,1.0,1.0,10.39,中央汇金资产管理有限责任公司,1.0
21,600724.SH,600724,宁波富达,水泥,4.43,1.0,1.0,1.0,64.01,,0.0
22,603227.SH,603227,雪峰科技,化工原料,4.45,1.0,1.0,1.0,29.31,,0.0
23,000875.SZ,000875,吉电股份,火力发电,4.5,0.0,1.0,1.0,96.58,"华安基金-兴业银行-广西铁路发展投资基金(有限合伙)
香港中央结算有限公司(陆股通)
平安基金-包商银行-上海国际集团资产管理有限公司",3.0
24,002164.SZ,002164,宁波东力,电气设备,4.53,4.0,1.0,5.0,19.76,富国基金-中国人寿保险股份有限公司-分红险-富国基金国寿股份成长股票型组合单一资产管理计划,1.0
25,002094.SZ,002094,青岛金王,日用化工,4.54,1.0,1.0,1.0,31.35,"佳和美资产管理有限公司
蓝色经济区产业投资基金(有限合伙)
金鹰基金-浦发银行-金鹰中植产投定增8号资产管理计划
华夏基金-浦发银行-华夏基金-中植产投-定增1号资产管理计划",4.0
26,600496.SH,600496,精工钢构,钢加工,4.63,0.0,1.0,1.0,69.93,"长安国际信托股份有限公司-银帆3期(长安投资78号)集合资金信托计划
交通银行-中海优质成长证券投资基金
中国建设银行-上投摩根阿尔法股票型证券投资基金
中国银行股份有限公司-华泰紫金泰盈混合型证券投资基金
全国社保基金六零三组合
中央汇金资产管理有限责任公司",6.0
27,000510.SZ,000510,新金路,化工原料,4.64,4.0,1.0,1.0,25.5,华创证券-证券行业支持民企发展系列之华创证券1号FOF单一资产管理计划-华创证券有限责任公司支持民企发展,1.0
28,600617.SH,600617,国新能源,供气供热,4.67,1.0,1.0,1.0,45.53,中央汇金资产管理有限责任公司,1.0
29,600791.SH,600791,京能置业,全国地产,4.68,0.0,1.0,2.0,21.17,哈尔滨市道里区慈善基金会,1.0
30,000046.SZ,000046,泛海控股,多元金融,4.8,0.0,1.0,1.0,248.4,"德邦创新资本-渤海银行-中融国际信托有限公司
建信基金-兴业银行-华鑫信托-华鑫信托·慧智投资52号结构化集合资金信托计划
香港中央结算有限公司(陆股通)",3.0
31,601989.SH,601989,中国重工,船舶,4.88,1.0,1.0,2.0,892.25,"中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国华融资产管理股份有限公司
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",5.0
32,000978.SZ,000978,桂林旅游,旅游景点,5.06,4.0,1.0,1.0,18.22,"华夏基金华兴8号股票型养老金产品
华夏基金华益3号股票型养老金产品
华夏基金华兴2号股票型养老金产品
华夏基金-中国银行-中银国际证券有限责任公司",4.0
33,002361.SZ,002361,神剑股份,化工原料,5.1,1.0,1.0,1.0,31.86,,0.0
34,002266.SZ,002266,浙富控股,电气设备,5.11,0.0,1.0,1.0,83.68,"西藏信托有限公司-西藏信托-智昂6号集合资金信托计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",3.0
35,002068.SZ,002068,黑猫股份,化工原料,5.12,0.0,1.0,1.0,31.08,"中国银行股份有限公司-富国中证国企一带一路交易型开放式指数证券投资基金
中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF)
中国工商银行股份有限公司-中欧匠心两年持有期混合型证券投资基金
中国工商银行股份有限公司-中欧精选灵活配置定期开放混合型发起式证券投资基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-易方达中证国企一带一路交易型开放式指数证券投资基金",6.0
36,601003.SH,601003,柳钢股份,普钢,5.28,0.0,1.0,1.0,135.32,"中国工商银行股份有限公司-富国中证红利指数增强型证券投资基金
中国银行股份有限公司-富国中证国企一带一路交易型开放式指数证券投资基金
中国农业银行股份有限公司-汇添富中证国企一带一路交易型开放式指数证券投资基金
建信基金公司-建行-中国建设银行股份有限公司
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
中国建设银行股份有限公司-大成中证红利指数证券投资基金
中国建设银行股份有限公司-易方达中证国企一带一路交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",8.0
37,000570.SZ,000570,苏常柴A,机械基件,5.34,1.0,1.0,1.0,21.97,中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金,1.0
38,000430.SZ,000430,张家界,旅游景点,5.34,4.0,1.0,1.0,17.71,诺德基金-兴业银行-上海建工集团投资有限公司,1.0
39,002378.SZ,002378,章源钨业,小金属,5.46,1.0,1.0,1.0,50.41,香港中央结算有限公司(陆股通),1.0
40,000599.SZ,000599,青岛双星,汽车配件,5.47,1.0,2.0,2.0,41.99,"华能贵诚信托有限公司
济南国惠兴鲁股权投资基金合伙企业(有限合伙)
招商财富-招商银行-国信金控1号专项资产管理计划",3.0
41,002469.SZ,002469,三维工程,建筑工程,5.52,0.0,2.0,2.0,25.58,中央汇金资产管理有限责任公司,1.0
42,600784.SH,600784,鲁银投资,普钢,5.6,2.0,3.0,3.0,31.82,,0.0
43,600409.SH,600409,三友化工,化工原料,5.63,4.0,2.0,2.0,116.22,"中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",5.0
44,600778.SH,600778,友好集团,百货,5.72,1.0,2.0,3.0,17.8,,0.0
45,002360.SZ,002360,同德化工,化工原料,5.78,1.0,1.0,1.0,17.25,,0.0
46,000498.SZ,000498,山东路桥,建筑工程,5.83,4.0,1.0,1.0,65.3,"易方达基金-工商银行-易方达基金臻选2号资产管理计划
交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金
中国银行股份有限公司-信诚中证基建工程指数型证券投资基金(LOF)
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)",4.0
47,002092.SZ,002092,中泰化学,化工原料,5.88,4.0,1.0,1.0,126.21,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
广州市玄元投资管理有限公司-玄元六度元宝8号私募投资基金",4.0
48,000488.SZ,000488,晨鸣纸业,造纸,5.88,0.0,1.0,1.0,97.57,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",3.0
49,000750.SZ,000750,国海证券,证券,6.0,0.0,1.0,1.0,326.67,"中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",2.0
50,000559.SZ,000559,万向钱潮,汽车配件,6.02,0.0,1.0,1.0,165.74,"国机资产管理有限公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",4.0
51,000012.SZ,000012,南玻A,玻璃,6.11,0.0,1.0,1.0,119.58,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
52,002029.SZ,002029,七匹狼,服饰,6.16,0.0,1.0,1.0,45.27,"博时基金-农业银行-博时中证金融资产管理计划
基本养老保险基金一零零三组合
银华基金-农业银行-银华中证金融资产管理计划
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
广发基金-农业银行-广发中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
中央汇金资产管理有限责任公司
大成基金-农业银行-大成中证金融资产管理计划",13.0
53,000690.SZ,000690,宝新能源,火力发电,6.17,1.0,1.0,1.0,128.59,"大成基金-农业银行-大成中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
博时基金-农业银行-博时中证金融资产管理计划",10.0
54,002064.SZ,002064,华峰氨纶,化纤,6.19,0.0,1.0,1.0,96.32,"工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",5.0
55,600250.SH,600250,南纺股份,商贸代理,6.22,1.0,1.0,1.0,16.09,"中国证券投资者保护基金有限责任公司
北京博达富通基金管理有限公司-博达鑫泰私募证券投资基金",2.0
56,600526.SH,600526,菲达环保,环境保护,6.24,0.0,1.0,1.0,34.16,,0.0
57,002059.SZ,002059,云南旅游,旅游景点,6.26,1.0,2.0,3.0,45.75,"中央汇金资产管理有限责任公司
上海博观投资管理有限公司-博观臻选三期证券投资基金",2.0
58,000698.SZ,000698,沈阳化工,化工原料,6.51,4.0,1.0,6.0,51.15,"中央汇金资产管理有限责任公司
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)",2.0
59,600165.SH,600165,新日恒力,钢加工,6.55,0.0,2.0,2.0,44.86,"国通信托有限责任公司-国通信托·紫金8号集合资金信托计划
国通信托有限责任公司-国通信托·同洲精进2号集合资金信托计划
华鑫国际信托有限公司-华鑫信托·华鹏66号集合资金信托计划",3.0
60,002283.SZ,002283,天润工业,汽车配件,6.88,0.0,1.0,2.0,65.76,,0.0
61,002026.SZ,002026,山东威达,机械基件,6.96,1.0,1.0,2.0,29.24,中央汇金资产管理有限责任公司,1.0
62,002531.SZ,002531,天顺风能,电气设备,7.01,0.0,1.0,1.0,123.21,"全国社保基金四一八组合
中国建设银行股份有限公司-华安核心优选混合型证券投资基金
基本养老保险基金一二零八组合
全国社保基金一一三组合
鹏华资产-浦发银行-华宝信托-华宝-银河6号集合资金信托",5.0
63,600178.SH,600178,东安动力,汽车配件,7.02,0.0,3.0,3.0,32.44,广东泓骐私募证券投资基金管理有限公司-泓骐稳进1号私募证券投资基金,1.0
64,000601.SZ,000601,韶能股份,水力发电,7.1,2.0,1.0,1.0,76.67,深圳日昇创沅资产管理有限公司,1.0
65,300040.SZ,300040,九洲集团,电气设备,7.1,1.0,1.0,1.0,17.64,中央汇金资产管理有限责任公司,1.0
66,300195.SZ,300195,长荣股份,轻工机械,7.18,4.0,1.0,2.0,21.73,"鹏华资产-浦发银行-云南国际信托-云信智兴2017-237号单一资金信托
云南国际信托有限公司-云信智兴2017-234号单一资金信托
华泰柏瑞基金-民生银行-华泰柏瑞价值精选集合资产管理计划",3.0
67,601222.SH,601222,林洋能源,电器仪表,7.19,0.0,1.0,2.0,125.74,"全国社保基金四一三组合
中国长城资产管理股份有限公司
基本养老保险基金一六零三一组合",3.0
68,601369.SH,601369,陕鼓动力,机械基件,7.23,1.0,1.0,1.0,118.48,中央汇金资产管理有限责任公司,1.0
69,000759.SZ,000759,中百集团,超市连锁,7.24,3.0,1.0,1.0,49.27,"全国社保基金一零三组合
长江证券-工商银行-长江证券超越理财宝6号集合资产管理计划",2.0
70,002429.SZ,002429,兆驰股份,家用电器,7.33,0.0,1.0,2.0,329.58,"中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
香港中央结算有限公司(陆股通)",2.0
71,002634.SZ,002634,棒杰股份,服饰,7.37,1.0,2.0,2.0,23.29,中央汇金资产管理有限责任公司,1.0
72,300591.SZ,300591,万里马,服饰,7.42,4.0,1.0,1.0,13.97,,0.0
73,600879.SH,600879,航天电子,航空,7.44,1.0,1.0,1.0,202.31,"中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金",3.0
74,300261.SZ,300261,雅本化学,农药化肥,7.45,4.0,1.0,3.0,69.46,"金元顺安基金-中信银行-中诚信托-2017年中信银行组合投资单一资金信托
华商基金-浙商银行-上海爱建信托-爱建信托欣欣14号定向增发事务管理类单一资金信托
中央汇金资产管理有限责任公司
金鹰基金-中信银行-华宝信托-华宝-中信1号单一资金信托",4.0
75,002316.SZ,002316,亚联发展,软件服务,7.46,0.0,1.0,1.0,21.89,国通信托有限责任公司-国通信托·恒升318号证券投资集合资金信托计划,1.0
76,000635.SZ,000635,英力特,化工原料,7.73,4.0,1.0,1.0,23.43,,0.0
77,600706.SH,600706,曲江文旅,旅游服务,7.86,4.0,1.0,1.0,16.78,,0.0
78,002570.SZ,002570,贝因美,乳制品,7.9,0.0,1.0,1.0,80.77,长城(德阳)长弘投资基金合伙企业(有限合伙),1.0
79,002105.SZ,002105,信隆健康,文教休闲,7.91,1.0,1.0,3.0,29.15,"广发证券股份有限公司-中庚小盘价值股票型证券投资基金
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金
华泰证券股份有限公司-中庚价值领航混合型证券投资基金",3.0
80,600458.SH,600458,时代新材,塑料,7.92,0.0,1.0,1.0,63.58,中央汇金资产管理有限责任公司,1.0
81,601928.SH,601928,凤凰传媒,出版业,8.01,0.0,1.0,1.0,203.85,"全国社保基金一零一组合
基本养老保险基金一零零三组合
广发基金-农业银行-广发中证金融资产管理计划
天达资产管理有限公司-天达环球策略基金-全中国股票基金(交易所)
凤凰集团-华泰联合证券-16凤凰EB担保及信托财产专户
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
全国社保基金四一三组合
中央汇金资产管理有限责任公司",8.0
82,000893.SZ,000893,东凌国际,食品,8.08,0.0,1.0,3.0,32.38,,0.0
83,300385.SZ,300385,雪浪环境,环境保护,8.08,0.0,1.0,1.0,18.18,"中央汇金资产管理有限责任公司
中信银行股份有限公司-建信中证500指数增强型证券投资基金",2.0
84,600620.SH,600620,天宸股份,综合类,8.09,0.0,1.0,1.0,55.55,深圳市诚和昌投资发展有限公司-诚和昌鸿基成长1号私募证券投资基金,1.0
85,000421.SZ,000421,南京公用,供气供热,8.15,0.0,5.0,6.0,46.67,,0.0
86,000829.SZ,000829,天音控股,其他商业,8.2,0.0,1.0,1.0,76.23,"阳光资管-工商银行-阳光资产-积极配置3号资产管理产品
阳光资产-工商银行-主动配置三号资产管理产品
北京国际信托有限公司
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",5.0
87,601798.SH,601798,蓝科高新,化工机械,8.48,0.0,2.0,3.0,30.06,,0.0
88,603099.SH,603099,长白山,旅游景点,8.5,4.0,1.0,1.0,22.67,中国华融资产管理股份有限公司,1.0
89,600618.SH,600618,氯碱化工,化工原料,8.55,3.0,2.0,2.0,64.11,中央汇金资产管理有限责任公司,1.0
90,300213.SZ,300213,佳讯飞鸿,通信设备,8.56,0.0,1.0,3.0,46.59,,0.0
91,300120.SZ,300120,经纬辉开,元器件,8.75,0.0,2.0,2.0,20.73,"银华基金-农业银行-银华中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
中央汇金资产管理有限责任公司
中欧基金-农业银行-中欧中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划",11.0
92,603488.SH,603488,展鹏科技,电气设备,8.81,3.0,2.0,5.0,25.72,,0.0
93,601999.SH,601999,出版传媒,出版业,8.82,0.0,1.0,1.0,48.59,"中央汇金资产管理有限责任公司
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)",2.0
94,002137.SZ,002137,麦达数字,通信设备,8.82,0.0,1.0,1.0,32.18,,0.0
95,300323.SZ,300323,华灿光电,半导体,8.95,0.0,1.0,2.0,74.46,上海虎铂新能股权投资基金合伙企业(有限合伙),1.0
96,600054.SH,600054,黄山旅游,旅游景点,9.01,4.0,1.0,1.0,46.25,,0.0
97,000610.SZ,000610,西安旅游,旅游服务,9.03,4.0,1.0,1.0,21.25,,0.0
98,000524.SZ,000524,岭南控股,酒店餐饮,9.05,2.0,3.0,5.0,60.65,,0.0
99,300083.SZ,300083,劲胜智能,元器件,9.05,0.0,2.0,3.0,111.6,中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金,1.0
100,601901.SH,601901,方正证券,证券,9.06,1.0,1.0,1.0,745.83,"中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
银华基金-农业银行-银华中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
博时基金-农业银行-博时中证金融资产管理计划",7.0
101,600435.SH,600435,北方导航,专用机械,9.08,0.0,1.0,1.0,135.23,"中兵投资-广发证券-17中兵EB担保及信托财产专户
中国农业银行股份有限公司-华夏中证央企结构调整交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金",5.0
102,601636.SH,601636,旗滨集团,玻璃,9.09,1.0,1.0,2.0,243.9,"全国社保基金一一四组合
全国社保基金四一八组合
中信证券-中信银行-中信证券卓越成长股票集合资产管理计划
中信证券股份有限公司-社保基金1106组合
基本养老保险基金三一零组合
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",7.0
103,300241.SZ,300241,瑞丰光电,半导体,9.23,0.0,1.0,2.0,39.32,"深圳前海华银创富资产管理有限公司-华银成长1期私募基金
中央汇金资产管理有限责任公司
福建省安芯投资管理有限责任公司-福建省安芯产业投资基金合伙企业(有限合伙)
前海方舟资产管理有限公司",4.0
104,600596.SH,600596,新安股份,化工原料,9.33,1.0,1.0,1.0,65.3,"香港中央结算有限公司(陆股通)
上海迎水投资管理有限公司-迎水钱塘1号私募证券投资基金
中央汇金资产管理有限责任公司
上海迎水投资管理有限公司-迎水钱塘2号私募证券投资基金",4.0
105,300334.SZ,300334,津膜科技,专用机械,9.59,1.0,2.0,2.0,28.07,中央汇金资产管理有限责任公司,1.0
106,600136.SH,600136,当代文体,影视音像,9.74,0.0,1.0,1.0,47.42,"全国社保基金一零六组合
全国社保基金一零二组合",2.0
107,603603.SH,603603,博天环境,环境保护,9.75,0.0,1.0,1.0,24.55,"上海复星创富股权投资基金合伙企业(有限合伙)
国投创新(北京)投资基金有限公司
香港中央结算有限公司(陆股通)",3.0
108,600749.SH,600749,西藏旅游,旅游景点,9.93,4.0,1.0,1.0,22.54,,0.0
109,002560.SZ,002560,通达股份,电气设备,9.95,1.0,2.0,2.0,28.4,"河南超赢投资有限公司-超赢创赢19号私募投资基金
河南超赢投资有限公司-超赢创赢30号私募投资基金
华泰证券资管-南京银行-华泰远见1号集合资产管理计划",3.0
110,000566.SZ,000566,海南海药,化学制药,10.0,4.0,1.0,3.0,120.35,"金元顺安基金-农业银行-杭州通武投资管理合伙企业(有限合伙)
国通信托有限责任公司-国通信托·方泰1号集合资金信托计划
云南国际信托有限公司-聚利36号单一资金信托
泰达宏利基金-浦发银行-粤财信托-粤财信托·浦发绚丽2号结构化集合资金信托计划",4.0
111,002423.SZ,002423,中粮资本,多元金融,10.02,4.0,1.0,1.0,50.4,"南方工业资产管理有限责任公司
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",3.0
112,603177.SH,603177,德创环保,环境保护,10.18,1.0,1.0,1.0,20.56,,0.0
113,603398.SH,603398,邦宝益智,文教休闲,10.19,1.0,1.0,1.0,30.2,,0.0
114,600285.SH,600285,羚锐制药,中成药,10.53,0.0,1.0,1.0,59.79,"中国建设银行股份有限公司-华夏医疗健康混合型发起式证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国工商银行股份有限公司-诺安先锋混合型证券投资基金
方正证券-宁波银行-民族-羚锐小羚羊资产管理计划
香港中央结算有限公司(陆股通)",5.0
115,600501.SH,600501,航天晨光,汽车配件,10.67,1.0,1.0,1.0,44.95,"航天科工资产管理有限公司
申万菱信基金-工商银行-华融信托-正弘2号权益投资集合资金信托计划
天治基金-工商银行-华融信托-华融·海西晟乾7号权益投资集合资金信托计划",3.0
116,002548.SZ,002548,金新农,饲料,10.97,4.0,1.0,3.0,55.38,,0.0
117,300095.SZ,300095,华伍股份,机械基件,11.04,0.0,1.0,1.0,30.66,华宝信托有限责任公司-大地32号单一资金信托,1.0
118,603701.SH,603701,德宏股份,汽车配件,11.11,1.0,1.0,1.0,29.04,,0.0
119,603421.SH,603421,鼎信通讯,通信设备,11.17,4.0,1.0,1.0,72.61,,0.0
120,000830.SZ,000830,鲁西化工,农药化肥,11.2,0.0,1.0,1.0,163.98,"全国社保基金一一七组合
中国银行股份有限公司-富国中证国企一带一路交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-易方达中证国企一带一路交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",6.0
121,002625.SZ,002625,光启技术,汽车配件,11.22,0.0,1.0,2.0,130.72,,0.0
122,600956.SH,600956,新天绿能,新型电力,11.28,4.0,1.0,6.0,15.2,,0.0
123,600723.SH,600723,首商股份,百货,11.31,4.0,1.0,4.0,74.43,"中央汇金资产管理有限责任公司
基本养老保险基金八零五组合
中国工商银行股份有限公司-广发睿阳三年定期开放混合型证券投资基金
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)",4.0
124,300366.SZ,300366,创意信息,软件服务,11.34,0.0,2.0,2.0,39.06,"安信乾盛财富-宁波银行-安信乾盛兴源2号专项资产管理计划
贵州铁路发展基金管理有限公司-贵州铁路壹期伍号股权投资基金中心(有限合伙)
四川省集成电路和信息安全产业投资基金有限公司",3.0
125,002159.SZ,002159,三特索道,旅游服务,11.46,4.0,1.0,1.0,15.77,"中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金
招商银行股份有限公司-东方红京东大数据灵活配置混合型证券投资基金
中国工商银行-国联安德盛小盘精选证券投资基金",3.0
126,600184.SH,600184,光电股份,专用机械,11.53,1.0,1.0,1.0,58.66,"中兵投资-广发证券-17中兵EB担保及信托财产专户
汇添富基金-宁波银行-汇添富-光电制导1号资产管理计划",2.0
127,002084.SZ,002084,海鸥住工,家居用品,11.63,0.0,1.0,1.0,62.83,"中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)
上海齐泓股权投资基金合伙企业(有限合伙)
金元顺安基金-民生银行-天津信托-天津信托·美克优选定增10号集合资金信托计划
泰达宏利基金-民生银行-天津信托-天津信托·优选定增3号集合资金信托计划",4.0
128,600291.SH,600291,西水股份,保险,11.65,3.0,1.0,1.0,127.34,"雪松国际信托股份有限公司
深圳平安大华汇通财富-包商银行-中融国际信托-中融-融珲30号单一资金信托",2.0
129,002655.SZ,002655,共达电声,元器件,11.75,2.0,1.0,1.0,42.3,"中信信托有限责任公司-中信信托成泉汇涌八期金融投资集合资金信托计划
中国工商银行股份有限公司-华商新锐产业灵活配置混合型证券投资基金
中国农业银行股份有限公司-华安智能装备主题股票型证券投资基金
中国工商银行-华安中小盘成长混合型证券投资基金",4.0
