,ts_code,symbol,name,industry,COL_CONTINUOUS_LIMIT,COL_LASTPRICE,concept,circ_mv
34,601258.SH,601258,庞大集团,汽车服务,1.0,1.32,"北汽新能源, 教育, 汽车销售, 雄安新区, 京津冀, 低价股, 雄安-周边, 股权转让, 共享经济, ",86.31亿
35,600552.SH,600552,凯盛科技,玻璃,1.0,5.34,"有色-锆, OLED, 央企改革, 有色金属, 小米概念股, 玻璃, 3D玻璃, 强势人气股, ",39.52亿
36,601116.SH,601116,三江购物,超市连锁,1.0,13.99,"阿里巴巴概念股, 新零售, ",57.47亿
37,600860.SH,600860,京城股份,专用机械,1.0,7.07,"天然气, 燃料电池, ",22.77亿
38,600853.SH,600853,龙建股份,建筑施工,1.0,4.75,"振兴东北, 大基建, PPP, ",25.5亿
39,600844.SH,600844,丹化科技,化工原料,1.0,3.92,"有色-锌, 有色金属, 资产重组, ",
40,300471.SZ,300471,厚普股份,专用机械,1.0,11.07,"油服, 油气改革, 页岩气, 天然气, 燃料电池, 股权转让, 强势人气股, ",30.08亿
41,600758.SH,600758,红阳能源,煤炭开采,1.0,5.76,"煤炭, 电改, 风电, 燃料电池, 股权转让, 强势人气股, ",45.26亿
42,300494.SZ,300494,盛天网络,互联网,1.0,11.74,"互联网金融, 电竞, 游戏, 手游, 创投, ",26.6亿
43,300393.SZ,300393,中来股份,塑料,1.0,18.85,"兜底式增持, 光伏, 定增破发, 高质押率, 高送转, 股权转让, ",22.76亿
44,300435.SZ,300435,中泰股份,机械基件,1.0,15.99,"天然气, 煤化工, 燃料电池, 资产重组, ",18.95亿
45,002057.SZ,002057,中钢天源,元器件,1.0,18.66,"硅锰, 央企改革, 债转股-AMC, 稀土磁材, 锂电池, 燃料电池, 新能源汽车, 高送转, ",59.65亿
46,002447.SZ,002447,晨鑫科技,互联网,1.0,3.17,"网络安全, 区块链, 股权转让, 电竞, 游戏, 手游, ",42.82亿
47,002274.SZ,002274,华昌化工,农药化肥,1.0,7.46,"甲醇, 纯碱, 业绩预增, 化肥, 燃料电池, 高送转, 科创板概念股, ",69.97亿
48,002264.SZ,002264,新华都,超市连锁,1.0,5.91,"阿里巴巴概念股, 赛马, 福建自贸区, 新零售, 自贸区, 彩票, ",40.15亿
49,002249.SZ,002249,大洋电机,电气设备,1.0,4.93,"北汽新能源, 燃料电池, 新能源汽车, 共享经济, ",116.62亿
50,002166.SZ,002166,莱茵生物,中成药,1.0,8.99,"广西, 工业大麻, ",50.81亿
51,002140.SZ,002140,东华科技,建筑施工,1.0,8.61,"高股息, 固废处理, 国家队重仓, 央企改革, 供应链金融, 雄安-公共服务, 环保, 雄安新区, VR&AR, ",45.39亿
52,002002.SZ,002002,鸿达兴业,化工原料,1.0,6.01,"PVC, 供应链金融, 定增破发, 稀土磁材, 土地流转, 燃料电池, ",153.23亿
53,002517.SZ,002517,恺英网络,互联网,1.0,3.5,"回购, 直播/短视频, 区块链, 电竞, VR&AR, 游戏, 手游, 动漫, ",74.18亿
54,000969.SZ,000969,安泰科技,钢加工,1.0,9.7,"碳纤维, 央企改革, 有色金属, 业绩预增, 有色-钼, 稀土磁材, 有色-钨, 小米概念股, 燃料电池, 3D打印, 智能制造, 无线充电, ",97.08亿
55,000962.SZ,000962,东方钽业,小金属,1.0,9.5,"央企改革, 有色金属, 有色-钛, 宁夏, ",41.88亿
56,000912.SZ,000912,泸天化,农药化肥,1.0,4.91,"甲醇, 煤化工, 化肥, ST摘帽, ",76.99亿
57,000835.SZ,000835,长城动漫,影视音像,1.0,4.6,"二胎, 教育, 社保重仓, 举牌股, 游戏, 手游, 动漫, ",13.93亿
58,000723.SZ,000723,美锦能源,焦炭加工,1.0,11.22,"煤炭, 油服, 新能源整车, 新进指数成份股, 石墨电极, 业绩预增, 高质押率, 燃料电池, 智能制造, 新能源汽车, 资产重组, 机器人, 强势人气股, ",121.31亿
59,000669.SZ,000669,金鸿控股,供气供热,1.0,5.1,"油气改革, 天然气, 燃料电池, ",34.17亿
60,002498.SZ,002498,汉缆股份,电气设备,1.0,3.14,"特高压, 低价股, ",104.46亿
61,002552.SZ,002552,宝鼎科技,机械基件,1.0,7.16,"海工装备, 军工, 军民融合, 定增破发, ST摘帽, ",14.33亿
62,300431.SZ,300431,暴风集团,互联网,1.0,6.99,"家电, 创业板人气股, 直播/短视频, 大数据, 云计算, 人工智能, 区块链, 足球, VR&AR, 黑色家电, 手势识别, 体育产业, ",17.0亿
63,300195.SZ,300195,长荣股份,轻工机械,1.0,9.3,"回购, 储能, 半导体, 国产芯片, 包装印刷, 独角兽, ",28.15亿
64,300430.SZ,300430,诚益通,电器仪表,1.0,9.91,"社保重仓, 工业自动化, 智能制造, 医疗器械, ",22.13亿
65,300411.SZ,300411,金盾股份,专用机械,1.0,8.79,"核电, 军工, 定增破发, 高质押率, 高铁轨交, ",16.38亿
66,000589.SZ,000589,贵州轮胎,汽车配件,1.0,4.57,"轮胎, ",35.44亿
67,300391.SZ,300391,康跃科技,机械基件,1.0,8.0,"大飞机, 光伏, 工业自动化, 燃料电池, 高送转-填权, 智能制造, ",16.05亿
68,300386.SZ,300386,飞天诚信,软件服务,1.0,12.99,"谷歌概念股, 网络安全, 区块链, 国产软件, 国产操作系统, 虹膜识别, ",27.7亿
69,300362.SZ,300362,天翔环境,环境保护,1.0,3.18,"环保, 污水处理, 股权转让, 资产重组, 壳公司, ",10.01亿
70,300178.SZ,300178,腾邦国际,旅游服务,1.0,6.61,"主题公园, 人民币升值受益, 阿里巴巴概念股, 旅游, 供应链金融, 债转股-AMC, 定增破发, 互联网金融, 移动支付, 股权转让, 国资入股, ",38.64亿
71,002636.SZ,002636,金安国纪,元器件,1.0,9.52,"玻纤, ",23.46亿
72,300116.SZ,300116,坚瑞沃能,电气设备,1.0,1.71,"储能, 锂电池, 燃料电池, 新能源汽车, 低价股, ",22.13亿
73,300018.SZ,300018,中元股份,电气设备,1.0,7.0,"特高压, 北斗导航, 智能制造, 医疗器械, 药品信息化追溯, 互联网医疗, 区块链, 股权转让, 医疗信息化, 国资入股, 机器人, 壳公司, ",25.84亿
74,002811.SZ,002811,亚泰国际,装修装饰,1.0,16.13,"装修装饰, ",7.26亿
75,002783.SZ,002783,凯龙股份,化工原料,1.0,13.48,"军工, 军民融合, 化肥, 燃料电池, 股权转让, 民爆, ",37.01亿
76,002733.SZ,002733,雄韬股份,电气设备,1.0,21.82,"回购, 业绩预增, 储能, 锂电池, 燃料电池, 新能源汽车, 强势人气股, ",71.4亿
77,002639.SZ,002639,雪人股份,专用机械,1.0,9.26,"福建自贸区, 燃料电池, 冷链, 自贸区, 体育产业, ",47.81亿
78,603977.SH,603977,国泰集团,化工原料,1.0,11.53,"稀土磁材, 股权转让, 民爆, 高铁轨交, 资产重组, ",20.29亿
