,ts_code,symbol,name,industry,COL_IS_MEDICAL,COL_LASTPRICE,COL_DAILY_BREAK_INDEX,COL_LOCAL_LIMIT_COUNT_5,COL_LOCAL_LIMIT_COUNT_10,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
11,600713.SH,600713,南京医药,医药商业,True,4.62,9.0,0.0,0.0,42.9,中国建设银行股份有限公司-长城量化小盘股票型证券投资基金,1.0
12,300267.SZ,300267,尔康制药,化学制药,True,4.62,1.0,0.0,1.0,71.29,,0.0
13,002550.SZ,002550,千红制药,生物制药,True,4.65,9.0,0.0,0.0,43.72,香港中央结算有限公司(陆股通),1.0
14,002433.SZ,002433,太安堂,中成药,True,4.68,9.0,0.0,0.0,35.08,"陕西省国际信托股份有限公司-陕国投·招商昆吾一期结构化证券投资集合资金信托计划
宁波梅山保税港区凌顶投资管理有限公司-凌顶五号私募证券投资基金
中央汇金资产管理有限责任公司
中国长城资产管理股份有限公司",4.0
15,600381.SH,600381,青海春天,医疗保健,True,4.98,8.0,0.0,0.0,30.35,,0.0
16,000790.SZ,000790,华神科技,中成药,True,5.05,7.0,0.0,0.0,33.07,,0.0
17,000950.SZ,000950,重药控股,医药商业,True,5.12,9.0,0.0,0.0,45.92,"重庆国际信托股份有限公司-兴国1号集合资金信托计划
重庆国际信托股份有限公司-渝信创新优势拾贰号集合资金信托
重庆渝富资本股权投资基金管理有限公司-重庆战略性新兴产业医药专项股权投资基金合伙企业(有限合伙)",3.0
18,002693.SZ,002693,双成药业,化学制药,True,5.13,8.0,0.0,0.0,21.18,,0.0
19,600721.SH,600721,ST百花,生物制药,True,5.13,9.0,0.0,0.0,18.73,"西藏瑞东财富投资有限责任公司-瑞丰医药投资基金
上海嘉企资产管理中心(有限合伙)",2.0
20,300039.SZ,300039,上海凯宝,中成药,True,5.17,9.0,0.0,0.0,49.66,中央汇金资产管理有限责任公司,1.0
21,300006.SZ,300006,莱美药业,化学制药,True,5.22,8.0,0.0,0.0,37.93,中国对外经济贸易信托有限公司-外贸信托-汇沣8号结构化证券投资集合资金信托计划,1.0
22,300239.SZ,300239,东宝生物,生物制药,True,5.23,1.0,1.0,1.0,27.57,"中科先行(北京)资产管理有限公司
中国华融资产管理股份有限公司
中央汇金资产管理有限责任公司
内蒙古金融资产管理有限公司",4.0
23,300026.SZ,300026,红日药业,中成药,True,5.23,9.0,0.0,0.0,149.85,泰达宏利基金-民生银行-泰达宏利价值成长定向增发118号资产管理计划,1.0
24,000908.SZ,000908,景峰医药,化学制药,True,5.23,9.0,0.0,0.0,40.15,"平江县国有资产管理局
华菱津杉(天津)产业投资管理有限公司-华菱津杉-融创未来资产管理计划
中国长城资产管理股份有限公司",3.0
25,000597.SZ,000597,东北制药,化学制药,True,5.25,7.0,0.0,0.0,69.36,"香港中央结算有限公司(陆股通)
中国华融资产管理股份有限公司",2.0
26,600351.SH,600351,亚宝药业,中成药,True,5.34,1.0,0.0,0.0,43.27,"山西省科技基金发展有限公司
中央汇金资产管理有限责任公司",2.0
27,002872.SZ,002872,ST天圣,化学制药,True,5.51,9.0,0.0,0.0,12.13,,0.0
28,300158.SZ,300158,振东制药,化学制药,True,5.52,9.0,0.0,0.0,59.18,国通信托有限责任公司-国通信托·紫金11号集合资金信托计划,1.0
29,300194.SZ,300194,福安药业,化学制药,True,5.6,9.0,0.0,0.0,52.94,"申万宏源证券-民生银行-申万宏源领航200号集合资产管理计划
昆仑信托有限责任公司-昆仑四十一号证券投资集合资金信托计划",2.0
30,600572.SH,600572,康恩贝,中成药,True,5.65,7.0,0.0,0.0,157.24,"香港中央结算有限公司(陆股通)
渤海国际信托股份有限公司-渤海信托·恒利丰253号集合资金信托计划
金元顺安基金-杭州银行-华润信托-华润信托·汇祥增利53号单一资金信托
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",5.0
31,002589.SZ,002589,瑞康医药,医药商业,True,5.68,9.0,0.0,0.0,68.73,"汇添富基金-宁波银行-程义全
汇添富基金-工商银行-汇添富-优势医药企业定增计划5号资产管理计划
汇添富基金-工商银行-汇添富-优势医药企业定增计划4号资产管理计划",3.0
32,000516.SZ,000516,国际医学,医疗保健,True,5.89,8.0,1.0,2.0,123.07,"泰达宏利基金-民生银行-泰达宏利价值成长定向增发170号资产管理计划
广东粤财信托有限公司-粤财信托·粤中3号集合资金信托计划",2.0
33,002198.SZ,002198,嘉应制药,中成药,True,5.98,3.0,0.0,0.0,31.87,深圳市老虎汇资产管理有限公司,1.0
34,002004.SZ,002004,华邦健康,化学制药,True,6.01,1.0,0.0,0.0,113.05,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",2.0
35,002173.SZ,002173,创新医疗,医疗保健,True,6.02,3.0,0.0,0.0,23.92,,0.0
36,300255.SZ,300255,常山药业,生物制药,True,6.06,9.0,0.0,0.0,43.49,"中国建设银行股份有限公司-长城量化小盘股票型证券投资基金
珠海保联资产管理有限公司",2.0
37,002349.SZ,002349,精华制药,中成药,True,6.24,1.0,1.0,1.0,53.46,,0.0
38,600222.SH,600222,太龙药业,中成药,True,6.31,1.0,0.0,0.0,39.08,领航投资澳洲有限公司-领航新兴市场股指基金(交易所),1.0
39,300181.SZ,300181,佐力药业,中成药,True,6.39,0.0,0.0,0.0,29.59,长信基金-工商银行-长信-朗程-工行定增1号资产管理计划,1.0
40,000650.SZ,000650,仁和药业,中成药,True,6.41,9.0,0.0,0.0,79.79,香港中央结算有限公司(陆股通),1.0
41,300289.SZ,300289,利德曼,生物制药,True,6.48,8.0,0.0,0.0,28.63,"湖南蠡源晟投资管理有限公司-蠡源晟价值平衡二号私募基金
上海赛领并购投资基金合伙企业(有限合伙)
成都力鼎银科股权投资基金中心(有限合伙)",3.0
42,600200.SH,600200,江苏吴中,化学制药,True,6.6,9.0,0.0,0.0,49.51,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",2.0
43,300534.SZ,300534,陇神戎发,中成药,True,6.61,8.0,0.0,0.0,20.92,"甘肃省循环经济产业投资基金合伙企业(有限合伙)
兰州天域资产管理有限公司
甘肃生物产业创业投资基金有限公司",3.0
44,002562.SZ,002562,兄弟科技,化学制药,True,6.76,7.0,0.0,2.0,40.16,"中国建设银行股份有限公司-华夏兴华混合型证券投资基金
中国国际金融香港资产管理有限公司-客户资金
中央汇金资产管理有限责任公司",3.0
45,603998.SH,603998,方盛制药,中成药,True,6.84,8.0,0.0,0.0,31.04,,0.0
46,600594.SH,600594,益佰制药,中成药,True,6.86,8.0,0.0,0.0,58.84,"金元顺安基金-海通证券-渤海国际信托-渤海信托·恒利丰123号·益佰艾康一号集合资金信托计划
中央汇金资产管理有限责任公司",2.0
47,000813.SZ,000813,德展健康,化学制药,True,6.9,8.0,0.0,0.0,154.66,"北京凯世富乐资产管理股份有限公司-凯世富乐稳健9号私募证券投资基金
北京凯世富乐资产管理股份有限公司-凯世富乐稳健11号私募证券投资基金",2.0
48,300254.SZ,300254,仟源医药,化学制药,True,7.05,8.0,0.0,0.0,11.87,中央汇金资产管理有限责任公司,1.0
49,600613.SH,600613,神奇制药,中成药,True,7.11,9.0,0.0,0.0,35.42,,0.0
50,000919.SZ,000919,金陵药业,化学制药,True,7.11,1.0,0.0,0.0,36.9,中央汇金资产管理有限责任公司,1.0
51,300086.SZ,300086,康芝药业,化学制药,True,7.12,0.0,1.0,3.0,28.18,云南国际信托有限公司-聚鑫2026号集合资金信托计划,1.0
52,002411.SZ,002411,延安必康,化学制药,True,7.23,8.0,0.0,0.0,108.13,,0.0
53,000788.SZ,000788,北大医药,化学制药,True,7.23,3.0,0.0,0.0,45.89,"北京大学教育基金会
建投中信资产管理有限责任公司
中央汇金资产管理有限责任公司",3.0
54,002566.SZ,002566,益盛药业,中成药,True,7.35,1.0,0.0,0.0,17.8,中央汇金资产管理有限责任公司,1.0
55,002412.SZ,002412,汉森制药,中成药,True,7.37,9.0,0.0,0.0,37.65,,0.0
56,000705.SZ,000705,浙江震元,医药商业,True,7.4,8.0,0.0,0.0,21.8,深圳市南方鑫泰投资发展有限公司-南方鑫泰-私募学院菁英145号基金,1.0
57,600673.SH,600673,东阳光,化学制药,True,7.76,0.0,0.0,0.0,190.7,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-景顺长城优选混合型证券投资基金",2.0
58,300199.SZ,300199,翰宇药业,化学制药,True,7.77,0.0,2.0,2.0,41.48,"中国华融资产管理股份有限公司
深圳市投控资本有限公司-深圳投控共赢股权投资基金合伙企业(有限合伙)
中央汇金资产管理有限责任公司
红土创新基金-广发证券-中国华融资产管理股份有限公司",4.0
59,600829.SH,600829,人民同泰,医药商业,True,7.83,9.0,0.0,0.0,48.48,领航投资澳洲有限公司-领航新兴市场股指基金(交易所),1.0
60,002688.SZ,002688,金河生物,化学制药,True,7.93,1.0,0.0,0.0,52.42,"华润深国投信托有限公司-华润信托·枫池专享集合资金信托计划
上银基金-浦发银行-上银基金财富51号资产管理计划
上海盘京投资管理中心(有限合伙)-盛信2期私募证券投资基金
上海盘京投资管理中心(有限合伙)-盘世2期私募证券投资基金",4.0
61,300434.SZ,300434,金石亚药,化学制药,True,7.98,9.0,0.0,0.0,16.96,,0.0
62,600272.SH,600272,开开实业,医药商业,True,8.0,9.0,0.0,0.0,13.22,,0.0
63,300318.SZ,300318,博晖创新,医疗保健,True,8.06,0.0,1.0,1.0,53.11,中央汇金资产管理有限责任公司,1.0
64,600851.SH,600851,海欣股份,化学制药,True,8.22,3.0,0.0,0.0,63.04,"重庆国际信托股份有限公司-兴国2号集合资金信托
深圳市惠和投资基金管理有限公司-深圳市惠和基金惠和2号证券投资基金
重庆国际信托股份有限公司-兴国1号集合资金信托计划
中央汇金资产管理有限责任公司",4.0
65,002644.SZ,002644,佛慈制药,中成药,True,8.33,9.0,0.0,0.0,45.04,中央汇金资产管理有限责任公司,1.0
66,603168.SH,603168,莎普爱思,化学制药,True,8.41,9.0,0.0,0.0,28.74,上海速硕投资管理有限公司-速硕新价值成长一期私募证券投资基金,1.0
67,600538.SH,600538,国发股份,医药商业,True,8.44,9.0,0.0,0.0,38.96,圆信永丰基金-昆仑健康保险股份有限公司-圆信永丰优选金股2号单一资产管理计划,1.0
68,002551.SZ,002551,尚荣医疗,医疗保健,True,8.66,9.0,0.0,0.0,52.46,"广州市玄元投资管理有限公司-玄元六度元宝7号私募投资基金
中信信托有限责任公司-中信价值管理型金融投资集合资金信托计划
银河资本-浙商银行-银河资本-鑫鑫一号资产管理计划
中央汇金资产管理有限责任公司",4.0
69,000566.SZ,000566,海南海药,化学制药,True,8.7,7.0,0.0,3.0,116.38,"云南国际信托有限公司-聚利36号单一资金信托
泰达宏利基金-浦发银行-粤财信托-粤财信托·浦发绚丽2号结构化集合资金信托计划
国通信托有限责任公司-国通信托·方泰1号集合资金信托计划
金元顺安基金-农业银行-杭州通武投资管理合伙企业(有限合伙)",4.0
70,002424.SZ,002424,贵州百灵,中成药,True,8.75,9.0,0.0,0.0,65.57,"华创证券有限责任公司支持民企发展14号单一资产管理计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
申万宏源证券-证券行业支持民企发展之申万宏源2号单一资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
华创证券-工商银行-华创证券有限责任公司支持民企发展1号集合资产管理计划",6.0
71,002166.SZ,002166,莱茵生物,中成药,True,8.77,1.0,0.0,0.0,41.34,中央汇金资产管理有限责任公司,1.0
72,603963.SH,603963,大理药业,化学制药,True,8.88,4.0,0.0,0.0,11.99,,0.0
73,002750.SZ,002750,龙津药业,中成药,True,8.89,9.0,0.0,0.0,36.87,中央汇金资产管理有限责任公司,1.0
74,000952.SZ,000952,广济药业,化学制药,True,9.0,4.0,0.0,0.0,28.06,盛稷股权投资基金(上海)有限公司,1.0
75,002788.SZ,002788,鹭燕医药,医药商业,True,9.01,8.0,0.0,0.0,30.03,"中国建设银行股份有限公司-长城量化小盘股票型证券投资基金
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
中信期货-招商银行-中信期货广发择时对冲2号集合资产管理计划
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金",5.0
76,603669.SH,603669,灵康药业,化学制药,True,9.06,1.0,0.0,0.0,69.92,香港中央结算有限公司(陆股通),1.0
77,300412.SZ,300412,迦南科技,医疗保健,True,9.15,8.0,0.0,1.0,20.83,"北信瑞丰基金-平安银行-北信瑞丰基金浙商汇融5号资产管理计划
中央汇金资产管理有限责任公司",2.0
78,002252.SZ,002252,上海莱士,生物制药,True,9.27,8.0,0.0,0.0,492.27,"陕西省国际信托股份有限公司-陕国投·鑫鑫向荣82号证券投资集合资金信托计划
陕西省国际信托股份有限公司-陕国投·鑫鑫向荣76号证券投资集合资金信托计划
香港中央结算有限公司(陆股通)
民生通惠资产-民生银行-民生通惠聚鑫2号资产管理产品
陕西省国际信托股份有限公司-陕国投·如意69号定向投资集合资金信托计划",5.0
79,600789.SH,600789,鲁抗医药,化学制药,True,9.65,9.0,0.0,0.0,87.09,"财通基金-浦发银行-财通基金-浦发银行-山东社会保障基金1号资产管理计划
财通基金-中国银行-财通基金-富春创益定增4号资产管理计划
济南国惠兴鲁股权投资基金合伙企业(有限合伙)",3.0
80,600479.SH,600479,千金药业,中成药,True,9.65,8.0,0.0,0.0,42.1,"长安基金-光大银行-长安平安富贵千金净雅资产管理计划
中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金",2.0
81,600624.SH,600624,复旦复华,化学制药,True,9.71,9.0,0.0,0.0,68.61,,0.0
82,300147.SZ,300147,香雪制药,中成药,True,10.01,8.0,0.0,0.0,66.44,"中央汇金资产管理有限责任公司
华夏基金-农业银行-华夏中证金融资产管理计划",2.0
83,002524.SZ,002524,光正集团,医疗保健,True,10.03,7.0,0.0,0.0,53.89,稷定资产管理(嘉兴)有限公司-稷定健康私募证券投资基金,1.0
84,600420.SH,600420,现代制药,化学制药,True,10.13,1.0,0.0,0.0,109.27,,0.0
85,000590.SZ,000590,启迪古汉,中成药,True,10.19,9.0,0.0,0.0,25.54,,0.0
86,600422.SH,600422,昆药集团,中成药,True,10.54,8.0,0.0,0.0,84.58,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",2.0
87,000153.SZ,000153,丰原药业,化学制药,True,10.78,1.0,2.0,4.0,37.37,,0.0
88,300016.SZ,300016,北陆药业,中成药,True,10.81,9.0,0.0,0.0,46.2,大业信托有限责任公司-大业信托·优悦3号单一资金信托,1.0
89,600285.SH,600285,羚锐制药,中成药,True,10.96,1.0,1.0,1.0,65.18,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国建设银行股份有限公司-华夏医疗健康混合型发起式证券投资基金
香港中央结算有限公司(陆股通)
方正证券-宁波银行-民族-羚锐小羚羊资产管理计划
中国工商银行股份有限公司-诺安先锋混合型证券投资基金",5.0
90,603676.SH,603676,卫信康,化学制药,True,11.06,8.0,0.0,0.0,48.05,银河资本-郭旭-银河资本-新兴一号单一资产管理计划,1.0
91,300049.SZ,300049,福瑞股份,医疗保健,True,11.15,9.0,0.0,0.0,25.43,中央汇金资产管理有限责任公司,1.0
92,600513.SH,600513,联环药业,化学制药,True,11.36,9.0,0.0,0.0,34.71,上海天倚道投资管理有限公司-天倚道-幻方星辰3号私募基金,1.0
93,002826.SZ,002826,易明医药,中成药,True,11.48,8.0,0.0,0.0,16.11,,0.0
94,002107.SZ,002107,沃华医药,中成药,True,11.63,9.0,0.0,0.0,69.51,,0.0
95,300358.SZ,300358,楚天科技,医疗保健,True,11.78,1.0,1.0,2.0,54.2,"湖南省资产管理有限公司
西藏德传投资管理有限公司-德传附子证券投资基金
鹏华资产-兴业银行-鹏华资产德传医疗资产管理计划
中央汇金资产管理有限责任公司
中投天琪期货-浙商金汇信托股份有限公司-浙金·浦发-津杉-国泰定增1号集合资金信托计划",5.0
96,002900.SZ,002900,哈三联,化学制药,True,11.81,7.0,0.0,0.0,14.55,"中合供销一期(上海)股权投资基金合伙企业(有限合伙)
中瑞国信资产管理有限公司",2.0
97,300204.SZ,300204,舒泰神,生物制药,True,11.93,7.0,0.0,0.0,58.68,"华泰证券资管-招商银行-华泰聚力16号集合资产管理计划
中国建设银行股份有限公司-博时裕益灵活配置混合型证券投资基金
北京华高永利资产管理有限公司-华高永利2号私募证券投资基金",3.0
98,000756.SZ,000756,新华制药,化学制药,True,11.99,1.0,1.0,1.0,49.22,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-华安逆向策略混合型证券投资基金
中国工商银行-浦银安盛价值成长混合型证券投资基金
中国建设银行股份有限公司-华安沪港深外延增长灵活配置混合型证券投资基金
中国工商银行股份有限公司-诺安灵活配置混合型证券投资基金
交通银行股份有限公司-浦银安盛增长动力灵活配置混合型证券投资基金
中国建设银行股份有限公司-长城消费增值混合型证券投资基金",7.0
99,600833.SH,600833,第一医药,医药商业,True,12.34,9.0,0.0,1.0,29.09,,0.0
100,600750.SH,600750,江中药业,中成药,True,12.36,8.0,0.0,0.0,83.35,"基本养老保险基金一五零一一组合
中国农业银行股份有限公司-大成景阳领先混合型证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",4.0
101,000503.SZ,000503,国新健康,医疗保健,True,12.7,3.0,1.0,1.0,123.05,香港中央结算有限公司(陆股通),1.0
102,603567.SH,603567,珍宝岛,中成药,True,12.71,1.0,0.0,0.0,113.79,,0.0
103,002898.SZ,002898,赛隆药业,化学制药,True,12.76,8.0,0.0,0.0,8.73,,0.0
104,002038.SZ,002038,双鹭药业,生物制药,True,12.83,8.0,0.0,0.0,115.84,"华夏基金-农业银行-华夏中证金融资产管理计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中欧基金-农业银行-中欧中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划",5.0
105,600867.SH,600867,通化东宝,生物制药,True,12.9,7.0,0.0,0.0,285.57,"国家第一养老金信托公司-自有资金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-睿远成长价值混合型证券投资基金
汇添富基金管理股份有限公司-社保基金1103组合
汇添富基金-建设银行-中国人寿-中国人寿委托汇添富基金混合型组合",5.0
106,002020.SZ,002020,京新药业,化学制药,True,12.91,8.0,0.0,1.0,81.6,"香港中央结算有限公司(陆股通)
芜湖弘唯基石投资基金管理合伙企业(有限合伙)-信保基石1号专项私募投资基金
建信基金-杭州银行-杭州玖擎投资管理合伙企业(有限合伙)
上海国际集团资产管理有限公司",4.0
107,600299.SH,600299,安迪苏,化学制药,True,13.0,1.0,0.0,0.0,370.91,"中国建设银行股份有限公司-易方达中证国企一带一路交易型开放式指数证券投资基金
江苏聚合创意新兴产业投资基金(有限合伙)
香港中央结算有限公司(陆股通)
中国银行股份有限公司-富国中证国企一带一路交易型开放式指数证券投资基金
蓝星集团-国泰君安-19蓝星EB担保及信托财产专户",5.0
108,603108.SH,603108,润达医疗,医药商业,True,13.28,9.0,0.0,0.0,83.28,"香港中央结算有限公司(陆股通)
西藏博恩资产管理有限公司-博恩添富7号私募证券投资基金",2.0
109,600062.SH,600062,华润双鹤,化学制药,True,13.62,1.0,0.0,0.0,150.02,"吕梁金地资产管理有限公司
香港中央结算有限公司(陆股通)
招商银行股份有限公司-博时中证央企结构调整交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国农业银行股份有限公司-华夏中证央企结构调整交易型开放式指数证券投资基金",6.0
110,600771.SH,600771,广誉远,中成药,True,13.83,7.0,0.0,1.0,70.26,"国寿安保基金-建设银行-人寿保险-中国人寿保险(集团)公司委托国寿安保基金混合型组合
兴业国际信托有限公司-兴享进取明达1号证券投资集合资金信托计划
华能贵诚信托有限公司-华能信托·悦晟3号单一资金信托",3.0
111,300030.SZ,300030,阳普医疗,医疗保健,True,14.03,1.0,0.0,2.0,38.16,"长安基金-光大银行-长安睿享2号分级资产管理计划
中央汇金资产管理有限责任公司
华夏基金-农业银行-华夏中证金融资产管理计划",3.0
112,000411.SZ,000411,英特集团,医药商业,True,14.08,0.0,1.0,1.0,26.54,"基本养老保险基金九零三组合
全国社保基金六零四组合",2.0
113,603309.SH,603309,维力医疗,医疗保健,True,14.13,9.0,0.0,0.0,36.79,,0.0
114,002793.SZ,002793,罗欣药业,化学制药,True,14.15,8.0,0.0,0.0,34.11,,0.0
115,002462.SZ,002462,嘉事堂,医药商业,True,14.2,9.0,0.0,0.0,36.33,"中国建设银行股份有限公司-景顺长城量化精选股票型证券投资基金
中央汇金资产管理有限责任公司
景顺长城基金-工商银行-景顺长城基金工行500增强资产管理计划",3.0
116,600557.SH,600557,康缘药业,中成药,True,14.3,9.0,0.0,0.0,90.41,"国泰君安证券资管-光大银行-国泰君安君得明混合型集合资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中欧基金-农业银行-中欧中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划",10.0
117,300381.SZ,300381,溢多利,生物制药,True,14.49,8.0,0.0,0.0,71.9,深圳菁英时代基金管理股份有限公司-菁英时代久盈1号基金,1.0
118,002728.SZ,002728,特一药业,中成药,True,14.73,1.0,0.0,0.0,19.1,,0.0
119,002275.SZ,002275,桂林三金,中成药,True,14.73,1.0,0.0,0.0,82.84,"全国社保基金六零四组合
中央汇金资产管理有限责任公司",2.0
120,002737.SZ,002737,葵花药业,中成药,True,14.77,9.0,0.0,0.0,82.89,"香港中央结算有限公司(陆股通)
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
中央汇金资产管理有限责任公司",3.0
121,002044.SZ,002044,美年健康,医疗保健,True,14.99,9.0,0.0,0.0,541.27,"上海天亿资产管理有限公司
香港中央结算有限公司(陆股通)
全国社保基金一一七组合
上海国盛资本管理有限公司-上海国盛海通股权投资基金合伙企业(有限合伙)
云南国际信托有限公司-云南信托-云起3号集合资金信托计划",5.0
122,600812.SH,600812,华北制药,化学制药,True,15.07,0.0,0.0,0.0,230.92,"广发基金-农业银行-广发中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
中央汇金资产管理有限责任公司
中欧基金-农业银行-中欧中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划",12.0
123,600129.SH,600129,太极集团,中成药,True,15.4,9.0,0.0,0.0,88.98,"重庆市供销合作发展股权投资基金有限公司
财通基金-招商银行-深圳市招商国协壹号股权投资基金管理有限公司
国寿安保基金-建设银行-人寿保险-中国人寿保险(集团)公司委托国寿安保基金混合型组合",3.0
124,600056.SH,600056,中国医药,医药商业,True,15.48,1.0,1.0,1.0,170.04,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-易方达中证国企一带一路交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",4.0
125,002817.SZ,002817,黄山胶囊,化学制药,True,15.87,8.0,0.0,0.0,15.01,,0.0
126,002262.SZ,002262,恩华药业,化学制药,True,15.99,7.0,0.0,0.0,154.03,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-鹏华优选价值股票型证券投资基金
上海宽远资产管理有限公司-宽远价值进取证券投资基金",3.0
127,600055.SH,600055,万东医疗,医疗保健,True,16.09,9.0,0.0,0.0,94.59,"上海盛宇股权投资中心(有限合伙)-盛宇十二号私募证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金",2.0
128,603716.SH,603716,塞力斯,医药商业,True,16.14,3.0,0.0,0.0,32.13,"深圳市华润资本股权投资有限公司-华润医药(汕头)产业投资基金合伙企业(有限合伙)
中国银行股份有限公司-广发中证养老产业指数型发起式证券投资基金
上海高能投资管理有限公司-高能汇实专项私募股权投资基金1号
财通基金-招商银行-财通基金-长昕1号资产管理计划",4.0
129,600535.SH,600535,天士力,中成药,True,16.33,9.0,0.0,0.0,265.17,"工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
大成基金-农业银行-大成中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划",6.0
130,300519.SZ,300519,新光药业,中成药,True,16.4,9.0,0.0,0.0,19.57,,0.0
