,ts_code,symbol,name,industry,COL_IS_MEDICAL,COL_LASTPRICE,COL_DAILY_BREAK,COL_RECENT_AGGRESSIVE,COL_UP_RANGE,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
10,600518.SH,600518,ST康美,中成药,True,2.6,True,False,0.09,"大成基金-农业银行-大成中证金融资产管理计划
五矿国际信托有限公司-五矿信托-优质精选上市公司投资单一资金信托
华夏基金-农业银行-华夏中证金融资产管理计划",3.0
11,002435.SZ,002435,长江健康,化学制药,True,3.97,True,True,0.1,"西藏信托有限公司-西藏信托-莱沃50号集合资金信托计划
华安资产管理(香港)有限公司-客户资金专户1号(交易所)",2.0
12,600763.SH,600763,通策医疗,医疗保健,True,156.86,True,False,0.1,"中国建设银行股份有限公司-银华富裕主题混合型证券投资基金
深圳市新智达投资管理有限公司-新智达成长一号基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
交通银行股份有限公司-博时新兴成长混合型证券投资基金
中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
全国社保基金四零六组合",8.0
13,600420.SH,600420,现代制药,化学制药,True,9.74,True,False,0.11,,0.0
14,300204.SZ,300204,舒泰神,生物制药,True,12.0,True,False,0.11,"华泰证券资管-招商银行-华泰聚力16号集合资产管理计划
北京华高永利资产管理有限公司-华高永利2号私募证券投资基金
中国建设银行股份有限公司-博时裕益灵活配置混合型证券投资基金",3.0
15,300015.SZ,300015,爱尔眼科,医疗保健,True,44.19,True,False,0.11,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
安本标准投资管理(亚洲)有限公司-安本标准-中国A股股票基金
高瓴资本管理有限公司-HCM中国基金
中国银行股份有限公司-易方达中小盘混合型证券投资基金",5.0
16,600161.SH,600161,天坛生物,生物制药,True,37.62,True,False,0.11,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国银行股份有限公司-易方达中小盘混合型证券投资基金
中国银行股份有限公司-易方达蓝筹精选混合型证券投资基金",4.0
17,600530.SH,600530,*ST交昂,医疗保健,True,3.07,True,False,0.12,,0.0
18,300404.SZ,300404,博济医药,医疗保健,True,16.68,True,False,0.14,富兴投资基金(广州)有限公司-富兴璀璨6号私募证券投资基金,1.0
19,300683.SZ,300683,海特生物,生物制药,True,56.58,True,False,0.14,"山西恒天成投资管理有限公司-恒立7号私募证券投资基金
德同新能(上海)股权投资基金企业(有限合伙)
山东省国际信托股份有限公司-山东信托·柒伍玖单一证券投资信托
上海天倚道投资管理有限公司-天倚道-幻方星辰3号私募基金",4.0
20,300146.SZ,300146,汤臣倍健,医疗保健,True,21.2,True,False,0.15,"中央汇金资产管理有限责任公司
前海开源再融资主题精选股票型证券投资基金
易方达创业板交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",4.0
21,000028.SZ,000028,国药一致,医药商业,True,46.39,True,False,0.15,"中央汇金资产管理有限责任公司
中国银行股份有限公司-嘉实医疗保健股票型证券投资基金
香港中央结算有限公司(陆股通)
富达基金(香港)有限公司-客户资金
基本养老保险基金一五零六一组合
全国社保基金一一八组合",6.0
22,000756.SZ,000756,新华制药,化学制药,True,11.02,True,False,0.15,"中国工商银行股份有限公司-诺安灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-长城消费增值混合型证券投资基金
中国建设银行股份有限公司-华安沪港深外延增长灵活配置混合型证券投资基金
中国工商银行-浦银安盛价值成长混合型证券投资基金
交通银行股份有限公司-浦银安盛增长动力灵活配置混合型证券投资基金
中国工商银行股份有限公司-华安逆向策略混合型证券投资基金",7.0
23,002001.SZ,002001,新和成,化学制药,True,29.65,True,False,0.16,"中央汇金资产管理有限责任公司
挪威中央银行-自有资金
上海重阳战略投资有限公司-重阳战略汇智基金
财通基金-浦发银行-粤财信托-粤财信托·陕投富盈5号单一资金信托计划
香港中央结算有限公司(陆股通)
招商银行股份有限公司-睿远成长价值混合型证券投资基金",6.0
24,300267.SZ,300267,尔康制药,化学制药,True,4.54,True,False,0.16,,0.0
25,603351.SH,603351,威尔药业,化学制药,True,26.5,True,False,0.16,"招商银行股份有限公司-国泰聚优价值灵活配置混合型证券投资基金
江苏人才创新创业投资二期基金(有限合伙)
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金",3.0
26,002727.SZ,002727,一心堂,医药商业,True,34.06,True,False,0.16,"中国工商银行股份有限公司-景顺长城沪港深精选股票型证券投资基金
中国工商银行股份有限公司-景顺长城精选蓝筹混合型证券投资基金
中国工商银行-广发聚丰混合型证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-景顺长城品质成长混合型证券投资基金
中国农业银行股份有限公司-景顺长城核心竞争力混合型证券投资基金",6.0
27,002675.SZ,002675,东诚药业,化学制药,True,21.41,True,False,0.16,"香港中央结算有限公司(陆股通)
全国社保基金六零二组合
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金",3.0
28,002399.SZ,002399,海普瑞,化学制药,True,25.17,True,False,0.17,"招商银行股份有限公司-睿远成长价值混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-华夏乐享健康灵活配置混合型证券投资基金
中国建设银行股份有限公司-华夏医疗健康混合型发起式证券投资基金",4.0
29,603939.SH,603939,益丰药房,医药商业,True,89.55,True,False,0.17,"全国社保基金一一五组合
中国工商银行-广发稳健增长证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金一一六组合
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金",5.0
30,600276.SH,600276,恒瑞医药,化学制药,True,96.33,True,False,0.2,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
奥本海默基金公司-中国基金",3.0
31,600673.SH,600673,东阳光,化学制药,True,7.76,True,False,0.21,"中国银行股份有限公司-景顺长城优选混合型证券投资基金
香港中央结算有限公司(陆股通)",2.0
32,002262.SZ,002262,恩华药业,化学制药,True,16.64,True,False,0.21,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-鹏华优选价值股票型证券投资基金
上海宽远资产管理有限公司-宽远价值进取证券投资基金",3.0
33,688202.SH,688202,美迪西,医疗保健,True,134.88,True,True,0.22,"中国工商银行股份有限公司-博时科创主题3年封闭运作灵活配置混合型证券投资基金
中国建设银行股份有限公司-工银瑞信前沿医疗股票型证券投资基金
中国银行股份有限公司-博时医疗保健行业混合型证券投资基金
博时基金-国新投资有限公司-博时基金-国新2号单一资产管理计划
中国建设银行股份有限公司-长城医疗保健混合型证券投资基金
中国工商银行股份有限公司-融通健康产业灵活配置混合型证券投资基金
中国建设银行股份有限公司-华宝医药生物优选混合型证券投资基金
中国建设银行股份有限公司-南方医药保健灵活配置混合型证券投资基金",8.0
34,300653.SZ,300653,正海生物,医疗保健,True,74.64,True,False,0.23,蓝色经济区产业投资基金(有限合伙),1.0
35,300529.SZ,300529,健帆生物,医疗保健,True,74.95,True,False,0.24,"中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金一一零组合
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
全国社保基金四零六组合",6.0
36,600267.SH,600267,海正药业,化学制药,True,15.6196,True,False,0.25,"中央汇金资产管理有限责任公司
上海融昌资产管理有限公司
宁波梅山保税港区盛麒资产管理有限公司-盛麒盛华私募证券投资基金",3.0
37,300760.SZ,300760,迈瑞医疗,医疗保健,True,340.9,True,False,0.26,"全国社保基金一零二组合
香港中央结算有限公司(陆股通)",2.0
38,000513.SZ,000513,丽珠集团,化学制药,True,50.31,True,False,0.27,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-安信价值精选股票型证券投资基金
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
全国社保基金一零八组合
香港中央结算有限公司(陆股通)
中国华融资产管理股份有限公司",7.0
39,002524.SZ,002524,光正集团,医疗保健,True,10.6,True,False,0.28,稷定资产管理(嘉兴)有限公司-稷定健康私募证券投资基金,1.0
40,002173.SZ,002173,创新医疗,医疗保健,True,6.61,True,False,0.29,,0.0
41,000566.SZ,000566,海南海药,化学制药,True,8.93,True,True,0.29,"云南国际信托有限公司-聚利36号单一资金信托
国通信托有限责任公司-国通信托·方泰1号集合资金信托计划
泰达宏利基金-浦发银行-粤财信托-粤财信托·浦发绚丽2号结构化集合资金信托计划
金元顺安基金-农业银行-杭州通武投资管理合伙企业(有限合伙)",4.0
42,603259.SH,603259,药明康德,化学制药,True,102.29,True,False,0.29,香港中央结算有限公司(陆股通),1.0
43,002562.SZ,002562,兄弟科技,化学制药,True,6.71,True,False,0.3,"中央汇金资产管理有限责任公司
中国国际金融香港资产管理有限公司-客户资金
中国建设银行股份有限公司-华夏兴华混合型证券投资基金",3.0
44,002773.SZ,002773,康弘药业,化学制药,True,46.59,True,False,0.3,"香港中央结算有限公司(陆股通)
招商银行股份有限公司-兴全合泰混合型证券投资基金
中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
兴业全球基金-兴业银行-兴全-股票红利特定多客户资产管理计划
招商银行股份有限公司-兴全轻资产投资混合型证券投资基金(LOF)",6.0
45,300009.SZ,300009,安科生物,生物制药,True,18.45,True,False,0.3,"招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
中信银行股份有限公司-九泰锐益定增灵活配置混合型证券投资基金
中国工商银行股份有限公司-博时精选混合型证券投资基金
上海固信资产管理有限公司-长三角(上海)产业创新股权投资基金合伙企业(有限合伙)",5.0
46,600196.SH,600196,复星医药,化学制药,True,40.1,True,True,0.3,"中央汇金资产管理有限责任公司
基本养老保险基金八零二组合
香港中央结算有限公司(陆股通)
全国社保基金一一零组合
全国社保基金一一三组合",5.0
47,300702.SZ,300702,天宇股份,化学制药,True,108.4,True,False,0.3,"中国工商银行股份有限公司-汇添富医药保健混合型证券投资基金
中国农业银行股份有限公司-泰康新机遇灵活配置混合型证券投资基金
中信银行股份有限公司-农银汇理创新医疗混合型证券投资基金
平安资产-邮储银行-如意10号资产管理产品
中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金
香港中央结算有限公司(陆股通)
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
招商银行股份有限公司-国泰聚优价值灵活配置混合型证券投资基金
招商银行股份有限公司-泰康弘实3个月定期开放混合型发起式证券投资基金",10.0
48,300347.SZ,300347,泰格医药,医疗保健,True,107.74,True,False,0.31,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
安本标准投资管理(亚洲)有限公司-安本标准-中国A股股票基金
高瓴资本管理有限公司-HCM中国基金
国寿安保基金-建设银行-人寿保险-中国人寿保险(集团)公司委托国寿安保基金混合型组合
全国社保基金四零六组合",6.0
49,603883.SH,603883,老百姓,医药商业,True,104.52,True,False,0.31,"兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
国泰基金管理有限公司-社保基金1102组合
香港中央结算有限公司(陆股通)
国泰基金管理有限公司-社保基金四二一组合
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金",6.0
50,600079.SH,600079,人福医药,化学制药,True,30.2,True,False,0.35,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中央汇金资产管理有限责任公司
基本养老保险基金八零二组合
全国社保基金一一三组合",4.0
51,600976.SH,600976,健民集团,中成药,True,20.87,True,False,0.35,"泰康资管-交通银行-泰康资产管理有限责任公司优势精选资产管理产品
招商银行股份有限公司-东方红京东大数据灵活配置混合型证券投资基金
中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
深圳市南方鑫泰投资发展有限公司-南方鑫泰-私募学院菁英145号基金
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)",6.0
52,600080.SH,600080,ST金花,中成药,True,5.28,True,False,0.38,北京融亨基金管理有限公司-融亨宝盈证券私募投资基金,1.0
53,002198.SZ,002198,嘉应制药,中成药,True,6.12,True,False,0.39,深圳市老虎汇资产管理有限公司,1.0
54,000509.SZ,000509,*ST华塑,医疗保健,True,1.73,True,False,0.45,,0.0
55,600380.SH,600380,健康元,化学制药,True,20.35,True,False,0.47,"全国社保基金五零二组合
全国社保基金一零八组合
基本养老保险基金一六零一一组合
香港中央结算有限公司(陆股通)
博时基金管理有限公司-社保基金四一九组合
招商银行股份有限公司-睿远均衡价值三年持有期混合型证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",7.0
56,000661.SZ,000661,长春高新,生物制药,True,487.15,True,False,0.47,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
香港中央结算有限公司(陆股通)
交通银行-易方达50指数证券投资基金
全国社保基金一一八组合
招商银行股份有限公司-鹏华价值成长混合型证券投资基金
全国社保基金一一六组合
全国社保基金一零四组合
全国社保基金一零一组合",9.0
57,300759.SZ,300759,康龙化成,化学制药,True,112.68,True,False,0.48,香港中央结算有限公司(陆股通),1.0
58,300601.SZ,300601,康泰生物,生物制药,True,196.45,True,False,0.49,"中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-广发多元新兴股票型证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金",6.0
59,300573.SZ,300573,兴齐眼药,化学制药,True,177.98,True,False,0.5,"中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
中国建设银行股份有限公司-富国精准医疗灵活配置混合型证券投资基金
中国工商银行股份有限公司-华夏乐享健康灵活配置混合型证券投资基金
中国银行股份有限公司-易方达医疗保健行业混合型证券投资基金
中国建设银行股份有限公司-富国低碳新经济混合型证券投资基金
中国银行股份有限公司-博时医疗保健行业混合型证券投资基金
中国建设银行股份有限公司-富国新动力灵活配置混合型证券投资基金",7.0
60,300705.SZ,300705,九典制药,化学制药,True,16.96,True,True,0.51,"中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金
招商银行股份有限公司-国泰聚优价值灵活配置混合型证券投资基金
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金",4.0
61,605199.SH,605199,葫芦娃,中成药,True,12.02,True,True,0.61,,0.0
62,300238.SZ,300238,冠昊生物,医疗保健,True,30.61,True,True,0.88,"云南国际信托有限公司-云信-弘瑞29号集合资金信托计划
浙商金汇信托股份有限公司-浙金·冠昊生物1号员工持股集合资金信托计划
广东智硕资产管理有限公司-智硕莲花1号私募证券投资基金
华融国际信托有限责任公司-华融·汇盈32号证券投资单一资金信托",4.0
63,600211.SH,600211,西藏药业,中成药,True,77.42,True,True,0.92,,0.0
64,603718.SH,603718,海利生物,生物制药,True,33.96,True,True,0.96,,0.0
65,300677.SZ,300677,英科医疗,医疗保健,True,161.92,True,False,1.03,"中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国建设银行股份有限公司-工银瑞信前沿医疗股票型证券投资基金
中国银行股份有限公司-工银瑞信医疗保健行业股票型证券投资基金
中国银行股份有限公司-广发医疗保健股票型证券投资基金",4.0
66,603087.SH,603087,甘李药业,生物制药,True,231.8,True,True,1.54,,0.0
67,300841.SZ,300841,康华生物,生物制药,True,599.0,True,True,4.91,,0.0
