,ts_code,symbol,name,industry,COL_CHG,COL_PROBABILITY,COL_CIRC_MV
29,300432.SZ,300432,富临精工,汽车配件,39.29,1.43,103.64
30,603893.SH,603893,瑞芯微,半导体,35.73,1.42,205.11
31,002250.SZ,002250,联化科技,化工原料,19.28,1.41,262.88
32,300581.SZ,300581,晨曦航空,航空,26.13,1.4,68.67
33,603306.SH,603306,华懋科技,汽车配件,13.24,1.38,91.55
34,605369.SH,605369,拱东医疗,医疗保健,12.67,1.38,27.91
35,600893.SH,600893,航发动力,航空,11.31,1.37,1158.63
36,603688.SH,603688,石英股份,矿物制品,22.83,1.37,78.11
37,605168.SH,605168,三人行,互联网,13.66,1.36,42.1
38,603444.SH,603444,吉比特,互联网,23.63,1.35,399.57
39,002201.SZ,002201,九鼎新材,玻璃,18.56,1.34,61.29
40,300710.SZ,300710,万隆光电,通信设备,30.55,1.33,20.87
41,300207.SZ,300207,欣旺达,元器件,15.19,1.31,488.13
42,600327.SH,600327,大东方,汽车服务,-0.13,1.31,66.89
43,002169.SZ,002169,智光电气,电气设备,24.95,1.31,85.05
44,600698.SH,600698,湖南天雁,汽车配件,6.95,1.3,23.45
45,600857.SH,600857,宁波中百,百货,19.57,1.29,31.29
46,300680.SZ,300680,隆盛科技,汽车配件,0.59,1.29,28.54
47,300775.SZ,300775,三角防务,航空,8.53,1.29,96.25
48,002198.SZ,002198,嘉应制药,中成药,19.03,1.28,39.64
49,300490.SZ,300490,华自科技,电气设备,17.76,1.27,30.59
50,603995.SH,603995,甬金股份,特种钢,17.27,1.26,39.1
51,300708.SZ,300708,聚灿光电,半导体,14.96,1.26,45.34
52,300118.SZ,300118,东方日升,电气设备,14.96,1.25,139.41
53,002497.SZ,002497,雅化集团,化工原料,5.79,1.25,223.6
54,600765.SH,600765,中航重机,航空,16.02,1.24,181.51
55,300378.SZ,300378,鼎捷软件,软件服务,22.01,1.24,58.98
56,603520.SH,603520,司太立,化学制药,13.58,1.24,186.11
57,002304.SZ,002304,洋河股份,白酒,7.78,1.23,2637.75
58,002931.SZ,002931,锋龙股份,汽车配件,32.89,1.23,26.31
59,600389.SH,600389,江山股份,农药化肥,-1.25,1.22,98.04
60,603236.SH,603236,移远通信,通信设备,18.62,1.22,149.32
61,300638.SZ,300638,广和通,通信设备,7.45,1.22,107.79
62,300450.SZ,300450,先导智能,专用机械,4.95,1.2,885.49
63,600983.SH,600983,惠而浦,家用电器,18.25,1.19,90.59
64,603738.SH,603738,泰晶科技,元器件,19.99,1.19,49.71
65,300587.SZ,300587,天铁股份,橡胶,15.06,1.19,59.57
66,002648.SZ,002648,卫星石化,化工原料,13.53,1.19,612.73
67,300648.SZ,300648,星云股份,电器仪表,10.89,1.19,25.66
68,600085.SH,600085,同仁堂,中成药,0.38,1.18,493.18
69,300726.SZ,300726,宏达电子,元器件,4.81,1.18,125.37
70,002850.SZ,002850,科达利,机械基件,15.38,1.18,126.34
71,600884.SH,600884,杉杉股份,综合类,25.49,1.17,328.7
72,300414.SZ,300414,中光防雷,通信设备,17.35,1.17,31.45
73,600970.SH,600970,中材国际,建筑工程,14.35,1.17,180.19
74,300457.SZ,300457,赢合科技,专用机械,3.57,1.16,89.37
75,002738.SZ,002738,中矿资源,小金属,10.01,1.15,111.14
76,300615.SZ,300615,欣天科技,元器件,43.21,1.15,13.26
77,300179.SZ,300179,四方达,矿物制品,14.53,1.14,21.94
78,002810.SZ,002810,山东赫达,化工原料,6.91,1.14,161.65
79,300034.SZ,300034,钢研高纳,小金属,10.36,1.14,129.07
80,300474.SZ,300474,景嘉微,元器件,14.72,1.14,141.21
81,002326.SZ,002326,永太科技,化工原料,42.52,1.13,113.38
82,300858.SZ,300858,科拓生物,食品,4.58,1.13,14.63
83,603110.SH,603110,东方材料,染料涂料,12.19,1.13,64.03
84,300750.SZ,300750,宁德时代,电气设备,6.66,1.12,8843.58
85,300568.SZ,300568,星源材质,化工原料,4.91,1.11,176.15
86,300912.SZ,300912,凯龙高科,环境保护,7.73,1.11,11.2
87,600563.SH,600563,法拉电子,元器件,7.48,1.11,295.85
88,300397.SZ,300397,天和防务,通信设备,42.34,1.11,64.64
89,300890.SZ,300890,翔丰华,矿物制品,22.82,1.11,12.93
90,600141.SH,600141,兴发集团,化工原料,6.25,1.11,182.26
91,002329.SZ,002329,皇氏集团,乳制品,14.57,1.11,33.43
92,603799.SH,603799,华友钴业,小金属,4.17,1.1,1115.13
93,002617.SZ,002617,露笑科技,电气设备,35.23,1.1,151.01
94,300480.SZ,300480,光力科技,专用机械,11.37,1.1,34.27
95,300850.SZ,300850,新强联,机械基件,12.46,1.1,36.89
96,300699.SZ,300699,光威复材,化工原料,3.37,1.09,369.3
97,002906.SZ,002906,华阳集团,汽车配件,9.76,1.09,151.28
98,300919.SZ,300919,中伟股份,化工原料,11.64,1.08,62.09
99,000938.SZ,000938,紫光股份,软件服务,19.15,1.08,639.23
100,603290.SH,603290,斯达半导,半导体,8.77,1.08,187.82
101,600702.SH,600702,舍得酒业,白酒,9.98,1.08,662.11
102,300915.SZ,300915,海融科技,食品,32.42,1.07,13.38
103,300270.SZ,300270,中威电子,通信设备,18.31,1.07,14.28
104,603859.SH,603859,能科股份,软件服务,14.72,1.07,47.53
105,300711.SZ,300711,广哈通信,通信设备,14.37,1.07,30.9
106,300316.SZ,300316,晶盛机电,专用机械,6.88,1.07,526.63
107,300724.SZ,300724,捷佳伟创,专用机械,4.55,1.07,185.78
108,300366.SZ,300366,创意信息,软件服务,14.93,1.07,32.49
109,300751.SZ,300751,迈为股份,专用机械,7.37,1.07,212.2
110,300025.SZ,300025,华星创业,通信设备,16.89,1.06,18.72
111,002475.SZ,002475,立讯精密,元器件,5.38,1.06,2716.95
112,300656.SZ,300656,民德电子,IT设备,15.46,1.06,22.61
113,300782.SZ,300782,卓胜微,元器件,13.73,1.06,880.4
114,000733.SZ,000733,振华科技,元器件,6.97,1.05,279.23
115,002460.SZ,002460,赣锋锂业,小金属,4.02,1.05,1046.3
116,300469.SZ,300469,信息发展,软件服务,24.05,1.05,21.35
117,300604.SZ,300604,长川科技,专用机械,27.83,1.05,112.7
118,600456.SH,600456,宝钛股份,小金属,9.18,1.05,190.82
119,300624.SZ,300624,万兴科技,软件服务,47.56,1.04,88.6
120,600316.SH,600316,洪都航空,航空,10.76,1.04,287.71
121,603960.SH,603960,克来机电,专用机械,7.41,1.04,84.87
122,600760.SH,600760,中航沈飞,航空,10.58,1.04,1074.57
123,300252.SZ,300252,金信诺,通信设备,17.86,1.04,33.49
124,600616.SH,600616,金枫酒业,红黄酒,3.77,1.04,60.01
125,300166.SZ,300166,东方国信,软件服务,19.66,1.04,93.01
126,300712.SZ,300712,永福股份,建筑工程,16.24,1.03,84.31
127,600129.SH,600129,太极集团,中成药,3.86,1.03,110.26
128,300502.SZ,300502,新易盛,通信设备,1.92,1.03,107.06
129,600746.SH,600746,江苏索普,化工原料,26.03,1.03,51.43
130,603060.SH,603060,国检集团,建筑工程,7.42,1.02,115.73
131,689009.SH,689009,九号公司-WD,摩托车,15.76,1.02,49.48
132,300443.SZ,300443,金雷股份,专用机械,7.06,1.02,52.75
133,300792.SZ,300792,壹网壹创,互联网,6.03,1.01,53.44
134,600199.SH,600199,金种子酒,白酒,7.92,1.01,99.76
135,300496.SZ,300496,中科创达,软件服务,9.4,1.01,479.89
136,300184.SZ,300184,力源信息,元器件,32.36,1.01,52.9
137,300410.SZ,300410,正业科技,电器仪表,21.33,1.0,35.86
138,300514.SZ,300514,友讯达,通信设备,12.61,1.0,15.41
139,603717.SH,603717,天域生态,环境保护,29.11,0.99,33.49
140,603179.SH,603179,新泉股份,汽车配件,16.93,0.99,106.48
141,300346.SZ,300346,南大光电,元器件,23.46,0.99,134.15
142,603906.SH,603906,龙蟠科技,化工原料,13.47,0.99,150.08
143,603026.SH,603026,石大胜华,化工原料,22.29,0.99,209.08
144,600862.SH,600862,中航高科,航空,5.88,0.99,407.33
145,002240.SZ,002240,盛新锂能,小金属,9.99,0.99,219.92
146,002409.SZ,002409,雅克科技,化工原料,7.75,0.98,169.3
147,000818.SZ,000818,航锦科技,化工原料,10.68,0.98,182.17
148,300001.SZ,300001,特锐德,电气设备,7.33,0.98,257.15
149,002268.SZ,002268,卫士通,软件服务,9.33,0.98,168.52
150,600704.SH,600704,物产中大,商贸代理,13.81,0.97,412.06
151,300595.SZ,300595,欧普康视,医疗保健,8.7,0.97,633.18
152,300115.SZ,300115,长盈精密,元器件,4.06,0.97,214.27
153,300347.SZ,300347,泰格医药,医疗保健,9.4,0.97,1043.39
154,603127.SH,603127,昭衍新药,医疗保健,11.59,0.97,404.41
155,002313.SZ,002313,日海智能,通信设备,11.07,0.97,49.28
156,603308.SH,603308,应流股份,专用机械,11.12,0.97,142.05
157,300598.SZ,300598,诚迈科技,软件服务,54.95,0.96,154.88
158,601636.SH,601636,旗滨集团,玻璃,12.92,0.96,473.58
159,603595.SH,603595,东尼电子,元器件,19.24,0.96,30.97
160,300427.SZ,300427,红相股份,电气设备,12.45,0.96,44.84
161,300910.SZ,300910,瑞丰新材,化工原料,5.42,0.96,43.24
162,300373.SZ,300373,扬杰科技,半导体,10.1,0.96,215.54
163,300576.SZ,300576,容大感光,染料涂料,18.64,0.96,34.75
164,300687.SZ,300687,赛意信息,软件服务,13.98,0.95,52.22
165,000573.SZ,000573,粤宏远A,区域地产,15.09,0.95,22.58
166,002407.SZ,002407,多氟多,化工原料,35.28,0.95,201.46
167,603203.SH,603203,快克股份,专用机械,2.29,0.95,56.2
168,300447.SZ,300447,全信股份,电气设备,19.41,0.95,27.03
169,300578.SZ,300578,会畅通讯,通信设备,17.16,0.95,40.97
170,300623.SZ,300623,捷捷微电,半导体,14.92,0.94,207.55
171,300953.SZ,300953,震裕科技,机械基件,18.51,0.94,20.05
172,600718.SH,600718,东软集团,软件服务,18.59,0.94,133.68
173,002675.SZ,002675,东诚药业,化学制药,11.71,0.94,147.64
174,002049.SZ,002049,紫光国微,元器件,7.52,0.94,842.02
175,600399.SH,600399,抚顺特钢,特种钢,6.87,0.94,295.62
176,002025.SZ,002025,航天电器,元器件,6.45,0.94,220.84
177,300123.SZ,300123,亚光科技,半导体,15.99,0.93,110.22
178,300069.SZ,300069,金利华电,电气设备,14.48,0.93,23.26
179,300448.SZ,300448,浩云科技,软件服务,15.77,0.93,36.65
180,603712.SH,603712,七一二,通信设备,12.16,0.93,283.63
181,300894.SZ,300894,火星人,家用电器,-1.06,0.92,23.19
182,300618.SZ,300618,寒锐钴业,小金属,5.28,0.91,171.42
183,002402.SZ,002402,和而泰,元器件,6.27,0.91,182.49
184,300627.SZ,300627,华测导航,通信设备,2.07,0.91,83.18
185,000009.SZ,000009,中国宝安,综合类,43.64,0.91,365.36
186,002923.SZ,002923,润都股份,化学制药,19.83,0.91,32.33
187,002065.SZ,002065,东华软件,软件服务,14.17,0.9,237.54
188,002597.SZ,002597,金禾实业,食品,5.24,0.9,195.76
189,601799.SH,601799,星宇股份,汽车配件,10.1,0.9,573.14
190,300114.SZ,300114,中航电测,电器仪表,12.07,0.9,88.44
191,300698.SZ,300698,万马科技,通信设备,12.8,0.9,22.16
192,300678.SZ,300678,中科信息,软件服务,16.21,0.9,34.27
193,300590.SZ,300590,移为通信,通信设备,14.43,0.89,43.93
194,002123.SZ,002123,梦网科技,互联网,15.56,0.89,116.55
195,603879.SH,603879,永悦科技,化工原料,4.64,0.89,23.41
196,300769.SZ,300769,德方纳米,化工原料,11.86,0.89,85.64
197,002760.SZ,002760,凤形股份,机械基件,19.51,0.89,16.21
198,300352.SZ,300352,北信源,软件服务,30.56,0.89,87.82
199,300333.SZ,300333,兆日科技,软件服务,16.36,0.89,26.87
200,601995.SH,601995,中金公司,证券,5.85,0.89,194.02
201,603986.SH,603986,兆易创新,半导体,6.07,0.89,868.49
202,600776.SH,600776,东方通信,通信设备,12.43,0.89,129.44
203,300790.SZ,300790,宇瞳光学,电器仪表,8.58,0.88,32.57
204,002079.SZ,002079,苏州固锝,半导体,11.83,0.88,79.34
205,002368.SZ,002368,太极股份,软件服务,8.6,0.88,128.61
206,003028.SZ,003028,振邦智能,元器件,11.04,0.88,15.34
207,600660.SH,600660,福耀玻璃,汽车配件,11.91,0.88,1123.68
208,300119.SZ,300119,瑞普生物,农业综合,6.76,0.88,91.49
209,300220.SZ,300220,金运激光,元器件,83.06,0.88,30.72
210,300297.SZ,300297,蓝盾股份,软件服务,20.11,0.88,45.23
211,300736.SZ,300736,百邦科技,通信设备,7.77,0.87,16.05
212,002418.SZ,002418,康盛股份,机械基件,3.25,0.87,30.1
213,002074.SZ,002074,国轩高科,电气设备,3.96,0.87,420.76
214,600725.SH,600725,云维股份,焦炭加工,2.32,0.86,32.66
215,300014.SZ,300014,亿纬锂能,电气设备,5.38,0.86,1933.36
216,600536.SH,600536,中国软件,软件服务,23.97,0.86,324.98
217,002184.SZ,002184,海得控制,软件服务,12.14,0.86,29.96
218,002916.SZ,002916,深南电路,元器件,12.32,0.86,444.25
219,603212.SH,603212,赛伍技术,塑料,5.76,0.86,67.59
220,300548.SZ,300548,博创科技,元器件,13.59,0.86,43.31
221,002585.SZ,002585,双星新材,塑料,24.81,0.86,153.44
222,002651.SZ,002651,利君股份,专用机械,9.15,0.86,56.14
223,603069.SH,603069,海汽集团,公路,27.78,0.86,74.67
224,300466.SZ,300466,赛摩智能,电器仪表,9.68,0.86,21.82
225,300505.SZ,300505,川金诺,化工原料,16.38,0.86,14.25
226,000408.SZ,000408,藏格控股,农药化肥,27.0,0.86,102.75
227,002508.SZ,002508,老板电器,家用电器,-0.52,0.85,392.66
228,300489.SZ,300489,中飞股份,铝,38.44,0.85,33.4
229,300861.SZ,300861,美畅股份,矿物制品,0.59,0.85,28.89
230,300201.SZ,300201,海伦哲,专用机械,11.11,0.85,29.62
231,300169.SZ,300169,天晟新材,塑料,4.61,0.85,23.76
232,300062.SZ,300062,中能电气,电气设备,8.25,0.85,18.33
233,600436.SH,600436,片仔癀,中成药,7.93,0.84,2392.09
234,002153.SZ,002153,石基信息,软件服务,4.95,0.84,237.33
235,603185.SH,603185,上机数控,电气设备,12.66,0.84,129.16
236,002414.SZ,002414,高德红外,电器仪表,2.02,0.84,448.12
237,300597.SZ,300597,吉大通信,通信设备,11.83,0.84,20.73
238,300170.SZ,300170,汉得信息,软件服务,13.33,0.84,62.61
239,300629.SZ,300629,新劲刚,元器件,12.4,0.84,18.51
240,605178.SH,605178,时空科技,装修装饰,15.52,0.84,9.62
241,600756.SH,600756,浪潮软件,软件服务,14.23,0.84,47.64
242,002088.SZ,002088,鲁阳节能,矿物制品,12.12,0.83,70.36
243,300855.SZ,300855,图南股份,钢加工,10.74,0.83,19.82
244,300827.SZ,300827,上能电气,电气设备,6.84,0.83,17.56
245,603283.SH,603283,赛腾股份,专用机械,11.1,0.83,42.08
246,300979.SZ,300979,华利集团,服饰,16.38,0.83,78.66
247,000498.SZ,000498,山东路桥,建筑工程,21.9,0.83,30.07
248,000063.SZ,000063,中兴通讯,通信设备,7.71,0.83,1255.96
249,300340.SZ,300340,科恒股份,元器件,32.33,0.83,27.22
250,603189.SH,603189,网达软件,软件服务,15.41,0.83,42.53
251,603613.SH,603613,国联股份,互联网,10.46,0.82,229.35
252,300487.SZ,300487,蓝晓科技,化工原料,5.73,0.82,78.7
253,002196.SZ,002196,方正电机,纺织机械,-0.74,0.82,35.04
254,300717.SZ,300717,华信新材,塑料,6.65,0.82,15.86
255,600933.SH,600933,爱柯迪,汽车配件,11.91,0.82,125.12
256,300634.SZ,300634,彩讯股份,软件服务,12.17,0.82,63.59
257,300619.SZ,300619,金银河,专用机械,8.89,0.82,12.67
258,300398.SZ,300398,飞凯材料,染料涂料,7.74,0.82,84.05
259,603259.SH,603259,药明康德,化学制药,9.71,0.81,3697.78
260,300327.SZ,300327,中颖电子,半导体,6.02,0.81,168.4
261,002245.SZ,002245,蔚蓝锂芯,仓储物流,12.43,0.81,149.03
262,002967.SZ,002967,广电计量,综合类,13.93,0.81,80.15
263,600410.SH,600410,华胜天成,软件服务,27.62,0.81,89.11
264,603225.SH,603225,新凤鸣,化纤,8.9,0.81,281.43
265,603787.SH,603787,新日股份,摩托车,31.84,0.81,55.81
266,601908.SH,601908,京运通,新型电力,7.09,0.81,170.8
267,600500.SH,600500,中化国际,商贸代理,3.54,0.8,194.16
268,300493.SZ,300493,润欣科技,通信设备,11.16,0.8,37.55
269,300275.SZ,300275,梅安森,软件服务,14.08,0.8,11.96
270,300573.SZ,300573,兴齐眼药,化学制药,5.9,0.8,98.82
271,300777.SZ,300777,中简科技,化纤,3.41,0.8,114.42
272,603801.SH,603801,志邦家居,家居用品,5.21,0.8,109.98
273,300143.SZ,300143,盈康生命,医疗保健,14.58,0.8,141.23
274,002080.SZ,002080,中材科技,化纤,2.67,0.79,359.96
275,300571.SZ,300571,平治信息,互联网,3.59,0.79,34.02
276,300007.SZ,300007,汉威科技,电器仪表,16.03,0.79,40.02
277,300258.SZ,300258,精锻科技,汽车配件,8.96,0.79,55.14
278,300429.SZ,300429,强力新材,化工原料,6.03,0.79,38.04
279,603678.SH,603678,火炬电子,元器件,3.01,0.78,271.42
280,002384.SZ,002384,东山精密,元器件,2.15,0.78,255.12
281,603987.SH,603987,康德莱,医疗保健,5.71,0.78,118.07
282,603730.SH,603730,岱美股份,汽车配件,6.1,0.78,147.64
283,300612.SZ,300612,宣亚国际,广告包装,15.88,0.78,26.9
284,003009.SZ,003009,中天火箭,航空,10.98,0.78,22.38
285,300722.SZ,300722,新余国科,专用机械,17.55,0.78,83.07
286,300689.SZ,300689,澄天伟业,元器件,13.35,0.78,23.54
287,002824.SZ,002824,和胜股份,铝,6.62,0.78,34.99
288,002805.SZ,002805,丰元股份,化工原料,25.28,0.78,21.28
289,002230.SZ,002230,科大讯飞,软件服务,4.74,0.77,1253.35
290,300807.SZ,300807,天迈科技,软件服务,12.29,0.77,8.1
291,600663.SH,600663,陆家嘴,园区开发,32.43,0.77,414.79
292,300085.SZ,300085,银之杰,软件服务,11.29,0.77,87.55
293,300330.SZ,300330,华虹计通,软件服务,8.3,0.77,17.37
294,603876.SH,603876,鼎胜新材,铝,44.37,0.77,89.33
295,300810.SZ,300810,中科海讯,软件服务,6.46,0.77,19.06
296,603068.SH,603068,博通集成,半导体,9.39,0.77,69.09
297,300353.SZ,300353,东土科技,通信设备,11.81,0.77,30.21
298,300458.SZ,300458,全志科技,元器件,11.13,0.77,150.57
299,300849.SZ,300849,锦盛新材,塑料,5.17,0.76,6.18
