,ts_code,symbol,name,industry,COL_RECENT_LIMIT_COUNT
83,300274.SZ,300274,阳光电源,电气设备,2.0
84,300176.SZ,300176,派生科技,汽车配件,2.0
85,300269.SZ,300269,联建光电,半导体,2.0
86,300538.SZ,300538,同益股份,批发业,2.0
87,300258.SZ,300258,精锻科技,汽车配件,2.0
88,300540.SZ,300540,深冷股份,专用机械,2.0
89,600679.SH,600679,上海凤凰,文教休闲,2.0
90,002709.SZ,002709,天赐材料,化工原料,2.0
91,600418.SH,600418,江淮汽车,汽车整车,2.0
92,300317.SZ,300317,珈伟新能,半导体,2.0
93,300040.SZ,300040,九洲集团,电气设备,2.0
94,300795.SZ,300795,米奥会展,综合类,2.0
95,600293.SH,600293,三峡新材,互联网,2.0
96,600983.SH,600983,惠而浦,家用电器,2.0
97,003002.SZ,003002,壶化股份,化工原料,2.0
98,300019.SZ,300019,硅宝科技,化工原料,2.0
99,300554.SZ,300554,三超新材,矿物制品,2.0
100,600960.SH,600960,渤海汽车,汽车配件,2.0
101,300032.SZ,300032,金龙机电,元器件,2.0
102,000570.SZ,000570,苏常柴A,机械基件,2.0
103,601636.SH,601636,旗滨集团,玻璃,2.0
104,002752.SZ,002752,昇兴股份,广告包装,2.0
105,000155.SZ,000155,川能动力,新型电力,2.0
106,300403.SZ,300403,汉宇集团,家用电器,2.0
107,300414.SZ,300414,中光防雷,通信设备,2.0
108,300064.SZ,300064,ST金刚,矿物制品,2.0
109,600810.SH,600810,神马股份,化纤,2.0
110,300102.SZ,300102,乾照光电,半导体,2.0
111,002819.SZ,002819,东方中科,电器仪表,2.0
112,300121.SZ,300121,阳谷华泰,化工原料,2.0
113,300442.SZ,300442,普丽盛,轻工机械,2.0
114,603348.SH,603348,文灿股份,汽车配件,2.0
115,600888.SH,600888,新疆众和,铝,2.0
116,300555.SZ,300555,路通视信,通信设备,2.0
117,300612.SZ,300612,宣亚国际,广告包装,2.0
118,002196.SZ,002196,方正电机,纺织机械,2.0
119,000695.SZ,000695,滨海能源,广告包装,2.0
120,300891.SZ,300891,惠云钛业,化工原料,2.0
121,300722.SZ,300722,新余国科,专用机械,2.0
122,000762.SZ,000762,西藏矿业,小金属,2.0
123,002149.SZ,002149,西部材料,小金属,2.0
124,300817.SZ,300817,双飞股份,机械基件,2.0
125,300643.SZ,300643,万通智控,汽车配件,2.0
126,002096.SZ,002096,南岭民爆,化工原料,2.0
127,300656.SZ,300656,民德电子,IT设备,2.0
128,300821.SZ,300821,东岳硅材,化工原料,2.0
129,000829.SZ,000829,天音控股,其他商业,2.0
130,300713.SZ,300713,英可瑞,电气设备,2.0
131,605006.SH,605006,山东玻纤,玻璃,2.0
132,002466.SZ,002466,天齐锂业,小金属,2.0
133,000963.SZ,000963,华东医药,化学制药,2.0
134,688386.SH,688386,泛亚微透,化工原料,2.0
135,300708.SZ,300708,聚灿光电,半导体,2.0
136,300836.SZ,300836,佰奥智能,专用机械,2.0
137,000933.SZ,000933,神火股份,煤炭开采,2.0
138,605169.SH,605169,洪通燃气,供气供热,2.0
139,300677.SZ,300677,英科医疗,医疗保健,2.0
140,605333.SH,605333,沪光股份,汽车配件,2.0
141,605338.SH,605338,巴比食品,食品,2.0
142,605358.SH,605358,立昂微,半导体,2.0
143,300689.SZ,300689,澄天伟业,元器件,2.0
144,688036.SH,688036,传音控股,通信设备,2.0
145,688160.SH,688160,步科股份,电器仪表,2.0
146,688135.SH,688135,利扬芯片,半导体,2.0
147,000523.SZ,000523,广州浪奇,日用化工,2.0
148,300611.SZ,300611,美力科技,机械基件,2.0
149,300582.SZ,300582,英飞特,半导体,2.0
150,002245.SZ,002245,澳洋顺昌,仓储物流,2.0
151,002240.SZ,002240,盛新锂能,家居用品,2.0
152,000622.SZ,000622,恒立实业,汽车配件,2.0
153,300758.SZ,300758,七彩化学,染料涂料,2.0
154,300907.SZ,300907,N康平,电气设备,2.0
155,603615.SH,603615,茶花股份,家居用品,2.0
156,002331.SZ,002331,皖通科技,软件服务,2.0
157,603486.SH,603486,科沃斯,家用电器,2.0
158,000625.SZ,000625,长安汽车,汽车整车,2.0
159,603767.SH,603767,中马传动,汽车配件,2.0
160,688288.SH,688288,鸿泉物联,汽车配件,2.0
161,300899.SZ,300899,上海凯鑫,环境保护,2.0
162,300724.SZ,300724,捷佳伟创,专用机械,2.0
163,600481.SH,600481,双良节能,环境保护,1.0
164,300803.SZ,300803,指南针,软件服务,1.0
165,300827.SZ,300827,上能电气,电气设备,1.0
166,300799.SZ,300799,左江科技,软件服务,1.0
167,600584.SH,600584,长电科技,半导体,1.0
168,300808.SZ,300808,久量股份,家用电器,1.0
169,300809.SZ,300809,华辰装备,机床制造,1.0
170,600363.SH,600363,联创光电,元器件,1.0
171,600381.SH,600381,青海春天,医疗保健,1.0
172,600391.SH,600391,航发科技,航空,1.0
173,688561.SH,688561,奇安信-U,软件服务,1.0
174,688586.SH,688586,江航装备,航空,1.0
175,600395.SH,600395,盘江股份,煤炭开采,1.0
176,300820.SZ,300820,英杰电气,电气设备,1.0
177,600396.SH,600396,金山股份,火力发电,1.0
178,300812.SZ,300812,易天股份,专用机械,1.0
179,300819.SZ,300819,聚杰微纤,化纤,1.0
180,600532.SH,600532,宏达矿业,普钢,1.0
181,600426.SH,600426,华鲁恒升,农药化肥,1.0
182,600498.SH,600498,烽火通信,通信设备,1.0
183,688599.SH,688599,天合光能,电气设备,1.0
184,600331.SH,600331,宏达股份,铅锌,1.0
185,300828.SZ,300828,锐新科技,铝,1.0
186,300841.SZ,300841,康华生物,生物制药,1.0
187,300831.SZ,300831,派瑞股份,元器件,1.0
188,300835.SZ,300835,龙磁科技,元器件,1.0
189,600172.SH,600172,黄河旋风,矿物制品,1.0
190,600166.SH,600166,福田汽车,汽车整车,1.0
191,600139.SH,600139,西部资源,综合类,1.0
192,600136.SH,600136,当代文体,影视音像,1.0
193,300900.SZ,300900,广联航空,航空,1.0
194,300901.SZ,300901,中胤时尚,服饰,1.0
195,300902.SZ,300902,国安达,专用机械,1.0
196,600111.SH,600111,北方稀土,小金属,1.0
197,600110.SH,600110,诺德股份,电气设备,1.0
198,300905.SZ,300905,宝丽迪,塑料,1.0
199,600109.SH,600109,国金证券,证券,1.0
200,600076.SH,600076,康欣新材,其他建材,1.0
201,600066.SH,600066,宇通客车,汽车整车,1.0
202,300906.SZ,300906,日月明,专用机械,1.0
203,300909.SZ,300909,N汇创达,元器件,1.0
204,688595.SH,688595,芯海科技,半导体,1.0
205,600006.SH,600006,东风汽车,汽车整车,1.0
206,300897.SZ,300897,山科智能,电器仪表,1.0
207,300896.SZ,300896,爱美客,医疗保健,1.0
208,300890.SZ,300890,翔丰华,矿物制品,1.0
209,300850.SZ,300850,新强联,机械基件,1.0
210,600328.SH,600328,中盐化工,化工原料,1.0
211,600316.SH,600316,洪都航空,航空,1.0
212,600303.SH,600303,曙光股份,汽车整车,1.0
213,300842.SZ,300842,帝科股份,半导体,1.0
214,600257.SH,600257,大湖股份,渔业,1.0
215,600220.SH,600220,江苏阳光,纺织,1.0
216,600207.SH,600207,安彩高科,供气供热,1.0
217,600197.SH,600197,伊力特,白酒,1.0
218,600176.SH,600176,中国巨石,玻璃,1.0
219,600196.SH,600196,复星医药,化学制药,1.0
220,300868.SZ,300868,杰美特,通信设备,1.0
221,300880.SZ,300880,迦南智能,电器仪表,1.0
222,600185.SH,600185,格力地产,区域地产,1.0
223,300881.SZ,300881,盛德鑫泰,钢加工,1.0
224,300884.SZ,300884,C狄耐克,通信设备,1.0
225,300885.SZ,300885,海昌新材,机械基件,1.0
226,600609.SH,600609,金杯汽车,汽车配件,1.0
227,688300.SH,688300,联瑞新材,矿物制品,1.0
228,600648.SH,600648,外高桥,园区开发,1.0
229,603738.SH,603738,泰晶科技,元器件,1.0
230,603960.SH,603960,克来机电,专用机械,1.0
231,603920.SH,603920,世运电路,元器件,1.0
232,603900.SH,603900,莱绅通灵,服饰,1.0
233,603893.SH,603893,瑞芯微,半导体,1.0
234,603886.SH,603886,元祖股份,食品,1.0
235,603881.SH,603881,数据港,电信运营,1.0
236,603861.SH,603861,白云电器,电气设备,1.0
237,603856.SH,603856,东宏股份,塑料,1.0
238,603839.SH,603839,安正时尚,服饰,1.0
239,603826.SH,603826,坤彩科技,染料涂料,1.0
240,603816.SH,603816,顾家家居,家居用品,1.0
241,603815.SH,603815,交建股份,建筑工程,1.0
242,603787.SH,603787,新日股份,摩托车,1.0
243,603713.SH,603713,密尔克卫,仓储物流,1.0
244,600653.SH,600653,申华控股,汽车服务,1.0
245,603690.SH,603690,至纯科技,专用机械,1.0
246,603666.SH,603666,亿嘉和,专用机械,1.0
247,603648.SH,603648,畅联股份,仓储物流,1.0
248,603628.SH,603628,清源股份,电气设备,1.0
249,603612.SH,603612,索通发展,矿物制品,1.0
250,603605.SH,603605,珀莱雅,日用化工,1.0
251,603600.SH,603600,永艺股份,家居用品,1.0
252,603565.SH,603565,中谷物流,仓储物流,1.0
253,603501.SH,603501,韦尔股份,半导体,1.0
254,603466.SH,603466,风语筑,文教休闲,1.0
255,603398.SH,603398,邦宝益智,文教休闲,1.0
256,603392.SH,603392,万泰生物,医疗保健,1.0
257,603369.SH,603369,今世缘,白酒,1.0
258,603967.SH,603967,中创物流,仓储物流,1.0
259,603976.SH,603976,正川股份,医疗保健,1.0
260,603982.SH,603982,泉峰汽车,汽车配件,1.0
261,603986.SH,603986,兆易创新,半导体,1.0
262,688286.SH,688286,敏芯股份,元器件,1.0
263,688256.SH,688256,寒武纪-U,元器件,1.0
264,688221.SH,688221,前沿生物-U,生物制药,1.0
265,688219.SH,688219,N会通,塑料,1.0
266,688208.SH,688208,道通科技,汽车配件,1.0
267,688200.SH,688200,华峰测控,专用机械,1.0
268,688189.SH,688189,南新制药,化学制药,1.0
269,688318.SH,688318,财富趋势,软件服务,1.0
270,688169.SH,688169,石头科技,家用电器,1.0
271,688366.SH,688366,昊海生科,生物制药,1.0
272,688129.SH,688129,东来技术,染料涂料,1.0
273,688127.SH,688127,蓝特光学,元器件,1.0
274,688126.SH,688126,沪硅产业-U,半导体,1.0
275,688095.SH,688095,福昕软件,软件服务,1.0
276,688368.SH,688368,晶丰明源,半导体,1.0
277,688077.SH,688077,大地熊,元器件,1.0
278,688057.SH,688057,金达莱,环境保护,1.0
279,688056.SH,688056,莱伯泰科,电器仪表,1.0
280,688023.SH,688023,安恒信息,软件服务,1.0
281,688019.SH,688019,安集科技,半导体,1.0
282,688017.SH,688017,绿的谐波,机械基件,1.0
283,688012.SH,688012,中微公司,专用机械,1.0
284,605399.SH,605399,晨光新材,化工原料,1.0
285,605198.SH,605198,德利股份,软饮料,1.0
286,605136.SH,605136,丽人丽妆,其他商业,1.0
287,605099.SH,605099,共创草坪,文教休闲,1.0
288,688396.SH,688396,华润微,半导体,1.0
289,603290.SH,603290,斯达半导,半导体,1.0
290,603277.SH,603277,银都股份,专用机械,1.0
291,603267.SH,603267,鸿远电子,元器件,1.0
292,688521.SH,688521,芯原股份-U,半导体,1.0
293,601058.SH,601058,赛轮轮胎,汽车配件,1.0
294,688536.SH,688536,思瑞浦,半导体,1.0
295,600961.SH,600961,株冶集团,铅锌,1.0
296,600933.SH,600933,爱柯迪,汽车配件,1.0
297,600882.SH,600882,妙可蓝多,乳制品,1.0
298,600876.SH,600876,洛阳玻璃,玻璃,1.0
299,600841.SH,600841,上柴股份,机械基件,1.0
300,600835.SH,600835,上海机电,运输设备,1.0
301,600818.SH,600818,中路股份,文教休闲,1.0
302,600804.SH,600804,鹏博士,电信运营,1.0
303,600776.SH,600776,东方通信,通信设备,1.0
304,600766.SH,600766,园城黄金,黄金,1.0
305,600765.SH,600765,中航重机,航空,1.0
306,600753.SH,600753,东方银星,商贸代理,1.0
307,600745.SH,600745,闻泰科技,通信设备,1.0
308,600744.SH,600744,华银电力,火力发电,1.0
309,600741.SH,600741,华域汽车,汽车配件,1.0
310,600733.SH,600733,北汽蓝谷,汽车整车,1.0
311,600732.SH,600732,爱旭股份,电气设备,1.0
312,600722.SH,600722,金牛化工,化工原料,1.0
313,600711.SH,600711,盛屯矿业,小金属,1.0
314,600710.SH,600710,苏美达,工程机械,1.0
315,600699.SH,600699,均胜电子,汽车配件,1.0
316,600695.SH,600695,绿庭投资,多元金融,1.0
317,600689.SH,600689,上海三毛,纺织,1.0
318,600661.SH,600661,昂立教育,文教休闲,1.0
319,600658.SH,600658,电子城,园区开发,1.0
320,688529.SH,688529,豪森股份,汽车配件,1.0
321,601228.SH,601228,广州港,港口,1.0
322,603260.SH,603260,合盛硅业,化工原料,1.0
323,601233.SH,601233,桐昆股份,化纤,1.0
324,603232.SH,603232,格尔软件,软件服务,1.0
325,603225.SH,603225,新凤鸣,化纤,1.0
326,688399.SH,688399,硕世生物,医疗保健,1.0
327,603186.SH,603186,华正新材,元器件,1.0
328,603185.SH,603185,上机数控,机床制造,1.0
329,603155.SH,603155,新亚强,化工原料,1.0
330,603128.SH,603128,华贸物流,仓储物流,1.0
331,688488.SH,688488,艾迪药业,生物制药,1.0
332,603109.SH,603109,神驰机电,电气设备,1.0
333,603100.SH,603100,川仪股份,电器仪表,1.0
334,603086.SH,603086,先达股份,农药化肥,1.0
335,603076.SH,603076,乐惠国际,专用机械,1.0
336,603068.SH,603068,博通集成,半导体,1.0
337,603058.SH,603058,永吉股份,广告包装,1.0
338,603010.SH,603010,万盛股份,化工原料,1.0
339,603007.SH,603007,花王股份,建筑工程,1.0
340,603002.SH,603002,宏昌电子,化工原料,1.0
341,601908.SH,601908,京运通,新型电力,1.0
342,688508.SH,688508,芯朋微,半导体,1.0
343,601865.SH,601865,福莱特,玻璃,1.0
344,601799.SH,601799,星宇股份,汽车配件,1.0
345,601717.SH,601717,郑煤机,汽车配件,1.0
346,601598.SH,601598,中国外运,仓储物流,1.0
347,601519.SH,601519,大智慧,软件服务,1.0
348,601456.SH,601456,国联证券,证券,1.0
349,601388.SH,601388,怡球资源,铝,1.0
350,601238.SH,601238,广汽集团,汽车整车,1.0
351,300796.SZ,300796,贝斯美,化工原料,1.0
352,000004.SZ,000004,国农科技,互联网,1.0
353,300786.SZ,300786,国林科技,环境保护,1.0
354,002565.SZ,002565,顺灏股份,造纸,1.0
355,002511.SZ,002511,中顺洁柔,造纸,1.0
356,002508.SZ,002508,老板电器,家用电器,1.0
357,002497.SZ,002497,雅化集团,化工原料,1.0
358,002495.SZ,002495,佳隆股份,食品,1.0
359,002488.SZ,002488,金固股份,汽车配件,1.0
360,002478.SZ,002478,常宝股份,钢加工,1.0
361,002459.SZ,002459,晶澳科技,电气设备,1.0
362,002444.SZ,002444,巨星科技,轻工机械,1.0
363,002442.SZ,002442,龙星化工,化工原料,1.0
364,002384.SZ,002384,东山精密,元器件,1.0
365,002383.SZ,002383,合众思壮,通信设备,1.0
366,002382.SZ,002382,蓝帆医疗,医疗保健,1.0
367,002372.SZ,002372,伟星新材,其他建材,1.0
368,002342.SZ,002342,巨力索具,机械基件,1.0
369,002340.SZ,002340,格林美,小金属,1.0
370,002337.SZ,002337,赛象科技,化工机械,1.0
371,002284.SZ,002284,亚太股份,汽车配件,1.0
372,002283.SZ,002283,天润工业,汽车配件,1.0
373,002263.SZ,002263,大东南,塑料,1.0
374,002251.SZ,002251,步步高,超市连锁,1.0
375,002239.SZ,002239,奥特佳,汽车配件,1.0
376,002230.SZ,002230,科大讯飞,软件服务,1.0
377,002228.SZ,002228,合兴包装,广告包装,1.0
378,002227.SZ,002227,奥特迅,电气设备,1.0
379,002211.SZ,002211,宏达新材,橡胶,1.0
380,002206.SZ,002206,海利得,化纤,1.0
381,002202.SZ,002202,金风科技,电气设备,1.0
382,002194.SZ,002194,武汉凡谷,通信设备,1.0
383,002173.SZ,002173,创新医疗,医疗保健,1.0
384,002527.SZ,002527,新时达,电器仪表,1.0
385,002578.SZ,002578,闽发铝业,铝,1.0
386,300782.SZ,300782,卓胜微,元器件,1.0
387,002584.SZ,002584,西陇科学,化工原料,1.0
388,002920.SZ,002920,德赛西威,汽车配件,1.0
389,002917.SZ,002917,金奥博,化工原料,1.0
390,002906.SZ,002906,华阳集团,汽车配件,1.0
391,002884.SZ,002884,凌霄泵业,专用机械,1.0
392,002867.SZ,002867,周大生,服饰,1.0
393,002865.SZ,002865,钧达股份,汽车配件,1.0
394,002856.SZ,002856,美芝股份,装修装饰,1.0
395,002850.SZ,002850,科达利,机械基件,1.0
396,002845.SZ,002845,同兴达,元器件,1.0
397,002835.SZ,002835,同为股份,元器件,1.0
398,002813.SZ,002813,路畅科技,汽车配件,1.0
399,002805.SZ,002805,丰元股份,化工原料,1.0
400,002785.SZ,002785,万里石,其他建材,1.0
401,002782.SZ,002782,可立克,电气设备,1.0
402,002747.SZ,002747,埃斯顿,机械基件,1.0
403,002728.SZ,002728,特一药业,中成药,1.0
404,002713.SZ,002713,东易日盛,装修装饰,1.0
405,002707.SZ,002707,众信旅游,旅游服务,1.0
406,002702.SZ,002702,海欣食品,食品,1.0
407,002674.SZ,002674,兴业科技,纺织,1.0
408,002670.SZ,002670,国盛金控,证券,1.0
409,002651.SZ,002651,利君股份,专用机械,1.0
410,002639.SZ,002639,雪人股份,专用机械,1.0
411,002625.SZ,002625,光启技术,汽车配件,1.0
412,002623.SZ,002623,亚玛顿,玻璃,1.0
413,002618.SZ,002618,丹邦科技,元器件,1.0
414,002617.SZ,002617,露笑科技,电气设备,1.0
415,002613.SZ,002613,北玻股份,专用机械,1.0
416,002594.SZ,002594,比亚迪,汽车整车,1.0
417,002163.SZ,002163,海南发展,装修装饰,1.0
418,002160.SZ,002160,常铝股份,铝,1.0
419,002126.SZ,002126,银轮股份,汽车配件,1.0
420,002118.SZ,002118,紫鑫药业,中成药,1.0
421,000751.SZ,000751,锌业股份,铅锌,1.0
422,000717.SZ,000717,韶钢松山,普钢,1.0
423,000681.SZ,000681,视觉中国,互联网,1.0
424,000677.SZ,000677,恒天海龙,化纤,1.0
425,000676.SZ,000676,智度股份,互联网,1.0
426,000661.SZ,000661,长春高新,生物制药,1.0
427,000633.SZ,000633,合金投资,综合类,1.0
428,000630.SZ,000630,铜陵有色,铜,1.0
429,000629.SZ,000629,攀钢钒钛,小金属,1.0
430,000615.SZ,000615,京汉股份,全国地产,1.0
431,000612.SZ,000612,焦作万方,铝,1.0
432,000608.SZ,000608,阳光股份,区域地产,1.0
433,000591.SZ,000591,太阳能,新型电力,1.0
434,000568.SZ,000568,泸州老窖,白酒,1.0
435,000566.SZ,000566,海南海药,化学制药,1.0
436,000564.SZ,000564,供销大集,百货,1.0
437,000560.SZ,000560,我爱我家,房产服务,1.0
438,000559.SZ,000559,万向钱潮,汽车配件,1.0
439,000551.SZ,000551,创元科技,专用机械,1.0
440,000517.SZ,000517,荣安地产,区域地产,1.0
441,000516.SZ,000516,国际医学,医疗保健,1.0
442,000428.SZ,000428,华天酒店,酒店餐饮,1.0
443,000070.SZ,000070,特发信息,通信设备,1.0
444,000063.SZ,000063,中兴通讯,通信设备,1.0
445,000056.SZ,000056,皇庭国际,房产服务,1.0
446,000039.SZ,000039,中集集团,轻工机械,1.0
447,000034.SZ,000034,神州数码,综合类,1.0
448,000029.SZ,000029,深深房A,区域地产,1.0
449,000016.SZ,000016,深康佳A,家用电器,1.0
450,000768.SZ,000768,中航飞机,航空,1.0
451,000776.SZ,000776,广发证券,证券,1.0
452,000799.SZ,000799,酒鬼酒,白酒,1.0
453,000951.SZ,000951,中国重汽,汽车整车,1.0
454,002114.SZ,002114,罗平锌电,铅锌,1.0
455,002109.SZ,002109,兴化股份,化工原料,1.0
456,002101.SZ,002101,广东鸿图,汽车配件,1.0
457,002088.SZ,002088,鲁阳节能,矿物制品,1.0
458,002078.SZ,002078,太阳纸业,造纸,1.0
459,002074.SZ,002074,国轩高科,电气设备,1.0
460,002069.SZ,002069,獐子岛,渔业,1.0
461,002049.SZ,002049,紫光国微,元器件,1.0
462,002040.SZ,002040,南京港,港口,1.0
463,002035.SZ,002035,华帝股份,家用电器,1.0
464,000996.SZ,000996,中国中期,汽车服务,1.0
465,000985.SZ,000985,大庆华科,化工原料,1.0
466,000957.SZ,000957,中通客车,汽车整车,1.0
467,000932.SZ,000932,华菱钢铁,普钢,1.0
468,000811.SZ,000811,冰轮环境,工程机械,1.0
469,000929.SZ,000929,兰州黄河,啤酒,1.0
470,000921.SZ,000921,海信家电,家用电器,1.0
471,000920.SZ,000920,南方汇通,环境保护,1.0
472,000918.SZ,000918,嘉凯城,全国地产,1.0
473,000908.SZ,000908,景峰医药,化学制药,1.0
474,000905.SZ,000905,厦门港务,港口,1.0
475,000889.SZ,000889,中嘉博创,通信设备,1.0
476,000887.SZ,000887,中鼎股份,橡胶,1.0
477,000878.SZ,000878,云南铜业,铜,1.0
478,000877.SZ,000877,天山股份,水泥,1.0
479,000869.SZ,000869,张裕A,红黄酒,1.0
480,000851.SZ,000851,高鸿股份,软件服务,1.0
481,000830.SZ,000830,鲁西化工,农药化肥,1.0
482,002953.SZ,002953,日丰股份,电气设备,1.0
483,002970.SZ,002970,锐明技术,通信设备,1.0
484,002976.SZ,002976,瑞玛工业,钢加工,1.0
485,300365.SZ,300365,恒华科技,软件服务,1.0
486,300584.SZ,300584,海辰药业,化学制药,1.0
487,300581.SZ,300581,晨曦航空,航空,1.0
488,300580.SZ,300580,贝斯特,汽车配件,1.0
489,300578.SZ,300578,会畅通讯,通信设备,1.0
490,300568.SZ,300568,星源材质,化工原料,1.0
491,300565.SZ,300565,科信技术,通信设备,1.0
492,300536.SZ,300536,农尚环境,建筑工程,1.0
493,300526.SZ,300526,中潜股份,专用机械,1.0
494,300510.SZ,300510,金冠股份,电气设备,1.0
495,300508.SZ,300508,维宏股份,软件服务,1.0
496,300506.SZ,300506,名家汇,建筑工程,1.0
497,300504.SZ,300504,天邑股份,通信设备,1.0
498,300502.SZ,300502,新易盛,通信设备,1.0
499,300484.SZ,300484,蓝海华腾,电气设备,1.0
500,300475.SZ,300475,聚隆科技,专用机械,1.0
501,300469.SZ,300469,信息发展,软件服务,1.0
502,300460.SZ,300460,惠伦晶体,元器件,1.0
503,300450.SZ,300450,先导智能,专用机械,1.0
504,300444.SZ,300444,双杰电气,电气设备,1.0
505,300432.SZ,300432,富临精工,汽车配件,1.0
506,300428.SZ,300428,四通新材,铝,1.0
507,300410.SZ,300410,正业科技,电器仪表,1.0
508,300402.SZ,300402,宝色股份,专用机械,1.0
509,300395.SZ,300395,菲利华,玻璃,1.0
510,300385.SZ,300385,雪浪环境,环境保护,1.0
511,300378.SZ,300378,鼎捷软件,软件服务,1.0
512,300377.SZ,300377,赢时胜,软件服务,1.0
513,300375.SZ,300375,鹏翎股份,汽车配件,1.0
514,300373.SZ,300373,扬杰科技,半导体,1.0
515,300590.SZ,300590,移为通信,通信设备,1.0
516,300592.SZ,300592,华凯创意,软件服务,1.0
517,300597.SZ,300597,吉大通信,通信设备,1.0
518,300676.SZ,300676,华大基因,医疗保健,1.0
519,300781.SZ,300781,因赛集团,广告包装,1.0
520,300776.SZ,300776,帝尔激光,专用机械,1.0
521,300762.SZ,300762,上海瀚讯,通信设备,1.0
522,300747.SZ,300747,锐科激光,元器件,1.0
523,300741.SZ,300741,华宝股份,食品,1.0
524,300719.SZ,300719,安达维尔,航空,1.0
525,300718.SZ,300718,长盛轴承,机械基件,1.0
