,ts_code,symbol,name,industry,COL_IS_MEDICAL,COL_LASTPRICE,COL_DAILY_BREAK,COL_RECENT_AGGRESSIVE,COL_UP_RANGE,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
50,002019.SZ,002019,亿帆医药,化学制药,True,24.42,True,False,0.26,"深圳国调招商并购股权投资基金合伙企业(有限合伙)
金元顺安基金-宁波银行-华润深国投信托-华润信托·韶夏增利32号单一资金信托
江苏一带一路投资基金(有限合伙)
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",5.0
51,000538.SZ,000538,云南白药,中成药,True,103.51,True,True,0.26,"瑞银资产管理(新加坡)有限公司-瑞银卢森堡投资SICAV
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金一一二组合",4.0
52,600216.SH,600216,浙江医药,化学制药,True,19.31,True,False,0.26,"中国银行股份有限公司-易方达医疗保健行业混合型证券投资基金
寻常(上海)投资管理有限公司-汇玖3号私募证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金",5.0
53,600721.SH,600721,ST百花,生物制药,True,5.55,True,False,0.27,"西藏瑞东财富投资有限责任公司-瑞丰医药投资基金
上海嘉企资产管理中心(有限合伙)",2.0
54,300049.SZ,300049,福瑞股份,医疗保健,True,10.28,True,False,0.27,中央汇金资产管理有限责任公司,1.0
55,300030.SZ,300030,阳普医疗,医疗保健,True,10.72,True,False,0.27,"长安基金-光大银行-长安睿享2号分级资产管理计划
中央汇金资产管理有限责任公司
华夏基金-农业银行-华夏中证金融资产管理计划",3.0
56,000403.SZ,000403,双林生物,生物制药,True,71.5,True,False,0.31,"中国信达资产管理股份有限公司
基本养老保险基金三零九组合
交通银行股份有限公司-易方达科讯混合型证券投资基金",3.0
57,000503.SZ,000503,国新健康,医疗保健,True,12.49,True,True,0.31,香港中央结算有限公司(陆股通),1.0
58,000908.SZ,000908,景峰医药,化学制药,True,4.66,True,True,0.31,"中国长城资产管理股份有限公司
平江县国有资产管理局
华菱津杉(天津)产业投资管理有限公司-华菱津杉-融创未来资产管理计划",3.0
59,600750.SH,600750,江中药业,中成药,True,13.1,True,False,0.32,"基本养老保险基金一五零一一组合
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-大成景阳领先混合型证券投资基金
香港中央结算有限公司(陆股通)",4.0
60,300273.SZ,300273,和佳医疗,医疗保健,True,7.93,True,False,0.32,"工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
中央汇金资产管理有限责任公司",2.0
61,002044.SZ,002044,美年健康,医疗保健,True,14.9,True,False,0.32,"云南国际信托有限公司-云南信托-云起3号集合资金信托计划
全国社保基金一一七组合
上海国盛资本管理有限公司-上海国盛海通股权投资基金合伙企业(有限合伙)
香港中央结算有限公司(陆股通)
上海天亿资产管理有限公司",5.0
62,603896.SH,603896,寿仙谷,中成药,True,33.9,True,False,0.32,,0.0
63,002614.SZ,002614,奥佳华,医疗保健,True,10.96,True,False,0.33,"香港中央结算有限公司(陆股通)
全国社保基金一零二组合",2.0
64,300396.SZ,300396,迪瑞医疗,医疗保健,True,28.65,True,False,0.35,"中央汇金资产管理有限责任公司
上海仟榕资产管理有限公司-仟晟3号私募基金
上海仟榕资产管理有限公司-仟晟4号私募基金",3.0
65,300381.SZ,300381,溢多利,生物制药,True,14.98,True,False,0.38,深圳菁英时代基金管理股份有限公司-菁英时代久盈1号基金,1.0
66,300653.SZ,300653,正海生物,医疗保健,True,79.34,True,False,0.4,蓝色经济区产业投资基金(有限合伙),1.0
67,300725.SZ,300725,药石科技,化学制药,True,124.88,True,False,0.41,"中国建设银行股份有限公司-农银汇理医疗保健主题股票型证券投资基金
中信银行股份有限公司-农银汇理创新医疗混合型证券投资基金
中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金",3.0
68,000739.SZ,000739,普洛药业,化学制药,True,24.71,True,True,0.43,"中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
招商银行股份有限公司-兴全合润分级混合型证券投资基金
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
香港中央结算有限公司(陆股通)",5.0
69,300294.SZ,300294,博雅生物,生物制药,True,45.54,True,True,0.45,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中意资管-招商银行-中意资产-招商银行-定增精选87号资产管理产品
北信瑞丰基金-渤海银行-北信瑞丰基金宏瑞2号资产管理计划
全国社保基金一一四组合
香港中央结算有限公司(陆股通)",5.0
70,300143.SZ,300143,盈康生命,医疗保健,True,16.48,True,False,0.45,"浙商金汇信托股份有限公司-浙金·天府1号证券投资集合资金信托计划
建信基金-建设银行-中国人寿-中国人寿委托建信基金股票型组合",2.0
71,688016.SH,688016,心脉医疗,医疗保健,True,320.0,True,False,0.45,"中国工商银行股份有限公司-万家自主创新混合型证券投资基金
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
中国工商银行股份有限公司-汇添富医药保健混合型证券投资基金
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
汇添富基金管理股份有限公司-社保基金17021组合
中国建设银行股份有限公司-上投摩根医疗健康股票型证券投资基金
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
中国银行股份有限公司-广发医疗保健股票型证券投资基金",8.0
72,002317.SZ,002317,众生药业,中成药,True,17.1,True,False,0.46,"全国社保基金六零四组合
香港中央结算有限公司(陆股通)
招商银行股份有限公司-睿远成长价值混合型证券投资基金",3.0
73,002950.SZ,002950,奥美医疗,医疗保健,True,29.21,True,False,0.46,"长江经济带(湖北)产业并购基金合伙企业(有限合伙)
宁波星邻星投资管理有限公司-常州五星钛信绿色股权投资基金合伙企业(有限合伙)",2.0
74,603087.SH,603087,甘李药业,生物制药,True,133.5,True,True,0.46,,0.0
75,300314.SZ,300314,戴维医疗,医疗保健,True,14.92,True,False,0.46,中国工商银行股份有限公司-嘉实事件驱动股票型证券投资基金,1.0
76,600129.SH,600129,太极集团,中成药,True,17.26,True,True,0.47,"国寿安保基金-建设银行-人寿保险-中国人寿保险(集团)公司委托国寿安保基金混合型组合
重庆市供销合作发展股权投资基金有限公司
财通基金-招商银行-深圳市招商国协壹号股权投资基金管理有限公司",3.0
77,300171.SZ,300171,东富龙,医疗保健,True,16.38,True,False,0.47,汇添富基金管理股份有限公司-社保基金一五零二组合,1.0
78,002932.SZ,002932,明德生物,医疗保健,True,67.88,True,False,0.48,"科华(宜都)科技创业投资基金(有限合伙)
武汉光谷生物城华岭基金合伙企业(有限合伙)
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",3.0
79,002198.SZ,002198,嘉应制药,中成药,True,5.88,True,True,0.48,深圳市老虎汇资产管理有限公司,1.0
80,600993.SH,600993,马应龙,中成药,True,25.11,True,True,0.5,"中国农业银行股份有限公司-大成睿享混合型证券投资基金
全国社保基金五零三组合
中国工商银行股份有限公司-景顺长城精选蓝筹混合型证券投资基金
中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
摩根士丹利投资管理公司-摩根士丹利中国A股基金",7.0
81,688108.SH,688108,赛诺医疗,医疗保健,True,25.7129,True,True,0.54,深圳前海汇富雪球基金管理有限公司-汇富雪球医药医疗大健康一号基金,1.0
82,300233.SZ,300233,金城医药,化学制药,True,34.29,True,False,0.55,"广发证券股份有限公司-中庚小盘价值股票型证券投资基金
海通证券资管-工商银行-海通投融宝1号集合资产管理计划
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
香港中央结算有限公司(陆股通)",5.0
83,300363.SZ,300363,博腾股份,化学制药,True,35.17,True,False,0.59,"中国工商银行-广发聚丰混合型证券投资基金
华泰瑞联基金管理有限公司-南京华泰瑞联并购基金二号(有限合伙)
重庆慧林股权投资基金合伙企业(有限合伙)
华泰瑞联基金管理有限公司-南京华泰瑞联并购基金三号(有限合伙)
中央汇金资产管理有限责任公司",5.0
84,300676.SZ,300676,华大基因,医疗保健,True,164.247,True,False,0.66,"交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
招商银行股份有限公司-万家经济新动能混合型证券投资基金
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
中国银行股份有限公司-博时医疗保健行业混合型证券投资基金
香港中央结算有限公司(陆股通)",6.0
85,300759.SZ,300759,康龙化成,化学制药,True,103.307,True,True,0.69,香港中央结算有限公司(陆股通),1.0
86,002219.SZ,002219,*ST恒康,中成药,True,1.74,True,False,0.72,"长安基金-工商银行-华鑫信托-鑫康财富3号单一资金信托
新余恒道资产管理中心(有限合伙)
盛世金泉(天津)股权投资基金管理有限公司
四川产业振兴发展投资基金有限公司
上海朴沃资产管理有限公司",5.0
87,603880.SH,603880,南卫股份,医疗保健,True,17.8,True,False,0.75,,0.0
88,300149.SZ,300149,量子生物,生物制药,True,19.71,True,False,0.76,香港中央结算有限公司(陆股通),1.0
89,688399.SH,688399,硕世生物,医疗保健,True,290.0,True,False,0.78,,0.0
90,688298.SH,688298,东方生物,医疗保健,True,157.97,True,False,0.88,,0.0
91,300677.SZ,300677,英科医疗,医疗保健,True,134.0,True,False,0.93,"中国银行股份有限公司-广发医疗保健股票型证券投资基金
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国银行股份有限公司-工银瑞信医疗保健行业股票型证券投资基金
中国建设银行股份有限公司-工银瑞信前沿医疗股票型证券投资基金",4.0
92,603976.SH,603976,正川股份,医疗保健,True,39.3248,True,False,0.94,,0.0
93,688278.SH,688278,特宝生物,生物制药,True,74.91,True,True,0.94,"中国建设银行股份有限公司-南方信息创新混合型证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅-晓峰1号睿远证券投资基金
中信信托有限责任公司-中信信托锐进43期高毅晓峰投资集合资金信托计划
上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金",4.0
94,300791.SZ,300791,仙乐健康,医疗保健,True,81.04,True,False,0.98,"中国银行-易方达策略成长二号混合型证券投资基金
中国银行-易方达策略成长证券投资基金",2.0
95,603301.SH,603301,振德医疗,医疗保健,True,58.68,True,True,1.26,,0.0
96,600211.SH,600211,西藏药业,中成药,True,69.38,True,True,1.68,,0.0
97,300841.SZ,300841,康华生物,生物制药,True,289.11,True,True,1.85,,0.0
98,603392.SH,603392,万泰生物,医疗保健,True,160.1,True,False,2.68,,0.0
