,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_15,COL_RECENT_LIMIT_COUNT_3,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
65,300721.SZ,300721,怡达股份,化工原料,27.0,3.0,1.0,11.34,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
66,002835.SZ,002835,同为股份,元器件,17.85,3.0,0.0,20.93,"中国建设银行股份有限公司-博道伍佰智航股票型证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
兴业证券股份有限公司-博道久航混合型证券投资基金
中国国际金融香港资产管理有限公司-客户资金",4.0
67,300729.SZ,300729,乐歌股份,家居用品,79.2,3.0,1.0,18.92,南京雷奥投资管理有限公司-雷奥2期证券投资基金,1.0
68,600823.SH,600823,世茂股份,全国地产,6.12,3.0,3.0,229.57,"工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
华夏基金-农业银行-华夏中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
银华基金-农业银行-银华中证金融资产管理计划",13.0
69,300021.SZ,300021,大禹节水,农业综合,6.08,3.0,0.0,39.42,中信建投基金-广发银行-方信1号资产管理计划,1.0
70,300531.SZ,300531,优博讯,软件服务,25.23,3.0,0.0,70.64,,0.0
71,300370.SZ,300370,安控科技,电器仪表,3.48,3.0,0.0,25.14,,0.0
72,600589.SH,600589,广东榕泰,塑料,4.83,3.0,0.0,34.0,,0.0
73,600511.SH,600511,国药股份,医药商业,45.08,3.0,0.0,249.45,"全国社保基金一零一组合
广发稳健增长证券投资基金
全国社保基金四零四组合
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
博时主题行业混合型证券投资基金(LOF)
全国社保基金四一三组合
全国社保基金一零三组合
全国社保基金一一五组合",9.0
74,300087.SZ,300087,荃银高科,种植业,19.48,3.0,0.0,76.75,"全国社保基金一一六组合
全国社保基金一一一组合
中国农业银行股份有限公司-大成景阳领先混合型证券投资基金",3.0
75,300343.SZ,300343,联创股份,互联网,3.33,3.0,1.0,26.4,,0.0
76,600480.SH,600480,凌云股份,汽车配件,10.19,3.0,1.0,77.8,"中国银行股份有限公司-景顺长城优选混合型证券投资基金
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金
中国建设银行股份有限公司-华夏能源革新股票型证券投资基金
中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金",5.0
77,600391.SH,600391,航发科技,航空,26.29,3.0,0.0,86.79,"中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
中国银行股份有限公司-国投瑞银国家安全灵活配置混合型证券投资基金
北京国际信托有限公司
中国国际金融香港资产管理有限公司-客户资金",4.0
78,300139.SZ,300139,晓程科技,元器件,9.53,3.0,0.0,20.96,"国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金",3.0
79,300157.SZ,300157,恒泰艾普,石油开采,4.47,3.0,0.0,31.61,,0.0
80,600351.SH,600351,亚宝药业,中成药,6.59,3.0,0.0,50.74,"中央汇金资产管理有限责任公司
山西省科技基金发展有限公司",2.0
81,300189.SZ,300189,神农科技,种植业,5.78,3.0,0.0,55.66,湖南省财信产业基金管理有限公司,1.0
82,600316.SH,600316,洪都航空,航空,33.45,3.0,0.0,239.87,"中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)",5.0
83,600313.SH,600313,农发种业,种植业,5.55,3.0,0.0,56.58,现代种业发展基金有限公司,1.0
84,300225.SZ,300225,金力泰,染料涂料,9.34,3.0,0.0,43.64,"中央汇金资产管理有限责任公司
宁夏华锦资产管理有限公司
上海方圆达创投资合伙企业(有限合伙)-方圆-东方25号私募投资基金
上海方圆达创投资合伙企业(有限合伙)-方圆-东方15号私募投资基金",4.0
85,300778.SZ,300778,新城市,建筑工程,58.16,3.0,0.0,26.81,,0.0
86,000993.SZ,000993,闽东电力,水力发电,7.73,3.0,1.0,28.83,中央汇金资产管理有限责任公司,1.0
87,002451.SZ,002451,摩恩电气,电气设备,8.69,3.0,0.0,36.78,上海丰煜投资有限公司-丰煜稳盈7号私募投资基金,1.0
88,002190.SZ,002190,成飞集成,汽车配件,29.55,3.0,0.0,102.0,,0.0
89,603758.SH,603758,秦安股份,汽车配件,10.99,3.0,1.0,48.22,上海兰丞秦安股权投资基金合伙企业(有限合伙),1.0
90,603809.SH,603809,豪能股份,汽车配件,27.9,3.0,0.0,32.1,"华宝信托有限责任公司
工银瑞信基金管理有限公司
全国社保基金四一三组合",3.0
91,002286.SZ,002286,保龄宝,食品,17.78,3.0,0.0,65.65,"中国工商银行股份有限公司-南方大数据100指数证券投资基金
中央汇金资产管理有限责任公司
宁波趵朴富通资产管理中心(有限合伙)",3.0
92,002177.SZ,002177,御银股份,IT设备,6.68,3.0,0.0,50.85,中央汇金资产管理有限责任公司,1.0
93,002165.SZ,002165,红宝丽,化工原料,6.13,3.0,0.0,36.42,"兴全睿众资产-招商银行-兴全睿众-兴全睿众定增9号特定多客户资产管理计划
中央汇金资产管理有限责任公司
博时基金管理有限公司-社保基金四一九组合",3.0
94,603856.SH,603856,东宏股份,塑料,18.48,3.0,0.0,16.9,,0.0
95,002151.SZ,002151,北斗星通,通信设备,56.81,3.0,0.0,209.2,"香港中央结算有限公司(陆股通)
上海迎水投资管理有限公司-迎水龙凤呈祥30号私募证券投资基金
国家集成电路产业投资基金股份有限公司
全国社保基金一零二组合
中国建设银行股份有限公司-摩根士丹利华鑫多元收益债券型证券投资基金
中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金",6.0
96,000828.SZ,000828,东莞控股,路桥,11.2,3.0,0.0,116.43,"中国工商银行-富国中证红利指数增强型证券投资基金
工商银行-富国中证红利指数增强型证券投资基金",2.0
97,603535.SH,603535,嘉诚国际,仓储物流,35.2,3.0,1.0,52.94,上海大筝资产管理有限公司-大筝稳健增长1号私募基金,1.0
98,605318.SH,605318,法狮龙,装修装饰,21.53,3.0,0.0,6.95,,0.0
99,000877.SZ,000877,天山股份,水泥,21.79,3.0,0.0,191.77,"全国社保基金一一六组合
中国建设银行股份有限公司-华安核心优选混合型证券投资基金
全国社保基金四一二组合
招商银行股份有限公司-东方红恒阳五年定期开放混合型证券投资基金
中国银行股份有限公司-东方红睿华沪港深灵活配置混合型证券投资基金(LOF)
中国工商银行股份有限公司-东方红启元三年持有期混合型证券投资基金
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司—东方红启元三年持有期混合型证券投资基金
中国工商银行股份有限公司-华安沪港深机会灵活配置混合型证券投资基金
寻常(上海)投资管理有限公司-汇玖3号私募证券投资基金
兴业基金-杭州银行-兴业基金-兴诚1号特定多客户资产管理计划
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)",15.0
100,603319.SH,603319,湘油泵,汽车配件,33.53,3.0,0.0,35.17,"湖南省资产管理有限公司
湖南省财信资产管理有限公司",2.0
101,605088.SH,605088,冠盛股份,汽车配件,23.54,3.0,0.0,9.42,,0.0
102,688069.SH,688069,德林海,环境保护,122.1,3.0,1.0,16.65,,0.0
103,002081.SZ,002081,金螳螂,装修装饰,11.09,3.0,0.0,288.91,"大连通和投资有限公司-通和富享一期投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
大连通和投资有限公司-通和宏观对冲一期私募投资基金
大连通和投资有限公司-通和进取十二期私募投资基金",5.0
104,000088.SZ,000088,盐田港,港口,7.81,3.0,0.0,151.69,"中欧基金-农业银行-中欧中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
中央汇金资产管理有限责任公司
南方基金-农业银行-南方中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划",9.0
105,000411.SZ,000411,英特集团,医药商业,19.15,3.0,0.0,39.7,"基本养老保险基金九零三组合
全国社保基金六零四组合",2.0
106,601882.SH,601882,海天精工,机床制造,14.26,3.0,1.0,74.44,,0.0
107,000524.SZ,000524,岭南控股,酒店餐饮,11.39,3.0,0.0,76.33,,0.0
108,002471.SZ,002471,中超控股,电气设备,2.51,3.0,0.0,31.74,深圳市鑫腾华资产管理有限公司,1.0
109,002027.SZ,002027,分众传媒,影视音像,7.76,3.0,2.0,1139.0,"中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国工商银行股份有限公司-东方红沪港深灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)",3.0
110,000692.SZ,000692,惠天热电,供气供热,3.89,3.0,1.0,20.73,,0.0
111,603076.SH,603076,乐惠国际,专用机械,61.9,3.0,2.0,16.62,上海天戈投资管理有限公司-天戈紫旭私募基金,1.0
112,605008.SH,605008,长鸿高科,塑料,18.37,3.0,3.0,8.45,,0.0
113,603105.SH,603105,芯能科技,电气设备,11.11,3.0,0.0,34.25,"中国工商银行股份有限公司-南方大数据100指数证券投资基金
嘉兴铭朗二号股权投资基金合伙企业(有限合伙)",2.0
114,002209.SZ,002209,达意隆,轻工机械,7.26,3.0,0.0,11.22,,0.0
115,600114.SH,600114,东睦股份,机械基件,11.11,2.0,0.0,68.14,"中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
上海中汇金锐投资管理有限公司-中汇金锐定增2期私募投资基金
中国工商银行股份有限公司-富国中证红利指数增强型证券投资基金
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
上海国赞投资管理中心(有限合伙)-国赞稳健1号私募证券投资基金",5.0
116,300878.SZ,300878,C维康,中成药,99.99,2.0,2.0,19.07,,0.0
117,300877.SZ,300877,C金春,纺织,104.0,2.0,2.0,29.59,,0.0
118,600118.SH,600118,中国卫星,航空,38.31,2.0,0.0,453.01,"中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中国建设银行股份有限公司-广发多元新兴股票型证券投资基金",8.0
119,600095.SH,600095,哈高科,证券,16.33,2.0,0.0,58.99,,0.0
120,300875.SZ,300875,C捷强,专用机械,163.79,2.0,2.0,31.45,,0.0
121,300876.SZ,300876,C蒙泰,化纤,82.69,2.0,2.0,18.82,,0.0
122,601628.SH,601628,中国人寿,保险,43.63,2.0,0.0,9085.31,"中央汇金资产管理有限责任公司
中国工商银行-上证50交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
交通银行股份有限公司-永赢科技驱动混合型证券投资基金
汇添富基金-工商银行-汇添富-添富牛53号资产管理计划",5.0
123,300873.SZ,300873,C海晨,仓储物流,79.85,2.0,2.0,25.24,,0.0
124,300871.SZ,300871,C回盛,生物制药,78.11,2.0,2.0,20.52,,0.0
125,688357.SH,688357,建龙微纳,化工原料,71.51,2.0,0.0,9.82,"上海明汯投资管理有限公司-明汯朱庇特2号私募证券投资基金
银华基金-建设银行-中国人寿-中国人寿委托银华基金公司股票型组合",2.0
126,300798.SZ,300798,锦鸡股份,染料涂料,16.8,2.0,1.0,7.02,深圳前海南方天赋资产管理有限公司-天赋一号证券投资私募基金,1.0
127,688189.SH,688189,南新制药,化学制药,59.0,2.0,0.0,18.91,,0.0
128,300801.SZ,300801,泰和科技,化工原料,33.2,2.0,2.0,17.93,"深圳齐兴资产管理有限公司-齐兴汇盈全兴债券私募投资基金
深圳齐兴资产管理有限公司
深圳齐兴资产管理有限公司-齐兴汇泽长盈债券投资私募基金",3.0
129,300846.SZ,300846,首都在线,软件服务,35.62,2.0,1.0,17.81,,0.0
130,688055.SH,688055,龙腾光电,元器件,10.24,2.0,0.0,27.58,,0.0
131,688037.SH,688037,芯源微,半导体,117.35,2.0,0.0,22.91,基本养老保险基金一二零二组合,1.0
132,688011.SH,688011,新光光电,元器件,51.0,2.0,0.0,20.8,,0.0
133,300861.SZ,300861,C美畅,矿物制品,79.0,2.0,2.0,29.68,,0.0
134,605199.SH,605199,葫芦娃,中成药,33.87,2.0,0.0,13.58,,0.0
135,300862.SZ,300862,C蓝盾,电器仪表,79.37,2.0,2.0,24.86,,0.0
136,300865.SZ,300865,C大宏立,专用机械,84.0,2.0,2.0,19.05,,0.0
137,300866.SZ,300866,C安克,元器件,163.41,2.0,2.0,58.14,,0.0
138,603997.SH,603997,继峰股份,汽车配件,8.04,2.0,1.0,50.84,"全国社保基金四一二组合
中国工商银行股份有限公司-中欧潜力价值灵活配置混合型证券投资基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金",5.0
139,300868.SZ,300868,C杰美特,通信设备,86.08,2.0,2.0,26.13,,0.0
140,300869.SZ,300869,C康泰,医疗保健,138.99,2.0,2.0,53.56,,0.0
141,300870.SZ,300870,C欧陆通,元器件,99.5,2.0,2.0,23.88,,0.0
142,300867.SZ,300867,C圣元,环境保护,71.45,2.0,2.0,42.4,,0.0
143,600310.SH,600310,桂东电力,水力发电,4.28,2.0,0.0,35.43,香港中央结算有限公司(陆股通),1.0
144,603995.SH,603995,甬金股份,特种钢,36.06,2.0,0.0,20.8,"中国光大银行股份有限公司-国投瑞银创新动力混合型证券投资基金
中国银行股份有限公司-华宝先进成长混合型证券投资基金
中国银行股份有限公司-华宝创新优选混合型证券投资基金
中国银行股份有限公司-国投瑞银精选收益灵活配置混合型证券投资基金
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
广发证券股份有限公司-中庚小盘价值股票型证券投资基金",6.0
145,600770.SH,600770,综艺股份,综合类,6.64,2.0,0.0,86.32,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划",3.0
146,600515.SH,600515,海航基础,全国地产,7.41,2.0,0.0,122.88,"长信基金-浦发银行-兴业国际信托-兴业信托·兴津浦鑫6号集合资金信托计划
大业信托有限责任公司-大业信托·海航基础定增项目投资集合资金信托计划
长江财富资产-浦发银行-兴业信托-兴津浦鑫7号集合资金信托计划
广东粤财信托有限公司-粤财信托·海航基础定增集合资金信托计划
重庆信三威投资咨询中心(有限合伙)-润泽京渝1号私募基金
泰达宏利基金-浦发银行-兴业国际信托-兴业信托·锦馨八号集合资金信托计划",6.0
147,600537.SH,600537,亿晶光电,半导体,3.76,2.0,0.0,44.23,中央汇金资产管理有限责任公司,1.0
148,603416.SH,603416,信捷电气,电气设备,79.0,2.0,0.0,72.07,"上海浦东发展银行股份有限公司-易方达裕祥回报债券型证券投资基金
中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金
全国社保基金五零二组合
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金",5.0
