,ts_code,symbol,name,industry,COL_CONTINUOUS_LIMIT,COL_LASTPRICE,concept,circ_mv
16,600599.SH,600599,熊猫金控,多元金融,2.0,16.16,"光伏, 互联网金融, 资产重组, ",26.83亿
17,300266.SZ,300266,兴源环境,环境保护,2.0,4.91,"固废处理, 定增破发, 环保, 污水处理, 股权转让, 国资入股, 资产重组, ",71.7亿
18,603817.SH,603817,海峡环保,环境保护,2.0,8.05,"PPP, 环保, 污水处理, ",14.49亿
19,000826.SZ,000826,启迪桑德,环境保护,2.0,12.99,"MSCI, 固废处理, 雄安-园林环保, 定增破发, 锂电池, PPP, 环保, 雄安新区, 新能源汽车, 高校系, ",154.02亿
20,300190.SZ,300190,维尔利,环境保护,2.0,8.44,"固废处理, 回购, 业绩预增, 定增破发, 环保, 污水处理, ",60.29亿
21,600446.SH,600446,金证股份,软件服务,2.0,19.6,"阿里巴巴概念股, 互联网金融, 人工智能, 区块链, 国产软件, 腾讯概念股, 独角兽, ",167.23亿
22,600501.SH,600501,航天晨光,汽车配件,2.0,9.99,"央企改革, 军工研究所, 军工, 军民融合, ",42.09亿
23,300187.SZ,300187,永清环保,环境保护,2.0,6.05,"固废处理, 雄安-园林环保, 高质押率, 大气治理, 环保, 雄安新区, 国资入股, 资产重组, ",38.44亿
24,300022.SZ,300022,吉峰科技,农用机械,2.0,5.29,"乡村振兴, 农机, 工业大麻, ",18.13亿
25,600816.SH,600816,安信信托,多元金融,2.0,5.53,"MSCI, 金改, 信托, ",258.39亿
26,002956.SZ,002956,N西麦,食品,2.0,63.88,,12.78亿
27,601066.SH,601066,中信建投,证券,2.0,24.53,"券商, 新进指数成份股, 强势人气股, ",212.03亿
28,300362.SZ,300362,天翔环境,环境保护,2.0,3.59,"环保, 污水处理, 股权转让, 资产重组, 壳公司, ",11.3亿
29,300547.SZ,300547,川环科技,橡胶,1.0,11.7,"社保重仓, 汽车零部件, 高送转-填权, ",13.18亿
30,300521.SZ,300521,爱司凯,专用机械,1.0,10.91,"3D打印, 智能制造, ",10.35亿
31,300542.SZ,300542,新晨科技,软件服务,1.0,15.81,"华为产业链, 军工, 军民融合, 高送转-填权, 区块链, 国产软件, ",13.39亿
32,300535.SZ,300535,达威股份,化工原料,1.0,15.53,,8.22亿
33,300554.SZ,300554,三超新材,矿物制品,1.0,18.08,"光伏, ",8.42亿
34,300525.SZ,300525,博思软件,软件服务,1.0,21.98,"社保重仓, 数字中国, 高送转, 智慧城市, 国产软件, 资产重组, ",25.88亿
35,300405.SZ,300405,科隆股份,化工原料,1.0,9.3,"石油化工, 高送转, 股权转让, 国资入股, 壳公司, ",11.49亿
36,300514.SZ,300514,友讯达,通信设备,1.0,14.72,"物联网, 国资入股, 透明工厂, ",13.3亿
37,300494.SZ,300494,盛天网络,互联网,1.0,12.82,"互联网金融, 电竞, 游戏, 手游, 创投, ",29.05亿
38,300489.SZ,300489,中飞股份,铝,1.0,17.39,"有色-铝, 核电, 有色金属, 军工, 军民融合, 股权转让, ",12.44亿
39,300442.SZ,300442,普丽盛,轻工机械,1.0,15.65,"工业自动化, 智能制造, ",11.29亿
40,300431.SZ,300431,暴风集团,互联网,1.0,7.58,"家电, 创业板人气股, 直播/短视频, 大数据, 云计算, 人工智能, 区块链, 足球, VR&AR, 黑色家电, 手势识别, 体育产业, ",18.43亿
41,300411.SZ,300411,金盾股份,专用机械,1.0,9.14,"核电, 军工, 定增破发, 高质押率, 高铁轨交, ",17.03亿
42,300585.SZ,300585,奥联电子,汽车配件,1.0,10.85,"汽车零部件, ",8.99亿
43,300375.SZ,300375,鹏翎股份,汽车配件,1.0,4.29,"汽车零部件, 高送转-填权, 资产重组, ",18.88亿
44,300371.SZ,300371,汇中股份,电器仪表,1.0,11.29,"物联网, 智能仪表, 京津冀, ",13.49亿
45,300354.SZ,300354,东华测试,电器仪表,1.0,11.77,"华为产业链, 大飞机, 智能仪表, ",8.88亿
46,300561.SZ,300561,汇金科技,软件服务,1.0,18.17,"阿里巴巴概念股, 物联网, 高送转-填权, 互联网金融, 云计算, 人工智能, 区块链, 国产软件, 资产重组, 无人银行, ",18.46亿
47,300692.SZ,300692,中环环保,环境保护,1.0,15.27,"固废处理, 环保, 污水处理, ",14.81亿
48,300592.SZ,300592,华凯创意,软件服务,1.0,12.29,"装修装饰, 人脸识别, ",10.65亿
49,300626.SZ,300626,华瑞股份,电气设备,1.0,9.12,"兜底式增持, 工业自动化, 智能制造, 壳公司, ",8.54亿
50,603787.SH,603787,新日股份,摩托车,1.0,16.41,"共享经济, ",11.63亿
51,603383.SH,603383,顶点软件,软件服务,1.0,87.34,"数字中国, 互联网金融, 国产软件, 知识产权, 强势人气股, ",50.67亿
52,603327.SH,603327,福蓉科技,元器件,1.0,30.94,,15.78亿
53,603169.SH,603169,兰石重装,专用机械,1.0,9.3,"一带一路, 核电, 定增破发, ",97.06亿
54,601388.SH,601388,怡球资源,铝,1.0,2.27,"有色-铝, 有色金属, 低价股, ",45.98亿
55,600719.SH,600719,大连热电,供气供热,1.0,5.73,,23.18亿
56,600093.SH,600093,易见股份,仓储物流,1.0,12.31,"供应链金融, 区块链, 股权转让, ",138.17亿
57,600071.SH,600071,凤凰光学,元器件,1.0,10.87,"央企改革, 军工研究所, 军工, 智能制造, 智慧安防, ",25.81亿
58,300775.SZ,300775,三角防务,航空,1.0,38.68,,19.17亿
59,300743.SZ,300743,天地数码,电脑设备,1.0,40.87,"高送转-预期, 高送转, ",14.88亿
60,300721.SZ,300721,怡达股份,化工原料,1.0,19.94,"环氧丙烷, 高送转-预期, 回购, ",8.31亿
61,300720.SZ,300720,海川智能,电器仪表,1.0,18.01,"高送转-预期, 工业自动化, 智能制造, 高送转, ",7.5亿
62,300700.SZ,300700,岱勒新材,矿物制品,1.0,21.34,"高送转-预期, 光伏, ",9.46亿
63,300330.SZ,300330,华虹计通,软件服务,1.0,10.43,"物联网, 移动支付, 无人商店, 智慧城市, 高铁轨交, ",17.49亿
64,300680.SZ,300680,隆盛科技,汽车配件,1.0,20.89,"高送转-预期, 汽车零部件, 定增破发, 燃料电池, ",6.86亿
65,300670.SZ,300670,大烨智能,电气设备,1.0,16.07,"储能, 高送转, 工业互联网, ",15.04亿
66,300665.SZ,300665,飞鹿股份,染料涂料,1.0,12.06,"回购, 高铁轨交, ",8.92亿
67,300645.SZ,300645,正元智慧,软件服务,1.0,16.78,"教育, 物联网, 高送转-填权, 移动支付, 无人商店, 智慧城市, 国产软件, ",14.48亿
68,300640.SZ,300640,德艺文创,文教休闲,1.0,8.72,"高送转-填权, 人民币贬值受益, 家具家居, ",6.78亿
69,300631.SZ,300631,久吾高科,环境保护,1.0,21.18,"高送转-预期, 社保重仓, 锂电池, 环保, 新能源汽车, 污水处理, 燃料乙醇, ",14.68亿
70,300629.SZ,300629,新劲刚,矿物制品,1.0,23.32,"5G, 军工, 军民融合, 国产芯片, ",10.09亿
71,300334.SZ,300334,津膜科技,专用机械,1.0,8.31,"雄安-园林环保, 定增破发, 环保, 雄安新区, 京津冀, 污水处理, 天津国企改革, 高校系, ",24.27亿
72,000622.SZ,000622,恒立实业,汽车配件,1.0,5.96,"汽车零部件, 壳公司, 强势人气股, ",25.34亿
73,300321.SZ,300321,同大股份,塑料,1.0,16.65,,13.78亿
74,300029.SZ,300029,天龙光电,专用机械,1.0,6.62,"光伏, 壳公司, ",13.24亿
75,300090.SZ,300090,盛运环保,环境保护,1.0,2.21,"固废处理, 环保, 低价股, 股权转让, 壳公司, ",25.24亿
76,300089.SZ,300089,文化长城,文教休闲,1.0,4.62,"教育, 破净股, 定增破发, 区块链, ",12.78亿
77,300085.SZ,300085,银之杰,软件服务,1.0,15.64,"参股券商, 创业板人气股, 互联网金融, 大数据, 跨境电商, 国产软件, 智慧安防, 资产重组, 强势人气股, ",64.69亿
78,300084.SZ,300084,海默科技,石油开采,1.0,5.86,"油服, 海工装备, 油气改革, 可燃冰, 核电, 业绩预增, 页岩气, 天然气, ",17.78亿
79,300076.SZ,300076,GQY视讯,电脑设备,1.0,5.94,"智能制造, VR&AR, 智慧安防, 机器人, 无人银行, ",22.68亿
80,300074.SZ,300074,华平股份,通信设备,1.0,4.57,"教育, 互联网医疗, 智慧城市, 国产软件, 医疗信息化, 智慧安防, 手势识别, 无人银行, 创投, ",22.3亿
81,300063.SZ,300063,天龙集团,染料涂料,1.0,3.63,"百度概念股, 工业自动化, 智能制造, 独角兽, 壳公司, ",21.12亿
82,300056.SZ,300056,三维丝,环境保护,1.0,6.78,"兜底式增持, 大气治理, 环保, 举牌股, 股权争夺, 壳公司, ",14.64亿
83,300051.SZ,300051,三五互联,互联网,1.0,7.4,"数字中国, 云计算, 区块链, 国产软件, 腾讯概念股, 游戏, 手游, 壳公司, 动漫, ",18.8亿
84,300033.SZ,300033,同花顺,软件服务,1.0,103.36,"MSCI, 创业板人气股, 互联网金融, 大数据, 人工智能, 国产软件, 彩票, ",273.18亿
85,300032.SZ,300032,金龙机电,元器件,1.0,3.31,"小米概念股, 智能制造, 共享经济, 机器人, 壳公司, ",26.13亿
86,300030.SZ,300030,阳普医疗,医疗保健,1.0,5.92,"医疗器械, 互联网医疗, 精准医疗, 壳公司, ",15.06亿
87,300018.SZ,300018,中元股份,电气设备,1.0,6.84,"特高压, 北斗导航, 智能制造, 医疗器械, 药品信息化追溯, 互联网医疗, 区块链, 股权转让, 医疗信息化, 国资入股, 机器人, 壳公司, ",25.25亿
88,300099.SZ,300099,精准信息,电器仪表,1.0,7.99,"特高压, 空铁WiFi, 军工, 军民融合, 燃料电池, 区块链, 高铁轨交, 强势人气股, ",31.29亿
89,300004.SZ,300004,南风股份,电气设备,1.0,4.61,"核电, 3D打印, 智能制造, 壳公司, ",17.82亿
90,002776.SZ,002776,柏堡龙,服饰,1.0,16.19,"社保重仓, 纺织服装, 特色小镇, 高送转, ",58.4亿
91,002687.SZ,002687,乔治白,服饰,1.0,6.49,"回购, 纺织服装, 股权转让, 壳公司, ",19.07亿
92,002646.SZ,002646,青青稞酒,白酒,1.0,13.82,"国家队重仓, 白酒, 高质押率, ",62.16亿
93,002630.SZ,002630,华西能源,专用机械,1.0,3.32,"石墨烯, 资产重组, ",32.26亿
94,002447.SZ,002447,晨鑫科技,互联网,1.0,3.37,"网络安全, 区块链, 股权转让, 电竞, 游戏, 手游, ",45.52亿
95,002284.SZ,002284,亚太股份,汽车配件,1.0,5.69,"汽车零部件, 无人驾驶, ",39.03亿
96,002247.SZ,002247,聚力文化,互联网,1.0,3.94,"低价股, 游戏, 手游, 创投, ",21.44亿
97,002177.SZ,002177,御银股份,电脑设备,1.0,6.53,"业绩预增, 互联网金融, 区块链, 腾讯概念股, 国产操作系统, 虹膜识别, 人脸识别, 无人银行, ",49.71亿
98,002140.SZ,002140,东华科技,建筑施工,1.0,9.2,"高股息, 固废处理, 国家队重仓, 央企改革, 供应链金融, 雄安-公共服务, 环保, 雄安新区, VR&AR, ",48.5亿
99,000835.SZ,000835,长城动漫,影视音像,1.0,4.91,"二胎, 教育, 社保重仓, 举牌股, 游戏, 手游, 动漫, ",14.87亿
100,000716.SZ,000716,黑芝麻,食品,1.0,5.79,"食品, 休闲食品, 锂电池, 新能源汽车, 广西, ",35.98亿
101,300093.SZ,300093,金刚玻璃,玻璃,1.0,7.89,"玻璃, 智慧安防, ",17.01亿
102,300105.SZ,300105,龙源技术,电器仪表,1.0,4.88,"电改, 央企改革, 大气治理, 环保, ",25.04亿
103,300313.SZ,300313,天山生物,农业综合,1.0,7.1,"赛马, 新疆, 定增破发, 土地流转, 壳公司, ",12.95亿
104,300211.SZ,300211,亿通科技,通信设备,1.0,6.8,"智慧安防, 广电, ",12.63亿
105,300312.SZ,300312,邦讯技术,通信设备,1.0,8.21,"5G, 物联网, 高质押率, 互联网金融, 国资入股, 手游, 壳公司, ",15.71亿
106,300306.SZ,300306,远方信息,电器仪表,1.0,9.43,"移动支付, 无人商店, LED, 虹膜识别, 壳公司, 人脸识别, ",13.85亿
107,000691.SZ,000691,亚太实业,区域地产,1.0,4.49,"壳公司, ",13.04亿
108,300286.SZ,300286,安科瑞,电器仪表,1.0,10.67,"回购, 新能源汽车, 充电桩, ",18.23亿
109,300283.SZ,300283,温州宏丰,电气设备,1.0,5.62,"股权转让, ",11.97亿
110,300278.SZ,300278,华昌达,专用机械,1.0,6.38,"特斯拉, 高质押率, 智能制造, 机器人, ",17.1亿
111,300275.SZ,300275,梅安森,软件服务,1.0,9.93,"社保重仓, 雄安-智慧城市, 智能仪表, 环保, 雄安新区, 污水处理, 智慧城市, 智慧安防, 资产重组, 壳公司, ",11.68亿
112,300269.SZ,300269,联建光电,半导体,1.0,4.87,"高质押率, 智慧城市, 智慧安防, LED, 壳公司, ",19.13亿
113,300261.SZ,300261,雅本化学,农药化肥,1.0,5.45,"农药, ",50.61亿
114,300260.SZ,300260,新莱应材,机械基件,1.0,13.92,,17.67亿
115,300225.SZ,300225,金力泰,染料涂料,1.0,5.6,"半导体, ",26.24亿
116,300218.SZ,300218,安利股份,塑料,1.0,7.7,"体育产业, ",16.65亿
117,300210.SZ,300210,森远股份,专用机械,1.0,4.4,"雄安-建材, 3D打印, 智能制造, 雄安新区, 雄安-工程基建, 壳公司, ",17.61亿
118,300113.SZ,300113,顺网科技,互联网,1.0,16.7,"回购, 网络安全, 云计算, 电竞, VR&AR, 腾讯概念股, 国产操作系统, 游戏, 手游, 体育产业, ",78.69亿
119,300176.SZ,300176,派生科技,汽车配件,1.0,13.02,"特斯拉, 供应链金融, 汽车零部件, 宁德时代概念股, 互联网金融, 举牌股, 高送转, 股权转让, ",48.49亿
120,300169.SZ,300169,天晟新材,塑料,1.0,6.23,"高铁轨交, ",16.04亿
121,300167.SZ,300167,迪威迅,通信设备,1.0,5.34,"智慧城市, 国资入股, 智慧安防, 壳公司, ",16.03亿
122,300163.SZ,300163,先锋新材,其他建材,1.0,4.02,"互联网金融, 股权转让, 资产重组, 壳公司, ",11.34亿
123,300160.SZ,300160,秀强股份,玻璃,1.0,3.95,"二胎, 教育, 玻璃, 壳公司, ",22.7亿
124,300156.SZ,300156,神雾环保,环境保护,1.0,2.97,"石墨电极, 大气治理, 环保, 京津冀, 碳交易, ",21.44亿
125,300155.SZ,300155,安居宝,元器件,1.0,5.61,"智慧安防, ",15.59亿
126,300152.SZ,300152,科融环境,环境保护,1.0,5.34,"固废处理, 雄安-园林环保, 大气治理, 燃料电池, 环保, 雄安新区, 污水处理, ",38.06亿
127,300135.SZ,300135,宝利国际,化工原料,1.0,3.14,"油气改革, 石墨电极, 石油化工, 低价股, ",28.94亿
128,300126.SZ,300126,锐奇股份,轻工机械,1.0,6.53,"智能制造, 机器人, 透明工厂, ",13.76亿
129,300119.SZ,300119,瑞普生物,生物制药,1.0,11.83,"动物保健, ",22.78亿
130,300116.SZ,300116,坚瑞沃能,电气设备,1.0,1.76,"储能, 锂电池, 燃料电池, 新能源汽车, 低价股, ",22.78亿
131,300293.SZ,300293,蓝英装备,专用机械,1.0,9.21,"振兴东北, 工业自动化, 智能制造, 机器人, ",24.87亿
