,ts_code,symbol,name,industry,COL_CONTINUOUS_LIMIT,COL_LASTPRICE,concept,circ_mv
49,002161.SZ,002161,远望谷,通信设备,1.0,8.72,"回购, 物联网, 智慧物流, 智能制造, 移动支付, 无人商店, 智慧城市, 高铁轨交, 资产重组, 创投, 电子车牌, ",60.51亿
50,002436.SZ,002436,兴森科技,元器件,1.0,6.47,"PCB板, 华为产业链, 互联网金融, 半导体, 国资入股, ",81.64亿
51,002593.SZ,002593,日上集团,汽车配件,1.0,5.32,"回购, 汽车零部件, 物联网, 装配式建筑, ",24.82亿
52,002618.SZ,002618,丹邦科技,元器件,1.0,15.74,"OLED, PCB板, 石墨烯, ",86.24亿
53,002681.SZ,002681,奋达科技,家用电器,1.0,4.92,"华为产业链, 回购, 定增破发, 小家电, 工业自动化, 家电, 智能制造, 智能音箱, VR&AR, 苹果产业链, 国资入股, 独角兽, ",54.53亿
54,002902.SZ,002902,铭普光磁,元器件,1.0,26.97,"5G, 光通信, 华为产业链, 高送转, ",19.49亿
55,300127.SZ,300127,银河磁体,元器件,1.0,17.03,"特斯拉, 稀土磁材, ",38.68亿
56,300224.SZ,300224,正海磁材,元器件,1.0,9.27,"超级高铁, 百度概念股, 稀土磁材, ",68.23亿
57,300260.SZ,300260,新莱应材,机械基件,1.0,12.72,,16.14亿
58,300362.SZ,300362,天翔环境,环境保护,1.0,4.58,"环保, 污水处理, 股权转让, 资产重组, 壳公司, ",14.41亿
59,300426.SZ,300426,唐德影视,影视音像,1.0,7.21,"高质押率, 影视, 壳公司, ",18.22亿
60,300480.SZ,300480,光力科技,电器仪表,1.0,19.8,"军工, 军民融合, 半导体, ",20.9亿
61,300623.SZ,300623,捷捷微电,半导体,1.0,21.55,"高送转-填权, 半导体, 国产芯片, ",22.75亿
62,300631.SZ,300631,久吾高科,环境保护,1.0,17.0,"高送转-预期, 社保重仓, 锂电池, 环保, 新能源汽车, 污水处理, 燃料乙醇, ",11.78亿
63,300651.SZ,300651,金陵体育,文教休闲,1.0,44.36,"高送转-预期, 社保重仓, 高送转-填权, 足球, 体育产业, ",19.88亿
64,300660.SZ,300660,江苏雷利,电气设备,1.0,16.37,"物联网, 工业自动化, 智能制造, ",10.42亿
65,000713.SZ,000713,丰乐种业,种植业,1.0,12.66,"农药, 安徽国企改革, 转基因, 乡村振兴, 业绩预增, 农业种植, 人造肉, ",49.19亿
66,300749.SZ,300749,顶固集创,家居用品,1.0,17.92,"高送转-预期, 高送转-填权, 家具家居, ",9.19亿
67,300739.SZ,300739,明阳电路,元器件,1.0,17.24,"PCB板, 高送转-填权, 人民币贬值受益, ",11.95亿
