,ts_code,name,industry,COL_DEEP_INDEX,COL_FALL_P_CHANGE,COL_CURRENT_PRICE,COL_INDAY_P_CHANGE,circ_mv
1025,002565.SZ,顺灏股份,造纸,0.0,-13.21,11.56,0.04,791671.5292
1102,002642.SZ,荣之联,软件服务,1.0,-13.21,7.96,0.02,410512.5517
1924,300538.SZ,同益股份,批发业,2.0,-13.15,34.3,0.01,82308.1562
219,000662.SZ,天夏智慧,软件服务,1.0,-13.12,7.67,0.02,287061.9261
749,002288.SZ,超华科技,元器件,1.0,-13.11,5.92,0.01,473771.6101
3023,601311.SH,骆驼股份,电气设备,2.0,-13.1,15.57,0.07,1320955.331
3059,601608.SH,中信重工,专用机械,1.0,-13.06,5.15,0.01,2234800.9359
490,002028.SZ,思源电气,电气设备,1.0,-13.05,12.98,0.01,753096.2083
2107,300730.SZ,科创信息,软件服务,2.0,-13.05,21.2,0.03,160582.6288
2641,600613.SH,神奇制药,中成药,0.0,-13.03,8.61,0.02,412694.5011
908,002447.SZ,晨鑫科技,互联网,2.0,-13.01,3.6,0.04,477881.208
935,002474.SZ,榕基软件,软件服务,2.0,-12.99,10.13,0.05,474862.2575
2058,300678.SZ,中科信息,软件服务,2.0,-12.98,26.5,0.08,220797.3375
2510,600460.SH,士兰微,半导体,1.0,-12.96,15.16,0.01,1989085.4068
2047,300667.SZ,必创科技,电器仪表,1.0,-12.87,31.94,0.02,219287.1618
2266,600157.SH,永泰能源,煤炭开采,1.0,-12.8,2.3,0.02,2857932.925
1734,300345.SZ,红宇新材,钢加工,1.0,-12.77,5.07,0.02,186899.1344
535,002073.SZ,软控股份,软件服务,2.0,-12.68,6.58,0.04,538863.4412
2229,600113.SH,浙江东日,区域地产,1.0,-12.67,8.51,0.01,350127.9172
1433,300042.SZ,朗科科技,电脑设备,2.0,-12.64,22.44,0.06,251037.2225
1728,300339.SZ,润和软件,软件服务,1.0,-12.52,13.61,0.02,971257.1302
2603,600572.SH,康恩贝,中成药,1.0,-12.5,9.1,0.02,2421126.2958
1558,300168.SZ,万达信息,软件服务,1.0,-12.4,15.14,0.01,1652132.98
829,002368.SZ,太极股份,软件服务,1.0,-12.33,32.36,0.04,1295553.6081
1742,300353.SZ,东土科技,通信设备,1.0,-12.32,12.59,0.01,442026.5214
1766,300379.SZ,东方通,软件服务,2.0,-12.24,24.05,0.01,462386.5819
1491,300101.SZ,振芯科技,通信设备,2.0,-12.21,12.96,0.02,712334.482
2619,600589.SH,广东榕泰,塑料,1.0,-12.2,5.89,0.02,389668.3311
2750,600734.SH,实达集团,电脑设备,2.0,-12.18,8.53,0.01,302545.4853
1784,300397.SZ,天和防务,通信设备,2.0,-12.15,23.0,0.03,356655.3075
2343,600242.SH,中昌数据,软件服务,2.0,-12.15,13.71,0.01,416436.8299
1700,300311.SZ,任子行,软件服务,2.0,-12.09,8.37,0.01,384561.3223
305,000785.SZ,武汉中商,百货,1.0,-12.05,11.1,0.01,278714.0048
834,002373.SZ,千方科技,软件服务,1.0,-12.01,17.74,0.02,1488895.8849
882,002421.SZ,达实智能,软件服务,2.0,-11.96,5.04,0.01,854714.9147
1907,300520.SZ,科大国创,软件服务,2.0,-11.95,21.41,0.02,245522.0803
1411,300020.SZ,银江股份,软件服务,2.0,-11.93,9.23,0.01,579621.1521
557,002095.SZ,生意宝,互联网,2.0,-11.9,29.51,0.01,742584.0065
3089,601811.SH,新华文轩,出版业,1.0,-11.86,14.8,0.02,294659.675
2027,300647.SZ,超频三,元器件,1.0,-11.82,17.74,0.01,138960.081
646,002184.SZ,海得控制,软件服务,1.0,-11.8,12.71,0.03,172687.2493
2085,300706.SZ,阿石创,元器件,2.0,-11.74,29.94,0.01,168451.0058
3266,603232.SH,格尔软件,软件服务,2.0,-11.7,35.59,0.04,182114.03
2664,600640.SH,号百控股,酒店餐饮,1.0,-11.7,13.8,0.05,813371.6233
3412,603626.SH,科森科技,专用机械,1.0,-11.68,10.38,0.02,164114.7878
898,002437.SZ,誉衡药业,化学制药,1.0,-11.68,5.59,0.07,1211395.7607
2483,600410.SH,华胜天成,软件服务,1.0,-11.65,8.99,0.08,987770.3013
929,002468.SZ,申通快递,仓储物流,1.0,-11.65,23.23,0.02,770715.648
1159,002699.SZ,美盛文化,服饰,1.0,-11.62,7.16,0.01,566053.4864
1677,300288.SZ,朗玛信息,软件服务,2.0,-11.57,16.65,0.01,337749.957
3247,603189.SH,网达软件,软件服务,2.0,-11.57,13.91,0.02,153149.1
2037,300657.SZ,弘信电子,元器件,2.0,-11.55,45.65,0.01,301117.0869
830,002369.SZ,卓翼科技,通信设备,2.0,-11.55,10.12,0.02,424663.9509
67,000158.SZ,常山北明,纺织,1.0,-11.54,6.51,0.01,1057345.638
1730,300341.SZ,麦克奥迪,电气设备,2.0,-11.53,6.31,0.01,321530.5528
993,002533.SZ,金杯电工,电气设备,1.0,-11.53,6.2,0.01,321068.9809
2846,600839.SH,四川长虹,家用电器,1.0,-11.5,3.64,0.01,1679601.7602
615,002153.SZ,石基信息,软件服务,1.0,-11.44,33.76,0.01,1635523.6012
2744,600728.SH,佳都科技,软件服务,1.0,-11.4,11.89,0.06,1907307.0315
3116,601929.SH,吉视传媒,影视音像,1.0,-11.39,2.97,0.04,923939.7473
2310,600207.SH,安彩高科,元器件,1.0,-11.35,5.73,0.05,395370.0
351,000851.SZ,高鸿股份,软件服务,2.0,-11.34,7.06,0.06,604923.6222
328,000813.SZ,德展健康,化学制药,2.0,-11.33,11.64,0.08,1257783.9316
3352,603496.SH,恒为科技,电脑设备,1.0,-11.31,34.17,0.01,259919.6508
1529,300139.SZ,晓程科技,元器件,0.0,-11.31,12.91,0.04,274222.0859
3278,603283.SH,赛腾股份,专用机械,2.0,-11.29,19.86,0.01,79440.0
2452,600373.SH,中文传媒,出版业,1.0,-11.29,16.24,0.03,2237774.6006
1671,300282.SZ,三盛教育,文教休闲,2.0,-11.28,13.42,0.01,305211.3727
1900,300513.SZ,恒实科技,软件服务,2.0,-11.22,26.76,0.01,164824.5271
1971,300588.SZ,熙菱信息,软件服务,1.0,-11.18,15.46,0.02,121608.36
959,002498.SZ,汉缆股份,电气设备,2.0,-11.17,3.37,0.05,1120823.5018
1618,300229.SZ,拓尔思,软件服务,1.0,-11.16,12.44,0.06,579125.076
2035,300655.SZ,晶瑞股份,化工原料,2.0,-11.14,16.94,0.01,142459.2169
1520,300130.SZ,新国都,电脑设备,1.0,-11.14,17.03,0.07,570467.9291
1035,002575.SZ,群兴玩具,文教休闲,1.0,-11.12,8.8,0.01,518073.6
657,002195.SZ,二三四五,软件服务,1.0,-11.11,5.75,0.03,2489256.5896
441,000977.SZ,浪潮信息,电脑设备,2.0,-11.09,25.25,0.01,3255361.7318
866,002405.SZ,四维图新,软件服务,1.0,-11.06,22.57,0.01,2352828.2432
444,000981.SZ,银亿股份,汽车配件,1.0,-11.0,4.86,0.11,1251117.3816
51,000068.SZ,华控赛格,元器件,1.0,-10.96,6.41,0.01,645276.4084
636,002174.SZ,游族网络,互联网,2.0,-10.92,24.62,0.04,1581248.2045
3563,603936.SH,博敏电子,元器件,2.0,-10.91,19.13,0.01,320140.55
626,002164.SZ,宁波东力,电气设备,1.0,-10.91,4.12,0.02,181256.6837
777,002316.SZ,亚联发展,软件服务,2.0,-10.86,9.03,0.01,264952.5196
832,002371.SZ,北方华创,专用机械,1.0,-10.85,71.66,0.03,2575003.4313
1686,300297.SZ,蓝盾股份,软件服务,2.0,-10.84,7.55,0.02,598411.974
2790,600777.SH,新潮能源,综合类,2.0,-10.84,2.71,0.03,885659.4016
618,002156.SZ,通富微电,半导体,1.0,-10.82,10.5,0.01,1211179.5224
1464,300074.SZ,华平股份,通信设备,1.0,-10.81,4.96,0.01,242026.8759
2796,600783.SH,鲁信创投,矿物制品,1.0,-10.79,24.76,0.1,1843033.6119
2520,600476.SH,湘邮科技,软件服务,2.0,-10.77,14.89,0.01,239833.23
1471,300081.SZ,恒信东方,文教休闲,1.0,-10.73,12.3,0.02,388266.2046
122,000529.SZ,广弘控股,食品,2.0,-10.73,6.42,0.01,365865.77
1760,300373.SZ,扬杰科技,半导体,2.0,-10.72,20.37,0.03,596958.0786
605,002143.SZ,印纪传媒,影视音像,1.0,-10.71,4.22,0.03,411080.282
2556,600517.SH,置信电气,电气设备,1.0,-10.69,4.81,0.01,598615.2215
2480,600406.SH,国电南瑞,软件服务,1.0,-10.62,22.27,0.03,5685988.2788
2005,300624.SZ,万兴科技,软件服务,2.0,-10.6,64.42,0.02,312565.7756
700,002238.SZ,天威视讯,影视音像,1.0,-10.59,10.68,0.08,659333.2176
759,002298.SZ,中电兴发,软件服务,2.0,-10.57,8.02,0.01,415862.7169
1668,300279.SZ,和晶科技,元器件,2.0,-10.54,6.88,0.01,215045.9653
3074,601689.SH,拓普集团,汽车配件,1.0,-10.53,20.8,0.02,1503956.7546
870,002409.SZ,雅克科技,化工原料,1.0,-10.5,18.0,0.02,329660.9028
3042,601515.SH,东风股份,广告包装,1.0,-10.5,11.03,0.01,1226536.0
1866,300479.SZ,神思电子,软件服务,2.0,-10.45,17.76,0.01,284160.0
758,002297.SZ,博云新材,矿物制品,1.0,-10.44,8.22,0.01,326822.6889
2808,600797.SH,浙大网新,软件服务,1.0,-10.38,10.83,0.06,1099520.1383
1078,002618.SZ,丹邦科技,元器件,1.0,-10.38,16.37,0.04,896945.04
753,002292.SZ,奥飞娱乐,影视音像,2.0,-10.36,9.31,0.12,757324.8212
1039,002579.SZ,中京电子,元器件,2.0,-10.34,11.27,0.01,393424.8346
1567,300177.SZ,中海达,通信设备,2.0,-10.33,13.89,0.01,457073.0532
236,000682.SZ,东方电子,电气设备,1.0,-10.29,5.96,0.01,582898.2035
3025,601319.SH,中国人保,保险,2.0,-10.25,10.1,0.02,1021352.4
1935,300550.SZ,和仁科技,软件服务,2.0,-10.23,61.86,0.03,181064.22
527,002065.SZ,东华软件,软件服务,1.0,-10.19,8.97,0.02,2518525.4132
741,002280.SZ,联络互动,软件服务,1.0,-10.18,5.07,0.01,867918.9757
796,002335.SZ,科华恒盛,电气设备,2.0,-10.17,20.15,0.03,453898.7972
1490,300100.SZ,双林股份,汽车服务,2.0,-10.13,11.21,0.01,433135.0863
580,002118.SZ,紫鑫药业,中成药,2.0,-10.1,7.83,0.05,802756.1611
555,002093.SZ,国脉科技,电信运营,2.0,-10.09,9.9,0.02,964101.5802
900,002439.SZ,启明星辰,软件服务,2.0,-10.05,28.8,0.02,1796879.569
437,000972.SZ,ST中基,食品,2.0,-10.05,3.74,0.04,288460.0585
956,002495.SZ,佳隆股份,食品,0.0,-10.0,4.25,0.01,289872.2925
1486,300096.SZ,易联众,软件服务,1.0,-9.95,12.39,0.07,466510.8559
2850,600845.SH,宝信软件,软件服务,2.0,-9.93,33.53,0.04,2148702.42
480,002018.SZ,*ST华信,农药化肥,2.0,-9.93,1.31,0.02,298395.3923
2067,300687.SZ,赛意信息,软件服务,2.0,-9.91,29.58,0.01,185266.6244
312,000793.SZ,华闻传媒,出版业,2.0,-9.89,4.63,0.05,897747.2117
2642,600614.SH,鹏起科技,综合类,2.0,-9.85,6.42,0.01,970375.0764
1429,300038.SZ,数知科技,通信设备,2.0,-9.8,12.79,0.01,876083.0634
1149,002689.SZ,远大智能,运输设备,2.0,-9.74,5.58,0.05,580777.844
2114,300738.SZ,奥飞数据,电信运营,2.0,-9.74,45.65,0.01,159528.49
2280,600172.SH,黄河旋风,矿物制品,2.0,-9.72,4.57,0.01,523056.311
511,002049.SZ,紫光国微,元器件,1.0,-9.71,40.8,0.02,2466766.5638
691,002229.SZ,鸿博股份,广告包装,2.0,-9.7,8.92,0.05,367238.1153
1604,300215.SZ,电科院,电气设备,1.0,-9.64,7.13,0.01,433623.9708
2695,600677.SH,航天通信,通信设备,1.0,-9.62,17.53,0.07,729998.4348
740,002279.SZ,久其软件,软件服务,1.0,-9.61,9.21,0.02,551141.8093
2015,300634.SZ,彩讯股份,软件服务,2.0,-9.58,29.5,0.01,118029.5
2872,600869.SH,智慧能源,电气设备,2.0,-9.56,5.78,0.02,1282785.8872
2945,600996.SH,贵广网络,影视音像,2.0,-9.55,11.16,0.08,332553.8346
3298,603320.SH,迪贝电气,机械基件,1.0,-9.54,20.38,0.01,66235.0
1190,002733.SZ,雄韬股份,电气设备,2.0,-9.52,24.54,0.08,803042.7833
564,002102.SZ,ST冠福,化学制药,2.0,-9.52,2.07,0.01,412247.0799
823,002362.SZ,汉王科技,电脑设备,2.0,-9.5,18.86,0.04,335515.2527
609,002147.SZ,ST新光,区域地产,2.0,-9.46,3.4,0.05,182575.5827
1427,300036.SZ,超图软件,软件服务,2.0,-9.44,18.82,0.03,625388.9388
449,000988.SZ,华工科技,电器仪表,1.0,-9.44,16.58,0.02,1666713.1332
3270,603258.SH,电魂网络,互联网,2.0,-9.43,19.03,0.02,221771.814
1590,300201.SZ,海伦哲,专用机械,2.0,-9.43,5.2,0.01,454420.3217
3339,603396.SH,金辰股份,专用机械,1.0,-9.43,44.94,0.02,141871.8635
1691,300302.SZ,同有科技,软件服务,2.0,-9.37,10.67,0.03,263172.2487
2970,601066.SH,中信建投,证券,1.0,-9.36,25.66,0.01,1026400.0
2962,601016.SH,节能风电,新型电力,2.0,-9.33,3.27,0.01,1358868.12
874,002413.SZ,雷科防务,通信设备,1.0,-9.3,7.42,0.01,738506.181
1598,300209.SZ,天泽信息,软件服务,2.0,-9.29,14.6,0.01,385090.4293
3152,603017.SH,中衡设计,建筑施工,1.0,-9.27,15.68,0.02,423245.3322
825,002364.SZ,中恒电气,电气设备,2.0,-9.24,11.7,0.03,602948.2013
1079,002619.SZ,艾格拉斯,互联网,2.0,-9.23,4.51,0.03,629922.1253
1501,300111.SZ,向日葵,半导体,1.0,-9.23,3.09,0.04,345227.0349
205,000633.SZ,合金投资,综合类,2.0,-9.18,5.86,0.01,225672.3346
1444,300053.SZ,欧比特,半导体,2.0,-9.18,11.6,0.01,578676.2706
1816,300429.SZ,强力新材,化工原料,1.0,-9.15,31.3,0.01,439888.6131
3465,603722.SH,阿科力,化工原料,2.0,-9.13,24.77,0.02,100888.21
1680,300291.SZ,华录百纳,影视音像,1.0,-9.12,6.14,0.01,368169.634
709,002247.SZ,聚力文化,软件服务,2.0,-9.12,5.23,0.02,284618.4206
2490,600422.SH,昆药集团,中成药,2.0,-9.12,9.9,0.05,751106.0621
906,002445.SZ,ST中南,影视音像,2.0,-9.05,2.2,0.01,287768.8176
412,000936.SZ,华西股份,化纤,1.0,-9.04,10.18,0.04,901311.3825
2004,300623.SZ,捷捷微电,半导体,2.0,-9.02,37.0,0.01,260408.775
3166,603032.SH,德新交运,公路,1.0,-9.02,36.86,0.01,289011.888
2250,600136.SH,当代明诚,影视音像,2.0,-9.0,13.4,0.01,601092.4752
2915,600959.SH,江苏有线,影视音像,2.0,-8.98,5.52,0.01,2144260.449
147,000558.SZ,莱茵体育,文教休闲,2.0,-8.97,4.2,0.01,541091.4512
697,002235.SZ,安妮股份,互联网,2.0,-8.97,7.54,0.03,377245.525
792,002331.SZ,皖通科技,软件服务,2.0,-8.96,11.98,0.05,371760.4009
1811,300424.SZ,航新科技,航空,1.0,-8.93,19.13,0.01,301753.454
2380,600288.SH,大恒科技,软件服务,2.0,-8.92,10.36,0.02,452524.8
610,002148.SZ,北纬科技,互联网,2.0,-8.86,7.32,0.01,325035.3592
1994,300612.SZ,宣亚国际,广告包装,2.0,-8.86,24.42,0.01,110714.0407
995,002535.SZ,林州重机,工程机械,0.0,-8.85,4.77,0.03,281656.969
1611,300222.SZ,科大智能,电气设备,1.0,-8.85,18.29,0.05,624973.3311
1114,002654.SZ,万润科技,半导体,2.0,-8.85,4.97,0.01,285849.4993
1711,300322.SZ,硕贝德,通信设备,2.0,-8.84,14.26,0.03,524074.8157
1685,300296.SZ,利亚德,半导体,1.0,-8.83,8.86,0.01,1603750.8292
2573,600536.SH,中国软件,软件服务,1.0,-8.76,52.04,0.12,2573704.7175
2726,600710.SH,苏美达,工程机械,2.0,-8.75,5.37,0.03,343832.508
3361,603516.SH,淳中科技,通信设备,2.0,-8.75,26.32,0.01,232343.9586
1945,300560.SZ,中富通,通信设备,2.0,-8.75,21.27,0.01,142443.063
1547,300157.SZ,恒泰艾普,石油开采,2.0,-8.69,5.81,0.02,356454.4582
1521,300131.SZ,英唐智控,元器件,2.0,-8.68,6.28,0.01,499763.4381
1431,300040.SZ,九洲电气,电气设备,2.0,-8.68,6.94,0.02,162930.9463
1550,300160.SZ,秀强股份,玻璃,1.0,-8.67,4.62,0.01,273944.0194
659,002197.SZ,证通电子,电器仪表,2.0,-8.66,10.3,0.06,447605.3634
1634,300245.SZ,天玑科技,软件服务,2.0,-8.65,11.54,0.02,299612.3634
925,002464.SZ,众应互联,互联网,1.0,-8.65,10.7,0.01,303014.0929
599,002137.SZ,麦达数字,互联网,1.0,-8.64,8.17,0.01,298077.6371
1959,300576.SZ,容大感光,染料涂料,2.0,-8.64,16.97,0.01,67733.8798
3552,603912.SH,佳力图,专用机械,2.0,-8.61,16.97,0.05,182936.6
1946,300561.SZ,汇金科技,软件服务,2.0,-8.59,15.66,0.01,105871.6428
3142,603006.SH,联明股份,汽车配件,2.0,-8.59,15.84,0.04,158333.7666
1435,300044.SZ,赛为智能,软件服务,1.0,-8.59,8.86,0.05,470672.8766
3561,603929.SH,亚翔集成,装修装饰,2.0,-8.57,18.98,0.05,183270.88
167,000587.SZ,金洲慈航,批发业,2.0,-8.56,3.4,0.01,412424.029
17,000021.SZ,深科技,电脑设备,2.0,-8.56,8.44,0.03,1240112.042
3294,603315.SH,福鞍股份,机械基件,1.0,-8.55,15.3,0.04,336524.8785
1855,300468.SZ,四方精创,软件服务,2.0,-8.51,16.72,0.02,311465.3164
1602,300213.SZ,佳讯飞鸿,通信设备,1.0,-8.5,9.55,0.07,368454.3927
1084,002624.SZ,完美世界,影视音像,2.0,-8.5,34.26,0.02,1669960.2309
2780,600766.SH,园城黄金,黄金,2.0,-8.46,10.48,0.04,234680.8115
1316,002869.SZ,金溢科技,通信设备,1.0,-8.46,21.48,0.01,97635.7891
1040,002580.SZ,圣阳股份,电气设备,1.0,-8.45,6.52,0.01,194496.6947
1777,300390.SZ,天华超净,元器件,2.0,-8.44,11.41,0.06,213261.1939
2898,600896.SH,*ST海投,水运,2.0,-8.42,5.37,0.02,466706.2033
2173,600053.SH,九鼎投资,多元金融,1.0,-8.41,27.6,0.02,1196572.608
1085,002625.SZ,光启技术,汽车配件,2.0,-8.4,12.08,0.01,515841.6966
989,002529.SZ,海源复材,专用机械,2.0,-8.39,9.01,0.02,180200.0
31,000038.SZ,深大通,广告包装,1.0,-8.34,14.0,0.01,272913.067
808,002347.SZ,泰尔股份,机械基件,1.0,-8.33,4.86,0.01,155085.4601
613,002151.SZ,北斗星通,通信设备,2.0,-8.28,26.79,0.01,775807.3718
651,002189.SZ,利达光电,元器件,1.0,-8.27,22.58,0.04,444142.0066
1182,002725.SZ,跃岭股份,汽车配件,2.0,-8.27,10.57,0.01,186639.6165
3144,603008.SH,喜临门,家居用品,2.0,-8.26,10.81,0.02,345444.36
414,000938.SZ,紫光股份,软件服务,1.0,-8.26,44.59,0.01,1286475.008
897,002436.SZ,兴森科技,元器件,1.0,-8.25,5.9,0.04,707285.7265
1552,300162.SZ,雷曼股份,元器件,2.0,-8.24,6.47,0.06,148290.2636
1363,002920.SZ,德赛西威,汽车配件,2.0,-8.23,28.96,0.04,354180.8
1357,002913.SZ,奥士康,元器件,2.0,-8.23,54.88,0.01,197639.344
715,002253.SZ,川大智胜,软件服务,2.0,-8.22,17.62,0.02,364332.6499
1986,300604.SZ,长川科技,专用机械,1.0,-8.21,39.5,0.02,263417.7778
1655,300266.SZ,兴源环境,环境保护,2.0,-8.2,4.25,0.01,621350.0217
591,002129.SZ,中环股份,半导体,1.0,-8.19,10.22,0.03,2702409.6683
1652,300263.SZ,隆华科技,专用机械,2.0,-8.18,5.8,0.02,327842.9091
396,000918.SZ,嘉凯城,全国地产,2.0,-8.17,7.34,0.01,1324276.561
3398,603602.SH,纵横通信,通信设备,2.0,-8.15,30.18,0.01,200305.5775
1441,300050.SZ,世纪鼎利,软件服务,1.0,-8.15,6.81,0.01,251409.0242
1303,002856.SZ,美芝股份,装修装饰,2.0,-8.1,26.69,0.11,81158.952
1352,002908.SZ,德生科技,元器件,2.0,-8.1,20.37,0.01,177289.1991
1354,002910.SZ,庄园牧场,乳制品,2.0,-8.08,13.82,0.02,102430.9378
1267,002817.SZ,黄山胶囊,化学制药,2.0,-8.05,20.57,0.02,85447.78
348,000839.SZ,中信国安,综合类,1.0,-8.02,6.51,0.09,2551273.6885
2326,600225.SH,天津松江,区域地产,2.0,-7.96,3.94,0.03,367521.4412
965,002504.SZ,弘高创意,装修装饰,1.0,-7.94,4.74,0.02,196496.2123
1095,002635.SZ,安洁科技,电脑设备,2.0,-7.93,15.05,0.01,545769.5714
2338,600237.SH,铜峰电子,元器件,2.0,-7.92,4.57,0.02,257916.8912
455,000997.SZ,新大陆,软件服务,1.0,-7.9,18.3,0.01,1838189.7185
799,002338.SZ,奥普光电,电器仪表,2.0,-7.89,14.41,0.01,345809.0906
