,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_15,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
45,300562.SZ,300562,乐心医疗,医疗保健,22.86,1.0,1.0,2.0,26.44,"中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国银行股份有限公司-景顺长城优选混合型证券投资基金",4.0
46,300840.SZ,300840,酷特智能,服饰,20.77,2.0,1.0,2.0,12.46,,0.0
47,300293.SZ,300293,蓝英装备,专用机械,26.53,2.0,1.0,2.0,71.63,"滨海天地(天津)投资管理有限公司-滨海叶盛1号契约型私募投资基金
财通基金-湖南轻盐创业投资管理有限公司-财通基金安吉83号单一资产管理计划",2.0
48,300312.SZ,300312,邦讯技术,通信设备,7.18,2.0,1.0,1.0,15.05,,0.0
49,300303.SZ,300303,聚飞光电,半导体,7.28,1.0,1.0,1.0,83.31,中国农业银行股份有限公司-富国可转换债券证券投资基金,1.0
50,300307.SZ,300307,慈星股份,纺织机械,8.38,1.0,1.0,1.0,64.67,"中央汇金资产管理有限责任公司
杭州秉怀资产管理有限公司-秉怀善世德博1号私募证券投资基金
上海竹润投资有限公司-竹润乐其1号私募证券投资基金",3.0
51,300318.SZ,300318,博晖创新,医疗保健,11.68,2.0,1.0,1.0,86.11,中央汇金资产管理有限责任公司,1.0
52,300311.SZ,300311,任子行,软件服务,8.65,2.0,1.0,1.0,44.15,中央汇金资产管理有限责任公司,1.0
53,300328.SZ,300328,宜安科技,铝,12.09,1.0,1.0,1.0,82.31,"上海天倚道投资管理有限公司-天倚道-幻方星辰7号私募基金
香港中央结算有限公司(陆股通)",2.0
54,300297.SZ,300297,蓝盾股份,软件服务,5.64,3.0,1.0,1.0,56.25,香港中央结算有限公司(陆股通),1.0
55,300273.SZ,300273,和佳医疗,医疗保健,8.4,1.0,1.0,1.0,50.59,"深圳市榕树投资管理有限公司-榕树文明复兴六期私募证券投资基金
中国建设银行股份有限公司-华夏盛世精选混合型证券投资基金
全国社保基金四零三组合
中国银行股份有限公司-华夏鼎沛债券型证券投资基金",4.0
56,300269.SZ,300269,联建光电,半导体,6.11,3.0,1.0,1.0,25.74,申万菱信基金-工商银行-华融国际信托-盛世景定增基金权益投资集合资金信托计划,1.0
57,600732.SH,600732,爱旭股份,电气设备,13.19,1.0,1.0,1.0,58.88,"博时新兴成长混合型证券投资基金
富国清洁能源产业灵活配置混合型证券投资基金
兴全合泰混合型证券投资基金
东方红睿玺三年定期开放灵活配置混合型证券投资基金
中国人寿委托建信基金股票型组合
嘉实主题新动力混合型证券投资基金
中邮科技创新精选混合型证券投资基金",7.0
58,300325.SZ,300325,德威新材,塑料,3.76,3.0,1.0,1.0,37.47,深圳市皓景资产管理有限公司,1.0
59,300261.SZ,300261,雅本化学,农药化肥,8.21,1.0,1.0,1.0,76.55,"中央汇金资产管理有限责任公司
金鹰基金-中信银行-华宝信托-华宝-中信1号单一资金信托
华商基金-浙商银行-上海爱建信托-爱建信托欣欣14号定向增发事务管理类单一资金信托
金元顺安基金-中信银行-中诚信托-2017年中信银行组合投资单一资金信托",4.0
60,300254.SZ,300254,仟源医药,化学制药,9.2,1.0,1.0,1.0,14.87,中央汇金资产管理有限责任公司,1.0
61,300247.SZ,300247,融捷健康,医疗保健,3.78,4.0,1.0,1.0,30.32,安徽高新毅达皖江产业发展创业投资基金(有限合伙),1.0
62,300237.SZ,300237,美晨生态,建筑工程,3.95,4.0,1.0,1.0,56.87,"陕西省国际信托股份有限公司-陕国投·金元宝68号证券投资集合资金信托计划
九泰基金-浦发银行-九泰基金-恒胜新动力分级1号资产管理计划",2.0
63,300230.SZ,300230,永利股份,塑料,6.6,3.0,1.0,1.0,36.62,"中央汇金资产管理有限责任公司
天风证券-光大银行-天风证券天旭1号集合资产管理计划
国寿安保基金-中国人寿保险股份有限公司-万能险-国寿股份委托国寿安保红利增长股票组合单一资产管理计划",3.0
64,300225.SZ,300225,金力泰,染料涂料,12.54,3.0,1.0,1.0,58.6,"中央汇金资产管理有限责任公司
上海方圆达创投资合伙企业(有限合伙)-方圆-东方25号私募投资基金
宁夏华锦资产管理有限公司",3.0
65,300224.SZ,300224,正海磁材,元器件,10.9,1.0,1.0,1.0,88.49,"中国长城资产管理股份有限公司
中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金
中国农业银行股份有限公司-嘉实环保低碳股票型证券投资基金
上汽颀臻(上海)资产管理有限公司-上汽投资-颀瑞1号
基本养老保险基金一二零四组合",5.0
66,300218.SZ,300218,安利股份,塑料,13.35,1.0,1.0,1.0,28.87,"中央汇金资产管理有限责任公司
北京燕赵汇金国际投资有限责任公司-汇金壹号私募证券投资基金",2.0
67,300210.SZ,300210,森远股份,专用机械,5.76,3.0,1.0,1.0,22.48,,0.0
68,300205.SZ,300205,天喻信息,元器件,12.89,1.0,1.0,1.0,54.91,武汉光谷创业投资基金有限公司,1.0
69,300263.SZ,300263,隆华科技,专用机械,10.12,1.0,1.0,1.0,73.95,,0.0
70,300376.SZ,300376,易事特,电气设备,9.23,4.0,1.0,1.0,213.05,"哈尔滨融顺资产管理有限责任公司
民生加银基金-平安银行-方正东亚信托有限责任公司
华融证券-平安银行-华融股票宝21号集合资产管理计划
创金合信基金-招商银行-广东华兴银行股份有限公司",4.0
71,000034.SZ,000034,神州数码,综合类,23.83,1.0,1.0,1.0,118.16,"中国工商银行股份有限公司-嘉实主题新动力混合型证券投资基金
中信建投基金-中信证券-中信建投基金定增16号资产管理计划
中国银行股份有限公司-嘉实逆向策略股票型证券投资基金
香港中央结算有限公司(陆股通)",4.0
72,300588.SZ,300588,熙菱信息,软件服务,13.86,2.0,1.0,1.0,14.54,,0.0
73,300480.SZ,300480,光力科技,专用机械,20.49,1.0,1.0,1.0,33.88,"深圳前海君励投资管理有限公司-君励1号私募基金
宁波梅山保税港区龙悦投资管理有限公司-佳然一号私募证券投资基金
招商银行股份有限公司-东方红京东大数据灵活配置混合型证券投资基金",3.0
74,300489.SZ,300489,中飞股份,铝,40.18,1.0,1.0,1.0,54.32,"深圳市前海富银城投基金管理有限公司
广东粤财信托有限公司-粤财信托·物朴2号定增基金集合资金信托计划
中国农业银行-华夏平稳增长混合型证券投资基金",3.0
75,300865.SZ,300865,大宏立,专用机械,47.46,1.0,1.0,1.0,10.77,,0.0
76,300510.SZ,300510,金冠股份,电气设备,6.12,1.0,1.0,1.0,48.28,"国融基金-国泰君安证券-国融天鑫1号资产管理计划
洛阳古都资产管理有限公司
国联证券-孙延-国联汇睿11号单一资产管理计划",3.0
77,300519.SZ,300519,新光药业,中成药,18.69,2.0,1.0,1.0,21.33,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
78,300540.SZ,300540,深冷股份,专用机械,20.42,2.0,1.0,1.0,17.7,,0.0
79,300841.SZ,300841,康华生物,生物制药,507.65,1.0,1.0,1.0,76.15,方正证券-招商银行-方正证券量化强势3号集合资产管理计划,1.0
80,300623.SZ,300623,捷捷微电,半导体,32.9,1.0,1.0,1.0,109.87,"中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",3.0
81,300456.SZ,300456,赛微电子,元器件,29.85,1.0,1.0,1.0,102.24,"国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金",5.0
82,300637.SZ,300637,扬帆新材,化工原料,11.73,1.0,1.0,1.0,27.23,"东方富海(芜湖)股权投资基金(有限合伙)
东方富海(芜湖)二号股权投资基金(有限合伙)",2.0
83,300648.SZ,300648,星云股份,电器仪表,33.29,2.0,1.0,1.0,26.26,,0.0
84,300665.SZ,300665,飞鹿股份,染料涂料,14.31,1.0,1.0,1.0,12.56,,0.0
85,300667.SZ,300667,必创科技,电器仪表,26.56,1.0,1.0,1.0,25.42,中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金,1.0
86,300697.SZ,300697,电工合金,铜,19.68,2.0,1.0,1.0,31.34,北方国际信托股份有限公司-北方信托荣盛一号证券投资集合资金信托计划,1.0
87,300802.SZ,300802,矩子科技,IT设备,41.3,3.0,1.0,1.0,16.52,,0.0
88,300721.SZ,300721,怡达股份,化工原料,31.12,1.0,1.0,1.0,13.07,,0.0
89,300475.SZ,300475,聚隆科技,专用机械,13.8,2.0,1.0,1.0,37.39,"芜湖弘唯基石投资基金管理合伙企业(有限合伙)-弘唯基石华盈私募投资基金
深圳市领信基石股权投资基金管理合伙企业(有限合伙)-深圳市领汇基石股权投资基金合伙企业(有限合伙)
深圳市领信基石股权投资基金管理合伙企业(有限合伙)-深圳市领泰基石投资合伙企业(有限合伙)
深圳市领信基石股权投资基金管理合伙企业(有限合伙)-深圳市领驰基石股权投资基金合伙企业(有限合伙)",4.0
90,300450.SZ,300450,先导智能,专用机械,48.09,1.0,1.0,1.0,422.92,"全国社保基金一零七组合
中国建设银行股份有限公司-华夏优势增长混合型证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金",4.0
91,600172.SH,600172,黄河旋风,矿物制品,3.45,1.0,1.0,1.0,42.24,中原金象投资管理有限公司-中原金象河南民营上市公司发展支持1号私募股权投资基金,1.0
92,600132.SH,600132,重庆啤酒,啤酒,98.55,1.0,1.0,1.0,476.95,"中国建设银行股份有限公司-银华富裕主题混合型证券投资基金
中央汇金资产管理有限责任公司
招商银行股份有限公司-东方红睿泽三年定期开放灵活配置混合型证券投资基金
汇添富基金管理股份有限公司-社保基金1103组合
中国工商银行-广发稳健增长证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金一一五组合",7.0
93,300343.SZ,300343,联创股份,互联网,4.15,3.0,1.0,1.0,34.64,,0.0
94,300355.SZ,300355,蒙草生态,环境保护,5.03,3.0,1.0,1.0,65.78,内蒙古金融资产管理有限公司,1.0
95,300356.SZ,300356,光一科技,电气设备,7.02,1.0,1.0,1.0,26.7,,0.0
96,600151.SH,600151,航天机电,汽车配件,8.59,2.0,1.0,1.0,123.2,"中央汇金资产管理有限责任公司
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金",2.0
97,300364.SZ,300364,中文在线,出版业,7.99,1.0,1.0,1.0,50.48,"中信信托有限责任公司-中信信托成泉汇涌八期金融投资集合资金信托计划
中国银行-海富通收益增长证券投资基金",2.0
98,300365.SZ,300365,恒华科技,软件服务,12.89,1.0,1.0,1.0,44.88,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金",3.0
99,300370.SZ,300370,安控科技,电器仪表,3.8,2.0,1.0,1.0,26.56,,0.0
100,300197.SZ,300197,铁汉生态,环境保护,3.95,3.0,1.0,1.0,70.04,"中泰创展(珠海横琴)资产管理有限公司
深圳市投控资本有限公司-深圳投控共赢股权投资基金合伙企业(有限合伙)
香港中央结算有限公司(陆股通)",3.0
101,300425.SZ,300425,中建环能,环境保护,5.89,3.0,1.0,1.0,38.55,广东宝新资产管理有限公司,1.0
102,300377.SZ,300377,赢时胜,软件服务,11.59,1.0,1.0,1.0,67.12,香港中央结算有限公司(陆股通),1.0
103,300378.SZ,300378,鼎捷软件,软件服务,32.48,1.0,1.0,1.0,86.0,,0.0
104,300389.SZ,300389,艾比森,半导体,11.62,1.0,1.0,1.0,19.05,中央汇金资产管理有限责任公司,1.0
105,600120.SH,600120,浙江东方,多元金融,7.07,1.0,1.0,1.0,157.52,"中央汇金资产管理有限责任公司
嘉实基金-农业银行-嘉实中证金融资产管理计划
华安基金-兴业银行-杭州市金融投资集团有限公司
全国社保基金一零二组合",4.0
106,300885.SZ,300885,C海昌,机械基件,50.64,2.0,1.0,1.0,10.13,,0.0
107,300409.SZ,300409,道氏技术,陶瓷,14.19,1.0,1.0,1.0,44.75,"中央汇金资产管理有限责任公司
广发期货有限公司-广发期慧1期资产管理计划
中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金",3.0
108,300410.SZ,300410,正业科技,电器仪表,9.71,3.0,1.0,1.0,35.38,"中央汇金资产管理有限责任公司
深圳平安汇通投资-包商银行-中融国际信托-中融-恒融5号单一资金信托",2.0
109,300198.SZ,300198,纳川股份,塑料,5.73,1.0,1.0,1.0,49.82,北京天象道通资产管理有限公司-天象13号私募证券投资基金,1.0
110,300189.SZ,300189,神农科技,种植业,7.48,2.0,1.0,1.0,72.04,湖南省财信产业基金管理有限公司,1.0
111,300751.SZ,300751,迈为股份,专用机械,357.66,1.0,1.0,1.0,103.43,"交通银行股份有限公司-汇丰晋信智造先锋股票型证券投资基金
中国工商银行股份有限公司-诺安新经济股票型证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-诺安新兴产业混合型证券投资基金
交通银行股份有限公司-汇丰晋信低碳先锋股票型证券投资基金",5.0
112,603758.SH,603758,秦安股份,汽车配件,11.83,1.0,1.0,1.0,51.91,上海兰丞秦安股权投资基金合伙企业(有限合伙),1.0
113,002400.SZ,002400,省广集团,广告包装,7.83,1.0,1.0,1.0,130.81,,0.0
114,002576.SZ,002576,通达动力,电气设备,13.02,1.0,1.0,1.0,21.41,,0.0
115,603976.SH,603976,正川股份,医疗保健,52.0,1.0,1.0,1.0,78.62,"中国工商银行股份有限公司-汇添富医药保健混合型证券投资基金
中国工商银行股份有限公司-融通医疗保健行业混合型证券投资基金",2.0
116,002619.SZ,002619,艾格拉斯,互联网,2.87,1.0,1.0,1.0,40.78,日照银杏树股权投资基金(有限合伙),1.0
117,603956.SH,603956,威派格,专用机械,19.4,1.0,1.0,1.0,17.04,"上海金浦新兴产业股权投资基金合伙企业(有限合伙)
深圳格律资产管理有限公司-格律连赢1号私募证券投资基金",2.0
118,002654.SZ,002654,万润科技,互联网,4.9,1.0,1.0,1.0,32.59,,0.0
119,002824.SZ,002824,和胜股份,铝,19.37,1.0,1.0,1.0,20.43,,0.0
120,002938.SZ,002938,鹏鼎控股,元器件,54.25,1.0,1.0,1.0,260.49,"交通银行股份有限公司-易方达高端制造混合型发起式证券投资基金
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金",4.0
121,002358.SZ,002358,森源电气,电气设备,5.94,1.0,1.0,1.0,54.08,"华金证券-兴业银行-证券行业支持民企发展系列之华金证券纾困1号集合资产管理计划
中原金象投资管理有限公司-中原金象河南民营上市公司发展支持2号私募股权投资基金
香港中央结算有限公司(陆股通)
河南资产管理有限公司",4.0
122,603429.SH,603429,集友股份,广告包装,38.8,1.0,1.0,1.0,144.56,中国工商银行股份有限公司-中欧消费主题股票型证券投资基金,1.0
123,002996.SZ,002996,顺博合金,铝,14.51,6.0,1.0,1.0,7.69,,0.0
124,603277.SH,603277,银都股份,专用机械,12.25,1.0,1.0,1.0,49.66,,0.0
125,603227.SH,603227,雪峰科技,化工原料,4.65,1.0,1.0,1.0,30.63,,0.0
126,300006.SZ,300006,莱美药业,化学制药,7.65,1.0,1.0,1.0,47.77,中国对外经济贸易信托有限公司-外贸信托-汇沣8号结构化证券投资集合资金信托计划,1.0
127,300008.SZ,300008,天海防务,船舶,9.14,5.0,1.0,1.0,67.91,东方富华(北京)投资基金管理有限公司-东方富华-上海佳豪专项资产管理计划,1.0
128,300020.SZ,300020,银江股份,软件服务,12.92,1.0,1.0,1.0,81.05,"上银基金-浦发银行-上银基金财富49号资产管理计划
上银基金-浦发银行-上银基金财富50号资产管理计划",2.0
129,002362.SZ,002362,汉王科技,软件服务,23.86,3.0,1.0,1.0,42.67,中央汇金资产管理有限责任公司,1.0
130,688017.SH,688017,绿的谐波,机械基件,86.11,5.0,1.0,1.0,23.72,,0.0
131,300046.SZ,300046,台基股份,半导体,21.95,2.0,1.0,1.0,46.78,"中央汇金资产管理有限责任公司
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金",3.0
132,000970.SZ,000970,中科三环,元器件,10.16,1.0,1.0,1.0,108.22,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金
中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金",3.0
133,000159.SZ,000159,国际实业,石油贸易,6.3,1.0,1.0,1.0,30.28,中央汇金资产管理有限责任公司,1.0
134,688215.SH,688215,瑞晟智能,专用机械,71.0,2.0,1.0,1.0,6.44,,0.0
135,688208.SH,688208,道通科技,汽车配件,76.42,1.0,1.0,1.0,36.68,"中国建设银行股份有限公司-南方瑞合三年定期开放混合型发起式证券投资基金(LOF)
中国农业银行股份有限公司-宝盈鸿利收益灵活配置混合型证券投资基金
中国建设银行股份有限公司-富国科技创新灵活配置混合型证券投资基金
中国工商银行股份有限公司-富国高新技术产业混合型证券投资基金
中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金
中国工商银行-广发聚丰混合型证券投资基金
招商银行股份有限公司-广发新经济混合型发起式证券投资基金
中国建设银行股份有限公司-宝盈先进制造灵活配置混合型证券投资基金
中国工商银行股份有限公司-富国创新科技混合型证券投资基金
招商银行股份有限公司-富国科创主题3年封闭运作灵活配置混合型证券投资基金",10.0
136,000757.SZ,000757,浩物股份,汽车配件,4.72,1.0,1.0,1.0,21.32,"北方国际信托股份有限公司-汇富证券投资单一资金信托计划
北方国际信托股份有限公司-旭富证券投资单一资金信托计划
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
宁夏宁金基金管理有限公司-宁金华盈6号私募证券投资基金
宁夏宁金基金管理有限公司-宁金丰和月满私募证券投资基金
宁夏宁金基金管理有限公司-宁金丰和日利私募证券投资基金
北方国际信托股份有限公司-易富证券投资单一资金信托计划",7.0
137,000796.SZ,000796,凯撒旅业,旅游服务,16.76,1.0,1.0,1.0,134.52,上海金辇投资管理有限公司-金辇精选2号私募证券投资基金,1.0
138,000889.SZ,000889,中嘉博创,通信设备,7.2,1.0,1.0,1.0,62.63,"申万宏源证券-证券行业支持民企发展系列之申万宏源FOF单一资产管理计划-证券行业支持民企发展之申万宏源2号
香港中央结算有限公司(陆股通)",2.0
139,000929.SZ,000929,兰州黄河,啤酒,9.0,1.0,1.0,1.0,16.72,,0.0
140,002006.SZ,002006,精功科技,专用机械,5.97,1.0,1.0,1.0,27.17,,0.0
141,002285.SZ,002285,世联行,房产服务,5.69,3.0,1.0,1.0,114.63,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",3.0
142,002149.SZ,002149,西部材料,小金属,8.3,1.0,1.0,1.0,35.3,中央汇金资产管理有限责任公司,1.0
143,002153.SZ,002153,石基信息,软件服务,36.61,1.0,1.0,1.0,178.62,"全国社保基金一一二组合
兴业国际信托有限公司-兴享进取景林1号证券投资集合资金信托计划
中央汇金资产管理有限责任公司
中国工商银行-易方达价值成长混合型证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
香港中央结算有限公司(陆股通)",6.0
