code,name,p_change_01,p_change_02,past_average_turnover,normalizing_std,next_day_to_ma5,close_to_ma5,stop_mark
002027,分众传媒,0.99,-14.351,1.74,0.013,11.155,★,
600272,开开实业,1.74,-14.061,0.937,0.012,9.242,★,
600883,博闻科技,4.012,-14.05,0.89,0.012,8.372,,
002523,天桥起重,4.617,-13.969,0.843,0.022,5.483,,
002723,金莱特,6.549,-13.959,0.687,0.024,16.65,,
300025,华星创业,5.175,-13.936,4.033,0.016,5.108,★,
600652,游久游戏,0.172,-13.84,0.843,0.012,6.162,,
600622,光大嘉宝,5.996,-13.799,0.417,0.013,12.042,,
300731,科创新源,5.805,-13.715,11.98,0.024,31.578,,
300109,新开源,2.169,-13.664,2.163,0.021,37.44,★,
600462,九有股份,0.46,-13.545,1.197,0.017,4.495,,
000672,上峰水泥,1.695,-13.499,2.287,0.018,10.59,,
002396,星网锐捷,3.457,-13.476,1.847,0.004,21.752,★,
000920,南方汇通,0.25,-13.45,0.37,0.007,7.908,★,
600081,东风科技,2.488,-13.334,0.513,0.018,10.438,,
002456,欧菲科技,0.864,-13.319,1.37,0.039,16.91,,
002826,易明医药,1.291,-13.313,1.627,0.018,16.242,,
600847,*ST万里,8.501,-13.3,0.37,0.023,11.425,,
002831,裕同科技,3.885,-13.296,0.663,0.019,46.43,,
600088,中视传媒,2.333,-13.227,0.87,0.017,13.375,,
600487,亨通光电,2.388,-13.178,2.46,0.031,32.062,,
002322,理工环科,3.311,-13.12,0.803,0.013,14.18,,
000921,海信科龙,1.408,-13.062,0.717,0.014,10.57,,
000555,神州信息,7.435,-12.99,2.92,0.012,15.648,,
300687,赛意信息,0.367,-12.802,5.61,0.033,53.192,,
300244,迪安诊断,3.102,-12.76,2.49,0.01,23.28,★,
000031,中粮地产,5.374,-12.685,0.67,0.027,6.83,,
002780,三夫户外,0.846,-12.641,0.687,0.009,17.95,★,
002137,麦达数字,0.746,-12.534,7.43,0.037,10.407,,
002776,柏堡龙,8.537,-12.513,1.883,0.039,19.265,,
300683,海特生物,1.309,-12.439,3.96,0.012,47.198,★,
000567,海德股份,2.029,-12.35,1.65,0.014,23.645,,
300519,新光药业,30.605,-12.314,8.9,0.106,22.235,,
002629,仁智股份,5.369,-12.287,2.127,0.038,5.888,,
300234,开尔新材,0.257,-12.119,3.173,0.021,8.168,,
300088,长信科技,0.903,-12.07,1.75,0.025,6.385,,
002095,生 意 宝,1.101,-11.97,0.71,0.012,44.24,,
600983,惠而浦,17.219,-11.964,2.137,0.071,5.755,,
300617,安靠智电,0.525,-11.884,0.963,0.011,43.275,,
600551,时代出版,0.757,-11.756,0.35,0.011,10.405,,
000014,沙河股份,8.292,-11.709,3.963,0.048,10.79,,
300228,富瑞特装,1.404,-11.686,1.713,0.013,8.725,★,
002861,瀛通通讯,2.816,-11.635,1.833,0.016,23.928,,
002356,赫美集团,0.944,-11.602,0.243,0.011,26.388,,
300133,华策影视,4.692,-11.55,1.103,0.029,10.878,,
600011,华能国际,5.284,-11.51,0.123,0.013,6.265,,
600995,文山电力,5.631,-11.471,1.767,0.029,8.018,,
600242,中昌数据,2.458,-11.436,0.687,0.018,14.192,,
002812,创新股份,1.18,-11.417,0.797,0.019,53.918,,
002297,博云新材,0.003,-11.384,1.64,0.013,7.972,★,
000032,深桑达Ａ,3.489,-11.367,0.913,0.01,9.118,★,
000836,鑫茂科技,2.377,-11.333,2.83,0.035,4.362,★,
300166,东方国信,0.188,-11.314,3.897,0.028,15.925,,
600196,复星医药,2.724,-11.296,1.493,0.028,39.223,,
002581,未名医药,0.917,-11.285,0.963,0.018,14.78,,
002019,亿帆医药,2.123,-11.256,1.643,0.013,19.87,,
600594,益佰制药,8.561,-11.222,2.787,0.034,10.448,,
300174,元力股份,3.619,-11.186,0.527,0.026,26.475,,
300446,乐凯新材,0.958,-11.134,0.97,0.017,20.512,,
600838,上海九百,1.185,-11.104,0.92,0.014,8.352,,
600099,林海股份,0.745,-11.09,0.77,0.009,8.14,★,
300169,天晟新材,1.254,-11.025,0.67,0.012,5.528,,
002037,久联发展,0.63,-11.024,0.503,0.014,10.86,,
300074,华平股份,1.958,-10.958,0.39,0.014,7.342,★,
000819,岳阳兴长,1.013,-10.842,0.827,0.017,10.747,,
002240,威华股份,0.536,-10.781,0.483,0.013,14.478,,
600192,长城电工,0.764,-10.776,0.543,0.01,5.288,★,
300436,广生堂,0.091,-10.775,1.74,0.015,30.928,,
601127,小康股份,2.739,-10.727,1.297,0.017,17.452,,
300308,中际旭创,2.573,-10.712,0.913,0.029,66.442,,
002112,三变科技,3.327,-10.702,3.973,0.03,9.34,★,
000532,华金资本,0.928,-10.656,2.47,0.025,12.567,,
000973,佛塑科技,0.639,-10.648,0.43,0.014,4.695,★,
002373,千方科技,0.002,-10.634,1.977,0.018,14.388,,
300700,岱勒新材,0.977,-10.469,7.8,0.021,62.402,,
002473,*ST圣莱,5.01,-10.414,0.693,0.006,7.105,★,
000966,长源电力,1.888,-10.392,0.307,0.012,3.178,,
000829,天音控股,1.187,-10.327,0.28,0.008,8.475,★,
300167,迪威迅,1.63,-10.279,1.5,0.01,7.462,,
002066,瑞泰科技,0.557,-10.273,1.377,0.024,8.817,,
300181,佐力药业,3.659,-10.27,2.487,0.019,6.685,,
300571,平治信息,4.125,-10.268,2.38,0.015,81.22,,
601689,拓普集团,3.918,-10.252,1.2,0.017,18.845,,
600613,神奇制药,1.81,-10.221,0.403,0.014,7.698,,
601116,三江购物,1.94,-10.137,1.213,0.012,18.81,★,
300235,方直科技,6.75,-10.105,6.08,0.026,11.872,★,
300226,上海钢联,0.285,-10.097,2.59,0.018,67.39,,
002289,宇顺电子,2.891,-10.027,1.063,0.014,7.708,,
600819,耀皮玻璃,0.663,-9.963,0.227,0.009,4.637,★,
300097,智云股份,0.954,-9.89,2.183,0.019,21.5,,
300351,永贵电器,2.059,-9.873,0.787,0.012,14.58,,
002583,海能达,4.911,-9.797,1.053,0.029,10.542,,
300298,三诺生物,8.172,-9.796,1.203,0.009,23.36,★,
600380,健康元,0.434,-9.743,0.913,0.012,11.022,★,
002852,道道全,3.955,-9.7,1.02,0.012,28.452,,
300403,地尔汉宇,10.465,-9.68,1.677,0.039,12.722,,
300740,御家汇,5.625,-9.676,13.517,0.271,35.94,,
002213,特 尔 佳,0.253,-9.568,1.94,0.007,12.37,★,
300390,天华超净,2.632,-9.547,6.147,0.034,9.625,,
300207,欣旺达,4.689,-9.525,1.15,0.028,10.548,,
600821,津劝业,2.954,-9.493,0.777,0.022,6.225,,
300243,瑞丰高材,0.091,-9.488,0.427,0.013,10.907,★,
600448,华纺股份,0.249,-9.458,0.637,0.013,4.037,★,
000557,西部创业,0.491,-9.449,0.933,0.015,4.192,,
002769,普路通,10.125,-9.448,6.677,0.035,17.105,,
002294,信立泰,5.346,-9.426,0.58,0.017,40.685,,
300113,顺网科技,3.083,-9.389,3.023,0.018,20.722,,
300027,华谊兄弟,2.066,-9.297,1.27,0.015,8.747,,
002280,联络互动,10.524,-9.286,2.15,0.02,6.912,,
300182,捷成股份,2.398,-9.273,1.92,0.018,9.622,,
002424,贵州百灵,4.705,-9.215,1.62,0.027,13.518,,
601599,鹿港文化,2.03,-9.163,0.737,0.018,6.355,,
000635,英 力 特,1.101,-9.105,0.873,0.022,11.43,,
002809,红墙股份,0.822,-9.103,1.293,0.015,25.315,,
300666,江丰电子,0.358,-9.102,10.563,0.02,68.432,,
002327,富安娜,1.272,-9.101,1.06,0.017,10.002,,
000681,视觉中国,2.954,-9.084,2.213,0.012,25.85,★,
600289,*ST信通,3.343,-9.069,1.5,0.019,3.395,★,
002215,诺 普 信,4.894,-9.056,2.293,0.038,7.118,,
300587,天铁股份,0.614,-9.053,1.28,0.014,21.032,,
600260,凯乐科技,7.609,-9.037,1.893,0.029,30.382,,
300440,运达科技,0.834,-9.035,1.46,0.026,8.602,★,
300028,金亚科技,3.705,-8.987,2.187,0.014,4.165,★,
000705,浙江震元,3.979,-8.969,1.393,0.014,7.525,★,
600851,海欣股份,4.715,-8.964,0.207,0.011,10.065,,
600865,百大集团,1.375,-8.944,0.707,0.016,7.148,,
000153,丰原药业,1.836,-8.934,0.94,0.013,7.72,★,
600355,精伦电子,7.533,-8.885,1.187,0.035,5.508,,
300055,万邦达,2.931,-8.857,0.883,0.019,15.78,,
000404,华意压缩,0.183,-8.834,0.333,0.007,5.228,★,
000049,德赛电池,2.882,-8.806,1.147,0.013,31.36,,
600082,海泰发展,7.14,-8.787,0.673,0.03,5.422,,
300642,透景生命,6.759,-8.761,2.193,0.019,103.128,,
300114,中航电测,0.559,-8.736,0.873,0.014,10.865,,
002773,康弘药业,4.577,-8.736,3.037,0.018,57.39,★,
002566,益盛药业,2.287,-8.682,1.32,0.012,8.458,★,
600877,ST嘉陵,1.827,-8.675,2.77,0.019,6.335,,
601038,一拖股份,0.328,-8.659,0.25,0.009,6.263,★,
002760,凤形股份,9.726,-8.49,9.523,0.035,21.798,,
000712,锦龙股份,1.212,-8.471,0.6,0.007,14.22,★,
002772,众兴菌业,4.142,-8.457,1.507,0.019,9.758,,
600161,天坛生物,4.609,-8.442,0.78,0.022,27.205,,
002061,浙江交科,3.26,-8.422,2.02,0.038,11.44,,
600885,宏发股份,1.742,-8.419,0.93,0.023,37.973,,
000551,创元科技,8.156,-8.404,1.063,0.031,6.898,,
002686,亿利达,1.812,-8.389,0.217,0.01,9.875,,
000989,九 芝 堂,1.596,-8.365,0.507,0.012,20.92,,
300242,明家联合,5.425,-8.363,1.587,0.017,6.655,,
000637,茂化实华,0.787,-8.349,2.893,0.03,5.232,,
600176,中国巨石,0.634,-8.32,0.947,0.011,14.062,,
600890,中房股份,2.749,-8.31,0.303,0.004,10.44,★,
002571,德力股份,5.047,-8.284,0.71,0.023,6.872,,
002221,东华能源,3.55,-8.281,2.073,0.042,10.792,,
002450,康得新,4.212,-8.262,1.817,0.028,20.515,,
600208,新湖中宝,2.855,-8.232,0.49,0.016,4.285,,
000702,正虹科技,7.173,-8.224,2.033,0.024,6.348,,
002243,通产丽星,0.13,-8.212,0.6,0.017,6.892,★,
002189,利达光电,2.323,-8.205,1.237,0.007,15.7,★,
600707,彩虹股份,2.247,-8.183,0.477,0.01,8.178,★,
600754,锦江股份,2.862,-8.142,0.567,0.011,32.092,★,
002310,东方园林,0.323,-8.114,0.833,0.008,19.082,★,
000695,滨海能源,0.215,-8.106,0.32,0.012,9.122,,
002458,益生股份,34.136,-8.065,12.73,0.093,15.955,,
600629,华建集团,0.941,-8.047,0.137,0.005,13.962,,
002273,水晶光电,5.655,-7.98,1.737,0.025,18.95,,
002069,獐子岛,3.466,-7.977,1.307,0.011,4.175,★,
300641,正丹股份,0.356,-7.96,0.683,0.011,13.65,,
002277,友阿股份,4.078,-7.95,0.473,0.011,4.745,,
300286,安科瑞,2.639,-7.913,0.93,0.022,10.84,,
000570,苏常柴Ａ,0.203,-7.894,0.28,0.016,4.805,★,
300094,国联水产,2.798,-7.877,0.73,0.01,7.628,,
002308,威创股份,0.004,-7.865,0.583,0.011,9.045,,
300300,汉鼎宇佑,3.588,-7.848,2.727,0.02,18.555,,
002620,瑞和股份,1.161,-7.835,0.757,0.01,8.58,,
600716,凤凰股份,4.258,-7.832,0.797,0.016,4.775,,
300562,乐心医疗,5.544,-7.82,3.467,0.021,19.713,,
002234,民和股份,19.499,-7.804,7.203,0.054,11.548,,
002024,苏宁易购,3.164,-7.8,0.78,0.014,13.1,,
300124,汇川技术,2.614,-7.794,0.637,0.007,33.105,,
000608,阳光股份,9.106,-7.792,0.933,0.05,6.452,,
000810,创维数字,5.631,-7.781,1.687,0.031,8.615,★,
601020,华钰矿业,0.185,-7.767,0.647,0.009,16.64,,
300507,苏奥传感,0.422,-7.75,3.267,0.023,27.752,,
300533,冰川网络,6.246,-7.734,2.97,0.013,47.632,,
600592,龙溪股份,0.871,-7.734,0.657,0.009,7.958,,
300575,中旗股份,7.215,-7.686,2.26,0.027,39.555,,
002513,蓝丰生化,1.618,-7.667,0.657,0.012,8.648,,
600027,华电国际,6.097,-7.654,0.49,0.026,3.505,,
601366,利群股份,5.028,-7.639,1.107,0.019,9.805,,
600511,国药股份,0.069,-7.632,1.273,0.005,28.185,★,
002462,嘉事堂,4.838,-7.628,2.36,0.021,22.785,,
002157,正邦科技,0.743,-7.628,0.477,0.008,4.022,★,
600233,圆通速递,1.391,-7.623,0.287,0.012,15.108,,
300160,秀强股份,0.474,-7.614,0.447,0.016,6.065,,
600129,太极集团,1.481,-7.61,0.837,0.013,14.938,★,
600833,第一医药,7.363,-7.571,4.127,0.028,12.885,,
002202,金风科技,6.932,-7.564,0.767,0.025,17.382,,
002717,岭南股份,2.937,-7.548,2.25,0.023,13.05,,
300254,仟源医药,3.047,-7.543,1.473,0.012,9.34,,
002803,吉宏股份,2.848,-7.519,0.74,0.007,39.67,,
300425,环能科技,0.443,-7.509,1.173,0.015,8.975,★,
002321,华英农业,3.979,-7.497,4.177,0.016,7.13,,
000636,风华高科,12.642,-7.439,5.343,0.047,14.035,,
002846,英联股份,5.041,-7.431,12.267,0.039,14.862,,
000558,莱茵体育,0.487,-7.421,0.957,0.013,4.102,★,
000589,黔轮胎Ａ,0.781,-7.392,0.25,0.004,3.895,★,
002236,大华股份,0.804,-7.387,1.663,0.026,22.893,,
002091,江苏国泰,3.712,-7.371,0.783,0.025,7.22,,
600513,联环药业,2.311,-7.347,0.84,0.01,7.898,★,
600761,安徽合力,3.533,-7.341,0.357,0.012,9.608,★,
300009,安科生物,2.388,-7.339,3.443,0.016,27.275,,
600400,红豆股份,0.641,-7.329,0.303,0.003,6.24,★,
002022,科华生物,4.131,-7.252,1.643,0.02,13.89,,
600730,中国高科,4.262,-7.219,3.103,0.041,6.212,,
600665,天地源,4.158,-7.211,0.937,0.024,3.91,,
002573,清新环境,4.112,-7.198,1.343,0.022,14.157,,
000537,广宇发展,0.824,-7.194,1.593,0.014,12.02,,
000803,*ST金宇,1.707,-7.181,0.12,0.011,19.48,,
601801,皖新传媒,1.422,-7.166,0.2,0.005,9.178,★,
002446,盛路通信,4.729,-7.166,1.853,0.026,8.725,,
000632,三木集团,2.023,-7.16,0.36,0.012,5.46,,
600167,联美控股,3.763,-7.136,0.223,0.012,23.868,,
300203,聚光科技,5.091,-7.109,1.743,0.028,27.667,,
002392,北京利尔,2.466,-7.069,0.97,0.013,4.082,,
002169,智光电气,0.217,-7.058,0.437,0.009,4.562,,
000999,华润三九,4.382,-7.046,0.543,0.021,26.125,,
300137,先河环保,2.52,-7.028,3.43,0.011,19.062,,
002796,世嘉科技,0.728,-7.002,1.333,0.005,23.608,★,
300497,富祥股份,2.126,-6.979,1.623,0.01,46.278,★,
601058,赛轮金宇,5.013,-6.957,0.53,0.027,2.805,,
600742,一汽富维,0.969,-6.943,0.54,0.013,14.5,,
601607,上海医药,4.939,-6.942,0.633,0.016,23.495,,
601111,中国国航,9.994,-6.936,0.59,0.016,11.79,,
300568,星源材质,3.098,-6.924,2.09,0.033,31.118,,
300030,阳普医疗,2.049,-6.885,1.243,0.016,7.835,,
600673,东阳光科,1.16,-6.869,1.217,0.022,9.195,,
002905,金逸影视,1.946,-6.868,4.15,0.013,35.802,,
002546,新联电子,1.561,-6.839,1.21,0.009,4.505,,
600998,九州通,3.132,-6.835,0.327,0.02,18.468,,
600420,现代制药,3.519,-6.835,0.867,0.019,11.2,,
300553,集智股份,2.443,-6.777,3.933,0.037,37.398,★,
600216,浙江医药,11.209,-6.775,3.23,0.042,15.105,,
000958,东方能源,0.937,-6.753,1.69,0.02,4.232,,
600429,三元股份,0.355,-6.734,0.143,0.008,5.518,★,
002330,得利斯,3.76,-6.711,0.697,0.011,6.56,,
600792,云煤能源,1.942,-6.707,0.163,0.006,3.66,★,
002166,莱茵生物,0.627,-6.695,0.983,0.008,9.8,,
002577,雷柏科技,7.441,-6.665,1.683,0.031,16.087,,
300092,科新机电,1.962,-6.663,0.983,0.006,7.23,★,
300559,佳发安泰,3.816,-6.662,1.733,0.024,55.75,,
600115,东方航空,11.864,-6.656,0.84,0.035,7.188,,
600769,祥龙电业,0.862,-6.645,0.61,0.012,5.693,,
000159,国际实业,0.47,-6.577,0.56,0.021,4.222,,
600163,中闽能源,0.271,-6.577,0.24,0.006,3.68,★,
002825,纳尔股份,3.303,-6.559,2.01,0.009,22.898,,
600301,ST南化,0.808,-6.558,0.293,0.011,6.178,★,
600936,广西广电,1.945,-6.541,0.207,0.013,5.662,,
600418,江淮汽车,3.878,-6.47,0.79,0.023,7.328,,
300165,天瑞仪器,2.408,-6.436,1.34,0.01,6.315,,
601108,财通证券,0.139,-6.421,4.667,0.02,13.815,,
002007,华兰生物,3.767,-6.417,1.133,0.012,29.065,★,
300370,安控科技,0.257,-6.417,7.837,0.035,3.915,,
000543,皖能电力,2.881,-6.416,0.47,0.014,4.545,,
002434,万里扬,1.775,-6.404,0.73,0.014,7.982,★,
002551,尚荣医疗,1.036,-6.385,1.24,0.014,7.658,★,
000601,韶能股份,0.303,-6.378,0.2,0.011,6.378,,
300445,康斯特,3.107,-6.349,2.05,0.011,14.843,★,
600713,南京医药,2.084,-6.342,0.59,0.012,5.35,,
600986,科达股份,2.68,-6.326,1.07,0.016,11.048,★,
002623,亚玛顿,4.972,-6.322,0.83,0.014,19.345,★,
300467,迅游科技,7.296,-6.32,2.06,0.032,40.082,,
000828,东莞控股,0.498,-6.313,0.143,0.005,9.938,★,
600527,江南高纤,1.024,-6.305,0.78,0.01,2.965,★,
600186,莲花健康,0.002,-6.288,0.51,0.005,2.188,★,
000513,丽珠集团,0.232,-6.281,1.397,0.011,67.978,★,
600580,卧龙电气,5.846,-6.27,1.333,0.019,8.64,★,
300609,汇纳科技,1.783,-6.269,1.893,0.025,34.112,,
002126,银轮股份,1.366,-6.267,1.097,0.017,8.588,,
600661,新南洋,3.243,-6.267,0.327,0.013,26.178,,
000863,三湘印象,1.337,-6.265,0.273,0.015,4.485,,
300314,戴维医疗,0.974,-6.259,0.587,0.013,12.198,,
300239,东宝生物,0.573,-6.257,0.463,0.01,5.245,★,
000078,海王生物,1.747,-6.255,0.727,0.012,5.775,★,
000902,新洋丰,2.953,-6.253,0.387,0.025,9.15,,
002836,新宏泽,2.63,-6.249,2.533,0.015,16.915,,
000996,中国中期,2.04,-6.247,1.937,0.015,12.755,,
000887,中鼎股份,2.059,-6.241,0.343,0.017,16.463,,
002419,天虹股份,23.533,-6.233,1.367,0.057,13.725,,
002640,跨境通,10.591,-6.224,0.927,0.04,19.11,,
002111,威海广泰,1.871,-6.22,1.01,0.026,11.462,,
300639,凯普生物,0.182,-6.192,4.993,0.014,54.245,,
601311,骆驼股份,1.149,-6.181,0.2,0.008,12.19,,
300194,福安药业,2.444,-6.18,0.673,0.013,5.385,,
002508,老板电器,4.068,-6.16,1.49,0.033,34.34,,
600741,华域汽车,5.506,-6.135,0.593,0.033,23.15,,
600222,太龙药业,7.681,-6.133,2.14,0.031,4.8,,
600387,海越股份,13.848,-6.097,1.927,0.047,8.985,,
600869,智慧能源,0.956,-6.085,0.137,0.003,5.248,★,
600824,益民集团,1.207,-6.082,0.147,0.007,4.142,,
000969,安泰科技,4.487,-6.064,2.05,0.032,8.028,,
002083,孚日股份,1.895,-6.053,0.347,0.009,5.312,,
300176,鸿特精密,5.603,-6.032,1.463,0.026,135.5,,
600886,国投电力,1.917,-6.029,0.203,0.014,6.79,,
600061,国投资本,2.594,-5.99,0.143,0.017,11.96,,
000750,国海证券,0.729,-5.984,0.557,0.013,4.03,,
002057,中钢天源,2.117,-5.972,1.073,0.011,11.508,★,
600778,*ST友好,2.822,-5.962,1.31,0.029,4.59,,
600097,开创国际,5.74,-5.943,0.827,0.04,13.225,,
300188,美亚柏科,0.601,-5.938,3.363,0.013,28.805,,
600993,马应龙,3.263,-5.924,1.343,0.02,18.412,,
600322,天房发展,1.012,-5.902,0.343,0.018,5.972,★,
002588,史丹利,1.067,-5.901,0.377,0.008,6.562,★,
600104,上汽集团,3.762,-5.885,0.153,0.017,32.347,,
002403,爱仕达,1.155,-5.878,0.683,0.003,10.578,★,
002543,万和电气,6.046,-5.826,0.337,0.013,21.03,,
600299,安迪苏,8.331,-5.819,0.733,0.027,13.392,,
600271,航天信息,8.255,-5.806,2.407,0.041,24.498,,
601799,星宇股份,2.121,-5.79,0.173,0.017,52.143,,
300654,世纪天鸿,1.916,-5.779,4.88,0.015,30.6,,
300664,鹏鹞环保,8.573,-5.772,17.76,0.034,20.662,,
300147,香雪制药,5.752,-5.756,1.29,0.03,8.698,,
600029,南方航空,9.895,-5.754,1.147,0.023,10.44,,
002176,江特电机,4.417,-5.747,2.263,0.027,10.685,,
000680,山推股份,0.009,-5.734,0.57,0.01,4.047,,
002485,希努尔,2.547,-5.73,0.28,0.015,25.458,,
002608,江苏国信,0.244,-5.725,0.407,0.007,8.147,,
600526,菲达环保,2.044,-5.704,0.58,0.012,7.395,,
600563,法拉电子,10.373,-5.686,1.573,0.032,45.275,,
002672,东江环保,5.513,-5.659,0.833,0.026,14.85,,
600757,长江传媒,0.596,-5.648,0.577,0.011,6.448,,
000418,小天鹅Ａ,9.864,-5.645,0.627,0.027,66.71,,
300036,超图软件,1.695,-5.636,4.763,0.018,19.41,,
002472,双环传动,3.268,-5.623,1.063,0.02,8.913,,
600620,天宸股份,4.95,-5.62,0.823,0.038,7.892,,
300385,雪浪环境,2.599,-5.608,1.11,0.01,21.432,,
300360,炬华科技,0.336,-5.588,0.62,0.019,8.778,,
300580,贝斯特,0.768,-5.564,1.987,0.015,17.98,,
002073,软控股份,0.132,-5.516,0.9,0.011,7.35,★,
000026,飞亚达Ａ,1.458,-5.51,0.36,0.01,10.352,★,
000910,大亚圣象,0.784,-5.486,0.607,0.009,18.908,,
600236,桂冠电力,2.789,-5.486,0.233,0.018,5.445,,
000665,湖北广电,0.611,-5.482,0.4,0.011,9.778,,
000100,TCL 集团,2.127,-5.469,0.527,0.012,3.285,,
002655,共达电声,3.144,-5.405,2.84,0.013,10.608,,
600978,宜华生活,3.934,-5.397,0.587,0.016,7.838,,
600009,上海机场,10.418,-5.382,0.64,0.037,49.69,,
002572,索菲亚,4.307,-5.359,1.537,0.019,32.618,,
600143,金发科技,1.754,-5.358,0.26,0.009,5.728,★,
600588,用友网络,1.15,-5.353,1.337,0.132,32.348,,
600744,华银电力,1.603,-5.324,0.247,0.009,3.172,★,
600421,ST仰帆,0.147,-5.298,0.223,0.007,6.92,★,
300171,东富龙,2.231,-5.295,0.933,0.011,8.155,★,
601633,长城汽车,2.506,-5.292,0.053,0.005,10.92,★,
000778,新兴铸管,0.004,-5.281,0.463,0.008,4.608,,
002099,海翔药业,2.974,-5.265,0.27,0.01,5.132,,
300192,科斯伍德,6.763,-5.251,2.373,0.04,8.212,,
002086,东方海洋,1.49,-5.223,2.41,0.018,7.962,,
300520,科大国创,12.608,-5.204,16.677,0.047,25.932,★,
600576,祥源文化,0.988,-5.169,0.493,0.019,6.038,,
002296,辉煌科技,3.421,-5.166,3.053,0.007,6.71,★,
000965,天保基建,3.547,-5.166,0.69,0.021,5.4,,
002197,证通电子,2.453,-5.155,1.433,0.019,9.938,★,
300616,尚品宅配,9.087,-5.132,0.883,0.031,207.632,,
000619,海螺型材,3.667,-5.122,0.493,0.006,7.042,★,
002341,新纶科技,1.361,-5.12,1.47,0.011,12.675,★,
000903,云内动力,2.369,-5.114,0.373,0.011,2.978,,
002510,天汽模,3.054,-5.108,2.32,0.019,5.563,,
300121,阳谷华泰,6.71,-5.096,2.083,0.025,13.69,,
002182,云海金属,0.982,-5.079,1.12,0.013,7.007,,
002876,三利谱,3.141,-5.066,4.69,0.029,54.855,,
600481,双良节能,4.518,-5.034,0.353,0.021,3.818,,
601333,广深铁路,4.351,-5.007,0.527,0.017,4.472,,
600775,南京熊猫,6.138,-4.996,1.82,0.015,7.94,★,
600195,中牧股份,0.974,-4.965,0.867,0.013,20.182,,
600475,华光股份,5.583,-4.962,2.24,0.033,11.862,,
300206,理邦仪器,3.219,-4.927,0.823,0.018,7.25,,
600639,浦东金桥,0.062,-4.914,0.117,0.008,14.562,★,
002173,创新医疗,7.489,-4.914,1.93,0.028,13.14,,
002191,劲嘉股份,0.865,-4.912,0.493,0.016,8.042,,
600836,界龙实业,3.249,-4.903,0.483,0.008,4.685,,
300382,斯莱克,9.975,-4.872,0.913,0.022,13.87,★,
000977,浪潮信息,6.483,-4.834,4.633,0.032,23.807,,
002561,徐家汇,0.757,-4.833,0.34,0.009,10.555,,
601901,方正证券,5.086,-4.829,0.253,0.022,5.962,,
002644,佛慈制药,3.77,-4.828,0.683,0.015,10.885,,
000833,贵糖股份,2.032,-4.825,0.49,0.011,5.935,,
