,ts_code,symbol,name,industry,COL_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
10,600321.SH,600321,正源股份,其他建材,30.15075376884422,39.12,,0.0
11,600713.SH,600713,南京医药,医药商业,28.006720905553586,60.31,温州启元资产管理有限公司-启元尊享3号私募证券投资基金,1.0
12,000615.SZ,000615,奥园美谷,化纤,27.643703378674857,224.48,建信信托有限责任公司-建信信托-私人银行家族信托单一信托6918号,1.0
13,601567.SH,601567,三星医疗,电器仪表,24.849849849849836,230.59,"上海雷根资产管理有限公司-雷根添宝全天候三号私募证券投资基金
金鹰基金-浦发银行-金鹰穗通定增136号资产管理计划
上海雷根资产管理有限公司-雷根CTA复合策略3号私募基金",3.0
14,603630.SH,603630,拉芳家化,日用化工,23.302263648468703,62.35,中国建设银行股份有限公司-中欧价值发现股票型证券投资基金,1.0
15,000150.SZ,000150,宜华健康,医疗保健,21.021611001964647,49.65,广发证券资管-浦发银行-广发原驰·宜华健康1号集合资产管理计划,1.0
16,000560.SZ,000560,我爱我家,房产服务,20.924574209245716,112.22,,0.0
17,600222.SH,600222,太龙药业,中成药,20.847457627118636,40.92,,0.0
18,002612.SZ,002612,朗姿股份,服饰,19.596591897061376,179.76,"广东逸信基金管理有限公司-逸信汇富1号朗姿股份私募投资基金
沣京资本管理(北京)有限公司-沣京价值精选1期私募证券投资基金
中国农业银行股份有限公司-大成创业板两年定期开放混合型证券投资基金
江苏中韩晨晖朗姿股权投资基金(有限合伙)",4.0
19,000516.SZ,000516,国际医学,医疗保健,19.54022988505748,401.22,"中国工商银行-广发聚丰混合型证券投资基金
交通银行股份有限公司-南方产业升级混合型证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-广发成长精选混合型证券投资基金
中国工商银行股份有限公司-汇添富医疗积极成长一年持有期混合型证券投资基金
中国工商银行-南方绩优成长股票型证券投资基金",6.0
20,002172.SZ,002172,澳洋健康,化纤,18.729096989966543,54.88,,0.0
21,600814.SH,600814,杭州解百,百货,18.118948824342993,61.06,,0.0
22,000592.SZ,000592,平潭发展,林业,17.499999999999982,71.96,"工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
香港中央结算有限公司(陆股通)",2.0
23,600200.SH,600200,江苏吴中,化学制药,13.86392811296533,63.19,香港中央结算有限公司(陆股通),1.0
24,002728.SZ,002728,特一药业,中成药,13.401403956604984,22.59,,0.0
25,603222.SH,603222,济民制药,化学制药,13.392857142857162,56.9,"北京汐合精英投资有限公司-汐合锐进1号私募证券投资基金
上海天倚道投资管理有限公司-天倚道圣弘5号私募证券投资基金
宁波幻方量化投资管理合伙企业(有限合伙)-幻方量化青溪6号私募证券投资基金",3.0
26,002054.SZ,002054,德美化工,化工原料,12.71617497456765,34.29,"深圳市博益安盈资产管理有限公司-博益安盈精英5号私募投资基金
易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划",2.0
27,300896.SZ,300896,爱美客,医疗保健,12.206270627062722,335.76,"中国建设银行股份有限公司-银华富裕主题混合型证券投资基金
上海珏朔资产管理中心(有限合伙)-珏朔惊帆多策略一号私募证券投资基金
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中国建设银行股份有限公司-农银汇理医疗保健主题股票型证券投资基金
交通银行股份有限公司-汇添富中盘价值精选混合型证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国建设银行股份有限公司-华泰柏瑞品质优选混合型证券投资基金
全国社保基金六零二组合
中国银行股份有限公司-广发医疗保健股票型证券投资基金
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划",10.0
28,000538.SZ,000538,云南白药,中成药,11.7368374005542,752.71,"全国社保基金一一八组合
中国建设银行股份有限公司-银华富裕主题混合型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金一一二组合
中央汇金资产管理有限责任公司
全国社保基金一一零组合
瑞银资产管理(新加坡)有限公司-瑞银卢森堡投资SICAV",7.0
29,600206.SH,600206,有研新材,半导体,11.493288590604012,112.18,"中国银河证券股份有限公司-华泰柏瑞中证稀土产业交易型开放式指数证券投资基金
广东粤财信托有限公司-粤财信托·粤中3号集合资金信托计划
香港中央结算有限公司(陆股通)
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金
中国工商银行股份有限公司-南方中证申万有色金属交易型开放式指数证券投资基金",6.0
30,002004.SZ,002004,华邦健康,化学制药,9.895052473763123,133.34,香港中央结算有限公司(陆股通),1.0
31,600196.SH,600196,复星医药,化学制药,8.764367816091955,1370.07,"全国社保基金四零三组合
香港中央结算有限公司(陆股通)
中国银行股份有限公司-招商国证生物医药指数分级证券投资基金
中央汇金资产管理有限责任公司
中国工商银行-上证50交易型开放式指数证券投资基金",5.0
32,300239.SZ,300239,东宝生物,生物制药,8.012326656394443,35.4,"内蒙古金融资产管理有限公司
中国华融资产管理股份有限公司
中科先行(北京)资产管理有限公司",3.0
33,603998.SH,603998,方盛制药,中成药,7.313195548489659,28.99,,0.0
34,002435.SZ,002435,长江健康,化学制药,7.142857142857162,91.77,"西藏信托有限公司-西藏信托-莱沃50号集合资金信托计划
华安资产管理(香港)有限公司-客户资金专户1号(交易所)",2.0
35,002345.SZ,002345,潮宏基,服饰,6.967984934086635,50.25,中国工商银行-融通动力先锋混合型证券投资基金,1.0
36,600812.SH,600812,华北制药,化学制药,6.962663975782024,172.87,"广发基金-农业银行-广发中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
中央汇金资产管理有限责任公司
华夏基金-农业银行-华夏中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划",11.0
37,002626.SZ,002626,金达威,食品,6.305718634485746,301.35,"全国社保基金六零四组合
香港中央结算有限公司(陆股通)",2.0
38,603058.SH,603058,永吉股份,广告包装,6.1818826239773195,30.12,,0.0
39,002950.SZ,002950,奥美医疗,医疗保健,6.161137440758302,45.06,"中国银行股份有限公司-华宝中证医疗交易型开放式指数证券投资基金
长江经济带(湖北)产业并购基金合伙企业(有限合伙)
交通银行股份有限公司-国联安中证医药100指数证券投资基金
香港中央结算有限公司(陆股通)",4.0
40,300300.SZ,300300,海峡创新,软件服务,5.836575875486405,36.51,,0.0
41,002137.SZ,002137,实益达,通信设备,5.018587360594795,21.44,,0.0
42,605098.SH,605098,行动教育,文教休闲,5.014326647564449,9.28,,0.0
43,600735.SH,600735,新华锦,商贸代理,4.974489795918369,30.94,,0.0
44,002162.SZ,002162,悦心健康,医疗保健,4.9113233287858105,65.63,中央汇金资产管理有限责任公司,1.0
45,300962.SZ,300962,中金辐照,综合类,4.4506816359262125,16.31,,0.0
46,600467.SH,600467,好当家,渔业,4.247104247104261,39.45,中国建设银行股份有限公司-嘉实农业产业股票型证券投资基金,1.0
47,600223.SH,600223,鲁商发展,区域地产,4.042806183115344,176.6,"中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
香港中央结算有限公司(陆股通)",2.0
48,000766.SZ,000766,通化金马,化学制药,3.6876355748373113,33.79,,0.0
49,000813.SZ,000813,德展健康,化学制药,3.6703813516000494,112.55,"北京凯世富乐资产管理股份有限公司-凯世富乐稳健10号私募证券投资基金
北京凯世富乐资产管理股份有限公司-凯世富乐稳健11号私募证券投资基金
北京凯世富乐资产管理股份有限公司-凯世富乐稳健9号私募证券投资基金",3.0
50,603990.SH,603990,麦迪科技,软件服务,3.590922148807807,52.5,"中国银行股份有限公司-富国创新趋势股票型证券投资基金
重若(苏州)资产管理有限公司
全国社保基金一零三组合",3.0
51,603139.SH,603139,康惠制药,中成药,3.550295857988184,17.48,陕西德同福方投资管理有限公司-陕西省新材料高技术创业投资基金(有限合伙),1.0
52,300957.SZ,300957,贝泰妮,日用化工,3.531762806963612,144.77,"中国工商银行股份有限公司--中欧消费主题股票型证券投资基金
中国建设银行股份有限公司--银华富裕主题混合型证券投资基金
中国建设银行股份有限公司--中欧悦享生活混合型证券投资基金
招商银行股份有限公司--银华心怡灵活配置混合型证券投资基金
交通银行股份有限公司--工银瑞信双利债券型证券投资基金",5.0
53,000990.SZ,000990,诚志股份,化工原料,2.6438569206842955,165.4,,0.0
54,600513.SH,600513,联环药业,化学制药,2.2222222222222365,27.58,"泰康资管-中国银行-泰康资产管理有限责任公司量化增强资产管理产品
上海意定投资管理有限公司-上海意志坚定1期全天候证券投资基金",2.0
55,000963.SZ,000963,华东医药,化学制药,2.1358828315704015,878.56,"基本养老保险基金八零七组合
香港中央结算有限公司(陆股通)
全国社保基金一零六组合
中国银行股份有限公司-嘉实3年封闭运作战略配售灵活配置混合型证券投资基金(LOF)
基本养老保险基金一五零四一组合
全国社保基金五零三组合
全国社保基金六零二组合",7.0
56,300272.SZ,300272,开能健康,家用电器,2.096985583224109,32.01,上海市建国社会公益基金会,1.0
57,002173.SZ,002173,创新医疗,医疗保健,1.9255455712451797,29.45,,0.0
58,002038.SZ,002038,双鹭药业,生物制药,1.838879159369533,99.05,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
华夏基金-农业银行-华夏中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划",5.0
59,600572.SH,600572,康恩贝,中成药,1.758241758241752,123.18,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",3.0
60,002524.SZ,002524,光正眼科,医疗保健,1.4482758620689706,72.42,"上海迎水投资管理有限公司-迎水绿洲11号私募证券投资基金
中国邮政储蓄银行股份有限公司-创金合信医疗保健行业股票型证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅岭山1号望远基金",3.0
61,000908.SZ,000908,景峰医药,化学制药,1.4150943396226356,46.65,"平江县国有资产管理局
中国长城资产管理股份有限公司",2.0
62,600420.SH,600420,国药现代,化学制药,1.412429378531077,110.6,香港中央结算有限公司(陆股通),1.0
63,000790.SZ,000790,华神科技,中成药,1.3864818024263537,36.06,,0.0
64,002566.SZ,002566,益盛药业,中成药,0.8383233532934131,19.51,,0.0
65,000917.SZ,000917,电广传媒,影视音像,0.0,73.42,"中国工商银行股份有限公司-广发中证传媒交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",2.0
66,000919.SZ,000919,金陵药业,化学制药,-1.3597033374536438,40.16,"中央汇金资产管理有限责任公司
陕西省国际信托股份有限公司-陕国投·久富金石20号证券投资集合资金信托计划",2.0
67,300632.SZ,300632,光莆股份,半导体,-2.1386908619572265,30.27,,0.0
