,ts_code,name,industry,COL_MA_20,COL_MA_20_SLOPE,COL_MA_20_SLOPE_CHANGE,COL_CRIMSON_RATE
27,002432.SZ,九安医疗,医疗保健,7.62,3.532608695652173,20.27691511387195,0.47
28,300598.SZ,诚迈科技,软件服务,231.56,3.527518218804504,31.34427665299071,0.4
29,688012.SH,中微公司,专用机械,155.28,3.526901793452897,9.992411511267928,0.53
30,300346.SZ,南大光电,元器件,23.84,3.5171515414676557,21.098233073916894,0.6
31,300390.SZ,天华超净,元器件,9.43,3.5126234906695863,29.82070984266334,0.53
32,002498.SZ,汉缆股份,电气设备,3.56,3.488372093023262,-11.180679785330804,0.73
33,603686.SH,龙马环卫,环境保护,14.01,3.471196454948311,17.041624057873015,0.4
34,002683.SZ,宏大爆破,化工原料,25.76,3.4538152610441797,12.76240095517207,0.53
35,002705.SZ,新宝股份,家用电器,20.69,3.39830084957522,22.527625076350066,0.73
36,002824.SZ,和胜股份,铝,15.59,3.3819628647214772,5.128675433150431,0.33
37,300326.SZ,凯利泰,医疗保健,19.03,3.367734926670285,9.359537800602148,0.67
38,300391.SZ,康跃科技,机械基件,9.22,3.363228699551568,-3.3632286995517235,0.47
39,603533.SH,掌阅科技,互联网,21.38,3.334944417593033,-19.18860295417858,0.53
40,600079.SH,人福医药,化学制药,15.85,3.3246414602346785,24.175358539764737,0.53
41,300696.SZ,爱乐达,航空,36.08,3.3218785796105266,13.849838592106334,0.33
42,300526.SZ,中潜股份,专用机械,88.56,3.3131124591693872,-9.892059827590337,0.13
43,002623.SZ,亚玛顿,玻璃,32.73,3.281792363521596,-5.168584816352384,0.6
44,002409.SZ,雅克科技,化工原料,34.05,3.2757051865332176,-4.193136379193707,0.53
45,002414.SZ,高德红外,电器仪表,35.66,3.2725166521864857,7.511797073302606,0.6
46,300452.SZ,山河药辅,化学制药,17.74,3.2596041909196627,24.01312308180634,0.67
47,603713.SH,密尔克卫,仓储物流,50.1,3.235112301669063,15.704281637724149,0.73
48,300206.SZ,理邦仪器,医疗保健,10.87,3.228869895536568,10.104463437797072,0.47
49,603916.SH,苏博特,化工原料,19.19,3.227541689080149,12.157073695535004,0.6
50,002481.SZ,双塔食品,食品,10.58,3.219512195121954,6.780487804877677,0.53
51,300737.SZ,科顺股份,其他建材,15.14,3.2038173142467707,3.614364503935219,0.47
52,603238.SH,诺邦股份,纺织,24.49,3.2026970080067274,13.72037991506927,0.6
53,300489.SZ,中飞股份,铝,28.09,3.1961792799412247,4.211228127466371,0.47
54,300763.SZ,锦浪科技,电气设备,58.9,3.188507358093906,10.5614926419062,0.73
55,002959.SZ,小熊电器,家用电器,76.1,3.186440677966096,13.150192985399967,0.87
56,603393.SH,新天然气,供气供热,35.47,3.1704479348458214,33.07955206515298,0.47
57,000903.SZ,云内动力,机械基件,3.58,3.170028818443793,-3.170028818444448,0.53
58,600598.SH,北大荒,种植业,13.03,3.1670625494853333,2.0960953452503928,0.53
59,002185.SZ,华天科技,半导体,10.78,3.157894736842115,-6.099071207429773,0.6
60,300502.SZ,新易盛,通信设备,59.34,3.1461845993394855,4.591910638756347,0.53
61,603987.SH,康德莱,医疗保健,10.52,3.1372549019607954,11.148459383754439,0.53
62,600246.SH,万通地产,区域地产,5.98,3.1034482758620863,-3.1034482758615534,0.4
63,002541.SZ,鸿路钢构,钢加工,13.68,3.0896759608138646,21.152748281610535,0.53
64,300792.SZ,壹网壹创,互联网,227.24,3.080063506464059,13.386488809145124,0.53
65,300363.SZ,博腾股份,化学制药,22.51,3.067765567765579,-11.286943649957038,0.27
66,000955.SZ,欣龙控股,纺织,9.11,3.054298642533926,0.7918552036196402,0.33
67,000818.SZ,航锦科技,化工原料,24.33,3.0495552731893305,16.95044472681144,0.47
68,002135.SZ,东南网架,建筑工程,7.44,3.0470914127423976,-11.380424746075091,0.4
69,002214.SZ,大立科技,电器仪表,17.94,3.04422745548536,-4.896079307336665,0.47
70,002723.SZ,金莱特,家用电器,10.18,3.0364372469635414,39.82070561017812,0.73
71,000021.SZ,深科技,IT设备,17.33,3.032104637336497,1.0495280157240883,0.6
72,300236.SZ,上海新阳,半导体,47.45,3.0178028658271794,4.7341351186692915,0.53
73,600359.SH,新农开发,农业综合,6.18,2.657807308970095,297.3421926910426,0.6
74,600658.SH,电子城,园区开发,4.71,1.9480519480519431,198.05194805194836,0.6
75,002469.SZ,三维工程,建筑工程,4.3,1.8957345971563955,164.77093206951673,0.4
76,688058.SH,宝兰德,软件服务,134.03,1.81555758128229,119.48073871501981,0.47
77,601038.SH,一拖股份,农用机械,6.63,1.6871165644171793,173.31288343559166,0.67
78,601028.SH,玉龙股份,钢加工,5.84,1.5652173913043521,123.43478260869891,0.6
79,603566.SH,普莱柯,生物制药,18.35,1.5495296070835662,831.7838037262277,0.47
80,603755.SH,日辰股份,食品,47.72,1.5319148936170146,155.61094224923679,0.6
81,603988.SH,中电电机,电气设备,9.52,1.3844515441959526,331.9488817891088,0.73
82,300276.SZ,三丰智能,专用机械,8.1,1.3767209011263937,173.6232790988708,0.53
83,603336.SH,宏辉果蔬,农业综合,15.28,1.3262599469495928,120.89596227527272,0.6
84,002726.SZ,龙大肉食,食品,6.92,1.317715959004384,123.68228404099501,0.53
85,600375.SH,华菱星马,汽车整车,4.62,1.3157894736842257,198.68421052633195,0.47
86,000153.SZ,丰原药业,化学制药,7.01,1.3005780346820872,123.6994219653186,0.4
87,300755.SZ,华致酒行,其他商业,22.03,1.2873563218390949,458.7126436781831,0.47
88,002778.SZ,高科石化,石油加工,22.47,1.1251125112511362,126.14761476148443,0.33
89,600073.SH,上海梅林,食品,8.13,1.1194029850746468,198.88059701492998,0.6
90,002570.SZ,贝因美,乳制品,5.8,1.0452961672473782,498.9547038327534,0.67
91,603611.SH,诺力股份,运输设备,17.96,1.012373453318327,198.9876265466739,0.67
