,ts_code,symbol,name,industry,COL_IS_MEDICAL,COL_LASTPRICE,COL_DAILY_BREAK_INDEX,COL_LOCAL_LIMIT_COUNT_5,COL_LOCAL_LIMIT_COUNT_10,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
10,000950.SZ,000950,重药控股,医药商业,True,6.55,0.0,2.0,2.0,56.86,"重庆国际信托股份有限公司-渝信创新优势拾贰号集合资金信托
重庆渝富资本股权投资基金管理有限公司-重庆战略性新兴产业医药专项股权投资基金合伙企业(有限合伙)
重庆国际信托股份有限公司-兴国1号集合资金信托计划",3.0
11,002173.SZ,002173,创新医疗,医疗保健,True,6.82,8.0,1.0,1.0,25.3,,0.0
12,300181.SZ,300181,佐力药业,中成药,True,7.13,0.0,1.0,1.0,33.07,长信基金-工商银行-长信-朗程-工行定增1号资产管理计划,1.0
13,600613.SH,600613,神奇制药,中成药,True,8.32,0.0,1.0,1.0,39.88,,0.0
14,300086.SZ,300086,康芝药业,化学制药,True,8.88,0.0,2.0,3.0,38.68,云南国际信托有限公司-聚鑫2026号集合资金信托计划,1.0
15,300199.SZ,300199,翰宇药业,化学制药,True,9.08,0.0,2.0,4.0,53.35,"深圳市投控资本有限公司-深圳投控共赢股权投资基金合伙企业(有限合伙)
中国华融资产管理股份有限公司
中央汇金资产管理有限责任公司
红土创新基金-广发证券-中国华融资产管理股份有限公司",4.0
16,300318.SZ,300318,博晖创新,医疗保健,True,10.0,0.0,3.0,4.0,72.45,中央汇金资产管理有限责任公司,1.0
17,603669.SH,603669,灵康药业,化学制药,True,10.4,1.0,1.0,1.0,74.2,香港中央结算有限公司(陆股通),1.0
18,600285.SH,600285,羚锐制药,中成药,True,11.71,0.0,0.0,1.0,66.49,"方正证券-宁波银行-民族-羚锐小羚羊资产管理计划
中国建设银行股份有限公司-华夏医疗健康混合型发起式证券投资基金
香港中央结算有限公司(陆股通)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国工商银行股份有限公司-诺安先锋混合型证券投资基金",5.0
19,000756.SZ,000756,新华制药,化学制药,True,12.21,4.0,0.0,1.0,48.78,"中国建设银行股份有限公司-华安沪港深外延增长灵活配置混合型证券投资基金
中国建设银行股份有限公司-长城消费增值混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行-浦银安盛价值成长混合型证券投资基金
中国工商银行股份有限公司-诺安灵活配置混合型证券投资基金
中国工商银行股份有限公司-华安逆向策略混合型证券投资基金
交通银行股份有限公司-浦银安盛增长动力灵活配置混合型证券投资基金",7.0
20,603676.SH,603676,卫信康,化学制药,True,13.0,0.0,1.0,1.0,54.99,银河资本-郭旭-银河资本-新兴一号单一资产管理计划,1.0
21,000153.SZ,000153,丰原药业,化学制药,True,13.02,0.0,2.0,4.0,40.62,,0.0
22,000503.SZ,000503,国新健康,医疗保健,True,13.06,8.0,0.0,1.0,117.39,香港中央结算有限公司(陆股通),1.0
23,300358.SZ,300358,楚天科技,医疗保健,True,13.7,0.0,1.0,2.0,62.66,"中投天琪期货-浙商金汇信托股份有限公司-浙金·浦发-津杉-国泰定增1号集合资金信托计划
西藏德传投资管理有限公司-德传附子证券投资基金
中央汇金资产管理有限责任公司
湖南省资产管理有限公司
鹏华资产-兴业银行-鹏华资产德传医疗资产管理计划",5.0
24,300016.SZ,300016,北陆药业,中成药,True,13.73,1.0,2.0,2.0,55.64,大业信托有限责任公司-大业信托·优悦3号单一资金信托,1.0
25,002020.SZ,002020,京新药业,化学制药,True,15.0,1.0,1.0,1.0,88.18,"上海国际集团资产管理有限公司
建信基金-杭州银行-杭州玖擎投资管理合伙企业(有限合伙)
香港中央结算有限公司(陆股通)
芜湖弘唯基石投资基金管理合伙企业(有限合伙)-信保基石1号专项私募投资基金",4.0
26,300030.SZ,300030,阳普医疗,医疗保健,True,15.08,0.0,1.0,1.0,38.36,"中央汇金资产管理有限责任公司
长安基金-光大银行-长安睿享2号分级资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划",3.0
27,002826.SZ,002826,易明医药,中成药,True,15.16,0.0,2.0,2.0,20.27,,0.0
28,603309.SH,603309,维力医疗,医疗保健,True,16.02,0.0,1.0,1.0,41.65,,0.0
29,600056.SH,600056,中国医药,医药商业,True,16.26,0.0,0.0,1.0,173.67,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-易方达中证国企一带一路交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",4.0
30,600812.SH,600812,华北制药,化学制药,True,17.59,0.0,1.0,1.0,286.86,"银华基金-农业银行-银华中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
中央汇金资产管理有限责任公司
华夏基金-农业银行-华夏中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)",12.0
31,600587.SH,600587,新华医疗,医疗保健,True,19.85,0.0,0.0,1.0,80.09,"银华基金-农业银行-银华中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
香港中央结算有限公司(陆股通)
大成基金-农业银行-大成中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
中央汇金资产管理有限责任公司
华夏基金-农业银行-华夏中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划",12.0
32,600267.SH,600267,海正药业,化学制药,True,19.91,6.0,0.0,3.0,192.24,"中央汇金资产管理有限责任公司
上海融昌资产管理有限公司
宁波梅山保税港区盛麒资产管理有限公司-盛麒盛华私募证券投资基金",3.0
33,603987.SH,603987,康德莱,医疗保健,True,20.19,0.0,1.0,1.0,88.11,"全国社保基金五零二组合
中国建设银行股份有限公司-国泰大健康股票型证券投资基金
基本养老保险基金一六零四一组合
中国建设银行股份有限公司-国泰研究精选两年持有期混合型证券投资基金
平安资管-邮储银行-如意10号资产管理产品",5.0
34,300009.SZ,300009,安科生物,生物制药,True,21.16,1.0,1.0,1.0,201.16,"招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
上海固信资产管理有限公司-长三角(上海)产业创新股权投资基金合伙企业(有限合伙)
中信银行股份有限公司-九泰锐益定增灵活配置混合型证券投资基金
中国工商银行股份有限公司-博时精选混合型证券投资基金",5.0
35,000411.SZ,000411,英特集团,医药商业,True,22.67,0.0,5.0,6.0,47.0,"基本养老保险基金九零三组合
全国社保基金六零四组合",2.0
36,002923.SZ,002923,润都股份,化学制药,True,23.16,2.0,1.0,1.0,14.34,广东中科白云新兴产业创业投资基金有限公司,1.0
37,002675.SZ,002675,东诚药业,化学制药,True,24.76,2.0,1.0,1.0,163.92,"香港中央结算有限公司(陆股通)
全国社保基金六零二组合
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金",3.0
38,300146.SZ,300146,汤臣倍健,医疗保健,True,25.02,0.0,1.0,1.0,223.35,"中国建设银行股份有限公司-前海开源再融资主题精选股票型证券投资基金
易方达创业板交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金四零三组合
前海开源再融资主题精选股票型证券投资基金
全国社保基金四一四组合",7.0
39,300171.SZ,300171,东富龙,医疗保健,True,25.6,0.0,0.0,1.0,107.34,汇添富基金管理股份有限公司-社保基金一五零二组合,1.0
40,002653.SZ,002653,海思科,化学制药,True,28.89,0.0,1.0,1.0,136.99,"中央汇金资产管理有限责任公司
陕西省国际信托股份有限公司-陕国投·易泓16号证券投资集合资金信托计划
香港中央结算有限公司(陆股通)
全国社保基金六零二组合",4.0
41,605199.SH,605199,葫芦娃,中成药,True,31.17,0.0,5.0,10.0,12.5,,0.0
42,300584.SZ,300584,海辰药业,化学制药,True,32.44,5.0,0.0,2.0,20.55,"中国建设银行股份有限公司-富国低碳新经济混合型证券投资基金
西藏信托有限公司-西藏信托-智臻33号集合资金信托计划",2.0
43,600079.SH,600079,人福医药,化学制药,True,32.92,6.0,0.0,1.0,423.37,"中央汇金资产管理有限责任公司
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
全国社保基金一一三组合
基本养老保险基金八零二组合",4.0
44,603456.SH,603456,九洲药业,化学制药,True,32.96,6.0,0.0,1.0,264.77,"中国建设银行股份有限公司-华夏医疗健康混合型发起式证券投资基金
全国社保基金六零二组合",2.0
45,603351.SH,603351,威尔药业,化学制药,True,34.56,5.0,1.0,3.0,20.62,"招商银行股份有限公司-国泰聚优价值灵活配置混合型证券投资基金
江苏人才创新创业投资二期基金(有限合伙)
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金",3.0
46,300238.SZ,300238,冠昊生物,医疗保健,True,34.9,6.0,0.0,2.0,89.85,"广东智硕资产管理有限公司-智硕莲花1号私募证券投资基金
浙商金汇信托股份有限公司-浙金·冠昊生物1号员工持股集合资金信托计划
云南国际信托有限公司-云信-弘瑞29号集合资金信托计划
华融国际信托有限责任公司-华融·汇盈32号证券投资单一资金信托",4.0
47,300233.SZ,300233,金城医药,化学制药,True,37.12,6.0,0.0,1.0,135.72,"广发证券股份有限公司-中庚小盘价值股票型证券投资基金
香港中央结算有限公司(陆股通)
海通证券资管-工商银行-海通投融宝1号集合资产管理计划
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品",5.0
48,002287.SZ,002287,奇正藏药,中成药,True,37.38,0.0,5.0,5.0,197.33,"中央汇金资产管理有限责任公司
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金",2.0
49,603896.SH,603896,寿仙谷,中成药,True,40.33,0.0,0.0,1.0,57.3,,0.0
50,000423.SZ,000423,东阿阿胶,中成药,True,40.72,1.0,1.0,1.0,266.25,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
瑞银资产管理(新加坡)有限公司-瑞银卢森堡投资SICAV
中国农业银行股份有限公司-易方达消费行业股票型证券投资基金",4.0
51,688488.SH,688488,艾迪药业,生物制药,True,41.89,1.0,1.0,3.0,21.57,,0.0
52,002030.SZ,002030,达安基因,生物制药,True,43.34,0.0,1.0,1.0,371.15,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",3.0
53,000403.SZ,000403,双林生物,生物制药,True,44.48,2.0,1.0,1.0,216.67,"交通银行股份有限公司-易方达科讯混合型证券投资基金
中国信达资产管理股份有限公司
基本养老保险基金三零九组合",3.0
54,300298.SZ,300298,三诺生物,医疗保健,True,45.3,6.0,0.0,3.0,199.21,"湖南省信托有限责任公司-湖南信托·三诺生物1号集合资金信托计划
招商银行股份有限公司-睿远成长价值混合型证券投资基金
香港中央结算有限公司(陆股通)
广东省铁路发展基金有限责任公司
招商银行股份有限公司-睿远均衡价值三年持有期混合型证券投资基金",5.0
55,688336.SH,688336,三生国健,生物制药,True,47.3,7.0,0.0,1.0,26.6,,0.0
56,603718.SH,603718,海利生物,生物制药,True,49.12,0.0,2.0,4.0,316.33,,0.0
57,600161.SH,600161,天坛生物,生物制药,True,49.63,0.0,1.0,2.0,622.58,"中央汇金资产管理有限责任公司
中国银行股份有限公司-易方达蓝筹精选混合型证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-易方达中小盘混合型证券投资基金",4.0
58,603590.SH,603590,康辰药业,化学制药,True,53.5,7.0,0.0,1.0,44.6,香港中央结算有限公司(陆股通),1.0
59,600196.SH,600196,复星医药,化学制药,True,62.23,0.0,1.0,2.0,1251.42,"全国社保基金一一三组合
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金一一零组合
基本养老保险基金八零二组合",5.0
60,002940.SZ,002940,昂利康,化学制药,True,62.3,6.0,0.0,1.0,27.1,"中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
中国银行股份有限公司-国泰鑫利一年持有期混合型证券投资基金
深圳前海行健资本管理有限公司-前海行健玄策二号私募证券投资基金
广发证券股份有限公司-长信睿进灵活配置混合型证券投资基金
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金",6.0
61,300683.SZ,300683,海特生物,生物制药,True,65.81,6.0,0.0,1.0,30.87,"山西恒天成投资管理有限公司-恒立7号私募证券投资基金
山东省国际信托股份有限公司-山东信托·柒伍玖单一证券投资信托
德同新能(上海)股权投资基金企业(有限合伙)
上海天倚道投资管理有限公司-天倚道-幻方星辰3号私募基金",4.0
62,002880.SZ,002880,卫光生物,生物制药,True,69.0,1.0,1.0,1.0,111.38,中国建设银行股份有限公司-华泰柏瑞医疗健康混合型证券投资基金,1.0
63,300142.SZ,300142,沃森生物,生物制药,True,80.86,0.0,1.0,1.0,1176.11,"全国社保基金四零一组合
香港中央结算有限公司(陆股通)
珠海横琴长乐汇资本管理有限公司-智汇3号私募证券投资基金",3.0
64,300813.SZ,300813,泰林生物,医疗保健,True,85.5,0.0,1.0,2.0,11.12,,0.0
65,000710.SZ,000710,贝瑞基因,医疗保健,True,89.8,1.0,2.0,4.0,127.07,"交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
中国工商银行股份有限公司-万家自主创新混合型证券投资基金
招商银行股份有限公司-兴全合润分级混合型证券投资基金
海通兴泰(安徽)新兴产业投资基金(有限合伙)
基本养老保险基金八零二组合",6.0
66,603976.SH,603976,正川股份,医疗保健,True,92.88,0.0,3.0,4.0,35.57,,0.0
67,300791.SZ,300791,仙乐健康,医疗保健,True,99.9,0.0,1.0,1.0,29.97,"中国银行-易方达策略成长证券投资基金
中国银行-易方达策略成长二号混合型证券投资基金",2.0
68,600211.SH,600211,西藏药业,中成药,True,155.72,0.0,4.0,6.0,386.09,,0.0
69,688580.SH,688580,伟思医疗,医疗保健,True,183.0,1.0,0.0,1.0,28.69,,0.0
70,300122.SZ,300122,智飞生物,生物制药,True,186.0,0.0,1.0,2.0,1628.93,"尚信健投资产管理(上海)有限责任公司-尚投道私募证券投资基金
云南国际信托有限公司-云南信托-智飞生物2019第二期员工持股集合资金信托计划
尚信健投资产管理(上海)有限责任公司-尚信健投-恒兴私募证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
东莞信托有限公司-东莞信托·汇信-惠正稳健集合资金信托计划",6.0
71,300573.SZ,300573,兴齐眼药,化学制药,True,192.98,6.0,0.0,1.0,116.79,"中国建设银行股份有限公司-富国低碳新经济混合型证券投资基金
中国建设银行股份有限公司-富国新动力灵活配置混合型证券投资基金
中国工商银行股份有限公司-华夏乐享健康灵活配置混合型证券投资基金
中国银行股份有限公司-博时医疗保健行业混合型证券投资基金
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
中国建设银行股份有限公司-富国精准医疗灵活配置混合型证券投资基金
中国银行股份有限公司-易方达医疗保健行业混合型证券投资基金",7.0
72,688050.SH,688050,爱博医疗,医疗保健,True,248.0,0.0,1.0,1.0,53.31,,0.0
73,603392.SH,603392,万泰生物,医疗保健,True,262.71,0.0,1.0,1.0,114.54,,0.0
74,300841.SZ,300841,康华生物,生物制药,True,865.0,0.0,1.0,2.0,129.75,,0.0
