,ts_code,name,industry,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
13,300578.SZ,会畅通讯,通信设备,49.9,30.01,深圳市金格投资管理有限公司-金格一号私募证券投资基金
14,300123.SZ,亚光科技,船舶,15.13,29.98,"湖南省资产管理有限公司
华泰瑞联基金管理有限公司-江苏华泰瑞联并购基金(有限合伙)
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金"
15,300390.SZ,天华超净,元器件,10.44,29.93,
16,002126.SZ,银轮股份,汽车配件,11.46,29.41,"香港中央结算有限公司(陆股通)
基本养老保险基金一零零三组合
全国社保基金一一三组合
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
中国银行-大成蓝筹稳健证券投资基金
贵州铁路发展基金管理有限公司-贵州铁路人保壹期壹号股权投资基金中心(有限合伙)
香港中央结算有限公司(陆股通)
基本养老保险基金一零零三组合
全国社保基金一一三组合
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
中国银行-大成蓝筹稳健证券投资基金
贵州铁路发展基金管理有限公司-贵州铁路人保壹期壹号股权投资基金中心(有限合伙)"
17,600845.SH,宝信软件,软件服务,50.64,28.07,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-国泰估值优势混合型证券投资基金(LOF)
全国社保基金四一四组合
上海浦东发展银行股份有限公司-国泰金龙行业精选证券投资基金"
18,300459.SZ,金科文化,互联网,4.66,27.37,
19,603799.SH,华友钴业,小金属,54.78,26.78,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
中国农业银行股份有限公司-万家品质生活灵活配置混合型证券投资基金
招商银行股份有限公司-光大保德信优势配置混合型证券投资基金
中国工商银行股份有限公司-富国创新科技混合型证券投资基金
中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金"
20,300455.SZ,康拓红外,运输设备,15.53,26.63,
21,603887.SH,城地股份,建筑工程,33.4,26.14,"上海大藏资产管理有限公司-上海大藏万安私募投资基金
中国银行-海富通收益增长证券投资基金"
22,300769.SZ,德方纳米,化工原料,180.07,25.82,
23,688008.SH,澜起科技,半导体,116.05,25.5,"中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金
中国建设银行股份有限公司-交银施罗德蓝筹混合型证券投资基金
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
中国建设银行股份有限公司-交银施罗德成长30混合型证券投资基金
中国建设银行股份有限公司-交银施罗德稳健配置混合型证券投资基金
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金"
24,600636.SH,三爱富,化工原料,15.32,25.07,"中央汇金资产管理有限责任公司
重庆信三威投资咨询中心(有限合伙)-润泽前程4号私募基金
中央汇金资产管理有限责任公司
重庆信三威投资咨询中心(有限合伙)-润泽前程4号私募基金
全国社保基金五零三组合"
25,002497.SZ,雅化集团,化工原料,11.39,24.9,中央汇金资产管理有限责任公司
26,300460.SZ,惠伦晶体,元器件,27.2,24.85,中央汇金资产管理有限责任公司
27,603358.SH,华达科技,汽车配件,20.62,22.78,
28,002602.SZ,世纪华通,互联网,15.09,21.78,香港中央结算有限公司(陆股通)
29,300359.SZ,全通教育,文教休闲,7.43,20.09,"北京顺业恒通资产管理有限公司
民生证券-兴业银行-民生稳赢3号集合资产管理计划"
30,300448.SZ,浩云科技,软件服务,14.33,20.06,"长信基金-浦发银行-云南国际信托-云信智兴2017-2013号单一资金信托
中央汇金资产管理有限责任公司"
31,603311.SH,金海环境,专用机械,14.25,20.05,
32,002467.SZ,二六三,电信运营,8.5,20.04,中央汇金资产管理有限责任公司
33,600513.SH,联环药业,化学制药,19.5,20.03,"华宝信托有限责任公司
上海意定投资管理有限公司-上海意志坚定1期全天候证券投资基金
华宝信托有限责任公司
上海意定投资管理有限公司-上海意志坚定1期全天候证券投资基金"
34,300030.SZ,阳普医疗,医疗保健,10.72,20.03,"中央汇金资产管理有限责任公司
四川信托有限公司-四川信托-阳普医疗员工持股计划集合资金信托计划
长安基金-光大银行-长安睿享2号分级资产管理计划
元达信资本-工商银行-元达信腾飞1号资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划"
35,600083.SH,博信股份,综合类,30.05,20.01,毕方(杭州)资产管理有限公司-毕方元鑫1号私募证券投资基金
36,300677.SZ,英科医疗,医疗保健,33.46,20.01,广发证券股份有限公司-中庚小盘价值股票型证券投资基金
37,002950.SZ,奥美医疗,医疗保健,44.21,20.01,
38,600699.SH,均胜电子,汽车配件,27.97,20.01,"金鹰基金-浦发银行-万向信托-万向信托-均胜2号事务管理类单一资金信托
浙江浙商产融资产管理有限公司
金鹰基金-浦发银行-万向信托-万向信托-均胜1号事务管理类单一资金信托
国联安基金-工商银行-国联安-齐瑞管理1号资产管理计划
华富基金-工商银行-华富基金东方同胜1号资产管理计划"
39,603301.SH,振德医疗,医疗保健,40.85,20.01,
40,603880.SH,南卫股份,医疗保健,16.72,20.01,
41,300026.SZ,红日药业,中成药,4.91,20.01,"泰达宏利基金-民生银行-泰达宏利价值成长定向增发118号资产管理计划
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
42,300373.SZ,扬杰科技,半导体,28.92,20.0,"香港中央结算有限公司(陆股通)
安徽高新毅达皖江产业发展创业投资基金(有限合伙)
JF资产管理有限公司-JF中国先驱A股基金
中国光大银行股份有限公司-泓德优选成长混合型证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金
摩根证券投资信托股份有限公司-摩根中国A股证券投资信托基金"
43,002261.SZ,拓维信息,互联网,12.79,20.0,华泰证券资管-宁波银行-华泰紫金定增3号集合资产管理计划
44,603229.SH,奥翔药业,化学制药,26.32,20.0,
45,000955.SZ,欣龙控股,纺织,9.58,19.99,财达证券-招商银行-证券行业支持民企发展系列之财达证券1号集合资产管理计划
46,002326.SZ,永太科技,化工原料,14.67,19.99,"海通证券资管-工商银行-海通投融宝1号集合资产管理计划
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中国工商银行股份有限公司-交银施罗德持续成长主题混合型证券投资基金
中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金"
47,002460.SZ,赣锋锂业,小金属,58.44,19.99,"中国农业银行股份有限公司-万家品质生活灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金"
48,600866.SH,星湖科技,食品,6.28,19.98,深圳市美盛通资产管理有限公司-美盛通成长1号私募证券投资基金
49,000700.SZ,模塑科技,汽车配件,13.58,19.98,
50,002693.SZ,双成药业,化学制药,5.54,19.97,
51,002551.SZ,尚荣医疗,医疗保健,7.17,19.89,"广州市玄元投资管理有限公司-玄元六度元宝7号私募投资基金
中央汇金资产管理有限责任公司
华融证券-工行-华融分级固利8号限额特定资产管理计划
华融证券-工商银行-华融分级固利27号集合资产管理计划"
52,300014.SZ,亿纬锂能,电气设备,69.85,19.73,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国农业银行股份有限公司-上投摩根新兴动力混合型证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
交通银行-海富通精选证券投资基金
中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金"
53,603158.SH,腾龙股份,汽车配件,25.65,19.53,中国建设银行-华富竞争力优选混合型证券投资基金
54,300454.SZ,深信服,软件服务,194.6,19.33,
55,300502.SZ,新易盛,通信设备,62.11,19.19,"中国农业银行股份有限公司-银华内需精选混合型证券投资基金
中国工商银行股份有限公司-财通成长优选混合型证券投资基金
中国工商银行股份有限公司-财通价值动量混合型证券投资基金
建信信托有限责任公司-建信信托-金源家族信托单一信托2号"
56,002174.SZ,游族网络,互联网,30.91,19.09,
57,002791.SZ,坚朗五金,其他建材,47.28,18.65,全国社保基金四一三组合
58,603208.SH,江山欧派,家居用品,72.7,17.53,"交通银行股份有限公司-农银汇理行业成长混合型证券投资基金
中国工商银行股份有限公司-中欧潜力价值灵活配置混合型证券投资基金
中国工商银行股份有限公司-汇添富民营活力混合型证券投资基金
中国建设银行-华夏红利混合型开放式证券投资基金
中国农业银行股份有限公司-汇添富逆向投资混合型证券投资基金
紫金信托有限责任公司
中国建设银行股份有限公司-融通新能源灵活配置混合型证券投资基金
中国工商银行-融通蓝筹成长证券投资基金
中国银行股份有限公司-东方红睿华沪港深灵活配置混合型证券投资基金(LOF)"
59,300693.SZ,盛弘股份,电气设备,19.4,17.33,
60,300324.SZ,旋极信息,软件服务,8.77,17.29,"北方国际信托股份有限公司-北方信托·恒升一号证券投资单一资金信托
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国对外经济贸易信托有限公司-外贸信托-广荣2号结构化证券投资集合资金信托计划
上海泉汐投资管理有限公司-泉汐名扬多策略组合投资私募基金1号"
61,002510.SZ,天汽模,汽车配件,6.54,17.28,中央汇金资产管理有限责任公司
62,300087.SZ,荃银高科,种植业,13.38,17.02,
63,300623.SZ,捷捷微电,半导体,44.76,16.86,"中国建设银行股份有限公司-摩根士丹利华鑫卓越成长混合型证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金"
64,300315.SZ,掌趣科技,互联网,7.26,16.52,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
基本养老保险基金一二零六组合"
65,002214.SZ,大立科技,电器仪表,19.3,16.37,"中国中投-杭州银行-金中投大立1号集合资产管理计划
交通银行股份有限公司-长信量化先锋混合型证券投资基金
全国社保基金六零四组合
全国社保基金四零七组合
中国中投-杭州银行-金中投大立1号集合资产管理计划
交通银行股份有限公司-长信量化先锋混合型证券投资基金
全国社保基金六零四组合
全国社保基金四零七组合
中国中投-杭州银行-金中投大立1号集合资产管理计划
中国银行股份有限公司-华泰柏瑞量化先行混合型证券投资基金
交通银行股份有限公司-长信量化先锋混合型证券投资基金
全国社保基金四零七组合
中国工商银行股份有限公司-南方大数据100指数证券投资基金"
66,603601.SH,再升科技,玻璃,11.56,16.24,"北京新华富时-宁波银行-新华富时盈鼎1号资产管理计划
中国银行股份有限公司-景顺长城优选混合型证券投资基金
全国社保基金一一四组合
全国社保基金四一三组合"
67,002301.SZ,齐心集团,文教休闲,17.12,16.22,"万向信托有限公司-万向信托-星辰38号事务管理类单一资金信托
全国社保基金一零四组合
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
万向信托有限公司-万向信托-星辰38号事务管理类单一资金信托
全国社保基金一零四组合
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
交通银行股份有限公司-国泰金鹰增长灵活配+B6:B15置混合型证券投资基金
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
万向信托有限公司-万向信托-星辰38号事务管理类单一资金信托
全国社保基金一零四组合
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
万向信托有限公司-万向信托-星辰38号事务管理类单一资金信托
全国社保基金一零四组合
全国社保基金一零三组合
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
万向信托有限公司-万向信托-星辰38号事务管理类单一资金信托
全国社保基金一零四组合
全国社保基金一零三组合
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)"
68,600789.SH,鲁抗医药,化学制药,13.88,16.22,"财通基金-浦发银行-财通基金-浦发银行-山东社会保障基金1号资产管理计划
济南国惠兴鲁股权投资基金合伙企业(有限合伙)
财通基金-中国银行-财通基金-富春创益定增4号资产管理计划"
69,002048.SZ,宁波华翔,汽车配件,23.0,16.05,"中央汇金资产管理有限责任公司
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
香港中央结算有限公司(陆股通)"
70,002065.SZ,东华软件,软件服务,16.12,16.0,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金
招商银行股份有限公司-光大保德信优势配置混合型证券投资基金
中央汇金资产管理有限责任公司"
71,300724.SZ,捷佳伟创,专用机械,65.84,15.92,"天津架桥富凯股权投资基金合伙企业(有限合伙)
中国农业银行股份有限公司-嘉实环保低碳股票型证券投资基金
深圳市麦瑞股权投资基金合伙企业(有限合伙)
深圳市麦瑞世纪股权投资基金(有限合伙)
国泰君安证券资管-光大银行-国泰君安君得明混合型集合资产管理计划"
72,300770.SZ,新媒股份,影视音像,190.5,15.86,"全国社保基金四零六组合
中国建设银行股份有限公司-嘉实新消费股票型证券投资基金
中国银行股份有限公司-景顺长城优选混合型证券投资基金
中国建设银行股份有限公司-嘉实泰和混合型证券投资基金
中国建设银行股份有限公司-华宝服务优选混合型证券投资基金
中国农业银行股份有限公司-大成积极成长混合型证券投资基金
中国银行-嘉实服务增值行业证券投资基金
中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金
中国银行-嘉实增长开放式证券投资基金
中国银行-大成财富管理2020生命周期证券投资基金"
73,002371.SZ,北方华创,专用机械,142.35,15.75,"中国工商银行股份有限公司-诺安成长混合型证券投资基金
北京芯动能投资基金(有限合伙)
北京京国瑞国企改革发展基金(有限合伙)
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
国家集成电路产业投资基金股份有限公司
国家集成电路产业投资基金股份有限公司
北京京国瑞国企改革发展基金(有限合伙)
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
北京芯动能投资基金(有限合伙)
招商银行股份有限公司-国泰新经济灵活配置混合型证券投资基金"
74,002623.SZ,亚玛顿,玻璃,39.51,15.47,中央汇金资产管理有限责任公司
75,000518.SZ,四环生物,生物制药,6.7,15.35,
76,002351.SZ,漫步者,IT设备,21.59,15.04,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-融通通乾研究精选灵活配置混合型证券投资基金
融通新蓝筹证券投资基金"
77,300496.SZ,中科创达,软件服务,69.82,14.96,"全国社保基金一一零组合
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
全国社保基金六零一组合"
78,688018.SH,乐鑫科技,半导体,273.99,14.95,"中国工商银行股份有限公司-广发轮动配置混合型证券投资基金
中国农业银行股份有限公司-广发科创主题3年封闭运作灵活配置混合型证券投资基金"
79,002555.SZ,三七互娱,互联网,36.82,14.39,"香港中央结算有限公司(陆股通)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
汇添富基金-宁波银行-珠海融玺股权投资合伙企业(有限合伙)
汇添富基金-宁波银行-汇添富-顺荣三七定增计划2号资产管理计划
汇添富基金-宁波银行-汇添富-顺荣三七定增计划1号资产管理计划"
80,600529.SH,山东药玻,医疗保健,35.76,14.03,"沂源县公有资产管理委员会
全国社保基金一一五组合
全国社保基金四零六组合
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
中国工商银行-广发稳健增长证券投资基金
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
基本养老保险基金八零五组合
中国农业银行股份有限公司-交银施罗德精选混合型证券投资基金
中国工商银行股份有限公司-汇添富医药保健混合型证券投资基金"
81,601689.SH,拓普集团,汽车配件,25.66,13.56,"中信证券-青岛国信发展资产管理有限公司-中信证券久实价值2号单一资产管理计划
全国社保基金一一三组合
北信瑞丰基金-平安银行-长安国际信托-长安信托-定增长信汇智集合资金信托计划
香港中央结算有限公司(陆股通)
全国社保基金四一八组合
全国社保基金四一三组合"
82,002185.SZ,华天科技,半导体,10.24,12.95,"广州汇垠天粤股权投资基金管理有限公司
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
广发基金管理有限公司-社保基金四二零组合
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
中国农业银行股份有限公司-宝盈策略增长混合型证券投资基金
广发基金-中国银行-中银国际证券有限责任公司
中国农业银行股份有限公司-中邮信息产业灵活配置混合型证券投资基金"
83,688012.SH,中微公司,专用机械,205.6,12.56,"深圳德威资本投资管理有限公司-德威资本优盛私募基金
中国银行股份有限公司-宝盈核心优势灵活配置混合型证券投资基金
民生通惠资产-工商银行-民生通惠通汇4号资产管理产品
中国工商银行股份有限公司-诺安新经济股票型证券投资基金"
84,002837.SZ,英维克,专用机械,28.43,12.11,"中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
统一证券投资信托股份有限公司-统一强汉基金
中国工商银行股份有限公司-泓德远见回报混合型证券投资基金
广州农村商业银行股份有限公司-金鹰信息产业股票型证券投资基金"
85,300113.SZ,顺网科技,互联网,30.43,11.81,"兴业国际信托有限公司-兴业信托·顺网科技1号员工持股集合资金信托计划
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-宝盈科技30灵活配置混合型证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金"
86,603927.SH,中科软,软件服务,70.21,11.59,
87,002850.SZ,科达利,机械基件,63.0,10.65,"中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
中国农业银行股份有限公司-华夏复兴混合型证券投资基金"
88,300457.SZ,赢合科技,专用机械,47.2,10.52,"中意资产-招商银行-中意资产-招商银行-定增精选6号资产管理产品
财通基金-招商银行-财通基金-国协一期基金1号资产管理计划
全国社保基金一零四组合
财通基金-工商银行-投乐定增18号资产管理计划
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)"
89,002912.SZ,中新赛克,软件服务,169.87,10.11,"中国工商银行-广发聚丰混合型证券投资基金
香港中央结算有限公司(陆股通)
前海股权投资基金(有限合伙)
基本养老保险基金一二零一组合"
90,600222.SH,太龙药业,中成药,6.51,10.07,"惠州市三想投资管理有限公司-三想投资实现3号私募证券投资基金
陕西省国际信托股份有限公司-陕国投·昂鸣锡结构化一期证券投资集合资金信托计划"
91,000100.SZ,TCL科技,元器件,5.55,10.04,"湖北省长江合志汉翼股权投资基金合伙企业(有限合伙)
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
92,600580.SH,卧龙电驱,电气设备,13.68,10.04,"光大保德信基金-建设银行-光大卧龙战略投资资产管理计划
安徽省铁路发展基金股份有限公司"
93,002045.SZ,国光电器,元器件,12.4,10.04,"华宝信托有限责任公司-“辉煌”73号单一资金信托
财通基金-浦发银行-海际证券有限责任公司
财通基金-浦发银行-海际证券有限责任公司
香港中央结算有限公司(陆股通)
财通基金-浦发银行-海际证券有限责任公司
中国国际金融香港资产管理有限公司-客户资金"
94,300010.SZ,立思辰,软件服务,15.84,10.03,"华安基金-兴业银行-天津硅谷天堂股权投资基金管理有限公司
中国工商银行股份有限公司-建信优选成长混合型证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)"
95,002666.SZ,德联集团,化工原料,7.08,10.03,"基本养老保险基金一三零一组合
交通银行股份有限公司-长信量化先锋混合型证券投资基金
中国建设银行股份有限公司-景顺长城量化精选股票型证券投资基金"
96,603456.SH,九洲药业,化学制药,17.42,10.02,中国建设银行股份有限公司-华夏医疗健康混合型发起式证券投资基金
97,002709.SZ,天赐材料,化工原料,31.0,10.01,"中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
全国社保基金一一八组合
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
中央汇金资产管理有限责任公司"
98,603305.SH,旭升股份,汽车配件,55.92,10.01,"中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金
香港中央结算有限公司(陆股通)
交通银行股份有限公司-工银瑞信双利债券型证券投资基金
汇添富基金管理股份有限公司-社保基金四二三组合"
99,603238.SH,诺邦股份,纺织,23.86,10.01,
100,600664.SH,哈药股份,化学制药,5.06,10.0,"中国证券投资者保护基金有限责任公司
中央汇金资产管理有限责任公司
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
101,600118.SH,中国卫星,航空,37.83,10.0,"中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
招商银行股份有限公司-博时中证央企结构调整交易型开放式指数证券投资基金
中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金
中国农业银行股份有限公司-华夏中证央企结构调整交易型开放式指数证券投资基金"
102,002635.SZ,安洁科技,IT设备,28.5,10.0,"泰达宏利基金-浦发银行-粤财信托-粤财信托·浦发绚丽5号结构化集合资金信托计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)"
103,300598.SZ,诚迈科技,软件服务,234.93,10.0,"上海国和现代服务业股权投资基金合伙企业(有限合伙)
中国工商银行股份有限公司-南方大数据100指数证券投资基金"
104,300468.SZ,四方精创,软件服务,40.54,10.0,招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
105,002074.SZ,国轩高科,电气设备,24.44,10.0,"全国社保基金一一八组合
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
106,603005.SH,晶方科技,半导体,86.88,10.0,"国家集成电路产业投资基金股份有限公司
中央汇金资产管理有限责任公司"
107,002414.SZ,高德红外,电器仪表,39.35,10.0,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国对外经济贸易信托有限公司-锐进12期鼎萨证券投资集合资金信托计划
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金"
108,000078.SZ,海王生物,医药商业,5.88,9.98,"云南国际信托有限公司-海王生物员工持股计划集合资金信托计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
交通银行股份有限公司-国联安中证医药100指数证券投资基金"
109,603598.SH,引力传媒,影视音像,16.13,9.98,
110,601990.SH,南京证券,证券,13.93,9.97,中国东方资产管理股份有限公司
111,600215.SH,长春经开,园区开发,10.23,9.96,
112,002131.SZ,利欧股份,互联网,3.23,9.9,"华润深国投信托有限公司-华润信托·增利26号单一资金信托
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
113,600223.SH,鲁商发展,区域地产,9.16,9.6,
114,603444.SH,吉比特,互联网,419.0,9.59,"湖南文化旅游创业投资基金企业(有限合伙)
香港中央结算有限公司(陆股通)
全国社保基金四零六组合
中国工商银行股份有限公司-银华中小盘精选混合型证券投资基金
中国工商银行股份有限公司-富国创新科技混合型证券投资基金
基本养老保险基金一二零六组合
中国工商银行股份有限公司-前海开源优质成长混合型证券投资基金"
115,300316.SZ,晶盛机电,专用机械,22.15,9.01,"广州金控资产管理有限公司-广金资产财富管理优选1号私募投资基金
全国社保基金一一六组合
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
116,300767.SZ,震安科技,橡胶,62.68,8.78,"中国建设银行股份有限公司-交银施罗德主题优选灵活配置混合型证券投资基金
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金
中国工商银行股份有限公司-易方达科翔混合型证券投资基金
中国建设银行股份有限公司-华安沪港深通精选灵活配置混合型证券投资基金
中国建设银行股份有限公司-博时回报灵活配置混合型证券投资基金
中国工商银行股份有限公司-易方达新经济灵活配置混合型证券投资基金"
117,300617.SZ,安靠智电,电气设备,35.28,8.61,
118,002050.SZ,三花智控,机械基件,22.55,8.44,"富达基金(香港)有限公司-客户资金
全国社保基金一一二组合
中央汇金资产管理有限责任公司
全国社保基金一一一组合
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
香港中央结算有限公司(陆股通)
富达基金(香港)有限公司-客户资金
全国社保基金一一二组合
中央汇金资产管理有限责任公司
全国社保基金一一一组合"
119,603938.SH,三孚股份,化工原料,26.48,8.26,"国泰基金-上海银行-国泰优选配置集合资产管理计划
国泰基金-招商银行-国泰基金-德林2号集合资产管理计划"
120,002756.SZ,永兴材料,特种钢,22.72,8.1,中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF)
121,300182.SZ,捷成股份,软件服务,6.17,8.01,"中融基金-北京银行-中融国际信托-中融-融琨88号单一资金信托
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金"
