,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK,COL_RECENT_AGGRESSIVE,COL_UP_RANGE,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
40,002126.SZ,002126,银轮股份,汽车配件,15.18,True,True,0.16,"国家第一养老金信托公司-自有资金
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
广州农村商业银行股份有限公司-金鹰信息产业股票型证券投资基金
贵州铁路发展基金管理有限公司-贵州铁路人保壹期壹号股权投资基金中心(有限合伙)
基本养老保险基金一零零三组合",7.0
41,603733.SH,603733,仙鹤股份,造纸,19.02,True,True,0.16,"香港中央结算有限公司(陆股通)
中信银行股份有限公司-建信中证500指数增强型证券投资基金",2.0
42,002971.SZ,002971,和远气体,化工原料,28.68,True,True,0.16,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
43,000005.SZ,000005,世纪星源,环境保护,3.1,True,True,0.16,上海泽添资产管理中心(有限合伙)-泽熙投资基金1号私募投资基金,1.0
44,688568.SH,688568,中科星图,软件服务,100.97,True,True,0.16,,0.0
45,000055.SZ,000055,方大集团,其他建材,5.23,True,True,0.16,,0.0
46,000006.SZ,000006,深振业A,区域地产,8.7,True,True,0.16,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",3.0
47,600873.SH,600873,梅花生物,食品,5.38,True,True,0.17,"招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
北京隆慧投资有限公司-隆慧汇晨战略投资私募证券投资基金",2.0
48,300620.SZ,300620,光库科技,元器件,60.01,True,True,0.17,,0.0
49,002541.SZ,002541,鸿路钢构,钢加工,31.07,True,True,0.17,"中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
中国光大银行股份有限公司-国投瑞银创新动力混合型证券投资基金
中央汇金资产管理有限责任公司
广发证券股份有限公司-中庚小盘价值股票型证券投资基金",5.0
50,300825.SZ,300825,阿尔特,汽车服务,22.15,True,True,0.17,,0.0
51,002218.SZ,002218,拓日新能,半导体,4.21,True,True,0.17,中央汇金资产管理有限责任公司,1.0
52,002479.SZ,002479,富春环保,火力发电,6.9,True,True,0.17,"民生加银基金-建设银行-西南证券股份有限公司
深圳招华城市发展股权投资基金合伙企业(有限合伙)",2.0
53,300087.SZ,300087,荃银高科,种植业,15.22,True,True,0.17,"中国农业银行股份有限公司-大成景阳领先混合型证券投资基金
全国社保基金一一六组合
全国社保基金一一一组合",3.0
54,603229.SH,603229,奥翔药业,化学制药,54.41,True,True,0.17,"国泰基金管理有限公司-社保基金四二一组合
中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金
中国银行股份有限公司-国泰融安多策略灵活配置混合型证券投资基金
平安资管-邮储银行-如意10号资产管理产品
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
诺安基金-建设银行-中国人寿-中国人寿委托诺安基金公司股票型组合
中国工商银行股份有限公司-诺安先锋混合型证券投资基金",7.0
55,002920.SZ,002920,德赛西威,汽车配件,73.01,True,True,0.18,"广发基金管理有限公司-社保基金四二零组合
中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)
宁波梅山保税港区智石资产管理有限公司-智石私募证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
基本养老保险基金一二零七组合
招商银行股份有限公司-兴全合润分级混合型证券投资基金
大家资产-民生银行-大家资产-盛世精选2号集合资产管理产品(第二期)
招商银行股份有限公司-兴全轻资产投资混合型证券投资基金(LOF)",9.0
56,600711.SH,600711,盛屯矿业,小金属,5.85,True,True,0.18,香港中央结算有限公司(陆股通),1.0
57,000757.SZ,000757,浩物股份,汽车配件,4.81,True,True,0.18,"北方国际信托股份有限公司-易富证券投资单一资金信托计划
宁夏宁金基金管理有限公司-宁金丰和日利私募证券投资基金
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
北方国际信托股份有限公司-旭富证券投资单一资金信托计划
宁夏宁金基金管理有限公司-宁金华盈6号私募证券投资基金
宁夏宁金基金管理有限公司-宁金丰和月满私募证券投资基金
北方国际信托股份有限公司-汇富证券投资单一资金信托计划",7.0
58,600676.SH,600676,交运股份,公共交通,6.41,True,True,0.18,中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金,1.0
59,603158.SH,603158,腾龙股份,汽车配件,26.63,True,True,0.18,"招商银行股份有限公司-华富成长趋势混合型证券投资基金
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
中国建设银行-华富竞争力优选混合型证券投资基金
交通银行股份有限公司-天治核心成长混合型证券投资基金(LOF)",4.0
60,600658.SH,600658,电子城,园区开发,6.88,True,True,0.18,"德邦基金-浦发银行-中融信托-中融-融昱28号集合资金信托计划
全国社保基金五零三组合",2.0
61,600965.SH,600965,福成股份,农业综合,7.7,True,True,0.18,中海信托股份有限公司-中海信托-福成股份员工持股计划集合资金信托,1.0
62,603318.SH,603318,派思股份,专用机械,9.84,True,True,0.18,"太平资管-招商银行-粤财信托-定增宝1号基金集合资金信托计划
中意资管-招商银行-中意资产-招商银行-定增精选48号资产管理产品",2.0
63,002873.SZ,002873,新天药业,中成药,21.8,True,True,0.18,武汉惠人生物创业投资基金中心(有限合伙),1.0
64,600197.SH,600197,伊力特,白酒,22.17,True,True,0.18,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-招商中证白酒指数分级证券投资基金
中央汇金资产管理有限责任公司",3.0
65,603777.SH,603777,来伊份,食品,21.0,True,True,0.19,,0.0
66,002921.SZ,002921,联诚精密,汽车配件,24.88,True,True,0.19,,0.0
67,300668.SZ,300668,杰恩设计,装修装饰,17.7,True,True,0.19,鹏华基金-工商银行-鹏华鹏润1号资产管理计划,1.0
68,002940.SZ,002940,昂利康,化学制药,62.98,True,True,0.19,"中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金
深圳前海行健资本管理有限公司-前海行健玄策二号私募证券投资基金
中国银行股份有限公司-国泰鑫利一年持有期混合型证券投资基金
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金",5.0
69,002314.SZ,002314,南山控股,区域地产,4.59,True,True,0.19,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",2.0
70,000045.SZ,000045,深纺织A,元器件,9.37,True,True,0.19,,0.0
71,600552.SH,600552,凯盛科技,玻璃,7.42,True,True,0.19,,0.0
72,603663.SH,603663,三祥新材,矿物制品,16.65,True,True,0.19,,0.0
73,002785.SZ,002785,万里石,其他建材,17.11,True,True,0.19,,0.0
74,603136.SH,603136,天目湖,旅游景点,29.14,True,True,0.19,"上海蠡慧投资管理合伙企业(有限合伙)-蠡慧成长1号私募投资基金
上海蠡慧投资管理合伙企业(有限合伙)-蠡慧阿尔法2号私募投资基金
华夏基金华兴8号股票型养老金产品-中国工商银行股份有限公司
基本养老保险基金三零四组合
上海蠡慧投资管理合伙企业(有限合伙)-蠡慧阿尔法契约型私募投资基金
兴业证券股份有限公司-博道久航混合型证券投资基金
华夏基金华益3号股票型养老金产品-中国建设银行股份有限公司
华夏基金华兴7号股票型养老金产品-中国工商银行股份有限公司",8.0
75,603609.SH,603609,禾丰牧业,饲料,18.26,True,True,0.19,香港中央结算有限公司(陆股通),1.0
76,002884.SZ,002884,凌霄泵业,专用机械,20.18,True,True,0.19,"中国银行股份有限公司-大成优势企业混合型证券投资基金
大成基金管理有限公司-社保基金1101组合
大成基金管理有限公司-社保基金17011组合
中国农业银行股份有限公司-大成高新技术产业股票型证券投资基金
中国工商银行股份有限公司-中欧远见两年定期开放混合型证券投资基金",5.0
77,002221.SZ,002221,东华能源,石油贸易,10.58,True,True,0.2,"深圳亿库资本管理有限公司-亿库创赢一号私募投资基金
天津祎童源资产管理有限公司-祎童源汇财一号私募投资基金
金鹰基金-浦发银行-渤海信托-渤海信托科闻1号单一资金信托",3.0
78,000990.SZ,000990,诚志股份,化工原料,16.34,True,True,0.2,,0.0
79,300400.SZ,300400,劲拓股份,专用机械,17.23,True,True,0.2,中央汇金资产管理有限责任公司,1.0
80,600586.SH,600586,金晶科技,玻璃,4.21,True,True,0.2,"香港中央结算有限公司(陆股通)
嘉实基金-农业银行-嘉实中证金融资产管理计划
中国建设银行股份有限公司-广发中证全指建筑材料指数型发起式证券投资基金
中央汇金资产管理有限责任公司",4.0
81,000068.SZ,000068,华控赛格,环境保护,4.1,True,True,0.2,深圳市华融泰资产管理有限公司,1.0
82,600609.SH,600609,金杯汽车,汽车配件,8.69,True,True,0.2,北京桑海汇通资产管理中心(有限合伙),1.0
83,000819.SZ,000819,岳阳兴长,石油加工,9.09,True,True,0.2,,0.0
84,002968.SZ,002968,新大正,房产服务,72.13,True,True,0.2,"中国建设银行股份有限公司-华宝事件驱动混合型证券投资基金
交通银行股份有限公司-工银瑞信双利债券型证券投资基金
中国建设银行-宝康消费品证券投资基金
中国光大银行股份有限公司-国投瑞银创新动力混合型证券投资基金
中国建设银行股份有限公司-南方品质优选灵活配置混合型证券投资基金
中国银行股份有限公司-华宝先进成长混合型证券投资基金
易方达资产-工商银行-易方达资产华瑞8号资产管理计划
中国工商银行股份有限公司-汇添富多策略定期开放灵活配置混合型发起式证券投资基金
中国农业银行股份有限公司-工银瑞信消费行业股票型证券投资基金",9.0
85,000860.SZ,000860,顺鑫农业,白酒,69.0,True,True,0.2,"中国农业银行股份有限公司-易方达消费行业股票型证券投资基金
全国社保基金四零六组合
深圳大禾投资管理有限公司-大禾投资-掘金5号私募投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-招商中证白酒指数分级证券投资基金
中央汇金资产管理有限责任公司
全国社保基金一一零组合
全国社保基金四一四组合
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金",9.0
86,002007.SZ,002007,华兰生物,生物制药,55.5,True,True,0.2,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-易方达蓝筹精选混合型证券投资基金
中央汇金资产管理有限责任公司
中国银行股份有限公司-易方达中小盘混合型证券投资基金
交通银行-易方达50指数证券投资基金",5.0
87,002582.SZ,002582,好想你,食品,14.59,True,True,0.2,"全国社保基金一零五组合
北京中文安赐股权投资基金管理中心(有限合伙)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
全国社保基金六零三组合
全国社保基金五零四组合",5.0
88,002699.SZ,002699,美盛文化,服饰,7.09,True,True,0.2,"香港中央结算有限公司(陆股通)
浙商产融融乐资产管理(上海)有限公司",2.0
89,000096.SZ,000096,广聚能源,石油贸易,13.06,True,True,0.2,香港中央结算有限公司(陆股通),1.0
90,002959.SZ,002959,小熊电器,家用电器,136.72,True,True,0.2,"中国建设银行股份有限公司-华宝事件驱动混合型证券投资基金
全国社保基金五零二组合
中国工商银行股份有限公司-南方新优享灵活配置混合型证券投资基金
中国银行股份有限公司-华安汇智精选两年持有期混合型证券投资基金
中国工商银行股份有限公司-广发价值优势混合型证券投资基金
中国建设银行-宝康消费品证券投资基金
中国银行股份有限公司-大成优选混合型证券投资基金(LOF)
中国工商银行股份有限公司-南方ESG主题股票型证券投资基金
中国建设银行股份有限公司-南方现代教育股票型证券投资基金",9.0
91,000514.SZ,000514,渝开发,区域地产,4.66,True,True,0.2,中央汇金资产管理有限责任公司,1.0
92,600230.SH,600230,沧州大化,农药化肥,10.14,True,True,0.2,"北京磐沣投资管理合伙企业(有限合伙)-磐沣嘉利私募证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",3.0
93,300358.SZ,300358,楚天科技,医疗保健,11.74,True,True,0.21,"湖南省资产管理有限公司
西藏德传投资管理有限公司-德传附子证券投资基金
中央汇金资产管理有限责任公司
中投天琪期货-浙商金汇信托股份有限公司-浙金·浦发-津杉-国泰定增1号集合资金信托计划
鹏华资产-兴业银行-鹏华资产德传医疗资产管理计划",5.0
94,300171.SZ,300171,东富龙,医疗保健,19.05,True,True,0.21,汇添富基金管理股份有限公司-社保基金一五零二组合,1.0
95,603399.SH,603399,吉翔股份,小金属,9.0,True,True,0.21,"陕西省国际信托股份有限公司-陕国投·持盈35号证券投资集合资金信托计划
华信万达期货股份有限公司-陕西省国际信托股份有限公司-陕国投·聚宝盆66号证券投资集合资金信托计划",2.0
96,601798.SH,601798,蓝科高新,化工机械,7.18,True,True,0.21,,0.0
97,002815.SZ,002815,崇达技术,元器件,23.99,True,True,0.21,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
全国社保基金四零四组合",4.0
98,603131.SH,603131,上海沪工,专用机械,22.4,True,True,0.21,中国工商银行-华安中小盘成长混合型证券投资基金,1.0
99,002254.SZ,002254,泰和新材,化纤,14.96,True,True,0.21,"上海方圆达创投资合伙企业(有限合伙)-方圆-东方38号私募投资基金
基本养老保险基金三零三组合
中央汇金资产管理有限责任公司",3.0
100,001872.SZ,001872,招商港口,港口,17.3,True,True,0.21,"香港中央结算有限公司(陆股通)
中国工商银行-富国中证红利指数增强型证券投资基金",2.0
101,605199.SH,605199,葫芦娃,中成药,9.04,True,True,0.21,,0.0
102,300701.SZ,300701,森霸传感,元器件,41.28,True,True,0.21,,0.0
103,000421.SZ,000421,南京公用,供气供热,5.06,True,True,0.21,,0.0
104,600281.SH,600281,太化股份,综合类,4.63,True,True,0.21,,0.0
105,600695.SH,600695,绿庭投资,多元金融,9.4,True,True,0.21,,0.0
106,300849.SZ,300849,锦盛新材,塑料,24.39,True,True,0.21,,0.0
107,600540.SH,600540,新赛股份,种植业,6.4,True,True,0.21,,0.0
108,300813.SZ,300813,泰林生物,医疗保健,75.11,True,True,0.21,,0.0
109,600116.SH,600116,三峡水利,水力发电,10.79,True,True,0.21,"全国社保基金一零七组合
基本养老保险基金一零零三组合",2.0
110,600691.SH,600691,阳煤化工,农药化肥,2.33,True,True,0.21,云南国际信托有限公司-源盛恒瑞21号集合资金信托计划,1.0
111,000009.SZ,000009,中国宝安,综合类,10.37,True,True,0.22,"全国社保基金一一八组合
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
全国社保基金五零三组合
中国建设银行股份有限公司-华夏能源革新股票型证券投资基金",5.0
112,002184.SZ,002184,海得控制,软件服务,16.84,True,True,0.22,"上海证券-浦发银行-上海证券聚赢定增1号集合资产管理计划
前海开源基金-民生银行-陈泳平
中国工商银行-中海能源策略混合型证券投资基金
上海证券-浦发银行-上海证券聚赢定增2号集合资产管理计划
上海证券-浦发银行-上海证券聚赢定增3号集合资产管理计划",5.0
113,600558.SH,600558,大西洋,钢加工,3.51,True,True,0.22,中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金,1.0
114,603991.SH,603991,至正股份,塑料,35.82,True,True,0.22,上海纳华资产管理有限公司,1.0
115,002385.SZ,002385,大北农,饲料,10.88,True,True,0.22,"工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
香港中央结算有限公司(陆股通)
现代种业发展基金有限公司
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)",5.0
116,002253.SZ,002253,川大智胜,软件服务,16.46,True,True,0.22,中央汇金资产管理有限责任公司,1.0
117,688068.SH,688068,热景生物,医疗保健,79.99,True,True,0.22,,0.0
118,603007.SH,603007,花王股份,建筑工程,7.74,True,True,0.22,香港中央结算有限公司(陆股通),1.0
119,603299.SH,603299,苏盐井神,化工原料,7.46,True,True,0.22,,0.0
120,300309.SZ,300309,吉艾科技,多元金融,4.25,True,True,0.22,,0.0
121,000848.SZ,000848,承德露露,软饮料,8.79,True,True,0.22,"中信信托有限责任公司-中信信托锐进43期高毅晓峰投资集合资金信托计划
香港中央结算有限公司(陆股通)
全国社保基金四一三组合
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国工商银行-富国中证红利指数增强型证券投资基金
中央汇金资产管理有限责任公司
基本养老保险基金一一零一组合
全国社保基金六零四组合",8.0
122,600455.SH,600455,博通股份,文教休闲,28.31,True,True,0.22,,0.0
123,300092.SZ,300092,科新机电,专用机械,9.27,True,True,0.22,中央汇金资产管理有限责任公司,1.0
124,002772.SZ,002772,众兴菌业,种植业,10.42,True,True,0.22,"甘肃资产管理有限公司
安徽省铁路发展基金股份有限公司
安徽中安资本投资基金有限公司
农银汇理(上海)资产-农业银行-华宝信托-投资【6】号集合资金信托计划",4.0
125,600208.SH,600208,新湖中宝,全国地产,3.74,True,True,0.23,"华澳国际信托有限公司-华澳·臻智56号-新湖中宝员工持股计划集合资金信托计划
香港中央结算有限公司(陆股通)",2.0
126,000529.SZ,000529,广弘控股,食品,8.77,True,True,0.23,,0.0
127,300048.SZ,300048,合康新能,电气设备,4.64,True,True,0.23,,0.0
128,002705.SZ,002705,新宝股份,家用电器,41.89,True,True,0.23,"鹏华基金-建设银行-中国人寿-中国人寿委托鹏华基金公司混合型组合
全国社保基金四零四组合
全国社保基金一零七组合
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
浙江义乌市檀真投资管理合伙企业(有限合伙)-正心谷价值中国精选私募证券投资基金
全国社保基金一零三组合",8.0
129,002623.SZ,002623,亚玛顿,玻璃,50.2,True,True,0.23,"中国银行股份有限公司-海富通股票混合型证券投资基金
中国国际金融香港资产管理有限公司-客户资金
中央汇金资产管理有限责任公司
交通银行股份有限公司-浦银安盛增长动力灵活配置混合型证券投资基金",4.0
130,300772.SZ,300772,运达股份,电气设备,15.12,True,True,0.23,"国际金融-建行-中金股票策略集合资产管理计划
杭州斌诺资产管理有限公司-斌诺东起1号私募证券投资基金
中国农业银行股份有限公司-工银瑞信战略转型主题股票型证券投资基金
中国建设银行股份有限公司-华宝绿色领先股票型证券投资基金
中国建设银行股份有限公司-华宝生态中国混合型证券投资基金",5.0
131,000025.SZ,000025,特力A,汽车服务,22.51,True,True,0.23,"汇添富基金管理股份有限公司-社保基金一五零二组合
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中信银行股份有限公司-建信中证500指数增强型证券投资基金
基本养老保险基金一三零一组合
创金合信基金-工商银行-外贸信托-外贸信托·稳富FOF单一资金信托",6.0
132,600628.SH,600628,新世界,百货,14.19,True,True,0.23,"中央汇金资产管理有限责任公司
新东吴优胜-南京银行-新东吴优胜诚鼎1号专项资产管理计划",2.0
133,000589.SZ,000589,贵州轮胎,汽车配件,4.94,True,True,0.23,深圳抱朴容易资产管理有限公司-抱朴容易7号私募证券投资基金,1.0
