,ts_code,symbol,name,industry,COL_IS_MEDICAL,COL_LASTPRICE,COL_DAILY_BREAK_INDEX,COL_LOCAL_LIMIT_COUNT_5,COL_LOCAL_LIMIT_COUNT_10,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
37,600285.SH,600285,羚锐制药,中成药,True,10.58,1.0,0.0,1.0,60.07,"中国建设银行股份有限公司-华夏医疗健康混合型发起式证券投资基金
香港中央结算有限公司(陆股通)
方正证券-宁波银行-民族-羚锐小羚羊资产管理计划
中国工商银行股份有限公司-诺安先锋混合型证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金",5.0
38,600420.SH,600420,现代制药,化学制药,True,10.75,1.0,0.0,0.0,110.4,,0.0
39,000153.SZ,000153,丰原药业,化学制药,True,10.98,3.0,2.0,3.0,34.26,,0.0
40,300049.SZ,300049,福瑞股份,医疗保健,True,11.57,0.0,0.0,0.0,26.38,中央汇金资产管理有限责任公司,1.0
41,000756.SZ,000756,新华制药,化学制药,True,11.73,1.0,1.0,1.0,46.86,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-长城消费增值混合型证券投资基金
中国工商银行股份有限公司-华安逆向策略混合型证券投资基金
中国工商银行-浦银安盛价值成长混合型证券投资基金
交通银行股份有限公司-浦银安盛增长动力灵活配置混合型证券投资基金
中国工商银行股份有限公司-诺安灵活配置混合型证券投资基金
中国建设银行股份有限公司-华安沪港深外延增长灵活配置混合型证券投资基金",7.0
42,300358.SZ,300358,楚天科技,医疗保健,True,11.95,1.0,1.0,1.0,54.66,"中央汇金资产管理有限责任公司
中投天琪期货-浙商金汇信托股份有限公司-浙金·浦发-津杉-国泰定增1号集合资金信托计划
西藏德传投资管理有限公司-德传附子证券投资基金
湖南省资产管理有限公司
鹏华资产-兴业银行-鹏华资产德传医疗资产管理计划",5.0
43,300204.SZ,300204,舒泰神,生物制药,True,11.99,9.0,0.0,0.0,56.01,"华泰证券资管-招商银行-华泰聚力16号集合资产管理计划
中国建设银行股份有限公司-博时裕益灵活配置混合型证券投资基金
北京华高永利资产管理有限公司-华高永利2号私募证券投资基金",3.0
44,002900.SZ,002900,哈三联,化学制药,True,12.19,9.0,0.0,0.0,14.56,"中合供销一期(上海)股权投资基金合伙企业(有限合伙)
中瑞国信资产管理有限公司",2.0
45,603567.SH,603567,珍宝岛,中成药,True,12.81,3.0,0.0,0.0,108.78,,0.0
46,000503.SZ,000503,国新健康,医疗保健,True,12.88,5.0,0.0,1.0,115.77,香港中央结算有限公司(陆股通),1.0
47,600299.SH,600299,安迪苏,化学制药,True,13.15,3.0,0.0,0.0,352.67,"香港中央结算有限公司(陆股通)
蓝星集团-国泰君安-19蓝星EB担保及信托财产专户
中国银行股份有限公司-富国中证国企一带一路交易型开放式指数证券投资基金
中国建设银行股份有限公司-易方达中证国企一带一路交易型开放式指数证券投资基金
江苏聚合创意新兴产业投资基金(有限合伙)",5.0
48,600867.SH,600867,通化东宝,生物制药,True,13.16,9.0,0.0,0.0,267.67,"国家第一养老金信托公司-自有资金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-睿远成长价值混合型证券投资基金
汇添富基金-建设银行-中国人寿-中国人寿委托汇添富基金混合型组合
汇添富基金管理股份有限公司-社保基金1103组合",5.0
49,300030.SZ,300030,阳普医疗,医疗保健,True,13.58,3.0,0.0,1.0,34.54,"长安基金-光大银行-长安睿享2号分级资产管理计划
中央汇金资产管理有限责任公司
华夏基金-农业银行-华夏中证金融资产管理计划",3.0
50,600062.SH,600062,华润双鹤,化学制药,True,13.81,3.0,0.0,0.0,144.07,"中央汇金资产管理有限责任公司
招商银行股份有限公司-博时中证央企结构调整交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-华夏中证央企结构调整交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
吕梁金地资产管理有限公司",6.0
51,600771.SH,600771,广誉远,中成药,True,14.28,9.0,0.0,1.0,70.26,"国寿安保基金-建设银行-人寿保险-中国人寿保险(集团)公司委托国寿安保基金混合型组合
华能贵诚信托有限公司-华能信托·悦晟3号单一资金信托
兴业国际信托有限公司-兴享进取明达1号证券投资集合资金信托计划",3.0
52,600812.SH,600812,华北制药,化学制药,True,14.29,2.0,0.0,0.0,233.04,"中央汇金资产管理有限责任公司
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
中欧基金-农业银行-中欧中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划",12.0
53,002728.SZ,002728,特一药业,中成药,True,14.75,3.0,0.0,0.0,18.06,,0.0
54,600056.SH,600056,中国医药,医药商业,True,15.26,1.0,1.0,1.0,162.99,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-易方达中证国企一带一路交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",4.0
55,002275.SZ,002275,桂林三金,中成药,True,15.3,3.0,0.0,0.0,81.35,"中央汇金资产管理有限责任公司
全国社保基金六零四组合",2.0
56,002262.SZ,002262,恩华药业,化学制药,True,15.89,9.0,0.0,0.0,141.4,"中国建设银行股份有限公司-鹏华优选价值股票型证券投资基金
香港中央结算有限公司(陆股通)
上海宽远资产管理有限公司-宽远价值进取证券投资基金",3.0
57,002817.SZ,002817,黄山胶囊,化学制药,True,16.25,0.0,0.0,0.0,15.69,,0.0
58,603987.SH,603987,康德莱,医疗保健,True,16.54,2.0,0.0,0.0,72.18,"中国建设银行股份有限公司-国泰研究精选两年持有期混合型证券投资基金
基本养老保险基金一六零四一组合
全国社保基金五零二组合
平安资管-邮储银行-如意10号资产管理产品
中国建设银行股份有限公司-国泰大健康股票型证券投资基金",5.0
59,603716.SH,603716,塞力斯,医药商业,True,16.56,5.0,0.0,0.0,31.67,"中国银行股份有限公司-广发中证养老产业指数型发起式证券投资基金
上海高能投资管理有限公司-高能汇实专项私募股权投资基金1号
财通基金-招商银行-财通基金-长昕1号资产管理计划
深圳市华润资本股权投资有限公司-华润医药(汕头)产业投资基金合伙企业(有限合伙)",4.0
60,603367.SH,603367,辰欣药业,化学制药,True,16.82,3.0,0.0,0.0,48.39,香港中央结算有限公司(陆股通),1.0
61,000411.SZ,000411,英特集团,医药商业,True,17.04,0.0,3.0,3.0,35.33,"基本养老保险基金九零三组合
全国社保基金六零四组合",2.0
62,600267.SH,600267,海正药业,化学制药,True,18.1,3.0,2.0,3.0,174.76,"中央汇金资产管理有限责任公司
宁波梅山保税港区盛麒资产管理有限公司-盛麒盛华私募证券投资基金
上海融昌资产管理有限公司",3.0
63,300705.SZ,300705,九典制药,化学制药,True,18.66,0.0,0.0,0.0,18.55,"中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
招商银行股份有限公司-国泰聚优价值灵活配置混合型证券投资基金
中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金",4.0
64,600587.SH,600587,新华医疗,医疗保健,True,18.67,2.0,1.0,1.0,75.33,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划",12.0
65,300009.SZ,300009,安科生物,生物制药,True,18.96,9.0,0.0,0.0,180.24,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-博时精选混合型证券投资基金
上海固信资产管理有限公司-长三角(上海)产业创新股权投资基金合伙企业(有限合伙)
中信银行股份有限公司-九泰锐益定增灵活配置混合型证券投资基金
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)",5.0
66,600380.SH,600380,健康元,化学制药,True,19.56,4.0,0.0,0.0,380.94,"博时基金管理有限公司-社保基金四一九组合
基本养老保险基金一六零一一组合
香港中央结算有限公司(陆股通)
全国社保基金一零八组合
招商银行股份有限公司-睿远均衡价值三年持有期混合型证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
全国社保基金五零二组合",7.0
67,601607.SH,601607,上海医药,医药商业,True,19.9,1.0,0.0,0.0,382.66,"中央汇金资产管理有限责任公司
全国社保基金四一二组合
香港中央结算有限公司(陆股通)
银华基金-农业银行-银华中证金融资产管理计划
全国社保基金六零四组合",5.0
68,300314.SZ,300314,戴维医疗,医疗保健,True,20.65,4.0,0.0,0.0,39.05,中国工商银行股份有限公司-嘉实事件驱动股票型证券投资基金,1.0
69,300439.SZ,300439,美康生物,医疗保健,True,20.95,3.0,0.0,0.0,43.24,广东金百合财富管理有限公司-金百合八号证券投资基金,1.0
70,300146.SZ,300146,汤臣倍健,医疗保健,True,21.09,3.0,0.0,0.0,188.27,"易方达创业板交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
前海开源再融资主题精选股票型证券投资基金",4.0
71,603139.SH,603139,康惠制药,中成药,True,21.15,1.0,0.0,0.0,21.12,"陕西德同福方投资管理有限公司-陕西省新材料高技术创业投资基金(有限合伙)
中国建设银行股份有限公司-光大保德信风格轮动混合型证券投资基金",2.0
72,600976.SH,600976,健民集团,中成药,True,21.38,4.0,0.0,0.0,32.78,"中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金
招商银行股份有限公司-东方红京东大数据灵活配置混合型证券投资基金
深圳市南方鑫泰投资发展有限公司-南方鑫泰-私募学院菁英145号基金
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
泰康资管-交通银行-泰康资产管理有限责任公司优势精选资产管理产品",6.0
73,300143.SZ,300143,盈康生命,医疗保健,True,22.46,0.0,0.0,0.0,116.56,"建信基金-建设银行-中国人寿-中国人寿委托建信基金股票型组合
上海申九资产管理有限公司-申九股票精选1号私募证券投资基金
浙商金汇信托股份有限公司-浙金·天府1号证券投资集合资金信托计划
上海申九资产管理有限公司-申九积极进取3号证券私募投资基金",4.0
74,002675.SZ,002675,东诚药业,化学制药,True,22.7,3.0,0.0,0.0,150.28,"香港中央结算有限公司(陆股通)
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
全国社保基金六零二组合",3.0
75,002923.SZ,002923,润都股份,化学制药,True,23.17,3.0,1.0,1.0,14.35,广东中科白云新兴产业创业投资基金有限公司,1.0
76,300171.SZ,300171,东富龙,医疗保健,True,23.39,0.0,1.0,1.0,98.07,汇添富基金管理股份有限公司-社保基金一五零二组合,1.0
77,605199.SH,605199,葫芦娃,中成药,True,23.42,0.0,5.0,10.0,9.39,,0.0
78,002399.SZ,002399,海普瑞,化学制药,True,23.89,9.0,0.0,0.0,297.96,"中国工商银行股份有限公司-华夏乐享健康灵活配置混合型证券投资基金
中国建设银行股份有限公司-华夏医疗健康混合型发起式证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-睿远成长价值混合型证券投资基金",4.0
79,300452.SZ,300452,山河药辅,化学制药,True,25.13,4.0,0.0,0.0,35.77,"中国银行股份有限公司-国投瑞银医疗保健行业灵活配置混合型证券投资基金
中国工商银行股份有限公司-诺安灵活配置混合型证券投资基金",2.0
80,002287.SZ,002287,奇正藏药,中成药,True,28.08,0.0,2.0,2.0,148.23,"中央汇金资产管理有限责任公司
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金",2.0
81,002019.SZ,002019,亿帆医药,化学制药,True,28.22,3.0,0.0,0.0,232.73,"香港中央结算有限公司(陆股通)
深圳国调招商并购股权投资基金合伙企业(有限合伙)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
金元顺安基金-宁波银行-华润深国投信托-华润信托·韶夏增利32号单一资金信托
江苏一带一路投资基金(有限合伙)",5.0
82,002001.SZ,002001,新和成,化学制药,True,29.05,9.0,0.0,0.0,616.29,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
挪威中央银行-自有资金
招商银行股份有限公司-睿远成长价值混合型证券投资基金
财通基金-浦发银行-粤财信托-粤财信托·陕投富盈5号单一资金信托计划
上海重阳战略投资有限公司-重阳战略汇智基金",6.0
83,300584.SZ,300584,海辰药业,化学制药,True,31.64,2.0,2.0,2.0,20.05,"西藏信托有限公司-西藏信托-智臻33号集合资金信托计划
中国建设银行股份有限公司-富国低碳新经济混合型证券投资基金",2.0
84,603351.SH,603351,威尔药业,化学制药,True,31.66,2.0,2.0,2.0,18.89,"中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
招商银行股份有限公司-国泰聚优价值灵活配置混合型证券投资基金
江苏人才创新创业投资二期基金(有限合伙)",3.0
85,600079.SH,600079,人福医药,化学制药,True,32.1,3.0,0.0,1.0,412.82,"中央汇金资产管理有限责任公司
全国社保基金一一三组合
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
基本养老保险基金八零二组合",4.0
86,002727.SZ,002727,一心堂,医药商业,True,32.19,9.0,0.0,0.0,102.91,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-景顺长城沪港深精选股票型证券投资基金
中国工商银行股份有限公司-景顺长城精选蓝筹混合型证券投资基金
中国农业银行股份有限公司-景顺长城核心竞争力混合型证券投资基金
招商银行股份有限公司-景顺长城品质成长混合型证券投资基金
中国工商银行-广发聚丰混合型证券投资基金",6.0
87,300238.SZ,300238,冠昊生物,医疗保健,True,33.14,3.0,1.0,3.0,85.32,"广东智硕资产管理有限公司-智硕莲花1号私募证券投资基金
华融国际信托有限责任公司-华融·汇盈32号证券投资单一资金信托
浙商金汇信托股份有限公司-浙金·冠昊生物1号员工持股集合资金信托计划
云南国际信托有限公司-云信-弘瑞29号集合资金信托计划",4.0
88,603456.SH,603456,九洲药业,化学制药,True,34.61,3.0,0.0,1.0,278.02,"中国建设银行股份有限公司-华夏医疗健康混合型发起式证券投资基金
全国社保基金六零二组合",2.0
89,600332.SH,600332,白云山,中成药,True,35.03,3.0,0.0,0.0,492.48,"华夏基金-农业银行-华夏中证金融资产管理计划
中央汇金资产管理有限责任公司
中欧基金-农业银行-中欧中证金融资产管理计划
香港中央结算有限公司(陆股通)",4.0
90,300244.SZ,300244,迪安诊断,医疗保健,True,36.19,3.0,0.0,0.0,164.37,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国华融资产管理股份有限公司
北信瑞丰资产-民生银行-北信瑞丰资产民生民生凤凰1号专项资产管理计划
中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)",5.0
91,600521.SH,600521,华海药业,化学制药,True,37.2,3.0,0.0,0.0,511.84,"中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
全国社保基金一零五组合",4.0
92,002030.SZ,002030,达安基因,生物制药,True,37.53,0.0,0.0,0.0,321.4,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",3.0
93,300233.SZ,300233,金城医药,化学制药,True,37.99,3.0,0.0,1.0,138.9,"广发证券股份有限公司-中庚小盘价值股票型证券投资基金
香港中央结算有限公司(陆股通)
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
海通证券资管-工商银行-海通投融宝1号集合资产管理计划",5.0
94,603896.SH,603896,寿仙谷,中成药,True,39.11,0.0,0.0,1.0,55.57,,0.0
95,688488.SH,688488,艾迪药业,生物制药,True,39.31,1.0,1.0,3.0,20.24,,0.0
96,603718.SH,603718,海利生物,生物制药,True,40.82,1.0,1.0,3.0,262.88,,0.0
97,600161.SH,600161,天坛生物,生物制药,True,42.26,3.0,1.0,1.0,530.13,"中央汇金资产管理有限责任公司
中国银行股份有限公司-易方达中小盘混合型证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-易方达蓝筹精选混合型证券投资基金",4.0
98,300298.SZ,300298,三诺生物,医疗保健,True,43.55,3.0,2.0,3.0,191.52,"香港中央结算有限公司(陆股通)
湖南省信托有限责任公司-湖南信托·三诺生物1号集合资金信托计划
招商银行股份有限公司-睿远成长价值混合型证券投资基金
招商银行股份有限公司-睿远均衡价值三年持有期混合型证券投资基金
广东省铁路发展基金有限责任公司",5.0
99,000028.SZ,000028,国药一致,医药商业,True,44.75,9.0,0.0,0.0,164.56,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
全国社保基金一一八组合
基本养老保险基金一五零六一组合
中国银行股份有限公司-嘉实医疗保健股票型证券投资基金
富达基金(香港)有限公司-客户资金",6.0
100,300015.SZ,300015,爱尔眼科,医疗保健,True,45.73,9.0,0.0,0.0,1562.38,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
高瓴资本管理有限公司-HCM中国基金
中国银行股份有限公司-易方达中小盘混合型证券投资基金
安本标准投资管理(亚洲)有限公司-安本标准-中国A股股票基金",5.0
101,688336.SH,688336,三生国健,生物制药,True,46.2,4.0,1.0,1.0,25.98,,0.0
102,002773.SZ,002773,康弘药业,化学制药,True,48.41,9.0,0.0,0.0,300.75,"香港中央结算有限公司(陆股通)
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
招商银行股份有限公司-兴全合泰混合型证券投资基金
招商银行股份有限公司-兴全轻资产投资混合型证券投资基金(LOF)
中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
兴业全球基金-兴业银行-兴全-股票红利特定多客户资产管理计划",6.0
103,600196.SH,600196,复星医药,化学制药,True,51.28,1.0,2.0,3.0,1031.22,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
全国社保基金一一三组合
基本养老保险基金八零二组合
全国社保基金一一零组合",5.0
104,603590.SH,603590,康辰药业,化学制药,True,51.43,4.0,1.0,2.0,42.88,香港中央结算有限公司(陆股通),1.0
105,000513.SZ,000513,丽珠集团,化学制药,True,53.41,3.0,0.0,0.0,321.33,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-安信价值精选股票型证券投资基金
中国华融资产管理股份有限公司
全国社保基金一零八组合
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金",7.0
106,002007.SZ,002007,华兰生物,生物制药,True,56.12,3.0,0.0,0.0,879.39,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国银行股份有限公司-易方达中小盘混合型证券投资基金
中国银行股份有限公司-易方达蓝筹精选混合型证券投资基金
交通银行-易方达50指数证券投资基金",5.0
107,300683.SZ,300683,海特生物,生物制药,True,62.93,3.0,1.0,1.0,29.52,"德同新能(上海)股权投资基金企业(有限合伙)
山西恒天成投资管理有限公司-恒立7号私募证券投资基金
山东省国际信托股份有限公司-山东信托·柒伍玖单一证券投资信托
上海天倚道投资管理有限公司-天倚道-幻方星辰3号私募基金",4.0
108,002940.SZ,002940,昂利康,化学制药,True,63.0,3.0,0.0,1.0,27.41,"中国银行股份有限公司-国泰鑫利一年持有期混合型证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
深圳前海行健资本管理有限公司-前海行健玄策二号私募证券投资基金",5.0
