ts_code,buy,sell,net_buy
000509.SZ,5294.44,8891.38,-3596.94
000526.SZ,1882.18,1367.01,515.15
000586.SZ,2309.12,1544.02,765.09
000605.SZ,1373.36,2773.01,-1399.65
000609.SZ,1409.29,1239.95,169.34
000622.SZ,3700.38,5810.77,-2110.38
000633.SZ,1702.7,3251.28,-1548.59
000638.SZ,2717.88,1288.61,1429.26
000691.SZ,4545.5,2794.0,1751.48
000755.SZ,1311.11,1568.81,-257.72
000939.SZ,2062.16,2651.5,-589.35
000966.SZ,3893.27,1433.31,2459.96
002018.SZ,2032.58,1787.89,244.72
002054.SZ,7224.8,6880.3,344.46
002122.SZ,4443.26,2184.51,2258.73
002147.SZ,114.44,346.65,-232.21
002188.SZ,2410.78,3399.21,-988.45
002260.SZ,3091.81,1371.84,1719.99
002417.SZ,3909.18,6529.94,-2620.76
002420.SZ,3567.76,3113.06,454.7
002459.SZ,7628.9,35292.42,-27663.54
002477.SZ,11503.84,10727.22,776.6
002547.SZ,3296.94,1642.64,1654.3
002607.SZ,5445.7,8941.25,-3495.54
002622.SZ,11335.04,11446.12,-111.08
002665.SZ,23685.7,48885.41,-25199.69
002692.SZ,2659.09,1124.04,1535.05
002708.SZ,6184.4,6229.64,-45.24
002862.SZ,716.49,4119.13,-3402.65
002881.SZ,6000.1,7106.47,-1106.36
002888.SZ,5369.45,3491.4,1878.04
002917.SZ,2850.91,1780.01,1070.9
002931.SZ,2750.98,6081.38,-3330.38
002940.SZ,2655.51,2324.98,330.52
300023.SZ,1640.82,1119.52,521.3
300041.SZ,10696.8,6241.42,4455.36
300173.SZ,1566.56,3083.55,-1517.01
300342.SZ,297.44,906.03,-608.59
300464.SZ,6068.38,4324.52,1743.84
300505.SZ,4119.46,4970.1,-850.64
300556.SZ,971.54,3477.61,-2506.07
300590.SZ,4217.07,2810.96,1406.11
300601.SZ,2637.09,10118.89,-7481.8
300644.SZ,957.18,1031.34,-74.17
300653.SZ,6581.58,5821.17,760.43
300670.SZ,1557.19,3111.08,-1553.89
300674.SZ,44.23,3.98,40.25
300730.SZ,2086.99,1269.97,817.01
300731.SZ,1745.04,1035.07,709.97
300748.SZ,4280.23,2167.93,2112.32
300751.SZ,313.42,28.56,284.86
600082.SH,2076.96,1007.81,1069.15
600086.SH,196.83,696.94,-500.11
600290.SH,8482.33,8958.55,-476.22
600462.SH,6809.14,13606.82,-6797.68
600493.SH,796.22,2594.4,-1798.18
600604.SH,1989.43,304.72,1684.71
600610.SH,609.54,798.73,-189.19
600624.SH,9112.49,5979.94,3132.55
600658.SH,2804.76,714.61,2090.15
600730.SH,8788.06,12882.82,-4094.76
601118.SH,3559.79,3198.74,361.05
603058.SH,4585.3,2124.38,2460.92
603101.SH,5210.79,10228.03,-5017.24
603269.SH,2458.95,1465.96,992.99
603389.SH,8929.88,9805.62,-875.74
603499.SH,22116.22,13977.02,8139.2


,trade_date,ts_code,exalter,buy,buy_rate,sell,sell_rate,net_buy
25,20181109,000526.SZ,平安证券股份有限公司芜湖江北证券营业部,52.62,0.34,402.66,2.62,-350.04
26,20181109,000526.SZ,平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部,193.04,1.25,280.86,1.82,-87.83
27,20181109,000526.SZ,恒泰证券股份有限公司呼和浩特新城北街证券营业部,147.68,0.96,202.89,1.32,-55.21
28,20181109,000526.SZ,国金证券股份有限公司都江堰都江大道证券营业部,0.0,0.0,175.56,1.14,-175.56
29,20181109,000526.SZ,华泰证券股份有限公司上海杨浦区国宾路证券营业部,7.5,0.05,165.05,1.07,-157.56
30,20181109,000586.SZ,华泰证券股份有限公司南京分公司,1170.65,7.45,0.0,0.0,1170.65
31,20181109,000586.SZ,中国银河证券股份有限公司重庆银桦路证券营业部,560.91,3.57,0.0,0.0,560.91
32,20181109,000586.SZ,东兴证券股份有限公司福州五一北路证券营业部,188.31,1.2,0.0,0.0,188.31
33,20181109,000586.SZ,国信证券股份有限公司上海北京东路证券营业部,176.37,1.12,21.81,0.14,154.56
34,20181109,000586.SZ,华鑫证券有限责任公司上海嘉定棋盘路证券营业部,140.17,0.89,0.0,0.0,140.17
35,20181109,000586.SZ,中国银河证券股份有限公司海口滨海大道证券营业部,4.06,0.03,480.9,3.06,-476.84
36,20181109,000586.SZ,长城证券股份有限公司北京知春路证券营业部,0.49,0.0,413.42,2.63,-412.93
37,20181109,000586.SZ,华创证券有限责任公司贵阳新华路证券营业部,3.13,0.02,242.92,1.55,-239.79
38,20181109,000586.SZ,国泰君安证券股份有限公司成都顺城大街证券营业部,48.45,0.31,210.62,1.34,-162.17
39,20181109,000586.SZ,中国中投证券有限责任公司广州天河路证券营业部,16.58,0.11,174.35,1.11,-157.78
40,20181109,000605.SZ,东莞证券股份有限公司东莞长安分公司,340.66,2.96,1.28,0.01,339.38
41,20181109,000605.SZ,国融证券股份有限公司重庆分公司,294.23,2.56,0.0,0.0,294.23
42,20181109,000605.SZ,中国银河证券股份有限公司许昌许继大道证券营业部,258.24,2.25,0.0,0.0,258.24
43,20181109,000605.SZ,东北证券股份有限公司广东分公司,226.2,1.97,1.05,0.01,225.15
44,20181109,000605.SZ,光大证券股份有限公司上海仙霞路证券营业部,204.44,1.78,0.0,0.0,204.44
45,20181109,000605.SZ,平安证券股份有限公司乌鲁木齐人民路证券营业部,0.0,0.0,1117.32,9.72,-1117.32
46,20181109,000605.SZ,海通证券股份有限公司苏州南园北路证券营业部,0.0,0.0,863.45,7.51,-863.45
47,20181109,000605.SZ,中信证券股份有限公司杭州延安路证券营业部,0.15,0.0,297.33,2.59,-297.18
48,20181109,000605.SZ,中国银河证券股份有限公司厦门民族路证券营业部,0.24,0.0,253.4,2.2,-253.16
49,20181109,000605.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,49.2,0.43,239.18,2.08,-189.98
50,20181109,000609.SZ,南京证券股份有限公司连云港通灌南路证券营业部,335.56,2.33,3.12,0.02,332.45
51,20181109,000609.SZ,招商证券股份有限公司宁波江澄北路证券营业部,201.05,1.39,82.95,0.58,118.09
52,20181109,000609.SZ,国泰君安证券股份有限公司连云港巨龙南路证券营业部,194.61,1.35,0.0,0.0,194.61
53,20181109,000609.SZ,中国中投证券有限责任公司深圳宝安兴华路证券营业部,172.94,1.2,22.42,0.16,150.53
54,20181109,000609.SZ,中信建投证券股份有限公司北京丹棱街证券营业部,170.67,1.18,3.4,0.02,167.27
55,20181109,000609.SZ,中国银河证券股份有限公司绍兴证券营业部,2.81,0.02,362.65,2.51,-359.85
56,20181109,000609.SZ,光大证券股份有限公司奉化南山路证券营业部,1.75,0.01,277.64,1.92,-275.89
57,20181109,000609.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,162.73,1.13,178.35,1.24,-15.62
58,20181109,000609.SZ,广发证券股份有限公司广州番禺环城东路证券营业部,167.17,1.16,167.86,1.16,-0.69
59,20181109,000609.SZ,中国中投证券有限责任公司合肥习友路证券营业部,0.0,0.0,141.56,0.98,-141.56
60,20181109,000622.SZ,广发证券股份有限公司苏州苏州大道东证券营业部,912.78,1.35,1.85,0.0,910.93
61,20181109,000622.SZ,光大证券股份有限公司奉化南山路证券营业部,846.57,1.25,615.04,0.91,231.53
62,20181109,000622.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,721.09,1.06,360.26,0.53,360.82
63,20181109,000622.SZ,广发证券股份有限公司石家庄槐安东路证券营业部,608.59,0.9,1.83,0.0,606.76
64,20181109,000622.SZ,长江证券股份有限公司东莞松山湖证券营业部,586.03,0.87,0.0,0.0,586.03
65,20181109,000622.SZ,东兴证券股份有限公司泉州丰泽街证券营业部,13.23,0.02,1224.06,1.81,-1210.82
66,20181109,000622.SZ,国泰君安证券股份有限公司上海江苏路证券营业部,10.23,0.02,1205.04,1.78,-1194.8
67,20181109,000622.SZ,东北证券股份有限公司重庆沙南街证券营业部,1.86,0.0,810.06,1.2,-808.2
68,20181109,000622.SZ,华西证券股份有限公司义乌金融街证券营业部,0.0,0.0,802.88,1.19,-802.88
69,20181109,000622.SZ,国融证券股份有限公司重庆分公司,0.0,0.0,789.75,1.17,-789.75
70,20181109,000633.SZ,广发证券股份有限公司泉州涂门街证券营业部,351.96,2.0,873.18,4.96,-521.22
71,20181109,000633.SZ,海通证券股份有限公司杭州文化路证券营业部,260.21,1.48,132.17,0.75,128.04
72,20181109,000633.SZ,山西证券股份有限公司大同云中路证券营业部,227.47,1.29,0.0,0.0,227.47
73,20181109,000633.SZ,海通证券股份有限公司北京中关村南大街证券营业部,190.2,1.08,0.0,0.0,190.2
74,20181109,000633.SZ,国泰君安证券股份有限公司江西分公司,185.37,1.05,0.0,0.0,185.37
75,20181109,000633.SZ,广发证券股份有限公司泉州涂门街证券营业部,351.96,2.0,873.18,4.96,-521.22
76,20181109,000633.SZ,山西证券股份有限公司太原府西街证券营业部,0.51,0.0,503.52,2.86,-503.02
77,20181109,000633.SZ,招商证券股份有限公司南昌火炬大街证券营业部,59.84,0.34,324.8,1.85,-264.96
78,20181109,000633.SZ,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,75.18,0.43,309.45,1.76,-234.27
79,20181109,000633.SZ,恒泰证券股份有限公司深圳铜鼓路证券营业部,0.0,0.0,234.98,1.34,-234.98
80,20181109,000638.SZ,方正证券股份有限公司上海西藏南路证券营业部,636.53,6.82,0.0,0.0,636.53
81,20181109,000638.SZ,长江证券股份有限公司荆州北京西路证券营业部,612.23,6.56,0.51,0.01,611.72
82,20181109,000638.SZ,光大证券股份有限公司广州中山二路证券营业部,576.3,6.18,5.61,0.06,570.69
83,20181109,000638.SZ,华宝证券有限责任公司北京分公司,470.73,5.04,0.0,0.0,470.73
84,20181109,000638.SZ,万联证券股份有限公司广州东风中路证券营业部,420.88,4.51,0.12,0.0,420.75
85,20181109,000638.SZ,华鑫证券有限责任公司福建分公司,0.0,0.0,483.46,5.18,-483.46
86,20181109,000638.SZ,中泰证券股份有限公司杭州五星路证券营业部,0.0,0.0,231.67,2.48,-231.67
87,20181109,000638.SZ,东吴证券股份有限公司苏州石路证券营业部,0.0,0.0,212.83,2.28,-212.83
88,20181109,000638.SZ,英大证券有限责任公司沈阳青年大街证券营业部,0.0,0.0,205.83,2.21,-205.83
89,20181109,000638.SZ,海通证券股份有限公司深圳分公司红岭中路证券营业部,1.21,0.01,148.58,1.59,-147.37
90,20181109,000691.SZ,新时代证券股份有限公司宜昌东山大道证券营业部,667.15,11.47,0.0,0.0,667.15
91,20181109,000691.SZ,中国银河证券股份有限公司宜昌新世纪证券营业部,490.0,8.42,7.02,0.12,482.98
92,20181109,000691.SZ,财通证券股份有限公司杭州体育馆证券营业部,463.31,7.96,1.64,0.03,461.67
93,20181109,000691.SZ,华泰证券股份有限公司浙江分公司,402.82,6.92,0.0,0.0,402.82
94,20181109,000691.SZ,华鑫证券有限责任公司福建分公司,234.0,4.02,0.0,0.0,234.0
95,20181109,000691.SZ,国泰君安证券股份有限公司深圳红荔西路证券营业部,0.0,0.0,472.1,8.12,-472.1
96,20181109,000691.SZ,国融证券股份有限公司杭州江晖路证券营业部,0.0,0.0,421.2,7.24,-421.2
97,20181109,000691.SZ,华泰证券股份有限公司上海西藏南路证券营业部,15.47,0.27,190.84,3.28,-175.38
98,20181109,000691.SZ,华鑫证券有限责任公司上海红宝石路证券营业部,0.0,0.0,168.48,2.9,-168.48
99,20181109,000691.SZ,海通证券股份有限公司上海南桥证券营业部,0.0,0.0,135.72,2.33,-135.72
100,20181109,000691.SZ,新时代证券股份有限公司宜昌东山大道证券营业部,667.15,11.47,0.0,0.0,667.15
101,20181109,000691.SZ,中国银河证券股份有限公司宜昌新世纪证券营业部,490.0,8.42,7.02,0.12,482.98
102,20181109,000691.SZ,财通证券股份有限公司杭州体育馆证券营业部,463.31,7.96,1.64,0.03,461.67
103,20181109,000691.SZ,华泰证券股份有限公司浙江分公司,402.82,6.92,0.0,0.0,402.82
104,20181109,000691.SZ,华鑫证券有限责任公司福建分公司,234.0,4.02,0.0,0.0,234.0
105,20181109,000691.SZ,国泰君安证券股份有限公司深圳红荔西路证券营业部,0.0,0.0,472.1,8.12,-472.1
106,20181109,000691.SZ,国融证券股份有限公司杭州江晖路证券营业部,0.0,0.0,421.2,7.24,-421.2
107,20181109,000691.SZ,华泰证券股份有限公司上海西藏南路证券营业部,15.47,0.27,190.84,3.28,-175.38
108,20181109,000691.SZ,华鑫证券有限责任公司上海红宝石路证券营业部,0.0,0.0,168.48,2.9,-168.48
109,20181109,000691.SZ,海通证券股份有限公司上海南桥证券营业部,0.0,0.0,135.72,2.33,-135.72
110,20181109,000755.SZ,大同证券有限责任公司太原分公司,298.3,7.86,0.0,0.0,298.3
111,20181109,000755.SZ,西部证券股份有限公司太原迎泽大街证券营业部,199.98,5.27,1.84,0.05,198.14
112,20181109,000755.SZ,安信证券股份有限公司广州分公司,197.21,5.2,493.92,13.02,-296.71
113,20181109,000755.SZ,华泰证券股份有限公司太原体育路证券营业部,147.9,3.9,2.52,0.07,145.37
114,20181109,000755.SZ,华融证券股份有限公司北京朝外大街证券营业部,144.86,3.82,64.59,1.7,80.27
115,20181109,000755.SZ,安信证券股份有限公司广州分公司,197.21,5.2,493.92,13.02,-296.71
116,20181109,000755.SZ,安信证券股份有限公司揭阳临江北路证券营业部,0.0,0.0,184.81,4.87,-184.81
117,20181109,000755.SZ,东方证券股份有限公司西安锦业路证券营业部,0.0,0.0,131.51,3.47,-131.51
118,20181109,000755.SZ,华泰证券股份有限公司上海浦东新区福山路证券营业部,117.05,3.08,114.5,3.02,2.55
119,20181109,000755.SZ,山西证券股份有限公司太原坞城路证券营业部,8.6,0.23,81.2,2.14,-72.61
120,20181109,000939.SZ,华鑫证券有限责任公司上海宛平南路证券营业部,462.77,2.34,2.28,0.01,460.49
121,20181109,000939.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,338.5,1.71,164.92,0.83,173.57
122,20181109,000939.SZ,爱建证券有限责任公司宁波彩虹南路证券营业部,308.11,1.56,326.94,1.65,-18.83
123,20181109,000939.SZ,华福证券有限责任公司泉州丰泽街证券营业部,258.72,1.31,11.61,0.06,247.11
124,20181109,000939.SZ,海通证券股份有限公司杭州文化路证券营业部,255.47,1.29,129.36,0.65,126.12
125,20181109,000939.SZ,东兴证券股份有限公司深圳金田路证券营业部,0.0,0.0,1040.85,5.26,-1040.85
126,20181109,000939.SZ,爱建证券有限责任公司宁波彩虹南路证券营业部,308.11,1.56,326.94,1.65,-18.83
127,20181109,000939.SZ,国金证券股份有限公司上海奉贤区金碧路证券营业部,62.4,0.32,253.08,1.28,-190.69
128,20181109,000939.SZ,长江证券股份有限公司武汉文华路证券营业部,5.03,0.03,200.51,1.01,-195.48
129,20181109,000939.SZ,国金证券股份有限公司上海互联网证券分公司,63.05,0.32,195.01,0.98,-131.96
130,20181109,000966.SZ,光大证券股份有限公司湛江海滨大道南证券营业部,1583.57,11.59,0.0,0.0,1583.57
131,20181109,000966.SZ,东海证券股份有限公司江阴香山路证券营业部,920.57,6.74,0.0,0.0,920.57
132,20181109,000966.SZ,申万宏源西部证券有限公司济南历山路证券营业部,545.33,3.99,0.0,0.0,545.33
133,20181109,000966.SZ,海通证券股份有限公司南京广州路证券营业部,486.41,3.56,1.43,0.01,484.98
134,20181109,000966.SZ,国融证券股份有限公司西安高新一路证券营业部,357.39,2.62,0.0,0.0,357.39
135,20181109,000966.SZ,中信建投证券股份有限公司清远清新清新大道证券营业部,0.0,0.0,415.27,3.04,-415.27
136,20181109,000966.SZ,银泰证券有限责任公司青岛宁夏路证券营业部,0.0,0.0,309.73,2.27,-309.73
137,20181109,000966.SZ,申万宏源西部证券有限公司深圳彩田路证券营业部,0.0,0.0,282.99,2.07,-282.99
138,20181109,000966.SZ,海通证券股份有限公司淮北相山路证券营业部,0.0,0.0,238.89,1.75,-238.89
139,20181109,000966.SZ,安信证券股份有限公司广州花蕾路证券营业部,0.0,0.0,185.0,1.35,-185.0
140,20181109,002018.SZ,国泰君安证券股份有限公司深圳科苑南路证券营业部,391.77,2.72,0.0,0.0,391.77
141,20181109,002018.SZ,中信证券股份有限公司宁波大庆南路证券营业部,248.0,1.72,239.63,1.66,8.37
142,20181109,002018.SZ,海通证券股份有限公司杭州文化路证券营业部,247.92,1.72,256.32,1.78,-8.39
143,20181109,002018.SZ,东海证券股份有限公司长沙韶山北路证券营业部,217.4,1.51,168.13,1.17,49.27
144,20181109,002018.SZ,西藏东方财富证券股份有限公司山南香曲东路证券营业部,178.9,1.24,60.97,0.42,117.93
145,20181109,002018.SZ,海通证券股份有限公司杭州文化路证券营业部,247.92,1.72,256.32,1.78,-8.39
146,20181109,002018.SZ,中信证券股份有限公司宁波大庆南路证券营业部,248.0,1.72,239.63,1.66,8.37
147,20181109,002018.SZ,南京证券股份有限公司九江九龙街证券营业部,0.0,0.0,196.1,1.36,-196.1
148,20181109,002018.SZ,中天证券股份有限公司沈阳天坛一街证券营业部,132.6,0.92,194.8,1.35,-62.2
149,20181109,002018.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,120.07,0.83,175.99,1.22,-55.91
150,20181109,002054.SZ,中国银河证券股份有限公司上海长宁区镇宁路证券营业部,2246.72,4.07,0.0,0.0,2246.72
151,20181109,002054.SZ,华泰证券股份有限公司沈阳大西路证券营业部,2235.53,4.05,5.87,0.01,2229.65
152,20181109,002054.SZ,华鑫证券有限责任公司马鞍山分公司,972.58,1.76,7.12,0.01,965.46
153,20181109,002054.SZ,华泰证券股份有限公司启东人民中路证券营业部,896.16,1.62,674.71,1.22,221.45
154,20181109,002054.SZ,国海证券股份有限公司桂林中山中路证券营业部,859.37,1.56,415.17,0.75,444.2
155,20181109,002054.SZ,国盛证券有限责任公司宁波桑田路证券营业部,7.49,0.01,1783.13,3.23,-1775.64
156,20181109,002054.SZ,方正证券股份有限公司上海杨高南路证券营业部,4.93,0.01,1136.5,2.06,-1131.58
157,20181109,002054.SZ,华鑫证券有限责任公司天津大港油田幸福路证券营业部,0.3,0.0,991.6,1.8,-991.31
158,20181109,002054.SZ,国泰君安证券股份有限公司上海打浦路证券营业部,1.27,0.0,951.75,1.73,-950.48
159,20181109,002054.SZ,中国银河证券股份有限公司重庆民族路证券营业部,0.45,0.0,914.45,1.66,-914.01
160,20181109,002122.SZ,长城证券股份有限公司仙桃钱沟路证券营业部,1157.73,6.66,0.0,0.0,1157.73
161,20181109,002122.SZ,中原证券股份有限公司杭州新塘路证券营业部,871.86,5.01,4.33,0.02,867.53
162,20181109,002122.SZ,华龙证券股份有限公司金华兰溪街证券营业部,482.66,2.77,0.0,0.0,482.66
163,20181109,002122.SZ,首创证券有限责任公司杭州文二路证券营业部,477.03,2.74,259.44,1.49,217.59
164,20181109,002122.SZ,中国银河证券股份有限公司厦门美湖路证券营业部,455.02,2.62,0.0,0.0,455.02
165,20181109,002122.SZ,华泰证券股份有限公司石家庄中华北大街证券营业部,5.48,0.03,701.11,4.03,-695.63
166,20181109,002122.SZ,财通证券股份有限公司临安西苑路证券营业部,410.38,2.36,430.35,2.47,-19.97
167,20181109,002122.SZ,国信证券股份有限公司浙江分公司,15.61,0.09,311.85,1.79,-296.25
168,20181109,002122.SZ,首创证券有限责任公司杭州文二路证券营业部,477.03,2.74,259.44,1.49,217.59
169,20181109,002122.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,90.46,0.52,217.99,1.25,-127.54
170,20181109,002147.SZ,光大证券股份有限公司丹阳中新路证券营业部,45.68,13.18,0.0,0.0,45.68
171,20181109,002147.SZ,海通证券股份有限公司合肥黄山路证券营业部,40.1,11.57,0.0,0.0,40.1
172,20181109,002147.SZ,国泰君安证券股份有限公司乌鲁木齐新华北路证券营业部,10.66,3.08,0.0,0.0,10.66
173,20181109,002147.SZ,信达证券股份有限公司锦州宜昌路证券营业部,9.67,2.79,0.0,0.0,9.67
174,20181109,002147.SZ,中泰证券股份有限公司宁波北仑恒山路证券营业部,8.33,2.4,0.0,0.0,8.33
175,20181109,002147.SZ,国泰君安证券股份有限公司哈尔滨哈尔滨大街证券营业部,0.0,0.0,346.65,100.0,-346.65
176,20181109,002188.SZ,中航证券有限公司昆明金碧路证券营业部,465.64,6.01,819.59,10.58,-353.96
177,20181109,002188.SZ,国元证券股份有限公司蚌埠东海大道凤凰大厦证券营业部,280.19,3.62,57.8,0.75,222.39
178,20181109,002188.SZ,中信证券（山东）有限责任公司青岛南京路证券营业部,263.8,3.4,272.49,3.52,-8.69
179,20181109,002188.SZ,西藏东方财富证券股份有限公司成都二环路西一段证券营业部,244.3,3.15,0.0,0.0,244.3
180,20181109,002188.SZ,国金证券股份有限公司厦门湖滨南路证券营业部,215.55,2.78,0.0,0.0,215.55
181,20181109,002188.SZ,中航证券有限公司昆明金碧路证券营业部,465.64,6.01,819.59,10.58,-353.96
182,20181109,002188.SZ,浙商证券股份有限公司江苏分公司,72.11,0.93,693.14,8.95,-621.03
183,20181109,002188.SZ,方正证券股份有限公司重庆分公司,0.0,0.0,321.79,4.15,-321.79
184,20181109,002188.SZ,中信证券（山东）有限责任公司青岛南京路证券营业部,263.8,3.4,272.49,3.52,-8.69
185,20181109,002188.SZ,长城证券股份有限公司贵阳河西路证券营业部,139.75,1.8,142.32,1.84,-2.57
186,20181109,002260.SZ,长城证券股份有限公司仙桃钱沟路证券营业部,964.76,9.53,0.0,0.0,964.76
187,20181109,002260.SZ,华泰证券股份有限公司广州天河东路证券营业部,931.98,9.2,3.63,0.04,928.36
188,20181109,002260.SZ,华福证券有限责任公司石狮金林路证券营业部,549.85,5.43,0.0,0.0,549.85
189,20181109,002260.SZ,海通证券股份有限公司广州东风西路证券营业部,368.68,3.64,0.75,0.01,367.93
190,20181109,002260.SZ,中信建投证券股份有限公司上海浦东新区福山路证券营业部,276.54,2.73,0.93,0.01,275.62
