,ts_code,name,industry,COL_LASTPRICE,concept,circ_mv
85,000938.SZ,紫光股份,软件服务,38.78,"5G, MSCI, 业绩预增, 物联网, 数字中国, 智能制造, 大数据, 云计算, 人工智能, 智慧城市, 高校系, 国产操作系统, 机器人, ",230.79亿
86,300302.SZ,同有科技,软件服务,9.38,"大数据, 云计算, 资产重组, ",23.14亿
87,600225.SH,天津松江,区域地产,3.51,"国家队重仓, 房地产, 京津冀, 云计算, 智慧城市, 天津国企改革, 股权转让, 体育产业, ",32.74亿
88,603138.SH,海量数据,软件服务,19.92,"大数据, 云计算, ",9.43亿
89,300047.SZ,天源迪科,软件服务,15.22,"养老金持股, 阿里巴巴概念股, 互联网金融, 大数据, 云计算, 高送转, 智慧城市, 国产软件, ",45.54亿
90,002123.SZ,梦网集团,互联网,10.47,"物联网, 直播/短视频, 云计算, 区块链, 国资入股, 独角兽, ",65.23亿
91,300541.SZ,先进数通,软件服务,15.29,"大数据, 云计算, 区块链, 国产软件, 无人银行, ",11.57亿
92,300344.SZ,太空智造,其他建材,6.53,"装配式建筑, 雄安-建材, 雄安新区, 云计算, ",13.39亿
93,603881.SH,数据港,电信运营,33.31,"阿里巴巴概念股, 上海国企改革, 大数据, 云计算, 腾讯概念股, ",42.59亿
94,300249.SZ,依米康,软件服务,6.64,"阿里巴巴概念股, 物联网, 大气治理, 环保, 智能制造, 云计算, 智慧城市, 机器人, ",20.21亿
95,300431.SZ,暴风集团,互联网,7.97,"家电, 创业板人气股, 直播/短视频, 大数据, 云计算, 人工智能, 区块链, 足球, VR&AR, 黑色家电, 手势识别, 体育产业, ",19.38亿
96,300245.SZ,天玑科技,软件服务,9.33,"阿里巴巴概念股, 美团概念股, 定增破发, 大数据, 云计算, 工业互联网, 国产操作系统, ",24.22亿
97,300002.SZ,神州泰岳,软件服务,4.28,"教育, 核电, 物联网, 网络安全, 大数据, 云计算, 人工智能, 区块链, 工业互联网, 智慧安防, 游戏, 手游, ",60.31亿
98,300290.SZ,荣科科技,软件服务,10.61,"兜底式增持, 大数据, 云计算, 高送转, 互联网医疗, 智慧城市, 国产软件, 股权转让, 医疗信息化, 独角兽, ",34.16亿
99,002137.SZ,麦达数字,互联网,7.09,"业绩预增, 物联网, 小米概念股, 云计算, 独角兽, LED, ",25.87亿
100,000158.SZ,常山北明,纺织,5.85,"华为产业链, 回购, 棉花, 纺织服装, 雄安-智慧城市, 网络安全, 雄安新区, 京津冀, 大数据, 云计算, 智慧城市, 国产软件, 腾讯概念股, ",95.01亿
101,002065.SZ,东华软件,软件服务,7.59,"MSCI, 阿里巴巴概念股, 兜底式增持, 雄安-智慧城市, 海南自由贸易港, 雄安新区, 大数据, 云计算, 自贸区, 人工智能, 互联网医疗, 区块链, 智慧城市, 国产软件, 自由贸易港, 京东金融概念股, 腾讯概念股, 医疗信息化, 独角兽, ",213.1亿
102,600996.SH,贵广网络,影视音像,8.73,"社保重仓, 物联网, 大数据, 云计算, 广电, ",26.01亿
103,603559.SH,中通国脉,通信设备,20.46,"5G, 云计算, ",17.23亿
104,300419.SZ,浩丰科技,软件服务,6.4,"京津冀, 大数据, 云计算, ",17.57亿
105,601138.SH,工业富联,通信设备,14.22,"MSCI, 新进指数成份股, 华为产业链, 社保重仓, 工业自动化, 智能制造, 大数据, 云计算, 工业互联网, 苹果产业链, ",158.96亿
106,000948.SZ,南天信息,软件服务,9.93,"教育, 华为产业链, 业绩预增, 智能制造, 互联网金融, 移动支付, 大数据, 云计算, 智慧城市, 国产软件, 股权转让, 独角兽, 机器人, 人脸识别, ",31.82亿
107,002415.SZ,海康威视,电器仪表,29.8,"白马股, MSCI, 阿里巴巴概念股, 央企改革, 军工研究所, 军工, 无人机, 物联网, 无人驾驶, 工业自动化, 智能制造, 大数据, 云计算, 人工智能, 智慧城市, 机器视觉, 智慧安防, 机器人, 人脸识别, ",2406.26亿
108,000034.SZ,神州数码,综合类,13.89,"教育, 华为产业链, 社保重仓, 回购, 高质押率, 数字中国, 云计算, 资产重组, ",67.98亿
109,300674.SZ,宇信科技,软件服务,26.6,"互联网金融, 云计算, 创投, ",10.64亿
110,600037.SH,歌华有线,影视音像,10.88,"阿里巴巴概念股, 社保重仓, 物联网, 直播/短视频, 大数据, 云计算, 智慧城市, 彩票, 智慧安防, 广电, ",151.43亿
111,603887.SH,城地股份,建筑施工,16.33,"云计算, 资产重组, ",13.55亿
112,603003.SH,龙宇燃油,石油贸易,7.83,"油气改革, 回购, 破净股, 石油化工, 大数据, 云计算, ",32.61亿
113,000008.SZ,神州高铁,运输设备,4.02,"5G, 回购, PPP, 云计算, 腾讯概念股, 高铁轨交, 国资入股, ",104.48亿
114,000971.SZ,*ST高升,互联网,2.98,"定增破发, 大数据, 云计算, 区块链, 复牌股, ST股, 强势人气股, ",17.63亿
115,002075.SZ,沙钢股份,特种钢,8.01,"钢铁, 业绩预增, 云计算, 资产重组, ",176.76亿
116,002301.SZ,齐心集团,文教休闲,9.9,"二胎, 社保重仓, 回购, 新零售, 云计算, 京东金融概念股, 腾讯概念股, 国资入股, 独角兽, ",63.41亿
117,002642.SZ,*ST荣联,软件服务,5.14,"空铁WiFi, 物联网, 无人驾驶, 智慧物流, 定增破发, 智能制造, 基因测序, 大数据, 云计算, 区块链, 智慧城市, 复牌股, 独角兽, ST股, ",26.51亿
118,601928.SH,凤凰传媒,出版业,7.89,"金改, 教育, 百度概念股, 智能制造, 云计算, VR&AR, 独角兽, 机器人, 蚂蚁金服概念股, 游戏, 手游, ",200.79亿
119,600601.SH,方正科技,电脑设备,3.61,"PCB板, 云计算, 智慧城市, 高校系, ",79.24亿
120,002757.SZ,南兴装备,家居用品,39.17,"业绩预增, 云计算, 高送转, ",38.44亿
121,600595.SH,*ST中孚,铝,1.64,"有色-铝, 有色金属, 定增破发, 高质押率, 低价股, 云计算, 复牌股, ST股, ",28.56亿
