ts_code,buy,sell,net_buy
000593.SZ,2461.82,2719.68,-257.86
000606.SZ,4338.57,3478.12,860.45
000659.SZ,4586.79,2189.19,2397.59
000669.SZ,8647.76,2950.27,5697.51
000711.SZ,10310.46,15794.6,-5484.13
000931.SZ,2899.04,1558.27,1340.76
002072.SZ,7291.45,3360.34,3931.1
002147.SZ,130.19,281.16,-150.97
002617.SZ,51349.24,118141.44,-66792.18
002665.SZ,1076.77,1620.58,-543.81
002668.SZ,20377.64,35098.47,-14720.83
002687.SZ,8390.14,3607.92,4782.23
002700.SZ,4727.74,1548.8,3178.97
002739.SZ,3674.16,4569.82,-895.66
002843.SZ,17962.4,18613.46,-651.08
002862.SZ,14744.8,11158.74,3586.1
002937.SZ,14216.56,15417.92,-1201.36
002939.SZ,15033.57,22238.68,-7205.1
002940.SZ,3483.73,3993.36,-509.63
200018.SZ,113.72,67.35,46.39
300091.SZ,6615.4,5999.97,615.4
300126.SZ,3956.64,6353.17,-2396.54
300508.SZ,4432.81,2613.87,1818.9
300670.SZ,5209.58,4499.36,710.22
300694.SZ,8843.24,7085.67,1757.58
300724.SZ,6618.51,2626.19,3992.32
300730.SZ,8713.38,16711.0,-7997.62
300748.SZ,20078.0,23985.8,-3907.78
300749.SZ,6019.84,10554.3,-4534.48
600064.SH,4916.14,4238.41,677.73
600086.SH,153.36,489.54,-336.18
600122.SH,119.92,836.56,-716.64
600226.SH,7714.51,50726.03,-43011.52
600462.SH,3225.07,4469.58,-1244.51
600560.SH,2668.29,508.63,2159.66
600796.SH,3325.49,1034.48,2291.01
601012.SH,46433.13,42096.35,4336.78
603105.SH,4261.99,1932.04,2329.95
603297.SH,2064.62,2513.66,-449.04
603790.SH,4565.68,4306.27,259.41
900922.SH,16.42,8.94,7.48


,trade_date,ts_code,exalter,buy,buy_rate,sell,sell_rate,net_buy
17,20181105,000606.SZ,申万宏源证券有限公司厦门分公司,27.45,0.08,624.49,1.83,-597.04
18,20181105,000606.SZ,中信证券股份有限公司宁波甬江大道证券营业部,231.9,0.68,534.06,1.57,-302.16
19,20181105,000606.SZ,机构专用,0.0,0.0,494.36,1.45,-494.36
20,20181105,000659.SZ,华福证券有限责任公司漳州延安北路证券营业部,916.68,5.4,80.52,0.47,836.16
21,20181105,000659.SZ,国泰君安证券股份有限公司深圳松岗证券营业部,857.58,5.05,346.26,2.04,511.32
22,20181105,000659.SZ,中国银河证券股份有限公司西安和平路证券营业部,749.89,4.41,1.77,0.01,748.12
23,20181105,000659.SZ,长城证券股份有限公司广东分公司,550.94,3.24,0.0,0.0,550.94
24,20181105,000659.SZ,新时代证券股份有限公司深圳科苑路证券营业部,450.87,2.65,0.03,0.0,450.83
25,20181105,000659.SZ,中国中投证券有限责任公司无锡清扬路证券营业部,0.0,0.0,434.62,2.56,-434.62
26,20181105,000659.SZ,中信证券股份有限公司鞍山胜利路证券营业部,202.57,1.19,383.27,2.26,-180.7
27,20181105,000659.SZ,国泰君安证券股份有限公司深圳松岗证券营业部,857.58,5.05,346.26,2.04,511.32
28,20181105,000659.SZ,东莞证券股份有限公司东莞虎门分公司,0.68,0.0,301.58,1.78,-300.9
29,20181105,000659.SZ,广发证券股份有限公司辽阳民主路证券营业部,0.0,0.0,294.88,1.74,-294.88
30,20181105,000669.SZ,华泰证券股份有限公司台州中心大道证券营业部,2668.27,5.18,1.49,0.0,2666.78
31,20181105,000669.SZ,华泰证券股份有限公司上海徐汇区天钥桥路证券营业部,1413.15,2.74,3.12,0.01,1410.03
32,20181105,000669.SZ,中信建投证券股份有限公司南昌榕门路证券营业部,1202.48,2.33,6.31,0.01,1196.17
33,20181105,000669.SZ,华泰证券股份有限公司湖南分公司,1065.69,2.07,45.54,0.09,1020.15
34,20181105,000669.SZ,深股通专用,816.47,1.58,654.97,1.27,161.51
35,20181105,000669.SZ,深股通专用,816.47,1.58,654.97,1.27,161.51
36,20181105,000669.SZ,平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部,104.05,0.2,534.4,1.04,-430.35
37,20181105,000669.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,333.02,0.65,376.6,0.73,-43.58
38,20181105,000669.SZ,平安证券股份有限公司广西分公司,116.93,0.23,358.31,0.69,-241.38
39,20181105,000669.SZ,招商证券股份有限公司上海牡丹江路证券营业部,111.23,0.22,314.56,0.61,-203.33
40,20181105,000711.SZ,国泰君安证券股份有限公司深圳海岸城海德三道证券营业部,2744.29,3.81,0.29,0.0,2744.0
41,20181105,000711.SZ,平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部,1876.66,2.6,281.73,0.39,1594.93
42,20181105,000711.SZ,光大证券股份有限公司湛江海滨大道南证券营业部,1548.3,2.15,2.15,0.0,1546.15
43,20181105,000711.SZ,中航证券有限公司广州天河北路证券营业部,1162.57,1.61,939.75,1.3,222.82
44,20181105,000711.SZ,中国中投证券有限责任公司广州体育东路证券营业部,1100.44,1.53,0.29,0.0,1100.16
45,20181105,000711.SZ,广发证券股份有限公司上海分公司,0.0,0.0,11450.4,15.89,-11450.4
46,20181105,000711.SZ,中航证券有限公司广州天河北路证券营业部,1162.57,1.61,939.75,1.3,222.82
47,20181105,000711.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,715.63,0.99,729.09,1.01,-13.46
48,20181105,000711.SZ,机构专用,0.0,0.0,726.66,1.01,-726.66
49,20181105,000711.SZ,国泰君安证券股份有限公司益阳益阳大道证券营业部,0.0,0.0,724.49,1.01,-724.49
50,20181105,000931.SZ,华泰证券股份有限公司上海武定路证券营业部,1211.37,6.29,17.43,0.09,1193.94
51,20181105,000931.SZ,兴业证券股份有限公司厦门穆厝路证券营业部,499.52,2.59,0.0,0.0,499.52
52,20181105,000931.SZ,海通证券股份有限公司珠海九洲大道东证券营业部,406.12,2.11,0.0,0.0,406.12
53,20181105,000931.SZ,方正证券股份有限公司长沙黄兴中路证券营业部,330.04,1.71,0.13,0.0,329.91
54,20181105,000931.SZ,国泰君安证券股份有限公司上海九江路证券营业部,326.91,1.7,0.32,0.0,326.58
55,20181105,000931.SZ,国信证券股份有限公司揭阳揭东证券营业部,0.0,0.0,354.99,1.84,-354.99
56,20181105,000931.SZ,国信证券股份有限公司义乌稠江街道总部经济园证券营业部,16.14,0.08,351.05,1.82,-334.91
57,20181105,000931.SZ,海通证券股份有限公司上海牡丹江路证券营业部,1.3,0.01,288.57,1.5,-287.27
58,20181105,000931.SZ,东兴证券股份有限公司北京复兴路证券营业部,9.82,0.05,279.34,1.45,-269.52
59,20181105,000931.SZ,国金证券股份有限公司上海奉贤区金碧路证券营业部,97.82,0.51,266.44,1.38,-168.62
60,20181105,002072.SZ,国泰君安证券股份有限公司顺德大良证券营业部,2692.29,7.08,2.79,0.01,2689.5
61,20181105,002072.SZ,西藏东方财富证券股份有限公司浙江分公司,1303.5,3.43,0.0,0.0,1303.5
62,20181105,002072.SZ,宏信证券有限责任公司泸州江阳中路证券营业部,1144.13,3.01,1.03,0.0,1143.1
63,20181105,002072.SZ,国泰君安证券股份有限公司成都北一环路证券营业部,1069.18,2.81,5.55,0.01,1063.63
64,20181105,002072.SZ,华泰证券股份有限公司北京广渠门内大街证券营业部,693.61,1.82,45.1,0.12,648.51
65,20181105,002072.SZ,东方证券股份有限公司深圳金田路证券营业部,0.0,0.0,1135.74,2.99,-1135.74
66,20181105,002072.SZ,中泰证券股份有限公司南京中山南路证券营业部,0.0,0.0,693.0,1.82,-693.0
67,20181105,002072.SZ,平安证券股份有限公司北京东花市证券营业部,203.86,0.54,545.66,1.44,-341.8
68,20181105,002072.SZ,国泰君安证券股份有限公司成都顺城大街证券营业部,183.63,0.48,514.15,1.35,-330.53
69,20181105,002072.SZ,中国银河证券股份有限公司邢台清河证券营业部,1.25,0.0,417.32,1.1,-416.07
70,20181105,002147.SZ,机构专用,53.58,19.06,0.0,0.0,53.58
71,20181105,002147.SZ,机构专用,34.43,12.25,0.0,0.0,34.43
72,20181105,002147.SZ,深股通专用,24.43,8.69,0.0,0.0,24.43
73,20181105,002147.SZ,机构专用,12.05,4.29,0.0,0.0,12.05
74,20181105,002147.SZ,湘财证券股份有限公司上海陆家嘴证券营业部,5.7,2.03,0.0,0.0,5.7
75,20181105,002147.SZ,华鑫证券有限责任公司上海茅台路证券营业部,0.0,0.0,222.68,79.2,-222.68
76,20181105,002147.SZ,华鑫证券有限责任公司西安科技路证券营业部,0.0,0.0,58.48,20.8,-58.48
77,20181105,002617.SZ,国泰君安证券股份有限公司顺德大良证券营业部,9752.72,8.12,0.0,0.0,9752.72
78,20181105,002617.SZ,机构专用,5297.0,4.41,0.0,0.0,5297.0
79,20181105,002617.SZ,长江证券股份有限公司上海世纪大道证券营业部,4241.85,3.53,0.0,0.0,4241.85
80,20181105,002617.SZ,兴业证券股份有限公司深圳分公司,3008.74,2.5,0.0,0.0,3008.74
81,20181105,002617.SZ,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,2944.67,2.45,0.59,0.0,2944.09
82,20181105,002617.SZ,华安证券股份有限公司重庆分公司,19.01,0.02,27714.61,23.07,-27695.6
83,20181105,002617.SZ,机构专用,0.0,0.0,11118.55,9.26,-11118.55
84,20181105,002617.SZ,东莞证券股份有限公司北京分公司,120.33,0.1,9113.09,7.59,-8992.76
85,20181105,002617.SZ,华安证券股份有限公司重庆双龙大道证券营业部,284.45,0.24,6672.04,5.55,-6387.59
86,20181105,002617.SZ,中信建投证券股份有限公司北京望京中环南路证券营业部,5.85,0.0,4451.84,3.71,-4445.99
87,20181105,002617.SZ,国泰君安证券股份有限公司顺德大良证券营业部,9752.72,8.12,0.0,0.0,9752.72
88,20181105,002617.SZ,机构专用,5297.0,4.41,0.0,0.0,5297.0
89,20181105,002617.SZ,长江证券股份有限公司上海世纪大道证券营业部,4241.85,3.53,0.0,0.0,4241.85
90,20181105,002617.SZ,兴业证券股份有限公司深圳分公司,3008.74,2.5,0.0,0.0,3008.74
91,20181105,002617.SZ,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,2944.67,2.45,0.59,0.0,2944.09
92,20181105,002617.SZ,华安证券股份有限公司重庆分公司,19.01,0.02,27714.61,23.07,-27695.6
93,20181105,002617.SZ,机构专用,0.0,0.0,11118.55,9.26,-11118.55
94,20181105,002617.SZ,东莞证券股份有限公司北京分公司,120.33,0.1,9113.09,7.59,-8992.76
95,20181105,002617.SZ,华安证券股份有限公司重庆双龙大道证券营业部,284.45,0.24,6672.04,5.55,-6387.59
96,20181105,002617.SZ,中信建投证券股份有限公司北京望京中环南路证券营业部,5.85,0.0,4451.84,3.71,-4445.99
97,20181105,002665.SZ,安信证券股份有限公司上海樱花路证券营业部,966.57,59.64,0.0,0.0,966.57
98,20181105,002665.SZ,机构专用,35.34,2.18,0.0,0.0,35.34
99,20181105,002665.SZ,中银国际证券股份有限公司深圳中心四路证券营业部,26.52,1.64,0.0,0.0,26.52
100,20181105,002665.SZ,机构专用,24.43,1.51,0.0,0.0,24.43
101,20181105,002665.SZ,华西证券股份有限公司北京紫竹院路证券营业部,23.91,1.48,0.0,0.0,23.91
102,20181105,002665.SZ,天风证券股份有限公司深圳平安金融中心证券营业部,0.0,0.0,966.57,59.64,-966.57
103,20181105,002665.SZ,华鑫证券有限责任公司乐清双雁路证券营业部,0.0,0.0,522.0,32.21,-522.0
104,20181105,002665.SZ,安信证券股份有限公司上海陆家嘴东路证券营业部,0.0,0.0,132.01,8.15,-132.01
105,20181105,002668.SZ,华泰证券股份有限公司上海普陀区江宁路证券营业部,5518.01,12.15,0.0,0.0,5518.01
106,20181105,002668.SZ,华泰证券股份有限公司上海共和新路证券营业部,5313.02,11.69,0.0,0.0,5313.02
107,20181105,002668.SZ,华泰证券股份有限公司无锡解放西路证券营业部,4668.16,10.28,0.0,0.0,4668.16
108,20181105,002668.SZ,华泰证券股份有限公司上海武定路证券营业部,2786.47,6.13,0.0,0.0,2786.47
109,20181105,002668.SZ,光大证券股份有限公司宁波甬江大道证券营业部,2091.0,4.6,0.0,0.0,2091.0
110,20181105,002668.SZ,中国国际金融股份有限公司上海分公司,0.0,0.0,15059.37,33.15,-15059.37
111,20181105,002668.SZ,机构专用,0.0,0.0,6273.0,13.81,-6273.0
112,20181105,002668.SZ,机构专用,0.0,0.0,6273.0,13.81,-6273.0
113,20181105,002668.SZ,机构专用,0.0,0.0,4993.06,10.99,-4993.06
114,20181105,002668.SZ,国泰君安证券股份有限公司长沙五一东路证券营业部,0.98,0.0,2500.04,5.5,-2499.06
115,20181105,002687.SZ,中信证券股份有限公司上海分公司,2803.78,6.91,0.0,0.0,2803.78
116,20181105,002687.SZ,长城证券股份有限公司仙桃钱沟路证券营业部,1207.88,2.98,4.01,0.01,1203.87
117,20181105,002687.SZ,财通证券股份有限公司温岭中华路证券营业部,1190.83,2.94,8.93,0.02,1181.9
118,20181105,002687.SZ,华泰证券股份有限公司南京江宁金箔路证券营业部,969.57,2.39,550.48,1.36,419.09
119,20181105,002687.SZ,华鑫证券有限责任公司南京中山北路证券营业部,823.19,2.03,0.0,0.0,823.19
120,20181105,002687.SZ,华泰证券股份有限公司成都人民南路证券营业部,28.7,0.07,756.63,1.87,-727.93
121,20181105,002687.SZ,长江证券股份有限公司荆州北京西路证券营业部,4.34,0.01,713.47,1.76,-709.12
122,20181105,002687.SZ,海通证券股份有限公司南京广州路证券营业部,52.94,0.13,646.87,1.59,-593.94
123,20181105,002687.SZ,华泰证券股份有限公司南京江宁金箔路证券营业部,969.57,2.39,550.48,1.36,419.09
124,20181105,002687.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,339.34,0.84,377.05,0.93,-37.7
125,20181105,002700.SZ,长江证券股份有限公司上海东明路证券营业部,1227.92,3.05,7.38,0.02,1220.55
126,20181105,002700.SZ,中国中投证券有限责任公司无锡清扬路证券营业部,1047.87,2.6,2.2,0.01,1045.67
127,20181105,002700.SZ,华泰证券股份有限公司台州中心大道证券营业部,797.95,1.98,208.76,0.52,589.2
128,20181105,002700.SZ,华泰证券股份有限公司厦门厦禾路证券营业部,671.07,1.67,29.64,0.07,641.43
129,20181105,002700.SZ,华泰证券股份有限公司无锡金融一街证券营业部,589.14,1.46,0.84,0.0,588.3
130,20181105,002700.SZ,平安证券股份有限公司乌鲁木齐人民路证券营业部,9.95,0.02,325.69,0.81,-315.74
131,20181105,002700.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,329.62,0.82,273.48,0.68,56.14
132,20181105,002700.SZ,申万宏源西部证券有限公司乌鲁木齐解放南路证券营业部,23.68,0.06,255.15,0.63,-231.46
133,20181105,002700.SZ,广发证券股份有限公司梅州蕉岭证券营业部,2.67,0.01,233.2,0.58,-230.53
134,20181105,002700.SZ,东吴证券股份有限公司苏州相城采莲路证券营业部,27.87,0.07,212.46,0.53,-184.59
135,20181105,002739.SZ,机构专用,2323.17,42.7,0.0,0.0,2323.17
136,20181105,002739.SZ,机构专用,891.33,16.38,0.0,0.0,891.33
137,20181105,002739.SZ,机构专用,170.43,3.13,0.0,0.0,170.43
138,20181105,002739.SZ,机构专用,157.99,2.9,0.0,0.0,157.99
139,20181105,002739.SZ,深股通专用,131.24,2.41,0.0,0.0,131.24
140,20181105,002739.SZ,机构专用,0.0,0.0,1804.73,33.17,-1804.73
141,20181105,002739.SZ,机构专用,0.0,0.0,957.61,17.6,-957.61
142,20181105,002739.SZ,机构专用,0.0,0.0,748.27,13.75,-748.27
143,20181105,002739.SZ,机构专用,0.0,0.0,592.71,10.89,-592.71
144,20181105,002739.SZ,中国中投证券有限责任公司上海法华镇路证券营业部,0.0,0.0,466.5,8.57,-466.5
145,20181105,002843.SZ,国联证券股份有限公司湖北分公司,4466.86,13.69,0.0,0.0,4466.86
146,20181105,002843.SZ,长城证券股份有限公司天台劳动路证券营业部,1567.23,4.8,0.0,0.0,1567.23
147,20181105,002843.SZ,恒泰证券股份有限公司杭州富春路证券营业部,1381.72,4.24,0.63,0.0,1381.08
148,20181105,002843.SZ,方正证券股份有限公司温州小南路证券营业部,795.44,2.44,223.82,0.69,571.62
149,20181105,002843.SZ,湘财证券股份有限公司台州祥和路证券营业部,754.79,2.31,123.07,0.38,631.72
150,20181105,002843.SZ,中信建投证券股份有限公司福清田乾路证券营业部,0.0,0.0,3811.13,11.68,-3811.13
151,20181105,002843.SZ,长江证券股份有限公司武汉金融港证券营业部,0.0,0.0,1918.19,5.88,-1918.19
152,20181105,002843.SZ,联储证券有限责任公司济南经七路证券营业部,15.16,0.05,1415.43,4.34,-1400.27
153,20181105,002843.SZ,中国中投证券有限责任公司无锡清扬路证券营业部,0.0,0.0,998.7,3.06,-998.7
154,20181105,002843.SZ,华创证券有限责任公司上海芦恒路证券营业部,0.0,0.0,815.76,2.5,-815.76
155,20181105,002843.SZ,国联证券股份有限公司湖北分公司,4466.86,13.69,0.0,0.0,4466.86
156,20181105,002843.SZ,长城证券股份有限公司天台劳动路证券营业部,1567.23,4.8,0.0,0.0,1567.23
157,20181105,002843.SZ,恒泰证券股份有限公司杭州富春路证券营业部,1381.72,4.24,0.63,0.0,1381.08
158,20181105,002843.SZ,方正证券股份有限公司温州小南路证券营业部,795.44,2.44,223.82,0.69,571.62
159,20181105,002843.SZ,湘财证券股份有限公司台州祥和路证券营业部,754.79,2.31,123.07,0.38,631.72
160,20181105,002843.SZ,中信建投证券股份有限公司福清田乾路证券营业部,0.0,0.0,3811.13,11.68,-3811.13
161,20181105,002843.SZ,长江证券股份有限公司武汉金融港证券营业部,0.0,0.0,1918.19,5.88,-1918.19
162,20181105,002843.SZ,联储证券有限责任公司济南经七路证券营业部,15.16,0.05,1415.43,4.34,-1400.27
163,20181105,002843.SZ,中国中投证券有限责任公司无锡清扬路证券营业部,0.0,0.0,998.7,3.06,-998.7
164,20181105,002843.SZ,华创证券有限责任公司上海芦恒路证券营业部,0.0,0.0,815.76,2.5,-815.76
165,20181105,002862.SZ,西藏东方财富证券股份有限公司杭州和汇路证券营业部,1687.97,6.25,53.5,0.2,1634.46
166,20181105,002862.SZ,长江证券股份有限公司浙江分公司,1461.42,5.41,0.0,0.0,1461.42
167,20181105,002862.SZ,中信证券股份有限公司上海溧阳路证券营业部,1000.19,3.7,0.0,0.0,1000.19
168,20181105,002862.SZ,长江证券股份有限公司台州市府大道证券营业部,975.14,3.61,676.0,2.5,299.15
169,20181105,002862.SZ,广州证券股份有限公司丽水中山街证券营业部,599.63,2.22,572.55,2.12,27.08
170,20181105,002862.SZ,安信证券股份有限公司福州儒江东路证券营业部,36.45,0.13,1208.66,4.48,-1172.21
171,20181105,002862.SZ,招商证券股份有限公司上海娄山关路证券营业部,0.69,0.0,1028.8,3.81,-1028.11
172,20181105,002862.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,308.31,1.14,715.78,2.65,-407.46
173,20181105,002862.SZ,长江证券股份有限公司台州市府大道证券营业部,975.14,3.61,676.0,2.5,299.15
174,20181105,002862.SZ,国盛证券有限责任公司温州百里东路证券营业部,327.46,1.21,648.08,2.4,-320.62
175,20181105,002862.SZ,西藏东方财富证券股份有限公司杭州和汇路证券营业部,1687.97,6.25,53.5,0.2,1634.46
176,20181105,002862.SZ,长江证券股份有限公司浙江分公司,1461.42,5.41,0.0,0.0,1461.42
177,20181105,002862.SZ,中信证券股份有限公司上海溧阳路证券营业部,1000.19,3.7,0.0,0.0,1000.19
178,20181105,002862.SZ,长江证券股份有限公司台州市府大道证券营业部,975.14,3.61,676.0,2.5,299.15
179,20181105,002862.SZ,广州证券股份有限公司丽水中山街证券营业部,599.63,2.22,572.55,2.12,27.08
180,20181105,002862.SZ,安信证券股份有限公司福州儒江东路证券营业部,36.45,0.13,1208.66,4.48,-1172.21
181,20181105,002862.SZ,招商证券股份有限公司上海娄山关路证券营业部,0.69,0.0,1028.8,3.81,-1028.11
182,20181105,002862.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,308.31,1.14,715.78,2.65,-407.46
183,20181105,002862.SZ,长江证券股份有限公司台州市府大道证券营业部,975.14,3.61,676.0,2.5,299.15
184,20181105,002862.SZ,国盛证券有限责任公司温州百里东路证券营业部,327.46,1.21,648.08,2.4,-320.62
185,20181105,002937.SZ,中国银河证券股份有限公司杭州新塘路证券营业部,1617.55,1.61,8.35,0.01,1609.2
186,20181105,002937.SZ,中原证券股份有限公司北京酒仙桥路证券营业部,1262.82,1.25,7.24,0.01,1255.58
187,20181105,002937.SZ,华福证券有限责任公司永安新府路证券营业部,1222.67,1.21,466.72,0.46,755.95
188,20181105,002937.SZ,中国银河证券股份有限公司重庆民族路证券营业部,1027.98,1.02,4.15,0.0,1023.84
189,20181105,002937.SZ,恒泰证券股份有限公司宁波甬江大道证券营业部,974.7,0.97,4.01,0.0,970.69
190,20181105,002937.SZ,财通证券股份有限公司杭州体育馆证券营业部,968.22,0.96,2210.85,2.2,-1242.64
191,20181105,002937.SZ,安信证券股份有限公司上海杨浦区殷行路证券营业部,0.0,0.0,1739.61,1.73,-1739.61
192,20181105,002937.SZ,光大证券股份有限公司金华宾虹路证券营业部,3.32,0.0,1261.91,1.25,-1258.58
193,20181105,002937.SZ,光大证券股份有限公司宁波中山西路证券营业部,28.95,0.03,1030.57,1.02,-1001.63
194,20181105,002937.SZ,西南证券股份有限公司杭州庆春东路证券营业部,2.07,0.0,975.55,0.97,-973.48
195,20181105,002937.SZ,中国银河证券股份有限公司杭州新塘路证券营业部,1617.55,1.61,8.35,0.01,1609.2
196,20181105,002937.SZ,中原证券股份有限公司北京酒仙桥路证券营业部,1262.82,1.25,7.24,0.01,1255.58
197,20181105,002937.SZ,华福证券有限责任公司永安新府路证券营业部,1222.67,1.21,466.72,0.46,755.95
198,20181105,002937.SZ,中国银河证券股份有限公司重庆民族路证券营业部,1027.98,1.02,4.15,0.0,1023.84
199,20181105,002937.SZ,恒泰证券股份有限公司宁波甬江大道证券营业部,974.7,0.97,4.01,0.0,970.69
200,20181105,002937.SZ,财通证券股份有限公司杭州体育馆证券营业部,968.22,0.96,2210.85,2.2,-1242.64
201,20181105,002937.SZ,安信证券股份有限公司上海杨浦区殷行路证券营业部,0.0,0.0,1739.61,1.73,-1739.61
202,20181105,002937.SZ,光大证券股份有限公司金华宾虹路证券营业部,3.32,0.0,1261.91,1.25,-1258.58
203,20181105,002937.SZ,光大证券股份有限公司宁波中山西路证券营业部,28.95,0.03,1030.57,1.02,-1001.63
204,20181105,002937.SZ,西南证券股份有限公司杭州庆春东路证券营业部,2.07,0.0,975.55,0.97,-973.48
205,20181105,002939.SZ,华泰证券股份有限公司上海浦东新区福山路证券营业部,3960.86,1.57,76.24,0.03,3884.62
206,20181105,002939.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,3016.08,1.2,1372.9,0.55,1643.19
207,20181105,002939.SZ,中泰证券股份有限公司武汉宝丰路证券营业部,1919.32,0.76,1948.58,0.77,-29.26
208,20181105,002939.SZ,华福证券有限责任公司厦门湖滨南路证券营业部,1644.09,0.65,1537.28,0.61,106.81
209,20181105,002939.SZ,国金证券股份有限公司上海奉贤区金碧路证券营业部,1557.47,0.62,1179.6,0.47,377.87
210,20181105,002939.SZ,长江证券股份有限公司上海世纪大道证券营业部,0.0,0.0,5162.93,2.05,-5162.93
211,20181105,002939.SZ,中国银河证券股份有限公司绍兴证券营业部,52.4,0.02,4968.36,1.97,-4915.96
212,20181105,002939.SZ,中信建投证券股份有限公司广州云城南三路证券营业部,964.03,0.38,2077.82,0.83,-1113.79
213,20181105,002939.SZ,太平洋证券股份有限公司许昌建安大道证券营业部,0.0,0.0,1966.39,0.78,-1966.39
214,20181105,002939.SZ,中泰证券股份有限公司武汉宝丰路证券营业部,1919.32,0.76,1948.58,0.77,-29.26
215,20181105,002940.SZ,华泰证券股份有限公司深圳深南大道证券营业部,811.76,1.43,52.31,0.09,759.45
216,20181105,002940.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,739.6,1.3,755.97,1.33,-16.37
