,ts_code,symbol,name,industry,COL_EIGEN_SLOPE,COL_LAST_PCT_CHG,COL_LASTPRICE
50,300726.SZ,300726,宏达电子,元器件,1.37,0.5051,21.89
51,600776.SH,600776,东方通信,通信设备,-2.21,0.4607,28.35
52,002217.SZ,002217,合力泰,元器件,1.49,0.4438,6.79
53,300319.SZ,300319,麦捷科技,元器件,2.57,0.4032,7.47
54,600050.SH,600050,中国联通,电信运营,1.21,0.292,6.87
55,002860.SZ,002860,星帅尔,电气设备,1.09,0.1761,22.75
56,300563.SZ,300563,神宇股份,通信设备,2.65,0.1715,29.2
57,300322.SZ,300322,硕贝德,通信设备,6.54,0.1708,17.59
58,603118.SH,603118,共进股份,通信设备,3.31,0.1684,11.9
59,002544.SZ,002544,杰赛科技,软件服务,1.58,0.1266,15.82
60,002309.SZ,002309,中利集团,电气设备,2.87,0.1037,9.65
61,300615.SZ,300615,欣天科技,元器件,1.87,0.0963,20.78
62,000063.SZ,000063,中兴通讯,通信设备,3.2,0.0293,34.09
63,002364.SZ,002364,中恒电气,电气设备,1.69,0.0,11.52
64,002837.SZ,002837,英维克,专用机械,1.84,-0.0501,19.97
65,603322.SH,603322,超讯通信,通信设备,4.32,-0.1149,34.76
66,300252.SZ,300252,金信诺,电气设备,3.35,-0.1426,14.01
67,002491.SZ,002491,通鼎互联,通信设备,1.4,-0.1898,10.52
68,603083.SH,603083,剑桥科技,通信设备,3.39,-0.2012,34.72
69,002151.SZ,002151,北斗星通,通信设备,1.38,-0.2963,26.92
70,002929.SZ,002929,润建通信,通信设备,1.59,-0.3383,35.35
71,300414.SZ,300414,中光防雷,元器件,3.0,-0.4697,25.43
72,300136.SZ,300136,信维通信,通信设备,3.32,-0.487,30.65
73,600498.SH,600498,烽火通信,通信设备,1.46,-0.5906,31.98
74,300629.SZ,300629,新劲刚,矿物制品,1.11,-0.5911,20.18
75,002792.SZ,002792,通宇通讯,通信设备,4.6,-0.5957,35.04
76,300025.SZ,300025,华星创业,通信设备,4.54,-0.7508,6.61
77,300308.SZ,300308,中际旭创,通信设备,2.36,-0.8138,53.63
78,002725.SZ,002725,跃岭股份,汽车配件,1.33,-0.8249,10.82
79,300504.SZ,300504,天邑股份,通信设备,2.18,-0.876,29.42
80,600289.SH,600289,*ST信通,软件服务,3.12,-0.8772,3.39
81,002927.SZ,002927,泰永长征,电气设备,1.01,-1.0015,33.61
82,300570.SZ,300570,太辰光,元器件,2.04,-1.0185,26.24
83,002886.SZ,002886,沃特股份,塑料,2.18,-1.128,22.79
84,000938.SZ,000938,紫光股份,软件服务,1.32,-1.2043,44.3
85,002023.SZ,002023,海特高新,航空,1.51,-1.251,12.63
86,002897.SZ,002897,意华股份,元器件,1.69,-1.2569,26.71
87,600703.SH,600703,三安光电,半导体,-4.71,-1.2687,13.23
88,002313.SZ,002313,日海智能,通信设备,2.34,-1.2849,26.89
89,300379.SZ,300379,东方通,软件服务,-1.78,-1.2948,22.87
90,600260.SH,600260,凯乐科技,通信设备,1.49,-1.3831,23.53
91,000810.SZ,000810,创维数字,家用电器,-1.85,-1.4453,10.91
92,300395.SZ,300395,菲利华,玻璃,-1.38,-1.4823,18.61
93,300597.SZ,300597,吉大通信,通信设备,1.19,-1.5385,17.28
94,300548.SZ,300548,博创科技,元器件,-1.53,-1.7052,42.08
95,002396.SZ,002396,星网锐捷,通信设备,1.99,-1.7438,27.61
96,000988.SZ,000988,华工科技,电器仪表,2.21,-1.7835,15.97
97,000890.SZ,000890,法尔胜,钢加工,1.3,-1.8284,6.98
98,000008.SZ,000008,神州高铁,运输设备,-2.98,-1.8711,4.72
99,603678.SH,603678,火炬电子,元器件,-1.35,-1.9417,20.2
100,002475.SZ,002475,立讯精密,元器件,2.67,-2.0308,26.05
101,300620.SZ,300620,光库科技,元器件,1.62,-2.0641,40.33
102,300635.SZ,300635,达安股份,建筑施工,-2.77,-2.1139,16.67
103,603559.SH,603559,中通国脉,通信设备,3.72,-2.1821,26.0
104,300209.SZ,300209,天泽信息,软件服务,1.19,-2.2286,13.6
105,603220.SH,603220,贝通信,通信设备,6.49,-2.2715,34.85
106,002017.SZ,002017,东信和平,通信设备,1.88,-2.4246,16.5
107,300593.SZ,300593,新雷能,电气设备,3.3,-2.4697,20.93
108,300537.SZ,300537,广信材料,染料涂料,2.45,-2.4715,15.39
109,000917.SZ,000917,电广传媒,影视音像,3.6,-2.567,8.73
110,600345.SH,600345,长江通信,通信设备,-2.63,-2.6206,32.7
111,603912.SH,603912,佳力图,专用机械,4.38,-2.6629,17.18
112,300408.SZ,300408,三环集团,元器件,3.05,-2.6798,20.7
113,002384.SZ,002384,东山精密,通信设备,2.97,-2.751,20.15
114,300312.SZ,300312,邦讯技术,通信设备,1.44,-2.8384,8.9
115,002402.SZ,002402,和而泰,元器件,2.4,-3.2377,10.46
116,002848.SZ,002848,高斯贝尔,通信设备,2.18,-3.2615,15.72
117,300079.SZ,300079,数码科技,通信设备,6.14,-3.7234,7.24
118,603602.SH,603602,纵横通信,通信设备,2.27,-4.1081,34.78
119,300493.SZ,300493,润欣科技,通信设备,2.83,-4.1118,11.66
120,002194.SZ,002194,*ST凡谷,通信设备,4.57,-4.9805,21.94
121,600198.SH,600198,*ST大唐,通信设备,4.38,-5.0173,16.47
122,300711.SZ,300711,广哈通信,通信设备,8.74,-6.8128,23.8
123,300638.SZ,300638,广和通,通信设备,6.25,-6.9701,65.4
