,ts_code,symbol,name,industry,COL_WEIGHT_RISE_EFFICIENCY,COL_WEIGHT_MIN_INDEX,COL_WEIGHT_MAX_INDEX,COL_LASTPRICE,concept
29,300659.SZ,300659,中孚信息,软件服务,5.83,3.0,0.0,33.86,"网络安全, 国产软件, 资产重组, "
30,300292.SZ,300292,吴通控股,软件服务,5.8,9.0,0.0,7.34,"5G, 光通信, 华为产业链, 物联网, 滴滴出行概念股, 独角兽, "
31,000925.SZ,000925,众合科技,专用机械,5.72,1.0,0.0,7.68,"阿里巴巴概念股, 华为产业链, 雄安-园林环保, 定增破发, 雄安新区, 移动支付, 智慧城市, 腾讯概念股, 高校系, 高铁轨交, LED, "
32,000792.SZ,000792,盐湖股份,化工原料,5.71,3.0,1.0,7.01,"PVC, 有色-镁, 社保重仓, 有色金属, 化肥, 锂电池, 新能源汽车, "
33,601789.SH,601789,宁波建工,建筑施工,5.49,3.0,0.0,5.41,"装配式建筑, 环杭州湾大湾区, 云计算, "
34,002708.SZ,002708,光洋股份,汽车配件,5.37,1.0,0.0,9.02,"汽车零部件, 股权转让, 壳公司, 创投, "
35,002893.SZ,002893,华通热力,供气供热,5.33,1.0,0.0,15.72,"高送转-预期, "
36,002140.SZ,002140,东华科技,建筑施工,5.14,9.0,1.0,11.54,"高股息, 固废处理, 国家队重仓, 央企改革, 供应链金融, 雄安-公共服务, 环保, 雄安新区, "
37,300011.SZ,300011,鼎汉技术,运输设备,5.13,1.0,0.0,7.44,"定增破发, 雄安新区, 雄安-工程基建, 京津冀, 股权转让, 高铁轨交, 人脸识别, "
38,600099.SH,600099,林海股份,摩托车,5.05,1.0,0.0,8.94,"央企改革, 乡村振兴, "
39,603887.SH,603887,城地股份,建筑施工,5.04,2.0,0.0,19.36,"云计算, 资产重组, "
40,300202.SZ,300202,聚龙股份,专用机械,4.97,3.0,0.0,9.06,"国家队重仓, 社保重仓, 物联网, 高质押率, 智能制造, 互联网金融, 区块链, 无人商店, 机器视觉, 资产重组, 人脸识别, "
41,600610.SH,600610,*ST毅达,建筑施工,4.93,1.0,0.0,3.26,"园林, PPP, ST股, "
42,002131.SZ,002131,利欧股份,互联网,4.93,1.0,0.0,2.16,"农机, 大数据, 低价股, 区块链, 资产重组, 独角兽, "
43,002467.SZ,002467,二六三,电信运营,4.84,7.0,0.0,10.57,"教育, 业绩预增, 物联网, 谷歌概念股, 直播/短视频, 云计算, 高送转, 人工智能, "
44,300058.SZ,300058,蓝色光标,广告包装,4.79,3.0,1.0,5.08,"国家队重仓, 互联网金融, 大数据, 人工智能, 国资入股, "
45,600626.SH,600626,申达股份,纺织,4.78,1.0,0.0,6.91,"汽车零部件, 上海国企改革, 进口博览会, "
46,000999.SZ,000999,华润三九,中成药,4.78,1.0,0.0,29.85,"高股息, MSCI, 央企改革, 社保重仓, 业绩预增, 保健品, 食品, 医药, 中药, 流感, "
47,300526.SZ,300526,中潜股份,专用机械,4.76,2.0,0.0,13.08,"纺织服装, 智能制造, 机器人, 体育产业, "
48,300146.SZ,300146,汤臣倍健,食品,4.65,2.0,0.0,21.85,"高股息, 大消费, 社保重仓, 饮料, 粤港澳大湾区, 保健品, 食品, 基因测序, 人工智能, 资产重组, "
49,002325.SZ,002325,洪涛股份,装修装饰,4.57,1.0,0.0,3.62,"教育, 智慧城市, 装修装饰, "
50,002177.SZ,002177,御银股份,电脑设备,4.52,1.0,0.0,6.08,"业绩预增, 互联网金融, 区块链, 腾讯概念股, 国产操作系统, 虹膜识别, 人脸识别, 无人银行, "
51,002761.SZ,002761,多喜爱,纺织,4.4,3.0,0.0,21.05,"纺织服装, 高质押率, 举牌股, 高送转, 人工智能, 股权转让, 年报季报, "
52,000977.SZ,000977,浪潮信息,电脑设备,4.37,4.0,1.0,26.18,"MSCI, 美团概念股, 山东国企改革, 数字中国, 云计算, 国产操作系统, 智慧安防, "
53,000096.SZ,000096,广聚能源,石油贸易,4.36,1.0,0.0,11.96,"油气改革, 粤港澳大湾区, 石油化工, 深圳本地股/深汕合作, "
54,002052.SZ,002052,同洲电子,通信设备,4.35,1.0,0.0,5.1,"物联网, 家电, 举牌股, 黑色家电, 广电, "
55,600727.SH,600727,鲁北化工,农药化肥,4.34,4.0,1.0,7.57,"煤化工, 化肥, 山东国企改革, 磷化工, "
56,300602.SZ,300602,飞荣达,元器件,4.32,1.0,0.0,27.91,"5G, 华为产业链, 无线充电, 高送转, "
57,002411.SZ,002411,延安必康,化学制药,4.3,2.0,0.0,20.95,"高质押率, 医药, 中药, 化学药, 锂电池, 新能源汽车, 股权转让, 国资入股, "
58,300042.SZ,300042,朗科科技,电脑设备,4.21,4.0,0.0,15.25,"高质押率, 高送转, 知识产权, "
59,002417.SZ,002417,深南股份,多元金融,4.02,2.0,0.0,9.66,"供应链金融, 互联网金融, 大数据, 云计算, "
60,603233.SH,603233,大参林,医药商业,3.99,1.0,0.0,46.97,"健康中国, 新进指数成份股, 医药商业, 医药, "
61,300653.SZ,300653,正海生物,医疗保健,3.99,3.0,1.0,53.28,"高送转-预期, 医疗器械, "
62,600831.SH,600831,广电网络,影视音像,3.98,6.0,1.0,11.61,"大数据, 云计算, 智慧城市, 广电, 知识产权, "
63,002425.SZ,002425,凯撒文化,互联网,3.97,1.0,0.0,6.9,"业绩预增, 纺织服装, 游戏, 手游, 动漫, "
64,600162.SH,600162,香江控股,全国地产,3.95,2.0,0.0,2.7,"粤港澳大湾区, 房地产, 低价股, "
65,300353.SZ,300353,东土科技,通信设备,3.93,1.0,0.0,12.77,"军工, 军民融合, 兜底式增持, 物联网, 大数据, 工业互联网, 半导体, 智慧城市, 国产芯片, 国产操作系统, "
66,300242.SZ,300242,佳云科技,互联网,3.93,1.0,0.0,5.29,"百度概念股, 小米概念股, "
67,603309.SH,603309,维力医疗,医疗保健,3.93,1.0,0.0,19.41,"医疗器械, "
68,300537.SZ,300537,广信材料,染料涂料,3.89,1.0,0.0,15.3,"5G, PCB板, 华为产业链, "
69,300487.SZ,300487,蓝晓科技,化工原料,3.87,1.0,0.0,33.01,"社保重仓, 业绩预增, 锂电池, 新能源汽车, 强势人气股, "
70,002330.SZ,002330,得利斯,食品,3.85,9.0,1.0,7.47,"养猪, 食品, "
71,000850.SZ,000850,华茂股份,纺织,3.82,1.0,0.0,4.9,"棉花, 纺织服装, "
72,601865.SH,601865,福莱特,玻璃,3.82,6.0,0.0,14.66,"次新股, 光伏, "
73,600410.SH,600410,华胜天成,软件服务,3.81,4.0,0.0,9.73,"阿里巴巴概念股, 国家队重仓, 回购, 军工, 军民融合, 物联网, 智慧物流, 网络安全, 智能制造, 大数据, 云计算, 人工智能, 工业互联网, 智慧城市, 国产软件, 国产芯片, 科创板概念股, 透明工厂, "
74,600993.SH,600993,马应龙,中成药,3.8,1.0,0.0,16.59,"民营医院, 医药, 中药, 基因测序, "
75,600322.SH,600322,天房发展,区域地产,3.77,3.0,0.0,4.14,"雄安-地产, 破净股, 房地产, 雄安新区, 京津冀, 自贸区, 天津国企改革, 天津自贸区, "
76,300640.SZ,300640,德艺文创,文教休闲,3.76,1.0,0.0,12.6,"人民币贬值受益, 家具家居, "
77,300248.SZ,300248,新开普,软件服务,3.73,2.0,0.0,9.2,"教育, 区块链, 无人商店, 智慧安防, 人脸识别, "
78,002545.SZ,002545,东方铁塔,钢加工,3.71,3.0,0.0,8.42,"特高压, 业绩预增, 风电, 3D打印, 智能制造, "
79,603826.SH,603826,坤彩科技,染料涂料,3.65,1.0,0.0,16.11,"业绩预增, 染料, "
80,603027.SH,603027,千禾味业,食品,3.61,1.0,0.0,23.24,"社保重仓, 调味品, 业绩预增, 食品, "
81,603045.SH,603045,福达合金,电气设备,3.59,5.0,1.0,34.34,
82,002035.SZ,002035,华帝股份,家用电器,3.58,1.0,0.0,13.74,"回购, 厨卫家电, 家电, "
83,300510.SZ,300510,金冠股份,电气设备,3.51,1.0,0.0,12.03,"智能仪表, 锂电池, 新能源汽车, 股权转让, 国资入股, 资产重组, 充电桩, "
84,600648.SH,600648,外高桥,园区开发,3.5,1.0,0.0,21.8,"MSCI, 参股券商, 上海国企改革, 自贸区, 自由贸易港, 上海自由贸易港, 创投, "
85,002803.SZ,002803,吉宏股份,广告包装,3.42,1.0,0.0,24.97,"业绩预增, 跨境电商, 包装印刷, "
86,000523.SZ,000523,广州浪奇,日用化工,3.4,1.0,0.0,5.46,"社保重仓, 粤港澳大湾区, 食品, 白糖, "
87,300360.SZ,300360,炬华科技,电器仪表,3.39,1.0,0.0,9.14,"回购, 物联网, 定增破发, 智能仪表, "
88,300338.SZ,300338,开元股份,文教休闲,3.37,3.0,0.0,12.65,"教育, 社保重仓, 智能仪表, "
89,300366.SZ,300366,创意信息,软件服务,3.36,3.0,0.0,9.69,"5G, 华为产业链, 大数据, 智慧城市, 国产软件, "
90,603906.SH,603906,龙蟠科技,化工原料,3.26,9.0,0.0,13.04,"社保重仓, 石油化工, "
91,600998.SH,600998,九州通,医药商业,3.25,2.0,0.0,15.79,"MSCI, 新进指数成份股, 医药商业, 医药, 互联网医疗, "
92,300344.SZ,300344,太空智造,其他建材,3.23,3.0,0.0,7.39,"装配式建筑, 雄安-建材, 雄安新区, "
93,603168.SH,603168,莎普爱思,化学制药,3.22,9.0,1.0,9.41,"医药, 化学药, 眼科, 股权转让, "
94,600179.SH,600179,安通控股,仓储物流,3.2,1.0,0.0,8.26,"航运, 智慧物流, 高质押率, 海南自由贸易港, 智能制造, 互联网金融, 快递物流, 自贸区, 自由贸易港, "
95,300608.SZ,300608,思特奇,软件服务,3.19,4.0,1.0,26.32,"大数据, 人工智能, 区块链, 国产软件, "
96,600810.SH,600810,神马股份,化纤,3.19,2.0,1.0,14.8,"业绩预增, 锦纶（尼龙）, 债转股-AMC, "
97,601588.SH,601588,北辰实业,区域地产,3.17,3.0,0.0,3.82,"北京城市规划, 破净股, 房地产, 京津冀, "
98,600433.SH,600433,冠豪高新,造纸,3.17,2.0,0.0,4.83,"央企改革, 回购, 业绩预增, 造纸, 彩票, "
99,603519.SH,603519,立霸股份,家用电器,3.17,9.0,0.0,15.28,"白色家电, 家电, "
100,300307.SZ,300307,慈星股份,纺织机械,3.16,1.0,0.0,6.47,"智能制造, 机器视觉, 机器人, "
101,002234.SZ,002234,民和股份,农业综合,3.15,9.0,0.0,36.69,"养鸡, "
102,600378.SH,600378,天科股份,化工原料,3.12,9.0,1.0,15.05,"油服, 可燃冰, 央企改革, 业绩预增, 页岩气, 石油化工, 燃料电池, 资产重组, 碳交易, "
103,000803.SZ,000803,金宇车城,纺织,3.12,3.0,1.0,14.75,"风电, 光伏, ST摘帽, "
104,600310.SH,600310,桂东电力,水力发电,3.05,1.0,0.0,5.01,"水电, 电改, 参股券商, 广西, "
105,000799.SZ,000799,酒鬼酒,白酒,2.97,1.0,0.0,24.55,"央企改革, 白酒, "
106,600289.SH,600289,*ST信通,软件服务,2.96,4.0,0.0,3.5,"5G, 网络安全, 大数据, 智慧城市, ST股, "
107,002563.SZ,002563,森马服饰,服饰,2.95,1.0,0.0,11.31,"高股息, MSCI, 大消费, 教育, 纺织服装, 进口博览会, "
108,002871.SZ,002871,伟隆股份,机械基件,2.92,3.0,1.0,22.9,
109,600589.SH,600589,广东榕泰,塑料,2.9,4.0,1.0,5.66,"大数据, 云计算, "
110,002723.SZ,002723,金莱特,家用电器,2.86,4.0,0.0,14.29,"小家电, 家电, 资产重组, "
111,600380.SH,600380,健康元,化学制药,2.85,1.0,0.0,8.57,"MSCI, 参股券商, 保健品, 食品, 医药, 中药, 化学药, 流感, 腾讯概念股, 独角兽, 蚂蚁金服概念股, 创投, "
112,603699.SH,603699,纽威股份,专用机械,2.83,4.0,1.0,13.56,"核电, 回购, "
113,600276.SH,600276,恒瑞医药,化学制药,2.81,1.0,0.0,65.32,"白马股, MSCI, 健康中国, 大消费, PD-1抑制剂, 医药, 创新药, 化学药, "
114,002208.SZ,002208,合肥城建,区域地产,2.8,1.0,0.0,12.99,"金改, 安徽国企改革, 房地产, 住房租赁, 高送转, 独角兽, 蚂蚁金服概念股, "
115,603167.SH,603167,渤海轮渡,水运,2.8,1.0,0.0,10.41,"航运, 回购, 中韩自贸区, 海南自由贸易港, 自贸区, 自由贸易港, "
116,002113.SZ,002113,ST天润,互联网,2.79,2.0,0.0,3.09,"教育, 业绩预增, 定增破发, ST股, 游戏, 手游, "
117,300404.SZ,300404,博济医药,医疗保健,2.78,9.0,0.0,22.2,"医药, 创新药, "
118,002137.SZ,002137,麦达数字,互联网,2.77,1.0,0.0,8.15,"业绩预增, 物联网, 小米概念股, 云计算, 独角兽, LED, "
119,603730.SH,603730,岱美股份,汽车配件,2.76,1.0,0.0,27.17,"蔚来汽车概念股, 回购, 汽车零部件, "
120,002315.SZ,002315,焦点科技,互联网,2.73,4.0,1.0,16.39,"教育, 谷歌概念股, 互联网金融, "
121,600315.SH,600315,上海家化,日用化工,2.73,1.0,0.0,29.93,"MSCI, 阿里巴巴概念股, 大消费, 二胎, 化妆品, "
122,603878.SH,603878,武进不锈,钢加工,2.72,4.0,0.0,16.71,"钢铁, 业绩预增, "
123,603713.SH,603713,密尔克卫,仓储物流,2.72,1.0,0.0,40.16,"业绩预增, 供应链金融, 快递物流, 跨境电商, "
124,600807.SH,600807,ST天业,区域地产,2.7,1.0,0.0,5.01,"房地产, 举牌股, ST股, 壳公司, 黄金, "
125,603958.SH,603958,哈森股份,服饰,2.7,1.0,0.0,9.01,"纺织服装, "
126,002397.SZ,002397,梦洁股份,纺织,2.7,1.0,0.0,5.66,"回购, 业绩预增, 纺织服装, "
127,002153.SZ,002153,石基信息,软件服务,2.69,1.0,0.0,30.8,"MSCI, 阿里巴巴概念股, 新零售, 互联网金融, 移动支付, 大数据, 云计算, 国产软件, 独角兽, 蚂蚁金服概念股, "
128,000151.SZ,000151,中成股份,商贸代理,2.68,1.0,0.0,13.06,"央企改革, "
129,000566.SZ,000566,海南海药,化学制药,2.68,8.0,1.0,8.12,"业绩预增, 医药, 创新药, 化学药, 海南自由贸易港, 医疗器械, 自贸区, 互联网医疗, 自由贸易港, 国资入股, 资产重组, 独角兽, 海南, 科创板概念股, "
130,300523.SZ,300523,辰安科技,软件服务,2.66,3.0,0.0,52.02,"物联网, 网络安全, 智慧城市, 高校系, 智慧安防, "
131,603012.SH,603012,创力集团,专用机械,2.61,6.0,1.0,9.73,"新能源汽车, 充电桩, "
132,300180.SZ,300180,华峰超纤,化纤,2.6,1.0,0.0,15.0,"移动支付, 高送转, 工业互联网, "
133,600266.SH,600266,北京城建,区域地产,2.59,1.0,0.0,10.19,"雄安-地产, 北京城市规划, 参股券商, 破净股, 房地产, 雄安新区, 京津冀, 创投, "
134,300552.SZ,300552,万集科技,软件服务,2.56,2.0,0.0,26.4,"无人驾驶, 国产软件, 国资入股, 电子车牌, "
135,300003.SZ,300003,乐普医疗,医疗保健,2.56,1.0,0.0,26.83,"南北船合并, MSCI, PD-1抑制剂, 军工研究所, 社保重仓, 回购, 业绩预增, 军工, 脑科学, 医药, 化学药, 创业板人气股, 基因测序, 医疗器械, 人工智能, 互联网医疗, 体外诊断, "
136,300290.SZ,300290,荣科科技,软件服务,2.55,3.0,0.0,10.78,"兜底式增持, 大数据, 云计算, 互联网医疗, 智慧城市, 国产软件, 股权转让, 医疗信息化, 独角兽, "
137,300759.SZ,300759,康龙化成,化学制药,2.54,1.0,0.0,35.7,"次新股, 医药, 创新药, "
138,600031.SH,600031,三一重工,工程机械,2.51,1.0,0.0,12.3,"MSCI, 一带一路, 社保重仓, 业绩预增, 军工, 军民融合, 工业自动化, 机械, 智能制造, "
139,603803.SH,603803,瑞斯康达,通信设备,2.5,3.0,1.0,12.35,"5G, 光通信, 物联网, 工业互联网, "
140,603383.SH,603383,顶点软件,软件服务,2.5,1.0,0.0,99.88,"高价股, 数字中国, 互联网金融, 国产软件, 知识产权, 强势人气股, "
141,601615.SH,601615,明阳智能,机械基件,2.49,6.0,1.0,12.85,"次新股, 风电, "
142,300119.SZ,300119,瑞普生物,生物制药,2.48,1.0,0.0,18.15,"动物保健, "
143,002158.SZ,002158,汉钟精机,工程机械,2.47,9.0,0.0,12.97,"雄安-公共服务, 燃料电池, 冷链, 雄安新区, 地热, "
144,600682.SH,600682,南京新百,百货,2.45,4.0,0.0,14.75,"健康中国, 养老产业, 定增破发, 高质押率, 医药, 创新药, 精准医疗, "
145,603060.SH,603060,国检集团,建筑施工,2.45,1.0,0.0,26.6,"央企改革, 雄安新区, 雄安-工程基建, "
146,002748.SZ,002748,世龙实业,化工原料,2.44,1.0,0.0,10.4,"烧碱, "
147,002170.SZ,002170,芭田股份,农药化肥,2.43,4.0,1.0,4.23,"阿里巴巴概念股, 无人机, 化肥, 土地流转, 磷化工, 强势人气股, "
148,603226.SH,603226,菲林格尔,家居用品,2.43,9.0,0.0,26.15,"家具家居, "
149,002032.SZ,002032,苏泊尔,家用电器,2.41,1.0,0.0,67.88,"MSCI, 新进指数成份股, 大消费, 东盟博览会, 回购, 小家电, 家电, "
150,600848.SH,600848,上海临港,园区开发,2.35,1.0,0.0,33.88,"电改, 特斯拉, 环杭州湾大湾区, 房地产, 小米概念股, 上海国企改革, 住房租赁, 自贸区, 智慧城市, 自由贸易港, 资产重组, 独角兽, 上海自由贸易港, 创投, "
151,600470.SH,600470,六国化工,农药化肥,2.35,9.0,1.0,5.54,"安徽国企改革, 煤化工, 化肥, 磷化工, "
152,300605.SZ,300605,恒锋信息,软件服务,2.35,3.0,1.0,18.85,"数字中国, 智慧城市, 国产软件, 智慧安防, "
153,002382.SZ,002382,蓝帆医疗,医疗保健,2.33,1.0,0.0,14.9,"社保重仓, 业绩预增, 煤化工, 医疗器械, "
154,603718.SH,603718,海利生物,生物制药,2.33,3.0,1.0,14.03,"医药, 疫苗, 基因测序, 医疗器械, 举牌股, 动物保健, 体外诊断, "
155,002359.SZ,002359,北讯集团,通信设备,2.33,6.0,1.0,10.97,"特高压, 业绩预增, 物联网, 定增破发, 智慧停车, "
156,300400.SZ,300400,劲拓股份,专用机械,2.33,1.0,0.0,19.92,"OLED, 工业自动化, 智能制造, 举牌股, 3D玻璃, 苹果产业链, 机器视觉, "
157,600557.SH,600557,康缘药业,中成药,2.29,1.0,0.0,14.3,"国家队重仓, 回购, 医药, 中药, 流感, 科创板概念股, "
158,002194.SZ,002194,*ST凡谷,通信设备,2.29,3.0,0.0,19.99,"5G, 教育, 华为产业链, 回购, 股权转让, ST股, 壳公司, "
159,603617.SH,603617,君禾股份,专用机械,2.28,9.0,1.0,22.27,
160,002099.SZ,002099,海翔药业,化学制药,2.24,1.0,0.0,9.13,"回购, 业绩预增, 染料, 医药, 化学药, "
161,002931.SZ,002931,锋龙股份,汽车配件,2.22,2.0,0.0,33.48,"高送转-预期, 汽车零部件, "
162,300418.SZ,300418,昆仑万维,互联网,2.22,1.0,0.0,15.08,"教育, 回购, 直播/短视频, 互联网金融, 人工智能, 区块链, 电竞, VR&AR, 独角兽, 游戏, 手游, 动漫, "
163,002558.SZ,002558,巨人网络,互联网,2.2,1.0,0.0,19.09,"MSCI, 回购, 供应链金融, 高质押率, 互联网金融, 住房租赁, 电竞, 资产重组, 游戏, 手游, "
164,000733.SZ,000733,振华科技,元器件,2.17,1.0,0.0,14.81,"被动元件, 央企改革, 军工研究所, 大飞机, 军工, 军民融合, 半导体, "
165,300341.SZ,300341,麦克奥迪,电气设备,2.17,9.0,1.0,7.28,
166,002688.SZ,002688,金河生物,化学制药,2.16,9.0,1.0,5.81,"内蒙古, 业绩预增, 动物保健, "
167,002543.SZ,002543,万和电气,家用电器,2.16,1.0,0.0,14.6,"阿里巴巴概念股, 厨卫家电, 工业自动化, 家电, 智能制造, 创投, "
168,600578.SH,600578,京能电力,火力发电,2.16,1.0,0.0,3.32,"火电, 高股息, 电改, 业绩预增, 独角兽, 蚂蚁金服概念股, "
169,300025.SZ,300025,华星创业,通信设备,2.15,9.0,1.0,6.53,"5G, 华为产业链, 物联网, 云计算, 股权转让, "
170,300737.SZ,300737,科顺股份,其他建材,2.15,1.0,0.0,10.27,"海绵城市, PPP, 装修装饰, "
171,000736.SZ,000736,中交地产,全国地产,2.15,1.0,0.0,10.96,"央企改革, 债转股-AMC, 房地产, "
172,600177.SH,600177,雅戈尔,服饰,2.14,1.0,0.0,9.18,"高股息, MSCI, 业绩预增, 纺织服装, 债转股-AMC, 房地产, 互联网金融, 工业大麻, "
173,300755.SZ,300755,华致酒行,其他商业,2.14,3.0,0.0,37.45,"次新股, 新零售, "
174,002066.SZ,002066,瑞泰科技,其他建材,2.13,1.0,0.0,9.01,"央企改革, 耐火材料, "
175,000043.SZ,000043,中航善达,房产服务,2.1,9.0,0.0,11.04,"央企改革, 军工研究所, 业绩预增, 军工, 房地产, "
176,300578.SZ,300578,会畅通讯,通信设备,2.1,7.0,0.0,27.18,"业绩预增, 大数据, 资产重组, "
177,603708.SH,603708,家家悦,超市连锁,2.1,1.0,0.0,26.33,"社保重仓, 新零售, 快递物流, "
178,600801.SH,600801,华新水泥,水泥,2.08,1.0,0.0,27.35,"MSCI, 业绩预增, 水泥, "
179,300395.SZ,300395,菲利华,玻璃,2.08,1.0,0.0,18.24,"5G, 光通信, OLED, 军工, 军民融合, 半导体, "
180,603345.SH,603345,安井食品,食品,2.08,9.0,0.0,46.15,"海底捞概念股, 社保重仓, 独角兽, "
181,600843.SH,600843,上工申贝,纺织机械,2.06,1.0,0.0,7.76,"上海国企改革, "
182,603589.SH,603589,口子窖,白酒,2.06,9.0,0.0,63.88,"MSCI, 白酒, "
183,002522.SZ,002522,浙江众成,塑料,2.04,3.0,0.0,6.99,"定增破发, 新能源汽车, 包装印刷, 充电桩, "
184,000564.SZ,000564,供销大集,百货,2.03,1.0,0.0,3.52,"新进指数成份股, 新零售, 破净股, 智慧物流, 高质押率, 智能制造, 快递物流, 无人商店, "
