,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK,COL_DAILY_AMPLITUDE,COL_FLOAT_HOLDERS
14,603993.SH,603993,洛阳钼业,小金属,3.78,True,12.835820895522376,"中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
建信基金-工商银行-陕西省国际信托-陕国投·金玉6号定向投资集合资金信托计划
中国国有企业结构调整基金股份有限公司
民生加银基金-宁波银行-嘉兴民琉投资合伙企业(有限合伙)
香港中央结算有限公司(陆股通)
全国社保基金一零八组合"
15,600959.SH,600959,江苏有线,影视音像,3.85,True,13.569321533923295,江苏紫金文化产业二期创业投资基金(有限合伙)
16,000717.SZ,000717,韶钢松山,普钢,4.05,True,12.81337047353761,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金"
17,300148.SZ,300148,天舟文化,出版业,4.05,True,22.72727272727273,国金证券-浦发银行-国金天舟文化1号集合资产管理计划
18,002392.SZ,002392,北京利尔,其他建材,4.1,True,21.994134897360706,
19,000797.SZ,000797,中国武夷,全国地产,4.11,True,26.969696969696997,"华润深国投信托有限公司-华润信托·昀沣9号集合资金信托计划
中国对外经济贸易信托有限公司-淡水泉精选1期
平安信托有限责任公司-投资精英之淡水泉"
20,600657.SH,600657,信达地产,全国地产,4.12,True,21.893491124260358,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
21,600811.SH,600811,东方集团,综合类,4.26,True,23.478260869565215,"昆仑信托有限责任公司-昆仑信托·东方集团定增一号集合资金信托计划
深圳市大华信安资产管理企业(有限合伙)-大华承运私募证券投资基金
中央汇金资产管理有限责任公司
中融金谷投资(北京)有限公司-中融金谷价值精选二号私募证券投资基金"
22,600576.SH,600576,祥源文化,影视音像,4.3,True,25.356125356125368,
23,000807.SZ,000807,云铝股份,铝,4.32,True,13.089005235602102,"全国社保基金四一二组合
华泰资产管理有限公司-策略投资产品
香港中央结算有限公司(陆股通)
基本养老保险基金九零二组合
易方达基金-工商银行-易方达基金臻选2号资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国工商银行股份有限公司-富国沪深300增强证券投资基金"
24,600302.SH,600302,标准股份,纺织机械,4.46,True,16.4490861618799,
25,600711.SH,600711,盛屯矿业,小金属,4.58,True,28.291316526610654,香港中央结算有限公司(陆股通)
26,600248.SH,600248,延长化建,建筑工程,4.63,True,24.473684210526336,"武汉毕派克时代创业投资基金合伙企业(有限合伙)
武汉中派克恒业创业投资基金合伙企业(有限合伙)"
27,600165.SH,600165,新日恒力,钢加工,4.79,True,16.545012165450125,"国通信托有限责任公司-国通信托·同洲精进2号集合资金信托计划
国通信托有限责任公司-国通信托·紫金8号集合资金信托计划
华鑫国际信托有限公司-华鑫信托·华鹏66号集合资金信托计划"
28,600235.SH,600235,民丰特纸,造纸,4.89,True,14.35185185185186,
29,000607.SZ,000607,华媒控股,广告包装,4.9,True,22.194513715710727,
30,600873.SH,600873,梅花生物,食品,4.92,True,17.42243436754176,"招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
北京隆慧投资有限公司-隆慧汇晨战略投资私募证券投资基金"
31,002026.SZ,002026,山东威达,机械基件,5.07,True,5.625000000000013,中央汇金资产管理有限责任公司
32,300641.SZ,300641,正丹股份,化工原料,5.14,True,23.598130841121478,
33,600488.SH,600488,天药股份,化学制药,5.19,True,21.545667447306815,"中央汇金资产管理有限责任公司
广州德福投资咨询合伙企业(有限合伙)-广州德福股权投资基金合伙企业(有限合伙)
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)"
34,601398.SH,601398,工商银行,银行,5.26,True,6.212424849699394,"中央汇金投资有限责任公司
全国社会保障基金理事会
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
35,600730.SH,600730,中国高科,综合类,5.27,True,24.586288416075618,
36,002181.SZ,002181,粤传媒,出版业,5.49,True,23.370786516853936,
37,600757.SH,600757,长江传媒,出版业,5.49,True,9.580838323353301,"中央汇金资产管理有限责任公司
全国社保基金一零一组合
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
基本养老保险基金八零八组合
中国工商银行-南方宝元债券型基金"
38,000088.SZ,000088,盐田港,港口,5.5,True,27.906976744186053,"中央汇金资产管理有限责任公司
嘉实基金-农业银行-嘉实中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划"
39,000976.SZ,000976,华铁股份,运输设备,5.61,True,27.79043280182234,"苏州上达股权投资基金合伙企业(有限合伙)
金鹰基金-平安银行-金鹰穗通5号资产管理计划
义乌上达股权投资基金合伙企业(有限合伙)"
40,000301.SZ,000301,东方盛虹,化纤,5.68,True,21.10874200426438,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)"
41,603889.SH,603889,新澳股份,纺织,5.71,True,20.21052631578948,长春嘉信股权投资基金管理有限公司-嘉信六合策略精选3号
42,600199.SH,600199,金种子酒,白酒,5.72,True,15.322580645161278,"中央汇金资产管理有限责任公司
中国银行股份有限公司-招商中证白酒指数分级证券投资基金"
43,002226.SZ,002226,江南化工,化工原料,5.73,True,24.242424242424242,"香港中央结算有限公司(陆股通)
兴业全球基金-上海银行-浙江中升港通贸易有限公司"
44,002207.SZ,002207,ST准油,石油开采,5.77,True,16.330645161290324,"中投鼎鸿(北京)投资基金管理有限公司-中投鼎鸿2号私募证券投资基金
北京都市二号投资中心(有限合伙)-都市盛世大有四号私募证券投资基金
北京都市二号投资中心(有限合伙)-都市盛世大有五号私募证券投资基金"
45,002687.SZ,002687,乔治白,服饰,5.78,True,14.229249011857714,
46,600572.SH,600572,康恩贝,中成药,5.8,True,14.62450592885376,"渤海国际信托股份有限公司-渤海信托·恒利丰253号集合资金信托计划
香港中央结算有限公司(陆股通)
金元顺安基金-杭州银行-华润信托-华润信托·汇祥增利53号单一资金信托
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
47,601717.SH,601717,郑煤机,汽车配件,5.82,True,22.083333333333343,"河南资产管理有限公司
中央汇金资产管理有限责任公司
百瑞信托有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
48,000801.SZ,000801,四川九洲,通信设备,5.9,True,24.532224532224546,"华宝信托有限责任公司-天高资本21号单一资金信托
招商财富-招商银行-安徽国资1号专项资产管理计划
华安未来资产-浦发银行-华安资产-浦发银行-东兴1号资产管理计划
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金"
49,300259.SZ,300259,新天科技,电器仪表,5.92,True,24.894514767932474,"中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
全国社保基金五零二组合
中国银行股份有限公司-华泰柏瑞量化增强混合型证券投资基金
中国银行股份有限公司-华泰柏瑞量化先行混合型证券投资基金
中国建设银行股份有限公司-泰康产业升级混合型证券投资基金"
50,300291.SZ,300291,华录百纳,影视音像,5.97,True,27.837259100642385,"博时基金-招商银行-博时基金-三新跃升1号资产管理计划
中央汇金资产管理有限责任公司"
51,002485.SZ,002485,希努尔,服饰,5.98,True,23.04526748971194,"中国金谷国际信托有限责任公司-金谷·信惠51号证券投资集合资金信托计划
中国金谷国际信托有限责任公司-金谷·信盈6号证券投资集合资金信托计划
华鑫国际信托有限公司-华鑫信托·华升53号集合资金信托计划
华鑫国际信托有限公司-华鑫信托·华鹏71号集合资金信托计划
中国金谷国际信托有限责任公司-金谷·信惠37号证券投资集合资金信托计划
华鑫国际信托有限公司-华鑫信托·华鹏79号集合资金信托计划
华鑫国际信托有限公司-华鑫信托·华升85号集合资金信托计划"
52,300255.SZ,300255,常山药业,生物制药,5.99,True,17.22113502935421,"珠海保联资产管理有限公司
中国建设银行股份有限公司-长城量化小盘股票型证券投资基金"
53,603128.SH,603128,华贸物流,仓储物流,6.03,True,19.169960474308322,"珠海回声资产管理有限公司-回声1号私募基金
香港中央结算有限公司(陆股通)"
54,601162.SH,601162,天风证券,证券,6.08,True,23.061630218687878,
55,000829.SZ,000829,天音控股,其他商业,6.17,True,20.7436399217221,"北京国际信托有限公司
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
阳光资管-工商银行-阳光资产-积极配置3号资产管理产品
阳光资产-工商银行-主动配置三号资产管理产品"
56,300359.SZ,300359,全通教育,文教休闲,6.18,True,22.86282306163021,北京顺业恒通资产管理有限公司
57,300289.SZ,300289,利德曼,生物制药,6.28,True,22.65625,"成都力鼎银科股权投资基金中心(有限合伙)
上海赛领并购投资基金合伙企业(有限合伙)
湖南蠡源晟投资管理有限公司-蠡源晟价值平衡二号私募基金"
58,002408.SZ,002408,齐翔腾达,化工原料,6.29,True,13.67673179396094,"中央汇金资产管理有限责任公司
陕西省国际信托股份有限公司-陕国投·鑫鑫向荣32号证券投资集合资金信托计划
陕西省国际信托股份有限公司-陕国投·聚宝盆86号证券投资集合资金信托计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
长安国际信托股份有限公司-长安信托-齐翔腾达第一期员工持股集合资金信托计划"
59,002666.SZ,002666,德联集团,化工原料,6.34,True,23.828125,"交通银行股份有限公司-浦银安盛增长动力灵活配置混合型证券投资基金
中国工商银行-浦银安盛价值成长混合型证券投资基金"
60,000813.SZ,000813,德展健康,化学制药,6.36,True,28.57142857142858,"北京凯世富乐资产管理股份有限公司-凯世富乐稳健9号私募证券投资基金
北京凯世富乐资产管理股份有限公司-凯世富乐稳健11号私募证券投资基金"
61,603999.SH,603999,读者传媒,出版业,6.42,True,18.232044198895036,"广州市玄元投资管理有限公司-玄元科新12号私募证券投资基金
中国化工资产管理有限公司
中信证券-甘肃兴陇资本管理有限公司-中信证券兴陇1号单一资产管理计划"
62,300126.SZ,300126,锐奇股份,轻工机械,6.46,True,24.423076923076927,
63,600755.SH,600755,厦门国贸,商贸代理,6.46,True,9.390444810543652,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
兴证证券资管-厦门国贸控股集团有限公司-兴证资管阿尔法科睿1号单一资产管理计划
香港中央结算有限公司(陆股通)"
64,002406.SZ,002406,远东传动,汽车配件,6.7,True,24.30426716141003,
65,300082.SZ,300082,奥克股份,化工原料,6.73,True,13.490725126475557,"中信信托有限责任公司-中信信托成泉汇涌八期金融投资集合资金信托计划
中央汇金资产管理有限责任公司"
66,002037.SZ,002037,保利联合,化工原料,6.89,True,20.06688963210701,
67,601928.SH,601928,凤凰传媒,出版业,6.93,True,11.05769230769229,"凤凰集团-华泰联合证券-16凤凰EB担保及信托财产专户
天达资产管理有限公司-天达环球策略基金-全中国股票基金(交易所)
基本养老保险基金一零零三组合
中央汇金资产管理有限责任公司
全国社保基金四一三组合
全国社保基金一零一组合
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
广发基金-农业银行-广发中证金融资产管理计划"
68,000719.SZ,000719,中原传媒,出版业,7.09,True,7.750759878419444,"中原出版传媒-国泰君安证券-18中原EB担保及信托财产专户
全国社保基金六零四组合
中央汇金资产管理有限责任公司
招商基金-国新投资有限公司-招商基金-国新1号单一资产管理计划
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
华泰证券股份有限公司-中庚价值领航混合型证券投资基金"
69,002522.SZ,002522,浙江众成,塑料,7.14,True,25.704225352112676,浙江银万斯特投资管理有限公司-全盈2号私募证券投资基金
70,603725.SH,603725,天安新材,塑料,7.17,True,16.965742251223492,
71,000788.SZ,000788,北大医药,化学制药,7.27,True,20.16528925619834,"中央汇金资产管理有限责任公司
北京大学教育基金会
建投中信资产管理有限责任公司"
72,000537.SZ,000537,广宇发展,区域地产,7.37,True,17.749603803486536,"招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
中国工商银行股份有限公司-中欧潜力价值灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
华润深国投信托有限公司-华润信托·捷昀25号集合资金信托计划"
73,300044.SZ,300044,赛为智能,软件服务,7.39,True,26.711185308848062,"泰达宏利基金-浦发银行-厦门信托-厦门信托-财富共赢21号单一资金信托
深圳市前海富银城投基金管理有限公司
深圳市大华信安资产管理企业(有限合伙)-信安新美汇私募证券投资基金"
74,000561.SZ,000561,烽火电子,通信设备,7.4,True,23.684210526315773,"中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
中国建设银行股份有限公司-长信国防军工量化灵活配置混合型证券投资基金"
75,002583.SZ,002583,海能达,通信设备,7.46,True,29.331046312178376,"全国社保基金一一三组合
香港中央结算有限公司(陆股通)
招商证券资管-浦发银行-招商智远海能达2号集合资产管理计划
基本养老保险基金八零二组合
富达基金(香港)有限公司-客户资金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金
华安基金-工商银行-华融国际信托-华融·正弘旗胜定增基金权益投资集合资金信托计划"
76,000762.SZ,000762,西藏矿业,小金属,7.71,True,15.074626865671647,中央汇金资产管理有限责任公司
77,300243.SZ,300243,瑞丰高材,化工原料,7.76,True,15.648286140089418,中央汇金资产管理有限责任公司
78,300092.SZ,300092,科新机电,专用机械,7.77,True,18.939393939393945,中央汇金资产管理有限责任公司
79,601577.SH,601577,长沙银行,银行,7.93,True,4.342105263157903,湖南发展资产管理集团有限公司
80,300175.SZ,300175,朗源股份,食品,7.96,True,29.853181076672097,中央汇金资产管理有限责任公司
81,603058.SH,603058,永吉股份,广告包装,8.23,True,27.399380804953566,
82,300190.SZ,300190,维尔利,环境保护,8.27,True,29.218749999999982,"中国长城资产管理股份有限公司
泰达宏利基金-民生银行-泰达宏利价值成长定向增发460号资产管理计划
全国社保基金六零四组合
中国工商银行股份有限公司-诺安先锋混合型证券投资基金"
83,000153.SZ,000153,丰原药业,化学制药,8.31,True,26.291793313069924,
84,601229.SH,601229,上海银行,银行,8.33,True,5.639097744360888,香港中央结算有限公司(陆股通)
85,300536.SZ,300536,农尚环境,建筑工程,8.33,True,21.6058394160584,上海盈嘉信投资管理合伙企业(有限合伙)-盈嘉信1号私募证券投资基金
86,002438.SZ,002438,江苏神通,机械基件,8.36,True,20.370370370370374,中国工商银行股份有限公司-诺安先锋混合型证券投资基金
87,002168.SZ,002168,惠程科技,互联网,8.43,True,27.835051546391743,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
北京天象道通资产管理有限公司-天象8号私募证券投资基金"
88,000880.SZ,000880,潍柴重机,机械基件,8.55,True,19.246861924686208,北京神州牧投资基金管理有限公司-红炎神州牧基金
89,002636.SZ,002636,金安国纪,元器件,8.71,True,15.978695073235706,香港中央结算有限公司(陆股通)
90,300351.SZ,300351,永贵电器,元器件,8.9,True,21.08843537414966,
91,002788.SZ,002788,鹭燕医药,医药商业,8.9,True,14.987080103359185,"华泰证券股份有限公司-中庚价值领航混合型证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
中信期货-招商银行-中信期货广发择时对冲2号集合资产管理计划
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金
中国建设银行股份有限公司-长城量化小盘股票型证券投资基金"
92,000007.SZ,000007,全新好,酒店餐饮,8.92,True,13.77551020408163,
93,000996.SZ,000996,中国中期,汽车服务,8.95,True,18.857901726427606,创金合信基金-工商银行-外贸信托-外贸信托·稳富FOF单一资金信托
94,600551.SH,600551,时代出版,出版业,9.0,True,25.874125874125873,中央汇金资产管理有限责任公司
95,600338.SH,600338,西藏珠峰,铅锌,9.1,True,24.26666666666668,"西藏信托有限公司-西藏信托-鼎证48号集合资金信托计划
香港中央结算有限公司(陆股通)"
96,300231.SZ,300231,银信科技,软件服务,9.11,True,17.85714285714286,"中央汇金资产管理有限责任公司
中国工商银行股份有限公司-南方大数据100指数证券投资基金
中国光大银行股份有限公司-泰信先行策略开放式证券投资基金
中国建设银行股份有限公司-长城量化小盘股票型证券投资基金"
97,603838.SH,603838,四通股份,陶瓷,9.13,True,24.048913043478272,
98,600479.SH,600479,千金药业,中成药,9.26,True,15.933412604042797,"中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金
长安基金-光大银行-长安平安富贵千金净雅资产管理计划"
99,600285.SH,600285,羚锐制药,中成药,9.45,True,15.95092024539877,"香港中央结算有限公司(陆股通)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国建设银行股份有限公司-华夏医疗健康混合型发起式证券投资基金
中国工商银行股份有限公司-诺安先锋混合型证券投资基金
方正证券-宁波银行-民族-羚锐小羚羊资产管理计划"
100,002524.SZ,002524,光正集团,医疗保健,9.46,True,27.321668909825057,稷定资产管理(嘉兴)有限公司-稷定健康私募证券投资基金
101,600064.SH,600064,南京高科,园区开发,9.49,True,16.23931623931625,"中央汇金资产管理有限责任公司
博时基金-农业银行-博时中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
102,600822.SH,600822,上海物贸,商贸代理,9.61,True,22.733077905491683,中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
103,000534.SZ,000534,万泽股份,生物制药,9.85,True,13.218390804597702,"九泰基金-浦发银行-九泰基金-恒胜新动力分级1号资产管理计划
云南国际信托有限公司-聚信5号集合资金信托计划
华润深国投信托有限公司-润之信13期集合资金信托计划"
104,300626.SZ,300626,华瑞股份,电气设备,10.0,True,26.39405204460965,
105,600444.SH,600444,国机通用,专用机械,10.07,True,12.98557158712541,北京神州牧投资基金管理有限公司-神州牧旭宏证券投资基金
106,600765.SH,600765,中航重机,机械基件,10.09,True,17.462165308498246,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
中国华融资产管理股份有限公司
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
基本养老保险基金一二零四组合"
107,002202.SZ,002202,金风科技,电气设备,10.18,True,13.581599123767774,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
全国社保基金一一五组合
全国社保基金六零一组合
全国社保基金一一八组合
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金"
108,300245.SZ,300245,天玑科技,软件服务,10.22,True,20.518867924528305,新华基金-浦发银行-粤财信托-粤财信托·弘盛6号单一资金信托计划
109,300441.SZ,300441,鲍斯股份,机床制造,10.26,True,17.391304347826075,"上海大藏资产管理有限公司-大藏宏达私募证券投资基金
深圳前海粤资基金管理有限公司-粤资价值成长7号证券投资私募基金
聚惠(深圳)基金管理有限公司-聚惠7号私募基金
深圳前海粤资基金管理有限公司-粤资价值成长壹号证券投资私募基金"
110,600559.SH,600559,老白干酒,白酒,10.64,True,29.25659472422062,"北京航天产业投资基金(有限合伙)
中国银行股份有限公司-招商中证白酒指数分级证券投资基金
鹏华基金-工商银行-鹏华基金增发精选1号资产管理计划
汇添富基金-工商银行-汇添富-定增盛世添富牛37号资产管理计划"
111,603303.SH,603303,得邦照明,家用电器,10.77,True,28.117647058823536,北京盈和智投资管理中心(有限合伙)-盈和智久赢私募证券投资基金
112,600967.SH,600967,内蒙一机,运输设备,10.79,True,18.832599118942728,"中国建设银行股份有限公司-易方达国防军工混合型证券投资基金
中国工商银行-易方达价值成长混合型证券投资基金
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-兴全合泰混合型证券投资基金"
113,300088.SZ,300088,长信科技,元器件,10.82,True,26.995305164319248,"香港中央结算有限公司(陆股通)
全国社保基金一零一组合
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国工商银行-南方绩优成长股票型证券投资基金
中国建设银行股份有限公司-华安创业板50交易型开放式指数证券投资基金"
114,600833.SH,600833,第一医药,医药商业,10.88,True,20.88888888888889,
115,603223.SH,603223,恒通股份,供气供热,11.04,True,29.942196531791907,山东一圈一带产业投资基金有限公司-山高-圈带私募基金
116,300019.SZ,300019,硅宝科技,化工原料,11.08,True,27.502876869965487,"申万菱信基金-四川发展引领资本管理有限公司-申万菱信-引领资本1号大股东增持单一资产管理计划
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金"
117,300020.SZ,300020,银江股份,软件服务,11.24,True,25.727069351230437,"上银基金-浦发银行-上银基金财富50号资产管理计划
上银基金-浦发银行-上银基金财富49号资产管理计划"
118,603159.SH,603159,上海亚虹,专用机械,11.25,True,15.415821501014214,
119,002747.SZ,002747,埃斯顿,机械基件,11.33,True,22.486486486486477,"派雷斯特-申万宏源承销保荐-19派雷EB01担保及信托财产专户
香港中央结算有限公司(陆股通)"
120,000156.SZ,000156,华数传媒,影视音像,11.45,True,25.27352297592995,"全国社保基金六零四组合
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中邮核心成长混合型证券投资基金
中国农业银行股份有限公司-中邮信息产业灵活配置混合型证券投资基金"
121,000625.SZ,000625,长安汽车,汽车整车,11.49,True,28.301886792452848,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国工商银行-易方达价值成长混合型证券投资基金"
122,603113.SH,603113,金能科技,化工原料,11.61,True,29.865771812080546,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-嘉实研究精选混合型证券投资基金
国投创新(北京)投资基金有限公司
北京国投协力股权投资基金(有限合伙)
上海复星创富股权投资基金合伙企业(有限合伙)
国投创新(北京)投资基金有限公司
北京国投协力股权投资基金(有限合伙)
上海复星创富股权投资基金合伙企业(有限合伙)
中国银行股份有限公司-嘉实研究精选混合型证券投资基金
香港中央结算有限公司(陆股通)
香港中央结算有限公司(陆股通)
中国银行股份有限公司-嘉实研究精选混合型证券投资基金
上海复星创富股权投资基金合伙企业(有限合伙)
北京国投协力股权投资基金(有限合伙)
国投创新(北京)投资基金有限公司"
123,601098.SH,601098,中南传媒,出版业,11.63,True,13.242453748782879,"全国社保基金一零三组合
中央汇金资产管理有限责任公司
全国社保基金一一五组合
全国社保基金四一三组合
中国工商银行股份有限公司-景顺长城沪港深精选股票型证券投资基金
香港中央结算有限公司(陆股通)"
124,002818.SZ,002818,富森美,其他商业,12.3,True,11.31221719457014,"全国社保基金四一三组合
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
125,300692.SZ,300692,中环环保,环境保护,12.72,True,13.77459749552774,"安徽高新金通安益股权投资基金(有限合伙)
安徽高新招商致远股权投资基金(有限合伙)
安徽明泽投资管理有限公司-明泽环保优选私募证券投资基金壹号
安徽明泽投资管理有限公司-明泽环保优选私募证券投资基金贰号
海通兴泰(安徽)新兴产业投资基金(有限合伙)"
126,603315.SH,603315,福鞍股份,机械基件,12.85,True,26.352015732546707,国寿安保基金-广发银行-华鑫信托-华鑫信托·慧智投资102号单一资金信托
127,300582.SZ,300582,英飞特,半导体,12.86,True,18.96869244935544,
128,300501.SZ,300501,海顺新材,广告包装,13.13,True,19.255222524977313,
129,000823.SZ,000823,超声电子,元器件,13.22,True,18.671454219030515,"中央汇金资产管理有限责任公司
全国社保基金一零八组合
浙江义乌市檀真投资管理合伙企业(有限合伙)-正心谷价值中国精选私募证券投资基金"
130,002465.SZ,002465,海格通信,通信设备,13.27,True,23.083859332732203,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
汇添富基金-广发证券-广州海格通信集团股份有限公司
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
全国社保基金一零二组合"
131,603819.SH,603819,神力股份,电气设备,13.3,True,18.012422360248447,
132,002430.SZ,002430,杭氧股份,化工机械,13.95,True,24.66487935656836,"中国华融资产管理股份有限公司
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
中央汇金资产管理有限责任公司
基本养老保险基金一二零一组合
全国社保基金一一四组合
中国农业银行股份有限公司-博时裕隆灵活配置混合型证券投资基金
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金"
