,ts_code,name,industry,COL_MA_20,COL_MA_20_SLOPE,COL_MA_20_SLOPE_CHANGE,COL_CRIMSON_RATE
67,600988.SH,赤峰黄金,黄金,7.59,3.125,6.398809523809823,0.8
68,002214.SZ,大立科技,电器仪表,18.5,3.121516164994409,2.5388611934953564,0.4
69,002481.SZ,双塔食品,食品,10.91,3.1190926275992403,-3.11909262759944,0.47
70,300696.SZ,爱乐达,航空,37.2,3.10421286031044,-6.552488722378492,0.33
71,300236.SZ,上海新阳,半导体,48.92,3.0979978925184337,2.657397790934657,0.53
72,300041.SZ,回天新材,化工原料,12.05,3.0795551753635797,6.011353915545903,0.53
73,300453.SZ,三鑫医疗,医疗保健,10.8,3.053435114503822,15.465083404014601,0.4
74,600079.SH,人福医药,化学制药,16.33,3.0283911671924235,-8.910744108369006,0.53
75,002398.SZ,垒知集团,其他建材,8.18,3.0226700251889005,-23.022670025189683,0.53
76,000636.SZ,风华高科,元器件,19.5,3.0110935023771823,43.142752651468186,0.6
77,002371.SZ,北方华创,专用机械,130.35,3.010905642484585,12.794565482135178,0.47
78,603530.SH,神马电力,电气设备,21.73,2.7423167848699803,173.44815940561017,0.53
79,000564.SZ,供销大集,百货,2.29,2.6905829596412634,197.30941704036064,0.67
80,300712.SZ,永福股份,建筑工程,11.89,1.9725557461406584,281.3607775871891,0.47
81,600584.SH,长电科技,半导体,24.91,1.8813905930470387,153.6741649625068,0.53
82,300573.SZ,兴齐眼药,化学制药,87.83,1.5258351635649037,228.4741648364231,0.47
83,300151.SZ,昌红科技,机械基件,8.9,1.4823261117445918,223.51767388825832,0.4
84,002104.SZ,恒宝股份,元器件,7.58,1.4725568942436373,118.52744310575738,0.6
85,603855.SH,华荣股份,专用机械,9.32,1.414581066376508,inf,0.8
86,600503.SH,华丽家族,区域地产,3.27,1.238390092879249,298.7616099071246,0.6
87,300562.SZ,乐心医疗,医疗保健,17.86,1.1325028312570762,121.08971939096085,0.4
88,002851.SZ,麦格米特,电气设备,22.39,1.129177958446248,1148.870822041675,0.67
89,300080.SZ,易成新能,半导体,5.6,1.0830324909747224,198.91696750902207,0.4
90,300673.SZ,佩蒂股份,饲料,27.1,1.0816859380828214,106.06117120478076,0.67
91,600600.SH,青岛啤酒,啤酒,48.03,1.0094637223974745,298.99053627761447,0.8
