,ts_code,name,industry,continuously_limit_up,continuously_up,average_p_change,last_p_change,circ_mv
69,000166.SZ,申万宏源,证券,1.0,3.0,3.676,10.0,12146049.2565
3124,601990.SH,南京证券,证券,1.0,1.0,10.031,10.0307,295646.5
3105,601901.SH,方正证券,证券,1.0,1.0,10.075,10.0752,6025898.2211
3097,601881.SH,中国银河,证券,1.0,1.0,10.054,10.0541,1250644.4399
3095,601878.SH,浙商证券,证券,1.0,3.0,3.493,10.0228,1167418.9608
3089,601860.SH,紫金银行,银行,1.0,1.0,9.926,9.9265,218921.1556
3076,601788.SH,光大证券,证券,1.0,5.0,4.563,10.0174,4934160.6337
3067,601688.SH,华泰证券,证券,1.0,3.0,4.074,10.0246,12188496.0657
304,000783.SZ,长江证券,证券,1.0,1.0,9.826,9.8257,3831877.1335
3039,601555.SH,东吴证券,证券,1.0,5.0,4.042,9.9515,2619246.0
195,000622.SZ,恒立实业,汽车配件,1.0,3.0,5.35,9.9407,315092.466
3031,601377.SH,兴业证券,证券,1.0,5.0,5.196,9.9839,4573826.7533
3030,601375.SH,中原证券,证券,1.0,5.0,3.045,10.0,951848.134
2998,601198.SH,东兴证券,证券,1.0,5.0,4.666,10.0,3549495.3656
2989,601162.SH,天风证券,证券,1.0,1.0,10.026,10.0257,443408.0
2975,601108.SH,财通证券,证券,1.0,2.0,5.156,9.9778,2387439.1048
2970,601099.SH,太平洋,证券,1.0,1.0,10.0,10.0,2066742.422
2964,601066.SH,中信建投,证券,1.0,5.0,5.466,10.0334,658000.0
2932,600986.SH,科达股份,互联网,1.0,1.0,10.022,10.0223,628292.8577
2931,600985.SH,淮北矿业,煤炭开采,1.0,1.0,10.039,10.0386,299654.4082
2252,600146.SH,商赢环球,服饰,1.0,1.0,9.953,9.9526,139200.0
2218,600107.SH,美尔雅,服饰,1.0,2.0,5.277,9.9554,266400.0
2238,600128.SH,弘业股份,商贸代理,1.0,2.0,5.87,10.0,206297.63
750,002289.SZ,宇顺电子,元器件,1.0,1.0,10.045,10.045,190352.0794
557,002095.SZ,生意宝,互联网,1.0,2.0,6.503,10.0,644948.4272
1385,002945.SZ,华林证券,证券,1.0,1.0,9.962,9.9617,309960.0
1380,002939.SZ,长城证券,证券,1.0,1.0,9.982,9.9823,386373.9673
1368,002926.SZ,华西证券,证券,1.0,2.0,4.909,9.8186,1829713.7086
575,002113.SZ,天润数娱,互联网,1.0,1.0,10.028,10.0279,325802.7513
1294,002846.SZ,英联股份,广告包装,1.0,3.0,5.733,10.0262,63604.8
1249,002797.SZ,第一创业,证券,1.0,3.0,3.767,10.0313,1346751.2078
1239,002786.SZ,银宝山新,专用机械,1.0,2.0,8.791,9.9891,386196.12
1193,002736.SZ,国信证券,证券,1.0,5.0,3.817,9.9692,8774000.0
1170,002712.SZ,思美传媒,广告包装,1.0,1.0,9.984,9.9844,217233.3378
1152,002692.SZ,远程股份,电气设备,1.0,1.0,9.901,9.901,317630.4516
1133,002673.SZ,西部证券,证券,1.0,1.0,10.033,10.0331,3494836.0905
1130,002670.SZ,国盛金控,证券,1.0,1.0,10.01,10.0099,696720.3023
1128,002668.SZ,奥马电器,家用电器,1.0,1.0,9.91,9.9099,319299.0573
1117,002657.SZ,中科金财,软件服务,1.0,2.0,5.659,10.0213,427859.6411
1116,002656.SZ,摩登大道,服饰,1.0,1.0,10.0,10.0,285384.9535
1114,002654.SZ,万润科技,半导体,1.0,2.0,5.471,10.0228,277797.4007
1081,002621.SZ,三垒股份,专用机械,1.0,2.0,5.833,9.9953,634451.9286
1067,002607.SZ,中公教育,汽车服务,1.0,1.0,10.011,10.0109,829359.6556
1051,002591.SZ,恒大高新,化工原料,1.0,2.0,5.827,10.0291,137691.6164
1035,002575.SZ,群兴玩具,文教休闲,1.0,2.0,5.417,9.9757,532202.88
1008,002548.SZ,金新农,饲料,1.0,2.0,8.038,9.8504,298215.1522
639,002177.SZ,御银股份,电脑设备,1.0,5.0,3.261,10.0,248139.959
884,002423.SZ,中原特钢,特种钢,1.0,5.0,4.125,10.0106,519585.134
831,002370.SZ,亚太药业,化学制药,1.0,11.0,2.84,10.0187,478501.6549
1421,300033.SZ,同花顺,软件服务,1.0,5.0,5.82,10.0016,1813907.0555
1447,300059.SZ,东方财富,证券,1.0,3.0,5.471,9.9804,7002825.3964
1450,300063.SZ,天龙集团,染料涂料,1.0,1.0,10.03,10.0304,180646.0838
464,002002.SZ,鸿达兴业,化工原料,1.0,5.0,4.659,10.0467,1200652.6098
2201,600088.SH,中视传媒,影视音像,1.0,5.0,3.351,10.031,423159.6096
348,000839.SZ,中信国安,综合类,1.0,1.0,10.078,10.0775,1669497.0681
2176,600061.SH,国投资本,证券,1.0,5.0,3.51,10.0379,4849992.698
2168,600053.SH,九鼎投资,多元金融,1.0,2.0,5.307,10.0043,1101193.632
2156,600030.SH,中信证券,证券,1.0,3.0,4.355,10.0049,22014286.1931
2056,300679.SZ,电连技术,元器件,1.0,2.0,5.735,9.9965,321240.7285
2016,300638.SZ,广和通,通信设备,1.0,3.0,4.616,10.0,135620.1
1991,300612.SZ,宣亚国际,广告包装,1.0,1.0,10.0,10.0,77300.3437
454,000996.SZ,中国中期,汽车服务,1.0,2.0,5.454,9.9909,417795.0
1959,300579.SZ,数字认证,软件服务,1.0,11.0,4.199,10.0096,164680.8694
48,000063.SZ,中兴通讯,通信设备,1.0,2.0,7.727,9.996,9560602.1709
1868,300484.SZ,蓝海华腾,电气设备,1.0,1.0,10.018,10.0179,115294.542
1472,300085.SZ,银之杰,软件服务,1.0,2.0,5.498,9.9776,405752.9865
1849,300465.SZ,高伟达,软件服务,1.0,1.0,9.953,9.9533,301668.416
1776,300392.SZ,腾信股份,互联网,1.0,5.0,4.303,10.0257,221347.7713
1753,300368.SZ,汇金股份,专用机械,1.0,2.0,5.544,10.0152,337066.486
1714,300328.SZ,宜安科技,铝,1.0,3.0,5.066,9.9542,394281.3864
1710,300324.SZ,旋极信息,软件服务,1.0,1.0,10.0,10.0,707153.2137
1694,300308.SZ,中际旭创,电气设备,1.0,2.0,8.472,10.0,1156353.3904
1650,300264.SZ,佳创视讯,通信设备,1.0,11.0,2.218,10.0372,188593.289
1627,300241.SZ,瑞丰光电,半导体,1.0,2.0,5.596,9.98,232946.5075
498,002036.SZ,联创电子,元器件,1.0,1.0,9.972,9.972,649046.8637
1569,300182.SZ,捷成股份,软件服务,1.0,1.0,9.977,9.9768,850902.4921
1502,300115.SZ,长盈精密,元器件,1.0,2.0,6.502,10.0,956300.7189
3532,603888.SH,新华网,互联网,1.0,3.0,7.599,9.9843,371292.8379
