code,name,p_change_01,p_change_02,past_average_turnover,normalizing_std,next_day_to_ma5,close_to_ma5,stop_mark
000517,荣安地产,8.535,-12.836,2.277,0.039,4.185,★,
300566,激智科技,15.133,-12.677,4.087,0.043,26.615,,
000928,中钢国际,0.927,-12.665,1.087,0.007,5.432,★,
300437,清水源,16.182,-12.6,3.53,0.046,15.247,,
002444,巨星科技,6.746,-12.57,1.0,0.019,11.598,,
300561,汇金科技,11.706,-12.544,7.067,0.028,40.06,,
002032,苏 泊 尔,12.277,-12.519,0.297,0.043,39.855,,
600247,ST成城,4.822,-12.5,0.573,0.029,7.408,★,
300343,联创互联,5.612,-12.466,2.743,0.02,14.135,,
000039,中集集团,2.229,-12.455,0.877,0.008,16.615,★,
002795,永和智控,12.663,-12.449,7.333,0.035,13.975,,
300433,蓝思科技,1.379,-12.442,2.517,0.011,25.285,,
000050,深天马Ａ,5.013,-12.437,1.2,0.019,15.812,,
000707,双环科技,2.776,-12.398,0.953,0.008,4.04,★,
300136,信维通信,5.0,-12.379,1.813,0.013,36.562,★,
600048,保利地产,4.6,-12.379,1.56,0.021,13.487,,
300075,数字政通,24.981,-12.342,8.62,0.048,16.755,,
002892,科力尔,6.521,-12.339,5.207,0.018,33.552,,
300044,赛为智能,19.8,-12.315,8.78,0.056,16.9,,
000836,鑫茂科技,5.053,-12.291,1.38,0.013,4.71,,
002636,金安国纪,6.015,-12.242,1.65,0.018,13.09,,
000422,湖北宜化,3.632,-12.183,0.743,0.006,3.108,,
600622,光大嘉宝,0.531,-12.162,0.51,0.005,13.435,★,
601001,大同煤业,1.542,-12.155,0.55,0.009,5.278,★,
000837,秦川机床,9.447,-12.134,2.543,0.032,5.602,,
002430,杭氧股份,11.858,-12.111,1.05,0.039,13.44,,
600019,宝钢股份,2.884,-12.103,0.4,0.013,8.52,★,
600643,爱建集团,2.896,-12.068,0.65,0.009,11.092,★,
600421,ST仰帆,0.675,-12.029,0.257,0.005,7.305,★,
600579,天华院,6.522,-12.025,1.283,0.029,10.66,,
000823,超声电子,12.335,-12.016,3.983,0.036,9.595,,
600340,华夏幸福,3.979,-11.993,1.27,0.02,32.815,★,
300088,长信科技,11.2,-11.96,2.557,0.025,7.337,,
601689,拓普集团,6.43,-11.944,1.887,0.013,20.52,★,
300141,和顺电气,8.31,-11.906,2.09,0.011,10.045,,
600740,山西焦化,6.049,-11.883,6.817,0.025,10.902,,
601699,潞安环能,4.797,-11.876,2.133,0.025,10.448,,
002102,冠福股份,0.003,-11.87,1.377,0.011,4.558,★,
600188,兖州煤业,6.915,-11.868,1.26,0.028,13.412,,
600439,瑞贝卡,4.089,-11.864,3.223,0.01,6.102,★,
600289,ST信通,4.57,-11.845,0.917,0.005,3.648,★,
002807,江阴银行,3.033,-11.82,1.33,0.009,7.185,★,
601636,旗滨集团,4.441,-11.802,3.053,0.019,5.757,,
002833,弘亚数控,12.28,-11.783,1.18,0.022,53.62,,
002241,歌尔股份,4.586,-11.717,2.057,0.021,13.647,,
600338,西藏珠峰,1.154,-11.713,2.253,0.01,32.018,★,
002146,荣盛发展,6.587,-11.705,1.56,0.027,9.958,★,
601101,昊华能源,1.353,-11.67,0.667,0.009,6.75,★,
600901,江苏租赁,0.634,-11.64,7.09,0.009,9.832,,
000528,柳 工,6.525,-11.636,3.293,0.037,8.63,,
000921,海信科龙,0.936,-11.631,0.99,0.014,12.078,,
600029,南方航空,2.39,-11.606,1.707,0.024,10.13,,
002369,卓翼科技,10.355,-11.523,5.61,0.029,8.64,,
000547,航天发展,11.089,-11.495,5.133,0.039,10.958,,
002076,雪 莱 特,15.062,-11.491,2.38,0.043,5.162,,
000839,中信国安,5.245,-11.473,0.82,0.012,7.095,,
600172,黄河旋风,12.084,-11.434,2.53,0.037,8.475,,
600745,闻泰科技,15.57,-11.402,0.973,0.039,27.92,,
601009,南京银行,1.626,-11.375,0.72,0.014,8.105,★,
300113,顺网科技,9.658,-11.372,4.417,0.017,22.41,★,
300603,立昂技术,21.555,-11.28,6.237,0.058,34.828,,
600238,海南椰岛,8.262,-11.264,2.073,0.013,7.523,,
002377,国创高新,2.648,-11.263,1.183,0.013,7.205,,
600093,易见股份,7.003,-11.257,5.407,0.009,15.172,★,
000510,金路集团,5.066,-11.251,0.537,0.01,6.568,★,
000671,阳 光 城,8.471,-11.233,1.587,0.032,7.662,,
002195,二三四五,7.065,-11.082,1.387,0.015,5.66,,
002916,深南电路,20.701,-11.08,23.23,0.068,75.76,,
002139,拓邦股份,19.52,-11.077,7.29,0.046,11.165,,
002845,同兴达,20.341,-11.002,10.777,0.064,22.388,,
300353,东土科技,4.66,-10.998,12.663,0.022,16.16,,
300431,暴风集团,5.873,-10.97,8.687,0.017,26.418,,
601828,美凯龙,1.614,-10.937,4.503,0.009,15.618,★,
300341,麦迪电气,23.974,-10.899,0.207,0.082,6.938,,
600237,铜峰电子,6.217,-10.897,2.3,0.018,4.582,,
600050,中国联通,1.247,-10.883,0.497,0.008,5.732,★,
002132,恒星科技,4.804,-10.858,0.897,0.017,3.645,,
000732,泰禾集团,8.513,-10.823,3.167,0.039,27.355,★,
300310,宜通世纪,19.46,-10.807,4.483,0.046,11.02,,
300303,聚飞光电,6.033,-10.798,0.803,0.011,3.108,,
300187,永清环保,3.518,-10.77,3.277,0.005,9.645,★,
002583,海能达,5.929,-10.74,1.243,0.013,11.948,,
002463,沪电股份,6.257,-10.727,0.803,0.017,4.318,,
002452,长高集团,0.168,-10.712,1.18,0.009,5.573,,
002455,百川股份,9.913,-10.672,4.49,0.043,8.328,,
600609,金杯汽车,2.375,-10.643,0.337,0.007,5.172,★,
300201,海伦哲,8.221,-10.642,0.947,0.023,5.978,,
002229,鸿博股份,17.353,-10.64,5.24,0.036,11.58,,
300276,三丰智能,14.217,-10.634,5.213,0.037,13.465,,
300224,正海磁材,7.672,-10.631,0.797,0.016,8.21,,
300275,梅安森,7.181,-10.631,3.067,0.02,13.225,,
300227,光韵达,14.281,-10.586,2.627,0.034,19.748,,
600293,三峡新材,2.55,-10.578,1.327,0.01,6.818,★,
300415,伊之密,4.177,-10.529,0.84,0.012,15.332,,
600376,首开股份,3.413,-10.507,0.183,0.013,8.448,★,
600720,祁连山,3.895,-10.479,3.79,0.015,10.278,,
601100,恒立液压,2.456,-10.47,0.33,0.01,30.348,,
000815,美利云,6.403,-10.402,0.613,0.005,12.268,★,
002644,佛慈制药,5.169,-10.397,0.957,0.018,11.03,,
300413,快乐购,8.357,-10.385,3.8,0.019,40.142,,
600508,上海能源,0.839,-10.372,0.517,0.005,10.785,★,
000545,金浦钛业,1.874,-10.356,0.757,0.006,4.325,★,
002197,证通电子,7.921,-10.356,1.237,0.019,10.172,,
002707,众信旅游,8.6,-10.344,0.98,0.015,12.598,,
002016,世荣兆业,14.272,-10.31,5.327,0.049,13.372,,
001965,招商公路,0.44,-10.304,1.647,0.006,9.32,★,
600456,宝钛股份,14.386,-10.302,1.94,0.026,19.758,★,
002920,德赛西威,14.097,-10.296,9.587,0.043,37.26,,
000892,欢瑞世纪,6.22,-10.293,0.48,0.015,7.612,★,
000937,冀中能源,0.198,-10.289,0.493,0.008,5.09,★,
600067,冠城大通,1.902,-10.287,0.373,0.01,5.855,★,
002251,步 步 高,2.303,-10.243,1.113,0.014,14.44,,
600605,汇通能源,4.343,-10.241,0.723,0.004,12.23,★,
002534,杭锅股份,2.387,-10.228,0.543,0.013,8.852,,
002426,胜利精密,3.867,-10.22,0.39,0.01,5.127,★,
600588,用友网络,3.421,-10.21,2.8,0.009,37.7,★,
300152,科融环境,7.405,-10.204,2.507,0.014,4.308,★,
600933,爱柯迪,3.477,-10.168,3.087,0.011,13.455,★,
002926,华西证券,2.617,-10.154,8.287,0.009,13.325,★,
300314,戴维医疗,5.507,-10.135,1.407,0.014,12.91,★,
600693,东百集团,1.761,-10.112,1.1,0.019,6.692,,
600528,中铁工业,4.788,-10.11,0.333,0.008,11.573,★,
300486,东杰智能,16.925,-10.107,4.16,0.043,18.69,,
600545,卓郎智能,2.972,-10.097,0.587,0.009,9.28,★,
002756,永兴特钢,4.248,-10.042,1.32,0.014,22.092,,
600747,*ST大控,4.088,-10.038,0.847,0.009,2.015,,
000821,京山轻机,6.581,-10.036,1.953,0.018,11.923,,
600610,中毅达,1.773,-10.024,2.493,0.005,4.58,★,
000408,藏格控股,9.996,-10.021,1.48,0.019,16.31,,
002273,水晶光电,7.692,-10.02,2.8,0.021,20.015,,
002282,博深工具,10.183,-10.019,3.257,0.037,12.46,★,
600295,鄂尔多斯,2.106,-9.998,1.17,0.015,10.972,,
002279,久其软件,17.35,-9.992,3.773,0.04,12.857,,
300487,蓝晓科技,61.036,-9.986,3.3,0.134,35.652,,
002156,通富微电,14.549,-9.973,3.93,0.038,12.048,,
300209,天泽信息,11.776,-9.97,2.437,0.035,18.278,,
600307,酒钢宏兴,0.434,-9.968,0.417,0.007,2.378,★,
601228,广州港,2.078,-9.953,0.717,0.006,5.44,★,
601015,陕西黑猫,1.883,-9.943,0.723,0.01,7.525,★,
000525,红 太 阳,3.05,-9.943,0.91,0.012,21.81,,
002519,银河电子,4.286,-9.89,0.55,0.018,6.462,,
300293,蓝英装备,18.89,-9.885,1.867,0.053,10.038,,
600025,华能水电,0.268,-9.882,2.467,0.007,3.775,★,
002093,国脉科技,8.571,-9.874,1.123,0.026,8.965,,
600018,上港集团,0.862,-9.864,0.1,0.007,7.068,★,
000088,盐 田 港,2.409,-9.847,0.29,0.006,7.238,★,
000905,厦门港务,5.421,-9.78,0.807,0.016,9.588,,
600328,兰太实业,3.332,-9.755,1.677,0.009,9.215,★,
600875,东方电气,3.786,-9.746,0.453,0.008,8.985,★,
300425,环能科技,5.992,-9.732,1.05,0.008,9.635,★,
000524,岭南控股,4.221,-9.718,0.493,0.011,9.817,★,
300537,广信材料,10.656,-9.691,2.727,0.024,15.198,,
600822,上海物贸,3.435,-9.67,1.46,0.006,12.003,★,
000788,北大医药,5.363,-9.663,0.823,0.013,7.248,★,
600589,广东榕泰,4.855,-9.658,0.72,0.014,5.505,,
300127,银河磁体,7.412,-9.652,1.497,0.014,16.067,,
600075,新疆天业,1.445,-9.638,0.53,0.008,6.9,★,
000599,青岛双星,3.957,-9.638,0.597,0.013,5.92,,
002289,宇顺电子,15.444,-9.623,1.503,0.044,8.63,,
600291,西水股份,5.933,-9.614,1.0,0.008,19.492,★,
600352,浙江龙盛,1.523,-9.598,1.353,0.015,11.128,,
300241,瑞丰光电,7.963,-9.587,1.803,0.023,16.33,,
000782,美达股份,13.126,-9.585,0.91,0.038,6.732,,
002222,福晶科技,6.915,-9.583,2.443,0.021,16.267,,
002508,老板电器,0.935,-9.583,1.023,0.013,36.482,,
600153,建发股份,1.929,-9.577,0.327,0.01,11.1,★,
300503,昊志机电,18.397,-9.576,3.793,0.058,13.435,,
300395,菲利华,9.102,-9.569,0.923,0.025,14.548,★,
002167,东方锆业,0.667,-9.562,1.353,0.008,9.055,★,
600112,*ST天成,4.217,-9.554,1.08,0.011,4.402,,
000988,华工科技,7.605,-9.55,1.377,0.023,15.232,,
000036,华联控股,3.55,-9.542,0.93,0.014,8.435,★,
002115,三维通信,7.838,-9.537,1.813,0.012,8.332,★,
300010,立思辰,22.449,-9.526,5.153,0.062,10.7,,
300676,华大基因,8.372,-9.513,5.593,0.018,167.558,,
601595,上海电影,3.788,-9.512,1.16,0.01,18.47,★,
002484,江海股份,4.33,-9.503,1.393,0.014,7.752,,
300536,农尚环境,8.286,-9.492,4.427,0.023,14.442,,
000708,大冶特钢,4.218,-9.462,0.797,0.012,10.22,,
600997,开滦股份,0.566,-9.46,0.593,0.008,5.292,★,
002207,*ST准油,0.804,-9.441,1.037,0.01,7.675,★,
002386,天原集团,7.053,-9.398,1.873,0.026,6.925,,
600908,无锡银行,1.123,-9.34,1.32,0.008,7.2,,
601872,招商轮船,0.262,-9.338,0.133,0.008,3.702,★,
300693,盛弘股份,13.934,-9.33,9.837,0.031,31.195,,
002081,金 螳 螂,4.667,-9.326,0.543,0.011,12.882,★,
002617,露笑科技,0.913,-9.314,0.56,0.008,14.425,★,
601000,唐山港,3.43,-9.31,0.413,0.013,4.792,★,
300613,富瀚微,17.964,-9.283,11.603,0.058,169.128,,
002442,龙星化工,2.115,-9.281,0.41,0.007,11.522,★,
600330,天通股份,12.507,-9.273,2.323,0.03,8.74,,
000504,南华生物,7.638,-9.27,0.423,0.009,23.932,,
000040,东旭蓝天,4.014,-9.263,0.277,0.011,11.95,★,
002530,金财互联,9.299,-9.257,1.533,0.028,23.037,,
000760,斯太尔,5.638,-9.247,0.853,0.012,4.783,,
002124,天邦股份,2.39,-9.234,0.94,0.02,8.657,,
300245,天玑科技,8.723,-9.211,2.487,0.019,13.505,,
600966,博汇纸业,0.17,-9.19,1.09,0.007,5.6,★,
002398,建研集团,3.312,-9.164,1.317,0.008,12.925,,
002616,长青集团,4.17,-9.162,0.58,0.009,7.688,★,
002368,太极股份,37.736,-9.159,7.043,0.077,27.588,,
002158,汉钟精机,7.499,-9.153,2.2,0.027,11.587,★,
002573,清新环境,5.244,-9.147,1.1,0.012,14.97,★,
601005,重庆钢铁,1.32,-9.142,0.257,0.007,2.312,★,
300208,恒顺众昇,1.764,-9.14,1.02,0.016,10.862,★,
600787,中储股份,5.241,-9.127,0.713,0.017,9.01,,
300737,科顺股份,3.137,-9.121,5.49,0.007,14.488,★,
300335,迪森股份,7.63,-9.119,2.707,0.025,14.958,,
000960,锡业股份,4.31,-9.074,1.823,0.015,13.355,,
000961,中南建设,8.564,-9.065,0.883,0.023,7.148,★,
002182,云海金属,0.682,-9.057,1.463,0.007,7.392,★,
600320,振华重工,4.052,-9.052,0.28,0.012,5.092,★,
002160,常铝股份,2.782,-9.042,1.223,0.009,5.868,★,
002067,景兴纸业,0.539,-9.033,1.243,0.007,5.692,★,
600428,中远海特,0.43,-9.025,0.423,0.006,4.728,★,
300054,鼎龙股份,14.579,-8.992,2.697,0.044,10.298,,
600074,ST保千里,0.002,-8.977,2.397,0.007,2.027,★,
300120,经纬电材,7.602,-8.962,1.033,0.022,10.7,,
002449,国星光电,5.113,-8.96,4.1,0.023,17.755,,
000021,深科技,9.958,-8.958,1.617,0.025,8.628,,
002097,山河智能,4.056,-8.88,0.767,0.013,7.03,,
600985,雷鸣科化,1.594,-8.872,2.5,0.014,13.222,,
000980,众泰汽车,1.461,-8.855,1.193,0.006,9.738,★,
002658,雪迪龙,5.106,-8.85,1.137,0.014,10.952,★,
300391,康跃科技,8.559,-8.846,2.19,0.022,12.85,,
600498,烽火通信,8.575,-8.844,0.957,0.02,28.27,,
600409,三友化工,3.164,-8.838,1.227,0.015,8.592,,
002722,金轮股份,2.6,-8.818,1.837,0.009,21.072,★,
002497,雅化集团,0.47,-8.796,5.66,0.018,13.172,,
002258,利尔化学,2.76,-8.793,1.027,0.016,19.615,★,
300451,创业软件,14.901,-8.784,8.113,0.037,32.74,,
002180,纳思达,9.674,-8.781,0.413,0.024,26.968,,
600126,杭钢股份,11.77,-8.779,1.72,0.043,6.375,,
600645,中源协和,8.251,-8.762,2.393,0.021,24.115,,
600469,风神股份,4.406,-8.749,0.67,0.014,4.863,,
601019,山东出版,4.322,-8.727,2.637,0.018,10.128,★,
600844,丹化科技,5.527,-8.714,0.46,0.024,5.785,,
300137,先河环保,11.017,-8.699,5.007,0.026,19.32,★,
000413,东旭光电,4.955,-8.693,0.86,0.009,7.748,,
600596,新安股份,4.533,-8.686,3.023,0.019,13.115,★,
600816,安信信托,0.421,-8.676,0.29,0.006,11.665,★,
300480,光力科技,9.639,-8.675,2.873,0.027,13.525,,
600125,铁龙物流,1.041,-8.673,1.417,0.009,8.72,★,
000657,中钨高新,4.723,-8.629,1.117,0.01,10.925,,
600958,东方证券,2.217,-8.627,0.343,0.007,12.372,★,
002817,黄山胶囊,6.279,-8.624,1.9,0.017,26.732,,
002218,拓日新能,5.215,-8.588,0.64,0.01,3.98,,
002471,中超控股,1.916,-8.509,0.363,0.007,3.71,★,
300435,中泰股份,8.17,-8.505,1.053,0.021,11.362,,
601618,中国中冶,1.581,-8.468,0.13,0.011,3.78,,
300133,华策影视,2.879,-8.465,1.363,0.014,11.912,,
600395,盘江股份,0.657,-8.464,0.46,0.007,6.078,★,
000967,盈峰环境,6.261,-8.458,0.68,0.019,7.773,,
002681,奋达科技,6.19,-8.456,0.853,0.014,10.302,,
300438,鹏辉能源,1.091,-8.456,2.067,0.011,23.585,,
002036,联创电子,12.39,-8.439,2.977,0.04,16.052,,
002362,汉王科技,10.872,-8.438,4.913,0.026,23.462,,
600475,华光股份,3.942,-8.435,0.84,0.008,12.282,★,
300197,铁汉生态,11.9,-8.433,2.283,0.032,11.055,,
601163,三角轮胎,3.575,-8.415,0.85,0.008,17.002,★,
600228,*ST昌九,1.869,-8.413,0.36,0.007,10.868,★,
000755,*ST三维,4.911,-8.412,0.233,0.011,6.32,,
000868,安凯客车,3.944,-8.41,3.68,0.014,6.53,★,
600068,葛洲坝,2.826,-8.401,0.923,0.014,8.655,,
002138,顺络电子,18.127,-8.392,2.667,0.058,17.095,,
000878,云南铜业,1.872,-8.377,0.8,0.009,11.382,★,
601058,赛轮金宇,1.688,-8.365,0.397,0.003,2.995,★,
600215,长春经开,6.73,-8.355,0.783,0.012,10.35,★,
600790,轻纺城,5.423,-8.35,0.74,0.015,5.58,★,
002056,横店东磁,7.464,-8.349,0.823,0.016,9.59,,
000068,华控赛格,3.967,-8.345,0.393,0.01,4.462,★,
600333,长春燃气,1.461,-8.327,0.68,0.007,5.542,★,
300394,天孚通信,11.248,-8.306,1.75,0.024,19.092,,
000049,德赛电池,5.363,-8.296,1.62,0.017,33.518,,
002813,路畅科技,20.416,-8.295,13.193,0.054,29.095,,
002068,黑猫股份,7.052,-8.293,1.61,0.009,9.118,★,
002402,和而泰,6.436,-8.288,3.003,0.013,9.585,,
300242,明家联合,6.47,-8.287,2.02,0.014,6.965,,
002391,长青股份,1.475,-8.282,0.647,0.008,13.782,★,
300570,太辰光,11.258,-8.263,4.547,0.031,17.952,,
600758,红阳能源,3.496,-8.262,0.69,0.009,6.193,★,
000063,中兴通讯,4.511,-8.256,1.583,0.014,30.108,,
002429,兆驰股份,5.153,-8.255,0.533,0.014,3.21,,
600478,科力远,3.342,-8.248,0.427,0.012,5.82,,
600397,安源煤业,2.256,-8.248,0.403,0.007,2.728,★,
600141,兴发集团,3.98,-8.241,1.327,0.016,14.82,★,
300098,高新兴,19.895,-8.237,5.77,0.041,14.077,,
000710,贝瑞基因,18.916,-8.235,2.36,0.039,49.37,,
600776,东方通信,8.439,-8.232,0.87,0.018,6.312,,
000982,*ST 中绒,0.332,-8.224,0.37,0.006,3.025,★,
600623,华谊集团,0.719,-8.199,1.29,0.008,9.832,★,
601128,常熟银行,1.744,-8.181,1.077,0.008,7.01,★,
600325,华发股份,3.006,-8.17,1.61,0.016,7.61,★,
600459,贵研铂业,4.878,-8.136,1.163,0.009,18.38,★,
601225,陕西煤业,3.425,-8.135,0.91,0.018,7.652,,
002516,旷达科技,0.367,-8.127,0.793,0.006,5.475,★,
601898,中煤能源,0.205,-8.125,0.093,0.006,5.095,★,
002605,姚记扑克,8.801,-8.095,2.513,0.034,11.415,,
300376,易事特,2.831,-8.072,0.593,0.008,7.242,★,
002164,宁波东力,9.055,-8.071,2.007,0.018,8.033,,
601186,中国铁建,2.908,-8.068,0.187,0.009,9.753,,
002150,通润装备,6.106,-8.063,0.423,0.015,8.18,,
002527,新时达,5.106,-8.062,1.24,0.018,9.205,★,
000060,中金岭南,3.175,-8.061,1.46,0.008,9.328,★,
600183,生益科技,9.504,-8.057,1.447,0.026,17.362,,
000030,富奥股份,1.575,-8.057,0.243,0.012,7.075,★,
300385,雪浪环境,4.589,-8.052,0.78,0.012,22.158,★,
002325,洪涛股份,7.141,-8.046,0.893,0.018,4.538,,
000158,常山北明,10.235,-8.039,1.063,0.024,7.902,,
601388,怡球资源,1.177,-8.039,0.88,0.007,3.45,★,
300340,科恒股份,6.591,-8.031,3.997,0.014,45.298,,
600722,金牛化工,4.444,-8.029,0.823,0.009,6.087,★,
000507,珠海港,4.24,-8.025,2.09,0.012,8.955,,
600761,安徽合力,1.019,-8.018,0.54,0.01,9.95,★,
002365,永安药业,4.693,-8.011,4.95,0.024,29.388,,
300473,德尔股份,6.721,-8.007,1.057,0.018,39.678,,
002654,万润科技,14.5,-8.006,2.493,0.018,6.912,,
000681,视觉中国,10.321,-8.0,4.507,0.026,27.005,,
600261,阳光照明,2.083,-7.996,0.55,0.006,4.392,★,
002632,道明光学,17.694,-7.976,4.153,0.056,8.372,,
002079,苏州固锝,15.183,-7.969,4.647,0.039,7.778,,
600345,长江通信,8.66,-7.966,2.123,0.02,25.788,,
002730,电光科技,4.411,-7.963,0.67,0.008,10.555,★,
601878,浙商证券,3.739,-7.932,4.773,0.012,12.645,★,
002500,山西证券,10.184,-7.932,2.077,0.035,7.665,,
300043,星辉娱乐,13.921,-7.93,3.023,0.047,5.592,,
300422,博世科,11.848,-7.916,2.513,0.03,15.17,,
000591,太阳能,2.786,-7.912,0.45,0.009,4.735,,
600917,重庆燃气,1.817,-7.906,0.153,0.004,7.825,★,
300306,远方信息,11.716,-7.899,3.69,0.03,16.627,,
300580,贝斯特,8.807,-7.896,2.977,0.025,19.015,,
300118,东方日升,5.279,-7.892,0.73,0.009,11.62,,
600163,中闽能源,0.009,-7.882,0.297,0.008,3.935,★,
000668,荣丰控股,3.702,-7.874,0.397,0.005,12.87,★,
