,ts_code,symbol,name,industry,COL_CHG,COL_PROBABILITY,COL_CIRC_MV
62,300982.SZ,300982,苏文电能,建筑工程,35.07,2.96,21.35
63,300118.SZ,300118,东方日升,电气设备,33.29,2.94,182.23
64,002119.SZ,002119,康强电子,半导体,31.52,2.92,58.73
65,002623.SZ,002623,亚玛顿,玻璃,20.03,2.9,66.16
66,603733.SH,603733,仙鹤股份,造纸,32.51,2.88,303.57
67,600586.SH,600586,金晶科技,玻璃,30.79,2.84,127.02
68,300057.SZ,300057,万顺新材,广告包装,15.46,2.83,34.14
69,300613.SZ,300613,富瀚微,半导体,28.66,2.81,194.58
70,002466.SZ,002466,天齐锂业,小金属,27.39,2.8,1065.22
71,000657.SZ,000657,中钨高新,小金属,24.69,2.8,104.82
72,603958.SH,603958,哈森股份,服饰,36.74,2.79,20.06
73,300460.SZ,300460,惠伦晶体,元器件,24.66,2.78,61.82
74,002192.SZ,002192,融捷股份,小金属,31.01,2.76,223.23
75,002892.SZ,002892,科力尔,电气设备,31.27,2.73,26.6
76,300568.SZ,300568,星源材质,化工原料,22.74,2.7,249.05
77,300160.SZ,300160,秀强股份,玻璃,23.52,2.67,47.04
78,600499.SH,600499,科达制造,专用机械,30.81,2.66,272.54
79,000935.SZ,000935,四川双马,水泥,29.99,2.64,124.75
80,300354.SZ,300354,东华测试,电器仪表,32.93,2.63,15.31
81,002738.SZ,002738,中矿资源,小金属,29.72,2.63,136.92
82,002218.SZ,002218,拓日新能,电气设备,25.29,2.62,66.26
83,300620.SZ,300620,光库科技,元器件,31.14,2.61,58.6
84,002245.SZ,002245,蔚蓝锂芯,仓储物流,28.32,2.61,219.96
85,002759.SZ,002759,天际股份,家用电器,22.31,2.6,158.53
86,603738.SH,603738,泰晶科技,元器件,27.39,2.57,65.15
87,300802.SZ,300802,矩子科技,IT设备,34.78,2.55,35.07
88,600976.SH,600976,健民集团,中成药,26.09,2.54,81.96
89,601339.SH,601339,百隆东方,纺织,27.97,2.53,97.2
90,603300.SH,603300,华铁应急,多元金融,18.05,2.53,110.18
91,600582.SH,600582,天地科技,工程机械,24.62,2.5,201.14
92,600750.SH,600750,江中药业,中成药,24.27,2.48,88.7
93,301002.SZ,301002,崧盛股份,电气设备,18.92,2.46,19.94
94,300723.SZ,300723,一品红,化学制药,26.65,2.45,40.96
95,300444.SZ,300444,双杰电气,电气设备,25.68,2.43,26.23
96,603518.SH,603518,锦泓集团,服饰,29.25,2.42,71.15
97,300767.SZ,300767,震安科技,橡胶,17.45,2.41,100.3
98,603799.SH,603799,华友钴业,小金属,27.89,2.39,1371.68
99,002865.SZ,002865,钧达股份,汽车配件,25.0,2.39,30.5
100,600587.SH,600587,新华医疗,医疗保健,23.32,2.37,92.8
101,603027.SH,603027,千禾味业,食品,28.33,2.36,233.21
102,000989.SZ,000989,九芝堂,中成药,27.3,2.36,64.32
103,300430.SZ,300430,诚益通,电器仪表,7.89,2.35,31.92
104,300382.SZ,300382,斯莱克,专用机械,22.63,2.35,84.96
105,600418.SH,600418,江淮汽车,汽车整车,16.31,2.35,214.7
106,002074.SZ,002074,国轩高科,电气设备,19.04,2.34,505.39
107,603628.SH,603628,清源股份,电气设备,21.48,2.34,26.48
108,300746.SZ,300746,汉嘉设计,建筑工程,23.05,2.33,26.38
109,000831.SZ,000831,五矿稀土,小金属,15.66,2.32,208.64
110,000408.SZ,000408,藏格控股,农药化肥,29.3,2.31,122.44
111,300283.SZ,300283,温州宏丰,电气设备,27.29,2.28,21.59
112,300410.SZ,300410,正业科技,电器仪表,27.87,2.27,41.47
113,002433.SZ,002433,太安堂,中成药,24.15,2.26,35.21
114,603501.SH,603501,韦尔股份,半导体,21.63,2.22,2585.54
115,300718.SZ,300718,长盛轴承,机械基件,25.63,2.2,27.82
116,002232.SZ,002232,启明信息,软件服务,25.09,2.2,56.22
117,002472.SZ,002472,双环传动,机械基件,22.04,2.19,96.88
118,600460.SH,600460,士兰微,半导体,21.18,2.18,827.39
119,600619.SH,600619,海立股份,机械基件,25.08,2.18,67.94
120,300035.SZ,300035,中科电气,电气设备,22.63,2.17,146.79
121,600172.SH,600172,黄河旋风,矿物制品,25.56,2.17,89.61
122,300661.SZ,300661,圣邦股份,元器件,25.41,2.17,521.83
123,600251.SH,600251,冠农股份,农业综合,22.04,2.16,68.03
124,603722.SH,603722,阿科力,化工原料,11.39,2.15,43.16
125,002407.SZ,002407,多氟多,化工原料,25.64,2.14,232.63
126,300421.SZ,300421,力星股份,机械基件,19.39,2.13,30.65
127,600779.SH,600779,水井坊,白酒,24.95,2.12,743.2
128,000848.SZ,000848,承德露露,软饮料,12.67,2.11,127.34
129,300543.SZ,300543,朗科智能,电气设备,25.07,2.11,35.51
130,300505.SZ,300505,川金诺,化工原料,16.99,2.06,18.53
131,002127.SZ,002127,南极电商,互联网,24.8,2.05,209.92
132,605098.SH,605098,行动教育,文教休闲,24.44,2.05,12.55
133,300604.SZ,300604,长川科技,专用机械,22.7,2.05,153.24
134,000301.SZ,000301,东方盛虹,化纤,15.65,2.04,318.65
135,002048.SZ,002048,宁波华翔,汽车配件,19.23,2.04,116.0
136,601828.SH,601828,美凯龙,其他商业,17.81,2.04,408.12
137,600993.SH,600993,马应龙,中成药,19.95,2.03,122.64
138,603633.SH,603633,徕木股份,元器件,19.39,2.01,29.7
139,002812.SZ,002812,恩捷股份,塑料,21.64,1.99,1422.55
140,603379.SH,603379,三美股份,化工原料,23.1,1.99,39.92
141,300534.SZ,300534,陇神戎发,中成药,22.91,1.97,21.59
142,002938.SZ,002938,鹏鼎控股,元器件,19.16,1.97,188.46
143,002520.SZ,002520,日发精机,机床制造,12.17,1.97,42.7
144,002253.SZ,002253,川大智胜,软件服务,21.25,1.96,35.5
145,601636.SH,601636,旗滨集团,玻璃,16.73,1.96,521.13
146,300475.SZ,300475,聚隆科技,专用机械,18.3,1.95,74.53
147,603986.SH,603986,兆易创新,半导体,15.74,1.95,1176.82
148,002326.SZ,002326,永太科技,化工原料,22.65,1.94,141.52
149,002045.SZ,002045,国光电器,元器件,14.46,1.94,61.01
150,000762.SZ,000762,西藏矿业,小金属,23.08,1.94,144.68
151,600421.SH,600421,华嵘控股,综合类,12.03,1.93,26.41
152,002026.SZ,002026,山东威达,机械基件,20.71,1.92,58.69
153,605186.SH,605186,健麾信息,医疗保健,22.04,1.9,14.03
154,600329.SH,600329,中新药业,中成药,21.02,1.9,154.76
155,603229.SH,603229,奥翔药业,化学制药,23.39,1.9,97.36
156,300820.SZ,300820,英杰电气,电气设备,17.33,1.89,16.62
157,600438.SH,600438,通威股份,饲料,20.0,1.89,1917.66
158,002141.SZ,002141,贤丰控股,元器件,16.81,1.89,45.73
159,300829.SZ,300829,金丹科技,食品,20.72,1.89,68.98
160,300763.SZ,300763,锦浪科技,电气设备,19.54,1.88,188.76
161,605376.SH,605376,博迁新材,小金属,20.49,1.87,53.3
162,603303.SH,603303,得邦照明,家用电器,11.8,1.87,80.89
163,603324.SH,603324,盛剑环境,环境保护,21.85,1.87,12.06
164,600422.SH,600422,昆药集团,中成药,21.44,1.86,80.48
165,603155.SH,603155,新亚强,化工原料,24.3,1.86,19.63
166,000034.SZ,000034,神州数码,综合类,22.05,1.86,114.86
167,600332.SH,600332,白云山,中成药,17.92,1.85,495.86
168,603195.SH,603195,公牛集团,电气设备,18.75,1.84,164.27
169,300506.SZ,300506,名家汇,建筑工程,17.27,1.84,30.75
170,603317.SH,603317,天味食品,食品,20.19,1.84,62.29
171,002516.SZ,002516,旷达科技,纺织,6.73,1.82,49.84
172,600478.SH,600478,科力远,元器件,21.2,1.82,90.79
173,002009.SZ,002009,天奇股份,工程机械,18.62,1.82,43.92
174,300309.SZ,300309,吉艾科技,多元金融,10.49,1.81,26.46
175,002416.SZ,002416,爱施德,电器连锁,17.67,1.8,140.86
176,600996.SH,600996,贵广网络,影视音像,6.82,1.8,54.37
177,300458.SZ,300458,全志科技,元器件,18.98,1.77,221.39
178,603587.SH,603587,地素时尚,服饰,20.83,1.76,40.22
179,002370.SZ,002370,亚太药业,化学制药,18.57,1.75,24.56
180,300087.SZ,300087,荃银高科,种植业,16.35,1.75,102.63
181,600769.SH,600769,祥龙电业,建筑工程,20.81,1.74,23.51
182,605399.SH,605399,晨光新材,化工原料,15.31,1.74,10.18
183,002756.SZ,002756,永兴材料,特种钢,23.37,1.74,193.96
184,300694.SZ,300694,蠡湖股份,汽车配件,19.8,1.73,15.65
185,601886.SH,601886,江河集团,装修装饰,15.88,1.72,93.48
186,300224.SZ,300224,正海磁材,元器件,18.0,1.72,98.48
187,600379.SH,600379,宝光股份,电气设备,16.41,1.72,29.75
188,000949.SZ,000949,新乡化纤,化纤,20.18,1.71,103.34
189,300896.SZ,300896,爱美客,医疗保健,17.97,1.71,402.04
190,300327.SZ,300327,中颖电子,半导体,15.44,1.7,217.19
191,002309.SZ,002309,中利集团,电气设备,13.99,1.7,42.11
192,600193.SH,600193,创兴资源,装修装饰,24.41,1.68,42.49
193,603579.SH,603579,荣泰健康,医疗保健,9.35,1.68,56.08
194,002349.SZ,002349,精华制药,中成药,18.53,1.68,43.4
195,000422.SZ,000422,湖北宜化,农药化肥,19.15,1.66,78.2
196,603717.SH,603717,天域生态,环境保护,13.82,1.66,35.64
197,000625.SZ,000625,长安汽车,汽车整车,14.36,1.64,1138.91
198,600089.SH,600089,特变电工,电气设备,17.48,1.64,471.72
199,000893.SZ,000893,亚钾国际,农药化肥,18.74,1.64,76.15
200,605378.SH,605378,野马电池,电气设备,18.94,1.63,15.54
201,300343.SZ,300343,联创股份,互联网,24.77,1.62,36.16
202,600110.SH,600110,诺德股份,电气设备,20.19,1.62,180.35
203,000829.SZ,000829,天音控股,其他商业,13.38,1.62,84.15
204,601678.SH,601678,滨化股份,化工原料,18.78,1.61,148.03
205,002916.SZ,002916,深南电路,元器件,15.01,1.6,523.63
206,002099.SZ,002099,海翔药业,化学制药,16.38,1.6,139.42
207,002674.SZ,002674,兴业科技,纺织,18.45,1.59,38.77
208,600889.SH,600889,南京化纤,化纤,16.39,1.57,26.01
209,601918.SH,601918,新集能源,煤炭开采,14.06,1.57,130.3
210,300850.SZ,300850,新强联,机械基件,24.26,1.56,47.3
211,000821.SZ,000821,京山轻机,轻工机械,7.62,1.56,43.06
212,601100.SH,601100,恒立液压,工程机械,15.05,1.56,1112.82
213,300721.SZ,300721,怡达股份,化工原料,14.71,1.55,25.76
214,002274.SZ,002274,华昌化工,农药化肥,19.39,1.55,103.37
215,002064.SZ,002064,华峰化学,化纤,15.59,1.55,269.51
216,600068.SH,600068,葛洲坝,建筑工程,11.77,1.55,371.61
217,600161.SH,600161,天坛生物,生物制药,15.39,1.55,476.31
218,000155.SZ,000155,川能动力,新型电力,15.12,1.54,192.41
219,002803.SZ,002803,吉宏股份,互联网,16.34,1.54,75.22
220,600129.SH,600129,太极集团,中成药,9.9,1.53,113.77
221,600111.SH,600111,北方稀土,小金属,13.68,1.53,823.98
222,603879.SH,603879,永悦科技,化工原料,10.52,1.53,26.96
223,600845.SH,600845,宝信软件,软件服务,19.34,1.52,635.16
224,300853.SZ,300853,申昊科技,电器仪表,9.21,1.51,14.24
225,300317.SZ,300317,珈伟新能,半导体,8.42,1.51,56.45
226,300473.SZ,300473,德尔股份,汽车配件,13.96,1.51,25.47
227,300115.SZ,300115,长盈精密,元器件,9.37,1.5,248.6
228,300089.SZ,300089,文化长城,文教休闲,11.56,1.5,17.93
229,002080.SZ,002080,中材科技,化纤,15.56,1.5,422.55
230,300645.SZ,300645,正元智慧,软件服务,15.05,1.49,24.33
231,002957.SZ,002957,科瑞技术,专用机械,14.94,1.49,42.35
232,603055.SH,603055,台华新材,纺织,13.61,1.49,55.59
233,600196.SH,600196,复星医药,化学制药,8.18,1.48,1457.74
234,601677.SH,601677,明泰铝业,铝,8.57,1.48,140.02
235,000636.SZ,000636,风华高科,元器件,12.43,1.48,281.73
236,300953.SZ,300953,震裕科技,机械基件,18.95,1.47,21.69
237,002518.SZ,002518,科士达,电气设备,16.57,1.47,89.1
238,300705.SZ,300705,九典制药,化学制药,11.7,1.47,53.83
239,300391.SZ,300391,康跃科技,机械基件,11.24,1.46,67.97
240,300127.SZ,300127,银河磁体,元器件,14.39,1.45,43.23
241,603260.SH,603260,合盛硅业,化工原料,28.22,1.45,724.14
242,300790.SZ,300790,宇瞳光学,电器仪表,15.17,1.45,40.18
243,300271.SZ,300271,华宇软件,软件服务,20.24,1.44,148.66
244,002135.SZ,002135,东南网架,建筑工程,14.61,1.44,72.94
245,300641.SZ,300641,正丹股份,化工原料,9.92,1.44,39.61
246,300233.SZ,300233,金城医药,化学制药,14.61,1.43,104.16
247,002185.SZ,002185,华天科技,半导体,16.12,1.42,420.19
248,300618.SZ,300618,寒锐钴业,小金属,14.99,1.42,185.08
249,300082.SZ,300082,奥克股份,化工原料,19.89,1.42,87.0
250,601865.SH,601865,福莱特,玻璃,5.07,1.42,178.36
251,300456.SZ,300456,赛微电子,元器件,16.59,1.42,115.05
252,300750.SZ,300750,宁德时代,电气设备,15.33,1.41,10539.8
253,002371.SZ,002371,北方华创,半导体,14.37,1.41,1322.62
254,601968.SH,601968,宝钢包装,广告包装,10.72,1.41,78.73
255,300257.SZ,300257,开山股份,机械基件,16.36,1.41,125.6
256,002716.SZ,002716,金贵银业,小金属,10.19,1.4,70.91
257,300208.SZ,300208,青岛中程,电气设备,8.6,1.4,72.04
258,603389.SH,603389,亚振家居,家居用品,12.42,1.39,13.09
259,300280.SZ,300280,紫天科技,广告包装,15.05,1.39,62.18
260,300432.SZ,300432,富临精工,汽车配件,18.59,1.38,117.67
261,300189.SZ,300189,神农科技,种植业,7.27,1.38,46.9
262,300616.SZ,300616,尚品宅配,家居用品,12.33,1.38,107.37
263,600354.SH,600354,敦煌种业,种植业,10.68,1.38,34.47
264,002288.SZ,002288,超华科技,元器件,17.67,1.38,77.97
265,002713.SZ,002713,东易日盛,装修装饰,14.05,1.38,28.35
266,603319.SH,603319,湘油泵,汽车配件,10.16,1.37,39.34
267,000915.SZ,000915,华特达因,化学制药,16.82,1.37,70.25
268,002129.SZ,002129,中环股份,半导体,12.65,1.37,1095.29
269,300181.SZ,300181,佐力药业,中成药,19.19,1.36,41.19
270,300138.SZ,300138,晨光生物,食品,13.25,1.36,68.31
271,002886.SZ,002886,沃特股份,塑料,11.64,1.36,28.24
272,000419.SZ,000419,通程控股,百货,14.52,1.36,27.0
273,600285.SH,600285,羚锐制药,中成药,15.28,1.35,62.12
274,600584.SH,600584,长电科技,半导体,15.48,1.35,545.84
275,600338.SH,600338,西藏珠峰,铅锌,14.4,1.33,141.61
276,300005.SZ,300005,探路者,服饰,10.87,1.33,71.34
277,601238.SH,601238,广汽集团,汽车整车,7.2,1.33,969.0
278,002075.SZ,002075,沙钢股份,特种钢,10.53,1.32,259.52
279,000655.SZ,000655,金岭矿业,普钢,14.64,1.32,66.68
280,300678.SZ,300678,中科信息,软件服务,19.32,1.32,37.8
281,600980.SH,600980,北矿科技,元器件,14.31,1.3,24.93
282,600085.SH,600085,同仁堂,中成药,12.09,1.29,538.03
283,000633.SZ,000633,合金投资,综合类,16.75,1.29,28.46
284,600436.SH,600436,片仔癀,中成药,6.83,1.28,2754.87
285,603099.SH,603099,长白山,旅游景点,14.01,1.28,23.87
286,300638.SZ,300638,广和通,通信设备,7.39,1.28,116.75
287,300384.SZ,300384,三联虹普,纺织机械,9.29,1.28,42.35
288,000723.SZ,000723,美锦能源,焦炭加工,11.13,1.27,286.45
289,300679.SZ,300679,电连技术,元器件,9.78,1.27,88.82
290,002541.SZ,002541,鸿路钢构,钢加工,7.34,1.27,223.53
291,300235.SZ,300235,方直科技,软件服务,20.14,1.27,16.96
292,601717.SH,601717,郑煤机,汽车配件,16.65,1.27,180.35
293,002805.SZ,002805,丰元股份,化工原料,22.69,1.26,24.23
294,002574.SZ,002574,明牌珠宝,服饰,11.75,1.26,25.61
295,002614.SZ,002614,奥佳华,医疗保健,4.24,1.26,103.48
296,605358.SH,605358,立昂微,半导体,17.39,1.25,45.04
297,300706.SZ,300706,阿石创,元器件,10.44,1.25,22.35
298,002345.SZ,002345,潮宏基,服饰,10.16,1.25,48.93
299,603558.SH,603558,健盛集团,纺织,13.6,1.24,35.13
300,600018.SH,600018,上港集团,港口,12.11,1.24,1170.27
301,600537.SH,600537,亿晶光电,电气设备,13.08,1.23,51.88
302,002506.SZ,002506,协鑫集成,电气设备,13.23,1.23,186.76
303,002675.SZ,002675,东诚药业,化学制药,13.83,1.23,167.68
304,300275.SZ,300275,梅安森,软件服务,19.54,1.23,13.64
305,000811.SZ,000811,冰轮环境,工程机械,10.9,1.23,78.91
306,300253.SZ,300253,卫宁健康,软件服务,13.36,1.23,307.67
307,601233.SH,601233,桐昆股份,化纤,11.89,1.22,538.26
308,002261.SZ,002261,拓维信息,互联网,25.39,1.22,99.28
309,300766.SZ,300766,每日互动,互联网,11.4,1.22,49.92
310,600778.SH,600778,友好集团,百货,10.47,1.22,13.79
311,002534.SZ,002534,杭锅股份,专用机械,12.83,1.22,106.91
312,600392.SH,600392,盛和资源,小金属,9.3,1.21,321.9
313,000065.SZ,000065,北方国际,建筑工程,11.41,1.2,56.82
314,600549.SH,600549,厦门钨业,小金属,12.05,1.2,304.69
315,601608.SH,601608,中信重工,专用机械,12.43,1.2,164.9
316,601919.SH,601919,中远海控,水运,13.9,1.19,2648.99
317,300055.SZ,300055,万邦达,环境保护,17.98,1.19,90.63
318,002287.SZ,002287,奇正藏药,中成药,15.09,1.19,151.41
319,600557.SH,600557,康缘药业,中成药,12.74,1.19,70.85
320,002138.SZ,002138,顺络电子,元器件,6.75,1.19,275.76
321,002374.SZ,002374,中锐股份,建筑工程,12.97,1.18,26.41
322,002011.SZ,002011,盾安环境,工程机械,11.88,1.18,51.76
323,002846.SZ,002846,英联股份,广告包装,12.32,1.18,19.49
324,002484.SZ,002484,江海股份,元器件,13.45,1.17,123.01
325,300747.SZ,300747,锐科激光,元器件,14.03,1.17,283.04
326,002760.SZ,002760,凤形股份,机械基件,14.05,1.17,19.77
327,002724.SZ,002724,海洋王,半导体,13.06,1.17,49.85
328,002411.SZ,002411,延安必康,化学制药,19.73,1.16,94.85
329,300158.SZ,300158,振东制药,化学制药,8.15,1.16,77.9
330,603656.SH,603656,泰禾智能,专用机械,13.91,1.16,24.63
331,002460.SZ,002460,赣锋锂业,小金属,12.94,1.16,1142.99
332,600985.SH,600985,淮北矿业,煤炭开采,7.94,1.15,114.66
333,002156.SZ,002156,通富微电,半导体,13.64,1.15,321.18
334,603937.SH,603937,丽岛新材,铝,10.02,1.15,28.43
335,300643.SZ,300643,万通智控,汽车配件,12.41,1.15,25.54
336,603876.SH,603876,鼎胜新材,铝,5.87,1.15,132.67
337,000683.SZ,000683,远兴能源,化工原料,13.51,1.15,167.74
338,603612.SH,603612,索通发展,矿物制品,11.75,1.15,75.22
339,002867.SZ,002867,周大生,服饰,11.92,1.14,206.58
340,601126.SH,601126,四方股份,电气设备,9.86,1.14,70.66
341,300609.SZ,300609,汇纳科技,互联网,20.33,1.14,16.55
342,300166.SZ,300166,东方国信,软件服务,20.3,1.14,98.89
343,300344.SZ,300344,立方数科,软件服务,9.38,1.14,19.76
344,600203.SH,600203,福日电子,元器件,4.9,1.14,45.96
345,000790.SZ,000790,华神科技,中成药,13.24,1.13,36.37
346,000012.SZ,000012,南玻A,玻璃,11.49,1.13,207.16
347,300109.SZ,300109,新开源,化工原料,9.54,1.13,47.64
348,002350.SZ,002350,北京科锐,电气设备,11.55,1.13,30.62
349,002459.SZ,002459,晶澳科技,电气设备,9.27,1.13,305.0
350,300611.SZ,300611,美力科技,汽车配件,14.78,1.13,13.33
351,300650.SZ,300650,太龙照明,电气设备,16.34,1.13,12.98
352,002357.SZ,002357,富临运业,公路,11.29,1.13,17.3
353,002355.SZ,002355,兴民智通,汽车配件,16.28,1.13,42.77
354,002384.SZ,002384,东山精密,元器件,12.78,1.12,280.97
355,601696.SH,601696,中银证券,证券,9.37,1.12,250.71
356,603505.SH,603505,金石资源,矿物制品,11.55,1.12,66.93
357,605117.SH,605117,德业股份,家用电器,10.31,1.12,52.84
358,300677.SZ,300677,英科医疗,医疗保健,15.41,1.12,292.11
359,002442.SZ,002442,龙星化工,化工原料,10.96,1.11,31.03
360,300519.SZ,300519,新光药业,中成药,12.72,1.11,20.73
361,002636.SZ,002636,金安国纪,元器件,11.62,1.11,120.9
362,300204.SZ,300204,舒泰神,生物制药,14.38,1.11,56.47
363,300066.SZ,300066,三川智慧,电器仪表,12.58,1.1,52.59
364,603486.SH,603486,科沃斯,家用电器,4.9,1.1,1265.08
365,002685.SZ,002685,华东重机,工程机械,9.65,1.1,39.04
366,002408.SZ,002408,齐翔腾达,化工原料,11.12,1.1,231.0
367,300518.SZ,300518,盛讯达,软件服务,4.54,1.1,22.61
368,002910.SZ,002910,庄园牧场,乳制品,4.84,1.09,19.64
369,300405.SZ,300405,科隆股份,化工原料,9.94,1.09,14.03
370,600857.SH,600857,宁波中百,百货,16.34,1.09,32.91
371,601600.SH,601600,中国铝业,铝,10.04,1.09,702.33
372,002125.SZ,002125,湘潭电化,化工原料,11.56,1.09,47.52
373,603757.SH,603757,大元泵业,专用机械,12.61,1.08,33.59
374,603001.SH,603001,奥康国际,服饰,11.98,1.08,38.61
375,002036.SZ,002036,联创电子,元器件,8.01,1.08,141.13
376,603906.SH,603906,龙蟠科技,化工原料,13.29,1.08,161.11
377,002737.SZ,002737,葵花药业,中成药,8.23,1.08,89.37
378,002226.SZ,002226,江南化工,化工原料,10.1,1.08,71.64
379,300835.SZ,300835,龙磁科技,元器件,11.78,1.08,18.9
380,300610.SZ,300610,晨化股份,化工原料,12.72,1.07,20.98
381,600272.SH,600272,开开实业,医药商业,8.39,1.07,12.4
382,002403.SZ,002403,爱仕达,家用电器,11.27,1.07,24.93
383,002003.SZ,002003,伟星股份,服饰,10.61,1.07,44.48
384,600439.SH,600439,瑞贝卡,服饰,16.45,1.07,40.07
385,002962.SZ,002962,五方光电,元器件,14.53,1.07,24.09
386,300406.SZ,300406,九强生物,医疗保健,11.41,1.06,68.64
387,603488.SH,603488,展鹏科技,电气设备,14.27,1.06,23.86
388,600787.SH,600787,中储股份,仓储物流,7.51,1.06,118.57
389,600346.SH,600346,恒力石化,化纤,8.75,1.06,1801.31
390,002050.SZ,002050,三花智控,机械基件,10.16,1.05,820.46
391,600876.SH,600876,洛阳玻璃,玻璃,7.73,1.05,50.92
392,600798.SH,600798,宁波海运,水运,9.06,1.05,59.58
393,603181.SH,603181,皇马科技,化工原料,12.12,1.05,70.97
394,600186.SH,600186,莲花健康,食品,7.88,1.05,43.47
395,300939.SZ,300939,秋田微,元器件,13.08,1.05,12.46
396,000039.SZ,000039,中集集团,轻工机械,6.23,1.04,287.98
397,000960.SZ,000960,锡业股份,小金属,8.59,1.04,274.35
398,605080.SH,605080,浙江自然,纺织,9.58,1.03,16.48
399,000782.SZ,000782,美达股份,化纤,9.51,1.03,20.07
400,605377.SH,605377,华旺科技,造纸,13.19,1.03,12.0
401,300799.SZ,300799,左江科技,软件服务,9.87,1.03,18.82
402,300124.SZ,300124,汇川技术,电器仪表,16.05,1.03,1545.26
403,002876.SZ,002876,三利谱,元器件,8.63,1.02,92.92
404,002627.SZ,002627,宜昌交运,公共交通,12.44,1.02,35.65
