,ts_code,name,industry,COL_LASTPRICE,concept,circ_mv
20,300631.SZ,久吾高科,环境保护,23.3,"高送转-预期, 社保重仓, 锂电池, 环保, 新能源汽车, 污水处理, 燃料乙醇, ",16.15亿
21,300629.SZ,新劲刚,矿物制品,25.65,"5G, 军工, 军民融合, 国产芯片, ",11.1亿
22,300354.SZ,东华测试,电器仪表,12.95,"华为产业链, 大飞机, 智能仪表, ",9.77亿
23,600509.SH,天富能源,火力发电,6.09,"火电, 电改, 国家队重仓, 破净股, 天然气, 新疆, 定增破发, 新疆国企改革, ",55.16亿
24,300187.SZ,永清环保,环境保护,6.0,"固废处理, 雄安-园林环保, 高质押率, 大气治理, 环保, 雄安新区, 国资入股, 资产重组, ",38.12亿
25,002247.SZ,聚力文化,互联网,3.83,"低价股, 游戏, 手游, 创投, ",20.84亿
26,002447.SZ,晨鑫科技,互联网,3.71,"网络安全, 区块链, 股权转让, 电竞, 游戏, 手游, ",50.11亿
27,002237.SZ,恒邦股份,黄金,14.88,"股权转让, 黄金, ",126.73亿
28,300033.SZ,同花顺,软件服务,102.24,"MSCI, 创业板人气股, 互联网金融, 大数据, 人工智能, 国产软件, 彩票, ",270.22亿
29,000826.SZ,启迪桑德,环境保护,12.43,"MSCI, 固废处理, 雄安-园林环保, 定增破发, 锂电池, PPP, 环保, 雄安新区, 新能源汽车, 高校系, ",147.38亿
30,600759.SH,洲际油气,石油开采,3.99,"油服, 油气改革, 海南自由贸易港, 燃料电池, 互联网金融, 自贸区, 自由贸易港, 资产重组, 海南, ",90.1亿
31,600365.SH,通葡股份,红黄药酒,5.54,"资产重组, ",22.16亿
32,000570.SZ,苏常柴A,机械基件,5.64,"汽车零部件, 农机, 锂电池, 新能源汽车, 科创板概念股, ",23.2亿
33,002284.SZ,亚太股份,汽车配件,5.85,"汽车零部件, 无人驾驶, ",40.13亿
34,603177.SH,德创环保,环境保护,12.37,"大气治理, 环保, ",7.64亿
35,300051.SZ,三五互联,互联网,7.64,"数字中国, 云计算, 区块链, 国产软件, 腾讯概念股, 游戏, 手游, 壳公司, 动漫, ",19.41亿
36,300406.SZ,九强生物,生物制药,15.05,"医疗器械, 体外诊断, ",49.66亿
37,600475.SH,华光股份,专用机械,11.56,"固废处理, 信托, 债转股-AMC, 定增破发, 环保, 地热, ",16.24亿
38,002329.SZ,皇氏集团,乳制品,4.94,"二胎, 教育, 食品, 乳业（奶粉）, 万达系, 广西, 影视, 知识产权, 动漫, ",25.69亿
39,300301.SZ,长方集团,半导体,6.3,"教育, LED, ",37.94亿
40,000587.SZ,金洲慈航,批发业,2.74,"破净股, 低价股, 黄金, ",33.24亿
41,603378.SH,亚士创能,染料涂料,15.6,"回购, ",10.76亿
42,300462.SZ,华铭智能,专用机械,19.01,"移动支付, 大数据, 腾讯概念股, 高铁轨交, 独角兽, ",14.71亿
43,002340.SZ,格林美,小金属,5.06,"特斯拉, 固废处理, 有色金属, 有色-镍, 有色-钴, 宁德时代概念股, 锂电池, 环保, 新能源汽车, 石墨烯, 智慧城市, ",191.7亿
44,000835.SZ,长城动漫,影视音像,5.03,"二胎, 教育, 社保重仓, 举牌股, 游戏, 手游, 动漫, ",15.24亿
45,002265.SZ,西仪股份,汽车配件,11.68,"混改, 军工混改, 央企改革, 军工研究所, 军工, 军民融合, 汽车零部件, ",35.51亿
46,000416.SZ,民生控股,多元金融,5.9,"金改, 期货概念, 壳公司, ",31.37亿
47,300385.SZ,雪浪环境,环境保护,23.45,"固废处理, 定增破发, 高质押率, 大气治理, 环保, 高送转, ",13.58亿
48,600805.SH,悦达投资,综合类,6.39,"汽车整车, 社保重仓, 破净股, 农机, 石墨烯, ",54.33亿
49,300197.SZ,铁汉生态,环境保护,3.94,"乡村振兴, 园林, 雄安-园林环保, 特色小镇, PPP, 雄安新区, 股权转让, 国资入股, ",65.64亿
50,300172.SZ,中电环保,环境保护,6.15,"大气治理, 环保, 污水处理, ",21.31亿
51,300364.SZ,中文在线,出版业,4.99,"教育, 社保重仓, 定增破发, 独角兽, 手游, 知识产权, 动漫, ",26.78亿
52,002868.SZ,绿康生化,农业综合,20.86,"社保重仓, 动物保健, ",8.02亿
53,300056.SZ,三维丝,环境保护,6.96,"兜底式增持, 大气治理, 环保, 举牌股, 股权争夺, 壳公司, ",15.02亿
54,601688.SH,华泰证券,证券,22.79,"高股息, MSCI, 券商, 混改, ",1411.58亿
55,600071.SH,凤凰光学,元器件,11.3,"央企改革, 军工研究所, 军工, 智能制造, 智慧安防, ",26.83亿
56,603789.SH,星光农机,农用机械,16.58,"乡村振兴, 农机, ",43.11亿
57,300012.SZ,华测检测,电器仪表,10.54,"新进指数成份股, 北汽新能源, 业绩预增, 雄安-园林环保, 雄安新区, 碳交易, ",158.43亿
58,600540.SH,新赛股份,种植业,6.13,"棉花, 新疆, 农垦, 新疆国企改革, 农业种植, 股权转让, ",28.87亿
59,603338.SH,浙江鼎力,专用机械,56.71,"高送转-预期, 业绩预增, 军工, 军民融合, 人民币贬值受益, ",196.66亿
60,603185.SH,上机数控,机床制造,42.09,"光伏, ",13.26亿
61,600547.SH,山东黄金,黄金,40.45,"MSCI, 债转股-AMC, 山东国企改革, 人民币贬值受益, 黄金, ",587.13亿
62,600093.SH,易见股份,仓储物流,12.7,"供应链金融, 区块链, 股权转让, ",142.55亿
63,300559.SZ,佳发教育,软件服务,23.19,"教育, 业绩预增, 高送转-填权, 国产软件, ",33.99亿
64,600248.SH,延长化建,建筑施工,4.96,"中科院系, 大基建, 资产重组, ",30.14亿
65,300334.SZ,津膜科技,专用机械,8.25,"雄安-园林环保, 定增破发, 环保, 雄安新区, 京津冀, 污水处理, 天津国企改革, 高校系, ",24.09亿
66,002888.SZ,惠威科技,元器件,23.19,"智能音箱, ",8.25亿
67,000680.SZ,山推股份,工程机械,4.27,"一带一路, 机械, 山东国企改革, ",45.13亿
68,002034.SZ,旺能环境,环境保护,17.44,"固废处理, 定增破发, 环保, ",45.18亿
69,300422.SZ,博世科,环境保护,11.38,"雄安-园林环保, PPP, 环保, 雄安新区, 污水处理, 广西, ",30.12亿
70,300085.SZ,银之杰,软件服务,15.36,"参股券商, 创业板人气股, 互联网金融, 大数据, 跨境电商, 国产软件, 智慧安防, 资产重组, 强势人气股, ",63.53亿
71,300074.SZ,华平股份,通信设备,4.71,"教育, 互联网医疗, 智慧城市, 国产软件, 医疗信息化, 智慧安防, 手势识别, 无人银行, 创投, ",22.98亿
72,002912.SZ,中新赛克,软件服务,95.95,"网络安全, 大数据, 云计算, 国产操作系统, ",48.8亿
73,603165.SH,荣晟环保,造纸,19.1,"造纸, ",8.47亿
74,300638.SZ,广和通,通信设备,52.32,"5G, 阿里巴巴概念股, 业绩预增, 物联网, 移动支付, ",20.88亿
75,300076.SZ,GQY视讯,电脑设备,5.8,"智能制造, VR&AR, 智慧安防, 机器人, 无人银行, ",22.15亿
76,300768.SZ,迪普科技,软件服务,37.7,"次新股, 网络安全, ",15.08亿
77,002036.SZ,联创电子,元器件,11.69,"OLED, 特斯拉, 华为产业链, 回购, 无人驾驶, 无线充电, 3D感应, 3D玻璃, VR&AR, 国产芯片, 虹膜识别, 创投, ",63.96亿
78,600375.SH,华菱星马,汽车整车,5.62,"汽车整车, 安徽国企改革, 重卡, 机械, 强势人气股, ",31.23亿
79,600983.SH,惠而浦,家用电器,5.94,"白色家电, 家电, ",31.65亿
80,002009.SZ,天奇股份,工程机械,9.73,"业绩预增, 风电, 智慧物流, 工业自动化, 智能制造, 机器人, ",28.42亿
81,002530.SZ,金财互联,软件服务,10.21,"互联网金融, 云计算, 区块链, 电子发票, ",38.15亿
82,300584.SZ,海辰药业,化学制药,26.01,"医药, 创新药, 化学药, 年报季报, ",12.33亿
83,600171.SH,上海贝岭,半导体,15.8,"央企改革, 军工研究所, 军工, 物联网, 上海国企改革, 半导体, 无人商店, 国产芯片, ",106.46亿
84,600318.SH,新力金融,多元金融,7.78,"安徽国企改革, 互联网金融, 国产软件, ",37.66亿
85,000716.SZ,黑芝麻,食品,5.93,"食品, 休闲食品, 锂电池, 新能源汽车, 广西, ",36.85亿
86,600030.SH,中信证券,证券,23.6,"MSCI, 券商, 金改, ",2316.26亿
87,600966.SH,博汇纸业,造纸,3.85,"破净股, 造纸, ",51.47亿
88,300159.SZ,新研股份,航空,5.53,"大飞机, 军工, 军民融合, 新疆, 农机, 股权转让, ",57.6亿
89,300552.SZ,万集科技,软件服务,28.79,"无人驾驶, 国产软件, 国资入股, 电子车牌, ",11.88亿
90,300573.SZ,兴齐眼药,化学制药,55.08,"医药, 化学药, 眼科, 强势人气股, ",29.46亿
91,002576.SZ,通达动力,电气设备,12.44,"风电, 壳公司, ",20.45亿
92,603588.SH,高能环境,环境保护,10.66,"业绩预增, PPP, 年报季报, ",70.84亿
93,300278.SZ,华昌达,专用机械,6.23,"特斯拉, 高质押率, 智能制造, 机器人, ",16.7亿
94,600258.SH,首旅酒店,酒店餐饮,17.93,"主题公园, 阿里巴巴概念股, 大消费, 北京城市规划, 社保重仓, 旅游, 海南自由贸易港, 京津冀, 住房租赁, 自贸区, 自由贸易港, 共享经济, ",111.99亿
95,603160.SH,汇顶科技,元器件,128.0,"高价股, 华为产业链, 社保重仓, 小米概念股, 人工智能, 指纹识别, 半导体, 3D感应, 国产芯片, 手势识别, 人脸识别, ",296.44亿
96,000509.SZ,华塑控股,其他建材,2.93,"民营医院, 低价股, 资产重组, 壳公司, ",24.19亿
97,300743.SZ,天地数码,电脑设备,39.86,"高送转-预期, 高送转, ",14.51亿
98,300664.SZ,鹏鹞环保,环境保护,11.71,,39.29亿
99,002573.SZ,清新环境,环境保护,8.2,"雄安-园林环保, 大气治理, 环保, 雄安新区, 京津冀, 股权转让, 资产重组, ",88.44亿
100,601519.SH,大智慧,软件服务,7.59,"互联网金融, 国产软件, 彩票, 强势人气股, ",150.87亿
101,002921.SZ,联诚精密,汽车配件,22.55,"高送转-预期, 汽车零部件, 农机, ",10.89亿
102,600588.SH,用友网络,软件服务,27.0,"MSCI, 阿里巴巴概念股, 金改, 混改, 海底捞概念股, 回购, 数字中国, 互联网金融, 移动支付, 大数据, 云计算, 区块链, 工业互联网, 智慧城市, 国产软件, 滴滴出行概念股, 独角兽, ",665.95亿
103,300010.SZ,立思辰,软件服务,8.88,"人民币升值受益, 大消费, 教育, 网络安全, 人工智能, 人脸识别, ",64.65亿
104,600006.SH,东风汽车,汽车整车,5.49,"新能源整车, 汽车整车, 国家队重仓, 央企改革, 华为产业链, 业绩预增, 无人驾驶, 燃料电池, 新能源汽车, ",109.8亿
105,002736.SZ,国信证券,证券,13.33,"MSCI, 券商, 宝能系, 深圳本地股/深汕合作, ",1093.06亿
106,600292.SH,远达环保,环境保护,6.62,"电改, 国家队重仓, 央企改革, 核电, 破净股, 雄安-园林环保, 大气治理, 环保, 雄安新区, 期货概念, 碳交易, ",51.69亿
107,002425.SZ,凯撒文化,互联网,6.82,"业绩预增, 纺织服装, 游戏, 手游, 动漫, ",55.49亿
108,603039.SH,泛微网络,软件服务,69.3,"社保重仓, 国产软件, ",40.92亿
109,002270.SZ,华明装备,电气设备,5.83,"资产重组, ",43.08亿
110,600004.SH,白云机场,机场,17.65,"机场, 新进指数成份股, 社保重仓, 粤港澳大湾区, ",365.24亿
111,000800.SZ,一汽轿车,汽车整车,10.17,"新能源整车, 汽车整车, 混改, 央企改革, 重卡, 百度概念股, 无人驾驶, 铁总混改, 新能源汽车, 共享经济, ",143.57亿
112,603068.SH,博通集成,半导体,53.89,"次新股, 半导体, 国产芯片, ",18.69亿
113,603601.SH,再升科技,玻璃,7.85,"玻纤, 业绩预增, 股权转让, ",55.17亿
114,002689.SZ,远大智能,运输设备,4.74,"风电, 智能制造, 机器人, ",49.34亿
115,300365.SZ,恒华科技,软件服务,16.01,"高送转-填权, 雄安新区, 大数据, 云计算, 国产软件, ",52.38亿
116,002630.SZ,华西能源,专用机械,3.24,"石墨烯, 资产重组, ",31.48亿
117,300541.SZ,先进数通,软件服务,17.56,"华为产业链, 大数据, 云计算, 区块链, 国产软件, 无人银行, ",13.37亿
118,600267.SH,海正药业,化学制药,10.42,"PD-1抑制剂, 浙江国企改革, 医药, 创新药, 化学药, 动物保健, ",100.61亿
119,002155.SZ,湖南黄金,黄金,9.99,"有色-锑, 有色金属, 湖南国企改革, 有色-钨, 黄金, ",120.07亿
120,300025.SZ,华星创业,通信设备,7.0,"5G, 华为产业链, 物联网, 云计算, 股权转让, ",27.25亿
121,300043.SZ,星辉娱乐,文教休闲,4.95,"二胎, 足球, 腾讯概念股, 游戏, 手游, 体育产业, 动漫, ",45.29亿
122,000799.SZ,酒鬼酒,白酒,25.63,"央企改革, 白酒, ",83.28亿
123,300445.SZ,康斯特,电器仪表,13.34,"物联网, 智能仪表, ",11.75亿
124,300202.SZ,聚龙股份,专用机械,7.45,"国家队重仓, 社保重仓, 物联网, 高质押率, 智能制造, 互联网金融, 区块链, 无人商店, 机器视觉, 资产重组, 人脸识别, ",30.65亿
125,300689.SZ,澄天伟业,元器件,34.53,"高送转-预期, 移动支付, ",6.57亿
126,002353.SZ,杰瑞股份,化工机械,22.89,"油服, 海工装备, 油气改革, 可燃冰, 业绩预增, 页岩气, 天然气, ",154.27亿
127,601211.SH,国泰君安,证券,18.24,"MSCI, 券商, 上海国企改革, ",1370.94亿
128,603859.SH,能科股份,软件服务,20.93,"军工, 军民融合, 智能制造, 工业互联网, 资产重组, ",10.44亿
129,300628.SZ,亿联网络,通信设备,99.85,"社保重仓, 云计算, 高送转, ",74.57亿
130,000663.SZ,永安林业,林业,7.34,"土地流转, 林业, 家具家居, ",18.72亿
131,300078.SZ,思创医惠,元器件,10.35,"大数据, 药品信息化追溯, 人工智能, 互联网医疗, 无人商店, 医疗信息化, ",75.48亿
132,300034.SZ,钢研高纳,小金属,15.26,"密集调研, 央企改革, 大飞机, 航母, 业绩预增, 军工, 军民融合, 京津冀, ",64.33亿
133,300253.SZ,卫宁健康,软件服务,14.16,"阿里巴巴概念股, 大数据, 人工智能, 互联网医疗, 国产软件, 医疗信息化, 独角兽, 蚂蚁金服概念股, ",186.5亿
134,601555.SH,东吴证券,证券,10.68,"MSCI, 券商, 回购, 参股券商, 债转股-AMC, ",308.76亿
135,300140.SZ,中环装备,电气设备,10.69,"央企改革, 雄安-园林环保, 大气治理, 环保, 雄安新区, 资产重组, ",26.39亿
136,002846.SZ,英联股份,广告包装,14.1,"业绩预增, 包装印刷, ",7.46亿
137,300488.SZ,恒锋工具,机械基件,29.4,"高送转, ",9.03亿
138,600309.SH,万华化学,化工原料,42.96,"白马股, 环氧丙烷, 阿里巴巴概念股, 高送转-预期, 社保重仓, 新零售, 石油化工, 煤化工, 山东国企改革, 油品升级, 共享经济, 资产重组, ",611.65亿
139,300587.SZ,天铁股份,橡胶,24.04,"高送转-预期, 高送转, 高铁轨交, ",10.34亿
140,300081.SZ,恒信东方,文教休闲,12.56,"回购, 雄安-智慧城市, 雄安新区, VR&AR, 独角兽, 手势识别, 动漫, ",39.73亿
141,603568.SH,伟明环保,环境保护,22.23,"固废处理, 环保, ",205.69亿
142,603520.SH,司太立,化学制药,34.05,"回购, 医药, 化学药, 资产重组, ",40.86亿
143,300492.SZ,山鼎设计,建筑施工,25.64,"新零售, 跨境电商, 年报季报, 装修装饰, 体育产业, ",9.26亿
144,002672.SZ,东江环保,环境保护,11.83,"安邦系, 固废处理, 粤港澳大湾区, 环保, ",77.41亿
145,000858.SZ,五粮液,白酒,115.06,"高价股, 白马股, MSCI, 大消费, 白酒, ",4367.41亿
146,300113.SZ,顺网科技,互联网,16.44,"回购, 网络安全, 云计算, 电竞, VR&AR, 腾讯概念股, 国产操作系统, 游戏, 手游, 体育产业, ",77.47亿
147,002599.SZ,盛通股份,广告包装,10.23,"二胎, 教育, 回购, 高送转, 包装印刷, ",20.69亿
148,600837.SH,海通证券,证券,14.24,"MSCI, 券商, ",1152.32亿
149,300072.SZ,三聚环保,环境保护,8.15,"石墨电极, 石油化工, 化肥, 大气治理, PPP, 环保, 油品升级, 区块链, 国资入股, ",173.6亿
150,000999.SZ,华润三九,中成药,29.4,"高股息, MSCI, 央企改革, 社保重仓, 业绩预增, 保健品, 食品, 医药, 中药, 流感, ",287.65亿
151,300084.SZ,海默科技,石油开采,5.66,"油服, 海工装备, 油气改革, 可燃冰, 核电, 业绩预增, 页岩气, 天然气, ",17.18亿
152,600696.SH,ST岩石,区域地产,8.6,"ST股, 壳公司, ",29.29亿
153,002951.SZ,金时科技,广告包装,26.08,"次新股, 包装印刷, ",11.74亿
154,002557.SZ,洽洽食品,食品,24.47,"高股息, 回购, 食品, 休闲食品, ",124.06亿
155,603098.SH,森特股份,装修装饰,12.43,"雄安-园林环保, 雄安新区, ",9.32亿
156,600864.SH,哈投股份,证券,7.67,"券商, 参股券商, 破净股, ",121.06亿
157,300778.SZ,新城市,建筑施工,44.75,"次新股, 智慧停车, 装修装饰, ",8.95亿
158,600217.SH,中再资环,环境保护,7.16,"固废处理, 环保, 资产重组, ",94.43亿
159,600158.SH,中体产业,文教休闲,12.16,"赛马, 特色小镇, 房地产, 足球, 彩票, 资产重组, 体育产业, ",79.95亿
160,603603.SH,博天环境,环境保护,15.0,"雄安-园林环保, PPP, 环保, 雄安新区, 京津冀, 污水处理, 国资入股, 资产重组, ",35.22亿
161,002202.SZ,金风科技,电气设备,12.22,"安邦系, MSCI, 国家队重仓, 社保重仓, 风电, 新疆, 独角兽, ",415.48亿
162,603267.SH,鸿远电子,元器件,48.25,"被动元件, 次新股, 军工, 军民融合, ",19.95亿
163,300271.SZ,华宇软件,软件服务,19.54,"阿里巴巴概念股, 教育, 数字中国, 大数据, 云计算, 人工智能, 区块链, 国产软件, 腾讯概念股, ",112.42亿
164,300059.SZ,东方财富,证券,13.81,"MSCI, 券商, 金改, 创业板人气股, 互联网金融, 移动支付, 大数据, 彩票, ",757.44亿
165,600999.SH,招商证券,证券,17.07,"MSCI, 券商, 金改, 央企改革, 回购, ",976.24亿
166,300403.SZ,汉宇集团,家用电器,5.61,"供应链金融, 厨卫家电, 家电, 智能制造, 新能源汽车, 机器人, 充电桩, ",21.37亿
167,300557.SZ,理工光科,电器仪表,29.45,"央企改革, 社保重仓, 物联网, 智能仪表, ",9.89亿
168,601318.SH,中国平安,保险,88.21,"保险, 白马股, MSCI, 中字头, 回购, 信托, 互联网金融, 区块链, 智慧城市, 独角兽, ",9555.49亿
169,000568.SZ,泸州老窖,白酒,76.9,"MSCI, 白酒, ",1122.82亿
170,601872.SH,招商轮船,水运,4.39,"航运, 央企改革, 业绩预增, 天然气, 自贸区, 自由贸易港, 上海自由贸易港, ",207.25亿
171,002568.SZ,百润股份,红黄药酒,16.87,"回购, 饮料, ",62.88亿
172,600393.SH,粤泰股份,全国地产,4.95,"粤港澳大湾区, 高质押率, 房地产, ",48.92亿
173,300639.SZ,凯普生物,医疗保健,14.93,"回购, 基因测序, 医疗器械, 药品信息化追溯, 体外诊断, ",16.08亿
174,300137.SZ,先河环保,环境保护,8.6,"物联网, 雄安-园林环保, 大气治理, 环保, 雄安新区, 京津冀, 污水处理, ",40.51亿
175,603192.SH,汇得科技,化工原料,28.38,"石油化工, ",7.57亿
176,002230.SZ,科大讯飞,软件服务,31.98,"MSCI, 教育, 华为产业链, 蔚来汽车概念股, 物联网, 脑科学, 无人驾驶, 智能制造, 大数据, 云计算, 人工智能, 智慧城市, 国产软件, 智能音箱, 高校系, 国产芯片, 独角兽, 机器人, ",591.32亿
177,600885.SH,宏发股份,电气设备,24.17,"特斯拉, 社保重仓, ",180.01亿
178,603501.SH,韦尔股份,半导体,49.75,"社保重仓, 小米概念股, 半导体, 国产芯片, 资产重组, ",69.92亿
179,002410.SZ,广联达,软件服务,31.43,"数字中国, 互联网金融, 云计算, 国产软件, ",278.6亿
180,600841.SH,上柴股份,机械基件,8.43,"汽车零部件, 燃料电池, 上海国企改革, ",44.0亿
181,300343.SZ,联创互联,互联网,7.69,"定增破发, 高送转, VR&AR, 资产重组, ",33.86亿
182,300521.SZ,爱司凯,专用机械,10.68,"3D打印, 智能制造, ",10.13亿
183,600570.SH,恒生电子,软件服务,69.49,"MSCI, 阿里巴巴概念股, 金改, 社保重仓, 互联网金融, 大数据, 人工智能, 互联网医疗, 区块链, 国产软件, 医疗信息化, 独角兽, 蚂蚁金服概念股, ",558.11亿
184,002555.SZ,三七互娱,互联网,13.78,"MSCI, 回购, 定增破发, VR&AR, 游戏, 手游, 动漫, ",219.41亿
185,300214.SZ,日科化学,化工原料,6.26,"回购, 定增破发, 举牌股, 股权转让, ",21.18亿
186,002823.SZ,凯中精密,机械基件,10.82,"特斯拉, 工业自动化, 智能制造, ",10.81亿
187,300442.SZ,普丽盛,轻工机械,15.3,"工业自动化, 智能制造, ",11.04亿
188,300425.SZ,环能科技,环境保护,5.58,"环保, 污水处理, 股权转让, 国资入股, ",35.18亿
189,002531.SZ,天顺风能,电气设备,5.72,"社保重仓, 回购, 风电, ",101.19亿
190,002473.SZ,圣莱达,家用电器,8.57,"小家电, 家电, 壳公司, ST摘帽, ",13.71亿
191,300306.SZ,远方信息,电器仪表,9.11,"移动支付, 无人商店, LED, 虹膜识别, 壳公司, 人脸识别, ",13.38亿
192,002095.SZ,生意宝,互联网,25.25,"供应链金融, 互联网金融, 区块链, ",63.54亿
193,300030.SZ,阳普医疗,医疗保健,5.77,"医疗器械, 互联网医疗, 精准医疗, 壳公司, ",14.68亿
194,002687.SZ,乔治白,服饰,6.39,"回购, 纺织服装, 股权转让, 壳公司, ",18.77亿
195,300556.SZ,丝路视觉,软件服务,18.32,"阿里巴巴概念股, 社保重仓, 业绩预增, 智能制造, 雄安新区, 云计算, 国产软件, VR&AR, 机器视觉, 雄安-设计, ",11.7亿
196,600861.SH,北京城乡,百货,8.48,"北京城市规划, 新零售, ",26.87亿
197,603986.SH,兆易创新,半导体,84.58,"新进指数成份股, 高送转-预期, 社保重仓, 物联网, 人工智能, 指纹识别, 半导体, 国产芯片, 资产重组, ",176.35亿
198,600729.SH,重庆百货,百货,32.26,"高送转-预期, 重庆国企改革, 互联网金融, ",131.11亿
199,603369.SH,今世缘,白酒,26.97,"白酒, ",338.34亿
200,300249.SZ,依米康,软件服务,6.91,"阿里巴巴概念股, 物联网, 大气治理, 环保, 智能制造, 云计算, 智慧城市, 机器人, ",21.03亿
201,601788.SH,光大证券,证券,11.55,"MSCI, 券商, 金改, ",451.22亿
202,300670.SZ,大烨智能,电气设备,15.74,"储能, 高送转, 工业互联网, ",14.73亿
203,300321.SZ,同大股份,塑料,16.24,,13.44亿
204,002589.SZ,瑞康医药,医药商业,7.7,"医药商业, 回购, 医药, 互联网医疗, ",83.42亿
205,603589.SH,口子窖,白酒,61.42,"白酒, ",368.52亿
206,600489.SH,中金黄金,黄金,9.49,"MSCI, 央企改革, 有色金属, 债转股-AMC, 有色-铜, 人民币贬值受益, 黄金, ",327.51亿
207,300388.SZ,国祯环保,环境保护,9.84,"PPP, 环保, 污水处理, ",53.89亿
208,002693.SZ,双成药业,化学制药,4.77,"医药, 化学药, 海南自由贸易港, 自贸区, 自由贸易港, 海南, ",19.24亿
209,002046.SZ,轴研科技,机械基件,8.4,"央企改革, 农机, 高铁轨交, ",34.33亿
210,603886.SH,元祖股份,食品,26.45,"食品, 休闲食品, ",32.06亿
211,300316.SZ,晶盛机电,专用机械,12.98,"新进指数成份股, 光伏, 半导体, ",156.27亿
212,300589.SZ,江龙船艇,船舶,13.31,"军工, 军民融合, ",7.99亿
213,300226.SZ,上海钢联,互联网,74.69,"供应链金融, 互联网金融, 大数据, 工业互联网, ",113.35亿
214,002751.SZ,易尚展示,家居用品,22.1,"华为产业链, 业绩预增, 定增破发, 小米概念股, 3D感应, 股权转让, VR&AR, 国资入股, ",23.08亿
215,300473.SZ,德尔股份,汽车配件,29.82,"汽车零部件, 燃料电池, ",30.35亿
216,000889.SZ,中嘉博创,通信设备,11.34,"回购, 定增破发, 高质押率, 区块链, 资产重组, ",70.49亿
217,002345.SZ,潮宏基,服饰,4.79,"定增破发, 黄金, ",42.09亿
218,300719.SZ,安达维尔,航空,12.4,"通用航空, 空铁WiFi, 军工, 军民融合, ",9.72亿
219,002659.SZ,凯文教育,文教休闲,8.0,"教育, ",24.88亿
220,600008.SH,首创股份,环境保护,3.6,"MSCI, 新进指数成份股, 北京城市规划, 水务, 固废处理, 雄安-公共服务, PPP, 环保, 雄安新区, 京津冀, 污水处理, ",173.54亿
221,300135.SZ,宝利国际,化工原料,3.01,"油气改革, 石墨电极, 石油化工, 低价股, ",27.74亿
222,000601.SZ,韶能股份,水力发电,4.9,"火电, 水电, 宝能系, 破净股, 新能源汽车, 造纸, 充电桩, ",52.91亿
223,300055.SZ,万邦达,环境保护,7.23,"固废处理, 社保重仓, 石油化工, 环保, 京津冀, 污水处理, ",62.4亿
224,601336.SH,新华保险,保险,55.35,"保险, MSCI, 业绩预增, 养老产业, 独角兽, 蚂蚁金服概念股, ",1154.29亿
225,300242.SZ,佳云科技,互联网,4.31,"百度概念股, 小米概念股, ",25.01亿
