,ts_code,symbol,name,industry,COL_HISTORY_BREAK,COL_LAST_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
19,300763.SZ,300763,锦浪科技,电气设备,True,5.2864,115.36,"中信银行股份有限公司-中银智能制造股票型证券投资基金
上海浦东发展银行股份有限公司-广发高端制造股票型发起式证券投资基金
中国农业银行股份有限公司-广发科创主题3年封闭运作灵活配置混合型证券投资基金
中国农业银行股份有限公司-申万菱信新能源汽车主题灵活配置混合型证券投资基金",4.0
20,300274.SZ,300274,阳光电源,电气设备,True,5.2314,1138.46,"上海浦东发展银行股份有限公司-易方达裕祥回报债券型证券投资基金
交通银行股份有限公司-工银瑞信互联网加股票型证券投资基金
挪威中央银行-自有资金
全国社保基金四一三组合
上海浦东发展银行股份有限公司-广发高端制造股票型发起式证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",7.0
21,002258.SZ,002258,利尔化学,农药化肥,True,4.8173,131.74,"全国社保基金一一三组合
全国社保基金一零一组合
基本养老保险基金八零二组合
中国工商银行-南方绩优成长股票型证券投资基金
香港中央结算有限公司(陆股通)
交通银行股份有限公司-南方成长先锋混合型证券投资基金",6.0
22,603010.SH,603010,万盛股份,化工原料,True,4.6595,100.85,上海浦东发展银行股份有限公司-广发高端制造股票型发起式证券投资基金,1.0
23,002810.SZ,002810,山东赫达,化工原料,True,4.6366,96.92,"上海高毅资产管理合伙企业(有限合伙)-高毅任昊优选致福私募证券投资基金
中国工商银行股份有限公司-交银施罗德持续成长主题混合型证券投资基金
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
交通银行股份有限公司-工银瑞信互联网加股票型证券投资基金
中国工商银行股份有限公司-诺安先锋混合型证券投资基金
中国农业银行股份有限公司-工银瑞信高质量成长混合型证券投资基金
中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金",7.0
24,600963.SH,600963,岳阳林纸,造纸,True,4.415,85.38,"宁波宁聚资产管理中心(有限合伙)-宁聚量化多策略证券投资基金
宁波宁聚资产管理中心(有限合伙)-宁聚多策略3号私募证券投资基金",2.0
25,002906.SZ,002906,华阳集团,汽车配件,True,4.4084,169.24,"上海少薮派投资管理有限公司-称心如意8号证券投资基金
华润深国投信托有限公司-朱雀合伙专项证券投资信托
中国工商银行-宝盈泛沿海区域增长混合型证券投资基金
交通银行股份有限公司-宝盈创新驱动股票型证券投资基金
中国工商银行股份有限公司-宝盈人工智能主题股票型证券投资基金
中国建设银行股份有限公司-博时产业新趋势灵活配置混合型证券投资基金
珠海横琴中科白云股权投资基金合伙企业(有限合伙)
广州农村商业银行股份有限公司-金鹰信息产业股票型证券投资基金",8.0
26,601298.SH,601298,青岛港,港口,True,4.127,122.67,香港中央结算有限公司(陆股通),1.0
27,600433.SH,600433,冠豪高新,造纸,True,3.992,66.24,,0.0
28,002138.SZ,002138,顺络电子,元器件,True,3.9389,216.84,"中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
深圳市投控资本有限公司-深圳投控共赢股权投资基金合伙企业(有限合伙)
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
全国社保基金四零六组合",6.0
29,300119.SZ,300119,瑞普生物,农业综合,True,3.4163,60.08,"中国建设银行股份有限公司-交银施罗德启明混合型证券投资基金
全国社保基金五零二组合
中国农业银行股份有限公司-工银瑞信农业产业股票型证券投资基金
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金",4.0
30,603392.SH,603392,万泰生物,医疗保健,True,3.2505,141.26,"中国银行股份有限公司-广发医疗保健股票型证券投资基金
中国银行股份有限公司-招商创新增长混合型证券投资基金
华安财保资管-浦发银行-华安财保资管安源11号定向资产管理产品
中国银行股份有限公司-招商医药健康产业股票型证券投资基金
中国建设银行股份有限公司-南方医药保健灵活配置混合型证券投资基金",5.0
31,600908.SH,600908,无锡银行,银行,True,2.795,114.1,"国联信托股份有限公司
华能贵诚信托有限公司-华能信托·鸿源锡诚1号集合资金信托计划",2.0
32,002572.SZ,002572,索菲亚,家居用品,True,2.7211,202.13,"天达资产管理有限公司-天达环球策略基金-全中国股票基金(交易所)
北京磐沣投资管理合伙企业(有限合伙)-磐沣价值私募证券投资基金
中国对外经济贸易信托有限公司-外贸信托-广荣2号结构化证券投资集合资金信托计划
国泰基金管理有限公司-社保基金四二一组合
香港中央结算有限公司(陆股通)
华鑫国际信托有限公司-华鑫信托·国鑫38号集合资金信托计划
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划
中央汇金资产管理有限责任公司",8.0
33,603345.SH,603345,安井食品,食品,True,2.1777,573.92,"招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
中国工商银行股份有限公司-中欧消费主题股票型证券投资基金
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
安联环球投资新加坡有限公司-安联神州A股基金(交易所)
全国社保基金四零六组合",5.0
34,002158.SZ,002158,汉钟精机,工程机械,True,1.3976,111.7,"交通银行股份有限公司-易方达科瑞灵活配置混合型证券投资基金
全国社保基金五零二组合
易方达基金-北京诚通金控投资有限公司-易方达基金-诚通金控1号单一资产管理计划",3.0
35,000001.SZ,000001,平安银行,银行,True,1.2275,4480.79,"中国建设银行股份有限公司-华安聚优精选混合型证券投资基金
全国社保基金一一七组合
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",4.0
36,603177.SH,603177,德创环保,环境保护,True,0.9804,20.81,中阅资本管理股份公司-中阅聚焦3号私募证券投资基金,1.0
37,002841.SZ,002841,视源股份,元器件,True,-0.0733,546.29,,0.0
38,000960.SZ,000960,锡业股份,小金属,True,-0.2433,205.26,"全国社保基金一零九组合
中国银行-易方达积极成长证券投资基金
香港中央结算有限公司(陆股通)
农银汇理(上海)资产-农业银行-华宝信托-投资(6)号集合资金信托计划
农银汇理(上海)资产-农业银行-华宝信托-投资【6】号集合资金信托计划",5.0
39,600499.SH,600499,科达制造,专用机械,True,-2.4534,156.77,广州市玄元投资管理有限公司-玄元元丰1号私募证券投资基金,1.0
40,300712.SZ,300712,永福股份,建筑工程,True,-2.8384,48.62,中国-比利时直接股权投资基金,1.0
41,002139.SZ,002139,拓邦股份,元器件,True,-2.952,98.57,"首域投资管理(英国)有限公司-首域环球伞子基金:首域中国增长基金
中国工商银行股份有限公司-泰康策略优选灵活配置混合型证券投资基金
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品",3.0
42,002145.SZ,002145,中核钛白,化工原料,True,-3.2727,126.97,"香港中央结算有限公司(陆股通)
珠海汇尚创业投资有限公司-橡树湾8号私募证券投资基金",2.0
43,601218.SH,601218,吉鑫科技,机械基件,True,-3.7778,42.32,,0.0
44,000733.SZ,000733,振华科技,元器件,True,-4.8343,322.27,"中国银行股份有限公司-海富通股票混合型证券投资基金
招商银行股份有限公司-交银施罗德新成长混合型证券投资基金
贵州省贵鑫瑞和创业投资管理有限责任公司-贵州新动能产业投资基金合伙企业(有限合伙)
财通基金-招商银行-财通基金-长昕1号资产管理计划
香港中央结算有限公司(陆股通)
中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金",6.0
45,003022.SZ,003022,联泓新科,化工原料,True,-5.1055,41.08,,0.0
46,300001.SZ,300001,特锐德,电气设备,True,-9.1816,343.88,"基本养老保险基金一六零六一组合
中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金
广州市玄元投资管理有限公司-玄元科新57号私募证券投资基金
香港中央结算有限公司(陆股通)",4.0
47,605005.SH,605005,合兴股份,汽车配件,True,-9.9944,6.46,,0.0
48,600844.SH,600844,丹化科技,化工原料,True,-10.0,42.95,财通基金-工商银行-富春定增1021号资产管理计划,1.0
49,601619.SH,601619,嘉泽新能,新型电力,True,-10.0446,83.59,香港中央结算有限公司(陆股通),1.0
