,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK,COL_FLOAT_HOLDERS
27,002681.SZ,002681,*ST奋达,家用电器,3.75,True,"金元顺安基金-浙商银行-华润信托-华润信托·增利42号单一资金信托
建信基金-杭州银行-华润深国投信托-华润信托·增利33号单一资金信托
中央汇金资产管理有限责任公司
广州市玄元投资管理有限公司-玄元六度元宝5号私募投资基金
香港中央结算有限公司(陆股通)"
28,600586.SH,600586,金晶科技,玻璃,3.78,True,"中央汇金资产管理有限责任公司
嘉实基金-农业银行-嘉实中证金融资产管理计划
中国建设银行股份有限公司-广发中证全指建筑材料指数型发起式证券投资基金
香港中央结算有限公司(陆股通)"
29,600684.SH,600684,珠江实业,全国地产,3.8,True,香港中央结算有限公司(陆股通)
30,603993.SH,603993,洛阳钼业,小金属,3.87,True,"中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
建信基金-工商银行-陕西省国际信托-陕国投·金玉6号定向投资集合资金信托计划
中国国有企业结构调整基金股份有限公司
民生加银基金-宁波银行-嘉兴民琉投资合伙企业(有限合伙)
香港中央结算有限公司(陆股通)
全国社保基金一零八组合"
31,600025.SH,600025,华能水电,水力发电,3.88,True,"香港中央结算有限公司(陆股通)
摩根士丹利投资管理公司-摩根士丹利中国A股基金
中国农业银行股份有限公司-华夏中证央企结构调整交易型开放式指数证券投资基金"
32,000060.SZ,000060,中金岭南,铅锌,3.91,True,"中信保诚基金-浦发银行-云南国际信托-云信智兴2017-510号单一资金信托
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
33,601818.SH,601818,光大银行,银行,3.92,True,"中央汇金投资有限责任公司
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
34,000563.SZ,000563,陕国投A,多元金融,3.94,True,"华宝信托有限责任公司
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)"
35,000983.SZ,000983,西山煤电,煤炭开采,3.95,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金一一七组合
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
36,000056.SZ,000056,皇庭国际,房产服务,3.96,True,中铁宝盈资产-浦发银行-中铁宝盈-宝鑫77号特定客户资产管理计划
37,002517.SZ,002517,恺英网络,互联网,3.96,True,深圳市华泰瑞麟一号股权投资基金合伙企业(有限合伙)
38,000046.SZ,000046,泛海控股,多元金融,4.03,True,"德邦创新资本-渤海银行-中融国际信托有限公司
建信基金-兴业银行-华鑫信托-华鑫信托·慧智投资52号结构化集合资金信托计划
香港中央结算有限公司(陆股通)"
39,600310.SH,600310,桂东电力,水力发电,4.06,True,"香港中央结算有限公司(陆股通)
香港中央结算有限公司(陆股通)"
40,002807.SZ,002807,江阴银行,银行,4.08,True,
41,000589.SZ,000589,贵州轮胎,汽车配件,4.11,True,深圳抱朴容易资产管理有限公司-抱朴容易7号私募证券投资基金
42,000543.SZ,000543,皖能电力,火力发电,4.12,True,"全国社保基金一零三组合
全国社保基金四一二组合
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)"
43,600716.SH,600716,凤凰股份,区域地产,4.13,True,建信基金-工商银行-上海国鑫投资发展有限公司
44,002314.SZ,002314,南山控股,区域地产,4.16,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)"
45,600365.SH,600365,通葡股份,红黄酒,4.2,True,
46,600854.SH,600854,春兰股份,家用电器,4.23,True,
47,300148.SZ,300148,天舟文化,出版业,4.23,True,国金证券-浦发银行-国金天舟文化1号集合资产管理计划
48,600705.SH,600705,中航资本,多元金融,4.23,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
49,000933.SZ,000933,神火股份,煤炭开采,4.26,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
富国中证500指数增强型证券投资基金
全国社保基金四一二组合
国泰国证有色金属行业指数分级证券投资基金"
50,601001.SH,601001,大同煤业,煤炭开采,4.27,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
海通证券股份有限公司-中融中证煤炭指数分级证券投资基金
中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金"
51,002239.SZ,002239,奥特佳,汽车配件,4.3,True,
52,600348.SH,600348,阳泉煤业,煤炭开采,4.41,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
海通证券股份有限公司-中融中证煤炭指数分级证券投资基金"
53,601860.SH,601860,紫金银行,银行,4.42,True,
54,300032.SZ,300032,金龙机电,元器件,4.46,True,"前海开源基金-广发银行-方正东亚信托有限责任公司
中国长城资产管理股份有限公司
兴全基金-兴业银行-兴全-可交换私募债56期分级特定多客户资产管理计划"
55,603323.SH,603323,苏农银行,银行,4.49,True,
56,600811.SH,600811,东方集团,综合类,4.52,True,"昆仑信托有限责任公司-昆仑信托·东方集团定增一号集合资金信托计划
深圳市大华信安资产管理企业(有限合伙)-大华承运私募证券投资基金
中央汇金资产管理有限责任公司
中融金谷投资(北京)有限公司-中融金谷价值精选二号私募证券投资基金"
57,600717.SH,600717,天津港,港口,4.56,True,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
嘉实基金-农业银行-嘉实中证金融资产管理计划
香港中央结算有限公司(陆股通)
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划"
58,000036.SZ,000036,华联控股,全国地产,4.62,True,"香港中央结算有限公司(陆股通)
中国工商银行-富国中证红利指数增强型证券投资基金
中国建设银行股份有限公司-大成中证红利指数证券投资基金
中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF)
中国农业银行股份有限公司-景顺长城沪深300指数增强型证券投资基金"
59,601899.SH,601899,紫金矿业,黄金,4.62,True,"中非发展基金有限公司
香港中央结算有限公司(陆股通)
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金
中信信托有限责任公司-中信信托锐进43期高毅晓峰投资集合资金信托计划
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金"
60,600207.SH,600207,安彩高科,供气供热,4.64,True,
61,600503.SH,600503,华丽家族,区域地产,4.64,True,
62,002701.SZ,002701,奥瑞金,广告包装,4.67,True,"中泰证券资管-招商银行-证券行业支持民企发展系列之中泰资管5号集合资产管理计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
63,000807.SZ,000807,云铝股份,铝,4.68,True,"全国社保基金四一二组合
华泰资产管理有限公司-策略投资产品
香港中央结算有限公司(陆股通)
基本养老保险基金九零二组合
易方达基金-工商银行-易方达基金臻选2号资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国工商银行股份有限公司-富国沪深300增强证券投资基金"
64,600308.SH,600308,华泰股份,造纸,4.68,True,华泰证券股份有限公司-中庚价值领航混合型证券投资基金
65,002613.SZ,002613,北玻股份,专用机械,4.69,True,
66,600873.SH,600873,梅花生物,食品,4.69,True,"招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
北京隆慧投资有限公司-隆慧汇晨战略投资私募证券投资基金"
67,600635.SH,600635,大众公用,供气供热,4.7,True,中央汇金资产管理有限责任公司
68,600823.SH,600823,世茂股份,全国地产,4.74,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
博时基金-农业银行-博时中证金融资产管理计划"
69,603335.SH,603335,迪生力,汽车配件,4.74,True,
70,002145.SZ,002145,中核钛白,化工原料,4.75,True,"华信信托股份有限公司-华信信托·盈泰66号集合资金信托计划
珠海汇尚创业投资有限公司-橡树湾8号私募证券投资基金
荷瑞股权投资基金管理(上海)有限公司-荷瑞星2号私募基金"
71,002244.SZ,002244,滨江集团,区域地产,4.78,True,"华鑫国际信托有限公司-华鑫信托·慧智投资97号集合资金信托计划
香港中央结算有限公司(陆股通)
建信基金-兴业银行-华鑫信托-华鑫信托·慧智投资99号集合资金信托计划
北信瑞丰基金-招商银行-华鑫国际信托-华鑫信托·慧智投资98号集合资金信托计划
中央汇金资产管理有限责任公司
全国社保基金四一八组合
华鑫国际信托有限公司"
72,000750.SZ,000750,国海证券,证券,4.78,True,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司"
73,000027.SZ,000027,深圳能源,火力发电,4.8,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中证500交易型开放式指数证券投资基金"
74,300272.SZ,300272,开能健康,环境保护,4.8,True,上海市建国社会公益基金会
75,600971.SH,600971,恒源煤电,煤炭开采,4.83,True,"中央汇金资产管理有限责任公司
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
中国工商银行股份有限公司-富国中证红利指数增强型证券投资基金
安信证券-梁日文-安信证券创赢1号单一资产管理计划
中国农业银行股份有限公司-景顺长城沪深300指数增强型证券投资基金
中国建设银行股份有限公司-大成中证红利指数证券投资基金
香港中央结算有限公司(陆股通)"
76,600657.SH,600657,信达地产,全国地产,4.84,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
77,600997.SH,600997,开滦股份,煤炭开采,4.85,True,"中央汇金资产管理有限责任公司
中国信达资产管理股份有限公司
国联安德盛小盘精选证券投资基金
中融中证煤炭指数分级证券投资基金"
78,000725.SZ,000725,京东方A,元器件,4.87,True,"中意资管-招商银行-中意资产-股票精选18号资产管理产品
中意资管-招商银行-中意资产-丝路1号资产管理产品
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
79,603843.SH,603843,正平股份,建筑工程,4.94,True,国通信托有限责任公司-国通信托·同洲精进2号集合资金信托计划
80,002958.SZ,002958,青农商行,银行,4.98,True,
81,600369.SH,600369,西南证券,证券,4.99,True,"重庆市江北嘴中央商务区投资集团有限公司
招商财富-招商银行-渝富4号专项资产管理计划
重庆国际信托股份有限公司
中央汇金资产管理有限责任公司"
82,000012.SZ,000012,南玻A,玻璃,5.04,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)"
83,002948.SZ,002948,青岛银行,银行,5.05,True,
84,601398.SH,601398,工商银行,银行,5.06,True,"中央汇金投资有限责任公司
全国社会保障基金理事会
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
85,601169.SH,601169,北京银行,银行,5.08,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
86,600693.SH,600693,东百集团,百货,5.09,True,"国通信托有限责任公司-国通信托·紫金16号集合资金信托计划
香港中央结算有限公司(陆股通)"
87,600173.SH,600173,卧龙地产,全国地产,5.09,True,
88,002026.SZ,002026,山东威达,机械基件,5.1,True,中央汇金资产管理有限责任公司
89,600807.SH,600807,ST天业,区域地产,5.1,True,国通信托有限责任公司
90,600292.SH,600292,远达环保,环境保护,5.11,True,中央汇金资产管理有限责任公司
91,000035.SZ,000035,中国天楹,环境保护,5.11,True,"中节能华禹基金管理有限公司-中节能华禹(镇江)绿色产业并购投资基金(有限合伙)
上海中平国瑀并购股权投资基金合伙企业(有限合伙)
国新国控(杭州)投资管理有限公司-国新国同(浙江)投资基金合伙企业(有限合伙)"
92,000619.SZ,000619,海螺型材,其他建材,5.13,True,安徽省铁路发展基金股份有限公司
93,600179.SH,600179,*ST安通,仓储物流,5.15,True,"北京宏图昌历投资基金管理中心(有限合伙)
平安信托有限责任公司-平安信托*汇安990号集合资金信托
国通信托有限责任公司-国通信托·聚赢88号证券投资单一资金信托
红塔红土基金-中信证券-万向信托-万向信托-星辰82号事务管理类单一资金信托
中航信托股份有限公司-中航信托·天翼系列债券投资集合资金信托计划"
94,600908.SH,600908,无锡银行,银行,5.16,True,"国联信托股份有限公司
华能贵诚信托有限公司-华能信托·鸿源锡诚1号集合资金信托计划"
95,002334.SZ,002334,英威腾,电气设备,5.16,True,中信建投证券股份有限公司-富国中证科技50策略交易型开放式指数证券投资基金
96,601375.SH,601375,中原证券,证券,5.21,True,"渤海产业投资基金管理有限公司(代表渤海产业投资基金拥有本公司股权)
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金"
97,600711.SH,600711,盛屯矿业,小金属,5.21,True,香港中央结算有限公司(陆股通)
98,000416.SZ,000416,民生控股,多元金融,5.25,True,
99,601328.SH,601328,交通银行,银行,5.27,True,"全国社会保障基金理事会
全国社会保障基金理事会国有资本划转六户"
100,002775.SZ,002775,文科园林,建筑工程,5.28,True,
101,000691.SZ,000691,亚太实业,区域地产,5.29,True,芜湖长元股权投资基金(有限合伙)
102,000600.SZ,000600,建投能源,火力发电,5.3,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)
华夏基金-农业银行-华夏中证金融资产管理计划
基本养老保险基金一三零一组合
富国基金管理有限公司-社保基金一五零一组合"
103,600381.SH,600381,青海春天,医疗保健,5.33,True,
104,600075.SH,600075,新疆天业,化工原料,5.34,True,"万家共赢-中信银行-万家共赢安泰1号专项资产管理计划
海富通基金-民生银行-五矿信托-民生保腾投资集合资金信托计划
景顺长城基金-工商银行-景顺长城基金工行500增强资产管理计划
万家共赢-中信银行-万家共赢安泰1号专项资产管理计划
海富通基金-民生银行-五矿信托-民生保腾投资集合资金信托计划
中国银行股份有限公司-华泰柏瑞量化先行混合型证券投资基金"
105,600165.SH,600165,新日恒力,钢加工,5.34,True,"国通信托有限责任公司-国通信托·同洲精进2号集合资金信托计划
国通信托有限责任公司-国通信托·紫金8号集合资金信托计划
华鑫国际信托有限公司-华鑫信托·华鹏66号集合资金信托计划"
106,002004.SZ,002004,华邦健康,化学制药,5.35,True,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)"
107,000507.SZ,000507,珠海港,港口,5.37,True,
108,000155.SZ,000155,川能动力,新型电力,5.38,True,"中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金"
109,000166.SZ,000166,申万宏源,证券,5.4,True,"中央汇金投资有限责任公司
中央汇金资产管理有限责任公司"
110,601998.SH,601998,中信银行,银行,5.49,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
易方达基金-工商银行-外贸信托-外贸信托·稳富FOF单一资金信托"
111,002183.SZ,002183,怡亚通,仓储物流,5.49,True,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
金鹰基金-工商银行-金鹰穗通26号资产管理计划"
112,000926.SZ,000926,福星股份,区域地产,5.51,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金"
113,601222.SH,601222,林洋能源,电器仪表,5.52,True,"全国社保基金四一三组合
中国长城资产管理股份有限公司
基本养老保险基金一六零三一组合"
114,600901.SH,600901,江苏租赁,多元金融,5.53,True,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
易方达基金-工商银行-易方达基金臻选2号资产管理计划
中国农业银行股份有限公司-景顺长城沪深300指数增强型证券投资基金
中信银行股份有限公司-建信中证500指数增强型证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
易方达基金-工商银行-易方达基金臻选2号资产管理计划
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-景顺长城量化精选股票型证券投资基金"
115,603779.SH,603779,ST威龙,红黄酒,5.65,True,创金合信基金-浦发银行-云南信托-云南信托-盈泰20号单一资金信托
116,600928.SH,600928,西安银行,银行,5.71,True,
117,300061.SZ,300061,旗天科技,多元金融,5.71,True,"博时资本-宁波银行-博时资本康耐特2号专项资产管理计划
博时资本-宁波银行-博时资本康耐特1号专项资产管理计划"
118,600125.SH,600125,铁龙物流,铁路,5.72,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
基本养老保险基金一三零一组合"
119,600287.SH,600287,江苏舜天,商贸代理,5.74,True,
120,002211.SZ,002211,宏达新材,橡胶,5.75,True,北京怀信投资基金管理有限公司-怀信信安3号私募证券投资基金
121,600748.SH,600748,上实发展,全国地产,5.76,True,"香港中央结算有限公司(陆股通)
中国长城资产管理股份有限公司
中央汇金资产管理有限责任公司
中融国际信托有限公司-中融-嘉睿10号集合资金信托计划
上银基金-浦发银行-上海国盛(集团)有限公司"
122,002027.SZ,002027,分众传媒,影视音像,5.77,True,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金"
123,000732.SZ,000732,泰禾集团,区域地产,5.78,True,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
124,002198.SZ,002198,嘉应制药,中成药,5.86,True,深圳市老虎汇资产管理有限公司
125,000976.SZ,000976,华铁股份,运输设备,5.86,True,"苏州上达股权投资基金合伙企业(有限合伙)
金鹰基金-平安银行-金鹰穗通5号资产管理计划
义乌上达股权投资基金合伙企业(有限合伙)"
126,601699.SH,601699,潞安环能,煤炭开采,5.92,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
127,600858.SH,600858,银座股份,百货,5.96,True,中国东方资产管理股份有限公司
128,002659.SZ,002659,凯文教育,文教休闲,5.97,True,华轩(上海)股权投资基金有限公司
129,600919.SH,600919,江苏银行,银行,5.98,True,"江苏省国际信托有限责任公司
香港中央结算有限公司(陆股通)
中国东方资产管理股份有限公司
富安达基金-江苏银行-富安达-富享15号股票型资产管理计划"
130,601717.SH,601717,郑煤机,汽车配件,5.98,True,"河南资产管理有限公司
中央汇金资产管理有限责任公司
百瑞信托有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
131,600616.SH,600616,金枫酒业,红黄酒,6.01,True,中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
132,300083.SZ,300083,劲胜智能,元器件,6.03,True,中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
133,300255.SZ,300255,常山药业,生物制药,6.05,True,"珠海保联资产管理有限公司
中国建设银行股份有限公司-长城量化小盘股票型证券投资基金"
134,601168.SH,601168,西部矿业,铜,6.08,True,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
海通资管-民生-海通海汇系列-星石1号集合资产管理计划
中国对外经济贸易信托有限公司-新股C1"
135,600353.SH,600353,旭光电子,元器件,6.08,True,
136,000906.SZ,000906,浙商中拓,批发业,6.08,True,"长安基金-中信银行-长安-中信银行权益策略1期4号资产管理计划
巨杉(上海)资产管理有限公司-巨杉净值线3号非公开募集证券投资基金
长安基金-中信银行-长安-中信银行权益策略1期4号资产管理计划
巨杉(上海)资产管理有限公司-巨杉净值线3号非公开募集证券投资基金
长安基金-中信银行-长安-中信银行权益策略1期4号资产管理计划
巨杉(上海)资产管理有限公司-巨杉净值线3号非公开募集证券投资基金"
137,000088.SZ,000088,盐田港,港口,6.08,True,"中央汇金资产管理有限责任公司
嘉实基金-农业银行-嘉实中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划"
138,600649.SH,600649,城投控股,区域地产,6.09,True,"弘毅(上海)股权投资基金中心(有限合伙)
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金"
139,002487.SZ,002487,大金重工,钢加工,6.1,True,"中国建设银行股份有限公司-长城量化小盘股票型证券投资基金
全国社保基金一一八组合
中国农业银行股份有限公司-工银瑞信战略转型主题股票型证券投资基金"
140,002559.SZ,002559,亚威股份,机床制造,6.11,True,
141,600638.SH,600638,新黄浦,区域地产,6.12,True,"上海盛誉莲花股权投资基金合伙企业(有限合伙)
西藏信托有限公司-安坤5号集合资金信托计划
西藏信托有限公司-安坤8号集合资金信托计划
西藏信托有限公司-丹泽1号集合资金信托计划
北京禾晟源投资管理有限公司-禾晟源稳进二期私募证券投资基金
深圳市千榕资产管理有限公司-千榕稳健1号私募证券投资基金
北京禾晟源投资管理有限公司-禾晟源稳进三期私募证券投资基金"
142,601968.SH,601968,宝钢包装,广告包装,6.15,True,浙商证券资管-光大银行-浙商汇金灵活定增集合资产管理计划
143,600552.SH,600552,凯盛科技,玻璃,6.23,True,
144,002267.SZ,002267,陕天然气,供气供热,6.23,True,"中央汇金资产管理有限责任公司
安徽省铁路发展基金股份有限公司
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划"
145,002839.SZ,002839,张家港行,银行,6.24,True,
146,600543.SH,600543,莫高股份,红黄酒,6.26,True,中信证券-甘肃兴陇资本管理有限公司-中信证券兴陇1号单一资产管理计划
147,300208.SZ,300208,青岛中程,电气设备,6.28,True,"宁波梅山保税港区荟金投资管理有限公司-荟金2号私募证券投资基金
宁波梅山保税港区荟金投资管理有限公司-荟金1号私募证券投资基金"
148,002091.SZ,002091,江苏国泰,商贸代理,6.28,True,上海绿联君和产业并购股权投资基金合伙企业(有限合伙)
149,600620.SH,600620,天宸股份,综合类,6.31,True,深圳市诚和昌投资发展有限公司-诚和昌鸿基成长1号私募证券投资基金
150,000100.SZ,000100,TCL科技,元器件,6.32,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划"
151,603128.SH,603128,华贸物流,仓储物流,6.35,True,"珠海回声资产管理有限公司-回声1号私募基金
香港中央结算有限公司(陆股通)"
152,601369.SH,601369,陕鼓动力,机械基件,6.36,True,中央汇金资产管理有限责任公司
