,ts_code,symbol,name,industry,COL_HISTORY_BREAK,COL_LAST_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
22,002568.SZ,002568,百润股份,红黄酒,True,7.0336,463.77,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金
招商银行股份有限公司-东方红睿泽三年定期开放灵活配置混合型证券投资基金
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金",4.0
23,002138.SZ,002138,顺络电子,元器件,True,6.4423,235.25,"中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
全国社保基金四零六组合
深圳市投控资本有限公司-深圳投控共赢股权投资基金合伙企业(有限合伙)
香港中央结算有限公司(陆股通)",6.0
24,600111.SH,600111,北方稀土,小金属,True,6.3222,702.63,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-南方中证申万有色金属交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
包钢集团-银河证券-20包集EB担保及信托财产专户",4.0
25,603127.SH,603127,昭衍新药,医疗保健,True,6.2916,362.25,"中国建设银行股份有限公司-工银瑞信前沿医疗股票型证券投资基金
全国社保基金四零六组合
华夏未来资本管理有限公司-华夏未来欣耀1期私募证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金",6.0
26,300725.SZ,300725,药石科技,化学制药,True,6.2571,218.02,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
中国银行股份有限公司-博时医疗保健行业混合型证券投资基金
中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金",4.0
27,603816.SH,603816,顾家家居,家居用品,True,6.1384,540.63,"招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
中国建设银行股份有限公司-交银施罗德内核驱动混合型证券投资基金
海通证券资管-工商银行-海通投融宝1号集合资产管理计划
香港中央结算有限公司(陆股通)
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)",6.0
28,603225.SH,603225,新凤鸣,化纤,True,6.0825,281.43,,0.0
29,300122.SZ,300122,智飞生物,生物制药,True,6.0518,1617.24,"云南国际信托有限公司-云南信托-智飞生物2019第二期员工持股集合资金信托计划
尚信健投资产管理(上海)有限责任公司-尚信健投-恒兴私募证券投资基金
中国银行股份有限公司-招商国证生物医药指数分级证券投资基金
尚信健投资产管理(上海)有限责任公司-尚投道私募证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)",6.0
30,000951.SZ,000951,中国重汽,汽车整车,True,5.9155,302.71,"全国社保基金一一一组合
汇添富基金管理股份有限公司-社保基金1103组合
中央汇金资产管理有限责任公司
挪威中央银行-自有资金
交通银行-融通行业景气证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金一一六组合",7.0
31,000403.SZ,000403,双林生物,生物制药,True,5.7053,229.26,"中国银行股份有限公司-易方达均衡成长股票型证券投资基金
中国信达资产管理股份有限公司",2.0
32,601966.SH,601966,玲珑轮胎,汽车配件,True,5.5156,660.47,"中国银行股份有限公司-富兰克林国海中小盘股票型证券投资基金
中国农业银行股份有限公司-富兰克林国海弹性市值混合型证券投资基金
招商银行股份有限公司-中欧瑞丰灵活配置混合型证券投资基金
全国社保基金一零一组合
香港中央结算有限公司(陆股通)
全国社保基金四一八组合",6.0
33,600096.SH,600096,云天化,农药化肥,True,5.3857,98.5,"中国长城资产管理股份有限公司
全国社保基金一零七组合",2.0
34,600926.SH,600926,杭州银行,银行,True,5.2049,815.19,香港中央结算有限公司(陆股通),1.0
35,000831.SZ,000831,五矿稀土,小金属,True,5.1417,196.57,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)",3.0
36,603915.SH,603915,国茂股份,机械基件,True,5.0971,57.44,"招商银行股份有限公司-广发新经济混合型发起式证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅任昊优选致福私募证券投资基金
中国工商银行-广发聚丰混合型证券投资基金
香港中央结算有限公司(陆股通)
上海国悦君安股权投资基金管理有限公司-长兴国悦君安企业投资中心(有限合伙)",5.0
37,601166.SH,601166,兴业银行,银行,True,4.663,4843.01,香港中央结算有限公司(陆股通),1.0
38,600409.SH,600409,三友化工,化工原料,True,4.5455,265.89,"中央汇金资产管理有限责任公司
国泰基金管理有限公司-社保基金四二一组合
平安资产-工商银行-平安资产如意28号保险资产管理产品
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)",5.0
39,002572.SZ,002572,索菲亚,家居用品,True,4.4984,225.08,"北京磐沣投资管理合伙企业(有限合伙)-磐沣价值私募证券投资基金
中央汇金资产管理有限责任公司
国泰基金管理有限公司-社保基金四二一组合
中国对外经济贸易信托有限公司-外贸信托-广荣2号结构化证券投资集合资金信托计划
香港中央结算有限公司(陆股通)
天达资产管理有限公司-天达环球策略基金-全中国股票基金(交易所)
华鑫国际信托有限公司-华鑫信托·国鑫38号集合资金信托计划
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划",8.0
40,601058.SH,601058,赛轮轮胎,汽车配件,True,4.4534,264.05,"中信证券-中信银行-中信证券卓越成长两年持有期混合型集合资产管理计划
全国社保基金四一八组合
香港中央结算有限公司(陆股通)",3.0
41,300896.SZ,300896,爱美客,医疗保健,True,4.3579,233.04,"中国建设银行股份有限公司-南方信息创新混合型证券投资基金
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
中国农业银行股份有限公司-大成创业板两年定期开放混合型证券投资基金
中国工商银行股份有限公司-东方红启元三年持有期混合型证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
全国社保基金六零二组合
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)",7.0
42,600426.SH,600426,华鲁恒升,农药化肥,True,4.0472,729.94,"汇添富价值精选混合型证券投资基金
汇添富基金管理股份有限公司-社保基金1103组合
兴全合宜灵活配置混合型证券投资基金(LOF)
中央汇金资产管理有限责任公司
全国社保基金一零八组合
全国社保基金一零六组合
博时主题行业混合型证券投资基金(LOF)
全国社保基金一一七组合
香港中央结算有限公司(陆股通)",9.0
43,002318.SZ,002318,久立特材,特种钢,True,3.9583,142.74,"中国工商银行股份有限公司-富国高新技术产业混合型证券投资基金
中国农业银行股份有限公司-交银施罗德瑞思三年封闭运作混合型证券投资基金
中国工商银行股份有限公司-嘉实周期优选混合型证券投资基金
全国社保基金四一三组合
中泰证券资管-招商银行-中泰星河12号集合资产管理计划
中国工商银行股份有限公司-易方达价值精选混合型证券投资基金
中国银行股份有限公司-富国创新趋势股票型证券投资基金
香港中央结算有限公司(陆股通)",8.0
44,000928.SZ,000928,中钢国际,建筑工程,True,3.8961,60.32,"红土创新基金-银河证券-深圳市创新投资集团有限公司
中航证券-宁波银行-中航祥瑞集合资产管理计划
中钢资产管理有限责任公司
交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金",4.0
45,300323.SZ,300323,华灿光电,半导体,True,3.7624,131.09,上海虎铂新能股权投资基金合伙企业(有限合伙),1.0
46,000723.SZ,000723,美锦能源,焦炭加工,True,3.6936,286.08,"南方资本-招商银行-远德定向增发1号资产管理计划
中国工商银行-广发聚富开放式证券投资基金
中国工商银行股份有限公司-广发多策略灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
海通证券股份有限公司-中融中证煤炭指数分级证券投资基金",5.0
47,300408.SZ,300408,三环集团,元器件,True,3.4151,712.04,"全国社保基金一一一组合
全国社保基金一一五组合
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
挪威中央银行-自有资金
中国工商银行股份有限公司-富国创新科技混合型证券投资基金
香港中央结算有限公司(陆股通)",6.0
48,300327.SZ,300327,中颖电子,半导体,True,3.2653,112.86,"中国工商银行股份有限公司-嘉实产业先锋混合型证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金
全国社保基金五零二组合
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金",6.0
49,300888.SZ,300888,稳健医疗,医疗保健,True,3.2439,89.66,"中国建设银行股份有限公司-交银施罗德内核驱动混合型证券投资基金
中国银行股份有限公司-招商丰盈积极配置混合型证券投资基金
中国农业银行股份有限公司-交银施罗德定期支付双息平衡混合型证券投资基金
中国银行股份有限公司-招商医药健康产业股票型证券投资基金
中国银行股份有限公司-招商创新增长混合型证券投资基金
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金",6.0
50,601888.SH,601888,中国中免,旅游服务,True,3.012,6657.55,"中国工商银行股份有限公司-景顺长城新兴成长混合型证券投资基金
中国工商银行-上证50交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
安本标准投资管理(亚洲)有限公司-安本标准-中国A股股票基金",5.0
51,600259.SH,600259,广晟有色,小金属,True,2.9388,116.28,"中央汇金资产管理有限责任公司
上海珺容投资管理有限公司-珺容战略资源1号基金
中国东方资产管理股份有限公司海南省分公司
中国工商银行股份有限公司-南方中证申万有色金属交易型开放式指数证券投资基金",4.0
52,300894.SZ,300894,火星人,家用电器,True,2.8518,25.1,,0.0
53,600223.SH,600223,鲁商发展,区域地产,True,2.8384,142.59,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金",2.0
54,002390.SZ,002390,信邦制药,中成药,True,2.6399,151.48,香港中央结算有限公司(陆股通),1.0
55,000922.SZ,000922,佳电股份,电气设备,True,2.6172,54.8,"广发证券股份有限公司-中庚小盘价值股票型证券投资基金
华泰证券股份有限公司-中庚价值领航混合型证券投资基金",2.0
56,603833.SH,603833,欧派家居,家居用品,True,2.5849,981.16,"中国银行-华夏回报证券投资基金
中国农业银行股份有限公司-易方达消费行业股票型证券投资基金
中国建设银行股份有限公司-华安聚优精选混合型证券投资基金
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
香港中央结算有限公司(陆股通)
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金",6.0
57,002353.SZ,002353,杰瑞股份,化工机械,True,2.2269,293.45,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
全国社保基金四一八组合
全国社保基金一一四组合",4.0
58,002299.SZ,002299,圣农发展,农业综合,True,2.214,337.53,"中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)
深圳市凯丰投资管理有限公司-凯丰金选宏观策略16号证券投资私募基金
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
全国社保基金一零一组合
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-银华同力精选混合型证券投资基金",6.0
59,002088.SZ,002088,鲁阳节能,矿物制品,True,2.1692,44.6,"中央汇金资产管理有限责任公司
中国工商银行股份有限公司-富国中证红利指数增强型证券投资基金
上海混沌道然资产管理有限公司-混沌价值一号基金",3.0
60,600519.SH,600519,贵州茅台,白酒,True,2.0937,27509.6,"深圳市金汇荣盛财富管理有限公司-金汇荣盛三号私募证券投资基金
中国工商银行-上证50交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
珠海市瑞丰汇邦资产管理有限公司-瑞丰汇邦三号私募证券投资基金
香港中央结算有限公司(陆股通)",5.0
61,600036.SH,600036,招商银行,银行,True,2.0781,10943.7,香港中央结算有限公司(陆股通),1.0
62,002068.SZ,002068,黑猫股份,化工原料,True,2.0779,57.14,"中国工商银行股份有限公司-中欧精选灵活配置定期开放混合型发起式证券投资基金
中国工商银行-融通动力先锋混合型证券投资基金
中央汇金资产管理有限责任公司
北方国际信托股份有限公司-北信盈实665组合投资单一资金信托
中国工商银行股份有限公司-中欧匠心两年持有期混合型证券投资基金",5.0
63,603010.SH,603010,万盛股份,化工原料,True,2.002,107.34,上海浦东发展银行股份有限公司-广发高端制造股票型发起式证券投资基金,1.0
64,002360.SZ,002360,同德化工,化工原料,True,1.9388,29.82,,0.0
65,300119.SZ,300119,瑞普生物,农业综合,True,1.8695,62.75,"中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金
中国农业银行股份有限公司-工银瑞信农业产业股票型证券投资基金
全国社保基金五零二组合
中国建设银行股份有限公司-交银施罗德启明混合型证券投资基金",4.0
66,603489.SH,603489,八方股份,电气设备,True,1.8535,160.86,"中国银行股份有限公司-富兰克林国海中小盘股票型证券投资基金
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
中国工商银行股份有限公司-泰康策略优选灵活配置混合型证券投资基金
中国农业银行股份有限公司-富兰克林国海弹性市值混合型证券投资基金
中国农业银行股份有限公司-华夏复兴混合型证券投资基金
中国邮政储蓄银行有限责任公司-中欧中小盘股票型证券投资基金(LOF)
全国社保基金四零六组合
香港中央结算有限公司(陆股通)",8.0
67,600309.SH,600309,万华化学,化工原料,True,1.7426,1753.93,"全国社保基金一一一组合
招商银行股份有限公司-睿远成长价值混合型证券投资基金
中央汇金资产管理有限责任公司
全国社保基金一零三组合
全国社保基金一零八组合
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)",7.0
68,600875.SH,600875,东方电气,电气设备,True,1.6705,267.38,"大成基金-农业银行-大成中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
中央汇金资产管理有限责任公司
博时基金-农业银行-博时中证金融资产管理计划
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
中欧基金-农业银行-中欧中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划",8.0
69,600882.SH,600882,妙可蓝多,乳制品,True,1.6066,276.98,"中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金",4.0
70,600176.SH,600176,中国巨石,玻璃,True,1.551,871.37,"基本养老保险基金八零八组合
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-汇添富价值精选混合型证券投资基金
全国社保基金一零一组合
香港中央结算有限公司(陆股通)
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
中国农业银行股份有限公司-工银瑞信高质量成长混合型证券投资基金",7.0
71,300243.SZ,300243,瑞丰高材,化工原料,True,1.4892,34.55,"上海通怡投资管理有限公司-通怡海川3号私募证券投资基金
中央汇金资产管理有限责任公司
深圳市金格投资管理有限公司-金格一号私募证券投资基金",3.0
72,600989.SH,600989,宝丰能源,化工原料,True,1.2015,369.54,"中国银行股份有限公司-银华优质增长混合型证券投资基金
上海绿山投资中心(有限合伙)-绿山投资中国优势私募证券投资基金
基本养老保险基金一五零六一组合
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-银华同力精选混合型证券投资基金
全国社保基金一一八组合",6.0
73,601808.SH,601808,中海油服,石油开采,True,1.1816,481.67,"招商银行股份有限公司-博时中证央企结构调整交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-华夏中证央企结构调整交易型开放式指数证券投资基金
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划",6.0
74,603486.SH,603486,科沃斯,家用电器,True,1.1789,223.57,"招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
中国工商银行-上投摩根内需动力股票型证券投资基金
招商银行股份有限公司-兴全合润分级混合型证券投资基金
香港中央结算有限公司(陆股通)
中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)",5.0
75,600763.SH,600763,通策医疗,医疗保健,True,1.1656,1057.47,"中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
浙江存济医疗教育基金会
深圳市新智达投资管理有限公司-新智达成长一号基金
中国银行股份有限公司-易方达中小盘混合型证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
中国建设银行股份有限公司-银华富裕主题混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金",8.0
76,002539.SZ,002539,云图控股,农药化肥,True,1.1352,64.33,"全国社保基金一一六组合
全国社保基金六零四组合
全国社保基金四零一组合",3.0
77,002430.SZ,002430,杭氧股份,化工机械,True,1.0284,312.45,"全国社保基金一一六组合
中央汇金资产管理有限责任公司
交通银行股份有限公司-工银瑞信养老产业股票型证券投资基金
香港中央结算有限公司(陆股通)
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
中国华融资产管理股份有限公司
全国社保基金一一四组合",8.0
78,603008.SH,603008,喜临门,家居用品,True,0.9443,78.68,"中国建设银行-上投摩根阿尔法股票型证券投资基金
天堂硅谷资产管理集团有限公司-天堂硅谷久盈10号私募投资基金
浙商证券资管-中国银行-证券行业支持民企发展系列之浙商证券1号分级集合资产管理计划
上海蓝墨投资管理有限公司-蓝墨专享4号私募投资基金
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金",6.0
79,605376.SH,605376,博迁新材,小金属,True,0.9227,34.34,,0.0
80,603517.SH,603517,绝味食品,食品,True,0.8905,593.05,"招商银行股份有限公司-交银施罗德新成长混合型证券投资基金
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
中国农业银行股份有限公司-交银施罗德精选混合型证券投资基金
全国社保基金一零一组合
香港中央结算有限公司(陆股通)
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金",6.0
81,600970.SH,600970,中材国际,建筑工程,True,0.7709,158.99,"交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金
招商银行股份有限公司-博时中证央企结构调整交易型开放式指数证券投资基金
中国银行股份有限公司-华宝先进成长混合型证券投资基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-华宝研究精选混合型证券投资基金
香港中央结算有限公司(陆股通)",6.0
82,002139.SZ,002139,拓邦股份,元器件,True,0.736,102.6,"光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
首域投资管理(英国)有限公司-首域环球伞子基金:首域中国增长基金
中国工商银行股份有限公司-泰康策略优选灵活配置混合型证券投资基金",3.0
83,002791.SZ,002791,坚朗五金,其他建材,True,0.57,287.08,"香港中央结算有限公司(陆股通)
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
全国社保基金四一三组合",3.0
84,600803.SH,600803,新奥股份,供气供热,True,0.3937,219.44,"香港中央结算有限公司(陆股通)
全国社保基金四一八组合
中央汇金资产管理有限责任公司
中信证券股份有限公司-社保基金1106组合",4.0
85,002841.SZ,002841,视源股份,元器件,True,0.2048,568.32,,0.0
86,603236.SH,603236,移远通信,通信设备,True,0.1083,183.79,"香港中央结算有限公司(陆股通)
重庆信展股权投资基金管理有限公司-重庆信展保达投资中心(有限合伙)
重庆信展股权投资基金管理有限公司-重庆信展云达投资中心(有限合伙)
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金",4.0
87,002801.SZ,002801,微光股份,电气设备,True,0.0521,29.03,,0.0
88,000157.SZ,000157,中联重科,工程机械,True,0.0,901.15,"香港中央结算有限公司(陆股通)
中航信托股份有限公司-中航信托·天顺【2018】220号中联单一资金信托
中央汇金资产管理有限责任公司",3.0
89,002254.SZ,002254,泰和新材,化纤,True,0.0,72.21,"中国银行股份有限公司-工银瑞信核心价值混合型证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
全国社保基金四一三组合
中央汇金资产管理有限责任公司
中国工商银行-嘉实策略增长混合型证券投资基金
香港中央结算有限公司(陆股通)",6.0
90,000338.SZ,000338,潍柴动力,汽车配件,True,0.0,1021.61,"大成基金-农业银行-大成中证金融资产管理计划
中央汇金资产管理有限责任公司
交通银行-融通行业景气证券投资基金
香港中央结算有限公司(陆股通)
华夏基金-农业银行-华夏中证金融资产管理计划",5.0
91,600436.SH,600436,片仔癀,中成药,True,-0.0061,1964.58,"中央汇金资产管理有限责任公司
中国工商银行股份有限公司-汇添富价值精选混合型证券投资基金
深圳市林园投资管理有限责任公司-林园投资29号私募投资基金
中国银行股份有限公司-广发医疗保健股票型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金",6.0
92,000568.SZ,000568,泸州老窖,白酒,True,-0.0645,4085.42,"中国工商银行股份有限公司-景顺长城新兴成长混合型证券投资基金
中国农业银行股份有限公司-易方达消费行业股票型证券投资基金
中央汇金资产管理有限责任公司
中国银行股份有限公司-易方达中小盘混合型证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-易方达蓝筹精选混合型证券投资基金
中国银行股份有限公司-招商中证白酒指数分级证券投资基金",7.0
93,603313.SH,603313,梦百合,家居用品,True,-0.3484,149.17,"全国社保基金一一一组合
红塔证券-红塔证券股份有限公司-证券行业支持民企发展系列之红塔证券1号单一资产管理计划
国泰基金管理有限公司-社保基金四二一组合
中国工商银行股份有限公司-泓德泓富灵活配置混合型证券投资基金",4.0
94,300083.SZ,300083,创世纪,元器件,True,-0.6024,172.53,"中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
招商银行股份有限公司-兴全合润分级混合型证券投资基金
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)",3.0
95,605155.SH,605155,西大门,化工原料,True,-0.7666,8.39,,0.0
96,002867.SZ,002867,周大生,服饰,True,-0.7918,244.59,"全国社保基金一零一组合
招商银行股份有限公司-东方阿尔法精选灵活配置混合型发起式证券投资基金
广发基金管理有限公司-社保基金四二零组合
香港中央结算有限公司(陆股通)
招商银行股份有限公司-安信价值回报三年持有期混合型证券投资基金
中国建设银行股份有限公司-安信价值精选股票型证券投资基金",6.0
97,002876.SZ,002876,三利谱,元器件,True,-0.8913,54.26,"中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
中国建设银行股份有限公司-国泰大制造两年持有期混合型证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金",3.0
98,002597.SZ,002597,金禾实业,食品,True,-1.0101,273.99,"中国光大银行股份有限公司-国投瑞银创新动力混合型证券投资基金
基本养老保险基金八零八组合
交通银行股份有限公司-华安策略优选混合型证券投资基金
中国工商银行-广发稳健增长证券投资基金
全国社保基金一零一组合
中国银行股份有限公司-国投瑞银精选收益灵活配置混合型证券投资基金
荷兰汇盈资产管理公司-荷兰汇盈新兴市场股票基金
香港中央结算有限公司(陆股通)",8.0
99,002258.SZ,002258,利尔化学,农药化肥,True,-1.2169,144.06,"基本养老保险基金八零二组合
中国工商银行-南方绩优成长股票型证券投资基金
全国社保基金一零一组合
全国社保基金一一三组合
交通银行股份有限公司-南方成长先锋混合型证券投资基金
香港中央结算有限公司(陆股通)",6.0
100,002158.SZ,002158,汉钟精机,工程机械,True,-1.349,120.35,"易方达基金-北京诚通金控投资有限公司-易方达基金-诚通金控1号单一资产管理计划
全国社保基金五零二组合
交通银行股份有限公司-易方达科瑞灵活配置混合型证券投资基金",3.0
101,002054.SZ,002054,德美化工,化工原料,True,-1.4071,32.63,中央汇金资产管理有限责任公司,1.0
