,ts_code,symbol,name,industry,COL_CONTINUOUS_LIMIT,COL_LASTPRICE,concept,circ_mv
21,300772.SZ,300772,运达股份,电气设备,1.0,17.89,"风电, ",13.15亿
22,603121.SH,603121,华培动力,汽车配件,1.0,22.58,"汽车零部件, ",10.16亿
23,603327.SH,603327,福蓉科技,元器件,1.0,13.39,,6.83亿
24,603701.SH,603701,德宏股份,汽车配件,1.0,14.89,"汽车零部件, 稀土磁材, ",21.29亿
25,603739.SH,603739,蔚蓝生物,农业综合,1.0,25.1,"动物保健, 燃料乙醇, ",9.71亿
26,603906.SH,603906,龙蟠科技,化工原料,1.0,13.93,"社保重仓, 石油化工, ",13.0亿
27,001896.SZ,001896,豫能控股,火力发电,1.0,4.59,"火电, 电改, 破净股, 风电, 燃料电池, ",42.66亿
28,002579.SZ,002579,中京电子,元器件,1.0,10.25,"5G, PCB板, 华为产业链, 业绩预增, 小米概念股, ",35.76亿
29,300749.SZ,300749,顶固集创,家居用品,1.0,16.06,"高送转-预期, 高送转, 家具家居, ",8.24亿
30,300010.SZ,300010,立思辰,软件服务,1.0,8.49,"人民币升值受益, 大消费, 教育, 网络安全, 人工智能, 人脸识别, ",61.81亿
31,300362.SZ,300362,天翔环境,环境保护,1.0,4.17,"环保, 污水处理, 股权转让, 资产重组, ",13.12亿
32,300106.SZ,300106,西部牧业,农业综合,1.0,7.8,"食品, 新疆, 乳业（奶粉）, 新疆国企改革, ",16.47亿
33,300152.SZ,300152,科融环境,环境保护,1.0,5.41,"固废处理, 雄安-园林环保, 大气治理, 燃料电池, 环保, 雄安新区, 污水处理, ",38.56亿
34,300169.SZ,300169,天晟新材,塑料,1.0,7.37,"高铁轨交, ",18.98亿
35,002877.SZ,002877,智能自控,电器仪表,1.0,10.13,"工业自动化, 智能制造, 高送转, ",8.42亿
36,300265.SZ,300265,通光线缆,电气设备,1.0,9.24,"5G, 特高压, 光通信, 军工, 军民融合, ",31.12亿
37,002668.SZ,002668,奥马电器,家用电器,1.0,6.86,"供应链金融, 白色家电, 家电, 互联网金融, 区块链, 股权转让, 国资入股, ",44.88亿
38,300399.SZ,300399,京天利,互联网,1.0,13.75,"互联网金融, 国产软件, ",18.43亿
39,002646.SZ,002646,青青稞酒,白酒,1.0,13.1,"国家队重仓, 白酒, 高质押率, ",58.92亿
40,300471.SZ,300471,厚普股份,专用机械,1.0,12.54,"油服, 油气改革, 页岩气, 天然气, 燃料电池, 股权转让, 强势人气股, ",34.07亿
41,000927.SZ,000927,一汽夏利,汽车整车,1.0,4.62,"汽车整车, 混改, 央企改革, 铁总混改, 资产重组, ",73.7亿
42,300540.SZ,300540,深冷股份,专用机械,1.0,20.7,"天然气, 燃料电池, ",13.02亿
43,300626.SZ,300626,华瑞股份,电气设备,1.0,9.21,"兜底式增持, 工业自动化, 智能制造, ",8.62亿
44,002666.SZ,002666,德联集团,化工原料,1.0,4.82,"蔚来汽车概念股, 燃料电池, 创投, ",21.34亿
45,300694.SZ,300694,蠡湖股份,汽车配件,1.0,20.36,"汽车零部件, 燃料电池, ",10.96亿
46,000918.SZ,000918,嘉凯城,全国地产,1.0,6.17,"恒大概念股, 环杭州湾大湾区, 房地产, 影视, ",111.32亿
